target_surface	prior_role_axes	reference_surface	reference_axes	reference_gloss_de	outside_occurrences_reader_exact	outside_occurrences_all_readings	reference_occurrences_reader_exact	section_similarity	line_position_similarity	left_axis_context_similarity	right_axis_context_similarity	closure_proximity_similarity	left_exact_whole_similarity	right_exact_whole_similarity	hybrid_distribution_similarity	section_removed_local_similarity	all_reading_hybrid_similarity	expected_axis_overlap	contains_all_prior_axes	same_dimension_rival_overlap	literal_identity_credit	confirmed_lexeme	component_export_credit	reference_rank	reference_rank_percentile	section_removed_rank_percentile	top_five_reference	gdt749_score_id
qokaiin	HOT	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	238	258	2	0.723538	0.755699	0.742036	0.723383	0.726851	0.000000	0.131753	0.600484	0.602769	0.684902	NONE	0	NONE	0	0	0	40	0.141304	0.119565	0	G749-S0683
qokaiin	HOT	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	238	258	2	0.723538	0.919901	0.863357	0.231566	0.940815	0.000000	0.000000	0.579977	0.591128	0.691505	NONE	0	NONE	0	0	0	41	0.119565	0.097826	0	G749-S0684
qokaiin	HOT	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	238	258	6	0.668431	0.457688	0.842041	0.445094	0.940815	0.028448	0.130667	0.541667	0.553039	0.514458	NONE	0	NONE	0	0	0	42	0.097826	0.010870	0	G749-S0685
qokaiin	HOT	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	238	258	2	0.297844	0.755699	0.691019	0.723383	0.940815	0.053458	0.114224	0.536451	0.638952	0.533784	NONE	0	NONE	0	0	0	43	0.076087	0.184783	0	G749-S0686
qokaiin	HOT	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	238	258	3	0.545979	0.608619	0.881650	0.260098	0.940815	0.174123	0.123450	0.531910	0.567994	0.649917	NONE	0	COLD	0	0	0	44	0.054348	0.076087	0	G749-S0687
qokaiin	HOT	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	238	258	1	0.297844	0.919901	0.060045	0.865916	0.940815	0.000000	0.085344	0.476339	0.565870	0.485840	NONE	0	NONE	0	0	0	45	0.032609	0.054348	0	G749-S0688
qokaiin	HOT	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	238	258	1	0.297844	0.919901	0.061384	0.865916	0.940815	0.000000	0.000000	0.468019	0.557603	0.650370	NONE	0	NONE	0	0	0	46	0.010870	0.032609	0	G749-S0689
qokedy	END_STAGE	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	161	241	49	0.870597	0.965781	0.940474	0.948885	0.954798	0.252996	0.353388	0.806156	0.822626	0.836607	END_STAGE	1	NONE	0	0	0	1	0.989130	0.989130	1	G749-S0690
qokedy	END_STAGE	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	161	241	19	0.911636	0.972146	0.905125	0.939176	0.929498	0.267561	0.319199	0.803174	0.807865	0.821092	END_STAGE	1	NONE	0	0	0	2	0.967391	0.858696	1	G749-S0691
qokedy	END_STAGE	sheol	MOIST|MATERIAL	feuchtes Material	161	241	71	0.880738	0.989745	0.964458	0.959723	0.962897	0.133864	0.314564	0.802766	0.820207	0.813808	NONE	0	NONE	0	0	0	3	0.945652	0.967391	1	G749-S0692
qokedy	END_STAGE	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	161	241	115	0.882111	0.948213	0.929312	0.976427	0.976821	0.178175	0.343308	0.802421	0.818303	0.818839	NONE	0	BEGIN_STAGE	0	0	0	4	0.923913	0.945652	1	G749-S0693
qokedy	END_STAGE	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	161	241	41	0.920787	0.982873	0.944663	0.973487	0.967918	0.086216	0.273224	0.800415	0.809732	0.824830	END_STAGE	1	NONE	0	0	0	5	0.902174	0.902174	1	G749-S0694
qokedy	END_STAGE	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	161	241	39	0.905343	0.955079	0.908796	0.962527	0.936041	0.126647	0.329405	0.791223	0.798094	0.807395	END_STAGE	1	NONE	0	0	0	6	0.880435	0.836957	0	G749-S0695
qokedy	END_STAGE	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	161	241	22	0.982491	0.981944	0.967737	0.918232	0.908094	0.089302	0.168228	0.790089	0.780954	0.794816	END_STAGE	1	BEGIN_STAGE	0	0	0	7	0.858696	0.771739	0	G749-S0696
qokedy	END_STAGE	cheey	DRY|END_STAGE	trocken am Ende des Grades	161	241	137	0.866899	0.977856	0.927640	0.980151	0.964874	0.129531	0.258982	0.789720	0.808956	0.805200	END_STAGE	1	NONE	0	0	0	8	0.836957	0.880435	0	G749-S0697
qokedy	END_STAGE	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	161	241	24	0.787017	0.985066	0.899232	0.948861	0.970976	0.246532	0.058599	0.757739	0.791340	0.768490	NONE	0	MIDDLE_STAGE	0	0	0	9	0.815217	0.815217	0	G749-S0698
qokedy	END_STAGE	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	161	241	41	0.794802	0.963691	0.925779	0.897819	0.924798	0.307835	0.106943	0.757380	0.783895	0.776844	END_STAGE	1	NONE	0	0	0	10	0.793478	0.793478	0	G749-S0699
qokedy	END_STAGE	chol	DRY	trocken	161	241	303	0.602076	0.995990	0.934761	0.971390	0.945338	0.180259	0.249225	0.741147	0.812444	0.753306	NONE	0	NONE	0	0	0	11	0.771739	0.923913	0	G749-S0700
qokedy	END_STAGE	chl	DRY|PROCESS	trocknen	161	241	24	0.806400	0.954009	0.874302	0.934099	0.964260	0.039980	0.152800	0.738255	0.764612	0.754199	NONE	0	NONE	0	0	0	12	0.750000	0.684783	0	G749-S0701
qokedy	END_STAGE	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	161	241	8	0.808673	0.985066	0.851544	0.867819	0.905965	0.251101	0.066161	0.734885	0.753805	0.730189	NONE	0	MIDDLE_STAGE	0	0	0	13	0.728261	0.641304	0	G749-S0702
qokedy	END_STAGE	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	161	241	18	0.739929	0.986512	0.938937	0.887720	0.889995	0.193508	0.058155	0.730059	0.765799	0.736785	NONE	0	MIDDLE_STAGE	0	0	0	14	0.706522	0.706522	0	G749-S0703
qokedy	END_STAGE	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	161	241	35	0.805798	0.911416	0.884980	0.900468	0.921103	0.060401	0.184969	0.727727	0.748130	0.749507	NONE	0	BEGIN_STAGE	0	0	0	15	0.684783	0.619565	0	G749-S0704
qokedy	END_STAGE	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	161	241	24	0.682492	0.960442	0.925268	0.931584	0.888563	0.160551	0.157476	0.725696	0.772974	0.735803	NONE	0	MIDDLE_STAGE	0	0	0	16	0.663043	0.728261	0	G749-S0705
qokedy	END_STAGE	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	161	241	16	0.671337	0.941710	0.917756	0.949416	0.886975	0.176428	0.175394	0.725308	0.774354	0.753179	NONE	0	MIDDLE_STAGE	0	0	0	17	0.641304	0.750000	0	G749-S0706
qokedy	END_STAGE	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	161	241	12	0.813809	0.913442	0.908652	0.879369	0.923082	0.035579	0.112514	0.720575	0.739718	0.727847	NONE	0	BEGIN_STAGE	0	0	0	18	0.619565	0.576087	0	G749-S0707
qokedy	END_STAGE	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	161	241	11	0.796825	0.801973	0.931148	0.806500	0.896514	0.215430	0.204562	0.715285	0.729226	0.722157	NONE	0	NONE	0	0	0	19	0.597826	0.532609	0	G749-S0708
qokedy	END_STAGE	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	161	241	5	0.824964	0.941710	0.881413	0.894534	0.849740	0.056370	0.034134	0.710837	0.722530	0.722364	NONE	0	BEGIN_STAGE	0	0	0	20	0.576087	0.489130	0	G749-S0709
qokedy	END_STAGE	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	161	241	12	0.772288	0.941710	0.875789	0.890988	0.884963	0.126862	0.016277	0.708325	0.733004	0.727955	NONE	0	MIDDLE_STAGE	0	0	0	21	0.554348	0.554348	0	G749-S0710
qokedy	END_STAGE	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	161	241	7	0.789024	0.941710	0.868840	0.902182	0.811988	0.000000	0.069370	0.696217	0.711881	0.711607	NONE	0	NONE	0	0	0	22	0.532609	0.423913	0	G749-S0711
qokedy	END_STAGE	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	161	241	2	0.807550	0.832028	0.791814	0.931498	0.874302	0.177609	0.024169	0.695459	0.706106	0.719690	NONE	0	MIDDLE_STAGE	0	0	0	23	0.510870	0.380435	0	G749-S0712
qokedy	END_STAGE	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	161	241	6	0.734691	0.941710	0.837656	0.887977	0.874302	0.000000	0.115531	0.690182	0.719882	0.706823	END_STAGE	1	NONE	0	0	0	24	0.489130	0.467391	0	G749-S0713
qokedy	END_STAGE	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	161	241	6	0.764232	0.941710	0.838746	0.861374	0.846323	0.019302	0.000000	0.679028	0.699561	0.691708	NONE	0	MIDDLE_STAGE	0	0	0	25	0.467391	0.336957	0	G749-S0714
qokedy	END_STAGE	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	161	241	6	0.633534	0.941710	0.871172	0.919839	0.822348	0.065107	0.019302	0.671065	0.719455	0.693586	END_STAGE	1	NONE	0	0	0	26	0.445652	0.445652	0	G749-S0715
qokedy	END_STAGE	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	161	241	10	0.432422	0.987221	0.924600	0.893063	0.874302	0.144351	0.093577	0.663975	0.759630	0.702357	END_STAGE	1	NONE	0	0	0	27	0.423913	0.663043	0	G749-S0716
qokedy	END_STAGE	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	161	241	11	0.616816	0.941710	0.772835	0.931165	0.848425	0.016653	0.071418	0.657295	0.707634	0.660428	END_STAGE	1	NONE	0	0	0	28	0.402174	0.402174	0	G749-S0717
qokedy	END_STAGE	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	161	241	1	0.388406	0.941710	0.874302	0.931498	0.874302	0.027261	0.157731	0.640698	0.742862	0.732496	END_STAGE	1	NONE	0	0	0	29	0.380435	0.597826	0	G749-S0718
qokedy	END_STAGE	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	161	241	19	0.955740	0.528477	0.513617	0.808057	0.874861	0.208277	0.258640	0.638847	0.591694	0.613050	NONE	0	MIDDLE_STAGE	0	0	0	30	0.358696	0.119565	0	G749-S0719
qokedy	END_STAGE	alol	MATERIAL	Drogenstoff aus Rohdroge I	161	241	7	0.607547	0.923217	0.829884	0.750890	0.874302	0.000000	0.087995	0.635864	0.684458	0.650402	NONE	0	NONE	0	0	0	31	0.336957	0.250000	0	G749-S0720
qokedy	END_STAGE	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	161	241	4	0.529369	0.941710	0.837977	0.746018	0.874302	0.104930	0.042183	0.629614	0.694713	0.639858	NONE	0	MIDDLE_STAGE	0	0	0	32	0.315217	0.293478	0	G749-S0721
qokedy	END_STAGE	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	161	241	5	0.502530	0.969410	0.755522	0.817264	0.888418	0.126973	0.020105	0.628575	0.700830	0.666472	END_STAGE	1	NONE	0	0	0	33	0.293478	0.358696	0	G749-S0722
qokedy	END_STAGE	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	161	241	2	0.388406	0.941710	0.874302	0.931498	0.874302	0.024169	0.000000	0.624616	0.726779	0.688518	END_STAGE	1	NONE	0	0	0	34	0.271739	0.510870	0	G749-S0723
qokedy	END_STAGE	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	161	241	5	0.388406	0.941710	0.837189	0.888390	0.779965	0.000000	0.089880	0.607031	0.698439	0.629310	NONE	0	NONE	0	0	0	35	0.250000	0.315217	0	G749-S0724
qokedy	END_STAGE	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	161	241	4	0.529369	0.875051	0.718614	0.759105	0.874302	0.000000	0.081253	0.595359	0.653540	0.603999	NONE	0	NONE	0	0	0	36	0.228261	0.228261	0	G749-S0725
qokedy	END_STAGE	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	161	241	2	0.388406	0.941710	0.688803	0.931498	0.874302	0.000000	0.000000	0.592519	0.687263	0.604327	NONE	0	NONE	0	0	0	37	0.206522	0.271739	0	G749-S0726
qokedy	END_STAGE	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	161	241	5	0.566284	0.579722	0.561302	0.898472	0.888418	0.205219	0.000000	0.566708	0.606105	0.550246	END_STAGE	1	NONE	0	0	0	38	0.184783	0.163043	0	G749-S0727
qokedy	END_STAGE	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	161	241	2	0.566174	0.726579	0.727638	0.720525	0.723493	0.048339	0.072160	0.560062	0.591697	0.706506	END_STAGE	1	NONE	0	0	0	39	0.163043	0.141304	0	G749-S0728
qokedy	END_STAGE	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	161	241	13	0.484012	0.688531	0.625497	0.783126	0.874302	0.212574	0.000000	0.558521	0.615549	0.572452	NONE	0	MIDDLE_STAGE	0	0	0	40	0.141304	0.206522	0	G749-S0729
qokedy	END_STAGE	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	161	241	2	0.566174	0.941710	0.874302	0.144030	0.874302	0.000000	0.000000	0.531758	0.566869	0.690689	END_STAGE	1	NONE	0	0	0	41	0.119565	0.097826	0	G749-S0730
qokedy	END_STAGE	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	161	241	2	0.337827	0.726579	0.694276	0.720525	0.874302	0.000000	0.072160	0.522318	0.610352	0.532363	NONE	0	NONE	0	0	0	42	0.097826	0.184783	0	G749-S0731
qokedy	END_STAGE	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	161	241	3	0.661044	0.581552	0.870298	0.149654	0.874302	0.154563	0.077208	0.516543	0.518338	0.633329	END_STAGE	1	NONE	0	0	0	43	0.076087	0.032609	0	G749-S0732
qokedy	END_STAGE	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	161	241	1	0.337827	0.941710	0.064236	0.931498	0.874302	0.000000	0.000000	0.482473	0.562349	0.492878	NONE	0	NONE	0	0	0	44	0.054348	0.076087	0	G749-S0733
qokedy	END_STAGE	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	161	241	1	0.337827	0.941710	0.021499	0.931498	0.874302	0.000000	0.000000	0.475635	0.553802	0.627902	END_STAGE	1	NONE	0	0	0	45	0.032609	0.054348	0	G749-S0734
qokedy	END_STAGE	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	161	241	6	0.388406	0.413159	0.852741	0.410825	0.874302	0.000000	0.081141	0.458988	0.518320	0.457130	NONE	0	NONE	0	0	0	46	0.010870	0.010870	0	G749-S0735
sheey	END_STAGE	cheey	DRY|END_STAGE	trocken am Ende des Grades	102	123	137	0.976578	0.995449	0.958053	0.970213	0.973649	0.338361	0.302266	0.844011	0.843535	0.852820	END_STAGE	1	NONE	0	0	0	1	0.989130	0.989130	1	G749-S0736
sheey	END_STAGE	sheol	MOIST|MATERIAL	feuchtes Material	102	123	71	0.965422	0.996681	0.972497	0.968913	0.988709	0.248585	0.259640	0.832646	0.836182	0.843330	NONE	0	NONE	0	0	0	2	0.967391	0.967391	1	G749-S0737
sheey	END_STAGE	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	102	123	115	0.953785	0.974344	0.939589	0.967235	0.980345	0.311826	0.299207	0.830489	0.833406	0.828321	NONE	0	BEGIN_STAGE	0	0	0	3	0.945652	0.945652	1	G749-S0738
sheey	END_STAGE	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	102	123	41	0.918050	0.984843	0.936759	0.927284	0.946422	0.267756	0.303420	0.810120	0.816179	0.818915	END_STAGE	1	NONE	0	0	0	4	0.923913	0.858696	1	G749-S0739
sheey	END_STAGE	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	102	123	49	0.918083	0.981928	0.964523	0.955001	0.953394	0.180563	0.278037	0.808116	0.816829	0.821650	END_STAGE	1	NONE	0	0	0	5	0.902174	0.880435	1	G749-S0740
sheey	END_STAGE	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	102	123	39	0.889569	0.979949	0.914292	0.935832	0.947461	0.339239	0.292768	0.807622	0.818708	0.818439	END_STAGE	1	NONE	0	0	0	6	0.880435	0.902174	0	G749-S0741
sheey	END_STAGE	chol	DRY	trocken	102	123	303	0.823385	0.997946	0.968013	0.965053	0.982418	0.250013	0.247619	0.801292	0.832449	0.799652	NONE	0	NONE	0	0	0	7	0.858696	0.923913	0	G749-S0742
sheey	END_STAGE	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	102	123	22	0.896167	0.985025	0.941411	0.915364	0.979990	0.234983	0.120807	0.787099	0.799937	0.788698	END_STAGE	1	BEGIN_STAGE	0	0	0	8	0.836957	0.836957	0	G749-S0743
sheey	END_STAGE	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	102	123	35	0.929846	0.938144	0.941428	0.903428	0.952433	0.170021	0.159780	0.778521	0.780067	0.774443	NONE	0	BEGIN_STAGE	0	0	0	9	0.815217	0.815217	0	G749-S0744
sheey	END_STAGE	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	102	123	24	0.940659	0.967667	0.877610	0.928078	0.980269	0.110901	0.097979	0.770389	0.771613	0.771608	NONE	0	MIDDLE_STAGE	0	0	0	10	0.793478	0.771739	0	G749-S0745
sheey	END_STAGE	chl	DRY|PROCESS	trocknen	102	123	24	0.903540	0.979488	0.853026	0.906945	0.939573	0.239373	0.139323	0.769640	0.773676	0.772536	NONE	0	NONE	0	0	0	11	0.771739	0.793478	0	G749-S0746
sheey	END_STAGE	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	102	123	41	0.966032	0.930525	0.879106	0.922671	0.979636	0.123736	0.085885	0.768893	0.763350	0.777003	END_STAGE	1	NONE	0	0	0	12	0.750000	0.684783	0	G749-S0747
sheey	END_STAGE	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	102	123	19	0.897718	0.942838	0.850361	0.964058	0.941197	0.117468	0.174511	0.762846	0.768889	0.781428	END_STAGE	1	NONE	0	0	0	13	0.728261	0.728261	0	G749-S0748
sheey	END_STAGE	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	102	123	24	0.890027	0.945411	0.903145	0.875111	0.962338	0.147771	0.162502	0.760300	0.768228	0.765083	NONE	0	MIDDLE_STAGE	0	0	0	14	0.706522	0.706522	0	G749-S0749
sheey	END_STAGE	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	102	123	12	0.933765	0.964807	0.904399	0.881080	0.898590	0.144497	0.036156	0.752695	0.747841	0.769114	NONE	0	MIDDLE_STAGE	0	0	0	15	0.684783	0.597826	0	G749-S0750
sheey	END_STAGE	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	102	123	18	0.864766	0.972013	0.893349	0.918402	0.920151	0.102098	0.070979	0.746081	0.758091	0.739232	NONE	0	MIDDLE_STAGE	0	0	0	16	0.663043	0.641304	0	G749-S0751
sheey	END_STAGE	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	102	123	7	0.899604	0.964807	0.863375	0.855477	0.883845	0.095674	0.148185	0.739753	0.737887	0.744470	NONE	0	NONE	0	0	0	17	0.641304	0.532609	0	G749-S0752
sheey	END_STAGE	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	102	123	12	0.852298	0.940176	0.903914	0.854568	0.916492	0.108684	0.154708	0.738563	0.749369	0.732061	NONE	0	BEGIN_STAGE	0	0	0	18	0.619565	0.619565	0	G749-S0753
sheey	END_STAGE	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	102	123	16	0.760320	0.964807	0.900606	0.914973	0.913809	0.207981	0.094657	0.736847	0.769103	0.770612	NONE	0	MIDDLE_STAGE	0	0	0	19	0.597826	0.750000	0	G749-S0754
sheey	END_STAGE	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	102	123	6	0.853746	0.964807	0.851221	0.834505	0.954413	0.163819	0.032114	0.728957	0.740582	0.751128	END_STAGE	1	NONE	0	0	0	20	0.576087	0.576087	0	G749-S0755
sheey	END_STAGE	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	102	123	10	0.730227	0.975198	0.871359	0.901476	0.954413	0.131201	0.088524	0.722233	0.762462	0.762816	END_STAGE	1	NONE	0	0	0	21	0.554348	0.663043	0	G749-S0756
sheey	END_STAGE	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	102	123	5	0.903717	0.964807	0.857864	0.864326	0.789663	0.047664	0.104801	0.720669	0.710578	0.725509	NONE	0	BEGIN_STAGE	0	0	0	22	0.532609	0.402174	0	G749-S0757
sheey	END_STAGE	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	102	123	11	0.832431	0.964807	0.833187	0.894268	0.909527	0.089558	0.027911	0.718138	0.732105	0.725712	END_STAGE	1	NONE	0	0	0	23	0.510870	0.510870	0	G749-S0758
sheey	END_STAGE	alol	MATERIAL	Drogenstoff aus Rohdroge I	102	123	7	0.833145	0.949941	0.839403	0.773802	0.954413	0.126213	0.083051	0.712188	0.724438	0.707756	NONE	0	NONE	0	0	0	24	0.489130	0.467391	0	G749-S0759
sheey	END_STAGE	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	102	123	11	0.908845	0.825220	0.873294	0.740661	0.933617	0.120913	0.098596	0.706022	0.696509	0.706303	NONE	0	NONE	0	0	0	25	0.467391	0.315217	0	G749-S0760
sheey	END_STAGE	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	102	123	5	0.810923	0.939072	0.753206	0.863499	0.942346	0.076984	0.047664	0.696655	0.712089	0.723203	END_STAGE	1	NONE	0	0	0	26	0.445652	0.423913	0	G749-S0761
sheey	END_STAGE	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	102	123	8	0.668149	0.967667	0.796760	0.851676	0.967742	0.141149	0.092089	0.691659	0.740093	0.700290	NONE	0	MIDDLE_STAGE	0	0	0	27	0.423913	0.554348	0	G749-S0762
sheey	END_STAGE	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	102	123	6	0.775301	0.964807	0.832953	0.906498	0.807547	0.027313	0.027313	0.690110	0.707823	0.716957	END_STAGE	1	NONE	0	0	0	28	0.402174	0.380435	0	G749-S0763
sheey	END_STAGE	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	102	123	6	0.789310	0.964807	0.825591	0.838729	0.847960	0.027313	0.000000	0.683009	0.698149	0.695118	NONE	0	MIDDLE_STAGE	0	0	0	29	0.380435	0.336957	0	G749-S0764
sheey	END_STAGE	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	102	123	1	0.614728	0.964807	0.853026	0.828290	0.954413	0.039815	0.039815	0.668818	0.728070	0.702695	END_STAGE	1	NONE	0	0	0	30	0.358696	0.489130	0	G749-S0765
sheey	END_STAGE	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	102	123	4	0.686448	0.964807	0.838607	0.769797	0.954413	0.000000	0.000000	0.663533	0.705525	0.683442	NONE	0	MIDDLE_STAGE	0	0	0	31	0.336957	0.358696	0	G749-S0766
sheey	END_STAGE	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	102	123	2	0.614728	0.964807	0.853026	0.828290	0.954413	0.000000	0.000000	0.660855	0.720107	0.747818	END_STAGE	1	NONE	0	0	0	32	0.315217	0.445652	0	G749-S0767
sheey	END_STAGE	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	102	123	5	0.614728	0.964807	0.855879	0.845486	0.761095	0.057137	0.028569	0.649435	0.694024	0.659306	NONE	0	NONE	0	0	0	33	0.293478	0.293478	0	G749-S0768
sheey	END_STAGE	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	102	123	4	0.686448	0.901438	0.785742	0.754261	0.954413	0.000000	0.067822	0.649232	0.685953	0.637293	NONE	0	NONE	0	0	0	34	0.271739	0.250000	0	G749-S0769
sheey	END_STAGE	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	102	123	2	0.614728	0.964807	0.714412	0.828290	0.954413	0.000000	0.000000	0.638677	0.692384	0.640888	NONE	0	NONE	0	0	0	35	0.250000	0.271739	0	G749-S0770
sheey	END_STAGE	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	102	123	2	0.623325	0.769439	0.702761	0.828290	0.954413	0.101378	0.060226	0.623433	0.667141	0.685616	NONE	0	MIDDLE_STAGE	0	0	0	36	0.228261	0.228261	0	G749-S0771
sheey	END_STAGE	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	102	123	2	0.768759	0.964807	0.853026	0.332994	0.954413	0.034947	0.000000	0.615908	0.624543	0.720479	END_STAGE	1	NONE	0	0	0	37	0.206522	0.184783	0	G749-S0772
sheey	END_STAGE	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	102	123	13	0.684823	0.611251	0.542500	0.887848	0.954413	0.110289	0.000000	0.589179	0.610231	0.584981	NONE	0	MIDDLE_STAGE	0	0	0	38	0.184783	0.163043	0	G749-S0773
