gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O1551	chdy	G733-C28845	f86v3	f86	f86v3.5	3	0	0	0	C	B	2	7	MIDDLE	MIDDLE_THIRD	qotaiin	OPEN	ypeor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yeey qotaiin chdy ypeor ytain otain ytam	OPEN	0	0
G749-O1552	cheey	G733-C28945	f86v5	f86	f86v5.14	8	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	qokeeey	OPEN	qotaiin	OPEN	NONE	NONE	NONE	LEFT_D3_5	4	NA	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	OPEN	0	0
G749-O1553	qokaiin	G733-C28956	f86v5	f86	f86v5.15	8	1	0	1	T	B	2	12	MIDDLE	MIDDLE_THIRD	okar	OPEN	ykar	HOT|PART|MATERIAL	HOT|PART|MATERIAL	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	OPEN	0	0
G749-O1554	oty	G733-C28994	f86v5	f86	f86v5.19	6	1	0	1	T	B	2	9	MIDDLE	MIDDLE_THIRD	shoky	HOT|MOIST|PREPARATION|BEGIN_STAGE	oty	OPEN	HOT|MOIST|BEGIN_STAGE|PREPARATION	NONE	HOT	NO_CLOSE_WITHIN_5	NA	NA	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	OPEN	0	0
G749-O1555	oty	G733-C28995	f86v5	f86	f86v5.19	7	1	0	1	T	B	2	9	MIDDLE	LAST_THIRD	oty	OPEN	otain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	OPEN	0	0
G749-O1556	cheey	G733-C29047	f86v5	f86	f86v5.23	8	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	qokar	OPEN	or	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	3	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	OPEN	0	0
G749-O1557	okal	G733-C29054	f86v5	f86	f86v5.24	4	1	0	1	T	B	2	9	MIDDLE	MIDDLE_THIRD	ykain	HOT|PROCESS|LEVEL_II	kchody	OPEN	HOT|LEVEL_II|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	OPEN	0	0
G749-O1558	olkar	G733-C29058	f86v5	f86	f86v5.24	8	1	0	1	T	B	2	9	MIDDLE	LAST_THIRD	otaiin	COLD|PREPARATION|LEVEL_III	otaiin	COLD|PREPARATION|LEVEL_III	COLD|LEVEL_III|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	OPEN	0	0
G749-O1559	chdy	G733-C29112	f86v5	f86	f86v5.3	2	0	0	0	T	B	2	9	MIDDLE	FIRST_THIRD	shedy	OPEN	qokar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	OPEN	0	0
G749-O1560	oty	G733-C29158	f86v5	f86	f86v5.33	8	1	0	1	T	B	2	10	MIDDLE	LAST_THIRD	qopcheey	OPEN	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	OPEN	0	0
G749-O1561	olkar	G733-C29220	f86v5	f86	f86v5.4	10	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	dar	PART	am	OPEN	PART	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	OPEN	0	0
G749-O1562	chdy	G733-C29258	f86v5	f86	f86v5.8	10	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	aiin	OPEN	tarcheeg	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	OPEN	0	0
G749-O1563	olkaiin	G733-C29289	f86v6	f86	f86v6.10	8	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	olaiin	OPEN	qodar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	OPEN	0	0
G749-O1564	qokaiin	G733-C29293	f86v6	f86	f86v6.11	1	1	0	1	T	B	2	11	FIRST	FIRST_THIRD	EDGE	EDGE	olkeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	OPEN	0	0
G749-O1565	okal	G733-C29321	f86v6	f86	f86v6.14	5	1	0	1	T	B	2	12	MIDDLE	MIDDLE_THIRD	ykeedy	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	OPEN	0	0
G749-O1566	chdy	G733-C29333	f86v6	f86	f86v6.15	5	1	0	1	T	B	2	11	MIDDLE	MIDDLE_THIRD	olaiin	OPEN	qokain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	OPEN	0	0
G749-O1567	qokaiin	G733-C29342	f86v6	f86	f86v6.16	3	1	0	1	T	B	2	10	MIDDLE	FIRST_THIRD	okaiin	OPEN	ykeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	OPEN	0	0
G749-O1568	qokaiin	G733-C29379	f86v6	f86	f86v6.19	6	1	0	1	T	B	2	7	MIDDLE	LAST_THIRD	aiiin	OPEN	cholkar	HOT|DRY|PART	HOT|DRY|PART	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	pol sheopchey pchecfhey or aiiin qokaiin cholkar	OPEN	0	0
G749-O1569	kchdy	G733-C29385	f86v6	f86	f86v6.2	5	1	0	1	T	B	2	12	MIDDLE	MIDDLE_THIRD	qotchdy	COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	qopchd	OPEN	COLD|DRY|BEGIN_STAGE|END_STAGE|CLOSE	NONE	COLD	LEFT_D1	1	NA	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	OPEN	0	0
G749-O1570	sheey	G733-C29410	f86v6	f86	f86v6.21	8	1	0	1	T	B	2	12	MIDDLE	MIDDLE_THIRD	yty	OPEN	tar	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	4	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	OPEN	0	0
G749-O1571	olkar	G733-C29454	f86v6	f86	f86v6.25	3	1	1	0	T	B	2	10	MIDDLE	FIRST_THIRD	qokar	HOT|PART|MATERIAL	qodar	OPEN	HOT|PART|MATERIAL	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	OPEN	0	0
G749-O1572	qokaiin	G733-C29460	f86v6	f86	f86v6.25	9	0	0	0	T	B	2	10	MIDDLE	LAST_THIRD	ofchedy	OPEN	araram	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	OPEN	0	0
G749-O1573	sheey	G733-C29479	f86v6	f86	f86v6.27	8	0	0	0	T	B	2	12	MIDDLE	MIDDLE_THIRD	qody	OPEN	qotedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	OPEN	0	0
G749-O1574	qokaiin	G733-C29484	f86v6	f86	f86v6.28	1	1	0	1	T	B	2	14	FIRST	FIRST_THIRD	EDGE	EDGE	qokar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	OPEN	0	0
G749-O1575	chdy	G733-C29518	f86v6	f86	f86v6.3	11	0	0	0	T	B	2	12	MIDDLE	LAST_THIRD	okar	OPEN	otaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	OPEN	0	0
G749-O1576	qokaiin	G733-C29531	f86v6	f86	f86v6.31	3	1	0	1	T	B	2	11	MIDDLE	FIRST_THIRD	chepy	OPEN	olkar	OPEN	NONE	NONE	NONE	RIGHT_D2	NA	2	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	OPEN	0	0
G749-O1577	olkar	G733-C29532	f86v6	f86	f86v6.31	4	1	1	0	T	B	2	11	MIDDLE	FIRST_THIRD	qokaiin	HOT|LEVEL_III	olkchdy	HOT|DRY|AMOUNT|MATERIAL|CLOSE|END_STAGE	HOT|DRY|END_STAGE|LEVEL_III|AMOUNT|MATERIAL|CLOSE	HOT	NONE	RIGHT_D1	NA	1	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	OPEN	0	0
G749-O1578	qokaiin	G733-C29550	f86v6	f86	f86v6.32	11	1	0	1	T	B	2	12	MIDDLE	LAST_THIRD	kchedy	OPEN	am	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	OPEN	0	0
G749-O1579	olkaiin	G733-C29553	f86v6	f86	f86v6.33	2	1	0	1	T	B	2	13	MIDDLE	FIRST_THIRD	dar	OPEN	ydy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	OPEN	0	0
G749-O1580	sheey	G733-C29561	f86v6	f86	f86v6.33	10	1	0	1	T	B	2	13	MIDDLE	LAST_THIRD	l	OPEN	qokshey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	OPEN	0	0
G749-O1581	qokaiin	G733-C29582	f86v6	f86	f86v6.35	6	1	0	1	T	B	2	11	MIDDLE	MIDDLE_THIRD	qotaiin	OPEN	ol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	OPEN	0	0
G749-O1582	qokaiin	G733-C29585	f86v6	f86	f86v6.35	9	1	0	1	T	B	2	11	MIDDLE	LAST_THIRD	tey	COLD|MIDDLE_STAGE	okar	OPEN	COLD|MIDDLE_STAGE	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	OPEN	0	0
G749-O1583	olkaiin	G733-C29596	f86v6	f86	f86v6.36	9	1	1	0	T	B	2	10	MIDDLE	LAST_THIRD	lkaiin	OPEN	araiin	OPEN	NONE	NONE	NONE	LEFT_D3_5	3	NA	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	OPEN	0	0
G749-O1584	olkar	G733-C29642	f86v6	f86	f86v6.4	12	1	0	1	T	B	2	13	MIDDLE	LAST_THIRD	karchees	OPEN	dalam	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	OPEN	0	0
G749-O1585	qokaiin	G733-C29656	f86v6	f86	f86v6.41	1	1	0	1	T	B	2	9	FIRST	FIRST_THIRD	EDGE	EDGE	octhy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	OPEN	0	0
G749-O1586	chdy	G733-C29672	f86v6	f86	f86v6.42	8	1	0	1	T	B	2	10	MIDDLE	LAST_THIRD	lkar	OPEN	qotol	COLD|MATERIAL	COLD|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	otaiin qokain otal otal lt al lkar chdy qotol qokain	OPEN	0	0
G749-O1587	qokaiin	G733-C29675	f86v6	f86	f86v6.43	1	1	0	1	T	B	2	9	FIRST	FIRST_THIRD	EDGE	EDGE	choty	COLD|DRY|PREPARATION	COLD|DRY|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	OPEN	0	0
G749-O1588	olkar	G733-C29705	f86v6	f86	f86v6.5	4	1	0	1	T	B	2	12	MIDDLE	FIRST_THIRD	chol	DRY	daiin	OPEN	DRY	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	OPEN	0	0
G749-O1589	qokaiin	G733-C29726	f86v6	f86	f86v6.7	1	1	0	1	T	B	2	15	FIRST	FIRST_THIRD	EDGE	EDGE	y	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	OPEN	0	0
G749-O1590	sheey	G733-C29755	f86v6	f86	f86v6.9	4	1	0	1	T	B	2	11	MIDDLE	FIRST_THIRD	dar	OPEN	qokol	HOT|PROCESS	HOT|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	OPEN	0	0
G749-O1591	cheol	G733-C29757	f86v6	f86	f86v6.9	6	1	0	1	T	B	2	11	MIDDLE	MIDDLE_THIRD	qokol	HOT|PROCESS	otar	OPEN	HOT|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	OPEN	0	0
G749-O1592	cheol	G733-C29801	f87r	f87	f87r.15	2	1	0	1	H	A	1	7	MIDDLE	FIRST_THIRD	shos	OPEN	cheos	DRY|AMOUNT|PREPARATION	DRY|AMOUNT|PREPARATION	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	shos cheol cheos ckhey saiin qockheo ldaiin	OPEN	0	0
G749-O1593	cheol	G733-C29808	f87r	f87	f87r.16	2	1	0	1	H	A	1	3	MIDDLE	MIDDLE_THIRD	yteeor	OPEN	dcheeol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yteeor cheol dcheeol	OPEN	0	0
G749-O1594	cheey	G733-C29865	f87v	f87	f87v.1	1	0	0	0	H	A	1	8	FIRST	FIRST_THIRD	EDGE	EDGE	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	cheey daiin cpheodar shody dcheody todor oeeepchody oldar	OPEN	0	0
G749-O1595	cheol	G733-C29891	f87v	f87	f87v.12	6	0	0	0	H	A	1	8	MIDDLE	LAST_THIRD	s	OPEN	sal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ytcheoqo chos ckheos cheoy s cheol sal dain	OPEN	0	0
G749-O1596	cheol	G733-C29959	f88r	f88	f88r.10	2	1	0	1	P	A	1	9	MIDDLE	FIRST_THIRD	qokeol	HOT|MATERIAL|PROCESS|MIDDLE_STAGE	saiin	OPEN	HOT|MIDDLE_STAGE|MATERIAL|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	OPEN	0	0
G749-O1597	cheol	G733-C29962	f88r	f88	f88r.10	5	1	0	1	P	A	1	9	MIDDLE	MIDDLE_THIRD	cheos	DRY|AMOUNT|PREPARATION	doleeey	OPEN	DRY|AMOUNT|PREPARATION	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	OPEN	0	0
G749-O1598	cheol	G733-C29994	f88r	f88	f88r.19	8	1	0	1	P	A	1	8	LAST	LAST_THIRD	okol	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dchey chokol daiin qoekol qoekol qockhol okol cheol	OPEN	0	0
G749-O1599	cheey	G733-C30036	f88r	f88	f88r.27	6	1	0	1	P	A	1	9	MIDDLE	MIDDLE_THIRD	chol	OPEN	or	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokol chol qokol qokol chol cheey or aiin oldal	OPEN	0	0
G749-O1600	cheol	G733-C30041	f88r	f88	f88r.28	2	1	0	1	P	A	1	10	MIDDLE	FIRST_THIRD	ykar	HOT|PART|MATERIAL	chol	OPEN	HOT|PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykar cheol chol chey ckhey s or shear ar alsy	OPEN	0	0
G749-O1601	cheol	G733-C30053	f88r	f88	f88r.29	4	1	0	1	P	A	1	9	MIDDLE	MIDDLE_THIRD	qokol	HOT|PROCESS	chody	OPEN	HOT|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	kor chey qokol cheol chody qokol kchor chol dal	OPEN	0	0
G749-O1602	cheol	G733-C30063	f88r	f88	f88r.30	4	1	0	1	P	A	1	7	MIDDLE	MIDDLE_THIRD	cheotey	OPEN	qokeor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeeey cheor cheotey cheol qokeor chetchy ofal	OPEN	0	0
G749-O1603	sheey	G733-C30278	f89r1	f89	f89r1.16	2	1	0	1	P	A	1	11	MIDDLE	FIRST_THIRD	om	OPEN	qokey	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	om sheey qokey l daiin dalchom chy chol cheos aiin dy	OPEN	0	0
G749-O1604	sheey	G733-C30362	f89r1	f89	f89r1.6	7	1	0	1	P	A	1	10	MIDDLE	LAST_THIRD	dar	OPEN	okor	HOT|AMOUNT|MATERIAL|PREPARATION	HOT|AMOUNT|MATERIAL|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	OPEN	0	0
G749-O1605	chdy	G733-C30434	f89v1	f89	f89v1.14	9	1	0	1	P	A	1	10	MIDDLE	LAST_THIRD	dal	OPEN	daldaldy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	OPEN	0	0
G749-O1606	qokaiin	G733-C30446	f89v1	f89	f89v1.16	1	1	0	1	P	A	1	9	FIRST	FIRST_THIRD	EDGE	EDGE	ykchol	HOT|DRY|MATERIAL|PROCESS	HOT|DRY|MATERIAL|PROCESS	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	OPEN	0	0
G749-O1607	okal	G733-C30450	f89v1	f89	f89v1.16	5	0	0	0	P	A	1	9	MIDDLE	MIDDLE_THIRD	okaldy	OPEN	dal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin ykchol qockhy okaldy okal dal chodar okaiin dalg	OPEN	0	0
G749-O1608	okal	G733-C30490	f89v1	f89	f89v1.20	6	0	0	0	P	A	1	7	MIDDLE	LAST_THIRD	daiin	OPEN	choldy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sol chey okchol sair daiin okal choldy	OPEN	0	0
G749-O1609	sheey	G733-C30509	f89v1	f89	f89v1.6	2	1	0	1	P	A	1	10	MIDDLE	FIRST_THIRD	dor	AMOUNT|MATERIAL	qokol	HOT|PROCESS	HOT|AMOUNT|MATERIAL|PROCESS	NONE	NONE	RIGHT_D3_5	NA	3	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	OPEN	0	0
G749-O1610	cheol	G733-C30511	f89v1	f89	f89v1.6	4	1	0	1	P	A	1	10	MIDDLE	MIDDLE_THIRD	qokol	HOT|PROCESS	cthody	MATERIAL|PREPARATION|CLOSE|END_STAGE	HOT|END_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	NONE	NONE	RIGHT_D1	NA	1	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	OPEN	0	0
G749-O1611	cheey	G733-C30520	f89v1	f89	f89v1.7	3	1	0	1	P	A	1	11	MIDDLE	FIRST_THIRD	daiin	OPEN	ctho	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokey daiin cheey ctho dy qoor shear s ol chor chearory	OPEN	0	0
G749-O1612	cheey	G733-C30557	f8r	f8	f8r.10	2	1	0	1	H	A	1	8	MIDDLE	FIRST_THIRD	daiin	OPEN	teeodan	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin cheey teeodan dy cheocthy oksheo dol dairg	OPEN	0	0
G749-O1613	sheey	G733-C30659	f8r	f8	f8r.4	4	1	0	1	H	A	1	9	MIDDLE	MIDDLE_THIRD	chor	OPEN	dchol	DRY|AMOUNT|MATERIAL	DRY|AMOUNT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qotor chor chor sheey dchol shesed chof chy dam	OPEN	0	0
G749-O1614	cheey	G733-C30677	f8r	f8	f8r.6	2	0	0	0	H	A	1	7	MIDDLE	FIRST_THIRD	tosh	OPEN	koltoldy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tosh cheey koltoldy shy choety cheeody sol	OPEN	0	0
G749-O1615	cheol	G733-C30895	f93r	f93	f93r.10	4	1	0	1	H	A	1	5	MIDDLE	LAST_THIRD	keol	HOT|MATERIAL	ckhody	PREPARATION|CLOSE|END_STAGE	HOT|END_STAGE|MATERIAL|PREPARATION|CLOSE	NONE	NONE	RIGHT_D1	NA	1	ychos chey keol cheol ckhody	OPEN	0	0
G749-O1616	oty	G733-C31064	f93v	f93	f93v.3	6	0	0	0	H	A	1	10	MIDDLE	MIDDLE_THIRD	cheodaiin	DRY|AMOUNT|PREPARATION|MIDDLE_STAGE	daiin	OPEN	DRY|MIDDLE_STAGE|AMOUNT|PREPARATION	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dchos chody qockhol oky cheodaiin oty daiin otal dair okol	OPEN	0	0
G749-O1617	okeey	G733-C31112	f93v	f93	f93v.8	9	1	0	1	H	A	1	10	MIDDLE	LAST_THIRD	dsheog	OPEN	dama	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey dama	OPEN	0	0
G749-O1618	okal	G733-C31136	f94r	f94	f94r.2	5	1	0	1	H	B	3	11	MIDDLE	MIDDLE_THIRD	odor	OPEN	okair	HOT|PART|MATERIAL|PREPARATION	HOT|PART|MATERIAL|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	dor cheody okaiin odor okal okair oky daiir qotar okar olaiin	OPEN	0	0
G749-O1619	kchdy	G733-C31155	f94r	f94	f94r.4	4	0	1	0	H	B	3	11	MIDDLE	FIRST_THIRD	ol	OPEN	cheedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am	OPEN	0	0
G749-O1620	olkaiin	G733-C31165	f94r	f94	f94r.5	3	1	0	1	H	B	3	9	MIDDLE	FIRST_THIRD	chekar	HOT|DRY|PART|MIDDLE_STAGE	olkeody	OPEN	HOT|DRY|MIDDLE_STAGE|PART	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	OPEN	0	0
G749-O1621	qokaiin	G733-C31193	f94r	f94	f94r.8	2	1	0	1	H	B	3	8	MIDDLE	FIRST_THIRD	yty	OPEN	ykal	HOT|MATERIAL	HOT|MATERIAL	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	yty qokaiin ykal chdy qoky osain chykaidy dam	OPEN	0	0
G749-O1622	chdy	G733-C31195	f94r	f94	f94r.8	4	1	0	1	H	B	3	8	MIDDLE	MIDDLE_THIRD	ykal	HOT|MATERIAL	qoky	HOT|BEGIN_STAGE	HOT|BEGIN_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yty qokaiin ykal chdy qoky osain chykaidy dam	OPEN	0	0
G749-O1623	chdy	G733-C31201	f94r	f94	f94r.9	2	1	0	1	H	B	3	3	MIDDLE	MIDDLE_THIRD	otar	OPEN	dytchdy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	otar chdy dytchdy	OPEN	0	0
G749-O1624	okal	G733-C31207	f94v	f94	f94v.1	5	1	0	1	H	B	3	8	MIDDLE	MIDDLE_THIRD	qokchedy	OPEN	dar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tshedy chedar char qokchedy okal dar opchackhy oteedan	OPEN	0	0
G749-O1625	cheey	G733-C31213	f94v	f94	f94v.10	3	1	0	1	H	B	3	10	MIDDLE	FIRST_THIRD	air	PART|MATERIAL	okchaiin	OPEN	PART|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ol air cheey okchaiin shy tararain otody qodar oteey dar	OPEN	0	0
G749-O1626	chdy	G733-C31225	f94v	f94	f94v.11	5	0	0	0	H	B	3	10	MIDDLE	MIDDLE_THIRD	chetaiin	OPEN	ykol	HOT|MATERIAL|PROCESS	HOT|MATERIAL|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	todaiin shy qokar chetaiin chdy ykol qoky or eedy oky	OPEN	0	0
G749-O1627	chdy	G733-C31233	f94v	f94	f94v.12	3	0	0	0	H	B	3	5	MIDDLE	MIDDLE_THIRD	chcthy	OPEN	chckhy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin chcthy chdy chckhy okaiin	OPEN	0	0
G749-O1628	chdy	G733-C31249	f94v	f94	f94v.3	6	0	0	0	H	B	3	8	MIDDLE	LAST_THIRD	tamdy	OPEN	qokeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	yshedy chdaiin otedy sdal tamdy chdy qokeey tam	OPEN	0	0
G749-O1629	oty	G733-C31276	f94v	f94	f94v.6	10	1	0	1	H	B	3	10	LAST	LAST_THIRD	tody	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	OPEN	0	0
G749-O1630	qokaiin	G733-C31279	f94v	f94	f94v.7	3	1	0	1	H	B	3	3	LAST	LAST_THIRD	shey	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	toky shey qokaiin	OPEN	0	0
G749-O1631	okedy	G733-C31290	f94v	f94	f94v.9	2	1	1	0	H	B	3	11	MIDDLE	FIRST_THIRD	ytar	PART|MATERIAL	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	HOT|END_STAGE|PART|MATERIAL|PREPARATION|CLOSE	HOT	NONE	RIGHT_D1	NA	1	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	OPEN	0	0
