certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-4869	ABSENT	1	Y+P+L	3	Y|P|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:P<-Y|FOCUS:P<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · VERBINDUNG	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4870	ABSENT	1	Y+P+O+AIIN	4	Y|P|O|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · AUSFÜHRUNG · WERT	P	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4871	ABSENT	1	Y+P+OL	3	Y|P|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · FORTSETZEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4872	ABSENT	1	Y+P+OL+Y	4	Y|P|OL|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · FORTSETZEN · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4873	ABSENT	1	Y+P+OR	3	Y|P|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · EINHEIT	P	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4874	ABSENT	1	Y+P+S	3	Y|P|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|S	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	PAIR:P>S	PAIR:P>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	POSTEN · EINSETZEN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4875	ABSENT	1	Y+P+S+Y	4	Y|P|S|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|S	Y|Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:S<-Y	NONE	PAIR:P>S	PAIR:P>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	POSTEN · EINSETZEN · WÄHLEN · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4876	ABSENT	1	Y+P+Y	3	Y|P|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4877	ABSENT	1	Y+P+Y+CH+Y	5	Y|P|Y|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|CH	Y|Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:P<-Y|FOCUS:CH<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSETZEN · POSTEN · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4878	ABSENT	1	Y+S+AIR	3	Y|S|AIR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:S<-Y|FOCUS:S<-AIR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · BAHN	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4879	ABSENT	1	Y+S+E+O	4	Y|S|E|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|FOCUS:S<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GRAD I · AUSFÜHRUNG	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4880	ABSENT	1	Y+S+E+O+D_ADDR+Y	6	Y|S|E|O|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|FOCUS:S<-E|FOCUS:S<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4881	ABSENT	1	Y+S+E+O+L	5	Y|S|E|O|L	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:S<-Y|FOCUS:S<-E|FOCUS:S<-L	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4882	ABSENT	1	Y+S+E+O+R	5	Y|S|E|O|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|R	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|FOCUS:S<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GRAD I · AUSFÜHRUNG · MARKIEREN	R	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4883	ABSENT	1	Y+S+K	3	Y|S|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|K	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|PAIR:S>K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GEBEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4884	ABSENT	1	Y+S+K+Y	4	Y|S|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|K	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|FOCUS:K<-Y|PAIR:S>K	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4885	ABSENT	1	Y+S+O	3	Y|S|O	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · AUSFÜHRUNG	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4886	ABSENT	1	Y+S+O+CH+P+Y	6	Y|S|O|CH|P|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|CH|P	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y|FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · AUSFÜHRUNG · NEHMEN · EINSETZEN · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4887	ABSENT	1	Y+S+O+D_ADDR	4	Y|S|O|D_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · WÄHLEN · AUSFÜHRUNG · HIER	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4888	ABSENT	1	Y+SH+AIIN	3	Y|SH|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · HALTEN · WERT	SH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4889	ABSENT	1	Y+SH+AIN	3	Y|SH|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · HALTEN · ANTEIL	SH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4890	ABSENT	2	Y+SH+E+AIIN	4	Y|SH|E|AIIN	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-E|FOCUS:SH<-AIIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · HALTEN · GRAD I · WERT	SH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4891	ABSENT	2	Y+SH+E+AIN	4	Y|SH|E|AIN	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-E|FOCUS:SH<-AIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · HALTEN · GRAD I · ANTEIL	SH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4892	OBSERVED	1	Y+SH+E+OR	4	Y|SH|E|OR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-E|FOCUS:SH<-OR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · HALTEN · GRAD I · EINHEIT	SH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4893	OBSERVED	1	Y+SH+E+Y	4	Y|SH|E|Y	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-E|FOCUS:SH<-Y	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · HALTEN · GRAD I · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4894	ABSENT	1	Y+SH+EE+AIIN	4	Y|SH|EE|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-EE|FOCUS:SH<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · HALTEN · GRAD II · WERT	SH	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4895	ABSENT	1	Y+SH+EE+AIN	4	Y|SH|EE|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-EE|FOCUS:SH<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · HALTEN · GRAD II · ANTEIL	SH	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4896	ABSENT	1	Y+SH+EE+OR	4	Y|SH|EE|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|OR	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-EE|FOCUS:SH<-OR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · HALTEN · GRAD II · EINHEIT	SH	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4897	ABSENT	2	Y+SH+Y	3	Y|SH|Y	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH	Y|Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|FOCUS:SH<-Y	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · HALTEN · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4898	OBSERVED	3	Y+T+AIIN	3	Y|T|AIIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T	Y|AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y|FOCUS:T<-AIIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSTELLEN · WERT	T	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4899	OBSERVED	3	Y+T+AIN	3	Y|T|AIN	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T	Y|AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y|FOCUS:T<-AIN	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSTELLEN · ANTEIL	T	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4900	ABSENT	2	Y+T+AIR	3	Y|T|AIR	YES	YES	T4_NARROW_APPENDIX	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AIR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSTELLEN · BAHN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4901	ABSENT	1	Y+T+AIR+CH+O+S	6	Y|T|AIR|CH|O|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T|CH|S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:T<-Y|FOCUS:CH<-AIR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSTELLEN · BAHN · NEHMEN · AUSFÜHRUNG · WÄHLEN	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4902	OBSERVED	1	Y+T+AL	3	Y|T|AL	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AL	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSTELLEN · ZIELORT	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4903	ABSENT	1	Y+T+AL+CH+O+CH	6	Y|T|AL|CH|O|CH	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T|CH|CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSTELLEN · ZIELORT · NEHMEN · AUSFÜHRUNG · NEHMEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4904	ABSENT	1	Y+T+AL+S+O+S	6	Y|T|AL|S|O|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T|S|S	Y	2:T+AL+S__DIRECT_T>S_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AL	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	POSTEN · EINSTELLEN · ZIELORT · WÄHLEN · AUSFÜHRUNG · WÄHLEN	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4905	OBSERVED	1	Y+T+AR	3	Y|T|AR	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AR	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	POSTEN · EINSTELLEN · AUSGANG	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4906	ABSENT	1	Y+T+AR+CH+O+S	6	Y|T|AR|CH|O|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T|CH|S	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSTELLEN · AUSGANG · NEHMEN · AUSFÜHRUNG · WÄHLEN	S	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-4907	ABSENT	1	Y+T+A_ADDR+CH+AL	5	Y|T|A_ADDR|CH|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	T|CH	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:CH<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	POSTEN · EINSTELLEN · HIER · NEHMEN · ZIELORT	CH	Y	YES	NO	NO	NO	NO	NO	YES
