physical_page	source_page	locus	register	usage_classes	visible_owner_de	events	surfaces	recipes	spoken_units	current_complete_reading_de
f70v	f70v2	f70v2.6	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	2	oky · ody	OK+Y | O+DY	2	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz. Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.
f70v	f70v2	f70v2.7	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	2	oty · ar	OT+Y | AR	2	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
f70v	f70v2	f70v2.8	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okala	OK+AL+A_ADDR	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz, lokale Adresse.
f70v	f70v2	f70v2.9	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otody	OT+O+DY	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Eintrag schließen.
f70v	f70v2	f70v2.10	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otald	OT+AL+D_LABEL	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, d-Zeichen.
f70v	f70v2	f70v2.11	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otaldar	OT+AL+D_ADDR+AR	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Unterplatz, Quell- oder Bezugsstelle.
f70v	f70v2	f70v2.12	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okody	OK+O+Y	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Reihe aufrufen, dieser Platz.
f70v	f70v2	f70v2.13	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	opysam	O+P+Y+S_ADDR+AM_ADDR	1	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz, Sternbezug, Innenplatz.
f70v	f70v2	f70v2.14	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	chy	Y	1	Fischrad mit Stern tragenden Figuren: dieser Platz.
f70v	f70v2	f70v2.15	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otaly	OT+AL+Y	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.
f70v	f70v2	f70v2.16	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	2	otal · arar	OT+AL | AR+AR	2	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
f70v	f70v2	f70v2.17	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otaldy	OT+AL+DY	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Eintrag schließen.
f70v	f70v2	f70v2.18	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okeoly	OK+E+OL+Y	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter, dieser Platz.
f70v	f70v2	f70v2.19	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okydy	OK+Y+DY	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz, Eintrag schließen.
f70v	f70v2	f70v2.20	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okees	OK+EE+S_LABEL	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, s-Zeichen.
f70v	f70v2	f70v2.21	ZODIAC	RING_TEXT	Fischrad mit Stern tragenden Figuren	33	daii · amdy · otar · am · aral · otair · chedaiin · oteey · dair · shchey · daiin · chalaly · oteody · chotol · chedy · oteotey · oteeeor · ar · alody · daiir · oteedar · oteey · teey · dalal · cheoltey · oteedy · sheeteey · okeeol · ykeeos · shey · ykair · arar · alos	DA+IIN | AM_ADDR+DY | OT+AR | AM_ADDR | AR+AL | OT+AIR | CHD+AIIN | OT+EE+Y | D_ADDR+AIR | SH+Y | AIIN | CH+AL+AL+Y | OT+E+O+Y | CH+OT+OL | CHD+Y | OT+E+O+T+E+Y | OT+EEE+OR | AR | AL+O+DY | DA+IIN+R | OT+EE+AR | OT+EE+Y | T+EE+Y | AL+AL | CH+E+OL+T+E+Y | OT+EE+DY | SH+EE+T+EE+Y | OK+EE+OL | Y+K+EE+O+S_ADDR | SH+E+Y | Y+K+AIR | AR+AR | AL+O+S_ADDR	33	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe. Fischrad mit Stern tragenden Figuren: Innenplatz, Eintrag schließen. Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Innenplatz. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz. Fischrad mit Stern tragenden Figuren: nächster Platz, Ringlauf. Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: Unterplatz, Ringlauf. Fischrad mit Stern tragenden Figuren: Bezug halten, dieser Platz. Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz. Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter. Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen. Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: Zielplatz. Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen. Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter. Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug. Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.
f70v	f70v2	f70v2.22	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	2	otar · am	OT+AR | AM_ADDR	2	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Innenplatz.
f70v	f70v2	f70v2.23	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	2	otar · al	OT+AR | AL	2	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Zielplatz.
f70v	f70v2	f70v2.24	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otalar	OT+AL+AR	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.
f70v	f70v2	f70v2.25	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otalam	OT+AL+AM_ADDR	1	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.
f70v	f70v2	f70v2.26	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	dolaram	D_ADDR+OL+AR+AM_ADDR	1	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.
f70v	f70v2	f70v2.27	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okaram	OK+AR+AM_ADDR	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.
f70v	f70v2	f70v2.28	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	oteosal	OT+E+O+S_ADDR+AL	1	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.
f70v	f70v2	f70v2.29	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	salols	S_LABEL+AL+OL+S_LABEL	1	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.
f70v	f70v2	f70v2.30	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	okaldal	OK+AL+AL	1	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.
f70v	f70v2	f70v2.31	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	ykolaiin	Y+K+OL+AIIN	1	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.
f70v	f70v2	f70v2.32	ZODIAC	RING_TEXT	Fischrad mit Stern tragenden Figuren	22	otal · daly · oteoal · dal · aildy · otaiin · ar · oteey · shal · o · qoteeal · ar · al · otaiin · al · teodaiin · oteeo · cthey · oteeos · oteos · aiin · daim	OT+AL | AL+Y | OT+E+O+AL | AL | A_ADDR+IIN+L+DY | OT+AIIN | AR | OT+EE+Y | SH+AL | O | OT+EE+AL | AR | AL | OT+AIIN | AL | T+E+O+AIIN | OT+EE+O | CTH+E+Y | OT+EE+O+S_ADDR | OT+E+O+S_ADDR | AIIN | DA+IIN+M_LOCAL	22	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz. Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz. Fischrad mit Stern tragenden Figuren: Zielplatz. Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen. Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz. Fischrad mit Stern tragenden Figuren: Reihe aufrufen. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz. Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle. Fischrad mit Stern tragenden Figuren: Zielplatz. Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: Zielplatz. Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen. Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz. Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug. Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug. Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert. Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.
f70v	f70v2	f70v2.33	ZODIAC	LABEL	Fischrad mit Stern tragenden Figuren	1	otolal	OT+OL+AL	1	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.
f88r	f88r	f88r.1	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	otorchety	OT+OR+CH+E+T+Y	1	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Eintragsklasse, Klassenkennung, erster Grad, Platz einstellen, dieser Platz.
f88r	f88r	f88r.2	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	osal	O+S+AL	1	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, Klasse wählen, Zielplatz.
f88r	f88r	f88r.3	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	orald	OR+AL+D_ADDR	1	drei Gefaesse mit Wurzel- und Blattreihen: Eintragsklasse, Zielplatz, Unterplatz.
f88r	f88r	f88r.4	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	oldar	OL+DA+R	1	drei Gefaesse mit Wurzel- und Blattreihen: gleiche Reihe weiter, zweite Stufe, Zustandsmarke.
f88r	f88r	f88r.5	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	otoky	OT+OK+Y	1	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Platz aktivieren, dieser Platz.
f88r	f88r	f88r.6	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	otaly	OT+AL+Y	1	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Zielplatz, dieser Platz.
f88r	f88r	f88r.7	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	8	dorsheoy · ctheol · qockhey · dory · sheor · sholfchor · dal · chcthol	D_ADDR+OR+SH+E+O+Y | CTH+E+OL | O+CKH+E+Y | D_ADDR+OR+Y | SH+E+OR | SH+OL+LOCAL_CHAR_F+CH+OR | AL | CH+CTH+OL	6	Aus diesem Teil den Ansatz und diesen Posten kurz halten und ausführen. Weiter kurz bereitstellen. Diesen Posten kurz ausführen durch den Durchlass. Aus diesem Teil den Ansatz und diesen Posten kurz halten. Weiter den Ansatz halten und entnehmen mit f-Zeichen. Weiter entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
f88r	f88r	f88r.8	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	12	ral · sheom · keol · chear · shekor · qokor · daiin · sar · s · aiin · oky · sam	R+AL | SH+E+O+AM_ADDR | K+E+OL | CH+E+AR | SH+E+K+OR | OK+OR | AIIN | S+AR | S | AIIN | OK+Y | S+AM_ADDR	10	Kennzeichnen zur Ziel- oder Anschlussstelle. Kurz halten und ausführen zur Innenstelle. Weiter kurz zugeben. Von der Entnahmestelle kurz entnehmen. Den Ansatz kurz halten und zugeben. Den Ansatz ansetzen. Von der Entnahmestelle nach Sollmaß wählen. Wählen. Nach Sollmaß diesen Posten ansetzen. Wählen zur Innenstelle.
f88r	f88r	f88r.9	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	11	oain · or · om · otam · okeom · cheeor · qokeody · dar · or · om · cheody	O+AIN | OR | O+AM_ADDR | OT+AM_ADDR | OK+E+O+AM_ADDR | CH+EE+OR | OK+E+O+D_ADDR+Y | D_ADDR+AR | OR | O+AM_ADDR | CHEO+Y	7	Als eine Portion ausführen. Den Ansatz ausführen zur Innenstelle. Danach kurz ansetzen und ausführen zur Innenstelle. Den Ansatz länger entnehmen. Aus diesem Teil diesen Posten kurz ansetzen und ausführen. Aus diesem Teil von der Entnahmestelle den Ansatz ausführen zur Innenstelle. Weiter den Auszug und diesen Posten kurz ansetzen.
f88r	f88r	f88r.10	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	9	qokeol · cheol · saiin · cheos · cheol · doleeey · or · cheom · cheojam	OK+E+OL | CHEO+L | S+AIIN | CHEO+S | CHEO+L | D_ADDR+OL+EEE+Y | OR | CHEO+AM_ADDR | CHEO+LOCAL_CHAR_J+A_ADDR+AM_ADDR	4	Weiter den Auszug und diesen Posten kurz ansetzen. Nach Sollmaß den Auszug wählen in den nächsten Lauf. Den Auszug wählen. Weiter aus diesem Teil von der lokalen Stelle den Auszug, diesen Posten und den Ansatz vollständig kurz ansetzen und ausführen in den nächsten Lauf zur Innenstelle mit j-Zeichen.
f88r	f88r	f88r.11	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	7	yokeody · cheom · qoor · cheeb · ykeor · shy · sam	Y+OK+E+O+D_ADDR+Y | CHEO+AM_ADDR | CARRIER_Q+O+OR | CH+EE+LOCAL_CHAR_B | Y+K+E+OR | Y | S+AM_ADDR	5	Weiter aus diesem Teil von der lokalen Stelle den Auszug, diesen Posten und den Ansatz vollständig kurz ansetzen und ausführen in den nächsten Lauf zur Innenstelle mit j-Zeichen. Den Auszug und den Ansatz ausführen zur Innenstelle unter q-Träger. Länger entnehmen mit b-Zeichen. Diesen Posten und den Ansatz kurz zugeben. Diesen Posten wählen zur Innenstelle.
f88r	f88r	f88r.12	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	otaldy	OT+AL+DY	1	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Zielplatz, Eintrag schließen.
f88r	f88r	f88r.13	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	oram	OR+A_ADDR+AM_ADDR	1	drei Gefaesse mit Wurzel- und Blattreihen: Eintragsklasse, lokale Adresse, Innenplatz.
f88r	f88r	f88r.14	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	dary	DA+R+Y	1	drei Gefaesse mit Wurzel- und Blattreihen: zweite Stufe, Zustandsmarke, dieser Platz.
f88r	f88r	f88r.15	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	okol	OK+OL	1	drei Gefaesse mit Wurzel- und Blattreihen: Platz aktivieren, gleiche Reihe weiter.
f88r	f88r	f88r.16	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	sorory	S+OR+OR+Y	1	drei Gefaesse mit Wurzel- und Blattreihen: Klasse wählen, Eintragsklasse, dieser Platz.
f88r	f88r	f88r.17	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	otyda	OT+Y+DA	1	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, dieser Platz, zweite Stufe.
f88r	f88r	f88r.18	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	7	koay · cphol · orchor · pcheoly · otchol · oldy · salsaly	K+O+A_ADDR+Y | CPH+OL | OR+CH+OR | P+CHEO+L+Y | OT+CH+OL | OL+DY | S+AL+S+AL+Y	7	Von der lokalen Stelle diesen Posten zugeben und ausführen. Weiter umleiten. Den Ansatz entnehmen. Den Auszug und diesen Posten einsetzen in den nächsten Lauf. Danach weiter entnehmen. Weiter weiterarbeiten; fertig. Diesen Posten wählen zur Ziel- oder Anschlussstelle.
f88r	f88r	f88r.19	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	8	dchey · chokol · daiin · qoekol · qoekol · qockhol · okol · cheol	CH+E+Y | OK+OL | AIIN | CARRIER_Q+O+E+K+OL | CARRIER_Q+O+E+K+OL | CARRIER_Q+O+CKH+OL | OK+OL | CHEO+L	7	Diesen Posten kurz entnehmen. Weiter ansetzen. Weiter nach Sollmaß kurz ausführen und zugeben unter q-Träger. Weiter kurz ausführen und zugeben unter q-Träger. Weiter ausführen durch den Durchlass unter q-Träger. Weiter ansetzen. Weiter den Auszug kurz halten in den nächsten Lauf.
f88r	f88r	f88r.20	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	10	dsheol · qokeey · s · chy · s · aiin · chor · oteor · aiin · chosals	SH+E+OL | OK+EE+Y | S | Y | S | AIIN | CH+OR | OT+E+OR | AIIN | CH+O+S+AL+S	6	Weiter den Auszug kurz halten in den nächsten Lauf. Diesen Posten länger ansetzen. Wählen. Diesen Posten wählen. Nach Sollmaß den Ansatz entnehmen. Danach nach Sollmaß den Ansatz kurz entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
f88r	f88r	f88r.21	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	8	teol · chor · olsheody · qokeol · shoy · ol · sheeol · sheoldg	E+OL | CH+OR | O+LSH+E+O+D_ADDR+Y | OK+E+OL | SH+O+Y | OL | SH+EE+OL | SH+E+OL+D_ADDR+LOCAL_CHAR_G	6	Weiter den Ansatz kurz entnehmen. Aus diesem Teil diesen Posten kurz ausführen, spülen und ausführen. Weiter kurz ansetzen. Diesen Posten halten und ausführen. Weiter länger halten. Weiter aus diesem Teil kurz halten mit g-Zeichen.
f88r	f88r	f88r.22	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	6	ychey · okaiin · chol · cheor · ol · chorcholsal	Y+Y | OK+AIIN | OL | CHEO+R | OL | CH+OR+OL+S+AL	3	Nach Sollmaß diesen Posten ansetzen. Weiter den Auszug kennzeichnen. Weiter den Ansatz entnehmen und wählen zur Ziel- oder Anschlussstelle.
f88r	f88r	f88r.23	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	ofyskydal	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	1	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, f-Zeichen, dieser Platz, Klasse wählen, Wert zuordnen, dieser Platz, zweite Stufe, Verbindung.
f88r	f88r	f88r.24	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	2	otor · am	OT+OR | AM_ADDR	2	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Eintragsklasse. drei Gefaesse mit Wurzel- und Blattreihen: Innenplatz.
f88r	f88r	f88r.25	PHARMA	LABEL	drei Gefaesse mit Wurzel- und Blattreihen	1	ofaldo	O+LOCAL_CHAR_F+AL+D_ADDR+O	1	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, f-Zeichen, Zielplatz, Unterplatz, Reihe aufrufen.
f88r	f88r	f88r.26	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	7	poeear · sheoky · olkeey · cthol · poldy · s · okoldy	P+O+EE+AR | SH+E+OK+Y | SOLK+EE+Y | CTH+OL | P+OL+D_ADDR+Y | S | OK+OL+DY	7	Von der Entnahmestelle länger einsetzen und ausführen. Diesen Posten kurz halten und ansetzen. Diesen Posten länger auffangen. Weiter bereitstellen. Weiter aus diesem Teil diesen Posten einsetzen. Wählen. Weiter ansetzen; fertig.
f88r	f88r	f88r.27	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	9	qokol · chol · qokol · qokol · chol · cheey · or · aiin · oldal	OK+OL | OL | OK+OL | OK+OL | OL | SH+EE+Y | OR | AIIN | OL+DA+L	5	Weiter ansetzen. Weiter ansetzen. Weiter ansetzen. Weiter diesen Posten länger halten. Weiter von der Entnahmestelle nach Sollmaß auf der zweiten Stufe den Ansatz und diesen Posten zugeben in den nächsten Lauf.
f88r	f88r	f88r.28	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	10	ykar · cheol · chol · chey · ckhey · s · or · shear · ar · alsy	Y+K+AR | CHEO+L | OL | Y | CKH+E+Y | S | OR | SH+E+AR | AR | AL+S+Y	4	Weiter von der Entnahmestelle nach Sollmaß auf der zweiten Stufe den Ansatz und diesen Posten zugeben in den nächsten Lauf. Weiter den Auszug und diesen Posten kurz wählen in den nächsten Lauf durch den Durchlass. Von der Entnahmestelle den Ansatz kurz halten. Von der Entnahmestelle diesen Posten wählen zur Ziel- oder Anschlussstelle.
f88r	f88r	f88r.29	PHARMA	PROSE	drei Gefaesse mit Wurzel- und Blattreihen	9	kor · chey · qokol · cheol · chody · qokol · kchor · chol · dal	K+OR | Y | OK+OL | CHEO+L | CH+O+D_ADDR+Y | OK+OL | K+CH+OR | OL | AL	6	Den Ansatz zugeben. Weiter diesen Posten ansetzen. Aus diesem Teil den Auszug und diesen Posten entnehmen und ausführen in den nächsten Lauf. Weiter ansetzen. Den Ansatz zugeben und entnehmen. Weiter diesen Posten vollständig zugeben zur Ziel- oder Anschlussstelle.
