source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
RF1b|f87v.15|G001	RF1b	f87v.15	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	FIRST	sh
RF1b|f87v.2|G001	RF1b	f87v.2	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	0	FIRST	ch
RF1b|f87v.2|G005	RF1b	f87v.2	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
RF1b|f87v.3|G001	RF1b	f87v.3	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	0	FIRST	ch
RF1b|f87v.4|G001	RF1b	f87v.4	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	10	0	FIRST	ch
RF1b|f87v.5|G001	RF1b	f87v.5	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
RF1b|f87v.5|G006	RF1b	f87v.5	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	LAST	ch
RF1b|f87v.6|G001	RF1b	f87v.6	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
RF1b|f87v.6|G002	RF1b	f87v.6	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
RF1b|f87v.7|G001	RF1b	f87v.7	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	1	FIRST	ch
RF1b|f87v.7|G002	RF1b	f87v.7	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
RF1b|f87v.8|G001	RF1b	f87v.8	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	sh
RF1b|f87v.8|G006	RF1b	f87v.8	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	5	2	LAST	sh
RF1b|f87v.9|G001	RF1b	f87v.9	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	ch
RF1b|f87v.9|G002	RF1b	f87v.9	f87v	f87v	f87	v	0	H	A	1	P	CONFIRMED_PROSE	9	2	MIDDLE	ch
RF1b|f89r1.10|G003	RF1b	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.10|G004	RF1b	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
RF1b|f89r1.10|G005	RF1b	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
RF1b|f89r1.10|G008	RF1b	f89r1.10	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.12|G001	RF1b	f89r1.12	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	FIRST	ch
RF1b|f89r1.12|G002	RF1b	f89r1.12	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	0	LAST	ch
RF1b|f89r1.15|G001	RF1b	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	FIRST	ch
RF1b|f89r1.15|G003	RF1b	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
RF1b|f89r1.15|G006	RF1b	f89r1.15	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	9	0	MIDDLE	ch
RF1b|f89r1.16|G002	RF1b	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
RF1b|f89r1.16|G007	RF1b	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.16|G009	RF1b	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.16|G010	RF1b	f89r1.16	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f89r1.18|G004	RF1b	f89r1.18	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
RF1b|f89r1.19|G001	RF1b	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	FIRST	sh
RF1b|f89r1.19|G002	RF1b	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
RF1b|f89r1.19|G004	RF1b	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
RF1b|f89r1.19|G006	RF1b	f89r1.19	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
RF1b|f89r1.20|G002	RF1b	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
RF1b|f89r1.20|G005	RF1b	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
RF1b|f89r1.20|G008	RF1b	f89r1.20	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
RF1b|f89r1.21|G003	RF1b	f89r1.21	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
RF1b|f89r1.22|G001	RF1b	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	FIRST	ch
RF1b|f89r1.22|G003	RF1b	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
RF1b|f89r1.22|G006	RF1b	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
RF1b|f89r1.22|G008	RF1b	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
RF1b|f89r1.22|G009	RF1b	f89r1.22	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
RF1b|f89r1.23|G003	RF1b	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
RF1b|f89r1.23|G004	RF1b	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
RF1b|f89r1.23|G006	RF1b	f89r1.23	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	1	LAST	ch
RF1b|f89r1.5|G001	RF1b	f89r1.5	f89r1	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	12	0	SINGLE	ch
RF1b|f89r1.6|G003	RF1b	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
RF1b|f89r1.6|G005	RF1b	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f89r1.6|G007	RF1b	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	sh
RF1b|f89r1.6|G009	RF1b	f89r1.6	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	sh
RF1b|f89r1.7|G001	RF1b	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	FIRST	sh
RF1b|f89r1.7|G003	RF1b	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
RF1b|f89r1.7|G005	RF1b	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f89r1.7|G008	RF1b	f89r1.7	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
RF1b|f89r1.8|G002	RF1b	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.8|G004	RF1b	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89r1.8|G005	RF1b	f89r1.8	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
RF1b|f89r1.9|G001	RF1b	f89r1.9	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	0	FIRST	sh
RF1b|f89r1.9|G009	RF1b	f89r1.9	f89r1	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	0	LAST	ch
RF1b|f89r2.10|G002	RF1b	f89r2.10	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	sh
RF1b|f89r2.12|G001	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	8	2	FIRST	ch
RF1b|f89r2.12|G006	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
RF1b|f89r2.12|G007	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
RF1b|f89r2.12|G009	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89r2.12|G010	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.12|G013	RF1b	f89r2.12	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	3	2	MIDDLE	ch
RF1b|f89r2.13|G008	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.13|G009	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.13|G010	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.13|G012	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.13|G013	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.13|G015	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.13|G017	RF1b	f89r2.13	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	LAST	ch
RF1b|f89r2.14|G003	RF1b	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.14|G005	RF1b	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.14|G017	RF1b	f89r2.14	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.15|G001	RF1b	f89r2.15	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	13	2	FIRST	ch
RF1b|f89r2.15|G008	RF1b	f89r2.15	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	LAST	ch
RF1b|f89r2.18|G001	RF1b	f89r2.18	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	5	2	SINGLE	ch
RF1b|f89r2.19|G001	RF1b	f89r2.19	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	6	3	SINGLE	ch
RF1b|f89r2.21|G002	RF1b	f89r2.21	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	LAST	ch
RF1b|f89r2.22|G001	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	FIRST	ch
RF1b|f89r2.22|G002	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89r2.22|G004	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89r2.22|G005	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
RF1b|f89r2.22|G006	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
RF1b|f89r2.22|G007	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89r2.22|G008	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	sh
RF1b|f89r2.22|G010	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.22|G012	RF1b	f89r2.22	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	sh
RF1b|f89r2.23|G002	RF1b	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.23|G014	RF1b	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.23|G016	RF1b	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.23|G017	RF1b	f89r2.23	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	LAST	ch
RF1b|f89r2.24|G003	RF1b	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.24|G006	RF1b	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.24|G007	RF1b	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89r2.24|G013	RF1b	f89r2.24	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.25|G003	RF1b	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89r2.25|G006	RF1b	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
RF1b|f89r2.25|G010	RF1b	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.25|G011	RF1b	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.25|G015	RF1b	f89r2.25	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.26|G001	RF1b	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	FIRST	ch
RF1b|f89r2.26|G004	RF1b	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.26|G006	RF1b	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.26|G007	RF1b	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.26|G011	RF1b	f89r2.26	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89r2.27|G002	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.27|G006	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	3	3	MIDDLE	ch
RF1b|f89r2.27|G008	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.27|G010	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.27|G014	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89r2.27|G017	RF1b	f89r2.27	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89r2.3|G001	RF1b	f89r2.3	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	8	1	SINGLE	ch
RF1b|f89r2.4|G001	RF1b	f89r2.4	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	12	1	SINGLE	sh
RF1b|f89r2.5|G001	RF1b	f89r2.5	f89r2	f89r	f89	r	0	P	A	1	L	DIAGNOSTIC_NONPROSE	7	1	SINGLE	ch
RF1b|f89r2.6|G002	RF1b	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.6|G004	RF1b	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	9	2	MIDDLE	ch
RF1b|f89r2.6|G006	RF1b	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.6|G007	RF1b	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.6|G010	RF1b	f89r2.6	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
RF1b|f89r2.7|G001	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	FIRST	ch
RF1b|f89r2.7|G003	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.7|G006	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.7|G009	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.7|G010	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89r2.7|G011	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89r2.7|G012	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.7|G014	RF1b	f89r2.7	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89r2.8|G008	RF1b	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89r2.8|G013	RF1b	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89r2.8|G014	RF1b	f89r2.8	f89r2	f89r	f89	r	0	P	A	1	P	CONFIRMED_PROSE	6	2	LAST	ch
RF1b|f89v1.10|G002	RF1b	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
RF1b|f89v1.10|G003	RF1b	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89v1.10|G007	RF1b	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89v1.10|G009	RF1b	f89v1.10	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89v1.11|G001	RF1b	f89v1.11	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	10	2	FIRST	sh
RF1b|f89v1.11|G008	RF1b	f89v1.11	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89v1.13|G001	RF1b	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	FIRST	sh
RF1b|f89v1.13|G002	RF1b	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89v1.13|G003	RF1b	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
RF1b|f89v1.13|G005	RF1b	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
RF1b|f89v1.13|G009	RF1b	f89v1.13	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89v1.14|G004	RF1b	f89v1.14	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89v1.15|G001	RF1b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	FIRST	ch
RF1b|f89v1.15|G009	RF1b	f89v1.15	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89v1.16|G002	RF1b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89v1.16|G007	RF1b	f89v1.16	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89v1.17|G002	RF1b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	sh
RF1b|f89v1.17|G006	RF1b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	3	MIDDLE	sh
RF1b|f89v1.17|G007	RF1b	f89v1.17	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
RF1b|f89v1.18|G002	RF1b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	sh
RF1b|f89v1.18|G005	RF1b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89v1.18|G010	RF1b	f89v1.18	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	3	LAST	ch
RF1b|f89v1.19|G007	RF1b	f89v1.19	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
RF1b|f89v1.20|G002	RF1b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
RF1b|f89v1.20|G003	RF1b	f89v1.20	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
RF1b|f89v1.22|G002	RF1b	f89v1.22	f89v1	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	4	3	LAST	sh
RF1b|f89v1.5|G004	RF1b	f89v1.5	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89v1.6|G002	RF1b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
RF1b|f89v1.6|G004	RF1b	f89v1.6	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89v1.7|G003	RF1b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89v1.7|G010	RF1b	f89v1.7	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
RF1b|f89v1.8|G001	RF1b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	2	FIRST	sh
RF1b|f89v1.8|G003	RF1b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	2	MIDDLE	ch
RF1b|f89v1.8|G005	RF1b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
RF1b|f89v1.8|G006	RF1b	f89v1.8	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
RF1b|f89v1.9|G004	RF1b	f89v1.9	f89v1	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
RF1b|f89v2.1|G001	RF1b	f89v2.1	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
RF1b|f89v2.10|G003	RF1b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
RF1b|f89v2.10|G004	RF1b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89v2.10|G006	RF1b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89v2.10|G010	RF1b	f89v2.10	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
RF1b|f89v2.14|G001	RF1b	f89v2.14	f89v2	f89v	f89	v	1	P	A	1	L	DIAGNOSTIC_NONPROSE	9	1	SINGLE	ch
RF1b|f89v2.15|G003	RF1b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
RF1b|f89v2.15|G004	RF1b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
RF1b|f89v2.15|G009	RF1b	f89v2.15	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	sh
RF1b|f89v2.17|G003	RF1b	f89v2.17	f89v2	f89v	f89	v	1	P	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
