locus	page	section	currier	hand	code	kind	grammar_scope	symbol_count	family_sequence	zl_sta_codes	it_sta_codes	rf_sta_codes	alternative_sites	strict_zero_alternative	union_boundary_positions	synchronized_boundary_positions	three_reading_boundary_positions	two_reading_boundary_positions	one_reading_boundary_positions	exact_boundary_position_sets	exact_typed_boundary_maps
f84v.38	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	37	DAQKJADAQKBAAQJBABABACABKJBAAQJABABAB	D1 A1 Q1 K1 J1 A2 D1 A1 Q1 K2 B1 A2 A1 Q1 J1 B1 A2 B1 A1 B2 A1 C1 A1 B2 K1 J1 B1 A2 A1 Q2 J1 A1 B2 A1 B2 A1 B2	D1 A1 Q1 K1 J1 A2 D1 A1 Q1 K2 B1 A2 A1 Q1 J1 B1 A2 B1 A1 B2 A1 C1 A1 B2 K1 J1 B1 A2 A1 Q2 J1 A1 B2 A1 B2 A1 B2	D1 A1 Q1 K1 J1 A2 D1 A1 Q1 K2 B1 A2 A1 Q1 J1 Ba A2 B1 A1 B2 A1 C1 A1 B2 K1 J1 B1 A2 A1 Q2 J1 A1 B2 A1 B2 A1 B2	0	1	6,12,17,22,24,28,33	6,12,17,22,24,28,33	6,12,17,22,24,28,33			1	1
f84v.39	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	36	BLJBADABAGAQJAABKJABKJAABLJBALUACABA	B2 L1 J1 B1 A2 D1 A1 B2 A3 G1 A1 Q1 J1 A2 A1 B2 K1 J1 A2 B2 K1 J1 A2 A1 B2 L1 J1 B1 A2 L1 U1 A2 C2 A1 B2 A2	B2 L1 J1 B1 A2 D1 A1 B2 A3 G1 A1 Q1 J1 A2 A1 B2 K1 J1 A2 B2 K1 J1 A2 A1 B2 L1 J1 B1 A2 L1 U1 A2 C2 A1 B2 A2	B2 L1 J1 B1 A2 D1 A1 B2 A3 G1 A1 Q1 J1 A2 A1 B2 K1 J1 A2 B2 K1 J1 A2 A1 B2 L1 J1 Ba A2 Lb U1 A2 C2 A1 B2 A2	0	1	5,8,10,14,19,23,29,32	5,8,10,14,19,23,29,32	5,8,10,14,19,23,29,32			1	1
f84v.40	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	41	AQKBACABQKAABKJADAQJABQJABBABAGABQJBAAQAG	A2 Q2 K2 B1 A3 C1 A1 B2 Q1 K2 A2 A1 B2 K1 J1 A2 D1 A1 Q1 J1 A2 B2 Q1 J1 A1 B2 B1 A2 B1 A3 G1 A1 B2 Q1 J1 B1 A2 A2 Q1 A3 G1	A2 Q2 K2 B1 A3 C1 A1 B2 Q1 K2 A2 A1 B2 K1 J1 A2 D1 A1 Q1 J1 A2 B2 Q1 J1 A1 B2 B1 A2 B1 A3 G1 A1 B2 Q1 J1 B1 A2 A2 Q1 A3 G1	A2 Q2 K2 Ba A3 C1 A1 B2 Q1 K2 A2 A1 B2 K1 J1 A2 D1 A1 Q1 J1 A2 B2 Q1 J1 A1 B2 B1 A2 B1 A3 G1 A1 B2 Q1 J1 B1 A2 A2 Q1 Aa G1	0	1	6,11,16,21,28,31,37	6,11,16,21,28,31,37	6,11,16,21,28,31,37			1	0
f84v.41	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	22	CACAQJCBABQJBAAQABKJBA	C2 A1 C1 A1 Q2 J1 C2 B1 A1 B2 Q2 J1 B1 A2 A1 Q2 A1 B2 K1 J1 B1 A2	C2 A1 C1 A1 Q2 J1 C2 B1 A1 B2 Q1 J1 B1 A2 A1 Q2 A1 B2 K1 J1 B1 A2	C2 A1 C1 A1 Q2 J1 C2 B1 A1 B2 Q1 J1 Ba A2 A1 Q2 A1 B2 K1 J1 B1 A2	0	1	3,7,10,14,18	3,7,14,18	3,7,14,18		10	0	0
f84v.42	f84v	B	B	2	@Pb	P	CONFIRMED_PROSE	4	AQAC	A1 Q1 A3 C1	A1 Q1 A3 C1	A1 Q1 A3 C1	0	1						1	1
f84v.43	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	6	ABAFAB	A2 B1 A3 F3 A1 B2	A2 B1 A3 F3 A1 B2	A2 B1 A3 F3 A1 B2	0	1						1	1
f84v.44	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	4	AKUA	A2 K1 U1 A2	A2 K1 U1 A2	A2 K1 U1 A2	0	1						1	1
f84v.45	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	5	BLJBA	B1 L1 J1 B1 A2	B1 L1 J1 B1 A2	B1 L1 J1 Ba A2	0	1						1	1
f84v.46	f84v	B	B	2	@Pb	P	CONFIRMED_PROSE	5	AQKBA	A1 Q1 K1 B1 A2	A1 Q1 K1 B1 A2	A1 Q1 K1 B1 Ab	0	1						1	1
f84v.47	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	6	CABKJA	C2 A1 B2 K1 J1 A2	C2 A1 B2 K1 J1 A2	C2 A1 B2 K1 J1 A2	0	1						1	1
f84v.49	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	5	BACKA	B1 A3 C1 K1 A2	B1 A3 C1 K1 A2	Ba A3 C1 K1 A2	0	1						1	1
f84v.5	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	28	DAQKAAQKBALJBADAQKBACAQKBACA	D1 A1 Q1 K2 A2 A1 Q2 K2 B1 A2 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A1 C1 A1 Q1 K2 B1 A2 C1 A2	D1 A1 Q1 K2 A2 A1 Q2 K2 B1 A2 L1 J1 B1 A2 D1 A1 Q1 K2 B1 A1 C1 A1 Q1 K2 B1 A2 C1 A2	D1 A1 Q1 K2 Ab A1 Q2 K2 B1 A2 L1 J1 Ba A2 D1 A1 Q1 K2 B1 A1 C1 A1 Q1 K2 B1 A2 C1 A2	0	1	5,10,14,19,21,26	5,10,14,19,21,26	5,10,14,19,21,26			1	0
f84v.51	f84v	B	B	2	+Pb	P	CONFIRMED_PROSE	5	AKJBA	A1 K1 J1 B1 A2	A1 K1 J1 B1 A2	A1 K1 J1 B1 A2	0	1						1	1
f84v.6	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	24	AQKBADAKBAABQKALJQADAQKA	A2 Q1 K2 B1 A2 D1 A1 K2 B1 A2 A1 B2 Q1 K2 A2 L1 J1 Q1 A2 D1 A1 Q1 K2 A2	A2 Q1 K2 B1 A2 D1 A1 K2 B1 A2 A1 B2 Q1 K2 A2 L1 J1 Q1 A2 D1 A1 Q1 K2 A2	A2 Q1 K2 B1 A2 D1 A1 K2 B1 A2 A1 B2 Q1 K2 A2 L1 J1 Q1 A2 D1 A1 Q1 K2 A2	0	1	5,10,15,19	5,10,15,19	5,10,15,19			1	1
f84v.7	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	28	PAGABQJBAAQJBADAQAAQKBADAQJA	P1 A1 G1 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 A2 A1 Q1 K1 B1 A2 D1 A1 Q1 J1 A2	P1 A1 G1 A1 B2 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 A2 A1 Q1 K2 B1 A2 D1 A1 Q1 J1 A2	P1 A1 G1 A1 B2 Q1 J1 Ba A2 A1 Q1 J1 Ba A2 D1 A1 Q1 A2 A1 Q1 K1 B1 A2 D1 A1 Q1 J1 A2	1	0	3,5,9,14,18,23	3,5,9,14,18,23	3,5,9,14,18,23			1	0
f84v.8	f84v	B	B	2	+P0	P	CONFIRMED_PROSE	30	DAQJBAAQJBADAQKBAAQKBALJBADAQA	D1 A1 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 K2 B1 A2 A1 Q1 K2 B1 A2 L1 J1 B1 A2 D1 A1 Q1 A2	D1 A1 Q1 J1 B1 A2 A1 Q1 J1 B1 A2 D1 A1 Q1 K2 B1 A2 A1 Q1 K2 B1 A2 L1 J1 B1 A2 D1 A1 Q1 A2	D1 A1 Q1 J1 B1 A2 A1 Q1 J1 Ba A2 D1 A1 Q1 K2 Ba A2 A1 Q1 K2 B1 A2 Lb J1 B1 A2 D1 A1 Q1 A2	0	1	6,11,17,22,26	6,11,17,22,26	6,11,17,22,26			1	1
f85r1.1	f85r1	T	B	2	@P0	P	CONFIRMED_PROSE	51	PBLJABALBABLJAAQKBABLJBACAMBABKJPAJACAFLJBACABAFLJA	P1 B1 L1 J1 A1 B1 A2 L1 B1 A1 B2 L1 J1 A2 A1 Q2 K1 B1 A2 B1 L1 J1 B1 A2 C2 A1 M1 B1 A2 B1 K1 J1 P2 A1 J1 A2 C2 A3 F3 L1 J1 B1 A2 C2 A1 B1 A3 F3 L1 J1 A2	P1 B1 L1 J1 A1 B1 A2 L1 B1 A1 B2 L1 J1 A2 A1 Q2 K1 B1 A2 B1 L1 J1 B1 A2 C2 A1 M1 B1 A2 B1 K1 J1 P2 A1 J1 A2 C2 A3 F3 L1 J1 B1 A2 C2 A1 B1 A3 F3 L1 J1 A2	P1 B1 L1 J1 A1 B1 A2 L1 B1 A1 B2 L1 J1 A2 A1 Q2 K1 B1 A2 B1 L1 J1 B1 A2 C2 A1 M1 B1 A2 B1 K1 J1 P2 A1 J1 A2 C2 A3 F3 L1 J1 Ba A2 C2 A1 B1 A3 F3 L1 J1 A2	0	1	7,11,14,19,24,29,36,39,43,48	7,11,14,19,24,29,36,39,43,48	7,11,14,19,24,29,36,39,43,48			1	0
f85r1.10	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	20	BAFKAQAGKJABKJABQKBA	B1 A3 F3 K1 A1 Q2 A3 G1 K1 J1 A1 B1 K1 J1 A1 B2 Q1 K2 B1 A2	B1 A3 F3 K1 A1 Q1 A3 G1 K1 J1 A1 B1 K1 J1 A1 B2 Q1 K2 B1 A2	B1 A3 F3 K1 A1 Q1 A3 G1 K1 J1 A1 Ba K1 J1 Aa B2 Q1 K2 B1 A2	0	1	3,8,12	3,8,12	3,8,12			1	1
f85r1.11	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	50	PBACABLBAFDAPKKBABABKBABKACLJPLACACAGBABACAGAPAQAB	P1 B1 A3 C1 A1 B2 L1 B1 A3 F3 D1 A1 P1 K1 K2 B1 A2 B1 A3 B2 K1 B1 A3 B2 K1 A1 C1 L1 J1 P2 L1 A1 C1 A1 C1 A3 G1 B1 A1 B2 A1 C1 A3 G1 A1 P1 A3 Q1 A3 B3	P1 B1 A3 C1 A1 B2 L1 B1 A3 F3 D1 A1 P1 K1 K2 B1 A2 B1 A3 B2 K1 B1 A3 B2 K1 A1 C1 L1 J1 P2 L1 A1 C1 A1 C1 A3 G1 B1 A3 B2 A1 C1 A3 G1 A1 P1 A3 Q1 A3 B3	P1 B1 A3 C1 A1 B2 L1 B1 A3 F3 D1 A1 P1 K1 K2 Ba A2 B1 A3 B2 K1 B1 A3 B2 K1 A1 C1 L1 J1 P2 L1 A1 C1 A1 C1 A3 G1 B1 A1 B2 A1 C1 A3 G1 A1 P1 A3 Q1 A3 B3	0	1	4,6,10,17,20,24,27,34,37,42,44	4,6,10,17,20,24,27,34,37,42,44	4,6,10,17,20,24,27,34,37,42,44			1	1
f85r1.13	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	45	CLJABACDAUAQACAQAGAQMABADAQABABCAGABBABBALABA	C1 L1 J1 A1 B1 A3 C1 D1 A1 U2 A2 Q1 A3 C1 A1 Q1 A3 G1 A2 Q1 M1 A1 B1 A2 D1 A1 Q2 A3 B2 A1 B2 C2 A3 G1 A1 B2 B1 A3 B2 B1 A2 L1 A1 B1 A2	C1 L1 J1 A1 B1 A1 C1 D1 A1 U2 A1 Q1 A3 C1 A1 Q1 A3 G1 A2 Q1 M1 A1 B1 A2 D1 A1 Q2 A3 B2 A1 B2 C2 A3 G1 A1 B2 B1 A3 B2 B1 A2 L1 A1 B1 A2	C1 Lb J1 A1 B1 A3 C1 D1 A1 U2 Aa Q1 A3 C1 A1 Q1 A3 G1 A2 Q1 M1 A1 B1 A2 D1 A1 Q2 A3 B2 A1 B2 C2 A3 G1 A1 B2 Ba A3 B2 Ba A2 L1 A1 B1 A2	1	0	7,11,14,18,24,29,31,32,34,36,41	7,11,14,18,24,29,31,32,34,36,41	7,11,14,18,24,29,31,32,34,36,41			1	0
f85r1.14	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	42	BACACLKBAQJABAAQJABACACAGKKBAAQAGBACABABAH	B1 A3 C1 A1 C1 L1 K2 B1 A2 Q1 J1 A1 B1 A2 A1 Q2 J1 A1 B1 A2 C2 A3 C1 A3 G1 K1 K2 B1 A2 A1 Q2 A3 G1 B1 A3 C1 A3 B2 A1 B1 A3 H1	B1 A3 C1 A1 C1 L1 K2 B1 A2 Q1 J1 A1 B1 A2 A1 Q2 J1 A1 B1 A2 C2 A3 C1 A3 G1 K1 K2 B1 A2 A1 Q2 A3 G1 B1 A3 C1 A3 B2 A1 B1 A3 H1	B1 A3 C1 Aa C1 L1 K2 B1 A2 Q1 J1 A1 B1 A2 A1 Q2 J1 A1 Ba A2 C2 A3 C1 A3 G1 K1 K2 B1 A2 A1 Q2 A3 G1 Ba A3 C1 A3 B2 A1 B1 A3 H1	0	1	5,9,14,20,21,23,25,29,33,36,38	5,9,14,20,21,23,25,29,33,36,38	5,9,14,20,23,25,29,33,36,38	21		0	0
f85r1.16	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	16	LAGDAQACAQACAKKA	L1 A1 G1 D1 A1 Q1 A3 C1 A1 Q1 A3 C1 A2 K1 K2 A2	L1 A1 G1 D1 A1 Q1 A3 C1 A1 Q1 A3 C1 A2 K1 K2 A2	L1 A1 G1 D1 A1 Q1 Aa C1 A1 Q1 A3 C1 A2 K1 K2 A2	0	1	3,8,12,13	3,8,12,13	3,8,13	12		0	0
f85r1.17	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	42	PABQALJAABQJBAGLACTJBABAFLVAAPKJALQACAGLAB	P1 A1 B2 Q1 A2 L1 J1 A2 A1 B2 Q1 J1 B1 A3 G1 L1 A1 C1 T1 J1 B1 A2 B1 A3 F3 L1 V1 A2 A1 P1 K1 J1 A2 L1 Q2 A1 C1 A3 G1 L1 A3 B3	P1 A1 B2 Q1 A2 L1 J1 A2 A1 B2 Q1 J1 B1 A3 G1 L1 A1 C1 T1 J1 B1 A2 B1 A3 F3 L1 V1 A2 A1 P2 K1 J1 A2 L1 Q2 A1 C1 A3 G1 L1 A3 B3	P1 A1 B2 Q1 A2 L1 J1 A2 A1 B2 Q1 J1 B1 A3 G1 L1 A1 C1 T1 J1 Ba A2 B1 A3 F3 L1 V1 A2 A1 P1 K1 J1 A2 L1 Q2 A1 C1 A3 G1 L1 A3 B3	0	1	5,8,15,18,22,25,28,33,37,39	5,8,15,18,22,25,28,33,37,39	5,8,15,18,22,25,28,33,37	39		0	0
f85r1.19	f85r1	T	B	2	+Pr	P	CONFIRMED_PROSE	21	AQKAAQKBAAQKJBABABBAB	A1 Q1 K1 A2 A1 Q1 K1 B1 A2 A1 Q2 K1 J1 B1 A2 B1 A3 B3 B2 A3 B3	A1 Q1 K1 A2 A1 Q1 K1 B1 A2 A1 Q2 K1 J1 B1 A2 B1 A3 B3 B2 A3 B3	A1 Q1 K1 A2 A1 Q2 K1 B1 A2 A1 Q2 K1 J1 Ba A2 Ba A3 B4 B2 A3 B3	0	1	4,9,15,18	4,9,15,18	4,9,15,18			1	1
f85r1.2	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	46	AAGKKADAUBAAQJBABABACAGAQLBAQKJBAAQJBAKUBAAQAB	A2 A1 G1 K1 K2 A2 D1 A1 U2 B1 A2 A1 Q2 J1 B1 A2 B1 A1 B2 A3 C1 A3 G1 A1 Q1 L1 B1 A1 Q1 K1 J1 B1 A2 A1 Q2 J1 B1 A2 K1 U1 B1 A2 A1 Q2 A3 B3	A2 A1 G1 K1 K2 A2 D1 A1 U2 B1 A2 A1 Q2 J1 B1 A2 B1 A1 B2 A1 C1 A3 G1 A1 Q1 L1 B1 A1 Q1 K1 J1 B1 A2 A1 Q2 J1 B1 A2 K1 U1 B1 A2 A1 Q2 A3 B3	A2 A1 G1 K1 K2 A2 D1 A1 U2 B1 A2 Aa Q2 J1 B1 A2 B1 A1 B2 Aa C1 A3 G1 A1 Q1 L1 B1 A1 Q1 K1 J1 B1 A2 A1 Q2 J1 Ba A2 K1 U1 Ba A2 A1 Q2 A3 B3	0	1	3,6,11,16,19,21,23,27,33,38,42	3,6,11,16,19,21,23,27,33,38,42	3,6,11,16,19,23,27,33,38,42	21		0	0
f85r1.20	f85r1	T	B	2	*P0	P	CONFIRMED_PROSE	50	PKJAAQLJBADATBADAPABLBABBABAFACKKQKAAQKJBADAQKBABA	P1 K1 J1 A1 A2 Q1 L1 J1 B1 A2 D1 A1 T1 B1 A2 D1 A1 P2 A1 B2 L1 B1 A3 B2 B1 A2 B1 A3 F3 A3 C1 K1 K2 Q2 K2 A2 A1 Q2 K1 J1 B1 A2 D1 A1 Q1 K1 B1 A2 B1 A2	P1 K1 J1 A1 A2 Q1 L1 J1 B1 A2 D1 A1 T1 B1 A2 D1 A1 P2 A1 B2 L1 B1 A3 B2 B1 A2 B1 A3 F3 A3 C1 K1 K2 Q2 K2 A2 A1 Q2 K1 J1 B1 A2 D1 A1 Q1 K1 B1 A2 B1 A2	P1 K1 J1 A1 A2 Q1 L1 J1 Ba A2 D1 A1 T1 Ba A2 D1 A1 P2 A1 B2 L1 B1 A3 B2 B1 A2 B1 A3 F3 A3 C1 K1 K2 Q2 K2 A2 A1 Q2 K1 J1 Ba A2 D1 A1 Q1 K1 Ba A2 Ba A2	0	1	4,5,10,15,20,26,31,36,42,48	5,10,15,20,26,31,36,42,48	10,15,20,26,31,36,42,48	5	4	0	0
f85r1.21	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	45	BAGKJABAACAGABAQAGKJAUJAABACAQJBADAQAGKACKJBA	B1 A3 G3 K1 J1 A1 B1 A2 A1 C1 A3 G1 A1 B2 A1 Q1 A3 G1 K1 J1 A1 U2 J1 A2 A1 B2 A1 C1 A1 Q2 J1 B1 A2 D1 A1 Q2 A3 G1 K1 A1 C1 K1 J1 B1 A2	B1 A3 G1 K1 J1 A1 B1 A2 A1 C1 A3 G1 A1 B2 A1 Q1 A3 G1 K1 J1 A1 U2 J1 A2 A1 B2 A1 C1 A1 Q2 J1 B1 A2 D1 A1 Q2 A3 G1 K1 A1 C1 K1 J1 B1 A2	B1 A3 G1 K1 J1 A1 Ba A2 A1 C1 A3 G1 A1 B2 A1 Q1 A3 G1 K1 J1 A1 U2 J1 A2 A1 B2 A1 C1 A1 Q2 J1 B1 A2 D1 A1 Q2 A3 G1 K1 A1 C1 K1 J1 Ba A2	0	1	3,8,12,14,18,24,28,33,38,41	3,8,12,14,18,24,28,33,38,41	3,8,12,14,18,24,28,33,38,41			1	1
f85r1.22	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	25	ABAFQACKJBAACAGAKJBAAQJBA	A2 B1 A3 F3 Q2 A3 C1 K1 J1 B1 A2 A1 C1 A3 G1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2	A2 B1 A3 F3 Q2 A3 C1 K1 J1 B1 A2 A1 C1 A3 G1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2	A2 B1 A3 F3 Q2 A3 C1 K1 J1 Ba A2 A1 C1 A3 G1 A2 K1 J1 B1 A2 A1 Q1 J1 B1 A2	0	1	4,7,11,15,20	4,7,11,15,20	4,7,11,15,20			1	1
f85r1.23	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	47	PKBAGLABAGLAPLJBAAQJABAAPACKJCAGKABBADAPACLJQAB	P1 K1 B1 A3 G1 L1 A1 B1 A3 G1 L1 A1 P2 L1 J1 B1 A2 A2 Q2 J1 A1 B1 A2 A2 P1 A3 C1 K1 J1 C2 A3 G1 K1 A1 B2 B1 A2 D1 A1 P1 A3 C1 L1 J1 Q2 A3 B3	P1 K1 B1 A3 G1 L1 A1 B1 A3 G1 L1 A1 P2 L1 J1 B1 A2 A2 Q2 J1 A1 B1 A2 A2 P1 A3 C1 K1 J1 C2 A3 G1 K1 A1 B2 B1 A2 D1 A1 P1 A3 C1 L1 J1 Q2 A3 B3	P1 K1 Ba A3 G1 L1 A1 B1 A3 G1 L1 A1 P1 Lb J1 B1 A2 A2 Q2 J1 A1 B1 A2 A2 P1 Aa C1 K1 J1 C2 A3 G1 K1 A1 B2 B1 A2 D1 A1 P1 A3 C1 L1 J1 Q2 A3 B3	0	1	5,10,17,23,27,30,32,35,37,42	5,10,17,23,27,30,32,35,37,42	5,10,17,23,27,30,32,35,37,42			1	0
f85r1.24	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	47	QJBAFAQKBABAFKKBADAQACKJBAAQACLKQKADAQJBAABKJBA	Q2 J1 B1 A3 F3 A2 Q1 K2 B1 A2 B1 A3 F1 K1 K2 B1 A2 D1 A1 Q1 A3 C1 K1 J1 B1 A2 A1 Q1 A3 C1 L1 K2 Q1 K2 A2 D1 A1 Q1 J1 B1 A2 A1 B2 K1 J1 B1 A2	Q2 J1 B1 A3 F3 A2 Q1 K2 B1 A2 B1 A3 F1 K1 K2 B1 A2 D1 A1 Q1 A1 C1 K1 J1 B1 A2 A1 Q1 A3 C1 L1 K2 Q1 K1 A2 D1 A1 Q1 J1 B1 A2 A1 B2 K1 J1 B1 A2	Q2 J1 Ba A3 F3 A2 Q1 K2 Ba A2 B1 A3 F1 K1 K2 B1 A2 D1 A1 Q1 Aa C1 K1 J1 Ba A2 A1 Q1 A3 C1 L1 K2 Q2 K2 Ab D1 A1 Q1 J1 B1 A2 A1 B2 K1 J1 Ba A2	1	0	5,10,13,17,22,26,30,35,41	5,10,13,17,22,26,30,35,41	5,10,13,17,22,26,30,35,41			1	1
f85r1.25	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	27	CKJBAGAQJABAKUBADAQAGAQKJBA	C2 K1 J1 B1 A3 G3 A1 Q2 J1 A1 B1 A2 K1 U2 B1 A2 D1 A1 Q1 A3 G1 A2 Q1 K1 J1 B1 A2	C2 K1 J1 B1 A3 G3 A1 Q2 J1 A1 B1 A2 K1 U2 B1 A2 D1 A1 Q1 A3 G1 A2 Q1 K1 J1 B1 A2	C2 K1 J1 B1 A3 G3 A1 Q2 J1 A1 B1 A2 K1 U2 B1 A2 D1 A1 Q1 A3 G1 A2 Q1 K1 J1 Ba A2	0	1	6,12,16,21	6,12,16,21	6,12,16,21			1	1
f85r1.27	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	40	AKJBALJQLBADAQACAQJBADAQABCAGABQACACABMB	A2 K1 J1 B1 A2 L1 J1 Q2 L1 B1 A2 D1 A1 Q2 A3 C1 A1 Q1 J1 B1 A2 D1 A1 Q1 A3 B2 C2 A3 G1 A1 B2 Q1 A3 C1 A3 C1 A1 B1 M1 B4	A2 K1 J1 B1 A2 L1 J1 Q2 L1 B1 A2 D1 A1 Q2 A3 C1 A1 Q1 J1 B1 A2 D1 A1 Q1 A3 B2 C2 A3 G1 A1 B2 Q1 A3 C1 A3 C1 A1 B1 M1 B1	A2 K1 J1 Ba A2 L1 J1 Q2 L1 Ba A2 D1 A1 Q2 A3 C1 A1 Q1 J1 B1 A2 D1 A1 Q1 A3 B2 C2 A3 G1 A1 B2 Q1 A3 C1 A3 C1 A1 B1 M1 B4	0	1	5,11,16,21,26,29,31,36	5,11,16,21,26,29,31,36	5,11,16,21,26,29,31,36			1	0
f85r1.28	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	49	QKJBACAQJABAQKBADJQJBAAQACABACACKJBAAQJKBABABTJBA	Q1 K1 J1 B1 A3 C1 A2 Q2 J1 A1 B2 A1 Q1 K1 B1 A2 D1 J1 Q1 J1 B1 A2 A1 Q2 A1 C1 A1 B1 A1 C1 A3 C1 K1 J1 B1 A2 A1 Q2 J1 K1 B1 A2 B1 A3 B2 T1 J1 B1 A2	Q1 K1 J1 B1 A3 C1 A2 Q2 J1 A1 B2 A1 Q1 K1 B1 A2 D1 J1 Q1 J1 B1 A2 A1 Q2 A1 C1 A1 B1 A1 C1 A1 C1 K1 J1 B1 A2 A1 Q2 J1 K1 B1 A2 B1 A3 B2 T1 J1 B1 A2	Q1 K1 J1 B1 A3 C1 A2 Q2 J1 A1 B2 A1 Q1 K1 B1 A2 D1 J1 Q1 J1 B1 A2 A1 Q2 A1 C1 A1 B1 A1 C1 A3 C1 K1 J1 Ba A2 A1 Q2 J1 K1 B1 A2 B1 A3 B2 T1 J1 B1 A2	1	0	6,11,16,22,26,30,32,36,42,45	6,11,16,22,26,30,32,36,42,45	6,11,16,22,26,30,32,36,42,45			1	0
f85r1.3	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	52	QACACAQJBAAPKKAAQBAFKADAQJBADAQKBAAQJBAKJABCAGAQJBAB	Q2 A3 C1 A3 C1 A1 Q2 J1 B1 A2 A1 P1 K1 K2 A2 A2 Q1 B1 A3 F3 K1 A2 D1 A1 Q2 J1 B1 A2 D1 A1 Q1 K1 B1 A2 A1 Q2 J1 B1 A2 K1 J1 A1 B2 C2 A3 G1 A1 Q2 J1 B1 A3 B3	Q2 A3 C1 A3 C1 A1 Q2 J1 B1 A2 A1 P1 K1 K2 A2 A2 Q1 B1 A3 F3 K1 A2 D1 A1 Q2 J1 B1 A2 D1 A1 Q1 K1 B1 A2 A1 Q2 J1 B1 A2 K1 J1 A1 B2 C2 A3 G1 A1 Q2 J1 B1 A3 B3	Q2 Aa C1 A3 C1 A1 Q2 J1 Ba A2 A1 P1 K1 K2 A2 A2 Q1 B1 A3 F3 K1 A2 D1 A1 Q2 J1 Ba A2 D1 A1 Q1 K1 B1 A2 A1 Q2 J1 B1 A2 K1 J1 A1 B2 C2 A3 G1 A1 Q2 J1 B1 A3 B3	0	1	5,10,15,20,22,28,34,39,43,46	5,10,15,20,22,28,34,39,43,46	5,10,15,20,22,28,34,39,43,46			1	1
f85r1.30	f85r1	T	B	2	+P0	P	CONFIRMED_PROSE	45	BACKBAACAGAQJBJCKUAAQJBAKBAKBAAQABAQKBAAQABAB	B1 A1 C1 K1 B1 A2 A1 C1 A3 G1 A1 Q1 J1 B1 J1 C1 K1 U2 A2 A1 Q1 J1 B1 A2 K1 B1 A2 K1 B1 A2 A1 Q2 A3 B2 A1 Q2 K1 B1 A2 A1 Q2 A3 B2 A1 B3	B1 A1 C1 K1 B1 A2 A1 C2 A3 G1 A1 Q1 J1 B1 J1 C2 K1 U2 A2 A1 Q1 J1 B1 A2 K1 B1 A2 K1 B1 A2 A1 Q2 A3 B2 A1 Q2 K1 B1 A2 A1 Q2 A3 B2 A1 B3	B1 A1 C1 K1 B1 A2 A1 C2 A3 G1 A1 Q1 J1 Ba J1 C2 K1 U2 A2 A1 Q1 J1 Ba A2 K1 B1 A2 K1 Ba A2 A1 Q2 A3 B2 A1 Q2 K1 Ba A2 A1 Q2 A3 B2 A1 B3	1	0	6,10,16,19,24,27,30,34,39	6,10,16,19,24,27,30,34,39	6,10,16,19,24,27,30,34,39			1	1
