record_order	segment_id	locus	page	section	currier	hand	code	kind	grammar_scope	segment_index	segment_count	physical_line_segment_position	starts_after_drawing	ends_before_drawing	group_count	symbol_count	family_expression	zl_sta_expression	it_sta_expression	rf_sta_expression	zl_basic_eva_lossy_expression	it_basic_eva_lossy_expression	rf_basic_eva_lossy_expression	member_exact_agreement_groups	member_exact_agreement_rate	lossy_eva_exact_agreement_groups	lossy_eva_exact_agreement_rate	internal_boundaries	unanimous_internal_boundaries	boundary_consensus_rate	favored_transitions	disfavored_transitions	unresolved_transitions	transition_opportunities	resolved_transition_rate	resolved_tendency_slots	tendency_opportunities	tendency_resolution_rate	opening_feature_groups	closing_feature_groups	favored_path_groups	formal_resolved_units	formal_opportunities	formal_resolution_rate	transcription_consensus_status	formal_expression	packet_eligible	packet_cell	packet_rank	packet_selected
3875	f113v.49|S01	f113v.49	f113v	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	10	43	ALJA QKA AQKBA DAQKA AQAG ABAG KJAQAF BQKA BQAB QKBA	A2 L1 J1 A2 | Q2 K2 A1 | A1 Q2 K2 B1 A2 | D1 A1 Q1 K2 A2 | A1 Q2 A3 G1 | A1 B2 A3 G1 | K1 J1 A1 Q1 A3 F1 | B2 Q1 K2 A2 | B2 Q2 A3 B2 | Q1 K2 B1 A2	A2 L1 J1 A2 | Q2 K2 A1 | A1 Q2 K2 B1 A2 | D1 A1 Q1 K2 A2 | A1 Q2 A3 G1 | A1 B2 A3 G1 | K1 J1 A1 Q1 A3 F1 | B2 Q1 K2 A2 | B2 Q2 A3 B2 | Q1 K2 B1 A2	A2 L1 J1 A2 | Q2 K2 A1 | A1 Q2 K2 Ba A2 | D1 A1 Q1 K2 A2 | A1 Q2 A3 G1 | A1 B2 A3 G1 | K1 J1 A1 Q1 A3 F1 | B2 Q1 K2 A2 | B2 Q2 A3 B2 | Q1 K2 Ba A2	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	8	0.800000	10	1.000000	9	9	1.000000	12	1	20	33	0.393939	1	20	0.050000	6	4	8	14	53	0.264151	READING_OR_BOUNDARY_VARIANT	F:ALJA{adj=DFU;fl=I;ec=I;o=2;c=0;p=LJ} | C:QKA{adj=FU;fl=I;ec=U;o=3;c=0;p=QK} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:ABAG{adj=UUU;fl=I;ec=U;o=0;c=1;p=-} | C:KJAQAF{adj=FUFUU;fl=I;ec=I;o=2;c=2;p=AQ} | C:BQKA{adj=UFU;fl=I;ec=U;o=1;c=1;p=QK} | C:BQAB{adj=UUU;fl=I;ec=I;o=0;c=3;p=-} | L:QKBA{adj=FUU;fl=I;ec=U;o=2;c=0;p=QK}	0	S|B	0	0
3876	f114r.1|S01	f114r.1	f114r	S	B	3	@P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	45	QKJBAB BAFAC PKJAC AQAG AQABA AQMB AQKABB APAG AQACAB	Q2 K1 J1 B1 A1 B2 | B1 A3 F3 A1 C1 | P1 K1 J1 A1 C2 | A2 Q2 A3 G1 | A1 Q2 A1 B1 A2 | A2 Q2 M1 B1 | A1 Q2 K2 A1 B1 B2 | A1 Pi A3 G1 | A1 Q1 A3 C1 A1 B2	Q2 K1 J1 B1 A1 B2 | B1 A1 F3 A1 C2 | P1 K1 J1 A1 C2 | A2 Q2 A3 G1 | A1 Q1 A1 B1 A2 | A2 Q2 M1 B1 | A1 Q2 K2 A1 B1 B2 | A1 P1 A3 G1 | A1 Q1 A3 C1 A1 B2	Q2 K1 J1 B1 A1 B2 | B1 A3 F3 A1 C2 | P1 K1 J1 A1 C2 | A2 Q2 A3 G1 | A1 Q1 A1 B1 A2 | A2 Q2 M1 B1 | A1 Q2 K2 A1 B1 B2 | A1 Pd A3 G1 | A1 Q1 A3 C1 A1 B2	tchedol dairor pcheos ytaiin otody yteeed oteeodl opaiin okarol	tchedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	tchedol dairos pcheos ytaiin okody yteeed oteeodl opaiin okarol	6	0.666667	7	0.777778	8	8	1.000000	10	1	25	36	0.305556	0	18	0.000000	3	6	7	11	54	0.203704	READING_OR_BOUNDARY_VARIANT	F:QKJBAB{adj=FFUUU;fl=I;ec=I;o=2;c=2;p=QKJ} | C:BAFAC{adj=UUUU;fl=I;ec=I;o=2;c=1;p=-} | C:PKJAC{adj=FFUU;fl=I;ec=I;o=4;c=0;p=PKJ} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQMB{adj=FUU;fl=I;ec=I;o=0;c=1;p=AQ} | C:AQKABB{adj=FFUUD;fl=I;ec=I;o=0;c=2;p=AQK} | C:APAG{adj=UUU;fl=I;ec=I;o=0;c=1;p=-} | L:AQACAB{adj=FUUUU;fl=I;ec=I;o=0;c=2;p=AQ}	0	S|B	0	0
3877	f114r.2|S01	f114r.2	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	45	BKBAC DAQKBBA BAF AQJBA AQAKA CAG AAC KKB AB QMB BQMBAB	B1 K2 B1 A3 C1 | D1 A1 Q2 K2 B1 B1 A2 | B1 A3 F3 | A1 Q1 J1 B1 A2 | A1 Q1 A1 K2 A2 | C1 A3 G1 | A1 A1 C1 | K1 K2 B1 | A1 B2 | Q1 M1 B1 | B2 Q1 M1 B1 A3 B3	B1 K2 B1 A3 C1 | D1 A1 Q2 K2 B1 B1 A2 | B1 A3 F3 | A1 Q1 J1 B1 A2 | A1 Q1 A1 K2 A2 | C1 A3 G1 | A1 A1 C1 | K1 K2 B1 | A1 B2 | Q1 M1 B1 | B2 Q1 M1 B1 A3 B3	B1 K2 B1 A3 C1 | D1 A1 Q2 K2 B1 B1 A2 | B1 A3 F3 | Aa Q1 J1 Ba A2 | A1 Q1 A1 K2 A2 | C1 A3 G1 | A1 A1 C1 | K1 K2 B1 | A1 B2 | Q1 M1 B1 | B2 Q1 M1 B1 A3 B3	deedar qoteeddy dair okedy okoeey raiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair okedy okoeey raiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair akedy okoeey raiin oor cheed ol keeed lkeeedam	10	0.909091	10	0.909091	10	10	1.000000	5	3	26	34	0.235294	3	22	0.136364	6	5	3	11	56	0.196429	READING_OR_BOUNDARY_VARIANT	F:BKBAC{adj=UUUU;fl=I;ec=I;o=3;c=0;p=-} | C:DAQKBBA{adj=FFFUDU;fl=I;ec=I;o=0;c=0;p=DAQK} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:AQAKA{adj=FUDU;fl=I;ec=I;o=1;c=0;p=AQ} | C:CAG{adj=UU;fl=F;ec=U;o=2;c=0;p=-} | C:AAC{adj=DU;fl=I;ec=I;o=3;c=0;p=-} | C:KKB{adj=UU;fl=I;ec=I;o=0;c=3;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:QMB{adj=UU;fl=I;ec=I;o=1;c=1;p=-} | L:BQMBAB{adj=UUUUU;fl=I;ec=I;o=0;c=3;p=-}	0	S|B	0	0
3878	f114r.3|S01	f114r.3	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	1	5	AKJAB	A2 K1 J1 A1 B1	A2 K1 J1 A1 B1	A2 K1 J1 A1 B1	ycheod	ycheod	ycheod	1	1.000000	1	1.000000	0	0	1.000000	1	1	2	4	0.500000	0	2	0.000000	1	1	1	2	6	0.333333	ALL_MEMBER_AND_BOUNDARY_STABLE	S:AKJAB{adj=DFUU;fl=I;ec=I;o=1;c=2;p=KJ}	0	S|B	0	0
3879	f114r.4|S01	f114r.4	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	10	52	PBKKBA APKJBAG APKJBA ABABA KJBA DAP KJAQAG LJBA PABAF AKJBAB	P2 B1 K2 K1 B1 A2 | A1 P1 K1 J1 B1 A3 G1 | A2 P1 K1 J1 B1 A2 | A1 B1 A3 B2 A2 | K1 J1 B1 A2 | D1 A1 P1 | K1 J1 A1 Q1 A3 G1 | L1 J1 B1 A2 | P1 A1 B1 A3 F3 | A1 K1 J1 B1 A3 B2	P2 B1 K2 K1 B1 A2 | A1 P1 K1 J1 B1 A3 G1 | A2 P1 K1 J1 B1 A2 | A1 B1 A3 B2 A2 | K1 J1 B1 A2 | D1 A1 P1 | K1 J1 A1 Q1 A3 G1 | L1 J1 B1 A2 | P1 A1 B1 A3 F3 | A1 K1 J1 B1 A3 B2	P2 B1 K2 K1 B1 A2 | A1 P1 K1 J1 B1 A3 G1 | A2 P1 K1 J1 B1 A2 | A1 B1 A3 B2 A2 | K1 J1 B1 A2 | D1 A1 P1 | K1 J1 A1 Q1 A3 G1 | L1 J1 B1 A2 | P1 A1 B1 A3 F3 | A1 K1 J1 B1 A3 B2	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	10	1.000000	10	1.000000	9	9	1.000000	10	2	30	42	0.285714	4	20	0.200000	3	7	7	16	62	0.258065	ALL_MEMBER_AND_BOUNDARY_STABLE	F:PBKKBA{adj=DUUUU;fl=I;ec=I;o=1;c=0;p=-} | C:APKJBAG{adj=UFFUUU;fl=I;ec=I;o=0;c=1;p=PKJ} | C:APKJBA{adj=UFFUU;fl=I;ec=C;o=0;c=1;p=PKJ} | C:ABABA{adj=UUUU;fl=I;ec=I;o=0;c=1;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAP{adj=FU;fl=I;ec=I;o=0;c=0;p=DA} | C:KJAQAG{adj=FUFUU;fl=I;ec=I;o=0;c=2;p=AQ} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:PABAF{adj=UUUU;fl=I;ec=I;o=4;c=0;p=-} | L:AKJBAB{adj=DFUUU;fl=I;ec=I;o=1;c=2;p=KJ}	1	S|B	76	0
3880	f114r.6|S01	f114r.6	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	48	DAKBA AQKJBA BAH KJBA BAG AQKBA AQMBA KJBAB KBAG AQAC BACA	D1 A1 K2 B1 A2 | A1 Q1 K1 J1 B1 A2 | B1 A1 H1 | K1 J1 B1 A2 | B1 A3 G1 | A2 Q1 K2 B1 A2 | A1 Q1 M1 B1 A2 | K1 J1 B1 A1 B2 | K1 B1 A3 G1 | A2 Q1 A3 C1 | B1 A3 C1 A2	D1 A1 K2 B1 A2 | A1 Q1 K1 J1 B1 A2 | B1 A3 H1 | K1 J1 B1 A2 | B1 A3 G1 | A2 Q1 K2 B1 A2 | A1 Q1 M1 B1 A2 | K1 J1 B1 A1 B2 | K1 B1 A3 G1 | A2 Q1 A3 C1 | B1 A3 C1 A2	D1 A1 K2 B1 A2 | A1 Q1 K1 J1 B1 A2 | B1 A1 H1 | K1 J1 B1 A2 | B1 A3 G1 | A2 Q1 K2 B1 A2 | A1 Q1 M1 B1 A2 | K1 J1 B1 A1 B2 | K1 B1 A3 G1 | A2 Q1 A3 C1 | B1 A3 C1 Ab	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	9	0.818182	10	0.909091	10	10	1.000000	10	1	26	37	0.297297	2	22	0.090909	1	6	7	13	59	0.220339	READING_OR_BOUNDARY_VARIANT	F:DAKBA{adj=FDUU;fl=I;ec=I;o=0;c=0;p=DA} | C:AQKJBA{adj=FFFUU;fl=I;ec=U;o=0;c=0;p=AQKJ} | C:BAH{adj=UU;fl=I;ec=I;o=0;c=3;p=-} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:AQMBA{adj=FUUU;fl=I;ec=I;o=0;c=0;p=AQ} | C:KJBAB{adj=FUUU;fl=I;ec=U;o=0;c=4;p=KJ} | C:KBAG{adj=UUU;fl=I;ec=I;o=0;c=2;p=-} | C:AQAC{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | L:BACA{adj=UUU;fl=I;ec=I;o=0;c=2;p=-}	0	S|B	0	0
3881	f114r.7|S01	f114r.7	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	8	35	KJAB BKJBA BQKC AG KBJBA DABAG AQKJBAG KAF	K1 J1 A1 B2 | B1 K1 J1 B1 A2 | B1 Q1 K1 C2 | A3 G1 | K1 B1 J1 B1 A2 | D1 A1 B1 A3 G1 | A1 Q1 K1 J1 B1 A3 G1 | K1 A3 F1	K1 J1 A1 B2 | B1 K1 J1 B1 A2 | B1 Q1 K1 C2 | A3 G1 | K1 B1 J1 B1 A2 | D1 A1 B1 A3 G1 | A1 Q1 K1 J1 B1 A3 G1 | K1 A3 F1	K1 J1 A1 B2 | B1 K1 J1 B1 Ab | B1 Q1 K1 C2 | A3 G1 | K1 B1 J1 B1 A2 | D1 A1 B1 A3 G1 | A1 Q1 K1 J1 B1 A3 G1 | K1 A3 F1	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	7	0.875000	8	1.000000	7	7	1.000000	7	2	18	27	0.333333	3	16	0.187500	3	5	5	12	43	0.279070	READING_OR_BOUNDARY_VARIANT	F:KJAB{adj=FUU;fl=I;ec=U;o=0;c=4;p=KJ} | C:BKJBA{adj=UFUU;fl=U;ec=U;o=1;c=0;p=KJ} | C:BQKC{adj=UFD;fl=I;ec=I;o=2;c=1;p=QK} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:KBJBA{adj=UDUU;fl=I;ec=I;o=0;c=2;p=-} | C:DABAG{adj=FUUU;fl=I;ec=C;o=0;c=0;p=DA} | C:AQKJBAG{adj=FFFUUU;fl=I;ec=I;o=0;c=0;p=AQKJ} | L:KAF{adj=UU;fl=I;ec=I;o=2;c=2;p=-}	0	S|B	0	0
3882	f114r.9|S01	f114r.9	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	13	52	BKJAB DABAG BAG KJA QAB BABA KBAFAB AQKBA KABA BAG BAC AAC ACABB	B1 K1 J1 A1 B1 | D1 A1 B1 A3 G1 | B1 A3 G1 | K1 J1 A2 | Q1 A3 B2 | B1 A1 B1 A2 | K1 B1 A3 F3 A1 B1 | A1 Q1 K1 B1 A2 | K1 A1 B1 A2 | B1 A3 G1 | B1 A3 C1 | A1 A3 C1 | A1 C1 A1 B2 B1	B1 K1 J1 A1 B1 | D1 A1 B1 A3 G1 | B1 A3 G1 | K1 J1 A2 | Q1 A3 B2 | B1 A1 B1 A2 | K1 B1 A3 F3 A1 B1 | A1 Q1 K1 B1 A2 | K1 A1 B1 A2 | B1 A3 G1 | B1 A3 C1 | A1 A3 C1 | A1 C1 A1 B2 B1	B1 K1 J1 A1 B1 | D1 A1 B1 A3 G1 | B1 A3 G1 | K1 J1 A2 | Q1 A3 B2 | B1 A1 B1 A2 | K1 B1 A3 F3 A1 B1 | A1 Q1 K1 B1 A2 | K1 A1 B1 A2 | B1 A3 G1 | B1 A3 C1 | A1 A3 C1 | A1 C1 A1 B2 B1	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oar orold	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oar orold	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oar orold	13	1.000000	13	1.000000	12	10	0.833333	5	2	32	39	0.179487	3	26	0.115385	5	10	4	10	65	0.153846	READING_OR_BOUNDARY_VARIANT	F:BKJAB{adj=UFUU;fl=I;ec=I;o=1;c=2;p=KJ} | C:DABAG{adj=FUUU;fl=I;ec=C;o=0;c=0;p=DA} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:QAB{adj=UU;fl=U;ec=U;o=2;c=2;p=-} | C:BABA{adj=UUU;fl=I;ec=E;o=0;c=1;p=-} | C:KBAFAB{adj=UUUUU;fl=I;ec=I;o=0;c=4;p=-} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:KABA{adj=UUU;fl=I;ec=U;o=0;c=2;p=-} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | C:BAC{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:AAC{adj=DU;fl=I;ec=I;o=3;c=0;p=-} | L:ACABB{adj=UUUD;fl=I;ec=I;o=0;c=3;p=-}	0	S|B	0	0
3883	f114r.10|S01	f114r.10	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	5	29	DAQKBA KBABAG DAJBKA KBAG KJBABAC	D1 A1 Q1 K2 B1 A2 | K1 B1 A1 B1 A3 G1 | D1 A1 J1 B1 K2 A2 | K1 B1 A3 G1 | K1 J1 B1 A3 B2 A1 C2	D1 A1 Q1 K2 B1 A2 | K1 B1 A1 B1 A3 G1 | D1 A1 J1 B1 K2 A2 | K1 B1 A3 G1 | K1 J1 B1 A3 B2 A1 C2	D1 A1 Q1 K2 B1 A2 | K1 B1 A1 B1 A3 G1 | D1 A1 J1 B1 K2 A2 | K1 B1 A3 G1 | K1 J1 B1 A1 B2 A1 C2	qokeedy chdodaiin qoedeey chdaiin chedalos	qokeedy chdodaiin qoedeey chdaiin chedalos	qokeedy chdodaiin qoedeey chdaiin chedolos	4	0.800000	4	0.800000	4	4	1.000000	5	1	18	24	0.250000	1	10	0.100000	2	3	3	7	34	0.205882	READING_OR_BOUNDARY_VARIANT	F:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:KBABAG{adj=UUUUU;fl=I;ec=I;o=0;c=2;p=-} | C:DAJBKA{adj=FDUUU;fl=I;ec=I;o=1;c=0;p=DA} | C:KBAG{adj=UUU;fl=I;ec=I;o=0;c=2;p=-} | L:KJBABAC{adj=FUUUUU;fl=I;ec=I;o=2;c=2;p=KJ}	0	S|B	0	0
3884	f114r.12|S01	f114r.12	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	12	49	AQKJLB AB AF AQAG AQJBA AQMA QJAC BAF LJAB KABA AQKJBAF AQAB	A2 Q1 K1 J1 L1 B1 | A1 B2 | A3 F3 | A1 Q1 A3 G1 | A1 Q2 J1 B1 A2 | A2 Q1 M1 A2 | Q2 J1 A1 C2 | B2 A3 F3 | L1 J1 A1 B1 | K1 A1 B1 A2 | A1 Q2 K1 J1 B1 A3 F3 | A1 Q1 A3 B3	A2 Q1 K1 J1 L1 B1 | A1 B2 | A3 F3 | A1 Q1 A3 G1 | A1 Q2 J1 B1 A2 | A2 Q1 M1 A2 | Q2 J1 A1 C2 | B2 A3 F3 | L1 J1 A1 B1 | K1 A1 B1 A2 | A1 Q2 K1 J1 B1 A3 F3 | A1 Q1 A1 B3	A2 Q1 K1 J1 L1 B1 | A1 B2 | A3 F3 | A1 Q1 A3 G1 | A1 Q2 J1 B1 Ab | A2 Q1 M1 A2 | Q2 J1 A1 C2 | B2 A3 F3 | L1 J1 A1 B1 | K1 A1 B1 A2 | A1 Q2 K1 J1 Ba A3 F3 | A1 Q2 A1 B3	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okom	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair otom	9	0.750000	11	0.916667	11	11	1.000000	11	2	24	37	0.351351	4	24	0.166667	5	7	7	17	61	0.278689	READING_OR_BOUNDARY_VARIANT	F:AQKJLB{adj=FFFDD;fl=I;ec=I;o=0;c=1;p=AQKJ} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:AF{adj=U;fl=I;ec=U;o=2;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:AQJBA{adj=FUUU;fl=I;ec=C;o=0;c=0;p=AQ} | C:AQMA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:QJAC{adj=UUU;fl=I;ec=I;o=3;c=0;p=-} | C:BAF{adj=UU;fl=U;ec=U;o=2;c=1;p=-} | C:LJAB{adj=FUU;fl=I;ec=C;o=0;c=3;p=LJ} | C:KABA{adj=UUU;fl=I;ec=U;o=0;c=2;p=-} | C:AQKJBAF{adj=FFFUUU;fl=I;ec=I;o=2;c=0;p=AQKJ} | L:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ}	0	S|B	0	0
3885	f114r.13|S01	f114r.13	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	3	14	DAQKJBA BAG AUBA	D1 A1 Q1 K1 J1 B1 A2 | B1 A3 G1 | A1 U2 B1 A2	D1 A1 Q1 K1 J1 B1 A2 | B1 A3 G1 | A1 U2 B1 A2	D1 A1 Q1 K1 J1 B1 A2 | B1 A3 G1 | A1 U2 B1 A2	qokchedy daiin octhdy	qokchedy daiin octhdy	qokchedy daiin octhdy	3	1.000000	3	1.000000	2	2	1.000000	4	1	6	11	0.454545	0	6	0.000000	0	1	1	5	17	0.294118	ALL_MEMBER_AND_BOUNDARY_STABLE	F:DAQKJBA{adj=FFFFUU;fl=I;ec=U;o=0;c=0;p=DAQKJ} | C:BAG{adj=UU;fl=U;ec=U;o=0;c=1;p=-} | L:AUBA{adj=UDU;fl=I;ec=I;o=0;c=0;p=-}	0	S|B	0	0
3886	f114r.14|S01	f114r.14	f114r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	54	CABPKB AG KUBA DABAF AB BABBA DAPBAF APBAG APBAFABA APBAEBBA ACA	C2 A1 B2 P1 K1 B1 | A1 G1 | K1 U2 B1 A2 | D1 A1 B1 A3 F3 | A1 B2 | B1 A3 B2 B1 A2 | D1 A1 P1 B1 A3 F1 | A1 P1 B1 A3 G1 | A1 P1 B1 A3 F3 A1 B1 A2 | A1 P1 B1 A3 E1 B2 B1 A1 | A3 C1 A2	C2 A1 B2 P1 K1 B1 | A1 G1 | K1 U2 B1 A2 | D1 A1 B1 A3 F3 | A1 B2 | B1 A3 B2 B1 A2 | D1 A1 P1 B1 A3 F1 | A1 P1 B1 A3 G1 | A1 P1 B1 A3 F3 A1 B1 A2 | A1 P1 B1 A3 E1 B2 B1 A1 | A3 C1 A2	C2 A1 B2 P1 K1 B1 | A1 G1 | K1 U2 B1 A2 | D1 A1 B1 A3 F3 | A1 B2 | B1 A3 B2 B1 A2 | D1 A1 P1 B1 A3 F1 | A1 P1 B1 A3 G1 | A1 P1 B1 A3 F3 A1 B1 A2 | A1 P1 B1 A3 E1 B2 B1 A1 | A3 C1 A2	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	11	1.000000	11	1.000000	10	10	1.000000	3	7	33	43	0.232558	5	22	0.227273	3	9	3	15	65	0.230769	ALL_MEMBER_AND_BOUNDARY_STABLE	F:CABPKB{adj=UUUFU;fl=I;ec=I;o=2;c=1;p=PK} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:KUBA{adj=UDU;fl=I;ec=I;o=0;c=2;p=-} | C:DABAF{adj=FUUU;fl=I;ec=I;o=2;c=0;p=DA} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BABBA{adj=UUDU;fl=I;ec=I;o=0;c=1;p=-} | C:DAPBAF{adj=FUDUU;fl=I;ec=I;o=2;c=0;p=DA} | C:APBAG{adj=UDUU;fl=I;ec=I;o=0;c=1;p=-} | C:APBAFABA{adj=UDUUUUU;fl=I;ec=I;o=0;c=1;p=-} | C:APBAEBBA{adj=UDUUUDU;fl=I;ec=I;o=0;c=1;p=-} | L:ACA{adj=UU;fl=L;ec=E;o=0;c=2;p=-}	1	S|B	99	0
