page	locus	source_locus	old_locus	unit	normalized_code	unit_description	local_comment	object_tags	context_class	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
f89r2	f89r2.5	f89r2.5	f89r2.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f89r2>[1,4] long dark root, dark leaves Between root and East leaf of plant <f89r2>[1,4]. Latham's t.5. Kluge's 36A in <f89v>. Grove's X.13.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.9	f89r2.9	f89r2.C2.1	C2	@Lc	Labels associated with container 2.	East of container, near top. Latham's m1.1. Kluge's 37A in <f89v>. Grove's X.17.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.10	f89r2.10	f89r2.L2.1	L2	@Lf	Labels in row of plants 2.	There are three labels and two plants. We assume that the first label is attached to the container in the left margin. plant <f89r2>[2,1] large, dark roots, dark flower Above plant <f89r2>[2,1]. Latham's m1.2. Kluge's 38A in <f89v>. Grove's X.15.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.11	f89r2.11	f89r2.L2.2	L2	@Lf	Labels in row of plants 2.	plant <f89r2>[2,2] large, light roots, dark duck-head leaves Above plant <f89r2>[2,2]. Latham's m1.3. Kluge's 39A in <f89v>. Grove's X.12.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.16	f89r2.16	f89r2.C3.1	C3	@Lc	Labels associated with container 3.	East o container, between two bulges. Latham's m2.1. Kluge's 40A in <f89v>. Grove's X.5.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.17	f89r2.17	f89r2.L3.1	L3	@Lf	Labels on row of plants 3.	There are six plants and six labels. However, given the pattern thus far, it seems safer to assign the first label to the container at left. Either the last plant <f89r2>[3,6] is unlabeled, or the last label is actually two labels. Or perhaps the last word of <f89r2.P3.8> is the plant's label. plant <f89r2>[3,1] spotted? roots, dark leaves with light stripe East of plant <f89r2>[3,1]. Latham's m2.2. Kluge's 41A in <f89v>. Grove's X.19.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.18	f89r2.18	f89r2.L3.2	L3	@Lf	Labels on row of plants 3.	plant <f89r2>[3,2] dark roots with light edge, dark leaves East of plant <f89r2>[3,2]. Latham's m2.3. Kluge's 42A in <f89v>. Grove's X.3.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.19	f89r2.19	f89r2.L3.3	L3	@Lf	Labels on row of plants 3.	plant <f89r2>[3,3] light roots, dark leaf East of plant <f89r2>[3,3], below leaf of plant <f89r2>[3,4]. Latham's m2.4. Kluge's 43A in <f89v>. Grove's X.2.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.20	f89r2.20	f89r2.L3.4	L3	@Lf	Labels on row of plants 3.	plant <f89r2>[3,4] dark roots, dark circular leaf? East of plant <f89r2>[3,4], above root of plant <f89r2>[3,5]. Latham's m2.5. Kluge's 44A in <f89v>. Grove's X.9.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.21	f89r2.21	f89r2.L3.5	L3	@Lf	Labels on row of plants 3.	plant <f89r2>[3,5] light roots, dark leaf, flower with light kernels? East of plant <f89r2>[3,5], against leaves of plant <f89r2>[3,6]. Latham's m2.6. Kluge's 45A in <f89v>. Grove's X.11. Also Grove's X.1?	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.22	f89r2.22	f89r2.P3.8	P3	@P0	Text block 3 (bottom).	"This paragraph may or may not be split at the <!�>. The ""{\}"" marker indicates that the right part of the line is lower than the left part.. The first three lines are indented to avoid the roots of plant <f89r2>[3,1]. The last two lines run against plant <f89r2>[3,6]. The last word may be the label of plant <f89r2>[3,6]."	PLANT;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.29	f89r2.29	f89r2.C4.1	C4	@Lc	Labels associated with container 4 (bottom)	East of container, near tapering part of body, line 1. Latham's b.0. Grove's X.10 word 1. EVMT's <e89r2.L15> word 1.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.30	f89r2.30	f89r2.C4.2	C4	+Lc	Labels associated with container 4 (bottom)	East of container, near tapering part of body, line 2. Latham's b.1. Kluge's 45A in <f89v>. Grove's X.10 word 2. EVMT's <e89r2.L15> word 2.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.31	f89r2.31	f89r2.L4.1	L4	@Lf	Labels in row of plants 4 (bottom).	Was previously called <f89r2.b> There are five labels and four plants. We assume that the first label (two lines) is attached to the container at left. plant <f89r2>[4,1] - dark root, dark leaf East of plant <f89r2>[4,1], below leaf of plant <f89r2>[4,2]. Latham's b.2. Kluge's 46B in <f89v>. Grove's X.7.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.32	f89r2.32	f89r2.L4.2	L4	@Lf	Labels in row of plants 4 (bottom).	plant <f89r2>[4,2] - faded, dark leaf East of plant <f89r2>[4,2], below leaf of plant <f89r2>[4,3]. Latham's b.3. Kluge's 47A in <f89v>. Grove's X.14. Rene says that the final @'sy' is fainter than the rest. This label has a readable bleedthrough on <f89v2>, just above <f89v2.L3.3b>.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.33	f89r2.33	f89r2.L4.3	L4	@Lf	Labels in row of plants 4 (bottom).	plant <f89r2>[4,3] - faded, light leaf East of plant <f89r2>[4,3], runs into leaf of plant <f89r2>[4,4]. Latham's b.4. Kluge's 48A in <f89v>. Grove's X.20.	PLANT;LABEL	OBJECT_BEARING	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89r2	f89r2.34	f89r2.34	f89r2.L4.4	L4	@Lf	Labels in row of plants 4 (bottom).	West of plant <f89r2>[4,4], below leaf. Latham's b.5. Kluge's 49A in <f89v>. Grove's X.16.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.1	f89v2.1	f89v2.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of conteiner, just above widest point. Latham's t.1. Grove's t.1.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.2	f89v2.2	f89v2.L1.1	L1	@Lf	Labels in row of plants 1 (top).	There are 6 labels and 5 plants. We assume that the first label is attached to the container at left. plant <f89v2>[1,1] - dark roots, leaves faded Below roots of plants <f89v2>[1,1] and <f89v2>[1,2]. Latham's t.2. Grove's t.2.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.3	f89v2.3	f89v2.L1.2	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v2>[1,2] - dark roots, light leaves, 1st two letters faded Below root of plant <f89v2>[1,2], shifted Eastwards. Latham's t.3. Grove's t.3.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.4	f89v2.4	f89v2.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v2>[1,3] - dark roots, light twigs Below plant <f89v2>[1,3]. Latham's t.4. Grove's t.4.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.5	f89v2.5	f89v2.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v2>[1,4] - light roots, leaves Below plant <f89v2>[1,4], slightly to the left. Latham's t.5. Grove's t.5.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.6	f89v2.6	f89v2.L1.5	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v2>[1,5] - two-tiered dark roots, leaves Near first root clump of plant <f89v2>[1,5], partly below root of plant <f89v2>[1,4]. Latham's t.6. Grove's t.6.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.11	f89v2.11	f89v2.C2.1	C2	@Lc	Labels associated with container 2 (middle).	East of container, above near top of body. Latham's m.1. Grove's m.1.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.12	f89v2.12	f89v2.L2.1	L2	@Lf	Labels in row of plants 2 (middle).	There are 4 labels and 3 plants. We assume that the first label is attached to the container at left. Was previously called <f89v2.m> plant <f89v2>[2,1] - dark roots, leaf East of plant <f89v2>[2,1], below leaf. Latham's m.2. Grove's m.2.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.13	f89v2.13	f89v2.L2.2	L2	@Lf	Labels in row of plants 2 (middle).	plant <f89v2>[2,2] - dark roots, light flower, leaf? East of plant <f89v2>[2,2]. Latham's m.3. Grove's m.3.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.14	f89v2.14	f89v2.L2.3	L2	@Lf	Labels in row of plants 2 (middle).	plant <f89v2>[2,3] - large dark roots, flowers, spotted twig, bug? Between West leaf and root of plant <f89v2>[2,3]. Latham's m.4. Grove's m.4.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.15	f89v2.15	f89v2.P2.5	P2	@P0	Text block 2 (bottom).	There seem to be two paragraphs. The first lines of paragraph 1 run against the roots of plant <f89v2>[2,1] at left and plant <f89v2>[2,3] at right. ??? Split as two units?	PLANT	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.23	f89v2.23	f89v2.C3.1	C3	@Lc	Labels associated with container 3 (bottom).	East of container, just below bulging part, above leaf of plant <f89v2>[3,1]. Latham's b.1. Grove's b.1.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.24	f89v2.24	f89v2.L3.1	L3	@Lf	Labels in row of plants 3 (bottom).	There are 5 labels (not counting the bleedthrough above <f89v2.L3.3b>) and 4 plants. We assume that the first label is attached to the container at left. Was previously called <f89v2.b> West of plant <f89v2>[3,1], below leaf. Latham's b.2. Grove's b.2.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.25	f89v2.25	f89v2.L3.2	L3	@Lf	Labels in row of plants 3 (bottom).	plant <f89v2>[3,1] - light roots, flower Below leaf of plant <f89v2>[3,2], just East of plant <f89v2>[3,1]. Latham's b.3. Grove's b.3.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.26	f89v2.26		L3		Labels in row of plants 3 (bottom).	plant <f89v2>[3,2] - dark roots, flowers, faded picture Between plants <f89v2>[3,2] (closest) and <f89v2>[3,3], line 1. BLI04 shows that this is just a bleedthrough of @'otalsy' from <f89r2> EVMT's <e89v2.L14>.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.27	f89v2.27	f89v2.L3.3b	L3	+Lf	Labels in row of plants 3 (bottom).	"Between plants <f89v2>[3,2] and <f89v2>[3,3] (closest). Latham's b.4. EVMT's <e89v2.L15>. Incorrectly numbered <e89v2.L14> (bis) in ""outg.txt"". ??? Renumber as <f89v2.L3.3> The writing above this label is a bleedthrough of @'otalsy' from <f89r2.L4.2>."	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v2	f89v2.28	f89v2.28	f89v2.L3.4	L3	@Lf	Labels in row of plants 3 (bottom).	"plant <f89v2>[3,3] - faded, dark roots, flowers Between plants <f89v2>[3,3] and <f89v2>[3,4]. Grove's b.4. EVMT's <e89v2.L16>. Incorrectly numbered <e89v2.L14> (tris) in ""outg.txt""."	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.1	f89v1.1	f89v1.C1.1	C1	@Lc	Labels associated with container 1 (top).	East of container, near top.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.2	f89v1.2	f89v1.L1.2	L1	@Lf	Labels in row of plants 1 (top).	There are 4 labels alternating with 3 plants. We assume that the first label is attached to the container at left. plant <f89v1>[1,1] - dark roots, leaf East of plant <f89v1>[1,1], below leaf.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.3	f89v1.3	f89v1.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v1>[1,2] - light roots, lumpy base of stem, dark leaf East of plant <f89v1>[1,2], below leaf.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.4	f89v1.4	f89v1.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f89v1>[1,3] - dark roots with claws?, dark leaves East of plant <f89v1>[1,3]. Runs from plant to panel's edge.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.21	f89v1.21	f89v1.C2.1	C2	@Lc	Labels associated with container 2.	Below container.	LABEL	LABEL_ONLY	REL_PROXIMITY	REL_ARRAY_OR_GROUP	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.22	f89v1.22	f89v1.L2.2	L2	@Lf	Labels in row of plants 2 (bottom).	There are 4 labels alternating with 3 plants. We assume that the first label is associated with the container at left. plant <f89v1>[2,1] - large light roots, dark flowers East of plant <f89v1>[2,1], runs into plant <f89v1>[2,2].	PLANT;LABEL	OBJECT_BEARING	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.23	f89v1.23	f89v1.L2.3	L2	@Lf	Labels in row of plants 2 (bottom).	plant <f89v1>[2,2] - large light roots, dark shading?, dark inside flower East of plant <f89v1>[2,2], below flower. Amlost runs into leaf of plant <f89v1>[2,3].	PLANT;LABEL	OBJECT_BEARING	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f89v1	f89v1.24	f89v1.24	f89v1.L2.4	L2	@Lf	Labels in row of plants 2 (bottom).	plant <f89v1>[2,3] - long dark manifold roots, prickly dark leaves East of plant <f89v1>[2,3], below leaf.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f94r	f94r.9	f94r.9	f94r.T1.9	T1	+Pc	Title, right-justified against plant.	"The ""�"" denotes justification filler."	PLANT	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.1	f99r.1	f99r.C1.1	C1	@Lc	Labels associated with container 1 (top).	On top lid. Petersen's 68a:jar.	LABEL	LABEL_ONLY		REL_ARRAY_OR_GROUP	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.2	f99r.2	f99r.L1.1	L1	@Lf	Labels in row of plants 1 (top).	"There are 12 plants and 12 labels, not conunting the label on the container at left. This row of labeled plants is actually two sub-rows, ""1a"" and ""1b"". There are 9 labels and 9 roots in the top sub-row, alternating. There are 3 labels and 3 roots (one with leaf) in the bottom sub-row. ??? Split the sub-rows as separate units? Near top edge, West of plant <f99r>[1,1]."	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.3	f99r.3	f99r.L1.2	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,1] - light Near top edge, West of plant <f99r>[1,2].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.4	f99r.4	f99r.L1.3	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,2] - dark Near top edge, West of plant <f99r>[1,3].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.5	f99r.5	f99r.L1.4	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,3] - dark Near top edge, West of plant <f99r>[1,4] - dark On top of a stain.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.6	f99r.6	f99r.L1.5	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,4] - dark - partly obscured by blot West of plant <f99r>[1,5], stem level, line 1. EVMT's <e99r.L6>, word 1.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.7	f99r.7	f99r.L1.5a	L1	+Lf	Labels in row of plants 1 (top).	West of plant <f99r>[1,5], stem level, line 2. EVMT's <e99r.L6>, word 2.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.8	f99r.8	f99r.L1.6	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,5] - s-shaped roots Near top edge, West of plant <f99r>[1,6].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.9	f99r.9	f99r.L1.7	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,6] - light - multiple stumps Near top edge, West of plant <f99r>[1,7].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.10	f99r.10	f99r.L1.8	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,7] - striped - with hair Near top edge, West of plant <f99r>[1,8].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.11	f99r.11	f99r.L1.9	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,8] - dark, funny shape Near top edge, West of plant <f99r>[1,9].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.12	f99r.12	f99r.L1.10	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1,9] - light, bulbous, roots bent Eastwards Above plant <f99r>[1a,1], below <f99r>[1,1].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.13	f99r.13	f99r.L1.11	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1a,1] - dark Above plant <f99r>[1a,2], below plant <f99r>[1,6].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.14	f99r.14	f99r.L1.12	L1	@Lf	Labels in row of plants 1 (top).	plant <f99r>[1a,2] - dark, hairy, near hole in vellum. Above plant <f99r>[1a,3], below plant <f99r>[1,8].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.19	f99r.19	f99r.C2.1	C2	@Lc	Labels associated with container 2.	On body of container, bottom (wider) section. Petersen's 80a:jar.	LABEL	LABEL_ONLY		REL_ARRAY_OR_GROUP	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.20	f99r.20	f99r.L2.1	L2	@Lf	Labels in row of plants 2.	There are 7 plants and 8 labels (not counting the label on the container). It is not clear how to pair them up, but the first label is likely to be associated with the plant, not with the container. plant <f99r>[2,1] - dark East of plant <f99r>[2,1], at top.	PLANT;LABEL	OBJECT_BEARING	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.21	f99r.21	f99r.L2.2	L2	@Lf	Labels in row of plants 2.	plant <f99r>[2,2] - light East of plant <f99r>[2,2], at top.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.22	f99r.22	f99r.L2.3	L2	@Lf	Labels in row of plants 2.	plant <f99r>[2,3] - dark Above plant <f99r>[2,3], shifted Eastwards.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.23	f99r.23	f99r.L2.4	L2	@Lf	Labels in row of plants 2.	plant <f99r>[2,4] - diagonal bands East of plant <f99r>[2,4], at top.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.24	f99r.24	f99r.L2.5	L2	@Lf	Labels in row of plants 2.	plant <f99r>[2,5] - dark, spikes East of plant <f99r>[2,5], at top, between stem and root spikes.	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.25	f99r.25	f99r.L2.5a	L2	@Lf	Labels in row of plants 2.	East of spikes of plant <f99r>[2,5], at top, against plant <f99r>[2,6].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
f99r	f99r.26	f99r.26	f99r.L2.6	L2	@Lf	Labels in row of plants 2.	plant <f99r>[2,6] - light bulb with dark spot East of plant <f99r>[2,6].	PLANT;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
