consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f86v5.32|C012	f86v5.32	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	12	12	37	38	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.33|C001	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	10	1	5	5	DAQKA	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	D1 A1 Q1 K2 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C002	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	10	6	7	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE
f86v5.33|C003	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	10	8	10	3	QAG	Q1 A3 G1	Q1 A3 G1	Q1 A3 G1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:NONE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C004	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	10	11	12	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C005	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	10	13	15	3	QAF	Q1 A3 F1	Q1 A3 F1	Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C006	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	10	16	21	6	ABQKBA	A1 B2 Q1 K2 B1 A2	A1 B2 Q1 K2 B1 A2	A1 B2 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C007	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	10	22	27	6	DAPKKA	D1 A1 P1 K1 K2 A2	D1 A1 P1 K1 K2 A2	D1 A1 P1 K1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C008	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	10	28	30	3	AQA	A1 Q2 A2	A1 Q2 A2	A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C009	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	10	31	33	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.33|C010	f86v5.33	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	10	34	37	4	AQAB	A1 Q2 A3 B3	A1 Q2 A3 B3	A1 Q2 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.34|C001	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	4	4	AQKA	A1 Q2 K2 A2	A1 Q2 K2 A2	A1 Q2 K2 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C002	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	5	6	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C003	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	7	9	3	QJA	Q2 J1 A2	Q2 J1 A2	Q2 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C004	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	10	13	4	KAAG	K1 A1 A3 G1	K1 A1 A3 G1	K1 A1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C005	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	14	18	5	ALKBA	A2 L1 K2 B1 A2	A2 L1 K2 B1 A2	A2 Lb K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C006	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	19	23	5	AKJBA	A2 K1 J1 B1 A2	A2 K1 J1 B1 A2	A2 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C007	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	24	27	4	AQAG	A2 Q2 A3 G1	A2 Q2 A3 G1	A2 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C008	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	28	31	4	AQAB	A1 Q2 A3 B3	A1 Q2 A3 B3	A1 Q2 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.34|C009	f86v5.34	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	32	33	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.35|C001	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	11	1	4	4	AKJA	A2 K1 J1 A2	A2 K1 J1 A2	A2 K1 J1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C002	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	11	5	6	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C003	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	11	7	8	2	AG	A3 G1	A3 G1	A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C004	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	11	9	12	4	AQAF	A2 Q2 A3 F3	A2 Q2 A3 F3	A2 Q2 A3 F3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C005	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	11	13	17	5	AQAEB	A2 Q2 A3 E1 B3	A2 Q2 A3 E1 B3	A2 Q2 A3 E1 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C006	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	11	18	21	4	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C007	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	11	22	24	3	LAB	L1 A1 B1	L1 A1 B1	L1 A1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C008	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	11	25	29	5	DAQKA	D1 A1 Q1 K1 A2	D1 A1 Q1 K1 A2	D1 A1 Q1 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C009	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	11	30	34	5	DAABA	D1 A1 A1 B1 A2	D1 A1 A1 B1 A2	D1 A1 A1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.35|C010	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	11	35	35	1	C	C2	C2	C2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f86v5.35|C011	f86v5.35	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	11	11	36	38	3	AEB	A3 E1 B3	A3 E1 B3	A3 E1 B3	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.36|C001	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	9	1	4	4	LABA	L1 A1 B1 A2	L1 A1 B1 A2	L1 A1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C002	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	9	5	8	4	DAQA	D1 A1 Q2 A2	D1 A1 Q2 A2	D1 A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C003	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	9	9	12	4	KABA	K1 A1 B1 A2	K1 A1 B1 A2	K1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C004	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	9	13	17	5	AQABA	A2 Q2 A1 B1 A2	A2 Q2 A1 B1 A2	A2 Q2 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C005	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	9	18	22	5	ABQJA	A1 B2 Q1 J1 A2	A1 B2 Q1 J1 A2	A1 B2 Q1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C006	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	9	23	29	7	AQABAQA	A1 Q2 A1 B2 A1 Q2 A2	A1 Q2 A1 B2 A1 Q2 A2	A1 Q2 A1 B2 A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C007	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	9	30	34	5	ABQAB	A1 B2 Q2 A3 B2	A1 B2 Q2 A3 B2	A1 B2 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C008	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	9	35	37	3	AQA	A1 Q1 A2	A1 Q1 A2	A1 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.36|C009	f86v5.36	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	9	38	40	3	BAB	B1 A3 B3	B1 A3 B3	B1 A3 B3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.37|C001	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	8	1	4	4	BKAB	B1 K1 A1 B2	B1 K1 A1 B2	B1 K1 A1 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C002	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	8	5	8	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C003	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	8	9	13	5	DAQAF	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C004	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	8	14	17	4	AQAG	A1 Q2 A3 G1	A1 Q2 A3 G1	A1 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C005	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	8	18	19	2	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C006	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	8	20	24	5	KJABA	K1 J1 A1 B1 A2	K1 J1 A1 B1 A2	K1 J1 A1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C007	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	8	25	31	7	ABQKABA	A1 B2 Q1 K2 A1 B1 A2	A1 B2 Q1 K2 A1 B1 A2	A1 B2 Q1 K2 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.37|C008	f86v5.37	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	8	32	35	4	ACMB	A1 C1 M1 B4	A1 C1 M1 B3	A1 C1 M1 B4	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.38|C001	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	8	1	3	3	CAB	C2 A1 B2	C2 A1 B2	C2 A1 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C002	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	8	4	7	4	ABAG	A1 B1 A3 G1	A1 B1 A3 G1	A1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C003	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	8	8	12	5	AQKLA	A2 Q1 K2 L1 A2	A2 Q1 K2 L1 A2	A2 Q1 K2 L1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C004	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	8	13	17	5	AQKJA	A2 Q2 K1 J1 A2	A2 Q2 K1 J1 A2	A2 Q2 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C005	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	8	18	22	5	BKABA	B2 K1 A1 B1 A2	B2 K1 A1 B1 A2	B2 K1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C006	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	8	23	26	4	AQAC	A2 Q1 A3 C1	A2 Q1 A3 C1	A2 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C007	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	8	27	29	3	LJA	L1 J1 A2	L1 J1 A2	L1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.38|C008	f86v5.38	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	8	30	33	4	AQAG	A2 Q2 A3 G1	A2 Q2 A3 G1	A2 Q2 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.39|C001	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	1	1	5	1	6	6	AQJABA	A2 Q2 J1 A1 B1 A2	A2 Q2 J1 A1 B1 A2	A2 Q2 J1 A1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.39|C002	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	1	2	5	7	10	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.39|C003	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	1	3	5	11	15	5	DAQKA	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	D1 A1 Q2 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.39|C004	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	1	4	5	16	18	3	AUA	A1 U2 A2	A1 U2 A2	A1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.39|C005	f86v5.39	f86v5	T	B	2	+Pr	P	CONFIRMED_PROSE	1	5	5	19	20	2	BA	B1 A2	B1 A2	Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f86v5.5|C001	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	11	1	3	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C002	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	2	11	4	5	2	AC	A1 C1	A1 C1	A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C003	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	3	11	6	9	4	AQAB	A1 Q2 A1 B2	A1 Q2 A1 B2	A1 Q2 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C004	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	4	11	10	14	5	AQLJA	A1 Q2 L1 J1 A2	A1 Q2 L1 J1 A2	A1 Q2 L1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C005	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	5	11	15	18	4	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C006	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	6	11	19	23	5	ABQJA	A1 B2 Q1 J1 A2	A1 B2 Q1 J1 A2	A1 B2 Q1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C007	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	7	11	24	28	5	KUABA	K1 U2 A1 B1 A2	K1 U2 A1 B1 A2	K1 U2 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C008	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	8	11	29	32	4	AQAC	A2 Q2 A3 C1	A2 Q2 A3 C1	A2 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C009	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	9	11	33	35	3	BAB	B1 A3 B2	B1 A3 B2	B1 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f86v5.5|C010	f86v5.5	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	10	11	36	37	2	AC	A3 C1	A3 C1	A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
