locus	page	section	currier	hand	kind	readings_present	reading_status	exact_surface_all	exact_root_sequence_all	exact_role_sequence_all	word_counts	stable_core_atoms	union_core_atoms	stable_confirmed_edges	union_confirmed_edges	minimum_core34_word_coverage	minimum_hybrid95_word_coverage
f82r.23	f82r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:9;IT2a:9;RF1b:9	H;aii;cth;l;ok	H;aii;cth;l;ok	W1>W2:BOUND_E>Q_BOUND_E	W1>W2:BOUND_E>Q_BOUND_E	1.0	1.0
f82r.24	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;al;k;l;ok;r	H;al;k;l;o;ok;r	W2>W3:BOUND_D>Q_BOUND_E;W7>W8:BOUND_E>Q_BOUND_E	W2>W3:BOUND_D>Q_BOUND_E;W7>W8:BOUND_E>Q_BOUND_E	1.0	1.0
f82r.25	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:11	H;ckh;l;o;ol;r	H;ckh;e;ed;l;o;ol;or;r	W5>W6:BOUND_D>Q_BARE	W5>W6:BOUND_D>Q_BARE	0.8	0.8
f82r.26	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;aii;l;ok;ot	H;aii;ar;l;ok;ot			0.8888888888888888	1.0
f82r.27	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	H;al;l;o;ok;ot;r	H;al;d;l;o;ok;ot;r		W5>W6:BOUND_D>Q_BOUND_D;W5>W6:BOUND_D>Q_BOUND_E	1.0	1.0
f82r.28	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;Hcth;ok;ol;ot	H;Hcth;oii;ok;ol;ot		W2>W3:BOUND_D>Q_BOUND_D;W3>W4:BOUND_D>Q_BOUND_E;W5>W6:BOUND_E>Q_BOUND_E;W6>W7:BOUND_E>Q_BOUND_E	0.9	0.9
f82r.29	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:9;RF1b:9	H;l;ok;ot;r	H;d;l;ok;ot;r		W2>W3:BOUND_D>Q_BOUND_D;W3>W4:BOUND_D>Q_BOUND_D	0.8888888888888888	0.8888888888888888
f82r.3	f82r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:6;IT2a:6;RF1b:6	H;Hckh;ckh;k;l;ok;ol	H;Hckh;ckh;k;l;ok;ol			1.0	1.0
f82r.30	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;l;ok;ol;ot;r	H;aii;l;ok;ol;ot;r		W5>W6:BOUND_D>Q_BOUND_E;W6>W7:BOUND_D>Q_BOUND_E;W7>W8:BOUND_D>Q_BOUND_D	1.0	1.0
f82r.31	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;l;ol;or;ot;r	H;l;ok;ol;or;ot;r		W4>W5:BOUND_D>Q_BARE;W4>W5:BOUND_E>Q_BARE	0.8888888888888888	0.8888888888888888
f82r.32	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:10;RF1b:11	H;Hckh;aii;ckh;l;r	H;Hckh;ai;aii;ckh;e;l;oii;r			0.8888888888888888	0.9
f82r.33	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:6;RF1b:6	H;ai;ol;or	H;ai;e;ol;or			0.8333333333333334	0.8333333333333334
f82r.34	f82r	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:2	ok	ok;or;r			1.0	1.0
f82r.35	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ar;ol	ar;ol			1.0	1.0
f82r.36	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok	ok			1.0	1.0
f82r.37	f82r	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	d;ok	d;ok;ol			1.0	1.0
f82r.38	f82r	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1		ar			0.0	0.0
f82r.39	f82r	B	B	2	L	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1		d			0.0	0.0
f82r.4	f82r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;Hk;ckh;cth;d;l;o;ok;ol;ot	H;Hk;ckh;cth;d;l;o;ok;ol;ot			1.0	1.0
f82r.40	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	or	or			0.0	0.0
f82r.41	f82r	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	k;ol	k;o;ok;ol			1.0	1.0
f82r.42	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok;ol	ok;ol			1.0	1.0
f82r.43	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ol	ol			1.0	1.0
f82r.44	f82r	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ol	ol			1.0	1.0
f82r.45	f82r	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ok	ok;or			1.0	1.0
f82r.5	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	H;cth;k;l;ok;ol;ot	H;cth;k;l;ok;ol;ot	W2>W3:BOUND_D>Q_BOUND_D	W2>W3:BOUND_D>Q_BOUND_D;W6>W7:BOUND_D>Q_BOUND_D;W6>W7:BOUND_E>Q_BOUND_E	1.0	1.0
f82r.6	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;ckh;k;ok;ol;ot	H;ar;ckh;k;l;ok;ol;or;ot	W2>W3:BOUND_D>Q_BARE	W2>W3:BOUND_D>Q_BARE	1.0	1.0
f82r.7	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;l;ok;ol;ot;s	H;ed;l;ok;ol;ot;s		W5>W6:BOUND_D>Q_BOUND_E	1.0	0.8888888888888888
f82r.8	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:9;RF1b:9	H;l;ok;or;ot	H;Ho;e;k;l;ok;or;ot;r		W2>W3:BOUND_D>Q_BOUND_D;W2>W3:BOUND_D>Q_BOUND_E;W5>W6:BOUND_E>Q_BOUND_E;W6>W7:BOUND_E>Q_BOUND_E;W8>W9:BOUND_D>Q_BOUND_E;W8>W9:BOUND_E>Q_BOUND_E;W9>W10:BOUND_D>Q_BOUND_E	1.0	1.0
f82r.9	f82r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:6	H;Hk;air;cth;ok;r	H;Hk;air;cth;ok;r			1.0	0.8333333333333334
f82v.1	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	Hd;ot	Hd;ot			1.0	1.0
f82v.10	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:7	H;Hok;ok;ot	H;Hok;ok;ot			1.0	1.0
f82v.11	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:11	H;Hd;al;ar;k;ok;ol;ot;r	H;Hd;al;ar;k;ok;ol;ot;r			1.0	1.0
f82v.12	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:11;IT2a:11;RF1b:11	H;Hcth;al;ar;ok;ol;ot;t	H;Hcth;al;ar;ok;ol;ot;t			1.0	1.0
f82v.13	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:8;IT2a:8;RF1b:8	H;Hckh;d;k;o;ok;ol	H;Hckh;d;k;o;ok;ol		W1>W2:BOUND_D>Q_BARE;W1>W2:BOUND_E>Q_BARE	0.75	0.875
f82v.14	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:7;RF1b:8	H;ai;l;ol;r	H;ai;al;e;l;ol;r;s			1.0	1.0
f82v.15	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;al;ar;ckh;ed;ok;ol;r	H;al;ar;ckh;e;ed;ok;ol;r			1.0	1.0
f82v.16	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;l;ok;r	H;aii;l;ok;r			0.8888888888888888	0.9
f82v.17	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:10	H;ok;or;ot;r	H;ai;al;ok;or;ot;r		W2>W3:BOUND_D>Q_BARE;W2>W3:BOUND_E>Q_BARE;W3>W4:BOUND_D>Q_BARE	0.8	0.9
f82v.18	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:10;IT2a:10;RF1b:10	H;e;k;l;ok;ol	H;e;k;l;ok;ol	W1>W2:BOUND_D>Q_BOUND_D;W8>W9:BOUND_D>Q_BOUND_D	W1>W2:BOUND_D>Q_BOUND_D;W8>W9:BOUND_D>Q_BOUND_D	1.0	1.0
f82v.19	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:9;RF1b:10	H;ckh;ok;ol;ot;s	H;Hd;ckh;ok;ol;ot;s			0.8888888888888888	0.8888888888888888
f82v.2	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ot	ot			1.0	1.0
f82v.20	f82v	B	B	2	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:7;IT2a:7;RF1b:7	H;k;ok;ol;r	H;al;e;k;ok;ol;r	W4>W5:BOUND_D>Q_BOUND_D	W4>W5:BOUND_D>Q_BOUND_D	0.8571428571428571	0.8571428571428571
f82v.21	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:9;RF1b:10	H;ai;k;ok;ol;ot	H;ai;al;k;ok;ol;ot	W2>W3:BOUND_E>Q_BOUND_E	W2>W3:BOUND_E>Q_BOUND_E	0.8888888888888888	1.0
f82v.22	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:9	H;ckh;k;l;ok;ol;ot	H;ckh;k;l;ok;ol;ot	W2>W3:BOUND_D>Q_BARE	W2>W3:BOUND_D>Q_BARE	1.0	1.0
f82v.23	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:7;RF1b:7	H;k;ol;ot	H;k;l;ol;ot	W1>W2:BOUND_D>Q_BARE	W1>W2:BOUND_D>Q_BARE;W5>W6:BOUND_D>Q_BARE	0.8571428571428571	0.8571428571428571
f82v.24	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:9	H;ok;ol;ot;t	H;ed;l;ok;ol;ot;t		W1>W2:BOUND_D>Q_REL_I	0.875	0.875
f82v.25	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;Hd;e;ok;ol;ot;r;t	H;Hd;e;ok;ol;ot;r;t	W3>W4:BOUND_E>Q_BARE	W3>W4:BOUND_E>Q_BARE	1.0	1.0
f82v.26	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;aii;ok;ol	H;aii;e;ed;l;ok;ol	W2>W3:BOUND_E>Q_BARE	W2>W3:BOUND_E>Q_BARE;W8>W9:BOUND_D>Q_REL_I	1.0	1.0
f82v.27	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:6;RF1b:6	H;k;ok;ol	H;e;k;ok;ol	W2>W3:BOUND_E>Q_BARE;W3>W4:BOUND_D>Q_BARE	W2>W3:BOUND_E>Q_BARE;W3>W4:BOUND_D>Q_BARE	0.8333333333333334	1.0
f82v.28	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;k;ok;ol;ot	H;k;ok;ol;ot			0.875	0.875
f82v.29	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:8;IT2a:8;RF1b:8	H;aii;k;ok;ol;ot	H;aii;k;ok;ol;ot	W2>W3:BOUND_E>Q_BARE;W4>W5:BOUND_D>Q_REL_I	W2>W3:BOUND_E>Q_BARE;W4>W5:BOUND_D>Q_REL_I;W6>W7:BOUND_D>Q_BOUND_E;W6>W7:BOUND_E>Q_BOUND_E	1.0	1.0
f82v.3	f82v	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:2;RF1b:2	aii;ot	aii;ot			1.0	0.0
f82v.30	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:12	H;ai;d;ok;ol;or;r	H;ai;d;l;ok;ol;or;r	W5>W6:BOUND_D>Q_REL_I	W5>W6:BOUND_D>Q_REL_I	0.9	0.8
f82v.31	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:10	H;k;ok;ol;ot;r;s	H;ai;k;ok;ol;ot;r;s		W3>W4:BOUND_E>Q_BARE;W4>W5:BOUND_E>Q_BARE	1.0	1.0
f82v.32	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:6;RF1b:7	H;ar;l;ok;or	H;aii;al;ar;l;o;ok;ol;or;r			0.8333333333333334	0.8333333333333334
f82v.33	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:9	H;k;o;od;ok;ol;or	H;a;ai;k;o;od;ok;ol;or	W7>W8:BOUND_D>Q_BARE	W7>W8:BOUND_D>Q_BARE	0.8	1.0
f82v.34	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:9;IT2a:9;RF1b:9	H;ckh;k;ok;ol;or;ot	H;ckh;k;ok;ol;or;ot			1.0	1.0
f82v.35	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:9;IT2a:9;RF1b:9	H;cth;ok;ot;s	H;cth;ok;ot;s			1.0	1.0
f82v.36	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:9	H;aii;al;cth;d;ok;r;t	H;aii;al;cth;d;ok;ol;r;s;t			1.0	1.0
f82v.37	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hckh;al;k;ol;r	H;Hckh;al;k;ol;r			0.9	0.8
f82v.38	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;d;ok;ol	H;d;ok;ol	W2>W3:BOUND_D>Q_REL_I	W2>W3:BOUND_D>Q_REL_I	1.0	1.0
f82v.39	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:1;IT2a:1;RF1b:1	k;ol	k;ol			1.0	1.0
f82v.4	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ot	ot			1.0	1.0
f82v.40	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	H;ok	H;ok			1.0	1.0
f82v.41	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok	ok			1.0	1.0
f82v.42	f82v	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:1	ok	ok			0.0	0.0
f82v.43	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok;or	ok;or			1.0	1.0
f82v.44	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ok;ol	ok;ol			1.0	1.0
f82v.45	f82v	B	B	2	L	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:1;IT2a:1;RF1b:1	d;ol	d;ok;ol;ot			1.0	1.0
f82v.46	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	k;ol	k;ol			1.0	1.0
f82v.47	f82v	B	B	2	L	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:1;IT2a:1;RF1b:2	ot	l;ol;ot			1.0	1.0
f82v.48	f82v	B	B	2	L	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:1;IT2a:1;RF1b:1	ot	ot			1.0	1.0
f82v.5	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:9;IT2a:9;RF1b:9	H;al;ok;ol;ot	H;al;ok;ol;ot	W2>W3:BOUND_D>Q_BOUND_D	W2>W3:BOUND_D>Q_BOUND_D	0.8888888888888888	1.0
f82v.6	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:10;RF1b:10	H;ar;l;ok;ol;ot;t	H;ar;k;l;ok;ol;ot;t	W2>W3:BOUND_D>Q_BARE	W2>W3:BOUND_D>Q_BARE	0.9	0.8888888888888888
f82v.7	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:11	H;air;l;o;ok;ot	H;air;l;o;ok;ol;ot		W3>W4:BOUND_D>Q_BOUND_D;W4>W5:BOUND_D>Q_BOUND_D	0.9090909090909091	0.9090909090909091
f82v.8	f82v	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:10;IT2a:10;RF1b:10	H;l;ok;ol;ot	H;l;ok;ol;ot	W4>W5:BOUND_D>Q_BOUND_E	W4>W5:BOUND_D>Q_BOUND_E	1.0	1.0
f82v.9	f82v	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;ckh;e;l;ok;ol;ot	H;ckh;e;l;ok;ol;ot	W8>W9:BOUND_D>Q_BOUND_D	W8>W9:BOUND_D>Q_BOUND_D	1.0	1.0
f83r.1	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:7;RF1b:8	H;l;o;ol	H;ar;ed;l;o;ol		W6>W7:BOUND_D>Q_BARE;W7>W8:BOUND_E>Q_BARE	0.8571428571428571	0.8571428571428571
f83r.10	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:12;RF1b:11	H;Hk;ai;aii;cth;k;l;ol;r;s	H;Hk;a;ai;aii;cth;k;l;ol;r;s			0.8181818181818182	0.8181818181818182
f83r.11	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;Hcth;Hk;l;o;ok;or	H;Hcth;Hk;l;o;ok;or	W2>W3:BOUND_D>Q_REL_I	W2>W3:BOUND_D>Q_REL_I	0.9	1.0
f83r.12	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;ckh;o;ok	H;al;ckh;e;l;o;ok;ol;ot	W7>W8:BOUND_D>Q_BOUND_D	W7>W8:BOUND_D>Q_BOUND_D	0.7777777777777778	0.7777777777777778
f83r.13	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:9;RF1b:11	H;air;al;ar;d;l;ol;t	H;air;al;ar;d;ed;l;ok;ol;ot;s;t			0.8888888888888888	0.8888888888888888
f83r.14	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;Hcth;al;l;ok	H;Hcth;al;l;ok	W1>W2:BOUND_D>Q_BOUND_D;W6>W7:BOUND_D>Q_REL_I	W1>W2:BOUND_D>Q_BOUND_D;W3>W4:BOUND_D>Q_BARE;W3>W4:BOUND_D>Q_BOUND_D;W6>W7:BOUND_D>Q_REL_I	1.0	1.0
f83r.15	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:9;IT2a:9;RF1b:9	H;Hcth;Hd;aii;al;cth;l;ot	H;Hcth;Hd;aii;al;cth;l;ot			1.0	1.0
f83r.16	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:8;IT2a:8;RF1b:8	H;Hd;cth;d;ok;or	H;Hd;cth;d;ok;or	W1>W2:BOUND_D>Q_BARE	W1>W2:BOUND_D>Q_BARE;W5>W6:BOUND_D>Q_REL_I	0.75	0.75
f83r.17	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:7;RF1b:6	H;Hckh;aii;k;l;t	H;Hckh;aii;ed;k;l;o;ok;t			1.0	1.0
f83r.18	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:10;RF1b:9	H;Hd;Ho;al;cph;d;o;ok;ol;or;ot	H;Hd;Ho;al;cph;d;o;ok;ol;or;ot			1.0	0.8888888888888888
f83r.19	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:13	H;ai;al;ckh;e;l;o;t	H;ai;aii;al;ar;ckh;e;l;o;or;t		W6>W7:BOUND_D>Q_BARE;W7>W8:BOUND_E>Q_BARE	1.0	1.0
f83r.2	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:12	H;ar;l;ok;ol;ot	H;ar;d;e;l;ok;ol;or;ot;r			0.8181818181818182	0.8181818181818182
f83r.20	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:9;IT2a:9;RF1b:9	H;aii;k;ok;ol;ot;t	H;aii;k;ok;ol;ot;t	W1>W2:BOUND_D>Q_BOUND_D	W1>W2:BOUND_D>Q_BOUND_D	1.0	1.0
f83r.21	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:9	H;ar;k;l;ok;ol;ot	H;ar;k;l;ok;ol;ot	W1>W2:BOUND_D>Q_BOUND_D	W1>W2:BOUND_D>Q_BOUND_D;W5>W6:BOUND_D>Q_BARE;W6>W7:BOUND_D>Q_BARE;W6>W7:BOUND_D>Q_BOUND_D;W7>W8:BOUND_D>Q_BOUND_D	0.8888888888888888	1.0
f83r.22	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;d;l;ok;ot	H;aii;d;l;ok;ot	W2>W3:BOUND_D>Q_BOUND_D	W2>W3:BOUND_D>Q_BOUND_D;W5>W6:BOUND_D>Q_BOUND_D;W5>W6:BOUND_D>Q_BOUND_E	0.8888888888888888	0.8888888888888888
f83r.23	f83r	B	B	2	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;cth;ok;ot	H;cth;ok;or;ot;r	W1>W2:BOUND_D>Q_BOUND_D;W4>W5:BOUND_D>Q_BOUND_D	W1>W2:BOUND_D>Q_BOUND_D;W4>W5:BOUND_D>Q_BOUND_D	1.0	1.0
f83r.24	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:6;IT2a:6;RF1b:6	H;cth;ol;ot;s;t	H;cth;ol;ot;s;t			0.8333333333333334	1.0
f83r.25	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:6;IT2a:6;RF1b:6	H;ok;ol;ot	H;ok;ol;ot	W2>W3:BOUND_E>Q_BOUND_E	W2>W3:BOUND_E>Q_BOUND_E	1.0	1.0
f83r.26	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:6;IT2a:6;RF1b:6	H;ok;ol;ot	H;ok;ol;ot	W1>W2:BOUND_E>Q_BOUND_E	W1>W2:BOUND_E>Q_BOUND_E;W5>W6:BOUND_D>Q_BARE;W5>W6:BOUND_E>Q_BARE	0.8333333333333334	0.8333333333333334
f83r.27	f83r	B	B	2	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;Hckh;ai;ok	H;Hckh;ai;ok	W2>W3:BOUND_D>Q_BOUND_D	W2>W3:BOUND_D>Q_BOUND_D	1.0	1.0
