root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
odaiiil		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	odair:1;ol:1	Ho:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	odair:1;ol:1	Ho:1;d:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	odair:1;ol:1	Ho:1;d:1	
odaiil		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1	
odaiir		NONCORE	1	BARE	6	5	6	4	0.8333333333333334	0.2	0.2	0	0	BARE	BARE:5	P:5;C:1	H:2;Hot:1;ol:1;ok:1;od:1;o:1;k:1;ai:1	H:3;ot:1;o:1;cph:1;k:1;ok:1;or:1	H:1	5	4	5	3	0.8	0.25	0.25	0	0	BARE	BARE:4	P:4;C:1	H:2;Hot:1;ol:1;ok:1;od:1;o:1;k:1	H:3;ot:1;o:1;cph:1;k:1	H:1	8	6	8	4	0.875	0.16666666666666666	0.16666666666666666	0	0	BARE	BARE:6	P:6;R:1;C:1	H:3;Hot:1;ol:1;ok:1;aii:1;o:1;k:1;ai:1	H:3;ot:1;o:1;cph:1;k:1;ok:1;or:1;aii:1	H:1
odail		NONCORE	1	BARE	2	2	2	2	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;ok:1;odair:1;od:1	ot:1;ar:1	ot:1;d:1;o:1	2	2	2	2	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;ok:1;odair:1;od:1	ot:1;ar:1	ot:1;d:1;o:1	2	2	2	2	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;ok:1;odair:1;od:1	ot:1;ar:1	ot:1;d:1;o:1
odair		NONCORE	1	BARE	19	14	17	6	0.631578947368421	0.2857142857142857	0.0	0	0	BARE	BARE:11;Q_BARE:3	P:14;L:3;C:2	H:3;ar:2;od:2;o:1;Hk:1;ok:1;Hckh:1;Hcthd:1	H:7;ok:3;ot:2;or:2;o:2;ol:2;odaiiil:1;oar:1	ok:2;H:2;ol:1;ot:1;o:1;od:1	18	15	16	7	0.6666666666666666	0.26666666666666666	0.0	0	0	BARE	BARE:12;Q_BARE:3	P:15;L:2;C:1	H:3;od:2;ar:1;o:1;aii:1;ok:1;Hckh:1;Hcthd:1	H:7;ok:3;o:3;ot:2;or:2;ol:2;odaiiil:1;oar:1	ok:2;ol:1;ot:1;o:1;H:1;od:1	17	12	15	6	0.6470588235294118	0.3333333333333333	0.0	0	0	BARE	BARE:10;Q_BARE:2	P:12;L:3;R:1;C:1	H:3;ar:2;od:2;Hk:1;ok:1;Hcthd:1;Hot:1	H:7;or:2;ok:2;o:2;ol:2;odaiiil:1;oar:1;Hd:1	ok:2;ol:1;ot:1;H:1;od:1
odal		NONCORE	1		3	3	2	2	1.0	0.6666666666666666	0.0	0	0	REL_I	REL_I:1;FREE_L:1;FREE_R:1	P:3	H:1;kair:1	ot:1;al:1;H:1;or:1		3	3	2	2	1.0	0.6666666666666666	0.0	0	0	REL_I	REL_I:1;FREE_L:1;FREE_R:1	P:3	H:1;kair:1	ot:1;al:1;H:1;or:1		2	2	1	1	1.0	0.5	0.0	0	0	FREE_L	FREE_L:1;FREE_R:1	P:2	H:1;kair:1	al:1;H:1;or:1	
odar		NONCORE	1		2	0	2	2	0.0	0.0	0.0	0	0			L:1;C:1	Hal:1	ol:1;e:1;od:1	ot:1;e:1	1	0	1	1	0.0	0.0	0.0	0	0			C:1	Hol:1	ol:1;e:1;o:1	es:1	3	0	3	2	0.3333333333333333	0.0	0.0	0	0			L:2;C:1	Hol:1	ol:1;e:1;o:1	ot:1;e:1
odaraiil		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1			
odarii		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hot:1	H:1;o:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hot:1	H:1;o:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hot:1	H:1;o:1	
odd		NONCORE	1	BARE	5	4	5	2	1.0	0.0	0.75	0	0	BARE	BARE:4	P:4;L:1	d:2;e:1;H:1;cth:1;ot:1;ol:1	ot:1;H:1		4	4	4	1	1.0	0.0	0.75	0	0	BARE	BARE:4	P:4	d:1;Hod:1;H:1;cth:1;aii:1	ot:1;H:1		3	3	3	1	0.6666666666666666	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3	d:2;aii:1;e:1;H:1	cph:1;ot:1;H:1	Ht:1
odi		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1;d:1																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	H:1	
odl		NONCORE	1	BARE	20	16	18	5	0.3	0.3125	0.0625	0	0	BARE	BARE:16	P:16;L:2;C:1;R:1	H:4;o:2;ar:2;ed:1;or:1;r:1;ol:1;t:1	o:4;l:2;or:2;H:2;air:2;d:1;ai:1;k:1	H:5;ar:3;ot:3;ok:1;od:1;e:1;air:1	20	17	18	5	0.3	0.29411764705882354	0.11764705882352941	0	0	BARE	BARE:17	P:17;C:1;R:1;L:1	H:3;o:2;e:2;ar:2;air:2;ed:1;or:1;od:1	o:4;l:2;or:2;H:2;air:2;s:1;ai:1;k:1	H:6;ar:3;ot:3;ok:1;s:1;or:1;od:1;e:1	18	14	16	5	0.2222222222222222	0.35714285714285715	0.14285714285714285	0	0	BARE	BARE:14	P:14;L:2;C:1;R:1	H:4;o:2;ar:2;or:1;od:1;r:1;ol:1;t:1	o:4;ot:2;ol:2;H:2;air:2;l:1;k:1;ckho:1	H:6;ar:3;ot:3;ok:1;od:1;e:1
odr		NONCORE	1	BARE	4	3	4	2	0.5	0.0	0.6666666666666666	0	0	BARE	BARE:3	P:3;C:1	ot:2;ok:1;ol:1;or:1;H:1	o:2;Hs:1	ot:1;o:1	3	2	3	2	0.3333333333333333	0.0	0.5	0	0	BARE	BARE:2	P:2;R:1	ot:2;or:2;Hod:1;H:1	o:1	e:1;o:1	3	3	3	1	0.6666666666666666	0.0	0.6666666666666666	0	0	BARE	BARE:3	P:3	ot:2;or:1;H:1	o:1	o:1
ods		NONCORE	1	BARE	4	4	4	3	0.5	0.0	0.75	0	0	BARE	BARE:4	P:4	od:2;cth:1;cph:1;ot:1	or:1	cph:1;H:1	6	5	6	4	0.3333333333333333	0.0	0.6	0	0	BARE	BARE:5	P:5;C:1	od:2;cth:1;rair:1;d:1;cph:1;H:1;kel:1;h:1	ol:2;o:1;ok:1;e:1;or:1	ar:1;cph:1;e:1;t:1;H:1	6	6	6	3	0.5	0.0	0.6666666666666666	0	0	BARE	BARE:6	P:6	od:2;cth:1;cph:1;H:1;Ht:1;o:1;ot:1	aii:1;or:1	H:2;cph:1
oe		NONCORE	1	Q_BOUND_E	1	1	1	1	0.0	0.0	0.0	0	0	Q_BOUND_E	Q_BOUND_E:1	P:1	Hod:1	s:1	t:1	2	2	2	2	0.5	0.0	0.0	0	1	Q_BOUND_E	Q_BOUND_E:2	P:2	Hod:1;l:1;k:1	Hod:1;aii:1	t:1	2	1	2	2	0.0	0.0	0.0	0	0	Q_BOUND_E	Q_BOUND_E:1	C:1;P:1	ot:1;od:1;Hod:1	H:1;o:1;s:1	cthi:1;t:1
oeail		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hedair:1;s:1	Hot:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hedair:1;s:1	Hot:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Hedair:1;s:1	Hot:1	
oeair		NONCORE	1	Q_BARE	1	1	1	1	1.0	0.0	0.0	0	0	Q_BARE	Q_BARE:1	P:1	H:1;ol:1	H:1;ol:1		1	1	1	1	1.0	0.0	0.0	0	0	Q_BARE	Q_BARE:1	P:1	H:1;ol:1	H:1;ol:1		1	1	1	1	1.0	0.0	0.0	0	0	Q_BARE	Q_BARE:1	P:1	H:1;ol:1	H:1;ol:1	
oedair		NONCORE	1	BARE	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		ot:1;ol:1		2	2	1	1	1.0	0.5	0.0	0	0	BARE	BARE:2	P:2	Ho:1	o:1;H:1;ot:1;ol:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		ot:1;ol:1	
oeeees		NONCORE	1	BARE	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;od:1		2	2	2	1	1.0	0.5	0.5	0	0	BARE	BARE:2	P:2	ok:1;Ho:1	H:1;od:1		1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		H:1;od:1	
oeees		NONCORE	1	BARE	19	15	19	6	0.7368421052631579	0.13333333333333333	0.0	0	1	BARE	BARE:12;Q_BARE:3	P:15;L:3;R:1	H:2;o:2;od:2;ot:1;Ho:1;os:1;ok:1;k:1	ot:3;e:3;or:3;aii:3;od:3;ok:2;H:2;ol:1	l:2;H:1;o:1;x:1	18	14	18	6	0.7777777777777778	0.14285714285714285	0.0	0	1	BARE	BARE:11;Q_BARE:3	P:14;L:3;R:1	H:2;o:2;od:2;ot:1;Ho:1;ok:1;k:1;ckhoees:1	aii:4;ot:3;od:3;or:2;e:2;ok:2;H:2;ol:1	l:2;o:1;x:1	20	16	19	6	0.65	0.125	0.0	0	1	BARE	BARE:13;Q_BARE:3	P:16;L:3;R:1	od:3;H:2;o:2;ot:1;Ho:1;os:1;ok:1;k:1	ot:3;e:3;or:3;aii:3;ok:3;od:2;H:2;ol:1	l:2;H:2;o:1;x:1;cth:1;s:1
oees		NONCORE	1	BARE	33	20	27	6	0.6363636363636364	0.45	0.1	0	1	BARE	BARE:19;Q_BARE:1	P:21;C:8;R:2;L:2	H:8;k:3;or:2;aii:2;al:2;o:1;ckh:1;a:1	H:6;aii:4;ol:3;ar:2;ckh:2;k:2;ot:2;aiii:2	ot:3;e:3;or:2;al:2;od:1;d:1;l:1;ok:1	32	21	27	6	0.5625	0.42857142857142855	0.09523809523809523	0	1	BARE	BARE:19;REL_I:1;Q_BARE:1	P:22;C:6;R:3;L:1	H:7;o:3;or:2;al:2;os:1;ckh:1;cph:1;aii:1	H:6;or:3;ol:3;ot:3;e:2;ar:2;ckh:2;k:2	e:4;ot:3;H:2;or:2;al:2;od:1;d:1;l:1	32	19	27	6	0.6875	0.42105263157894735	0.10526315789473684	0	1	BARE	BARE:18;Q_BARE:1	P:20;C:8;R:2;L:2	H:8;k:3;o:2;or:2;aii:2;al:2;ckh:1;cph:1	H:7;aii:4;ar:3;ol:2;ckh:2;o:2;ot:2;aiii:2	ot:3;or:2;al:2;e:2;od:1;d:1;l:1;H:1
oeess		NONCORE	0		1	1	1	1	0.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	od:1	ok:1	x:1																1	1	1	1	0.0	0.0	0.0	0	0	FREE_R	FREE_R:1	P:1	od:1	e:1	x:1
oeii		NONCORE	0																																1	1	1	1	1.0	1.0	0.0	0	0	Q_BARE	Q_BARE:1	P:1		oii:1	
oeiiir		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			C:1	al:1;e:1		ok:1																														
oes		NONCORE	1	BARE	7	4	7	6	0.5714285714285714	0.25	0.25	0	0	BARE	BARE:2;Q_BARE:1;FREE_L:1	P:5;C:2	od:3;Hees:1;eii:1;ot:1;ol:1;otees:1;l:1;H:1	o:2;ok:1;k:1;otees:1;H:1;aiir:1;os:1	eari:1;es:1;ok:1;ed:1	5	5	5	3	0.6	0.2	0.2	0	0	BARE	BARE:3;Q_BARE:1;FREE_L:1	P:5	od:1;Hees:1;ol:1;s:1;l:1;H:1	ok:2;o:2;Heeerl:1;os:1	e:1;ees:1;ed:1	8	4	8	6	0.625	0.25	0.25	0	0	BARE	BARE:2;Q_BARE:1;FREE_L:1	P:5;C:2;L:1	od:3;Hees:1;ot:1;ol:1;otees:1;l:1;H:1	o:2;ok:1;k:1;otees:1;Heeerl:1;aiir:1;os:1	e:2;ees:1;ot:1
oesdr		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			R:1	eees:1		ol:1															
oh		NONCORE	0																	10	8	10	4	0.2	0.25	0.125	1	0	BOUND_E	BOUND_E:3;BARE:3;BOUND_D:2	P:8;C:2	ar:1;er:1;e:1;ol:1;ot:1;s:1;al:1;cth:1	H:3;o:2;Hd:1;ol:1;air:1;cph:1;ok:1	ol:2;or:2;l:2;k:1;al:1;ot:1															
ohd		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			C:1	ot:1;o:1;H:1	arar:1	ok:1															
oi		NONCORE	1	BARE	37	31	31	7	0.5135135135135135	0.25806451612903225	0.16129032258064516	0	2	BARE	BARE:27;Q_BARE:4	P:31;C:3;L:3	H:9;s:4;r:3;ok:3;o:2;l:2;ot:2;ar:1	H:11;ok:5;ot:3;o:3;os:1;otees:1;al:1;ol:1	ol:3;s:3;H:2;ees:2;d:2;al:2;Hok:1;k:1	46	37	34	8	0.32608695652173914	0.2702702702702703	0.08108108108108109	0	1	BARE	BARE:35;Q_BARE:2	P:37;L:5;C:4	H:8;ok:4;o:3;ol:3;ar:2;al:2;aii:2;or:2	H:12;ol:6;ot:5;k:4;ok:4;o:3;os:2;air:2	kh:8;H:5;th:5;ol:4;ot:3;h:2;k:2;al:2	18	13	17	6	0.2777777777777778	0.15384615384615385	0.0	0	2	BARE	BARE:11;Q_BARE:2	P:13;L:3;C:2	H:3;r:2;s:2;ok:2;Hi:1;o:1;e:1;ol:1	H:4;ok:3;ot:2;ol:2;k:2;os:1;al:1;Hes:1	s:2;Hok:1;e:1;r:1;k:1;ol:1;ooiii:1;air:1
oiair		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			L:1																		
oii	C33	SPARSE_CORE_ATOM	1	BARE	148	135	93	8	0.6216216216216216	0.2814814814814815	0.05925925925925926	0	1	BARE	BARE:131;Q_BARE:4	P:137;C:6;L:5	H:29;ol:19;o:14;ok:11;ot:10;or:9;os:5;l:5	H:51;ol:18;ok:16;ot:12;o:10;or:6;aii:6;Ho:5	ok:14;ol:7;H:5;r:4;l:4;ot:3;or:3;al:3	165	150	97	8	0.593939393939394	0.32666666666666666	0.06	0	1	BARE	BARE:147;Q_BARE:3	P:154;L:6;C:5	H:33;ol:21;o:15;ot:11;or:11;ok:10;ar:5;l:5	H:63;ol:20;ot:14;ok:12;o:12;or:7;e:7;aii:6	ok:15;ol:8;ot:7;s:6;al:5;l:4;H:4;r:4	131	121	88	8	0.6030534351145038	0.2809917355371901	0.05785123966942149	0	1	BARE	BARE:116;Q_BARE:5	P:123;L:5;C:3	H:22;ol:17;ok:11;o:10;ot:9;or:7;e:6;os:5	H:44;ol:18;ok:12;ot:9;aii:6;Ho:5;k:5;e:5	ok:14;ol:7;H:6;ot:4;e:4;or:3;r:3;Ht:2
oiii		NONCORE	1	BARE	38	37	31	6	0.7368421052631579	0.16216216216216217	0.13513513513513514	0	0	BARE	BARE:33;Q_BARE:4	P:37;C:1	H:17;ol:6;ok:4;o:4;ot:3;s:3;l:2;or:2	H:8;ok:5;aii:3;ol:3;o:3;ot:3;Ho:2;k:2	l:3;ok:2;ot:1;or:1;r:1;ar:1;al:1	36	36	29	4	0.7222222222222222	0.16666666666666666	0.1388888888888889	0	0	BARE	BARE:32;Q_BARE:4	P:36	H:15;ol:6;ok:5;ot:4;l:2;o:2;os:2;Hod:1	H:6;ok:5;o:4;aii:3;ol:3;ot:3;Ho:2;k:2	l:3;ot:2;ok:2;or:2;al:1;o:1	38	37	30	6	0.631578947368421	0.16216216216216217	0.13513513513513514	0	0	BARE	BARE:33;Q_BARE:4	P:37;C:1	H:18;ok:7;ol:5;l:3;ot:3;o:2;s:2;os:2	H:8;ok:5;o:4;aii:3;ol:3;k:3;ot:3;Ho:2	ot:3;l:3;ok:2;or:2;al:2;ol:1;ar:1;o:1
oiiii		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1;t:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1;t:1																
oiil		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			L:1	ot:1;o:1																		1	0	1	1	1.0	0.0	0.0	0	0			L:1	ot:1;o:1		
oiir		NONCORE	1	BARE	22	18	20	5	0.6818181818181818	0.2222222222222222	0.05555555555555555	0	0	BARE	BARE:18	P:18;C:2;L:2	H:5;ok:3;ol:3;ot:2;od:2;or:2;Ht:1;o:1	H:9;od:3;ol:3;o:3;or:2;ot:2;cth:1;e:1	ot:2;ok:1;ol:1;o:1;r:1;or:1	19	16	17	5	0.6842105263157895	0.125	0.125	0	0	BARE	BARE:15;FREE_A:1	P:16;R:1;C:1;L:1	H:8;ol:7;ok:4;or:3;o:2;ot:2;od:2;Ht:1	H:6;ol:3;o:3;or:2;ot:2;od:1;cth:1;kd:1	ok:1;ol:1;o:1;ot:1;r:1;or:1	20	16	18	5	0.7	0.25	0.0625	0	0	BARE	BARE:16	P:16;C:2;L:2	H:4;ol:4;ok:2;ot:2;od:2;Ht:1;o:1;okees:1	H:8;od:3;o:3;ol:2;or:2;cth:1;ckhod:1;e:1	ok:1;ol:1;o:1;r:1;ot:1;or:1
oir		NONCORE	1	BARE	9	7	9	5	0.5555555555555556	0.14285714285714285	0.2857142857142857	0	0	BARE	BARE:5;FREE_A:1;Q_REL_I:1	P:7;C:2	H:3;ok:3;ol:2;o:1;Hk:1;or:1	ok:2;or:2;H:2;os:1;Hod:1;ar:1	r:1;ok:1;H:1;e:1;ol:1	13	9	13	7	0.5384615384615384	0.2222222222222222	0.3333333333333333	0	0	BARE	BARE:7;FREE_A:1;Q_REL_I:1	P:11;R:1;L:1	H:4;o:2;or:2;ol:2;ok:2;ar:1;air:1	ok:3;H:2;al:2;or:1;o:1;os:1	r:1;s:1;e:1;or:1;ol:1;os:1	6	6	6	4	0.6666666666666666	0.0	0.3333333333333333	0	0	BARE	BARE:4;FREE_A:1;Q_REL_I:1	P:6	H:3;ok:3;o:1;ol:1;or:1	ok:2;or:1;H:1;os:1;Hod:1	e:1;ol:1
oj		NONCORE	0		4	3	4	4	0.0	0.0	0.6666666666666666	0	0	BARE	BARE:2;FREE_A:1	P:3;L:1	H:1;o:1;ar:1;or:1	o:1;Hd:1	air:1;H:1;os:1;ar:1																14	12	12	5	0.2857142857142857	0.08333333333333333	0.25	0	0	BARE	BARE:8;REL_I:2;FREE_A:1;FREE_R:1	P:12;C:1;L:1	ar:4;H:2;or:2;o:2;s:1;air:1;al:1;od:1	H:4;aii:2;ok:1;os:1;ai:1;al:1;d:1;or:1	H:4;ot:1;t:1;air:1;os:1;or:1;ol:1;ar:1
ok	C02	SUPPORTED_COMPONENT	1	Q_BOUND_E	5675	5103	221	8	0.6600881057268723	0.09190672153635117	0.08093278463648834	102	893	Q_BOUND_E	Q_BOUND_E:714;Q_BARE:654;Q_BOUND_D:649;Q_REL_I:554;BARE:532;BOUND_E:527;REL_I:374;BOUND_D:286;Q_FREE_L:233;FREE_L:181;Q_FREE_R:158;FREE_R:143;FREE_A:53;Q_FREE_A:45	P:5151;C:272;L:177;R:75	H:1934;ok:1070;ol:554;ot:408;k:302;o:271;od:252;aii:210	H:1522;ok:1070;ol:603;ot:460;k:298;l:288;o:281;or:205	H:625;ol:437;od:220;or:174;o:170;Hd:129;d:56;os:45	5599	5114	221	8	0.6474370423289874	0.09053578412201799	0.0819319515056707	104	900	Q_BOUND_E	Q_BOUND_E:710;Q_BARE:679;Q_BOUND_D:639;BARE:568;Q_REL_I:551;BOUND_E:528;REL_I:378;BOUND_D:288;Q_FREE_L:225;FREE_L:174;Q_FREE_R:152;FREE_R:136;FREE_A:44;Q_FREE_A:42	P:5160;C:213;L:154;R:72	H:1916;ok:1072;ol:550;ot:410;k:312;o:283;od:246;e:211	H:1534;ok:1072;ol:614;ot:453;k:314;l:281;o:268;or:197	H:637;ol:447;od:212;or:187;o:185;Hd:124;d:56;os:51	5522	4983	222	8	0.6687794277435711	0.09492273730684327	0.08007224563515954	102	800	Q_BOUND_E	Q_BOUND_E:890;Q_BARE:656;BOUND_E:608;BARE:547;Q_REL_I:537;Q_BOUND_D:462;REL_I:349;Q_FREE_L:217;BOUND_D:176;FREE_L:172;Q_FREE_R:146;FREE_R:137;FREE_A:43;Q_FREE_A:43	P:5026;C:262;L:161;R:73	H:1809;ok:1007;ol:522;ot:404;k:307;o:286;e:259;aii:213	H:1429;ok:1007;ol:558;ot:449;o:312;l:304;k:303;or:176	H:620;ol:425;o:212;od:168;or:165;Hd:83;os:45;d:38
okai		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	od:1	ok:1		1	0	1	1	0.0	0.0	0.0	0	0			L:1			ot:1															
okaiir		NONCORE	1	BARE	10	9	10	6	1.0	0.0	0.0	0	2	BARE	BARE:6;Q_BARE:3	P:9;C:1	H:4;ok:3;ol:2;Hcth:1;ctho:1;d:1;or:1;cthos:1	H:4;k:2;ok:2;ol:2;od:1;or:1;aiil:1;Hod:1		9	9	9	5	1.0	0.0	0.0	0	2	BARE	BARE:6;Q_BARE:3	P:9	H:3;ok:2;ol:2;Hcth:1;cth:1;d:1;or:1;o:1	H:4;k:2;ol:2;cfhod:1;or:1;aiil:1;Hod:1;ok:1		10	9	10	6	1.0	0.0	0.0	0	2	BARE	BARE:6;Q_BARE:3	P:9;C:1	H:4;ol:3;ok:2;Hcth:1;aii:1;d:1;or:1;k:1	H:4;k:2;ok:2;ol:2;cfh:1;aiil:1;Hod:1;os:1	
okail		NONCORE	1	BARE	3	3	3	2	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:2;Q_BARE:1	P:3	ok:2;aii:1	H:2;ot:1;o:1	d:1	3	3	3	2	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:2;Q_BARE:1	P:3	ok:2;aii:1	H:2;ot:1;o:1	d:1	3	3	3	2	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:2;Q_BARE:1	P:3	ok:2;aii:1	H:2;ot:1;o:1	d:1
okair		NONCORE	1	BARE	49	44	28	6	0.8775510204081632	0.06818181818181818	0.0	0	7	BARE	BARE:22;Q_BARE:22	P:44;L:4;C:1	H:10;ok:7;k:5;od:5;aii:4;ol:4;l:3;o:3	ol:8;H:7;ok:7;ot:6;or:4;l:4;ar:3;k:3	H:2;d:1;od:1;o:1;or:1	50	45	27	6	0.82	0.08888888888888889	0.0	0	8	BARE	BARE:24;Q_BARE:21	P:45;L:4;C:1	H:12;ok:5;k:5;aii:4;l:3;od:3;o:3;ol:3	ot:7;H:7;ol:6;ok:6;l:4;or:3;aii:3;e:2	or:3;H:2;d:1;od:1;o:1;ol:1;Hd:1	48	42	28	6	0.9166666666666666	0.07142857142857142	0.0	0	7	BARE	BARE:21;Q_BARE:21	P:42;L:4;C:2	H:10;ok:6;o:6;k:5;ol:4;e:3;aii:3;l:3	H:8;ol:6;ot:6;ok:6;ar:3;k:3;al:3;r:2	H:2;j:1;od:1
okal		NONCORE	1	FREE_L	19	9	15	4	1.0	0.0	0.1111111111111111	0	0	FREE_L	FREE_L:4;REL_I:2;Q_FREE_A:1;Q_FREE_R:1;FREE_A:1	P:9;L:5;C:5	al:4;H:3;ot:2;d:2;k:2;ok:2;o:1;cphod:1	Hair:1;ol:1;ees:1;al:1;ar:1;ot:1;ok:1;H:1		20	10	15	3	1.0	0.0	0.1	0	0	FREE_L	FREE_L:4;REL_I:2;Q_FREE_A:1;Q_FREE_R:1;FREE_R:1;FREE_A:1	P:11;C:5;L:4	al:3;ok:3;H:3;o:2;ot:2;d:2;k:2;cphod:1	ol:2;ok:2;Hair:1;cs:1;ees:1;al:1;os:1;ar:1		18	10	14	4	1.0	0.0	0.1	0	0	FREE_L	FREE_L:4;REL_I:3;Q_FREE_A:1;Q_FREE_R:1;FREE_A:1	P:10;L:4;C:4	ok:3;al:2;ot:2;aii:2;H:2;o:1;cphod:1;Hok:1	ol:2;ok:2;H:2;Hair:1;ees:1;al:1;ot:1;ai:1	
okalair		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1			
okar		NONCORE	1		16	9	16	5	0.9375	0.0	0.3333333333333333	0	0	FREE_L	FREE_L:3;REL_I:2;Q_FREE_A:2;FREE_R:1;FREE_A:1	P:9;L:6;C:1	H:3;ok:2;ot:1;eii:1;o:1;l:1;k:1;air:1	l:2;Hd:2;ok:2;e:1;o:1;s:1;kl:1;d:1	d:1	16	10	16	7	0.9375	0.0	0.4	0	0	FREE_L	FREE_L:5;Q_FREE_A:2;REL_I:1;Q_FREE_R:1;FREE_A:1	P:10;L:4;R:1;C:1	H:3;ot:2;k:2;ok:2;ol:1;Hd:1;e:1;l:1	ol:2;l:2;ok:2;k:1;o:1;H:1;ar:1;s:1	e:1;t:1	12	6	12	6	0.9166666666666666	0.0	0.3333333333333333	0	0	Q_FREE_A	Q_FREE_A:2;REL_I:1;FREE_R:1;FREE_A:1;FREE_L:1	P:6;L:5;C:1	H:3;ok:2;ot:1;eeiii:1	a:1;l:1;s:1;H:1;Hd:1;ok:1	d:1
okara		NONCORE	0		1	0	1	1	1.0	0.0	0.0	0	0			L:1																																	
