event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
ZL3b|f84r.45|5	ZL3b	f84r.45	f84r	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydam"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""a[BARE]"",""neighbor_surface"":""dam"",""role"":""BARE"",""root"":""a""}]"
ZL3b|f84v.11|8	ZL3b	f84v.11	f84v	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f84v.15|3	ZL3b	f84v.15	f84v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""qokeedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[Q_BOUND_D]"",""neighbor_surface"":""qokeed"",""role"":""Q_BOUND_D"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
ZL3b|f84v.16|10	ZL3b	f84v.16	f84v	10	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""doly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""dol"",""role"":""BARE"",""root"":""ol""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
ZL3b|f84v.19|12	ZL3b	f84v.19	f84v	12	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BARE"",""root"":""Hedd""}]"
ZL3b|f84v.21|7	ZL3b	f84v.21	f84v	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ofchedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o+H[BARE+BOUND_D]"",""neighbor_surface"":""ofched"",""role"":""BARE+BOUND_D"",""root"":""o+H""}]"
ZL3b|f84v.22|9	ZL3b	f84v.22	f84v	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f84v.24|1	ZL3b	f84v.24	f84v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ycheey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""cheey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f84v.27|1	ZL3b	f84v.27	f84v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""or"",""role"":""BARE"",""root"":""or""}]"
ZL3b|f84v.50|1	ZL3b	f84v.50	f84v	1	yy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f85r1.16|4	ZL3b	f85r1.16	f85r1	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""okary"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[FREE_R]"",""neighbor_surface"":""okar"",""role"":""FREE_R"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ycheey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""cheey"",""role"":""BOUND_E"",""root"":""H""}]"
ZL3b|f85r1.20|2	ZL3b	f85r1.20	f85r1	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""pcheoy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+o[BOUND_E+BARE]"",""neighbor_surface"":""pcheo"",""role"":""BOUND_E+BARE"",""root"":""H+o""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""kshedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f85r1.20|11	ZL3b	f85r1.20	f85r1	11	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f85r1.23|9	ZL3b	f85r1.23	f85r1	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
ZL3b|f85r1.31|12	ZL3b	f85r1.31	f85r1	12	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""airy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""air"",""role"":""BARE"",""root"":""air""}]"
ZL3b|f86v3.13|8	ZL3b	f86v3.13	f86v3	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f86v3.25|2	ZL3b	f86v3.25	f86v3	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yochedy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o+H[BARE+BOUND_D]"",""neighbor_surface"":""ochedy"",""role"":""BARE+BOUND_D"",""root"":""o+H""}]"
ZL3b|f86v3.34|2	ZL3b	f86v3.34	f86v3	2	dy	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT	LEFT	2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""yteeody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e+o[BOUND_E+BARE]"",""neighbor_surface"":""yteeo"",""role"":""BOUND_E+BARE"",""root"":""e+od""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dychedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f86v4.3|23	ZL3b	f86v4.3	f86v4	23	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shyy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""shy"",""role"":""BARE"",""root"":""H""}]"
ZL3b|f86v4.9|4	ZL3b	f86v4.9	f86v4	4	yy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v5.17|3	ZL3b	f86v5.17	f86v5	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""ched"",""role"":""BOUND_D"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ytaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""taiin"",""role"":""BARE"",""root"":""aii""}]"
ZL3b|f86v5.28|10	ZL3b	f86v5.28	f86v5	10	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT;RIGHT	2	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""teody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e+o[BARE+BARE]"",""neighbor_surface"":""teo"",""role"":""BARE+BARE"",""root"":""e+od""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dytey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""tey"",""role"":""BOUND_E"",""root"":""t""}]"
ZL3b|f86v5.32|3	ZL3b	f86v5.32	f86v5	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v5.39|5	ZL3b	f86v5.39	f86v5	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v5.9|7	ZL3b	f86v5.9	f86v5	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ytal"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""tal"",""role"":""BARE"",""root"":""al""}]"
ZL3b|f86v6.10|11	ZL3b	f86v6.10	f86v6	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[BARE]"",""neighbor_surface"":""o"",""role"":""BARE"",""root"":""o""}]"
ZL3b|f86v6.21|7	ZL3b	f86v6.21	f86v6	7	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v6.28|10	ZL3b	f86v6.28	f86v6	10	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ytshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""tshedy"",""role"":""BOUND_D"",""root"":""H""}]"
ZL3b|f86v6.28|14	ZL3b	f86v6.28	f86v6	14	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v6.29|8	ZL3b	f86v6.29	f86v6	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BARE"",""root"":""Hedd""}]"
ZL3b|f86v6.33|3	ZL3b	f86v6.33	f86v6	3	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v6.33|13	ZL3b	f86v6.33	f86v6	13	g	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f86v6.39|1	ZL3b	f86v6.39	f86v6	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""yaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE"",""root"":""aii""}]"
ZL3b|f86v6.7|2	ZL3b	f86v6.7	f86v6	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ylchedor"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l+H+or[BARE+BOUND_D+BARE]"",""neighbor_surface"":""lchedor"",""role"":""BARE+BOUND_D+BARE"",""root"":""l+H+or""}]"
ZL3b|f86v6.7|15	ZL3b	f86v6.7	f86v6	15	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f87r.7|1	ZL3b	f87r.7	f87r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yteeodal"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e+od[BOUND_E+FREE_L]"",""neighbor_surface"":""teeodal"",""role"":""BOUND_E+FREE_L"",""root"":""e+od""}]"
ZL3b|f87v.10|2	ZL3b	f87v.10	f87v	2	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f87v.3|1	ZL3b	f87v.3	f87v	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1	RIGHT	RIGHT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""RIGHT"",""fused_surface"":""ycheockhy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H+o+ckh[BOUND_E+BARE+BARE]"",""neighbor_surface"":""cheockhy"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+o+ckh""}]"
ZL3b|f88v.19|9	ZL3b	f88v.19	f88v	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f88v.9|3	ZL3b	f88v.9	f88v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""keeody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e+od[BOUND_E+BARE]"",""neighbor_surface"":""keeod"",""role"":""BOUND_E+BARE"",""root"":""e+od""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ys"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""s[BARE]"",""neighbor_surface"":""s"",""role"":""BARE"",""root"":""s""}]"
ZL3b|f89r1.10|9	ZL3b	f89r1.10	f89r1	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chory"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_R]"",""neighbor_surface"":""chor"",""role"":""FREE_R"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
ZL3b|f89r1.16|11	ZL3b	f89r1.16	f89r1	11	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
ZL3b|f89r1.22|5	ZL3b	f89r1.22	f89r1	5	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f89r2.10|3	ZL3b	f89r2.10	f89r2	3	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""sholdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""shol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
ZL3b|f89r2.24|8	ZL3b	f89r2.24	f89r2	8	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f89r2.26|2	ZL3b	f89r2.26	f89r2	2	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
ZL3b|f89r2.26|15	ZL3b	f89r2.26	f89r2	15	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
ZL3b|f89r2.9|2	ZL3b	f89r2.9	f89r2	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""otoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot+ol+d[BARE+BARE+BARE]"",""neighbor_surface"":""otold"",""role"":""BARE+BARE+BARE"",""root"":""ot+ol+d""}]"
ZL3b|f89v1.7|5	ZL3b	f89v1.7	f89v1	5	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cthody"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ctho[BARE]"",""neighbor_surface"":""ctho"",""role"":""BARE"",""root"":""cthod""}]"
ZL3b|f89v2.17|1	ZL3b	f89v2.17	f89v2	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yeo"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e+o[BARE+BARE]"",""neighbor_surface"":""eo"",""role"":""BARE+BARE"",""root"":""e+o""}]"
ZL3b|f89v2.21|6	ZL3b	f89v2.21	f89v2	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chockhy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Ho+ckh[BARE+BARE]"",""neighbor_surface"":""chockh"",""role"":""BARE+BARE"",""root"":""Ho+ckh""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
