source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
RF1b|f102v1.9|G002	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckheey	ckheey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G003	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G004	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheky	sheky	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G005	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qockheor	qockheor	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G006	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G007	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	7	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheo	cheo	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G008	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	8	11	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	r	r	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G009	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	9	11	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	chol	chol	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G010	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteor	qoteor	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.9|G011	RF1b	f102v1.9	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4285	11	11	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G001	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	1	9	0	0	LINE_START	DEFINITE_SPACE	kochor	kochor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G002	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G003	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ydaiin	ydaiin	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G004	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choraiin	choraiin	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G005	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G006	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeey	ykeey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G007	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	korshey	korshey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G008	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokey	qokey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.10|G009	RF1b	f102v1.10	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4286	9	9	0	0	DEFINITE_SPACE	LINE_END	dy	dy	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G001	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	1	11	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	s	s	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G002	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	2	11	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ol	ol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G003	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G004	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qooiin	qooiin	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G005	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	qokol	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G006	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G007	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	7	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G008	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	k@221;lcheey	k lcheey	2	8,9	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.11|G009	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	9	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G010	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheody	cheody	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.11|G011	RF1b	f102v1.11	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4287	11	11	0	0	DEFINITE_SPACE	LINE_END	dy	dy	1	12	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G001	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	1	10	0	0	LINE_START	DEFINITE_SPACE	y	y	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G002	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G003	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G004	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	doiir	doiir	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G005	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shekcheor	shekcheor	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G006	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G007	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G008	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G009	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhey	ckhey	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.12|G010	RF1b	f102v1.12	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4288	10	10	0	0	DEFINITE_SPACE	LINE_END	pchodaiin	pchodaiin	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G001	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	1	10	0	0	LINE_START	DEFINITE_SPACE	toiin	toiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G002	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G003	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@152;aiin	aiin	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G004	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qkol	qkol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G005	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G006	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G007	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokar	qokar	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G008	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oaiin	oaiin	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G009	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.13|G010	RF1b	f102v1.13	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4289	10	10	0	0	DEFINITE_SPACE	LINE_END	saiim	saiim	1	10	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.14|G001	RF1b	f102v1.14	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4290	1	5	0	0	LINE_START	DEFINITE_SPACE	chor	chor	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.14|G002	RF1b	f102v1.14	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4290	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheor	cheor	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.14|G003	RF1b	f102v1.14	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4290	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhey	ckhey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.14|G004	RF1b	f102v1.14	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4290	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteol	oteol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.14|G005	RF1b	f102v1.14	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4290	5	5	0	0	DEFINITE_SPACE	LINE_END	a{ikh}eky	aeky	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.15|G001	RF1b	f102v1.15	f102v1	P	A	1	@Lc	L	DIAGNOSTIC_NONPROSE	4291	1	1	0	0	LINE_START	LINE_END	d??indy	dindy	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.16|G001	RF1b	f102v1.16	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4292	1	1	0	0	LINE_START	LINE_END	ypcholdy	ypcholdy	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.17|G001	RF1b	f102v1.17	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4293	1	1	0	0	LINE_START	LINE_END	losalody	losalody	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.18|G001	RF1b	f102v1.18	f102v1	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	4294	1	1	0	0	LINE_START	LINE_END	opchdard	opchdard	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G001	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	1	8	0	0	LINE_START	DEFINITE_SPACE	faidaiin	faidaiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G002	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dair	dair	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G003	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G004	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G005	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G006	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	6	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	qoteol	qoteol	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G007	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	7	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	oro{ikh}ey	oroey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.19|G008	RF1b	f102v1.19	f102v1	P	A	1	@P0	P	CONFIRMED_PROSE	4295	8	8	0	0	DEFINITE_SPACE	LINE_END	olkey	olkey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G001	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	1	9	0	0	LINE_START	DEFINITE_SPACE	soiin	soiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G002	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G003	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G004	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoeeol	qoeeol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G005	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeody	qokeody	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G006	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheody	sheody	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G007	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoeteey	qoeteey	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G008	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeey	okeey	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.20|G009	RF1b	f102v1.20	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4296	9	9	0	0	DEFINITE_SPACE	LINE_END	dam	dam	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G001	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	1	9	0	0	LINE_START	DEFINITE_SPACE	qoeeo@152;y	qoeeo y	2	1,2	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.21|G002	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@222;chey	chey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G003	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okeo@152;y	okeo y	2	4,5	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.21|G004	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	@152;eody	eody	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G005	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okody	okody	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G006	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	6	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	cheo	cheo	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G007	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	7	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	d@221;iin	d iin	2	9,10	1	MULTI_ASCII_FRAGMENT
RF1b|f102v1.21|G008	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheody	cheody	1	11	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.21|G009	RF1b	f102v1.21	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4297	9	9	0	0	DEFINITE_SPACE	LINE_END	sam	sam	1	12	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G001	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	1	8	0	0	LINE_START	DEFINITE_SPACE	ykeeody	ykeeody	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G002	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chodaiin	chodaiin	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G003	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeos	qokeos	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G004	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G005	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qool	qool	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G006	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chsey	chsey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G007	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteody	oteody	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.22|G008	RF1b	f102v1.22	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4298	8	8	0	0	DEFINITE_SPACE	LINE_END	okchy	okchy	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G001	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	1	9	0	0	LINE_START	DEFINITE_SPACE	ksheody	ksheody	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G002	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G003	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokey	qokey	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G004	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheody	sheody	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G005	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qockhey	qockhey	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G006	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	6	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ol	ol	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G007	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	7	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	cheor	cheor	1	7	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G008	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odain	odain	1	8	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.23|G009	RF1b	f102v1.23	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4299	9	9	0	0	DEFINITE_SPACE	LINE_END	okchody	okchody	1	9	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.24|G001	RF1b	f102v1.24	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4300	1	4	0	0	LINE_START	DEFINITE_SPACE	ysaiin	ysaiin	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.24|G002	RF1b	f102v1.24	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4300	2	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhey	ckhey	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.24|G003	RF1b	f102v1.24	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4300	3	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoor	qoor	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f102v1.24|G004	RF1b	f102v1.24	f102v1	P	A	1	+P0	P	CONFIRMED_PROSE	4300	4	4	0	0	DEFINITE_SPACE	LINE_END	cheol	cheol	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G001	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	1	13	0	0	LINE_START	DEFINITE_SPACE	pchedal	pchedal	1	1	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G002	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}dy	dy	1	2	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G003	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ytechypchy	ytechypchy	1	3	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G004	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	4	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otey	otey	1	4	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G005	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	5	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	alshey	alshey	1	5	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G006	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	6	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteey	qoteey	1	6	1	ONE_ASCII_FRAGMENT
RF1b|f103r.1|G007	RF1b	f103r.1	f103r	S	B	3	@P0	P	CONFIRMED_PROSE	4301	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotal	qotal	1	7	1	ONE_ASCII_FRAGMENT
