source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f80r.26|G006	RF1b	f80r.26	f80r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	olchee@152;y	olchee y	2	7,8	7	8	olchee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.29|G005	RF1b	f80r.29	f80r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	5,6	5	6	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.30|G001	RF1b	f80r.30	f80r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	dshe@152;y	dshe y	2	1,2	1	2	dshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.34|G005	RF1b	f80r.34	f80r	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;r	qok r	2	5,6	5,6		qok r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.34|G009	RF1b	f80r.34	f80r	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	10,11	10	11	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.35|G004	RF1b	f80r.35	f80r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.37|G011	RF1b	f80r.37	f80r	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	qot@221;r	qot r	2	11,12	11,12		qot r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80r.37|G012	RF1b	f80r.37	f80r	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	al@221;m	al m	2	13,14	13	14	al	m	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.39|G001	RF1b	f80r.39	f80r	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	qokee@152;y	qokee y	2	1,2	1	2	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.39|G005	RF1b	f80r.39	f80r	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	6,7	6	7	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.46|G004	RF1b	f80r.46	f80r	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80r.53|G005	RF1b	f80r.53	f80r	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;l	qok l	2	5,6	5,6		qok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.11|G001	RF1b	f80v.11	f80v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	t@221;l	t l	2	1,2	1,2		t l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.11|G009	RF1b	f80v.11	f80v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	10,11	10	11	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.16|G007	RF1b	f80v.16	f80v	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	7,8	7	8	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.18|G004	RF1b	f80v.18	f80v	CONFIRMED_PROSE	P	4	6	DEFINITE_SPACE	DEFINITE_SPACE	olke@152;y	olke y	2	4,5	4	5	olke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.19|G002	RF1b	f80v.19	f80v	CONFIRMED_PROSE	P	2	7	DEFINITE_SPACE	DEFINITE_SPACE	d@176;shey	d shey	2	2,3	2,3		d shey		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.21|G001	RF1b	f80v.21	f80v	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	t@221;r	t r	2	1,2	1,2		t r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.22|G008	RF1b	f80v.22	f80v	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	lshe@152;y	lshe y	2	8,9	8	9	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.25|G001	RF1b	f80v.25	f80v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	lshe@152;y	lshe y	2	1,2	1	2	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.26|G007	RF1b	f80v.26	f80v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	7,8	7	8	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.27|G007	RF1b	f80v.27	f80v	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	d@221;l	d l	2	7,8	7,8		d l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.31|G006	RF1b	f80v.31	f80v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	6,7	6	7	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.32|G008	RF1b	f80v.32	f80v	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.42|G008	RF1b	f80v.42	f80v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;y	ch y	2	8,9	8	9	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.42|G010	RF1b	f80v.42	f80v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	d@221;r	d r	2	11,12	11,12		d r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f80v.6|G002	RF1b	f80v.6	f80v	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	ke@152;y	ke y	2	2,3	2	3	ke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.8|G003	RF1b	f80v.8	f80v	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f80v.9|G009	RF1b	f80v.9	f80v	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	d@221;l	d l	2	9,10	9,10		d l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f81r.1|G006	RF1b	f81r.1	f81r	CONFIRMED_PROSE	P	6	7	DEFINITE_SPACE	DEFINITE_SPACE	ofsh@152;y	ofsh y	2	6,7	6	7	ofsh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.10|G003	RF1b	f81r.10	f81r	CONFIRMED_PROSE	P	3	6	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	3,4	3	4	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.14|G001	RF1b	f81r.14	f81r	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	qokeche@152;y	qokeche y	2	1,2	1	2	qokeche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.14|G003	RF1b	f81r.14	f81r	CONFIRMED_PROSE	P	3	7	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	{ch'}ee@152;y	ee y	2	4,5	4	5	ee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.15|G005	RF1b	f81r.15	f81r	CONFIRMED_PROSE	P	5	5	DEFINITE_SPACE	LINE_END	ote@152;y	ote y	2	5,6	5	6	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.16|G001	RF1b	f81r.16	f81r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	polch@152;y	polch y	2	1,2	1	2	polch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.16|G003	RF1b	f81r.16	f81r	CONFIRMED_PROSE	P	3	6	DEFINITE_SPACE	DEFINITE_SPACE	qo@176;or	qo or	2	4,5	4,5		qo or		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f81r.16|G004	RF1b	f81r.16	f81r	CONFIRMED_PROSE	P	4	6	DEFINITE_SPACE	DEFINITE_SPACE	olpche@152;y	olpche y	2	6,7	6	7	olpche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.18|G001	RF1b	f81r.18	f81r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	oshee@152;y	oshee y	2	1,2	1	2	oshee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.18|G002	RF1b	f81r.18	f81r	CONFIRMED_PROSE	P	2	6	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.19|G002	RF1b	f81r.19	f81r	CONFIRMED_PROSE	P	2	6	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	2,3	2	3	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.25|G001	RF1b	f81r.25	f81r	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	s@221;r	s r	2	1,2	1,2		s r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f81r.27|G001	RF1b	f81r.27	f81r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	s@221;l	s l	2	1,2	1,2		s l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f81r.27|G002	RF1b	f81r.27	f81r	CONFIRMED_PROSE	P	2	6	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.27|G003	RF1b	f81r.27	f81r	CONFIRMED_PROSE	P	3	6	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	5,6	5	6	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.3|G008	RF1b	f81r.3	f81r	CONFIRMED_PROSE	P	8	8	DEFINITE_SPACE	LINE_END	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.30|G002	RF1b	f81r.30	f81r	CONFIRMED_PROSE	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	2,3	2	3	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.31|G004	RF1b	f81r.31	f81r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	4,5	4	5	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.8|G001	RF1b	f81r.8	f81r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	pche@152;y	pche y	2	1,2	1	2	pche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.9|G002	RF1b	f81r.9	f81r	CONFIRMED_PROSE	P	2	4	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	2,3	2	3	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81r.9|G003	RF1b	f81r.9	f81r	CONFIRMED_PROSE	P	3	4	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	4,5	4	5	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.10|G004	RF1b	f81v.10	f81v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	4,5	4	5	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.10|G005	RF1b	f81v.10	f81v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	6,7	6	7	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.12|G004	RF1b	f81v.12	f81v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	4,5	4	5	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.12|G006	RF1b	f81v.12	f81v	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	7,8	7	8	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.13|G003	RF1b	f81v.13	f81v	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	yte@152;y	yte y	2	3,4	3	4	yte	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.13|G008	RF1b	f81v.13	f81v	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	yke@152;y	yke y	2	9,10	9	10	yke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.16|G004	RF1b	f81v.16	f81v	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qoee@152;y	qoee y	2	4,5	4	5	qoee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.16|G008	RF1b	f81v.16	f81v	CONFIRMED_PROSE	P	8	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	sh@152;y	sh y	2	9,10	9	10	sh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.18|G001	RF1b	f81v.18	f81v	CONFIRMED_PROSE	P	1	10	LINE_START	DEFINITE_SPACE	qokch@152;y	qokch y	2	1,2	1	2	qokch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.18|G007	RF1b	f81v.18	f81v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	8,9	8	9	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.19|G003	RF1b	f81v.19	f81v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.2|G001	RF1b	f81v.2	f81v	CONFIRMED_PROSE	P	1	12	LINE_START	DEFINITE_SPACE	qoke@152;y	qoke y	2	1,2	1	2	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.20|G004	RF1b	f81v.20	f81v	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	4,5	4	5	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.20|G007	RF1b	f81v.20	f81v	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	lte@152;y	lte y	2	8,9	8	9	lte	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.21|G004	RF1b	f81v.21	f81v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	lshe@152;y	lshe y	2	4,5	4	5	lshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.23|G005	RF1b	f81v.23	f81v	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	5,6	5	6	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.24|G002	RF1b	f81v.24	f81v	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	okche@152;y	okche y	2	2,3	2	3	okche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.24|G006	RF1b	f81v.24	f81v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	chee@152;y	chee y	2	7,8	7	8	chee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.25|G004	RF1b	f81v.25	f81v	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.25|G009	RF1b	f81v.25	f81v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;ytchd	che ytchd	2	10,11	10,11		che ytchd		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f81v.26|G005	RF1b	f81v.26	f81v	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	5,6	5	6	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.3|G004	RF1b	f81v.3	f81v	CONFIRMED_PROSE	P	4	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	4,5	4	5	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.3|G005	RF1b	f81v.3	f81v	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	6,7	6	7	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.5|G005	RF1b	f81v.5	f81v	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	5,6	5	6	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.6|G011	RF1b	f81v.6	f81v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	dal@152;y	dal y	2	11,12	11	12	dal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.7|G008	RF1b	f81v.7	f81v	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	sche@152;y	sche y	2	8,9	8	9	sche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.8|G004	RF1b	f81v.8	f81v	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.8|G010	RF1b	f81v.8	f81v	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	ol@152;y	ol y	2	11,12	11	12	ol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f81v.9|G009	RF1b	f81v.9	f81v	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	daii@152;y	daii y	2	9,10	9	10	daii	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.12|G001	RF1b	f82r.12	f82r	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	ote@152;y	ote y	2	1,2	1	2	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.14|G003	RF1b	f82r.14	f82r	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	qok@221;l	qok l	2	3,4	3,4		qok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f82r.14|G009	RF1b	f82r.14	f82r	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	olche@152;y	olche y	2	10,11	10	11	olche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.15|G004	RF1b	f82r.15	f82r	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	4,5	4	5	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.15|G005	RF1b	f82r.15	f82r	CONFIRMED_PROSE	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	lkee@152;y	lkee y	2	6,7	6	7	lkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.15|G009	RF1b	f82r.15	f82r	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;y	ch y	2	11,12	11	12	ch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.17|G003	RF1b	f82r.17	f82r	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.18|G006	RF1b	f82r.18	f82r	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;ar	che ar	2	6,7	6,7		che ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f82r.19|G004	RF1b	f82r.19	f82r	CONFIRMED_PROSE	P	4	5	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	4,5	4	5	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.2|G001	RF1b	f82r.2	f82r	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	dche@152;y	dche y	2	1,2	1	2	dche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.20|G004	RF1b	f82r.20	f82r	CONFIRMED_PROSE	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	4,5	4	5	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.20|G005	RF1b	f82r.20	f82r	CONFIRMED_PROSE	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	sheolkeee@152;y	sheolkeee y	2	6,7	6	7	sheolkeee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.20|G007	RF1b	f82r.20	f82r	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	9,10	9	10	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.23|G008	RF1b	f82r.23	f82r	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	8,9	8	9	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.26|G004	RF1b	f82r.26	f82r	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;ar	lche ar	2	4,5	4,5		lche ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f82r.27|G001	RF1b	f82r.27	f82r	CONFIRMED_PROSE	P	1	8	LINE_START	DEFINITE_SPACE	pche@152;y	pche y	2	1,2	1	2	pche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f82r.27|G003	RF1b	f82r.27	f82r	CONFIRMED_PROSE	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	dal@152;y	dal y	2	4,5	4	5	dal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
