edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
RF1b	f19v|f19v.8-f19v.14	B	P	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	B	R	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	E	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	P	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	R	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	E	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	P	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	R	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	E	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	P	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	J	R	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	E	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	P	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	R	f19v.8:3	qo	nimm							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	E	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	P	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	R	f19v.9:5	chol	erhitze	f19v.9:3	chor		f19v.9:3	chor		False	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4	NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	E	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	P	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f19v|f19v.8-f19v.14	M	R	f19v.10:4	qokor	erhitze	f19v.10:2	chor		f19v.9:3	chor		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	E	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	P	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	R	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	E	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	P	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	R	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	E	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	P	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	R	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	E	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy	f22v.15:1	False	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	B	P	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f22v|f22v.6-f22v.16	B	R	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f22v|f22v.6-f22v.16	J	E	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	P	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	R	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	E	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	P	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	R	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	E	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	P	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	R	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	E	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy	f22v.15:1	False	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	J	P	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f22v|f22v.6-f22v.16	J	R	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f22v|f22v.6-f22v.16	M	E	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	P	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	R	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	f22v.8:2	cthy	f22v.8:3	False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	E	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	P	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	R	f22v.9:3	chol	erhitze	f22v.9:2	shody		f22v.9:2	shody		False			NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	E	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	P	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	R	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		f22v.6:3	otaiin		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	E	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy	f22v.15:1	False	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	NOT_TYPED	False	False	recorded
RF1b	f22v|f22v.6-f22v.16	M	P	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f22v|f22v.6-f22v.16	M	R	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	f22v.8:2	cthy		True	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3;UNRESOLVED_SECOND_SHO_REFERENCE	NOT_TYPED	False	True	recorded
RF1b	f23r|f23r.4-f23r.5	B	E	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	P	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	R	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	E	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	P	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	R	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	E	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	P	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	B	R	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	E	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	P	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	R	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	E	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	P	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	R	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	E	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	P	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	J	R	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	E	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	P	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	R	f23r.4:4	qokeey	erhitze anhaltend							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	E	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	P	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	R	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	E	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	P	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f23r|f23r.4-f23r.5	M	R	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		f23r.5:2	qokchol		False	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.1:4	she	lasse stehen	f24r.1:2	chor		f24r.1:2	chor		False	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.1:4	she	lasse stehen	f24r.1:2	chor		f24r.1:2	chor		False	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.1:4	she	lasse stehen	f24r.1:2	chor		f24r.1:2	chor		False	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		f24r.3:3	okol		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		f24r.3:3	okol		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		f24r.3:3	okol		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.5:4	chey	prüfe	f24r.5:5	cthy		f24r.5:5	cthy		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.5:4	chey	prüfe	f24r.5:5	cthy		f24r.5:5	cthy		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.5:4	chey	prüfe	f24r.5:5	cthy		f24r.5:5	cthy		False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		f24r.6:3	otal		False	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		f24r.6:3	otal		False	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		f24r.6:3	otal		False	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		f24r.11:5	qokain		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		f24r.11:5	qokain		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		f24r.11:5	qokain		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	f24r.12:3	tol	f24r.12:4	False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	f24r.12:3	tol	f24r.12:4	False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	f24r.12:3	tol	f24r.12:4	False			NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.13:4	chey	prüfe	f24r.12:4	tod		f24r.12:4	tod		False	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.13:4	chey	prüfe	f24r.12:4	tod		f24r.12:4	tod		False	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.13:4	chey	prüfe	f24r.12:4	tod		f24r.12:4	tod		False	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		f24r.2:2	char		False	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		f24r.2:2	char		False	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		f24r.2:2	char		False	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.18:2	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.18:2	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.18:2	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	E	f24r.18:4	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	P	f24r.18:4	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
RF1b	f24r|f24r.1-f24r.20	B	R	f24r.18:4	chol	erhitze	f24r.17:4	cthom		f24r.17:4	cthom		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
