host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	action_root	action_slot_id	gdt584_rule_id	paragraph_boundary	integration_status	completion_layer	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	object_class	object_lemma_de	rendered_object_np_de	typing_card_id	reference_scope_card_id	reference_mode	source_pointer	gdt584_upstream_clause_de	gdt598_integrated_clause_de	clause_changed	guard
4408	G407-S599	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3615@3:SH	G407-E3615	SH	RUNNING:G407-E3615@3	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	BODY	Körper	den Körper	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3615:RUNNING:G407-E3615@5	Halte den Stationsansatz im Bad auf Grad I	Halte den Körper im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4409	G407-S599	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3616@1:OT	G407-E3616	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4410	G407-S599	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3616@2:SH	G407-E3616	SH	RUNNING:G407-E3616@2	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3616:RUNNING:G407-E3616@4	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4411	G407-S599	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3617@1:OK	G407-E3617	OK	RUNNING:G407-E3617@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite an der Stations-Arbeitsstelle vor	Beschicke oder bereite an der Stations-Arbeitsstelle vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4412	G407-S599	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION_CHAIN:G407-E3617:OK	G407-E3617	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad I	Verwende für den vorangehenden Arbeitsschritt auf Grad I	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4413	G407-S599	7	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3617@4:OL	G407-E3617	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4414	G407-S599	8	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3618@1:SH	G407-E3618	SH	RUNNING:G407-E3618@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3618:RUNNING:G407-E3618@3	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle	Halte den Stationsansatz im Bad an der Stations-Arbeitsstelle	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4415	G407-S599	9	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3619@1:S	G407-E3619	S	RUNNING:G407-E3619@1	S_REST_SELECT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3619@1:S	Wähle den Stationsansatz an der Stations-Arbeitsstelle aus	Wähle den Stationsansatz an der Stations-Arbeitsstelle aus	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4416	G407-S599	10	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3619@2:OL	G407-E3619	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4417	G407-S599	11	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3620@1:S	G407-E3620	S	RUNNING:G407-E3620@1	S_BIO_DIVERT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	FLOW	Strom	den Strom	T02_ACTION_INTERNAL_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	NONE	Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um	Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4418	G407-S599	12	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3621@1:SH	G407-E3621	SH	RUNNING:G407-E3621@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	AIIN	Stations- oder Badmaß	STATION	Stationsansatz	denselben Stationsansatz	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC	ANAPHORIC	HANDOFF:G407-E3619:RUNNING:G407-E3619@4	Halte das Stations- oder Badmaß im Bad auf Grad I	Halte denselben Stationsansatz im Bad bei der angegebenen Füllung auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4419	G407-S599	13	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3622@2:CH	G407-E3622	CH	RUNNING:G407-E3622@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass in Anwendungsform ab	Entnimm oder lass in Anwendungsform ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4420	G407-S599	14	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3622@3:K	G407-E3622	K	RUNNING:G407-E3622@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz auf Grad I zu	Führe den Stationsansatz auf Grad I zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4421	G407-S599	15	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3623@1:S	G407-E3623	S	RUNNING:G407-E3623@1	S_REST_SELECT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	AIN	Anwendungsportion	PORTION	Anwendungsportion	die Anwendungsportion	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3623@1:S	Wähle die Anwendungsportion aus	Wähle die Anwendungsportion aus	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4422	G407-S599	16	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3624@1:CHD	G407-E3624	CHD	RUNNING:G407-E3624@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	PORTION	Anwendungsportion	dieselbe Anwendungsportion	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC	ANAPHORIC	ACTION:G407-E3623@1:S	Behandle den Ansatz	Behandle dieselbe Anwendungsportion	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4423	G407-S599	17	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3625@1:SH	G407-E3625	SH	RUNNING:G407-E3625@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	PORTION	Anwendungsportion	dieselbe Anwendungsportion	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC	ANAPHORIC	HANDOFF:G407-E3623:RUNNING:G407-E3623@2	Halte im Bad auf Grad I	Halte dieselbe Anwendungsportion im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4424	G407-S599	18	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3625@3:DY	G407-E3625	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4425	G407-S600	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3626@3:T	G407-E3626	T	RUNNING:G407-E3626@3	T_PHYSICAL_GRADE_TEMPER	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	den Stationsansatz	T05_WORKPIECE_DEFAULT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	NONE	Temperiere auf Grad I, als neuer Bad- oder Stationsansatz und zur Zielstation oder ins Zielbecken	Temperiere den Stationsansatz auf Grad I, als neuer Bad- oder Stationsansatz und zur Zielstation oder ins Zielbecken	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4426	G407-S600	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3628@1:SH	G407-E3628	SH	RUNNING:G407-E3628@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	PORTION	Anwendungsportion	die Anwendungsportion	T04_STABLE_AIN_OR_TYPE	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	TYPE_DEFAULT:AIN	Halte im Bad auf Grad I	Halte die Anwendungsportion im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4427	G407-S600	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3628@3:DY	G407-E3628	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4428	G407-S601	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3629@1:SH	G407-E3629	SH	RUNNING:G407-E3629@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	BODY	Körper	den Körper	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E3629:RUNNING:G407-E3629@3	Halte den Stationsansatz im Bad auf Grad I	Halte den Körper im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4429	G407-S601	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3630@2:CHD	G407-E3630	CHD	RUNNING:G407-E3630@2	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	0	NONE	NONE	BODY	Körper	denselben Körper	T03_BOUND_COMPATIBLE_REFERENCE	Q01_LEFT_COMPATIBLE_ANAPHORIC	ANAPHORIC	ACTION:G407-E3629@1:SH	Behandle den Ansatz über den Stationskontakt oder die Leitung	Behandle denselben Körper über den Stationskontakt oder die Leitung	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4430	G407-S601	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3630@3:DY	G407-E3630	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4431	G407-S604	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3635@1:OL	G407-E3635	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4432	G407-S604	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3636@2:T	G407-E3636	T	RUNNING:G407-E3636@2	T_PHYSICAL_GRADE_TEMPER	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3636@2:T	Temperiere den Stationsansatz auf Grad III	Temperiere den Stationsansatz auf Grad III	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4433	G407-S604	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3637@1:OK	G407-E3637	OK	RUNNING:G407-E3637@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite auf Grad I vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4434	G407-S604	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3637@3:DY	G407-E3637	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4435	G407-S605	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3638@1:OK	G407-E3638	OK	RUNNING:G407-E3638@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite den Stationsansatz vor	Beschicke oder bereite den Stationsansatz vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4436	G407-S605	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3639@1:S	G407-E3639	S	RUNNING:G407-E3639@1	S_REST_SELECT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	AIIN	Stations- oder Badmaß	MEASURE	Stationsmaß	das Stationsmaß	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3639@1:S	Wähle das Stations- oder Badmaß aus	Wähle das Stationsmaß aus	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4437	G407-S605	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3640@1:OL	G407-E3640	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4438	G407-S605	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3640@2:K	G407-E3640	K	RUNNING:G407-E3640@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz an der Stations-Arbeitsstelle zu	Führe den Stationsansatz an der Stations-Arbeitsstelle zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4439	G407-S605	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION_CHAIN:G407-E3640:K	G407-E3640	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad II	Verwende für den vorangehenden Arbeitsschritt auf Grad II	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4440	G407-S605	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3641@1:OK	G407-E3641	OK	RUNNING:G407-E3641@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite auf Grad I vor	Beschicke oder bereite auf Grad I vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4441	G407-S605	7	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3641@3:DY	G407-E3641	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4442	G407-S607	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3643@1:OL	G407-E3643	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
4443	G407-S607	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3644@1:CHD	G407-E3644	CHD	RUNNING:G407-E3644@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E3644@1:CHD	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
