edition	paragraph	at	word	role	R	M
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G001	oain	UNREAD	⟦oain⟧	⟦oain⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G002	okor	UNREAD	⟦okor⟧	⟦okor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.23|G004	teols	UNREAD	⟦teols⟧	⟦teols⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G001	ychocthy	UNREAD	⟦ychocthy⟧	⟦ychocthy⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G002	chotey	UNREAD	⟦chotey⟧	⟦chotey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G003	teey	UNREAD	⟦teey⟧	⟦teey⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.24|G004	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G001	ysaiin	UNREAD	⟦ysaiin⟧	⟦ysaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G002	chotar	UNREAD	⟦chotar⟧	⟦chotar⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.25|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G001	ocheodaiin	UNREAD	⟦ocheodaiin⟧	⟦ocheodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G002	tchos	UNREAD	⟦tchos⟧	⟦tchos⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.26|G003	sor	UNREAD	⟦sor⟧	⟦sor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G001	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G002	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G003	los	UNREAD	⟦los⟧	⟦los⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.27|G004	ckheody	UNREAD	⟦ckheody⟧	⟦ckheody⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G001	ychor	UNREAD	⟦ychor⟧	⟦ychor⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G002	odol	UNREAD	⟦odol⟧	⟦odol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G003	chodaiin	UNREAD	⟦chodaiin⟧	⟦chodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.28|G004	s	UNREAD	⟦s⟧	⟦s⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G001	dain	VALUE_ASSUMED	m(cthy)/m(cthol)=B	m(cthy)=B·Uₚ
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G002	{ck}cho	UNREAD	⟦{ck}cho⟧	⟦{ck}cho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G003	ctho	MATERIAL_ASSUMED	M(ctho) [Materialhypothese]	M(ctho) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.29|G004	ctho[s:e]g	UNREAD	⟦ctho[s:e]g⟧	⟦ctho[s:e]g⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G001	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G002	qokcho	UNREAD	⟦qokcho⟧	⟦qokcho⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.30|G003	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G001	ol	UNREAD	⟦ol⟧	⟦ol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G002	chol	UNREAD	⟦chol⟧	⟦chol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G003	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.31|G004	olchod	UNREAD	⟦olchod⟧	⟦olchod⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G002	chokal	UNREAD	⟦chokal⟧	⟦chokal⟧
ZL3b	f93r|f93r.1-f93r.32	ZL3b|f93r.32|G003	schos	UNREAD	⟦schos⟧	⟦schos⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G001	kodshol	UNREAD	⟦kodshol⟧	⟦kodshol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G002	otolsheeos	UNREAD	⟦otolsheeos⟧	⟦otolsheeos⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G003	octhodaly	UNREAD	⟦octhodaly⟧	⟦octhodaly⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G004	opalefom	UNREAD	⟦opalefom⟧	⟦opalefom⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G005	oepchksheey	UNREAD	⟦oepchksheey⟧	⟦oepchksheey⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G006	qotodain	UNREAD	⟦qotodain⟧	⟦qotodain⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G007	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.1|G008	oar	UNREAD	⟦oar⟧	⟦oar⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G001	ycham	UNREAD	⟦ycham⟧	⟦ycham⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G002	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G003	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G004	chotom	UNREAD	⟦chotom⟧	⟦chotom⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G005	cthodar	UNREAD	⟦cthodar⟧	⟦cthodar⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G006	sheo	UNREAD	⟦sheo⟧	⟦sheo⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G007	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G008	oteodal	UNREAD	⟦oteodal⟧	⟦oteodal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G009	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G010	ofchoshy	UNREAD	⟦ofchoshy⟧	⟦ofchoshy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.2|G011	cthoshol	UNREAD	⟦cthoshol⟧	⟦cthoshol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G001	dsho	UNREAD	⟦dsho⟧	⟦dsho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G002	dal	UNREAD	⟦dal⟧	⟦dal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G003	dalody	UNREAD	⟦dalody⟧	⟦dalody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G004	ytchchy	UNREAD	⟦ytchchy⟧	⟦ytchchy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G005	dam	UNREAD	⟦dam⟧	⟦dam⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G006	chody	UNREAD	⟦chody⟧	⟦chody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G007	dal	UNREAD	⟦dal⟧	⟦dal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G008	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G009	schodchy	UNREAD	⟦schodchy⟧	⟦schodchy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.3|G010	qotchd	UNREAD	⟦qotchd⟧	⟦qotchd⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G001	sol	UNREAD	⟦sol⟧	⟦sol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G002	shotol	UNREAD	⟦shotol⟧	⟦shotol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G003	qokchodal	UNREAD	⟦qokchodal⟧	⟦qokchodal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G004	shody	UNREAD	⟦shody⟧	⟦shody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G005	chotols	UNREAD	⟦chotols⟧	⟦chotols⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G006	otol	UNREAD	⟦otol⟧	⟦otol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.4|G007	ykchdg	UNREAD	⟦ykchdg⟧	⟦ykchdg⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G001	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G002	chody	UNREAD	⟦chody⟧	⟦chody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G003	cfhol	UNREAD	⟦cfhol⟧	⟦cfhol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G004	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G005	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G006	otodar	UNREAD	⟦otodar⟧	⟦otodar⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.5|G007	chodain	UNREAD	⟦chodain⟧	⟦chodain⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G001	tor	UNREAD	⟦tor⟧	⟦tor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G002	otor	UNREAD	⟦otor⟧	⟦otor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G003	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G004	cho	UNREAD	⟦cho⟧	⟦cho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G005	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G006	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.6|G007	sheoees	UNREAD	⟦sheoees⟧	⟦sheoees⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G001	shor	MATERIAL_ASSUMED	M(shor) [Materialhypothese]	M(shor) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G003	ody	UNREAD	⟦ody⟧	⟦ody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G004	cheodaiin	UNREAD	⟦cheodaiin⟧	⟦cheodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.7|G005	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G001	lor	UNREAD	⟦lor⟧	⟦lor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G002	sheeody	UNREAD	⟦sheeody⟧	⟦sheeody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G003	chodaiin	UNREAD	⟦chodaiin⟧	⟦chodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.8|G004	sodar	UNREAD	⟦sodar⟧	⟦sodar⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G001	shodam	UNREAD	⟦shodam⟧	⟦shodam⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G002	okcheody	UNREAD	⟦okcheody⟧	⟦okcheody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G003	ctho	MATERIAL_ASSUMED	M(ctho) [Materialhypothese]	M(ctho) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.9|G004	ckhol	UNREAD	⟦ckhol⟧	⟦ckhol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G001	ychor	UNREAD	⟦ychor⟧	⟦ychor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G002	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G003	keol	MATERIAL_ASSUMED	M(keol) [Materialhypothese]	M(keol) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G004	cheol	UNREAD	⟦cheol⟧	⟦cheol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.10|G005	ckhody	UNREAD	⟦ckhody⟧	⟦ckhody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G001	okeol	UNREAD	⟦okeol⟧	⟦okeol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G002	oteol	UNREAD	⟦oteol⟧	⟦oteol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G003	sodal	UNREAD	⟦sodal⟧	⟦sodal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G004	sheo	UNREAD	⟦sheo⟧	⟦sheo⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G005	al	UNREAD	⟦al⟧	⟦al⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.11|G006	sal	UNREAD	⟦sal⟧	⟦sal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G001	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G002	shey	UNREAD	⟦shey⟧	⟦shey⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G003	okcheor	UNREAD	⟦okcheor⟧	⟦okcheor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.12|G004	sheedom	UNREAD	⟦sheedom⟧	⟦sheedom⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G001	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G002	qotchy	UNREAD	⟦qotchy⟧	⟦qotchy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G003	kchol	UNREAD	⟦kchol⟧	⟦kchol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.13|G004	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G001	ychey	UNREAD	⟦ychey⟧	⟦ychey⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G002	ckhos	UNREAD	⟦ckhos⟧	⟦ckhos⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G003	okcheod	UNREAD	⟦okcheod⟧	⟦okcheod⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.14|G004	chs	UNREAD	⟦chs⟧	⟦chs⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G001	ochol	UNREAD	⟦ochol⟧	⟦ochol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G002	shodal	UNREAD	⟦shodal⟧	⟦shodal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G003	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.15|G004	cheodam	UNREAD	⟦cheodam⟧	⟦cheodam⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G001	choshy	UNREAD	⟦choshy⟧	⟦choshy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G002	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.16|G003	chckhs	UNREAD	⟦chckhs⟧	⟦chckhs⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G001	tcheo	UNREAD	⟦tcheo⟧	⟦tcheo⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G002	l	UNREAD	⟦l⟧	⟦l⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G003	cho	UNREAD	⟦cho⟧	⟦cho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G004	lch	UNREAD	⟦lch⟧	⟦lch⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.17|G005	cthody	UNREAD	⟦cthody⟧	⟦cthody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G001	olkees	UNREAD	⟦olkees⟧	⟦olkees⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G002	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.18|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G001	tchor	UNREAD	⟦tchor⟧	⟦tchor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G003	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.19|G004	sheoky	UNREAD	⟦sheoky⟧	⟦sheoky⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G001	ychockhy	UNREAD	⟦ychockhy⟧	⟦ychockhy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G002	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.20|G003	osos	UNREAD	⟦osos⟧	⟦osos⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G003	daiin	VALUE_ASSUMED	m(cthol)/m(keol)=C	m(cthol)=C·Uₚ
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.21|G004	shcthy	UNREAD	⟦shcthy⟧	⟦shcthy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G001	kchor	UNREAD	⟦kchor⟧	⟦kchor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G002	cthy	MATERIAL_ASSUMED	M(cthy) [Materialhypothese]	M(cthy) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G003	chokal	UNREAD	⟦chokal⟧	⟦chokal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.22|G004	daiin	VALUE_ASSUMED	m(cthy)/m(cthol)=C	m(cthy)=C·Uₚ
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G001	oain	UNREAD	⟦oain⟧	⟦oain⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G002	okor	UNREAD	⟦okor⟧	⟦okor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.23|G004	teols	UNREAD	⟦teols⟧	⟦teols⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G001	ychocthy	UNREAD	⟦ychocthy⟧	⟦ychocthy⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G002	chotey	UNREAD	⟦chotey⟧	⟦chotey⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.24|G003	teeys	UNREAD	⟦teeys⟧	⟦teeys⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G001	ysaiin	UNREAD	⟦ysaiin⟧	⟦ysaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G002	chotar	UNREAD	⟦chotar⟧	⟦chotar⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.25|G003	shody	UNREAD	⟦shody⟧	⟦shody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G001	ocheodaiin	UNREAD	⟦ocheodaiin⟧	⟦ocheodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G002	tchos	UNREAD	⟦tchos⟧	⟦tchos⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.26|G003	sor	UNREAD	⟦sor⟧	⟦sor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G001	qokor	UNREAD	⟦qokor⟧	⟦qokor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G002	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G003	los	UNREAD	⟦los⟧	⟦los⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.27|G004	ckheody	UNREAD	⟦ckheody⟧	⟦ckheody⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G001	ychor	UNREAD	⟦ychor⟧	⟦ychor⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G002	odol	UNREAD	⟦odol⟧	⟦odol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G003	cho	UNREAD	⟦cho⟧	⟦cho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G004	daiin	VALUE_ASSUMED	m(cthy)/m(cthol)=C	m(cthy)=C·Uₚ
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.28|G005	s	UNREAD	⟦s⟧	⟦s⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G001	dain	VALUE_ASSUMED	m(cthy)/m(cthol)=B	m(cthy)=B·Uₚ
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G002	ckcho	UNREAD	⟦ckcho⟧	⟦ckcho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G003	ctho	MATERIAL_ASSUMED	M(ctho) [Materialhypothese]	M(ctho) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.29|G004	cthosm	UNREAD	⟦cthosm⟧	⟦cthosm⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G001	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G002	qokcho	UNREAD	⟦qokcho⟧	⟦qokcho⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.30|G003	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G001	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G002	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G003	cthol	MATERIAL_ASSUMED	M(cthol) [Materialhypothese]	M(cthol) [Materialhypothese]
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.31|G004	olchod	UNREAD	⟦olchod⟧	⟦olchod⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G002	chokal	UNREAD	⟦chokal⟧	⟦chokal⟧
IT2a	f93r|f93r.1-f93r.32	IT2a|f93r.32|G003	schos	UNREAD	⟦schos⟧	⟦schos⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G001	pchsed	UNREAD	⟦pchsed⟧	⟦pchsed⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G002	sheefy	UNREAD	⟦sheefy⟧	⟦sheefy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G003	opchey	UNREAD	⟦opchey⟧	⟦opchey⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G004	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G005	qoeey	UNREAD	⟦qoeey⟧	⟦qoeey⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G006	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G007	laiiin	UNREAD	⟦laiiin⟧	⟦laiiin⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G008	odaiin	MATERIAL_ASSUMED	M(odaiin) [Materialhypothese]	M(odaiin) [Materialhypothese]
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G009	aiir	UNREAD	⟦aiir⟧	⟦aiir⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G010	opair	UNREAD	⟦opair⟧	⟦opair⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.28|G011	kechedy	UNREAD	⟦kechedy⟧	⟦kechedy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G001	oees	UNREAD	⟦oees⟧	⟦oees⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G002	olkeedy	UNREAD	⟦olkeedy⟧	⟦olkeedy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G003	qockhy	UNREAD	⟦qockhy⟧	⟦qockhy⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G004	r	UNREAD	⟦r⟧	⟦r⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G005	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G006	chol	UNREAD	⟦chol⟧	⟦chol⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G007	okair	UNREAD	⟦okair⟧	⟦okair⟧
ZL3b	f105r|f105r.28-f105r.30	ZL3b|f105r.29|G008	oteedy	UNREAD	⟦oteedy⟧	⟦oteedy⟧
