attachment_id	focus_key	focus_core	focus_value_de	focus_family	event_id	pass1026_event_id	running_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface	component_recipe	focus_atom_ordinal	focus_occurrence_ordinal	left_atom	right_atom	active_head_before	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	selected_attachment_de	teaching_rule_families	micro_signature	r_position_mode	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	bounded_lookahead_cards	owner_boundary_crossed	resolution_status
G399-A03937	P1003-E0506:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0506	P1026-E3503	3503	f88v	PHARMA	P1009-S602	15	f88v.20	zweite Gefaess-/Zutatengruppe	cheockhy	CH+E+O+CH+K+Y	6	1	K	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0506	15	5	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03938	P1003-E0507:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0507	P1026-E3504	3504	f88v	PHARMA	P1009-S602	16	f88v.20	zweite Gefaess-/Zutatengruppe	chody	CH+O+D_ADDR+Y	4	1	D_ADDR	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0507	16	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03939	P1003-E0508:AIR:1	AIR	LAUF	RELATION	P1003-E0508	P1026-E3505	3505	f88v	PHARMA	P1009-S602	17	f88v.21	zweite Gefaess-/Zutatengruppe	toairy	T+O+AIR+Y	3	1	O	Y	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0508	17	1	T=EINSTELLEN[AIR=LAUF]	L_AIR_RIGHT_FALLBACK	L_AIR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03940	P1003-E0508:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0508	P1026-E3505	3505	f88v	PHARMA	P1009-S602	17	f88v.21	zweite Gefaess-/Zutatengruppe	toairy	T+O+AIR+Y	4	1	AIR	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0508	17	1	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03941	P1003-E0509:EE:1	EE	GRAD II	GRADE	P1003-E0509	P1026-E3506	3506	f88v	PHARMA	P1009-S602	18	f88v.21	zweite Gefaess-/Zutatengruppe	oteeody	OT+EE+O+DY	2	1	OT	O	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P1003-E0508	17	1	T=EINSTELLEN⟨VORIGE KARTE⟩[EE=GRAD II]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03942	P1003-E0510:E:1	E	GRAD I	GRADE	P1003-E0510	P1026-E3507	3507	f88v	PHARMA	P1009-S603	1	f88v.21	zweite Gefaess-/Zutatengruppe	cpheody	CH+P+E+O+DY	3	1	P	O	NONE	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0510	1	2	P=EINSETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03943	P1003-E0511:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0511	P1026-E3508	3508	f88v	PHARMA	P1009-S604	1	f88v.21	zweite Gefaess-/Zutatengruppe	ykchey	Y+K+CH+E+Y	1	1	CARD_START	K	NONE	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1003-E0511	1	2	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03944	P1003-E0511:E:1	E	GRAD I	GRADE	P1003-E0511	P1026-E3508	3508	f88v	PHARMA	P1009-S604	1	f88v.21	zweite Gefaess-/Zutatengruppe	ykchey	Y+K+CH+E+Y	4	1	CH	Y	NONE	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0511	1	3	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03945	P1003-E0511:Y:2	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0511	P1026-E3508	3508	f88v	PHARMA	P1009-S604	1	f88v.21	zweite Gefaess-/Zutatengruppe	ykchey	Y+K+CH+E+Y	5	2	E	CARD_END	NONE	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0511	1	3	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03946	P1003-E0513:E:1	E	GRAD I	GRADE	P1003-E0513	P1026-E3510	3510	f88v	PHARMA	P1009-S604	3	f88v.21	zweite Gefaess-/Zutatengruppe	cheor	CH+E+O+R	2	1	CH	O	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0513	3	1	CH=NEHMEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03947	P1003-E0514:AL:1	AL	ZIELORT	RELATION	P1003-E0514	P1026-E3511	3511	f88v	PHARMA	P1009-S604	4	f88v.21	zweite Gefaess-/Zutatengruppe	chaly	CH+AL+Y	2	1	CH	Y	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0514	4	1	CH=NEHMEN[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03948	P1003-E0514:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0514	P1026-E3511	3511	f88v	PHARMA	P1009-S604	4	f88v.21	zweite Gefaess-/Zutatengruppe	chaly	CH+AL+Y	3	1	AL	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0514	4	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03949	P1003-E0515:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0515	P1026-E3512	3512	f88v	PHARMA	P1009-S604	5	f88v.21	zweite Gefaess-/Zutatengruppe	korain	K+OR+AIN	2	1	K	AIN	CH=NEHMEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0515	5	1	K=GEBEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03950	P1003-E0515:AIN:1	AIN	ANTEIL	ARGUMENT	P1003-E0515	P1026-E3512	3512	f88v	PHARMA	P1009-S604	5	f88v.21	zweite Gefaess-/Zutatengruppe	korain	K+OR+AIN	3	1	OR	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0515	5	1	K=GEBEN[AIN=ANTEIL]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03951	P1003-E0516:AIR:1	AIR	LAUF	RELATION	P1003-E0516	P1026-E3513	3513	f88v	PHARMA	P1009-S604	6	f88v.22	zweite Gefaess-/Zutatengruppe	dairodain	D_ADDR+AIR+O+D_ADDR+AIN	2	1	D_ADDR	O	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P1003-E0515	5	1	K=GEBEN⟨VORIGE KARTE⟩[AIR=LAUF]	L_AIR_RIGHT_FALLBACK	L_AIR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03952	P1003-E0516:AIN:1	AIN	ANTEIL	ARGUMENT	P1003-E0516	P1026-E3513	3513	f88v	PHARMA	P1009-S604	6	f88v.22	zweite Gefaess-/Zutatengruppe	dairodain	D_ADDR+AIR+O+D_ADDR+AIN	5	1	D_ADDR	CARD_END	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P1003-E0515	5	1	K=GEBEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03953	P1003-E0517:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0517	P1026-E3514	3514	f88v	PHARMA	P1009-S604	7	f88v.22	zweite Gefaess-/Zutatengruppe	ykeodain	Y+K+E+O+D_ADDR+AIN	1	1	CARD_START	K	K=GEBEN	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1003-E0517	7	2	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03954	P1003-E0517:E:1	E	GRAD I	GRADE	P1003-E0517	P1026-E3514	3514	f88v	PHARMA	P1009-S604	7	f88v.22	zweite Gefaess-/Zutatengruppe	ykeodain	Y+K+E+O+D_ADDR+AIN	3	1	K	O	K=GEBEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0517	7	2	K=GEBEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03955	P1003-E0517:AIN:1	AIN	ANTEIL	ARGUMENT	P1003-E0517	P1026-E3514	3514	f88v	PHARMA	P1009-S604	7	f88v.22	zweite Gefaess-/Zutatengruppe	ykeodain	Y+K+E+O+D_ADDR+AIN	6	1	D_ADDR	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0517	7	2	K=GEBEN[AIN=ANTEIL]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03956	P1003-E0518:AIN:1	AIN	ANTEIL	ARGUMENT	P1003-E0518	P1026-E3515	3515	f88v	PHARMA	P1009-S604	8	f88v.22	zweite Gefaess-/Zutatengruppe	dain	AIN	1	1	CARD_START	CARD_END	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P1003-E0517	7	2	K=GEBEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03957	P1003-E0519:E:1	E	GRAD I	GRADE	P1003-E0519	P1026-E3516	3516	f88v	PHARMA	P1009-S604	9	f88v.22	zweite Gefaess-/Zutatengruppe	shedy	SH+E+DY	2	1	SH	DY	K=GEBEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0519	9	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03958	P1003-E0520:E:1	E	GRAD I	GRADE	P1003-E0520	P1026-E3517	3517	f88v	PHARMA	P1009-S605	1	f88v.22	zweite Gefaess-/Zutatengruppe	qoteo	OT+E+O	2	1	OT	O	NONE	BOUNDED_NEXT_CARD_ACTION	CHD	UMSETZEN	P1003-E0521	2	2	[E=GRAD I]→CHD=UMSETZEN⟨NÄCHSTE KARTE⟩	Q_OT_PACKAGE_FORWARD	ARG_GRADE__BOUNDED_NEXT_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	1	NO	COMPLETE_SELECTED_SCOPE
G399-A03959	P1003-E0521:L:1	L	VERBINDUNG	RELATION	P1003-E0521	P1026-E3518	3518	f88v	PHARMA	P1009-S605	2	f88v.22	zweite Gefaess-/Zutatengruppe	lchdy	L+CHD+Y	1	1	CARD_START	CHD	NONE	SAME_CARD_RIGHT_ACTION	CHD	UMSETZEN	P1003-E0521	2	2	[L=VERBINDUNG]→CHD=UMSETZEN	L_AIR_RIGHT_FALLBACK	L_AIR__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03960	P1003-E0521:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0521	P1026-E3518	3518	f88v	PHARMA	P1009-S605	2	f88v.22	zweite Gefaess-/Zutatengruppe	lchdy	L+CHD+Y	3	1	CHD	CARD_END	NONE	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P1003-E0521	2	2	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03961	P1003-E0522:E:1	E	GRAD I	GRADE	P1003-E0522	P1026-E3519	3519	f88v	PHARMA	P1009-S605	3	f88v.22	zweite Gefaess-/Zutatengruppe	qokeo	OK+E+O	2	1	OK	O	CHD=UMSETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0522	3	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03962	P1003-E0524:AIN:1	AIN	ANTEIL	ARGUMENT	P1003-E0524	P1026-E3521	3521	f88v	PHARMA	P1009-S605	5	f88v.22	zweite Gefaess-/Zutatengruppe	ain	AIN	1	1	CARD_START	CARD_END	R=MARKIEREN	PREVIOUS_CARD_ACTION	R	MARKIEREN	P1003-E0523	4	1	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	PREVIOUS_CARD_STACK|R_POSITIONAL_MARKING	ARG_GRADE__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03963	P1003-E0526:EE:1	EE	GRAD II	GRADE	P1003-E0526	P1026-E3523	3523	f88v	PHARMA	P1009-S605	7	f88v.23	zweite Gefaess-/Zutatengruppe	keeodaiin	K+EE+O+D_ADDR+AIIN	2	1	K	O	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0526	7	1	K=GEBEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03964	P1003-E0526:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0526	P1026-E3523	3523	f88v	PHARMA	P1009-S605	7	f88v.23	zweite Gefaess-/Zutatengruppe	keeodaiin	K+EE+O+D_ADDR+AIIN	5	1	D_ADDR	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0526	7	1	K=GEBEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03965	P1003-E0527:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0527	P1026-E3524	3524	f88v	PHARMA	P1009-S605	8	f88v.23	zweite Gefaess-/Zutatengruppe	qoky	OK+Y	2	1	OK	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0527	8	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03966	P1003-E0528:E:1	E	GRAD I	GRADE	P1003-E0528	P1026-E3525	3525	f88v	PHARMA	P1009-S605	9	f88v.23	zweite Gefaess-/Zutatengruppe	sheol	SH+E+OL	2	1	SH	OL	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0528	9	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03967	P1003-E0529:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0529	P1026-E3526	3526	f88v	PHARMA	P1009-S605	10	f88v.23	zweite Gefaess-/Zutatengruppe	daiin	AIIN	1	1	CARD_START	CARD_END	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0528	9	1	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03968	P1003-E0530:EE:1	EE	GRAD II	GRADE	P1003-E0530	P1026-E3527	3527	f88v	PHARMA	P1009-S605	11	f88v.23	zweite Gefaess-/Zutatengruppe	chees	SH+EE+S_ADDR	2	1	SH	S_ADDR	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0530	11	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03969	P1003-E0531:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0531	P1026-E3528	3528	f88v	PHARMA	P1009-S605	12	f88v.23	zweite Gefaess-/Zutatengruppe	aiin	AIIN	1	1	CARD_START	CARD_END	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P1003-E0530	11	1	SH=HALTEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03970	P1003-E0532:AR:1	AR	AUSGANG	RELATION	P1003-E0532	P1026-E3529	3529	f88v	PHARMA	P1009-S605	13	f88v.23	zweite Gefaess-/Zutatengruppe	chokar	OK+AR	2	1	OK	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0532	13	1	OK=SETZEN[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03971	P1003-E0534:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0534	P1026-E3531	3531	f88v	PHARMA	P1009-S605	15	f88v.24	zweite Gefaess-/Zutatengruppe	daiin	AIIN	1	1	CARD_START	CARD_END	OK=SETZEN	INHERITED_ACTION	OK	SETZEN	P1003-E0532	13	1	OK=SETZEN⟨GEERBT⟩[AIIN=WERT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03972	P1003-E0535:E:1	E	GRAD I	GRADE	P1003-E0535	P1026-E3532	3532	f88v	PHARMA	P1009-S605	16	f88v.24	zweite Gefaess-/Zutatengruppe	sheor	SH+E+OR	2	1	SH	OR	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0535	16	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03973	P1003-E0535:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0535	P1026-E3532	3532	f88v	PHARMA	P1009-S605	16	f88v.24	zweite Gefaess-/Zutatengruppe	sheor	SH+E+OR	3	1	E	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0535	16	1	SH=HALTEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03974	P1003-E0536:EE:1	EE	GRAD II	GRADE	P1003-E0536	P1026-E3533	3533	f88v	PHARMA	P1009-S605	17	f88v.24	zweite Gefaess-/Zutatengruppe	sheedy	SH+EE+DY	2	1	SH	DY	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0536	17	1	SH=HALTEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03975	P1003-E0537:AIIN:1	AIIN	WERT	ARGUMENT	P1003-E0537	P1026-E3534	3534	f88v	PHARMA	P1009-S606	1	f88v.24	zweite Gefaess-/Zutatengruppe	daiin	AIIN	1	1	CARD_START	CARD_END	NONE	BOUNDED_NEXT_CARD_ACTION	SH	HALTEN	P1003-E0538	2	1	[AIIN=WERT]→SH=HALTEN⟨NÄCHSTE KARTE⟩	ONE_CARD_FORWARD	ARG_GRADE__BOUNDED_NEXT_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	1	NO	COMPLETE_SELECTED_SCOPE
G399-A03976	P1003-E0538:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0538	P1026-E3535	3535	f88v	PHARMA	P1009-S606	2	f88v.24	zweite Gefaess-/Zutatengruppe	shoy	SH+O+Y	3	1	O	CARD_END	NONE	SAME_CARD_LEFT_ACTION	SH	HALTEN	P1003-E0538	2	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03977	P1003-E0539:E:1	E	GRAD I	GRADE	P1003-E0539	P1026-E3536	3536	f88v	PHARMA	P1009-S606	3	f88v.24	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	2	1	OK	O	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0539	3	1	OK=SETZEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03978	P1003-E0539:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0539	P1026-E3536	3536	f88v	PHARMA	P1009-S606	3	f88v.24	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	5	1	D_ADDR	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0539	3	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03979	P1003-E0540:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0540	P1026-E3537	3537	f88v	PHARMA	P1009-S606	4	f88v.24	zweite Gefaess-/Zutatengruppe	doy	D_ADDR+O+Y	3	1	O	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0539	3	1	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03980	P1003-E0541:AIR:1	AIR	LAUF	RELATION	P1003-E0541	P1026-E3538	3538	f88v	PHARMA	P1009-S606	5	f88v.24	zweite Gefaess-/Zutatengruppe	dair	D_ADDR+AIR	2	1	D_ADDR	CARD_END	OK=SETZEN	INHERITED_ACTION	OK	SETZEN	P1003-E0539	3	1	OK=SETZEN⟨GEERBT⟩[AIR=LAUF]	L_AIR_RIGHT_FALLBACK	L_AIR__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03981	P1003-E0542:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0542	P1026-E3539	3539	f88v	PHARMA	P1009-S606	6	f88v.25	zweite Gefaess-/Zutatengruppe	ykeey	Y+K+EE+Y	1	1	CARD_START	K	OK=SETZEN	SAME_CARD_RIGHT_ACTION	K	GEBEN	P1003-E0542	6	2	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03982	P1003-E0542:EE:1	EE	GRAD II	GRADE	P1003-E0542	P1026-E3539	3539	f88v	PHARMA	P1009-S606	6	f88v.25	zweite Gefaess-/Zutatengruppe	ykeey	Y+K+EE+Y	3	1	K	Y	OK=SETZEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0542	6	2	K=GEBEN[EE=GRAD II]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A03983	P1003-E0542:Y:2	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0542	P1026-E3539	3539	f88v	PHARMA	P1009-S606	6	f88v.25	zweite Gefaess-/Zutatengruppe	ykeey	Y+K+EE+Y	4	2	EE	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0542	6	2	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
