universal_group_serial	register	unit_id	page	source_serial	locus	field_or_address	statement_or_station	exact_card_or_local_group_id	formal_value	atomic_or_whole_card_mnemonic	source_order_slot	local_selected_source_fragment	abbreviation_channel	register_state_before	register_update	register_state_after	selected_parse_status	terminal_status	renderer_instruction	rendered_surface	reverse_lookup_requirement	semantic_invertibility_from_surface_alone	source_fragment_digest	mechanical_roundtrip_token	roundtrip_status
635	ASTRO	A2	f68r1	254	f68r1.37	f68r1.37:4	CENTRE_LEGEND	ASTRO_LOCAL_ADDRESS::f68r1::f68r1.37::4::12229	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 4/5; KEINE KARTENGLOSSE] Kreis aus achtundzwanzig	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f68r1	LOOK_UP_LOCAL_ADDRESS=f68r1.37:4	PAGE_NAMESPACE=f68r1; LOCAL_ITEM=CENTRE_LEGEND	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	qear	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	726bcf40c52ed25316d1	ef6c6b87de756acaec2d	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
636	ASTRO	A2	f68r1	255	f68r1.37	f68r1.37:5	CENTRE_LEGEND	ASTRO_LOCAL_ADDRESS::f68r1::f68r1.37::5::12230	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 5/5; KEINE KARTENGLOSSE] räumlichen Häusern.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f68r1	LOOK_UP_LOCAL_ADDRESS=f68r1.37:5	PAGE_NAMESPACE=f68r1; LOCAL_ITEM=CENTRE_LEGEND	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	oygy	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	9a3d2eb3527c954bfe2a	1a8f22e11cebca57c057	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
637	ASTRO	A3	f69v	256	f69v.1	f69v.1:1	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::1::12946	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 1/40; KEINE KARTENGLOSSE] Rubrik der	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:1	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	dair	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	61e2ca2a5394be6c9401	f615621d815833f97dff	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
638	ASTRO	A3	f69v	257	f69v.1	f69v.1:2	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::2::12947	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 2/40; KEINE KARTENGLOSSE] achtundzwanzig Wahlstellen.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:2	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	cheyky	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	4437c70c87d033ebcb74	6070e8de3ce1b6bbbed5	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
639	ASTRO	A3	f69v	258	f69v.1	f69v.1:3	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::3::12948	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 3/40; KEINE KARTENGLOSSE] Nimm zuerst	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:3	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	otaza	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	bb05975c18e302729efd	e10f7b40e7740b10eb64	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
640	ASTRO	A3	f69v	259	f69v.1	f69v.1:4	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::4::12949	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 4/40; KEINE KARTENGLOSSE] den bekannten	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:4	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	sar	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	44afea42ad66ad353d05	fdbc6c66b37bd2c60926	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
641	ASTRO	A3	f69v	260	f69v.1	f69v.1:5	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::5::12950	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 5/40; KEINE KARTENGLOSSE] Mondort oder	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:5	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ar	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	905458f364cff4296c71	ae4d5e0a5f3fc3655dd9	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
642	ASTRO	A3	f69v	261	f69v.1	f69v.1:6	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::6::12951	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 6/40; KEINE KARTENGLOSSE] die im	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:6	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chykar	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	8e573fb404ce6c3cd592	8c39aa30f441b30d7844	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
643	ASTRO	A3	f69v	262	f69v.1	f69v.1:7	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::7::12952	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 7/40; KEINE KARTENGLOSSE] Kalender gelernte	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:7	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	okoirsh	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	e9a19eb40b7f5e343dc8	c23a80862cef52128fa1	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
644	ASTRO	A3	f69v	263	f69v.1	f69v.1:8	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::8::12953	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 8/40; KEINE KARTENGLOSSE] laufende	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:8	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ar	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	21a5e4ff88e471e22167	4a16e7572cf0598415f1	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
645	ASTRO	A3	f69v	264	f69v.1	f69v.1:9	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::9::12954	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 9/40; KEINE KARTENGLOSSE] Stelle.	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:9	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chetody	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	bfa3c28a5451b2a5670c	6b71c3a2d160b75aba6a	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
646	ASTRO	A3	f69v	265	f69v.1	f69v.1:10	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::10::12955	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 10/40; KEINE KARTENGLOSSE] Prüfe	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:10	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	okeeos	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	88756905f6fc0a9fa36c	e90aa04065780165407d	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
647	ASTRO	A3	f69v	266	f69v.1	f69v.1:11	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::11::12956	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 11/40; KEINE KARTENGLOSSE] dann	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:11	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	o	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	12cf44133d89e3571866	2bbadccc14bf96683f62	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
648	ASTRO	A3	f69v	267	f69v.1	f69v.1:12	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::12::12957	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 12/40; KEINE KARTENGLOSSE] die	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:12	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	tey	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	057805f08d0cfc0a9b96	59f62fa40188bc4919fe	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
649	ASTRO	A3	f69v	268	f69v.1	f69v.1:13	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::13::12958	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 13/40; KEINE KARTENGLOSSE] Kräfte	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:13	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	otokeeey	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	e395c00599112409761e	f380b471337ca5332502	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
650	ASTRO	A3	f69v	269	f69v.1	f69v.1:14	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::14::12959	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 14/40; KEINE KARTENGLOSSE] des	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:14	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	okeeody	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	d5e098def98dfc4b322a	7795e2462c130b9dd1a0	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
651	ASTRO	A3	f69v	270	f69v.1	f69v.1:15	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::15::12960	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 15/40; KEINE KARTENGLOSSE] Kranken,	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:15	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	okeey	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	eed3bd40523a0452e3e5	20fbe7f4a060f2b1ad58	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
652	ASTRO	A3	f69v	271	f69v.1	f69v.1:16	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::16::12961	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 16/40; KEINE KARTENGLOSSE] die	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:16	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	doiir	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	d8675db6b0c6a5e3f569	029e30be4b415250b1a7	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
653	ASTRO	A3	f69v	272	f69v.1	f69v.1:17	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::17::12962	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 17/40; KEINE KARTENGLOSSE] Art	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:17	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	teeo	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	4305d6084a1cdc869c64	9ed8c8fee5d984d95a30	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
654	ASTRO	A3	f69v	273	f69v.1	f69v.1:18	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::18::12963	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 18/40; KEINE KARTENGLOSSE] des	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:18	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	y	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	fa12ef4dcd8ef3b61e7b	32817c8842a4a90499e4	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
655	ASTRO	A3	f69v	274	f69v.1	f69v.1:19	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::19::12964	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 19/40; KEINE KARTENGLOSSE] Eingriffs	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:19	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	chey	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	305183cc6109e6eb7330	82743c489bc2b8807c79	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
656	ASTRO	A3	f69v	275	f69v.1	f69v.1:20	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::20::12965	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 20/40; KEINE KARTENGLOSSE] und	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:20	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	ot	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	05d445f2176aa633170d	f1c05da9e49983ba8343	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
657	ASTRO	A3	f69v	276	f69v.1	f69v.1:21	RUBRIC1	ASTRO_LOCAL_ADDRESS::f69v::f69v.1::21::12966	ASTRO_PAGE_LOCAL_ADDRESS_ONLY; NO_PROSE_FORMAL_SLOT_IMPORTED	NONE_ASTRO_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	[LOKALER EXEMPLARTEXT 21/40; KEINE KARTENGLOSSE] den	ASTRO_PAGE_LOCAL_WHOLE_GROUP	PAGE_NAMESPACE=f69v	LOOK_UP_LOCAL_ADDRESS=f69v.1:21	PAGE_NAMESPACE=f69v; LOCAL_ITEM=RUBRIC1	LOCAL_EXEMPLAR_SEGMENT_NOT_PORTABLE_CARD_VALUE	PAGE_LOCAL_SELECTED_SEQUENCE	COPY_PAGE_LOCAL_GROUP_AS_WHOLE; KEEP_SELECTED_TRANSCRIPTION_ORDER; AUTHORIAL_ROTATION_UNPROVEN	y	PAGE_LOCAL_ASTRO_CODEBOOK_REQUIRED	NOT_CLAIMED	f2982f31771c3f803a7e	b5c8895a274590cd0929	PASS_EXACT_LOCAL_ADDRESS_AND_CONTEXT
