combined_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_locus_unit	group_ordinal_within_unit	opaque_whole_card_key	surface_display_only	typed_source_class	silent_state_mode	compiler_channel	licensed_prompt	event_template_or_local_role	external_exemplar_payload_key	external_source_payload	field_grouping_operation	line_reflow_operation	hand_renderer_operation	id_to_surface_encode_status	surface_to_id_decode_status	formal_identity_order_layout_roundtrip	source_intention_without_exemplar	source_intention_with_exemplar	external_exemplar_required_for_complete_source	semantic_contract
584	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G04	A2:L002	013	A:A2:G013	cheey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G013	Katalogkopf-Fragment 02.04 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
585	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G05	A2:L002	014	A:A2:G014	cheeteey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G014	Katalogkopf-Fragment 02.05 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
586	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G06	A2:L002	015	A:A2:G015	yteody	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G015	Katalogkopf-Fragment 02.06 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
587	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G07	A2:L002	016	A:A2:G016	chpor	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G016	Katalogkopf-Fragment 02.07 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
588	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G08	A2:L002	017	A:A2:G017	cheokorchey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G017	Katalogkopf-Fragment 02.08 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
589	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.2	A2:HEADER:L02:G09	A2:L002	018	A:A2:G018	chod	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G018	Katalogkopf-Fragment 02.09 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
590	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G01	A2:L003	019	A:A2:G019	ykor	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G019	Katalogkopf-Fragment 03.01 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
591	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G02	A2:L003	020	A:A2:G020	shey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G020	Katalogkopf-Fragment 03.02 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
592	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G03	A2:L003	021	A:A2:G021	qocheey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G021	Katalogkopf-Fragment 03.03 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
593	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G04	A2:L003	022	A:A2:G022	chokal	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G022	Katalogkopf-Fragment 03.04 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
594	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G05	A2:L003	023	A:A2:G023	okeey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G023	Katalogkopf-Fragment 03.05 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
595	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G06	A2:L003	024	A:A2:G024	ror	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G024	Katalogkopf-Fragment 03.06 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
596	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G07	A2:L003	025	A:A2:G025	eckhear	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G025	Katalogkopf-Fragment 03.07 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
597	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.3	A2:HEADER:L03:G08	A2:L003	026	A:A2:G026	daram	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G026	Katalogkopf-Fragment 03.08 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
598	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.4	A2:HEADER:L04:G01	A2:L004	027	A:A2:G027	dchor	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G027	Katalogkopf-Fragment 04.01 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	SPACE	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
599	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.4	A2:HEADER:L04:G02	A2:L004	028	A:A2:G028	okaiiin	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G028	Katalogkopf-Fragment 04.02 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
600	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.5	A2:HEADER:L05:G01	A2:L005	029	A:A2:G029	yky	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G029	Katalogkopf-Fragment 05.01 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
601	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.6	A2:HEADER:L06:G01	A2:L006	030	A:A2:G030	dary	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G030	Katalogkopf-Fragment 06.01 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
602	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.7	A2:HEADER:L07:G01	A2:L007	031	A:A2:G031	chkchykoly	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CATALOGUE_HEADER_FRAGMENT	HEADER	SRC:A:A2:G031	Katalogkopf-Fragment 07.01 lesen; keine Stationsnummer ableiten	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
603	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.8	A2:CENTER:G01	A2:L008	032	A:A2:G032	okodaly	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:CENTRAL_OWNER_KEY	CENTER	SRC:A:A2:G032	Zentralen Katalogbesitzer als opaken Mittelpunkt setzen	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
604	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.9	A2:LOC:f68r1.9:G01	A2:L009	033	A:A2:G033	odchecthy	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G033	Gezeichnete Ortsadresse f68r1.9 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
605	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.10	A2:LOC:f68r1.10:G01	A2:L010	034	A:A2:G034	otcheody	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G034	Gezeichnete Ortsadresse f68r1.10 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
606	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.11	A2:LOC:f68r1.11:G01	A2:L011	035	A:A2:G035	okoaly	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G035	Gezeichnete Ortsadresse f68r1.11 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
607	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.12	A2:LOC:f68r1.12:G01	A2:L012	036	A:A2:G036	chocfhy	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G036	Gezeichnete Ortsadresse f68r1.12 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	AMBIGUOUS_WITHOUT_LOCAL_ADDRESS	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
608	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.13	A2:LOC:f68r1.13:G01	A2:L013	037	A:A2:G037	octhey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G037	Gezeichnete Ortsadresse f68r1.13 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
609	ASTRO_PAGE_LOCAL_GROUP	A2	f68r1	f68r1.14	A2:LOC:f68r1.14:G01	A2:L014	038	A:A2:G038	otshey	ASTRO_LOCAL_LOOKUP_FRAGMENT	ASTRO_LOCAL_ADDRESS_BYPASS;NO_PROSE_REGISTERS	ASTRO_LOCAL_FORMAL_EXEMPLAR	LOCAL_ROLE:SPATIAL_ADDRESS_LABEL	STATION_28	SRC:A:A2:G038	Gezeichnete Ortsadresse f68r1.14 nach Bildlage aufsuchen und ihr lokales Label bewahren	NOT_A_PROSE_FIELD	LOCUS_RESET	COPY_PAGE_LOCAL_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_PAGE_LOCAL_GROUP_SELECTOR	UNIQUE_WITHIN_ASTRO_SURFACES	PASS	LOCAL_ADDRESS_AND_ROLE_ONLY;CONCRETE_PAYLOAD_LOST	PASS_SELECTED_LOCAL_PAYLOAD	YES	ASTRO_LOCAL_ONLY;NO_PROSE_CARD;NO_CROSSPAGE_JOIN;NO_WORD_VALUE
