global_index	section	page	unit_id	locus	local_index	opaque_identity	surface_display_only	source_segment	compiler_mechanism	source_recoverable_without_local_exemplar	register_context	field_or_diagram_context	roundtrip_contract
617	ASTRO	f68r1	A2	f68r1.22	236	f68r1:f68r1.22:1	ofcheor	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S14; externer Picatrix-Vergleichsname: Acimech; dort überlieferte Operationsklasse: Kranke heilen, Reise oder Freundschaft.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
618	ASTRO	f68r1	A2	f68r1.23	237	f68r1:f68r1.23:1	otchdy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S15; externer Picatrix-Vergleichsname: Algafra; dort überlieferte Operationsklasse: Brunnen, Schatzsuche oder Trennung.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
619	ASTRO	f68r1	A2	f68r1.24	238	f68r1:f68r1.24:1	otykchs	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S16; externer Picatrix-Vergleichsname: Aculine; dort überlieferte Operationsklasse: Befreiung oder Zwietracht.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
620	ASTRO	f68r1	A2	f68r1.25	239	f68r1:f68r1.25:1	otol	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S17; externer Picatrix-Vergleichsname: Alichil; dort überlieferte Operationsklasse: dauerhafte Freundschaft, Bau oder Schifffahrt.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
621	ASTRO	f68r1	A2	f68r1.26	240	f68r1:f68r1.26:1	otor	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S18; externer Picatrix-Vergleichsname: Alcalb; dort überlieferte Operationsklasse: Bau, Befreiung oder Streit.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
622	ASTRO	f68r1	A2	f68r1.27	241	f68r1:f68r1.27:1	oiinar	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S19; externer Picatrix-Vergleichsname: Exaula; dort überlieferte Operationsklasse: Krieg, Ernte, Reise oder Gefangenschaft.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
623	ASTRO	f68r1	A2	f68r1.28	242	f68r1:f68r1.28:1	okoldy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S20; externer Picatrix-Vergleichsname: Nahaym; dort überlieferte Operationsklasse: Tiere zähmen, Rückkehr oder Versammlung.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
624	ASTRO	f68r1	A2	f68r1.29	243	f68r1:f68r1.29:1	ykchdy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S21; externer Picatrix-Vergleichsname: Elbelda; dort überlieferte Operationsklasse: Bau, Ernte, Reise oder Trennung.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
625	ASTRO	f68r1	A2	f68r1.30	244	f68r1:f68r1.30:1	oeeody	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S22; externer Picatrix-Vergleichsname: Cadaldeba; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
626	ASTRO	f68r1	A2	f68r1.31	245	f68r1:f68r1.31:1	ocphy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S23; externer Picatrix-Vergleichsname: Cacidebehah; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
627	ASTRO	f68r1	A2	f68r1.32	246	f68r1:f68r1.32:1	okeeodal	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S24; externer Picatrix-Vergleichsname: Zazedahot; dort überlieferte Operationsklasse: Handel, Ehe oder Sieg.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
628	ASTRO	f68r1	A2	f68r1.33	247	f68r1:f68r1.33:1	okshor	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S25; externer Picatrix-Vergleichsname: Cadalhacia; dort überlieferte Operationsklasse: Körperglied binden, Streit oder Bau.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
629	ASTRO	f68r1	A2	f68r1.34	248	f68r1:f68r1.34:1	osdaiin	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S26; externer Picatrix-Vergleichsname: Almiquidam; dort überlieferte Operationsklasse: Liebe, Reise oder festen Bau.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
630	ASTRO	f68r1	A2	f68r1.35	249	f68r1:f68r1.35:1	otochedy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S27; externer Picatrix-Vergleichsname: Algrafaium; dort überlieferte Operationsklasse: Krankheit heilen, Handel oder Gefahr.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
631	ASTRO	f68r1	A2	f68r1.36	250	f68r1:f68r1.36:1	dolchedy	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S28; externer Picatrix-Vergleichsname: Arexe; dort überlieferte Operationsklasse: Ernte, Reise, Frieden oder Gefangenschaft.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
632	ASTRO	f68r1	A2	f68r1.37	251	f68r1:f68r1.37:1	oky	[LOKALER EXEMPLARTEXT 1/5; KEINE KARTENGLOSSE] Der Mond besitzt	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
633	ASTRO	f68r1	A2	f68r1.37	252	f68r1:f68r1.37:2	okchdy	[LOKALER EXEMPLARTEXT 2/5; KEINE KARTENGLOSSE] in dieser lokalen	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
634	ASTRO	f68r1	A2	f68r1.37	253	f68r1:f68r1.37:3	okardy	[LOKALER EXEMPLARTEXT 3/5; KEINE KARTENGLOSSE] Editionswelt einen vollständigen	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
635	ASTRO	f68r1	A2	f68r1.37	254	f68r1:f68r1.37:4	qear	[LOKALER EXEMPLARTEXT 4/5; KEINE KARTENGLOSSE] Kreis aus achtundzwanzig	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
636	ASTRO	f68r1	A2	f68r1.37	255	f68r1:f68r1.37:5	oygy	[LOKALER EXEMPLARTEXT 5/5; KEINE KARTENGLOSSE] räumlichen Häusern.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
637	ASTRO	f69v	A3	f69v.1	256	f69v:f69v.1:1	dair	[LOKALER EXEMPLARTEXT 1/40; KEINE KARTENGLOSSE] Rubrik der	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
638	ASTRO	f69v	A3	f69v.1	257	f69v:f69v.1:2	cheyky	[LOKALER EXEMPLARTEXT 2/40; KEINE KARTENGLOSSE] achtundzwanzig Wahlstellen.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
639	ASTRO	f69v	A3	f69v.1	258	f69v:f69v.1:3	otaza	[LOKALER EXEMPLARTEXT 3/40; KEINE KARTENGLOSSE] Nimm zuerst	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
640	ASTRO	f69v	A3	f69v.1	259	f69v:f69v.1:4	sar	[LOKALER EXEMPLARTEXT 4/40; KEINE KARTENGLOSSE] den bekannten	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
641	ASTRO	f69v	A3	f69v.1	260	f69v:f69v.1:5	ar	[LOKALER EXEMPLARTEXT 5/40; KEINE KARTENGLOSSE] Mondort oder	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
642	ASTRO	f69v	A3	f69v.1	261	f69v:f69v.1:6	chykar	[LOKALER EXEMPLARTEXT 6/40; KEINE KARTENGLOSSE] die im	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
643	ASTRO	f69v	A3	f69v.1	262	f69v:f69v.1:7	okoirsh	[LOKALER EXEMPLARTEXT 7/40; KEINE KARTENGLOSSE] Kalender gelernte	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
644	ASTRO	f69v	A3	f69v.1	263	f69v:f69v.1:8	ar	[LOKALER EXEMPLARTEXT 8/40; KEINE KARTENGLOSSE] laufende	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
645	ASTRO	f69v	A3	f69v.1	264	f69v:f69v.1:9	chetody	[LOKALER EXEMPLARTEXT 9/40; KEINE KARTENGLOSSE] Stelle.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
646	ASTRO	f69v	A3	f69v.1	265	f69v:f69v.1:10	okeeos	[LOKALER EXEMPLARTEXT 10/40; KEINE KARTENGLOSSE] Prüfe	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
647	ASTRO	f69v	A3	f69v.1	266	f69v:f69v.1:11	o	[LOKALER EXEMPLARTEXT 11/40; KEINE KARTENGLOSSE] dann	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
648	ASTRO	f69v	A3	f69v.1	267	f69v:f69v.1:12	tey	[LOKALER EXEMPLARTEXT 12/40; KEINE KARTENGLOSSE] die	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
649	ASTRO	f69v	A3	f69v.1	268	f69v:f69v.1:13	otokeeey	[LOKALER EXEMPLARTEXT 13/40; KEINE KARTENGLOSSE] Kräfte	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
650	ASTRO	f69v	A3	f69v.1	269	f69v:f69v.1:14	okeeody	[LOKALER EXEMPLARTEXT 14/40; KEINE KARTENGLOSSE] des	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
651	ASTRO	f69v	A3	f69v.1	270	f69v:f69v.1:15	okeey	[LOKALER EXEMPLARTEXT 15/40; KEINE KARTENGLOSSE] Kranken,	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
652	ASTRO	f69v	A3	f69v.1	271	f69v:f69v.1:16	doiir	[LOKALER EXEMPLARTEXT 16/40; KEINE KARTENGLOSSE] die	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
653	ASTRO	f69v	A3	f69v.1	272	f69v:f69v.1:17	teeo	[LOKALER EXEMPLARTEXT 17/40; KEINE KARTENGLOSSE] Art	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
654	ASTRO	f69v	A3	f69v.1	273	f69v:f69v.1:18	y	[LOKALER EXEMPLARTEXT 18/40; KEINE KARTENGLOSSE] des	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
655	ASTRO	f69v	A3	f69v.1	274	f69v:f69v.1:19	chey	[LOKALER EXEMPLARTEXT 19/40; KEINE KARTENGLOSSE] Eingriffs	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
656	ASTRO	f69v	A3	f69v.1	275	f69v:f69v.1:20	ot	[LOKALER EXEMPLARTEXT 20/40; KEINE KARTENGLOSSE] und	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
657	ASTRO	f69v	A3	f69v.1	276	f69v:f69v.1:21	y	[LOKALER EXEMPLARTEXT 21/40; KEINE KARTENGLOSSE] den	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
658	ASTRO	f69v	A3	f69v.1	277	f69v:f69v.1:22	okedy	[LOKALER EXEMPLARTEXT 22/40; KEINE KARTENGLOSSE] beherrschten	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
659	ASTRO	f69v	A3	f69v.1	278	f69v:f69v.1:23	chsdy	[LOKALER EXEMPLARTEXT 23/40; KEINE KARTENGLOSSE] Körperbezirk.	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
660	ASTRO	f69v	A3	f69v.1	279	f69v:f69v.1:24	okeod	[LOKALER EXEMPLARTEXT 24/40; KEINE KARTENGLOSSE] Eine	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
661	ASTRO	f69v	A3	f69v.1	280	f69v:f69v.1:25	y	[LOKALER EXEMPLARTEXT 25/40; KEINE KARTENGLOSSE] günstige	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
662	ASTRO	f69v	A3	f69v.1	281	f69v:f69v.1:26	dy	[LOKALER EXEMPLARTEXT 26/40; KEINE KARTENGLOSSE] Stelle	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
663	ASTRO	f69v	A3	f69v.1	282	f69v:f69v.1:27	choaiin	[LOKALER EXEMPLARTEXT 27/40; KEINE KARTENGLOSSE] erlaubt	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
664	ASTRO	f69v	A3	f69v.1	283	f69v:f69v.1:28	okar	[LOKALER EXEMPLARTEXT 28/40; KEINE KARTENGLOSSE] nur	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
665	ASTRO	f69v	A3	f69v.1	284	f69v:f69v.1:29	okar	[LOKALER EXEMPLARTEXT 29/40; KEINE KARTENGLOSSE] die	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
666	ASTRO	f69v	A3	f69v.1	285	f69v:f69v.1:30	chol	[LOKALER EXEMPLARTEXT 30/40; KEINE KARTENGLOSSE] im	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
667	ASTRO	f69v	A3	f69v.1	286	f69v:f69v.1:31	chees	[LOKALER EXEMPLARTEXT 31/40; KEINE KARTENGLOSSE] Rezept	PAGE_LOCAL_DIAGRAM_LABEL	FORMAL_ADDRESS_ONLY	PAGE_LOCAL_DIAGRAM_NAMESPACE	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	VISIBLE_GROUP_AND_LOCUS_WITH_DIAGRAM_EXEMPLAR;NO_PROSE_CARD_IMPORT
