mobility_ordinal	carrier_slot_id	primary_governor_key	statement_or_record_id	physical_page	layer	register	gdt584_rule_id	carrier_root	carrier_root_signature	gdt587_context_family	gdt587_lemma_de	gdt587_packet_rule_id	strict_exact_foreign_page_count	strict_exact_foreign_pages	same_action_root_foreign_page_count	same_action_root_foreign_pages	same_action_root_lemma_foreign_pages	same_register_root_foreign_page_count	same_register_root_foreign_pages	same_register_root_lemma_foreign_pages	cross_register_same_root_lemma_foreign_pages	transfer_tier	transfer_tier_short	tier_supporting_pages	foreign_example_carrier_slot_id	same_layer_transfer_tier	same_layer_supporting_pages	future_intake_action	guard
1184	LOCAL_COMPONENT:P912-E2015@3	LOCAL_ACTION:P912-E2015@1:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1185	LOCAL_COMPONENT:P912-E2035@1	LOCAL_ACTION:P912-E2035@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1186	LOCAL_COMPONENT:P912-E2050@3	LOCAL_ACTION:P912-E2050@1:SH	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1187	LOCAL_COMPONENT:P912-E2056@3	LOCAL_ACTION:P912-E2056@1:SH	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1188	LOCAL_COMPONENT:P912-E2062@1	LOCAL_ACTION:P912-E2062@3:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1189	LOCAL_COMPONENT:P912-E2062@5	LOCAL_ACTION:P912-E2062@3:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1190	LOCAL_COMPONENT:P912-E2085@2	LOCAL_ACTION:P912-E2085@1:CHD	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	CHD_CELESTIAL_CALCULATE	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f68r1|f70v|f72r	4	f67r2|f68r1|f70v|f72r	f67r2|f68r1|f70v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f68r1|f70v|f72r	RUNNING:G407-E1143@3	EXACT_SELECTION_OTHER_PAGE	f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1191	LOCAL_COMPONENT:P912-E2098@1	LOCAL_ACTION:P912-E2098@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1192	LOCAL_COMPONENT:P912-E2098@3	LOCAL_ACTION:P912-E2098@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1193	LOCAL_COMPONENT:P912-E2117@1	LOCAL_ACTION:P912-E2117@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y+OR	CELESTIAL_RING_ENTRY	Ringposition	CELESTIAL_POSITION_SEGMENT_VALUE	2	f67r2|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f72r	RUNNING:G407-E0934@1	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1194	LOCAL_COMPONENT:P912-E2117@3	LOCAL_ACTION:P912-E2117@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	OR	Y+OR	CELESTIAL_RING_ENTRY	Ringsegment	CELESTIAL_POSITION_SEGMENT_VALUE	2	f67r2|f72r	2	f67r2|f72r	f67r2|f72r	4	f67r2|f68r1|f71v|f72r	f67r2|f68r1|f71v|f72r	f67r2|f68r1|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f72r	RUNNING:G407-E0934@5	SAME_REGISTER_ROOT_OTHER_PAGE	f68r1	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1195	LOCAL_COMPONENT:P912-E2117@4	LOCAL_ACTION:P912-E2117@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y+OR	CELESTIAL_RING_ENTRY	Ringposition	CELESTIAL_POSITION_SEGMENT_VALUE	2	f67r2|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f72r	RUNNING:G407-E0934@1	SAME_ACTION_ROOT_LEMMA_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1196	LOCAL_COMPONENT:P912-E2118@4	LOCAL_ACTION:P912-E2118@3:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1197	LOCAL_COMPONENT:P912-E2119@1	LOCAL_ACTION:P912-E2119@2:T	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1198	LOCAL_COMPONENT:P912-E2124@3	LOCAL_ACTION:P912-E2124@4:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1199	LOCAL_COMPONENT:P912-E2129@2	LOCAL_ACTION:P912-E2129@1:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	AIIN	AIIN	CELESTIAL_RING_ENTRY	Positionswert	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f70v|f71v|f72r	RUNNING:G407-E0942@2	EXACT_SELECTION_OTHER_PAGE	f68r1|f70v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1200	LOCAL_COMPONENT:P912-E2132@3	LOCAL_ACTION:P912-E2132@1:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1201	LOCAL_COMPONENT:P912-E2132@5	LOCAL_ACTION:P912-E2132@1:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1202	LOCAL_COMPONENT:P912-E2141@4	LOCAL_ACTION:P912-E2141@5:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1203	LOCAL_COMPONENT:P912-E2143@2	LOCAL_ACTION:P912-E2143@3:S	NOT_APPLICABLE	f69v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	3	f67r2|f68r1|f72r	3	f67r2|f68r1|f72r	f67r2|f68r1|f72r	5	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	f67r2|f68r1|f70v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f72r	RUNNING:G407-E0906@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f72r	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1204	LOCAL_COMPONENT:P912-E2145@6	LOCAL_ACTION:P912-E2145@4:SH	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1205	LOCAL_COMPONENT:P912-E2154@3	LOCAL_ACTION:P912-E2154@1:SH	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1206	LOCAL_COMPONENT:P912-E2193@4	LOCAL_ACTION:P912-E2193@3:SH	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1207	LOCAL_COMPONENT:P912-E2204@2	LOCAL_ACTION:P912-E2204@1:S	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	S_CELESTIAL_SELECT	AIIN	AIIN	CELESTIAL_RING_ENTRY	Positionswert	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0942@2	EXACT_SELECTION_OTHER_PAGE	f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1208	LOCAL_COMPONENT:P912-E2214@6	LOCAL_ACTION:P912-E2214@4:T	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1209	LOCAL_COMPONENT:P912-E2234@2	LOCAL_ACTION:P912-E2234@1:T	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1210	LOCAL_COMPONENT:P912-E2236@6	LOCAL_ACTION:P912-E2236@4:T	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1211	LOCAL_COMPONENT:P912-E2237@3	LOCAL_ACTION:P912-E2237@1:SH	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	SH_CELESTIAL_FIX	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E1004@4	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1212	LOCAL_COMPONENT:P912-E2240@4	LOCAL_ACTION:P912-E2240@2:T	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
1213	LOCAL_COMPONENT:P912-E2246@1	LOCAL_ACTION:P912-E2246@2:T	NOT_APPLICABLE	f70v	LOCAL_COMPONENT	CELESTIAL	T_CELESTIAL_SET	Y	Y	CELESTIAL_RING_ENTRY	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	5	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	5	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	f67r2|f68r1|f69v|f71v|f72r	EXACT_SELECTION_OTHER_PAGE	E	f67r2|f68r1|f69v|f71v|f72r	RUNNING:G407-E0935@1	EXACT_SELECTION_OTHER_PAGE	f67r2|f68r1|f69v	REUSE_EXACT_SELECTION_AND_PACKET	FOREIGN_PAGE_PROVENANCE_ONLY__NOT_INDEPENDENT_SEMANTIC_CONFIRMATION
