occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0417	f86v5	f86v5.2	T	B	2	9	12	MEDIAL	tal	ytol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytal otam otam	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam
G683-OL-0418	f86v5	f86v5.32	T	B	2	10	12	MEDIAL	chey	teody	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin
G683-OL-0419	f86v5	f86v5.33	T	B	2	2	10	MEDIAL	qokeey	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:olkaiin	heiße Drogenbasis, Stufe III	GDT663:EXACT_WHOLE	EXACT	ol	ol	2	MERGE_2	olkaiin	ol|kaiin	2|3	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey olkaiin ol kain olkeedy qopcheey oty daiin otam
G683-OL-0420	f86v5	f86v5.33	T	B	2	4	10	MEDIAL	kaiin	kain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey olkaiin ol kain olkeedy qopcheey oty daiin otam
G683-OL-0421	f86v5	f86v5.34	T	B	2	2	9	MEDIAL	oteey	tey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin
G683-OL-0422	f86v5	f86v5.37	T	B	2	5	8	MEDIAL	otaiin	cheody	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	dchol chedy qotain otaiin ol cheody olkeeody oreeem	dchol chedy qotain otaiin ol cheo y ol keeody oreeeg
G683-OL-0423	f86v6	f86v6.14	T	B	2	11	12	MEDIAL	dar	ain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeeedy okal or checfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain
G683-OL-0424	f86v6	f86v6.15	T	B	2	9	11	MEDIAL	cheor	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olkain	heißes Drogenmaterial, Grad II	GDT661:EXACT_WHOLE	FUZZY_MERGE_2	olkain	ol|kaiin	9|10	EXACT	ol	ol	9	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor olkain chey	shol shotaiin shckhor ol aiin chdy qokain odaiiin cheor ol kaiin chey
G683-OL-0425	f86v6	f86v6.23	T	B	2	12	13	MEDIAL	ain	keodar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	12	EXACT	ol	ol	12	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qokar olkedy otor chedy qokar opchedy dar okar ar dair ain ol keodar	qokar olkedy ot r chedy qokar opchedy dar kar ar dair ain ol keodar
G683-OL-0426	f86v6	f86v6.32	T	B	2	9	12	MEDIAL	qotar	kchedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olkchedy	Leserform olkchedy; lokale Bedeutung offen	UNRESOLVED_READER_FORM	MERGE_2	olkchedy	ol|kchedy	9|10	EXACT	ol	ol	9	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey qoeear chsey oky qokar orchey qotar olkchedy qokaiin am	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
G683-OL-0427	f86v6	f86v6.34	T	B	2	11	12	MEDIAL	oro	kaiiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
G683-OL-0428	f86v6	f86v6.35	T	B	2	7	11	MEDIAL	qokaiin	tey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sas aiin otariin otar cheody qotaiin qokaiin ol tey qokaiin otar ol	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G683-OL-0429	f86v6	f86v6.35	T	B	2	11	11	EOS	okar	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sas aiin otariin otar cheody qotaiin qokaiin ol tey qokaiin otar ol	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G683-OL-0430	f86v6	f86v6.37	T	B	2	8	11	MEDIAL	qokal	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo
G683-OL-0431	f86v6	f86v6.4	T	B	2	4	13	MEDIAL	shor	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	dshor shdy shor ol aiin olkeedy sh al ote r chdar lkarchees olkar dalam
G683-OL-0432	f86v6	f86v6.40	T	B	2	10	12	MEDIAL	kar	kar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	erste erhitzte Drogenfraktion im Ansatz	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	INFERRED_COMPOSITION	OL_BASE+KAR_HOT_FRACTION_I	NONE	BILATERAL_BOUND	ol|kar	IT2A:olkar|RF1B:olkar	erste erhitzte Drogenfraktion im Ansatz	INFERRED_COMPOSITION	MERGE_2	olkar	ol|kar	10|11	MERGE_2	olkar	ol|kar	10|11	NEITHER_EXACT	1	1	Beide Alternativleser binden rechts zu olkar; die Bedeutung ist eine provisorische OL+KAR-Komposition, keine publizierte olkar-Ganzwortkarte.	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daiin ar qotal tsh y otar shcthdy qokol chotal kar olkar alky
G683-OL-0433	f86v6	f86v6.7	T	B	2	6	15	MEDIAL	aiin	or	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	qokaiin y lche or or aiin ol or olkal or shedy qokal s ar orchey dy
G683-OL-0434	f87v	f87v.11	H	A	1	2	7	MEDIAL	kchor	cheeol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	kchor ol cheeol qok odal lseeey keodam	kchor ol cheeol qokodal lseeey keodam	kchor ol cheeol qokodal lseee keodam
G683-OL-0435	f88r	f88r.21	P	A	1	6	8	MEDIAL	shoy	sheeol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	teol chor olsheo y qokeol shockhy ol sheeol sheoldg
G683-OL-0436	f88r	f88r.22	P	A	1	5	6	MEDIAL	cheor	chorcholsal	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal
G683-OL-0437	f88v	f88v.19	P	A	1	3	9	MEDIAL	sheo	qokeey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	odoiin sheo ol qokeey olaiin cheody chocthey oteody dy	odaiin sheo ol qokeey ol aiin cheody chocthey oteody dy
G683-OL-0438	f89r1	f89r1.21	P	A	1	8	10	MEDIAL	otcham	sshr	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	taiin dam shoety dal qokchy ykchdy otcham ol rchs aiin	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin
G683-OL-0439	f89v1	f89v1.11	P	A	1	4	10	MEDIAL	ain	shodain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin sain ol shodain qokar ain chekal daiin dar	osheokaiin s ain ol sho ain qokar ain chekal aiin dar
G683-OL-0440	f89v1	f89v1.7	P	A	1	9	11	MEDIAL	s	chor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:sol	Samenmaterial/Saatgut	V13:SCOPED_CONCRETE_HEAD_FORM	MERGE_2	sol	s|ol	8|9	EXACT	ol	ol	9	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory
G683-OL-0441	f89v1	f89v1.9	P	A	1	7	10	MEDIAL	aiin	cheokchey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	tocheo cthor okol chekaiin os aiin ol cheokchey qokoiiin dan	too cthor okol chekaiin os aiin ol cheokchey qokoiiin a
G683-OL-0442	f90r1	f90r1.5	H	A	1	5	11	MEDIAL	sho	okachey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ytor ckhy lpychol sho ol okachey s sheom keol dchy dasady	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady
G683-OL-0443	f93r	f93r.3	H	A	1	8	10	MEDIAL	dal	schodchy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd	dsho dal alody ytchchy dam chody dal ol scho chy qotchd
G683-OL-0444	f93r	f93r.31	H	A	1	1	4	BOS	BOS	chol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol chol cthol olchod	ol chol cthol olchod	ol chol cthol olchod
G683-OL-0445	f93r	f93r.5	H	A	1	1	7	BOS	BOS	chody	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain
G683-OL-0446	f94r	f94r.4	H	B	3	3	11	MEDIAL	olkeedy	kchdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olkchdy	heiß-trocken aufbereitetes Drogenmaterial	GDT662:EXACT_WHOLE	MERGE_2	olkchdy	ol|kchdy	3|4	EXACT	ol	ol	3	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am	shor olkeedy olkchdy cheedy kalchdy ched aiin or chol kar am	shor olkee y ol kchdy chee y kalchdy che aiin or chol kar am
G683-OL-0447	f94v	f94v.10	H	B	3	1	10	BOS	BOS	air	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol air cheey okchaiin shy tararain otody qodar oteey dar	ol air cheey okchaiin shy tar ar aiin otody qodar oteey dar	ol air cheey okchaiin sh tararain otody qodar oteey dar
G683-OL-0448	f94v	f94v.2	H	B	3	1	8	BOS	BOS	teedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol teedy oteey qekeey oteey teedal ykeedy qotarain	ol teedy oteey qekeey oteey teedal ykeedy qotar ain	ol teedy oteey qekeey oteey tee al ykeedy qotar ain
G683-OL-0449	f94v	f94v.4	H	B	3	6	7	MEDIAL	qokchdy	okchy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dchdy otar otchy kedy qokchdy ol okchy	dchdy otar otchy kedy qokchdy ol okchy	dchdy otar otchy kedy qokch y ol okchy
G683-OL-0450	f94v	f94v.9	H	B	3	8	11	MEDIAL	ypchdair	s	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokey otaiin y ypch air ol s aiin oly
