unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	surface_id	atom_sequence	short_value_de	unit_reading_de	lookup_mode	autonomy
721	ASTRO	f69v	A3:G085	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chy	SF0091	NONE	dieser lokale Diagrammposten	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	EXACT_SHARED_SURFACE_READING	FULL
722	ASTRO	f69v	A3:G086	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qoteor	SF0353	OT+E+OR	nächsten Satz kurz nehmen	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ENRICHED_COMPONENT_READING	FULL
723	ASTRO	f69v	A3:G087	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cho	SF0066	HO	Eingangsposten oder Zutat	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	FINAL_PRODUCTIVE_BODY_OR_REGISTER_SPLIT	FULL
724	ASTRO	f69v	A3:G088	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qotair	SF0345	OT+AIR	nächster Lauf	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_REGISTERED_RENDERER_ALLOGRAPH	FULL
725	ASTRO	f69v	A3:G089	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chda	SF0025	CHD	Wert oder Platzbezug uebertragen	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	REGISTERED_ASTRO_OPERATION_ALLOGRAPH	FULL
726	ASTRO	f69v	A3:G090	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteeal	SF0281	OT+EE+AL	am nächsten Ziel länger halten	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_BOUND_EE_GRADE	FULL
727	ASTRO	f69v	A3:G091	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheor	SF0051	CHEO	Bedingungs-, Tabellen- oder Wahlansatz	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	REGISTERED_ASTRO_OPERATION_ALLOGRAPH	FULL
728	ASTRO	f69v	A3:G092	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	SF0013	AR	Ausgangssektor, Ursprung oder Bezugswert	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	LOCAL_ASTRO_WORD	FULL
729	ASTRO	f69v	A3:G093	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	air	SF0004	AIR	Himmels-, Ring- oder Zeigerlauf	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	LOCAL_ASTRO_WORD	FULL
730	ASTRO	f69v	A3:G094	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteody	SF0286	OT+E+OD+Y	den nächsten Posten kurz markieren	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_OD_MARKED_ENTRY_MODIFIER	FULL
731	ASTRO	f69v	A3:G095	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ytyd	SF0487	YT+TY	bezeichneter Platz oder Phase + TY	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_LOCAL_TABLE_STEM	FULL
732	ASTRO	f69v	A3:G096	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	a	SF0001	A	Hauptwert	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_LOCAL_PRIMITIVE_MICROCODE	FULL
733	ASTRO	f69v	A3:G097	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dchy	SF0122	D+CH+Y	fester aktueller Zustand	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_LOCAL_PRIMITIVE_MICROCODE	FULL
734	ASTRO	f69v	A3:G098	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoly	SF0295	OT+OL+Y	diese Fortsetzung als nächste nehmen	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ENRICHED_COMPONENT_READING	FULL
735	ASTRO	f69v	A3:G099	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okeodal	SF0229	OK+E+OD+AL	markiertes Ziel kurz aktivieren	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_OD_MARKED_ENTRY_MODIFIER	FULL
736	ASTRO	f69v	A3:G100	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	SF0285	OT+AR+AR	Folge + Quelle + Quelle	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	REGISTERED_RELATIONAL_CORE_ALLOGRAPH	FULL
737	ASTRO	f69v	A3:G101	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	SF0054	EE	lange Tabellenstufe	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_BOUND_EE_GRADE	FULL
738	ASTRO	f69v	A3:G102	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	SF0107	AIR	Lauf/Bahn	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	ASTRO_REGISTERED_RENDERER_ALLOGRAPH	FULL
739	ASTRO	f69v	A3:G103	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chey	SF0057	NONE	dieser lokale Diagrammposten	right wheel ring text: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsobjekt oder Eingangsbedingung; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	EXACT_SHARED_SURFACE_READING	FULL
