event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E3600	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chldaiin	L+AIIN	CHD	NONE	T0_EXACT_OBSERVED	3	G407-E2071	YES	CTX0902	YES	Im laufenden Gang bearbeite den Stationswert; über die sichtbare Verbindung.
G407-E3601	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3602	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1440	YES	CTX1177	YES	Setze den Stationsanteil im Stationsgang an.
G407-E3603	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	checthy	CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1635	YES	CTX0563	YES	Entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E3604	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chealror	AL+R+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3604	YES	CTX0137	YES	Markiere die Stationseinheit; zur Zielstation.
G407-E3605	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dcheokedy	D_ADDR+CH+E+O+K+E+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3605	YES	CTX0688	YES	Entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I, als Ausführung und auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E3606	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lkeed	L+K+EE+D_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3606	YES	CTX0948	YES	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad II; an der bezeichneten Stelle.
G407-E3607	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shckhey	SH+CH+K+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3352	YES	CTX2038	YES	Halte den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
G407-E3608	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ytaiin	Y+T+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3608	YES	CTX2437	YES	Stelle den Stationsposten und den Stationswert ein.
G407-E3609	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shechy	SH+E+CH+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3609	YES	CTX2072	YES	Halte den Stationsposten und entnimm den Stationsposten; auf Grad I.
G407-E3610	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	schety	S+CH+E+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3610	YES	CTX1980	YES	Wähle den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I.
G407-E3611	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	pdalshdy	P+DA+L+SH+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3611	YES	CTX1866	YES	Setze den Stationsposten ein und halte den Stationsposten; über die sichtbare Verbindung; auf der zweiten Stufe; an der bezeichneten Stelle.
G407-E3612	G407-S597	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shocphedy	SH+O+CH+P+E+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3612	YES	CTX2181	YES	Halte den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; als Ausführung und auf Grad I; schließe den Schritt.
G407-E3613	G407-S598	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otor	OT+OR	P	NONE	T0_EXACT_OBSERVED	2	G407-E3613	YES	CTX1828	YES	Danach im laufenden Gang setze die Stationseinheit ein.
G407-E3614	G407-S598	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	OR	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2075	YES	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3615	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	opshedy	O+P+SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1839	YES	CTX1150	YES	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung und auf Grad I.
G407-E3616	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otshdy	OT+SH+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3616	YES	CTX1834	YES	Danach halte den Stationsposten; an der bezeichneten Stelle.
G407-E3617	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedol	OK+E+D_ADDR+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3617	YES	CTX1267	YES	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; an der bezeichneten Stelle.
G407-E3618	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shdy	SH+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1939	YES	CTX2046	YES	Halte den Stationsposten; an der bezeichneten Stelle.
G407-E3619	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	soldy	S+OL+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3619	YES	CTX2007	YES	Weiter wähle den Stationsposten; an der bezeichneten Stelle.
G407-E3620	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sar	S+AR	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1588	NO	CTX1969	YES	Wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
G407-E3621	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedaiin	SH+E+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2426	YES	CTX2049	YES	Halte den Stationswert; auf Grad I.
G407-E3622	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ockhey	O+CH+K+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2299	YES	CTX1047	YES	Entnimm den Stationsposten und führe den Stationsposten zu; als Ausführung und auf Grad I.
G407-E3623	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sain	S+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1542	YES	CTX1949	YES	Wähle den Stationsanteil.
G407-E3624	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ched	CHD	NONE	AIN	T0_EXACT_OBSERVED	2	G407-E2428	NO	CTX0570	YES	Bearbeite den Stationsanteil [wie zuvor].
G407-E3625	G407-S599	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	AIN	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2074	YES	Halte den Stationsanteil [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3626	G407-S600	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qetal	CARRIER_Q+E+T+AL	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E3626	YES	CTX0220	YES	Stelle den Stationsanteil [wie zuvor] ein; zur Zielstation; als neuen Einsatz und auf Grad I.
G407-E3627	G407-S600	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dal	AL	T	AIN	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0080	YES	Im laufenden Gang stelle den Stationsanteil [wie zuvor] ein; zur Zielstation.
G407-E3628	G407-S600	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	AIN	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2074	YES	Halte den Stationsanteil [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3629	G407-S601	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shey	SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1433	YES	CTX2130	YES	Halte den Stationsposten; auf Grad I.
G407-E3630	G407-S601	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3631	G407-S602	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solkeedy	OL+K+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2999	YES	CTX1525	YES	Weiter führe den Stationsposten zu; auf Grad II; an der bezeichneten Stelle.
G407-E3632	G407-S602	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoteedy	OT+EE+DY	K	Y	T0_EXACT_OBSERVED	13	G407-E1784	NO	CTX1768	YES	Danach im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
G407-E3633	G407-S603	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3634	G407-S603	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3635	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	OL	OK	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1395	YES	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
G407-E3636	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheeety	EEE+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3636	YES	CTX0781	YES	Stelle den Stationsposten ein; auf Grad III.
G407-E3637	G407-S604	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3638	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3639	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	saiin	S+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1556	YES	CTX1946	YES	Wähle den Stationswert.
G407-E3640	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	solkeedy	OL+K+EE+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2999	YES	CTX1525	YES	Weiter führe den Stationsposten zu; auf Grad II; an der bezeichneten Stelle.
G407-E3641	G407-S605	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3642	G407-S606	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	OT+E+DY	OK	Y	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1717	YES	Danach im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3643	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sol	OL	OK	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1395	YES	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
G407-E3644	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3645	G407-S607	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	lkedy	L+K+E+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E1878	YES	CTX0943	YES	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung; auf Grad I; schließe den Schritt.
G407-E3646	G407-S608	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokchedy	OK+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2888	YES	CTX1249	YES	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.
G407-E3647	G407-S608	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3648	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chckhdy	CH+CH+K+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3648	YES	CTX0293	YES	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; an der bezeichneten Stelle.
G407-E3649	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sar	S+AR	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1588	NO	CTX1969	YES	Wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
G407-E3650	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	schedair	CHD+AIR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3650	YES	CTX0577	YES	Bearbeite den Stationsposten [wie zuvor]; entlang der Stationsbahn.
G407-E3651	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otchedy	OT+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3595	YES	CTX1703	YES	Danach bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E3652	G407-S610	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3653	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedain	CHD+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1894	YES	CTX0574	YES	Bearbeite den Stationsanteil.
G407-E3654	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3655	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qotedaiin	OT+E+AIIN	CHD	NONE	T0_EXACT_OBSERVED	1	G407-E3655	YES	CTX1707	YES	Danach im laufenden Gang bearbeite den Stationswert; auf Grad I.
G407-E3656	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otaiin	OT+AIIN	CHD	NONE	T0_EXACT_OBSERVED	6	G407-E2405	NO	CTX1624	YES	Danach im laufenden Gang bearbeite den Stationswert.
G407-E3657	G407-S611	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otedy	OT+E+DY	CHD	AIIN	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1712	YES	Danach im laufenden Gang bearbeite den Stationswert [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3658	G407-S612	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ldy	L+DY	CHD	AIIN	T0_EXACT_OBSERVED	4	G407-E1720	NO	CTX0932	YES	Im laufenden Gang bearbeite den Stationswert [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E3659	G407-S613	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tchedy	T+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1665	YES	CTX2260	YES	Stelle den Stationsposten ein und bearbeite den Stationsposten.
G407-E3660	G407-S613	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qotedy	OT+E+DY	CHD	Y	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1713	YES	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3661	G407-S614	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokal	OK+AL	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1518	YES	CTX1187	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
G407-E3662	G407-S614	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3663	G407-S615	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3664	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthedy	SH+E+CH+T+E+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3664	YES	CTX2070	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I und auf Grad I; an der bezeichneten Stelle.
G407-E3665	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shecthy	SH+E+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1670	YES	CTX2071	YES	Halte den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad I.
G407-E3666	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otor	OT+OR	T	NONE	T0_EXACT_OBSERVED	2	G407-E3613	NO	CTX1829	YES	Danach im laufenden Gang stelle die Stationseinheit ein.
G407-E3667	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3668	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	soiiin	S+O+LOCAL_CHAR_I+IIN	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3668	YES	CTX1996	YES	Wähle den Stationsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe; mit der lokalen Variante.
G407-E3669	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	checthy	CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1635	YES	CTX0563	YES	Entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E3670	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chety	T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3670	YES	CTX2297	YES	Stelle den Stationsposten ein.
G407-E3671	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otaiin	OT+AIIN	T	NONE	T0_EXACT_OBSERVED	6	G407-E2405	NO	CTX1628	YES	Danach im laufenden Gang stelle den Stationswert ein.
G407-E3672	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	olsaly	OL+AL+Y	T	NONE	T0_EXACT_OBSERVED	1	G407-E3672	YES	CTX1469	YES	Weiter im laufenden Gang stelle den Stationsposten ein; zur Zielstation.
G407-E3673	G407-S616	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3674	G407-S617	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3675	G407-S618	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qolchey	OL+Y	OK	NONE	T0_EXACT_OBSERVED	7	G407-E1515	YES	CTX1565	YES	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.
G407-E3676	G407-S618	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3677	G407-S618	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3678	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3679	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otal	OT+AL	CHD	Y	T0_EXACT_OBSERVED	7	G407-E2244	NO	CTX1646	YES	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation.
G407-E3680	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	otchey	OT+Y	CHD	NONE	T0_EXACT_OBSERVED	6	G407-E1656	NO	CTX1836	YES	Danach im laufenden Gang bearbeite den Stationsposten.
G407-E3681	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E3682	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qoky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1468	YES	CTX1376	YES	Setze den Stationsposten im Stationsgang an.
G407-E3683	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	tol	T+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3683	YES	CTX2282	YES	Weiter stelle den Stationsposten [wie zuvor] ein.
G407-E3684	G407-S619	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3685	G407-S620	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokylddy	OK+Y+L+D_ADDR+DY	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E3685	YES	CTX1380	YES	Setze den Stationsposten im Stationsgang an; über die sichtbare Verbindung; an der bezeichneten Stelle; schließe den Schritt.
G407-E3686	G407-S621	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	dain	AIN	OK	NONE	T0_EXACT_OBSERVED	8	G407-E1432	NO	CTX0041	YES	Im laufenden Gang setze den Stationsanteil im Stationsgang an.
G407-E3687	G407-S621	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E3688	G407-S621	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1458	YES	CTX1306	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad II; schließe den Schritt.
G407-E3689	G407-S622	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shckhedy	SH+CH+K+E+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3175	YES	CTX2037	YES	Halte den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; auf Grad I; schließe den Schritt.
G407-E3690	G407-S623	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shckhedy	SH+CH+K+E+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E3175	YES	CTX2037	YES	Halte den Stationsposten [wie zuvor], entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; auf Grad I; schließe den Schritt.
G407-E3691	G407-S624	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	saiin	S+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1556	YES	CTX1946	YES	Wähle den Stationswert.
G407-E3692	G407-S624	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheeky	CH+K+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1690	YES	CTX0428	YES	Entnimm den Stationsposten und führe den Stationsposten zu; auf Grad II.
G407-E3693	G407-S624	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	sheey	SH+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1529	YES	CTX2165	YES	Halte den Stationsposten; auf Grad II.
G407-E3694	G407-S624	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E3695	G407-S625	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E3696	G407-S626	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	oldy	OL+DY	SH	Y	T0_EXACT_OBSERVED	7	G407-E1436	YES	CTX1487	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor]; schließe den Schritt.
