gdt513_local_id	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	component_atom_count	portable_core_atoms	formal_or_local_atoms	legacy_structural_atoms	unresolved_atoms	component_trace_de	record_role	default_working_reading_de	running_support_tier	running_surface_event_count	running_surface_recipe_count	running_surface_recipes	running_recipe_event_count	running_recipe_surface_count	running_recipe_pages	local_leaveout_class	other_local_surface_pages	other_local_recipe_pages	gdt405_lock_contact	gdt405_locked_recipe	gdt405_lock_alignment	future_batch_recipe_policy	formula_hypothesis_signal	nomenclator_hypothesis_signal	record_hypothesis_signal	renderer_hypothesis_signal	mixed_model_assignment	meaning_status	portable_meaning_changed	structural_tag_promoted_to_word	guard
G513-L403	P912-E2308	f70v	f70v	CELESTIAL	f70v2.21	1163	Fischrad mit Stern tragenden Figuren	chedy	CHD+Y	2	CHD+Y	NONE	NONE	NONE	BEARBEITEN · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: BEARBEITEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	90	1	CHD+Y	107	3	f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	LOCAL_RECIPE_SHAPE_OTHER_PAGE	NONE	f69v	YES	CHD+Y	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L404	P912-E2309	f70v	f70v	CELESTIAL	f70v2.21	1164	Fischrad mit Stern tragenden Figuren	oteotey	OT+E+O+T+E+Y	6	OT+T+Y	E+O+E	NONE	NONE	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L405	P912-E2310	f70v	f70v	CELESTIAL	f70v2.21	1165	Fischrad mit Stern tragenden Figuren	oteeeor	OT+EEE+OR	3	OT+OR	EEE	NONE	NONE	DANACH · [EEE:STEUERUNG=GRAD III] · EINHEIT	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · [EEE:STEUERUNG=GRAD III] · EINHEIT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L406	P912-E2311	f70v	f70v	CELESTIAL	f70v2.21	1166	Fischrad mit Stern tragenden Figuren	ar	AR	1	AR	NONE	NONE	NONE	AUSGANG	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	34	1	AR	39	2	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	EXACT_LOCAL_SURFACE_OTHER_PAGE	f69v|f71v|f72r	f69v	YES	AR	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L407	P912-E2312	f70v	f70v	CELESTIAL	f70v2.21	1167	Fischrad mit Stern tragenden Figuren	alody	AL+O+DY	3	AL	O+DY	NONE	NONE	ZIELORT · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: ZIELORT · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L408	P912-E2313	f70v	f70v	CELESTIAL	f70v2.21	1168	Fischrad mit Stern tragenden Figuren	daiir	DA+IIN+R	3	R	DA+IIN	NONE	NONE	[DA:STEUERUNG=ZWEITE STUFE] · [IIN:STEUERUNG=STUFE] · MARKIEREN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: [DA:STEUERUNG=ZWEITE STUFE] · [IIN:STEUERUNG=STUFE] · MARKIEREN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L409	P912-E2314	f70v	f70v	CELESTIAL	f70v2.21	1169	Fischrad mit Stern tragenden Figuren	oteedar	OT+EE+AR	3	OT+AR	EE	NONE	NONE	DANACH · [EE:STEUERUNG=GRAD II] · AUSGANG	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · [EE:STEUERUNG=GRAD II] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L410	P912-E2315	f70v	f70v	CELESTIAL	f70v2.21	1170	Fischrad mit Stern tragenden Figuren	oteey	OT+EE+Y	3	OT+Y	EE	NONE	NONE	DANACH · [EE:STEUERUNG=GRAD II] · POSTEN	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	16	1	OT+EE+Y	22	3	f1r|f71v|f72r|f75r|f76r|f77r|f81r|f82r	EXACT_LOCAL_SURFACE_OTHER_PAGE	f69v|f72r	f69v	YES	OT+EE+Y	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L411	P912-E2316	f70v	f70v	CELESTIAL	f70v2.21	1171	Fischrad mit Stern tragenden Figuren	teey	T+EE+Y	3	T+Y	EE	NONE	NONE	EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	T+EE+Y	1	1	f71v	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L412	P912-E2317	f70v	f70v	CELESTIAL	f70v2.21	1172	Fischrad mit Stern tragenden Figuren	dalal	AL+AL	2	AL+AL	NONE	NONE	NONE	ZIELORT · ZIELORT	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: ZIELORT · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	AL+AL	2	2	f81v|f89r	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L413	P912-E2318	f70v	f70v	CELESTIAL	f70v2.21	1173	Fischrad mit Stern tragenden Figuren	cheoltey	CH+E+OL+T+E+Y	6	CH+OL+T+Y	E+E	NONE	NONE	NEHMEN · [E:STEUERUNG=GRAD I] · FORTSETZEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: NEHMEN · [E:STEUERUNG=GRAD I] · FORTSETZEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L414	P912-E2319	f70v	f70v	CELESTIAL	f70v2.21	1174	Fischrad mit Stern tragenden Figuren	oteedy	OT+EE+DY	3	OT	EE+DY	NONE	NONE	DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	7	1	OT+EE+DY	26	2	f72r|f75r|f76r|f77r|f81r|f82r|f83r	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L415	P912-E2320	f70v	f70v	CELESTIAL	f70v2.21	1175	Fischrad mit Stern tragenden Figuren	sheeteey	SH+EE+T+EE+Y	5	SH+T+Y	EE+EE	NONE	NONE	HALTEN · [EE:STEUERUNG=GRAD II] · EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: HALTEN · [EE:STEUERUNG=GRAD II] · EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L416	P912-E2321	f70v	f70v	CELESTIAL	f70v2.21	1176	Fischrad mit Stern tragenden Figuren	okeeol	OK+EE+OL	3	OK+OL	EE	NONE	NONE	SETZEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: SETZEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	4	1	OK+EE+OL	5	2	f72r|f83r|f89r	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L417	P912-E2322	f70v	f70v	CELESTIAL	f70v2.21	1177	Fischrad mit Stern tragenden Figuren	ykeeos	Y+K+EE+O+S_ADDR	5	Y+K	EE+O+S_ADDR	NONE	NONE	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L418	P912-E2323	f70v	f70v	CELESTIAL	f70v2.21	1178	Fischrad mit Stern tragenden Figuren	shey	SH+E+Y	3	SH+Y	E	NONE	NONE	HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	41	1	SH+E+Y	44	3	f11r|f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	YES	SH+E+Y	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L419	P912-E2324	f70v	f70v	CELESTIAL	f70v2.21	1179	Fischrad mit Stern tragenden Figuren	ykair	Y+K+AIR	3	Y+K+AIR	NONE	NONE	NONE	POSTEN · GEBEN · BAHN	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: POSTEN · GEBEN · BAHN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	Y+K+AIR	1	1	f55v	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L420	P912-E2325	f70v	f70v	CELESTIAL	f70v2.21	1180	Fischrad mit Stern tragenden Figuren	arar	AR+AR	2	AR+AR	NONE	NONE	NONE	AUSGANG · AUSGANG	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: AUSGANG · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L421	P912-E2326	f70v	f70v	CELESTIAL	f70v2.21	1181	Fischrad mit Stern tragenden Figuren	alos	AL+O+S_ADDR	3	AL	O+S_ADDR	NONE	NONE	ZIELORT · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: ZIELORT · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L422	P912-E2327	f70v	f70v	CELESTIAL	f70v2.22	1182	Fischrad mit Stern tragenden Figuren	otar	OT+AR	2	OT+AR	NONE	NONE	NONE	DANACH · AUSGANG	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	18	1	OT+AR	22	2	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	EXACT_LOCAL_SURFACE_OTHER_PAGE	f67r2|f71v|f72r|f88v	f67r2	YES	OT+AR	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L423	P912-E2328	f70v	f70v	CELESTIAL	f70v2.22	1183	Fischrad mit Stern tragenden Figuren	am	AM_ADDR	1	NONE	AM_ADDR	NONE	NONE	[AM_ADDR:LOKALSTRUKTUR=HIER]	LOCAL_CLASS_OR_NAME_CARD	LOKALE KENNUNG BEI Fischrad mit Stern tragenden Figuren: [AM_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	9	1	AM_ADDR	9	1	f10r|f24v|f55v|f67r2|f72r|f75r|f95v	EXACT_LOCAL_SURFACE_OTHER_PAGE	f67r2|f71v|f88r	f67r2|f88r	YES	AM_ADDR	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	YES	YES	NO	LOCAL_CLASS_OR_NAME_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L424	P912-E2329	f70v	f70v	CELESTIAL	f70v2.23	1184	Fischrad mit Stern tragenden Figuren	otar	OT+AR	2	OT+AR	NONE	NONE	NONE	DANACH · AUSGANG	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	18	1	OT+AR	22	2	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	EXACT_LOCAL_SURFACE_OTHER_PAGE	f67r2|f71v|f72r|f88v	f67r2	YES	OT+AR	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L425	P912-E2330	f70v	f70v	CELESTIAL	f70v2.23	1185	Fischrad mit Stern tragenden Figuren	al	AL	1	AL	NONE	NONE	NONE	ZIELORT	COORDINATE_OR_CATALOGUE_CARD	KOORDINATE/KATALOGEINTRAG BEI Fischrad mit Stern tragenden Figuren: ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	28	1	AL	75	3	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	EXACT_LOCAL_SURFACE_OTHER_PAGE	f72r	f67r2|f69v	YES	AL	MATCHES_GDT405_LOCK	REPLAY_GDT405_LOCKED_RECIPE	YES	NO	YES	NO	COORDINATE_OR_CATALOGUE_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L426	P912-E2331	f70v	f70v	CELESTIAL	f70v2.24	1186	Fischrad mit Stern tragenden Figuren	otalar	OT+AL+AR	3	OT+AL+AR	NONE	NONE	NONE	DANACH · ZIELORT · AUSGANG	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · ZIELORT · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L427	P912-E2332	f70v	f70v	CELESTIAL	f70v2.25	1187	Fischrad mit Stern tragenden Figuren	otalam	OT+AL+AM_ADDR	3	OT+AL	AM_ADDR	NONE	NONE	DANACH · ZIELORT · [AM_ADDR:LOKALSTRUKTUR=HIER]	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: DANACH · ZIELORT · [AM_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	OT+AL+AM_ADDR	1	1	f76r	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L428	P912-E2333	f70v	f70v	CELESTIAL	f70v2.26	1188	Fischrad mit Stern tragenden Figuren	dolaram	D_ADDR+OL+AR+AM_ADDR	4	OL+AR	D_ADDR+AM_ADDR	NONE	NONE	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	ITINERARY_OR_ADDRESS_CARD	ADRESSE/FORTSETZUNG BEI Fischrad mit Stern tragenden Figuren: [D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	NONE	0	0	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED	NONE	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	YES	YES	NO	ITINERARY_OR_ADDRESS_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-L429	P912-E2334	f70v	f70v	CELESTIAL	f70v2.27	1189	Fischrad mit Stern tragenden Figuren	okaram	OK+AR+AM_ADDR	3	OK+AR	AM_ADDR	NONE	NONE	SETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	ORDERED_INSTRUCTION_CARD	ANWEISUNG BEI Fischrad mit Stern tragenden Figuren: SETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	NONE	0	0	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE	f72r	NONE	NO	NONE	NOT_IN_GDT405_LOCK	NEW_SURFACE_USE_VISIBLE_LOCKED_ATOMS	YES	NO	YES	NO	ORDERED_INSTRUCTION_CARD	COMPLETE_WORKING_COMPONENT_READING	NO	NO	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
