unified_serial	register	page	unit_or_locus	source_group_identity	visible_identity	owner_or_namespace	construction_or_address	current_short_reading	content_layer	finite_source_unit	allowed_source_program	free_master_noun_allowed	selected_source_vocabulary	content_selection_status	controlled_unit_reading_de	controlled_rewrite_status
664	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A283	A3:G028	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
665	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A284	A3:G029	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
666	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A285	A3:G030	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
667	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A286	A3:G031	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
668	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A287	A3:G032	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
669	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A288	A3:G033	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
670	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A289	A3:G034	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
671	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A290	A3:G035	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
672	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A291	A3:G036	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
673	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A292	A3:G037	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
674	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A293	A3:G038	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
675	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A294	A3:G039	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
676	ASTRO_LOCAL_LOOKUP	f69v	f69v.1	A295	A3:G040	A3_LEFT_WHEEL_ONLY	A3_LEFT_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
677	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A296	A3:G041	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
678	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A297	A3:G042	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
679	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A298	A3:G043	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
680	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A299	A3:G044	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
681	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A300	A3:G045	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
682	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A301	A3:G046	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
683	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A302	A3:G047	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
684	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A303	A3:G048	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
685	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A304	A3:G049	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
686	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A305	A3:G050	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
687	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A306	A3:G051	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
688	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A307	A3:G052	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
689	ASTRO_LOCAL_LOOKUP	f69v	f69v.2	A308	A3:G053	A3_MIDDLE_WHEEL_ONLY	A3_MIDDLE_WHEEL_RING_TEXT	Schlage den vollständigen Wert nur im lokalen Instrumentenexemplar nach.	VISIBLE_LOCUS_PLUS_LOCAL_MASTER_NOMENCLATOR	A3	ROSETTE>MANSION_PLACE>RING_TEXT>LOCAL_LABEL>CALENDAR_VALUE>WEATHER_VALUE>LIGHT_VALUE>PLANET_VALUE>QUALITY_VALUE>NAMESPACE	NO	Rosetteninstrument; 28er Platz; Ringrubrik; Himmelslabel; Kalenderwert; Witterungswert; Lichtwert; Zeitwert; Qualitätswert; örtlicher Instrumentenschlüssel	FINITE_SELECTED_LEXICON	Am Rosetteninstrument einen 28er Platz und die Ringrubrik wählen. Das Himmelslabel kopieren und mit dem örtlichen Instrumentenschlüssel Kalenderwert, Witterungswert, Lichtwert, Zeitwert oder Qualitätswert lesen. Beim Rosettenwechsel den Schlüssel wechseln.	BOUND_WITHOUT_FREE_CONTENT_NOUN
