replay_attachment_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	local_head_configuration	direct_or_stack	teaching_rule_families	micro_signature	selected_attachment_de	changed_in_pass1023	owner_bound_selection	other_page_support_by_family	all_rule_families_supported_outside_page	micro_signature_other_pages	micro_signature_page_private	replay_result
P1024-A04062	SA04062	f89r	PHARMA	P1009-S614	P1008-E1132	f89r1.19	sheo	SH+E+O	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04063	SA04063	f89r	PHARMA	P1009-S614	P1008-E1133	f89r1.19	qoay	K+O+A_ADDR+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04064	SA04064	f89r	PHARMA	P1009-S614	P1008-E1134	f89r1.19	cheocphy	CH+E+O+CH+K+Y	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_LEFT_CLOSER	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f17r,f55v,f67r2,f68r1,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04065	SA04065	f89r	PHARMA	P1009-S614	P1008-E1134	f89r1.19	cheocphy	CH+E+O+CH+K+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04066	SA04066	f89r	PHARMA	P1009-S614	P1008-E1136	f89r1.19	sheyr	SH+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04067	SA04067	f89r	PHARMA	P1009-S614	P1008-E1136	f89r1.19	sheyr	SH+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04068	SA04068	f89r	PHARMA	P1009-S614	P1008-E1137	f89r1.19	qokair	OK+AIR	AIR	LAUF	LEFT_ONLY	DIRECT_LOCAL	L_AIR_RIGHT_FALLBACK	L_AIR_LEFT_FALLBACK_NO_RIGHT	OK=SETZEN[AIR=LAUF]	NO	NO	L_AIR_RIGHT_FALLBACK:f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04069	SA04069	f89r	PHARMA	P1009-S614	P1008-E1138	f89r1.19	ydam	Y+DA+AM_ADDR	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04070	SA04070	f89r	PHARMA	P1009-S614	P1008-E1139	f89r1.19	daly	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04071	SA04071	f89r	PHARMA	P1009-S614	P1008-E1140	f89r1.20	daim	AIN	AIN	ANTEIL	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AIN=ANTEIL]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04072	SA04072	f89r	PHARMA	P1009-S614	P1008-E1141	f89r1.20	cheom	CH+E+O+AM_ADDR	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04073	SA04073	f89r	PHARMA	P1009-S614	P1008-E1142	f89r1.20	qoay	K+O+A_ADDR+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04074	SA04074	f89r	PHARMA	P1009-S614	P1008-E1143	f89r1.20	air	AIR	AIR	LAUF	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	K=GEBEN⟨VORIGE KARTE⟩[AIR=LAUF]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04075	SA04075	f89r	PHARMA	P1009-S614	P1008-E1144	f89r1.20	cheody	CH+E+O+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04076	SA04076	f89r	PHARMA	P1009-S614	P1008-E1144	f89r1.20	cheody	CH+E+O+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04077	SA04077	f89r	PHARMA	P1009-S614	P1008-E1145	f89r1.20	ldain	AIN	AIN	ANTEIL	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04078	SA04078	f89r	PHARMA	P1009-S614	P1008-E1146	f89r1.20	dal	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04079	SA04079	f89r	PHARMA	P1009-S614	P1008-E1148	f89r1.20	chtaii	CH+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04080	SA04080	f89r	PHARMA	P1009-S614	P1008-E1149	f89r1.21	taiin	T+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04081	SA04081	f89r	PHARMA	P1009-S614	P1008-E1151	f89r1.21	shoety	SH+EE+T+Y	EE	GRAD II	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04082	SA04082	f89r	PHARMA	P1009-S614	P1008-E1151	f89r1.21	shoety	SH+EE+T+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04083	SA04083	f89r	PHARMA	P1009-S614	P1008-E1152	f89r1.21	dal	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04084	SA04084	f89r	PHARMA	P1009-S614	P1008-E1153	f89r1.21	qokchy	OK+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04085	SA04085	f89r	PHARMA	P1009-S614	P1008-E1154	f89r1.21	ykchdy	K+CHD+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CHD=UMSETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04086	SA04086	f89r	PHARMA	P1009-S614	P1008-E1157	f89r1.21	sshr	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CHD=UMSETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04087	SA04087	f89r	PHARMA	P1009-S614	P1008-E1158	f89r1.21	aiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CHD=UMSETZEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04088	SA04088	f89r	PHARMA	P1009-S614	P1008-E1159	f89r1.22	ycheeo	Y+Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CHD=UMSETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04089	SA04089	f89r	PHARMA	P1009-S614	P1008-E1159	f89r1.22	ycheeo	Y+Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CHD=UMSETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04090	SA04090	f89r	PHARMA	P1009-S614	P1008-E1161	f89r1.22	sheol	SH+E+OL	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04091	SA04091	f89r	PHARMA	P1009-S614	P1008-E1162	f89r1.22	qockhedy	O+CH+K+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04092	SA04092	f89r	PHARMA	P1009-S614	P1008-E1162	f89r1.22	qockhedy	O+CH+K+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04093	SA04093	f89r	PHARMA	P1009-S614	P1008-E1163	f89r1.22	yty	Y+T+Y	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04094	SA04094	f89r	PHARMA	P1009-S614	P1008-E1163	f89r1.22	yty	Y+T+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04095	SA04095	f89r	PHARMA	P1009-S614	P1008-E1164	f89r1.22	sheody	SH+E+O+D_ADDR+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04096	SA04096	f89r	PHARMA	P1009-S614	P1008-E1164	f89r1.22	sheody	SH+E+O+D_ADDR+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04097	SA04097	f89r	PHARMA	P1009-S614	P1008-E1166	f89r1.22	chead	CH+E+AR	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
P1024-A04098	SA04098	f89r	PHARMA	P1009-S614	P1008-E1166	f89r1.22	chead	CH+E+AR	AR	AUSGANG	LEFT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_LOCAL_LEFT	CH=NEHMEN[AR=AUSGANG]	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	TRANSFERRED_RULE_FAMILY
