replay_event_id	event_id	physical_page	register	statement_id	locus	surface	component_recipe	component_atom_count	all_atoms_on_apprentice_sheet	contains_local_channel	exact_surface_other_pages	exact_recipe_other_pages	surface_page_private	recipe_page_private	event_replay_result
P1024-E3554	P1008-E1046	f89r	PHARMA	P1009-S608	f89r1.6	qokod	OK+O+DY	3	YES	NO	NONE	f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3555	P1008-E1047	f89r	PHARMA	P1009-S609	f89r1.6	chepy	Y	1	YES	NO	f76r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3556	P1008-E1048	f89r	PHARMA	P1009-S609	f89r1.6	dar	D_ADDR+AR	2	YES	YES	f10r,f13r,f17r,f18r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v	f10r,f13r,f17r,f18r,f67r2,f71v,f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3557	P1008-E1049	f89r	PHARMA	P1009-S609	f89r1.6	sheey	SH+EE+Y	3	YES	NO	f72r,f76r,f77r,f81v,f82r,f83r	f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3558	P1008-E1050	f89r	PHARMA	P1009-S609	f89r1.6	okor	OK+OR	2	YES	NO	f17r,f72r	f17r,f18r,f56r,f72r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3559	P1008-E1051	f89r	PHARMA	P1009-S609	f89r1.6	sheeos	SH+EE+S	3	YES	NO	NONE	f67r2,f72r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3560	P1008-E1052	f89r	PHARMA	P1009-S609	f89r1.6	oldain	OL+D_ADDR+AIIN	3	YES	YES	NONE	f18r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3561	P1008-E1053	f89r	PHARMA	P1009-S609	f89r1.7	dshody	SH+E+DY	3	YES	NO	NONE	f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3562	P1008-E1054	f89r	PHARMA	P1009-S610	f89r1.7	qocthy	O+D_ADDR+CH+T+Y	5	YES	YES	NONE	f17r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3563	P1008-E1055	f89r	PHARMA	P1009-S610	f89r1.7	chockhy	HO+CH+K+Y	4	YES	YES	f88v	f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3564	P1008-E1056	f89r	PHARMA	P1009-S610	f89r1.7	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3565	P1008-E1057	f89r	PHARMA	P1009-S610	f89r1.7	chedy	CHD+Y	2	YES	NO	f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r	f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3566	P1008-E1058	f89r	PHARMA	P1009-S610	f89r1.7	qokeody	OK+E+O+D_ADDR+Y	5	YES	YES	f88r,f88v	f55v,f72r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3567	P1008-E1059	f89r	PHARMA	P1009-S610	f89r1.7	daldaiin	S+AL+D_ADDR+AIIN	4	YES	YES	NONE	f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3568	P1008-E1060	f89r	PHARMA	P1009-S610	f89r1.7	chodaiin	CH+O+D_ADDR+AIIN	4	YES	YES	f10r,f76r	f10r,f76r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3569	P1008-E1061	f89r	PHARMA	P1009-S610	f89r1.7	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3570	P1008-E1062	f89r	PHARMA	P1009-S610	f89r1.8	qokeol	OK+E+OL	3	YES	NO	f82r,f88r	f72r,f76r,f81v,f82r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3571	P1008-E1063	f89r	PHARMA	P1009-S610	f89r1.8	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f72r,f76r,f77r,f88r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3572	P1008-E1064	f89r	PHARMA	P1009-S610	f89r1.8	qodaiin	CARRIER_Q+O+AIIN	3	YES	NO	NONE	f55v,f76r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3573	P1008-E1065	f89r	PHARMA	P1009-S610	f89r1.8	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f72r,f76r,f77r,f88r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3574	P1008-E1066	f89r	PHARMA	P1009-S610	f89r1.8	cheody	CH+E+O+Y	4	YES	NO	f55v,f88r,f88v	f55v,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3575	P1008-E1067	f89r	PHARMA	P1009-S610	f89r1.8	qokechy	OK+Y	2	YES	NO	NONE	f10r,f13r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3576	P1008-E1068	f89r	PHARMA	P1009-S610	f89r1.8	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3577	P1008-E1069	f89r	PHARMA	P1009-S610	f89r1.8	ctheody	CH+E+O+Y	4	YES	NO	NONE	f55v,f88r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3578	P1008-E1070	f89r	PHARMA	P1009-S610	f89r1.8	dam	DA+AM_ADDR	2	YES	YES	f82r,f88v	f82r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3579	P1008-E1071	f89r	PHARMA	P1009-S610	f89r1.9	yshor	SH+OR	2	YES	NO	NONE	f10r,f11r,f17r,f18r,f77r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3580	P1008-E1072	f89r	PHARMA	P1009-S610	f89r1.9	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3581	P1008-E1073	f89r	PHARMA	P1009-S610	f89r1.9	oiiin	O+IIN	2	YES	NO	f72r,f81v	f13r,f67r2,f72r,f76r,f77r,f81v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3582	P1008-E1074	f89r	PHARMA	P1009-S610	f89r1.9	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3583	P1008-E1075	f89r	PHARMA	P1009-S610	f89r1.9	qokeey	OK+EE+Y	3	YES	NO	f56r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f56r,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3584	P1008-E1076	f89r	PHARMA	P1009-S610	f89r1.9	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3585	P1008-E1077	f89r	PHARMA	P1009-S610	f89r1.9	ckhol	OL	1	YES	NO	f18r,f72r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3586	P1008-E1078	f89r	PHARMA	P1009-S610	f89r1.9	qokain	OK+AIN	2	YES	NO	f55v,f75r,f76r,f77r,f81v,f82r,f83r	f18r,f55v,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3587	P1008-E1079	f89r	PHARMA	P1009-S610	f89r1.9	cheamy	CH+AM_ADDR	2	YES	YES	NONE	f76r,f77r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3588	P1008-E1080	f89r	PHARMA	P1009-S610	f89r1.10	tdain	AIN	1	YES	NO	NONE	f10r,f11r,f18r,f55v,f67r2,f75r,f76r,f77r,f81v,f83r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3589	P1008-E1081	f89r	PHARMA	P1009-S610	f89r1.10	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3590	P1008-E1082	f89r	PHARMA	P1009-S610	f89r1.10	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f72r,f76r,f77r,f88r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3591	P1008-E1083	f89r	PHARMA	P1009-S610	f89r1.10	cheoky	CH+E+O+K+Y	5	YES	NO	f72r,f82r	f72r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3592	P1008-E1084	f89r	PHARMA	P1009-S610	f89r1.10	cheody	CH+E+O+Y	4	YES	NO	f55v,f88r,f88v	f55v,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3593	P1008-E1085	f89r	PHARMA	P1009-S610	f89r1.10	qokar	OK+AR	2	YES	NO	f72r,f75r,f76r,f77r,f81v,f82r	f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3594	P1008-E1086	f89r	PHARMA	P1009-S610	f89r1.10	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3595	P1008-E1087	f89r	PHARMA	P1009-S610	f89r1.10	chor	CH+OR	2	YES	NO	f10r,f13r,f17r,f18r,f56r,f88r,f88v	f10r,f13r,f17r,f18r,f56r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3596	P1008-E1088	f89r	PHARMA	P1009-S610	f89r1.10	y	Y	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f76r,f77r,f81v,f88v	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3597	P1008-E1089	f89r	PHARMA	P1009-S610	f89r1.10	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3598	P1008-E1096	f89r	PHARMA	P1009-S611	f89r1.15	tcheol	T+CH+E+O+L	5	YES	NO	f82r	f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3599	P1008-E1097	f89r	PHARMA	P1009-S611	f89r1.15	qoeair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	4	YES	YES	NONE	f67r2	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3600	P1008-E1098	f89r	PHARMA	P1009-S611	f89r1.15	sheol	SH+E+OL	3	YES	NO	f72r,f75r,f76r,f82r,f83r,f88v	f72r,f75r,f76r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3601	P1008-E1099	f89r	PHARMA	P1009-S611	f89r1.15	qocphey	CH+P+E+Y	4	YES	NO	NONE	f77r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3602	P1008-E1100	f89r	PHARMA	P1009-S611	f89r1.15	saiin	S+AIIN	2	YES	NO	f67r2,f72r,f75r,f76r,f77r,f81v,f83r,f88r,f88v	f67r2,f72r,f75r,f76r,f77r,f81v,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3603	P1008-E1101	f89r	PHARMA	P1009-S611	f89r1.15	cheocphey	CH+CH+P+E+Y	5	YES	NO	NONE	f76r,f77r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3604	P1008-E1102	f89r	PHARMA	P1009-S611	f89r1.15	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3605	P1008-E1103	f89r	PHARMA	P1009-S611	f89r1.15	darolg	AR+OL	2	YES	NO	NONE	f71v,f72r,f77r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3606	P1008-E1104	f89r	PHARMA	P1009-S611	f89r1.16	om	O+AM_ADDR	2	YES	YES	f18r,f88r	f18r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3607	P1008-E1105	f89r	PHARMA	P1009-S611	f89r1.16	sheey	SH+EE+Y	3	YES	NO	f72r,f76r,f77r,f81v,f82r,f83r	f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3608	P1008-E1106	f89r	PHARMA	P1009-S611	f89r1.16	qokey	OK+E+Y	3	YES	NO	f75r,f76r,f81v,f82r,f83r	f67r2,f75r,f76r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3609	P1008-E1107	f89r	PHARMA	P1009-S611	f89r1.16	l	L	1	YES	NO	f72r,f75r,f76r,f77r,f81v,f82r,f83r	f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3610	P1008-E1108	f89r	PHARMA	P1009-S611	f89r1.16	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3611	P1008-E1109	f89r	PHARMA	P1009-S611	f89r1.16	dalchom	AL+CHD+DY	3	YES	NO	NONE	f72r,f76r,f77r,f83r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3612	P1008-E1110	f89r	PHARMA	P1009-S612	f89r1.16	chy	Y	1	YES	NO	f10r,f11r,f17r,f56r,f72r,f75r,f76r,f77r,f81v,f88r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3613	P1008-E1111	f89r	PHARMA	P1009-S612	f89r1.16	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f56r,f67r2,f72r,f76r,f77r,f88r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3614	P1008-E1112	f89r	PHARMA	P1009-S612	f89r1.16	cheos	CH+E+O+S	4	YES	NO	f67r2,f88r,f88v	f67r2,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3615	P1008-E1113	f89r	PHARMA	P1009-S612	f89r1.16	aiin	AIIN	1	YES	NO	f10r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3616	P1008-E1114	f89r	PHARMA	P1009-S612	f89r1.16	dy	Y	1	YES	NO	f10r,f11r,f13r,f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f88v	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3617	P1008-E1115	f89r	PHARMA	P1009-S612	f89r1.17	qeaiin	CARRIER_Q+O+AIIN	3	YES	NO	NONE	f55v,f76r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3618	P1008-E1116	f89r	PHARMA	P1009-S612	f89r1.17	cheyl	Y	1	YES	NO	NONE	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3619	P1008-E1117	f89r	PHARMA	P1009-S612	f89r1.17	seey	SH+EE+Y	3	YES	NO	NONE	f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3620	P1008-E1118	f89r	PHARMA	P1009-S612	f89r1.17	qotey	OT+E+Y	3	YES	NO	f76r,f77r	f72r,f75r,f76r,f77r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3621	P1008-E1119	f89r	PHARMA	P1009-S612	f89r1.17	qokeeol	OK+E+OL	3	YES	NO	NONE	f72r,f76r,f81v,f82r,f88r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3622	P1008-E1120	f89r	PHARMA	P1009-S612	f89r1.17	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3623	P1008-E1121	f89r	PHARMA	P1009-S612	f89r1.17	edy	Y	1	YES	NO	NONE	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3624	P1008-E1122	f89r	PHARMA	P1009-S612	f89r1.17	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3625	P1008-E1123	f89r	PHARMA	P1009-S612	f89r1.17	dam	DA+AM_ADDR	2	YES	YES	f82r,f88v	f82r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3626	P1008-E1124	f89r	PHARMA	P1009-S612	f89r1.18	dals	AL	1	YES	NO	NONE	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3627	P1008-E1125	f89r	PHARMA	P1009-S612	f89r1.18	al	AL	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f77r,f81v,f83r	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3628	P1008-E1126	f89r	PHARMA	P1009-S612	f89r1.18	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3629	P1008-E1127	f89r	PHARMA	P1009-S612	f89r1.18	cheody	CH+E+O+Y	4	YES	NO	f55v,f88r,f88v	f55v,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3630	P1008-E1128	f89r	PHARMA	P1009-S612	f89r1.18	dainaldy	D_ADDR+AIN+AL+DY	4	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E3631	P1008-E1129	f89r	PHARMA	P1009-S613	f89r1.18	al	AL	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f77r,f81v,f83r	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3632	P1008-E1130	f89r	PHARMA	P1009-S613	f89r1.18	daldal	AL+AL	2	YES	NO	NONE	f81v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3633	P1008-E1131	f89r	PHARMA	P1009-S614	f89r1.19	pshol	SH+OL	2	YES	NO	NONE	f13r,f17r,f56r,f72r,f76r,f77r,f81v,f83r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3634	P1008-E1132	f89r	PHARMA	P1009-S614	f89r1.19	sheo	SH+E+O	3	YES	NO	f71v,f88v	f71v,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3635	P1008-E1133	f89r	PHARMA	P1009-S614	f89r1.19	qoay	K+O+A_ADDR+Y	4	YES	YES	NONE	f88r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3636	P1008-E1134	f89r	PHARMA	P1009-S614	f89r1.19	cheocphy	CH+E+O+CH+K+Y	6	YES	NO	NONE	f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3637	P1008-E1135	f89r	PHARMA	P1009-S614	f89r1.19	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f11r,f13r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3638	P1008-E1136	f89r	PHARMA	P1009-S614	f89r1.19	sheyr	SH+E+Y	3	YES	NO	NONE	f11r,f13r,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3639	P1008-E1137	f89r	PHARMA	P1009-S614	f89r1.19	qokair	OK+AIR	2	YES	NO	f75r	f75r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3640	P1008-E1138	f89r	PHARMA	P1009-S614	f89r1.19	ydam	Y+DA+AM_ADDR	3	YES	YES	f67r2	f67r2	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3641	P1008-E1139	f89r	PHARMA	P1009-S614	f89r1.19	daly	AL	1	YES	NO	f76r	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3642	P1008-E1140	f89r	PHARMA	P1009-S614	f89r1.20	daim	AIN	1	YES	NO	NONE	f10r,f11r,f18r,f55v,f67r2,f75r,f76r,f77r,f81v,f83r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3643	P1008-E1141	f89r	PHARMA	P1009-S614	f89r1.20	cheom	CH+E+O+AM_ADDR	4	YES	YES	f88r	f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3644	P1008-E1142	f89r	PHARMA	P1009-S614	f89r1.20	qoay	K+O+A_ADDR+Y	4	YES	YES	NONE	f88r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3645	P1008-E1143	f89r	PHARMA	P1009-S614	f89r1.20	air	AIR	1	YES	NO	f67r2,f72r	f67r2,f72r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3646	P1008-E1144	f89r	PHARMA	P1009-S614	f89r1.20	cheody	CH+E+O+Y	4	YES	NO	f55v,f88r,f88v	f55v,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3647	P1008-E1145	f89r	PHARMA	P1009-S614	f89r1.20	ldain	AIN	1	YES	NO	NONE	f10r,f11r,f18r,f55v,f67r2,f75r,f76r,f77r,f81v,f83r,f88v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3648	P1008-E1146	f89r	PHARMA	P1009-S614	f89r1.20	dal	AL	1	YES	NO	f18r,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3649	P1008-E1147	f89r	PHARMA	P1009-S614	f89r1.20	chom	HO	1	YES	YES	f18r	f17r,f18r,f55v,f56r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3650	P1008-E1148	f89r	PHARMA	P1009-S614	f89r1.20	chtaii	CH+AIIN	2	YES	NO	NONE	f10r,f11r,f55v	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E3651	P1008-E1149	f89r	PHARMA	P1009-S614	f89r1.21	taiin	T+AIIN	2	YES	NO	f10r,f82r	f10r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3652	P1008-E1150	f89r	PHARMA	P1009-S614	f89r1.21	dam	DA+AM_ADDR	2	YES	YES	f82r,f88v	f82r,f88v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E3653	P1008-E1151	f89r	PHARMA	P1009-S614	f89r1.21	shoety	SH+EE+T+Y	4	YES	NO	NONE	f75r,f77r	YES	NO	ROOT_RECIPE_TRANSFERS
