global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
276	23	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M485	CH+@ACTION	T	CH+T	PHARMA	NEHMEN · EINSTELLEN	DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN	Nimm das zuvor Genannte und stelle es ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
277	24	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M481	CH+@ACTION	T	CH+T	SOURCE_SECTION_T	NEHMEN · EINSTELLEN	ENTNEHMEN · FESTLEGEN	Entnimm das zuvor Genannte und lege es fest.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
278	25	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M314	@ACTION+CHD+Y	P	P+CHD+Y	CELESTIAL	EINSETZEN · BEARBEITEN · POSTEN	EINTRAG EINSETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Setze den Positionsposten ein und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
279	26	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M315	@ACTION+CHD+Y	P	P+CHD+Y	PHARMA	EINSETZEN · BEARBEITEN · POSTEN	ZUTAT EINSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Setze den Drogenposten ein und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
280	27	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M311	@ACTION+CHD+Y	P	P+CHD+Y	SOURCE_SECTION_T	EINSETZEN · BEARBEITEN · POSTEN	IN EINTRAG EINSETZEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
281	28	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M217	@ACTION+AL+Y	R	R+AL+Y	HERBAL	MARKIEREN · ZIELORT · POSTEN	TEIL MARKIEREN · ZIELSTELLE · PFLANZENPOSTEN	Markiere den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
282	29	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M216	@ACTION+AL+Y	R	R+AL+Y	SOURCE_SECTION_T	MARKIEREN · ZIELORT · POSTEN	KENNZEICHNEN · ZIELSPALTE · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
283	30	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M399	@ACTION+OR+Y	R	R+OR+Y	CELESTIAL	MARKIEREN · EINHEIT · POSTEN	POSITION MARKIEREN · POSITIONSEINHEIT · POSITIONSPOSTEN	Markiere die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
284	31	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M400	@ACTION+OR+Y	R	R+OR+Y	PHARMA	MARKIEREN · EINHEIT · POSTEN	POSTEN MARKIEREN · ANSATZEINHEIT · DROGENPOSTEN	Markiere die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
285	32	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M384	@ACTION+OR+Y	S	S+OR+Y	CELESTIAL	WÄHLEN · EINHEIT · POSTEN	POSITION WÄHLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Wähle die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
286	33	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M385	@ACTION+OR+Y	S	S+OR+Y	PHARMA	WÄHLEN · EINHEIT · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZEINHEIT · DROGENPOSTEN	Wähle die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
287	34	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M374	@ACTION+OR+Y	SH	SH+OR+Y	CELESTIAL	HALTEN · EINHEIT · POSTEN	POSITION HALTEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Halte die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
288	35	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M375	@ACTION+OR+Y	SH	SH+OR+Y	PHARMA	HALTEN · EINHEIT · POSTEN	ANSATZ HALTEN · ANSATZEINHEIT · DROGENPOSTEN	Halte die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
289	36	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M212	@ACTION+AL+Y	T	T+AL+Y	HERBAL	EINSTELLEN · ZIELORT · POSTEN	ARBEITSSTUFE EINSTELLEN · ZIELSTELLE · PFLANZENPOSTEN	Stelle den Pflanzenposten ein; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
290	37	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M211	@ACTION+AL+Y	T	T+AL+Y	SOURCE_SECTION_T	EINSTELLEN · ZIELORT · POSTEN	FESTLEGEN · ZIELSPALTE · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
291	38	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M394	@ACTION+OR+Y	T	T+OR+Y	CELESTIAL	EINSTELLEN · EINHEIT · POSTEN	WERT EINSTELLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Stelle die Positionseinheit und den Positionsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
292	39	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M395	@ACTION+OR+Y	T	T+OR+Y	PHARMA	EINSTELLEN · EINHEIT · POSTEN	ANSATZWERT EINSTELLEN · ANSATZEINHEIT · DROGENPOSTEN	Stelle die Ansatzeinheit und den Drogenposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
293	40	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M244	@ACTION+CH+E+Y	K	K+CH+E+Y	CELESTIAL	GEBEN · NEHMEN · GRAD I · POSTEN	WERT ZUORDNEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Ordne den Positionsposten zu und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
294	41	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M245	@ACTION+CH+E+Y	K	K+CH+E+Y	PHARMA	GEBEN · NEHMEN · GRAD I · POSTEN	ZUTAT ZUGEBEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Gib den Drogenposten zu und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
295	42	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M229	@ACTION+CH+E+Y	OK	OK+CH+E+Y	CELESTIAL	SETZEN · NEHMEN · GRAD I · POSTEN	POSITION SETZEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Setze den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
296	43	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M230	@ACTION+CH+E+Y	OK	OK+CH+E+Y	PHARMA	SETZEN · NEHMEN · GRAD I · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Setze den Drogenposten als Ansatz an und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
297	44	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M264	@ACTION+CH+E+Y	R	R+CH+E+Y	CELESTIAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSITION MARKIEREN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Markiere den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
298	45	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M265	@ACTION+CH+E+Y	R	R+CH+E+Y	PHARMA	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSTEN MARKIEREN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Markiere den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
299	46	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M249	@ACTION+CH+E+Y	S	S+CH+E+Y	CELESTIAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	POSITION WÄHLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
300	47	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M250	@ACTION+CH+E+Y	S	S+CH+E+Y	PHARMA	WÄHLEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN WÄHLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
301	48	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M259	@ACTION+CH+E+Y	T	T+CH+E+Y	CELESTIAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	WERT EINSTELLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
302	49	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M260	@ACTION+CH+E+Y	T	T+CH+E+Y	PHARMA	EINSTELLEN · NEHMEN · GRAD I · POSTEN	ANSATZWERT EINSTELLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Stelle den Drogenposten ein und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
303	1	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M480	CH+@ACTION	CHD	CH+CHD	PHARMA	NEHMEN · BEARBEITEN	DROGENPOSTEN NEHMEN · ANSATZ BEARBEITEN	Nimm das zuvor Genannte und bearbeite es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
304	2	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M476	CH+@ACTION	CHD	CH+CHD	SOURCE_SECTION_T	NEHMEN · BEARBEITEN	ENTNEHMEN · EINTRAG BEARBEITEN	Entnimm das zuvor Genannte und bearbeite es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
305	3	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M455	CH+@ACTION	OK	CH+OK	PHARMA	NEHMEN · SETZEN	DROGENPOSTEN NEHMEN · ANSATZ ANSETZEN	Nimm das zuvor Genannte und setze es als Ansatz an.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
306	4	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M451	CH+@ACTION	OK	CH+OK	SOURCE_SECTION_T	NEHMEN · SETZEN	ENTNEHMEN · EINTRAGEN	Entnimm das zuvor Genannte und trage es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
307	5	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M495	CH+@ACTION	P	CH+P	PHARMA	NEHMEN · EINSETZEN	DROGENPOSTEN NEHMEN · ZUTAT EINSETZEN	Nimm das zuvor Genannte und setze es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
308	6	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M491	CH+@ACTION	P	CH+P	SOURCE_SECTION_T	NEHMEN · EINSETZEN	ENTNEHMEN · IN EINTRAG EINSETZEN	Entnimm das zuvor Genannte und setze es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
309	7	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M465	CH+@ACTION	SH	CH+SH	PHARMA	NEHMEN · HALTEN	DROGENPOSTEN NEHMEN · ANSATZ HALTEN	Nimm das zuvor Genannte und halte es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
310	8	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M461	CH+@ACTION	SH	CH+SH	SOURCE_SECTION_T	NEHMEN · HALTEN	ENTNEHMEN · FESTHALTEN	Entnimm das zuvor Genannte und halte es fest.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
311	9	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M279	@ACTION+CHD+Y	CH	CH+CHD+Y	CELESTIAL	NEHMEN · BEARBEITEN · POSTEN	POSITION AUFNEHMEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Nimm den Positionsposten auf und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
312	10	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M280	@ACTION+CHD+Y	CH	CH+CHD+Y	PHARMA	NEHMEN · BEARBEITEN · POSTEN	DROGENPOSTEN NEHMEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Nimm den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
313	11	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M276	@ACTION+CHD+Y	CH	CH+CHD+Y	SOURCE_SECTION_T	NEHMEN · BEARBEITEN · POSTEN	ENTNEHMEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
314	12	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M369	@ACTION+OR+Y	CH	CH+OR+Y	CELESTIAL	NEHMEN · EINHEIT · POSTEN	POSITION AUFNEHMEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Nimm die Positionseinheit und den Positionsposten auf.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
315	13	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M370	@ACTION+OR+Y	CH	CH+OR+Y	PHARMA	NEHMEN · EINHEIT · POSTEN	DROGENPOSTEN NEHMEN · ANSATZEINHEIT · DROGENPOSTEN	Nimm die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
