case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
4039	IT2a	f23r|f23r.4-f23r.5	23	SEPARATE	FAPESMO	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
4040	IT2a	f23r|f23r.4-f23r.5	23	SEPARATE	FRISESOMORUM	22	21	COUNT_MISMATCH	expected 22 groups; observed 21	0
4041	IT2a	f23r|f23r.6-f23r.11	23	FUSED	FAPESMO	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4042	IT2a	f23r|f23r.6-f23r.11	23	FUSED	FRISESOMORUM	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4043	IT2a	f23r|f23r.6-f23r.11	23	SEPARATE	FAPESMO	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4044	IT2a	f23r|f23r.6-f23r.11	23	SEPARATE	FRISESOMORUM	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4045	IT2a	f23v|f23v.1-f23v.5	23	FUSED	FAPESMO	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4046	IT2a	f23v|f23v.1-f23v.5	23	FUSED	FRISESOMORUM	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4047	IT2a	f23v|f23v.1-f23v.5	23	SEPARATE	FAPESMO	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4048	IT2a	f23v|f23v.1-f23v.5	23	SEPARATE	FRISESOMORUM	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4049	IT2a	f23v|f23v.6-f23v.12	23	FUSED	FAPESMO	10	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4050	IT2a	f23v|f23v.6-f23v.12	23	FUSED	FRISESOMORUM	10	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4051	IT2a	f23v|f23v.6-f23v.12	23	SEPARATE	FAPESMO	22	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4052	IT2a	f23v|f23v.6-f23v.12	23	SEPARATE	FRISESOMORUM	22	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4053	IT2a	f24r|f24r.1-f24r.19	24	FUSED	FAPESMO	10	106	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4054	IT2a	f24r|f24r.1-f24r.19	24	FUSED	FRISESOMORUM	10	106	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4055	IT2a	f24r|f24r.1-f24r.19	24	SEPARATE	FAPESMO	22	106	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4056	IT2a	f24r|f24r.1-f24r.19	24	SEPARATE	FRISESOMORUM	22	106	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4057	IT2a	f24r|f24r.20-f24r.20	24	FUSED	FAPESMO	10	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4058	IT2a	f24r|f24r.20-f24r.20	24	FUSED	FRISESOMORUM	10	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4059	IT2a	f24r|f24r.20-f24r.20	24	SEPARATE	FAPESMO	22	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4060	IT2a	f24r|f24r.20-f24r.20	24	SEPARATE	FRISESOMORUM	22	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4061	IT2a	f24v|f24v.1-f24v.5	24	FUSED	FAPESMO	10	33	COUNT_MISMATCH	expected 10 groups; observed 33	0
4062	IT2a	f24v|f24v.1-f24v.5	24	FUSED	FRISESOMORUM	10	33	COUNT_MISMATCH	expected 10 groups; observed 33	0
4063	IT2a	f24v|f24v.1-f24v.5	24	SEPARATE	FAPESMO	22	33	COUNT_MISMATCH	expected 22 groups; observed 33	0
4064	IT2a	f24v|f24v.1-f24v.5	24	SEPARATE	FRISESOMORUM	22	33	COUNT_MISMATCH	expected 22 groups; observed 33	0
4065	IT2a	f24v|f24v.6-f24v.11	24	FUSED	FAPESMO	10	23	COUNT_MISMATCH	expected 10 groups; observed 23	0
4066	IT2a	f24v|f24v.6-f24v.11	24	FUSED	FRISESOMORUM	10	23	COUNT_MISMATCH	expected 10 groups; observed 23	0
4067	IT2a	f24v|f24v.6-f24v.11	24	SEPARATE	FAPESMO	22	23	COUNT_MISMATCH	expected 22 groups; observed 23	0
4068	IT2a	f24v|f24v.6-f24v.11	24	SEPARATE	FRISESOMORUM	22	23	COUNT_MISMATCH	expected 22 groups; observed 23	0
4069	IT2a	f24v|f24v.12-f24v.16	24	FUSED	FAPESMO	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
4070	IT2a	f24v|f24v.12-f24v.16	24	FUSED	FRISESOMORUM	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
4071	IT2a	f24v|f24v.12-f24v.16	24	SEPARATE	FAPESMO	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
4072	IT2a	f24v|f24v.12-f24v.16	24	SEPARATE	FRISESOMORUM	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
4073	IT2a	f25r|f25r.1-f25r.7	25	FUSED	FAPESMO	10	48	COUNT_MISMATCH	expected 10 groups; observed 48	0
4074	IT2a	f25r|f25r.1-f25r.7	25	FUSED	FRISESOMORUM	10	48	COUNT_MISMATCH	expected 10 groups; observed 48	0
4075	IT2a	f25r|f25r.1-f25r.7	25	SEPARATE	FAPESMO	22	48	COUNT_MISMATCH	expected 22 groups; observed 48	0
4076	IT2a	f25r|f25r.1-f25r.7	25	SEPARATE	FRISESOMORUM	22	48	COUNT_MISMATCH	expected 22 groups; observed 48	0
4077	IT2a	f25v|f25v.1-f25v.7	25	FUSED	FAPESMO	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4078	IT2a	f25v|f25v.1-f25v.7	25	FUSED	FRISESOMORUM	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4079	IT2a	f25v|f25v.1-f25v.7	25	SEPARATE	FAPESMO	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4080	IT2a	f25v|f25v.1-f25v.7	25	SEPARATE	FRISESOMORUM	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4081	IT2a	f26r|f26r.1-f26r.6	26	FUSED	FAPESMO	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4082	IT2a	f26r|f26r.1-f26r.6	26	FUSED	FRISESOMORUM	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4083	IT2a	f26r|f26r.1-f26r.6	26	SEPARATE	FAPESMO	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4084	IT2a	f26r|f26r.1-f26r.6	26	SEPARATE	FRISESOMORUM	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4085	IT2a	f26r|f26r.7-f26r.10	26	FUSED	FAPESMO	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4086	IT2a	f26r|f26r.7-f26r.10	26	FUSED	FRISESOMORUM	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4087	IT2a	f26r|f26r.7-f26r.10	26	SEPARATE	FAPESMO	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4088	IT2a	f26r|f26r.7-f26r.10	26	SEPARATE	FRISESOMORUM	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4089	IT2a	f26v|f26v.1-f26v.2	26	FUSED	FAPESMO	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4090	IT2a	f26v|f26v.1-f26v.2	26	FUSED	FRISESOMORUM	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4091	IT2a	f26v|f26v.1-f26v.2	26	SEPARATE	FAPESMO	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4092	IT2a	f26v|f26v.1-f26v.2	26	SEPARATE	FRISESOMORUM	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4093	IT2a	f26v|f26v.3-f26v.4	26	FUSED	FAPESMO	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4094	IT2a	f26v|f26v.3-f26v.4	26	FUSED	FRISESOMORUM	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4095	IT2a	f26v|f26v.3-f26v.4	26	SEPARATE	FAPESMO	22	22	REPEAT_CONFLICT	repeated ('T:HUMAN',) differs: opar versus otedy	0
4096	IT2a	f26v|f26v.3-f26v.4	26	SEPARATE	FRISESOMORUM	22	22	REPEAT_CONFLICT	repeated ('T:LION',) differs: opar versus otedy	0
4097	IT2a	f26v|f26v.5-f26v.6	26	FUSED	FAPESMO	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4098	IT2a	f26v|f26v.5-f26v.6	26	FUSED	FRISESOMORUM	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4099	IT2a	f26v|f26v.5-f26v.6	26	SEPARATE	FAPESMO	22	22	REPEAT_CONFLICT	repeated ('T:HUMAN',) differs: eeeody versus qotedy	0
4100	IT2a	f26v|f26v.5-f26v.6	26	SEPARATE	FRISESOMORUM	22	22	REPEAT_CONFLICT	repeated ('T:LION',) differs: eeeody versus qotedy	0
4101	IT2a	f26v|f26v.7-f26v.9	26	FUSED	FAPESMO	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
4102	IT2a	f26v|f26v.7-f26v.9	26	FUSED	FRISESOMORUM	10	24	COUNT_MISMATCH	expected 10 groups; observed 24	0
4103	IT2a	f26v|f26v.7-f26v.9	26	SEPARATE	FAPESMO	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
4104	IT2a	f26v|f26v.7-f26v.9	26	SEPARATE	FRISESOMORUM	22	24	COUNT_MISMATCH	expected 22 groups; observed 24	0
4105	IT2a	f27r|f27r.1-f27r.6	27	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4106	IT2a	f27r|f27r.1-f27r.6	27	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4107	IT2a	f27r|f27r.1-f27r.6	27	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4108	IT2a	f27r|f27r.1-f27r.6	27	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4109	IT2a	f27r|f27r.7-f27r.12	27	FUSED	FAPESMO	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4110	IT2a	f27r|f27r.7-f27r.12	27	FUSED	FRISESOMORUM	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4111	IT2a	f27r|f27r.7-f27r.12	27	SEPARATE	FAPESMO	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4112	IT2a	f27r|f27r.7-f27r.12	27	SEPARATE	FRISESOMORUM	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4113	IT2a	f27r|f27r.13-f27r.13	27	FUSED	FAPESMO	10	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4114	IT2a	f27r|f27r.13-f27r.13	27	FUSED	FRISESOMORUM	10	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4115	IT2a	f27r|f27r.13-f27r.13	27	SEPARATE	FAPESMO	22	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4116	IT2a	f27r|f27r.13-f27r.13	27	SEPARATE	FRISESOMORUM	22	1	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4117	IT2a	f28r|f28r.1-f28r.9	28	FUSED	FAPESMO	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4118	IT2a	f28r|f28r.1-f28r.9	28	FUSED	FRISESOMORUM	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4119	IT2a	f28r|f28r.1-f28r.9	28	SEPARATE	FAPESMO	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4120	IT2a	f28r|f28r.1-f28r.9	28	SEPARATE	FRISESOMORUM	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4121	IT2a	f28v|f28v.1-f28v.3	28	FUSED	FAPESMO	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4122	IT2a	f28v|f28v.1-f28v.3	28	FUSED	FRISESOMORUM	10	22	COUNT_MISMATCH	expected 10 groups; observed 22	0
4123	IT2a	f28v|f28v.1-f28v.3	28	SEPARATE	FAPESMO	22	22	REPEAT_CONFLICT	repeated ('T:HUMAN',) differs: qooiiin versus qoty	0
4124	IT2a	f28v|f28v.1-f28v.3	28	SEPARATE	FRISESOMORUM	22	22	REPEAT_CONFLICT	repeated ('T:LION',) differs: qooiiin versus qoty	0
4125	IT2a	f28v|f28v.4-f28v.5	28	FUSED	FAPESMO	10	18	COUNT_MISMATCH	expected 10 groups; observed 18	0
4126	IT2a	f28v|f28v.4-f28v.5	28	FUSED	FRISESOMORUM	10	18	COUNT_MISMATCH	expected 10 groups; observed 18	0
4127	IT2a	f28v|f28v.4-f28v.5	28	SEPARATE	FAPESMO	22	18	COUNT_MISMATCH	expected 22 groups; observed 18	0
4128	IT2a	f28v|f28v.4-f28v.5	28	SEPARATE	FRISESOMORUM	22	18	COUNT_MISMATCH	expected 22 groups; observed 18	0
4129	IT2a	f28v|f28v.6-f28v.6	28	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4130	IT2a	f28v|f28v.6-f28v.6	28	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4131	IT2a	f28v|f28v.6-f28v.6	28	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4132	IT2a	f28v|f28v.6-f28v.6	28	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4133	IT2a	f28v|f28v.7-f28v.9	28	FUSED	FAPESMO	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4134	IT2a	f28v|f28v.7-f28v.9	28	FUSED	FRISESOMORUM	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4135	IT2a	f28v|f28v.7-f28v.9	28	SEPARATE	FAPESMO	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4136	IT2a	f28v|f28v.7-f28v.9	28	SEPARATE	FRISESOMORUM	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4137	IT2a	f29r|f29r.1-f29r.4	29	FUSED	FAPESMO	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4138	IT2a	f29r|f29r.1-f29r.4	29	FUSED	FRISESOMORUM	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4139	IT2a	f29r|f29r.1-f29r.4	29	SEPARATE	FAPESMO	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4140	IT2a	f29r|f29r.1-f29r.4	29	SEPARATE	FRISESOMORUM	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4141	IT2a	f29r|f29r.5-f29r.9	29	FUSED	FAPESMO	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4142	IT2a	f29r|f29r.5-f29r.9	29	FUSED	FRISESOMORUM	10	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4143	IT2a	f29r|f29r.5-f29r.9	29	SEPARATE	FAPESMO	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4144	IT2a	f29r|f29r.5-f29r.9	29	SEPARATE	FRISESOMORUM	22	36	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4145	IT2a	f29v|f29v.1-f29v.4	29	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4146	IT2a	f29v|f29v.1-f29v.4	29	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4147	IT2a	f29v|f29v.1-f29v.4	29	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4148	IT2a	f29v|f29v.1-f29v.4	29	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4149	IT2a	f29v|f29v.5-f29v.9	29	FUSED	FAPESMO	10	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4150	IT2a	f29v|f29v.5-f29v.9	29	FUSED	FRISESOMORUM	10	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4151	IT2a	f29v|f29v.5-f29v.9	29	SEPARATE	FAPESMO	22	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4152	IT2a	f29v|f29v.5-f29v.9	29	SEPARATE	FRISESOMORUM	22	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4153	IT2a	f29v|f29v.10-f29v.12	29	FUSED	FAPESMO	10	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4154	IT2a	f29v|f29v.10-f29v.12	29	FUSED	FRISESOMORUM	10	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4155	IT2a	f29v|f29v.10-f29v.12	29	SEPARATE	FAPESMO	22	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4156	IT2a	f29v|f29v.10-f29v.12	29	SEPARATE	FRISESOMORUM	22	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4157	IT2a	f2r|f2r.1-f2r.7	2	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4158	IT2a	f2r|f2r.1-f2r.7	2	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4159	IT2a	f2r|f2r.1-f2r.7	2	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4160	IT2a	f2r|f2r.1-f2r.7	2	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4161	IT2a	f2r|f2r.8-f2r.13	2	FUSED	FAPESMO	10	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4162	IT2a	f2r|f2r.8-f2r.13	2	FUSED	FRISESOMORUM	10	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4163	IT2a	f2r|f2r.8-f2r.13	2	SEPARATE	FAPESMO	22	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4164	IT2a	f2r|f2r.8-f2r.13	2	SEPARATE	FRISESOMORUM	22	53	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4165	IT2a	f2v|f2v.1-f2v.4	2	FUSED	FAPESMO	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4166	IT2a	f2v|f2v.1-f2v.4	2	FUSED	FRISESOMORUM	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4167	IT2a	f2v|f2v.1-f2v.4	2	SEPARATE	FAPESMO	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4168	IT2a	f2v|f2v.1-f2v.4	2	SEPARATE	FRISESOMORUM	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4169	IT2a	f2v|f2v.5-f2v.8	2	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4170	IT2a	f2v|f2v.5-f2v.8	2	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4171	IT2a	f2v|f2v.5-f2v.8	2	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4172	IT2a	f2v|f2v.5-f2v.8	2	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4173	IT2a	f30r|f30r.1-f30r.7	30	FUSED	FAPESMO	10	52	COUNT_MISMATCH	expected 10 groups; observed 52	0
4174	IT2a	f30r|f30r.1-f30r.7	30	FUSED	FRISESOMORUM	10	52	COUNT_MISMATCH	expected 10 groups; observed 52	0
4175	IT2a	f30r|f30r.1-f30r.7	30	SEPARATE	FAPESMO	22	52	COUNT_MISMATCH	expected 22 groups; observed 52	0
4176	IT2a	f30r|f30r.1-f30r.7	30	SEPARATE	FRISESOMORUM	22	52	COUNT_MISMATCH	expected 22 groups; observed 52	0
4177	IT2a	f30r|f30r.8-f30r.13	30	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4178	IT2a	f30r|f30r.8-f30r.13	30	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4179	IT2a	f30r|f30r.8-f30r.13	30	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4180	IT2a	f30r|f30r.8-f30r.13	30	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4181	IT2a	f30v|f30v.1-f30v.11	30	FUSED	FAPESMO	10	63	COUNT_MISMATCH	expected 10 groups; observed 63	0
4182	IT2a	f30v|f30v.1-f30v.11	30	FUSED	FRISESOMORUM	10	63	COUNT_MISMATCH	expected 10 groups; observed 63	0
4183	IT2a	f30v|f30v.1-f30v.11	30	SEPARATE	FAPESMO	22	63	COUNT_MISMATCH	expected 22 groups; observed 63	0
4184	IT2a	f30v|f30v.1-f30v.11	30	SEPARATE	FRISESOMORUM	22	63	COUNT_MISMATCH	expected 22 groups; observed 63	0
4185	IT2a	f31r|f31r.1-f31r.5	31	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4186	IT2a	f31r|f31r.1-f31r.5	31	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4187	IT2a	f31r|f31r.1-f31r.5	31	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4188	IT2a	f31r|f31r.1-f31r.5	31	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4189	IT2a	f31r|f31r.6-f31r.9	31	FUSED	FAPESMO	10	27	COUNT_MISMATCH	expected 10 groups; observed 27	0
4190	IT2a	f31r|f31r.6-f31r.9	31	FUSED	FRISESOMORUM	10	27	COUNT_MISMATCH	expected 10 groups; observed 27	0
4191	IT2a	f31r|f31r.6-f31r.9	31	SEPARATE	FAPESMO	22	27	COUNT_MISMATCH	expected 22 groups; observed 27	0
4192	IT2a	f31r|f31r.6-f31r.9	31	SEPARATE	FRISESOMORUM	22	27	COUNT_MISMATCH	expected 22 groups; observed 27	0
4193	IT2a	f31r|f31r.10-f31r.15	31	FUSED	FAPESMO	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
4194	IT2a	f31r|f31r.10-f31r.15	31	FUSED	FRISESOMORUM	10	37	COUNT_MISMATCH	expected 10 groups; observed 37	0
4195	IT2a	f31r|f31r.10-f31r.15	31	SEPARATE	FAPESMO	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
4196	IT2a	f31r|f31r.10-f31r.15	31	SEPARATE	FRISESOMORUM	22	37	COUNT_MISMATCH	expected 22 groups; observed 37	0
4197	IT2a	f31r|f31r.16-f31r.16	31	FUSED	FAPESMO	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4198	IT2a	f31r|f31r.16-f31r.16	31	FUSED	FRISESOMORUM	10	2	COUNT_MISMATCH	expected 10 groups; observed 2	0
4199	IT2a	f31r|f31r.16-f31r.16	31	SEPARATE	FAPESMO	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4200	IT2a	f31r|f31r.16-f31r.16	31	SEPARATE	FRISESOMORUM	22	2	COUNT_MISMATCH	expected 22 groups; observed 2	0
4201	IT2a	f32r|f32r.1-f32r.5	32	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4202	IT2a	f32r|f32r.1-f32r.5	32	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4203	IT2a	f32r|f32r.1-f32r.5	32	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4204	IT2a	f32r|f32r.1-f32r.5	32	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4205	IT2a	f32r|f32r.6-f32r.19	32	FUSED	FAPESMO	10	46	COUNT_MISMATCH	expected 10 groups; observed 46	0
4206	IT2a	f32r|f32r.6-f32r.19	32	FUSED	FRISESOMORUM	10	46	COUNT_MISMATCH	expected 10 groups; observed 46	0
4207	IT2a	f32r|f32r.6-f32r.19	32	SEPARATE	FAPESMO	22	46	COUNT_MISMATCH	expected 22 groups; observed 46	0
4208	IT2a	f32r|f32r.6-f32r.19	32	SEPARATE	FRISESOMORUM	22	46	COUNT_MISMATCH	expected 22 groups; observed 46	0
4209	IT2a	f32v|f32v.1-f32v.6	32	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4210	IT2a	f32v|f32v.1-f32v.6	32	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4211	IT2a	f32v|f32v.1-f32v.6	32	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4212	IT2a	f32v|f32v.1-f32v.6	32	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4213	IT2a	f32v|f32v.7-f32v.11	32	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4214	IT2a	f32v|f32v.7-f32v.11	32	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4215	IT2a	f32v|f32v.7-f32v.11	32	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4216	IT2a	f32v|f32v.7-f32v.11	32	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
4217	IT2a	f33r|f33r.1-f33r.7	33	FUSED	FAPESMO	10	72	COUNT_MISMATCH	expected 10 groups; observed 72	0
