page	locus	section	changed_surfaces	newly_known_positions	meaning_revisions	complete_before	complete_after	strict_complete_after	zl3b_line	old_translation_de	new_translation_de
f77v	f77v.26	B	shedy|qokedy|qoky|qokchy	2	2	0	0	0	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	[dairol:?] | [shedy:?] | Wurzel/Wurzeldroge, trockene Grundform | [sheor:?] | [qokedy:?] | heiße Grundform | [chckhy:?] | heiß-trocken | [ldol:?]	[dairol:?] | feucht in der Mitte des Grades, abgeschlossen | Wurzel/Wurzeldroge, trockene Grundform | [sheor:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [chckhy:?] | heiß und trocken am Anfang des Grades | [ldol:?]
f77v	f77v.27	B	tshedy|chedy	1	1	0	0	0	tshedy qokain chedal fchedy cheky sain chedy qokain ol	[tshedy:?] | heiß, Grad II | [chedal:?] | [fchedy:?] | [cheky:?] | [sain:?] | getrockneter Zustand | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chedal:?] | [fchedy:?] | [cheky:?] | [sain:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f77v	f77v.28	B	qokedy	1	0	0	0	0	ychedy qokedy qoked ol sheor olchdy	[ychedy:?] | [qokedy:?] | [qoked:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheor:?] | [olchdy:?]	[ychedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qoked:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheor:?] | [olchdy:?]
f77v	f77v.29	B	cheedy|qoty	1	1	0	0	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	[tchadchy:?] | eingeweichtes Drogenholz | [daly:?] | [dal:?] | [dsheedy:?] | [pcheol:?] | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheedy:?] | kalt, Grundform	[tchadchy:?] | eingeweichtes Drogenholz | [daly:?] | [dal:?] | [dsheedy:?] | [pcheol:?] | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt am Anfang des Grades
f77v	f77v.30	B	shey|sheey|qokedy|chedy	1	3	0	0	0	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	feucht, attributiv gebunden | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | [qokedy:?] | getrocknetes Drogenholz | heiß, Grad III | [dal:?] | Grad-/Maßwert III | getrockneter Zustand	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | [dal:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen
f77v	f77v.31	B	shedy|qotedy	2	0	0	0	0	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy	[qoas:?] | [shedy:?] | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qotedy:?] | [rchr:?] | [oltedy:?] | Drogenholz, trockene Grundform	[qoas:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalt in der Mitte des Grades, abgeschlossen | [rchr:?] | [oltedy:?] | Drogenholz, trockene Grundform
f77v	f77v.33	B	chedy	0	1	0	0	0	qokaiin cheky rar chedy qokal dar y qotal dal rain	heiß, Grad III | [cheky:?] | Wurzelfraktion I | getrockneter Zustand | heiße Substanz | [dar:?] | [y:?] | [qotal:?] | [dal:?] | [rain:?]	heiß, Grad III | [cheky:?] | Wurzelfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz | [dar:?] | [y:?] | [qotal:?] | [dal:?] | [rain:?]
f77v	f77v.34	B	qokedy	1	0	0	0	0	solkchedy shar ytal dy dychedy lkchey qokedy rched	[solkchedy:?] | [shar:?] | [ytal:?] | [dy:?] | [dychedy:?] | [lkchey:?] | [qokedy:?] | [rched:?]	[solkchedy:?] | [shar:?] | [ytal:?] | [dy:?] | [dychedy:?] | [lkchey:?] | heiß in der Mitte des Grades, abgeschlossen | [rched:?]
f77v	f77v.35	B	sheey|qokeedy	0	2	0	0	0	tchor sheey qokain qokain sheol qokeedy qokal dary	[tchor:?] | feucht, Bindungsstufe II | heiß, Grad II | heiß, Grad II | feuchtes Material | heißer Zustand, Bindungsstufe II | heiße Substanz | [dary:?]	[tchor:?] | feucht am Ende des Grades | heiß, Grad II | heiß, Grad II | feuchtes Material | heiß am Ende des Grades, abgeschlossen | heiße Substanz | [dary:?]
f77v	f77v.36	B	qotchy|shedy|qokedy|qokedy|chey	4	1	0	0	0	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	kalt-trocken | heiße Substanz | [shedy:?] | [qokedy:?] | getrocknetes Drogenholz | [qokedy:?] | [qol:?] | Wurzel, Typ/Charge III | [chey:?]	kalt und trocken am Anfang des Grades | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades, abgeschlossen | [qol:?] | Wurzel, Typ/Charge III | trocken in der Mitte des Grades
f77v	f77v.37	B	cheey|shey	1	1	0	0	0	schedy qotar sarolsheedy qokain cheey roiin daiin shey	getrocknete Samen/Saat | [qotar:?] | [sarolsheedy:?] | heiß, Grad II | [cheey:?] | Wurzel/Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | feucht, attributiv gebunden	getrocknete Samen/Saat | [qotar:?] | [sarolsheedy:?] | heiß, Grad II | trocken am Ende des Grades | Wurzel/Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | feucht in der Mitte des Grades
f77v	f77v.38	B	shedy|qokedy|qokedy	3	0	0	0	0	toldal shedy qokedy qokain dolcheedy rolchedy qokedy	[toldal:?] | [shedy:?] | [qokedy:?] | heiß, Grad II | [dolcheedy:?] | getrockneter Wurzel/Wurzeldrogestoff/-ansatz | [qokedy:?]	[toldal:?] | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dolcheedy:?] | getrockneter Wurzel/Wurzeldrogestoff/-ansatz | heiß in der Mitte des Grades, abgeschlossen
f77v	f77v.39	B	kchedy|shedy	2	0	0	0	0	dcheol kchedy soey qokal qokal shedy sholdy qotal dar	[dcheol:?] | [kchedy:?] | [soey:?] | heiße Substanz | heiße Substanz | [shedy:?] | [sholdy:?] | [qotal:?] | [dar:?]	[dcheol:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [soey:?] | heiße Substanz | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | [sholdy:?] | [qotal:?] | [dar:?]
f77v	f77v.40	B	qokeey|cheey|shedy|qokeedy	3	1	0	0	0	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam	[qokeey:?] | Wurzelstoff | [chdor:?] | [cheey:?] | heiß, Grad III | Samen/Saatgut, Typ/Charge III | [shedy:?] | heißer Zustand, Bindungsstufe II | [qokam:?]	heiß am Ende des Grades | Wurzelstoff | [chdor:?] | trocken am Ende des Grades | heiß, Grad III | Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokam:?]
f77v	f77v.41	B	chedy	0	1	0	0	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	getrockneter Zustand | getrocknetes Drogenholz | [lkaiin:?] | [dy:?] | heiße Substanz | [dar:?] | [chdain:?] | [ldchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | [oldy:?]	trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [lkaiin:?] | [dy:?] | heiße Substanz | [dar:?] | [chdain:?] | [ldchey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | [oldy:?]
f77v	f77v.42	B	qokeey	1	0	0	0	0	tcheey qokeey qokal lchedy cheolkaiin okol	kalt und trocken am Ende des Grades | [qokeey:?] | heiße Substanz | getrocknetes Drogenholz | [cheolkaiin:?] | [okol:?]	kalt und trocken am Ende des Grades | heiß am Ende des Grades | heiße Substanz | getrocknetes Drogenholz | [cheolkaiin:?] | [okol:?]
f77v	f77v.6	B	shedy|qotedy|qotedy|qokedy	4	0	0	0	0	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	[qetedy:?] | [shedy:?] | kaltes Material | [odal:?] | [chal:?] | [dar:?] | [qopshedy:?] | [qotedy:?] | [qotedy:?] | [qokedy:?] | [dal:?]	[qetedy:?] | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | [odal:?] | [chal:?] | [dar:?] | [qopshedy:?] | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dal:?]
f77v	f77v.7	B	okedy|chedy	1	1	0	0	0	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	[olshedy:?] | [qolsheedy:?] | [qy:?] | [rr:?] | [ycheedy:?] | [okedy:?] | eingeweichtes Drogenholz | [chs:?] | [shdal:?] | getrockneter Zustand | [qolky:?]	[olshedy:?] | [qolsheedy:?] | [qy:?] | [rr:?] | [ycheedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | [chs:?] | [shdal:?] | trocken in der Mitte des Grades, abgeschlossen | [qolky:?]
f77v	f77v.8	B	shedy|qokeedy|qokedy|teedy	3	1	0	0	0	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry	[qokeeey:?] | [shedy:?] | heißer Zustand, Bindungsstufe II | [qodykey:?] | [qokedy:?] | [rsheedy:?] | kalt, Grad IV | feuchtes Material | [teedy:?] | [yry:?]	[qokeeey:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qodykey:?] | heiß in der Mitte des Grades, abgeschlossen | [rsheedy:?] | kalt, Grad IV | feuchtes Material | kalt am Ende des Grades, abgeschlossen | [yry:?]
f77v	f77v.9	B	kshey|sheedy|qokedy|chedy	3	1	0	0	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	[dcheol:?] | [kshey:?] | [qolchshy:?] | trockener Drogenstoff | [olchedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chs:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheedy:?] | [qokedy:?] | getrockneter Zustand	[dcheol:?] | heiß und feucht in der Mitte des Grades | [qolchshy:?] | trockener Drogenstoff | [olchedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chs:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen
f78r	f78r.10	B	qokeedy|otedy|tedy|otey	2	2	0	0	0	dshedy deedy qokeedy otedy otal tedy otey oloiin	[dshedy:?] | [deedy:?] | heißer Zustand, Bindungsstufe II | gekühlter Ansatz | Ansatz aus kaltem Rohstoff, Form I | [tedy:?] | [otey:?] | [oloiin:?]	[dshedy:?] | [deedy:?] | heiß am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [oloiin:?]
f78r	f78r.11	B	qoky|okeedy|qoteedy|otey	3	1	0	0	0	qoky okeedy sheety qoteedy otey shckhedy sokol or	heiße Grundform | [okeedy:?] | [sheety:?] | [qoteedy:?] | [otey:?] | [shckhedy:?] | [sokol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	heiß am Anfang des Grades | heißer Ansatz am Ende des Grades, abgeschlossen | [sheety:?] | kalt am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [shckhedy:?] | [sokol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen
f78r	f78r.12	B	otedy|tedy	1	1	0	0	0	dor shekedy qokol kechdy otedy ol tedy chckhedy	[dor:?] | [shekedy:?] | [qokol:?] | [kechdy:?] | gekühlter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [tedy:?] | [chckhedy:?]	[dor:?] | [shekedy:?] | [qokol:?] | [kechdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades, abgeschlossen | [chckhedy:?]
f78r	f78r.13	B	qokedy|kedy|okedy|kedy|qoteedy	5	0	0	0	0	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	[qokedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kedy:?] | heiß, Grad II | [okedy:?] | [kedy:?] | kalt; nominal kaltes Gut/Material | [dy:?] | [qoteedy:?] | [dy:?]	heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt; nominal kaltes Gut/Material | [dy:?] | kalt am Ende des Grades, abgeschlossen | [dy:?]
f78r	f78r.14	B	kedy	1	0	0	0	0	sor checkhy or chckhdy dol kedy qokededy qokan ol	Samenportion | [checkhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chckhdy:?] | Materialmaß | [kedy:?] | [qokededy:?] | heiß im qo-Rahmen, Grad I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion | [checkhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chckhdy:?] | Materialmaß | heiß in der Mitte des Grades, abgeschlossen | [qokededy:?] | heiß im qo-Rahmen, Grad I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f78r	f78r.15	B	qokchdy|qokedy|okedy	3	0	0	0	0	dchckhedy qokchdy qokedy okedy dal or okeed olkain	[dchckhedy:?] | [qokchdy:?] | [qokedy:?] | [okedy:?] | [dal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [okeed:?] | [olkain:?]	[dchckhedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [okeed:?] | [olkain:?]
f78r	f78r.17	B	kedy	1	0	0	0	0	soiin kar kedy pchey tchdoltdy	Samen/Saatgutzubereitung, Form III | [kar:?] | [kedy:?] | Pulver, trocken gebunden, Form I | [tchdoltdy:?]	Samen/Saatgutzubereitung, Form III | [kar:?] | heiß in der Mitte des Grades, abgeschlossen | Pulver, trocken gebunden, Form I | [tchdoltdy:?]
f78r	f78r.18	B	chedy	0	1	0	0	0	o l chedy qokain dar ar okain	[o:?] | [l:?] | getrockneter Zustand | heiß, Grad II | [dar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II
f78r	f78r.19	B	okeedy	1	0	0	0	0	y ches aiin okeedy qokain chl	[y:?] | [ches:?] | Menge III | [okeedy:?] | heiß, Grad II | [chl:?]	[y:?] | [ches:?] | Menge III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | [chl:?]
f78r	f78r.2	B	okchdy	1	0	0	0	0	okchdy	[okchdy:?]	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen
f78r	f78r.20	B	shedy	1	0	0	0	0	sol shedy dalshdy qokychdy	Samenmaterial/Saatgut | [shedy:?] | [dalshdy:?] | [qokychdy:?]	Samenmaterial/Saatgut | feucht in der Mitte des Grades, abgeschlossen | [dalshdy:?] | [qokychdy:?]
f78r	f78r.23	B	okeedy	1	0	0	0	0	sain sheor olkchdy roiin okeedy	[sain:?] | [sheor:?] | [olkchdy:?] | Wurzel/Wurzeldrogezubereitung, Form III | [okeedy:?]	[sain:?] | [sheor:?] | [olkchdy:?] | Wurzel/Wurzeldrogezubereitung, Form III | heißer Ansatz am Ende des Grades, abgeschlossen
f78r	f78r.24	B	qokeedy|kedy|qokeey|qokedy	3	1	0	0	0	qokeedy kedy qokeey qokedy olol	heißer Zustand, Bindungsstufe II | [kedy:?] | [qokeey:?] | [qokedy:?] | [olol:?]	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | [olol:?]
f78r	f78r.26	B	shey|shedy	1	1	0	0	0	sol shey kary or shedy qeedar ain anl	Samenmaterial/Saatgut | feucht, attributiv gebunden | [kary:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shedy:?] | [qeedar:?] | Menge-/Klassenwert II | [anl:?]	Samenmaterial/Saatgut | feucht in der Mitte des Grades | [kary:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feucht in der Mitte des Grades, abgeschlossen | [qeedar:?] | Menge-/Klassenwert II | [anl:?]
f78r	f78r.28	B	qokeedy	0	1	0	0	0	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Zustand, Bindungsstufe II | [kchol:?] | [tchal:?] | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	[orain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [kchol:?] | [tchal:?] | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]
f78r	f78r.29	B	kedy|oty|oky|chy	1	3	0	0	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kedy:?] | [chckhy:?] | Grad-/Maßwert II | kalter Ansatz, Grundform | [qokor:?] | heißer Ansatz, Grundform | Grad-/Maßwert II | trocken, Grundform | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | [chckhy:?] | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | [qokor:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f78r	f78r.3	B	shedy|qokedy|oky	2	1	0	0	0	tshedor shedy qopchedy qokedy dy qokol oky	[tshedor:?] | [shedy:?] | [qopchedy:?] | [qokedy:?] | [dy:?] | [qokol:?] | heißer Ansatz, Grundform	[tshedor:?] | feucht in der Mitte des Grades, abgeschlossen | [qopchedy:?] | heiß in der Mitte des Grades, abgeschlossen | [dy:?] | [qokol:?] | heißer Ansatz am Anfang des Grades
f78r	f78r.30	B	qokeedy|qokey|chedy|tedy	2	2	0	0	0	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	heißer Zustand, Bindungsstufe II | [qokey:?] | Grad-/Maßwert III | [olkain:?] | [dal:?] | getrockneter Zustand | [ololdal:?] | [chchty:?] | [tedy:?]	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Grad-/Maßwert III | [olkain:?] | [dal:?] | trocken in der Mitte des Grades, abgeschlossen | [ololdal:?] | [chchty:?] | kalt in der Mitte des Grades, abgeschlossen
f78r	f78r.31	B	qokedy|shedy	2	0	0	0	0	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	[solkeedy:?] | [sheckhy:?] | [qokedy:?] | Ansatz aus kaltem Rohstoff, Form I | [shedy:?] | [otar:?] | [olchedy:?] | [cthdy:?]	[solkeedy:?] | [sheckhy:?] | heiß in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | [otar:?] | [olchedy:?] | [cthdy:?]
f78r	f78r.32	B	qokedy|chedy	1	1	0	0	0	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	[qokedy:?] | [ckhdy:?] | heiß, Grad II | getrockneter Zustand | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]	heiß in der Mitte des Grades, abgeschlossen | [ckhdy:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]
f78r	f78r.33	B	qokeey|keedy	2	0	0	0	0	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	[ytedy:?] | Grad-/Maßwert III | [ykedy:?] | [y:?] | [olsheey:?] | [qokeey:?] | Ansatz aus heißem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keedy:?] | [dyky:?]	[ytedy:?] | Grad-/Maßwert III | [ykedy:?] | [y:?] | [olsheey:?] | heiß am Ende des Grades | Ansatz aus heißem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [dyky:?]
f78r	f78r.34	B	qokeedy	0	1	0	0	0	dshedy qokeedy qopchedy qokaly dar okaiin o keeal am	[dshedy:?] | heißer Zustand, Bindungsstufe II | [qopchedy:?] | [qokaly:?] | [dar:?] | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]	[dshedy:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qokaly:?] | [dar:?] | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]
f78r	f78r.36	B	qotchedy	1	0	0	0	0	qotchedy lchedy lchedykedy qol saiin ckhain or	[qotchedy:?] | getrocknetes Drogenholz | [lchedykedy:?] | [qol:?] | Samen/Saatgut, Typ/Charge III | [ckhain:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	kalt und trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [lchedykedy:?] | [qol:?] | Samen/Saatgut, Typ/Charge III | [ckhain:?] | Teil-/Nominalträger; genaue Basisbedeutung offen
f78r	f78r.38	B	oteedy|chedy	1	1	0	1	0	sar aiin oteedy ol aiin chedy	Samenfraktion I | Menge III | [oteedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | getrockneter Zustand	Samenfraktion I | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades, abgeschlossen
f78r	f78r.39	B	otedy|keedy	1	1	0	0	0	qotaiin qokaiin otedy l keedy	kalt, Grad III | heiß, Grad III | gekühlter Ansatz | [l:?] | [keedy:?]	kalt, Grad III | heiß, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [l:?] | heiß am Ende des Grades, abgeschlossen
f78r	f78r.4	B	qokeedy|qokedy|shedy|tchedy	3	1	0	0	0	qokeedy qokedy shedy tchedy otar olkedy dam	heißer Zustand, Bindungsstufe II | [qokedy:?] | [shedy:?] | [tchedy:?] | [otar:?] | [olkedy:?] | [dam:?]	heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades, abgeschlossen | [otar:?] | [olkedy:?] | [dam:?]
f78r	f78r.40	B	shedy|shedy	2	0	0	0	0	shedy qol shedy qokaiin d ol	[shedy:?] | [qol:?] | [shedy:?] | heiß, Grad III | [d:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	feucht in der Mitte des Grades, abgeschlossen | [qol:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [d:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
