atom_id	event_id	physical_page	locus	surface	channel	component_position	component	abstract_core_de	register_expansion_de
P931-A05261	P912-E2064	f69v	f69v.2	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05262	P912-E2065	f69v	f69v.2	dy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05263	P912-E2066	f69v	f69v.2	ykey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05264	P912-E2066	f69v	f69v.2	ykey	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05265	P912-E2066	f69v	f69v.2	ykey	OWNER_ADDRESS_OR_DIAGRAM	3	E	GRAD_1	erster Grad
P931-A05266	P912-E2066	f69v	f69v.2	ykey	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05267	P912-E2067	f69v	f69v.2	ch	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05268	P912-E2068	f69v	f69v.2	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05269	P912-E2069	f69v	f69v.2	dy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05270	P912-E2070	f69v	f69v.2	chol	OWNER_ADDRESS_OR_DIAGRAM	1	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05271	P912-E2071	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05272	P912-E2071	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05273	P912-E2071	f69v	f69v.2	ykar	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05274	P912-E2072	f69v	f69v.2	ol	OWNER_ADDRESS_OR_DIAGRAM	1	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05275	P912-E2073	f69v	f69v.2	y	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05276	P912-E2074	f69v	f69v.2	ykeeody	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05277	P912-E2074	f69v	f69v.2	ykeeody	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05278	P912-E2074	f69v	f69v.2	ykeeody	OWNER_ADDRESS_OR_DIAGRAM	3	EE	GRAD_2	zweiter Grad
P931-A05279	P912-E2074	f69v	f69v.2	ykeeody	OWNER_ADDRESS_OR_DIAGRAM	4	O	LAUF	Reihe aufrufen
P931-A05280	P912-E2074	f69v	f69v.2	ykeeody	OWNER_ADDRESS_OR_DIAGRAM	5	Y	REFERENT	dieser Bildplatz
P931-A05281	P912-E2075	f69v	f69v.2	chey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05282	P912-E2076	f69v	f69v.2	dal	OWNER_ADDRESS_OR_DIAGRAM	1	AL	ZIEL	Zielplatz
P931-A05283	P912-E2077	f69v	f69v.2	ody	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05284	P912-E2077	f69v	f69v.2	ody	OWNER_ADDRESS_OR_DIAGRAM	2	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05285	P912-E2078	f69v	f69v.2	airchy	OWNER_ADDRESS_OR_DIAGRAM	1	AIR	LAUFWEG	Ringlauf
P931-A05286	P912-E2078	f69v	f69v.2	airchy	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05287	P912-E2079	f69v	f69v.2	choky	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05288	P912-E2079	f69v	f69v.2	choky	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05289	P912-E2080	f69v	f69v.2	ychey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05290	P912-E2080	f69v	f69v.2	ychey	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05291	P912-E2081	f69v	f69v.2	chey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05292	P912-E2082	f69v	f69v.3	doair	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05293	P912-E2082	f69v	f69v.3	doair	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05294	P912-E2082	f69v	f69v.3	doair	OWNER_ADDRESS_OR_DIAGRAM	3	AIR	LAUFWEG	Ringlauf
P931-A05295	P912-E2083	f69v	f69v.3	otaldal	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05296	P912-E2083	f69v	f69v.3	otaldal	OWNER_ADDRESS_OR_DIAGRAM	2	AL	ZIEL	Zielplatz
P931-A05297	P912-E2083	f69v	f69v.3	otaldal	OWNER_ADDRESS_OR_DIAGRAM	3	AL	ZIEL	Zielplatz
P931-A05298	P912-E2084	f69v	f69v.3	dair	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05299	P912-E2084	f69v	f69v.3	dair	OWNER_ADDRESS_OR_DIAGRAM	2	AIR	LAUFWEG	Ringlauf
P931-A05300	P912-E2085	f69v	f69v.3	chdy	OWNER_ADDRESS_OR_DIAGRAM	1	CHD	WECHSEL	zu Gegen- oder Folgeplatz wechseln
P931-A05301	P912-E2085	f69v	f69v.3	chdy	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05302	P912-E2086	f69v	f69v.3	otoar	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05303	P912-E2086	f69v	f69v.3	otoar	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05304	P912-E2086	f69v	f69v.3	otoar	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05305	P912-E2087	f69v	f69v.3	ar	OWNER_ADDRESS_OR_DIAGRAM	1	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05306	P912-E2088	f69v	f69v.3	chy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05307	P912-E2089	f69v	f69v.3	qoteor	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05308	P912-E2089	f69v	f69v.3	qoteor	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05309	P912-E2089	f69v	f69v.3	qoteor	OWNER_ADDRESS_OR_DIAGRAM	3	OR	EINTRAG	Eintragsklasse
P931-A05310	P912-E2090	f69v	f69v.3	cho	OWNER_ADDRESS_OR_DIAGRAM	1	HO	TEIL	Teil oder Mitglied der Bildklasse
P931-A05311	P912-E2091	f69v	f69v.3	qotair	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05312	P912-E2091	f69v	f69v.3	qotair	OWNER_ADDRESS_OR_DIAGRAM	2	AIR	LAUFWEG	Ringlauf
P931-A05313	P912-E2092	f69v	f69v.3	chda	OWNER_ADDRESS_OR_DIAGRAM	1	CHD	WECHSEL	zu Gegen- oder Folgeplatz wechseln
P931-A05314	P912-E2092	f69v	f69v.3	chda	OWNER_ADDRESS_OR_DIAGRAM	2	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05315	P912-E2093	f69v	f69v.3	oteeal	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05316	P912-E2093	f69v	f69v.3	oteeal	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05317	P912-E2093	f69v	f69v.3	oteeal	OWNER_ADDRESS_OR_DIAGRAM	3	AL	ZIEL	Zielplatz
P931-A05318	P912-E2094	f69v	f69v.3	cheor	OWNER_ADDRESS_OR_DIAGRAM	1	CHEO	LOKALINHALT	lokaler Eintrag
P931-A05319	P912-E2094	f69v	f69v.3	cheor	OWNER_ADDRESS_OR_DIAGRAM	2	R	MARKE	Zustandsmarke
P931-A05320	P912-E2095	f69v	f69v.3	ar	OWNER_ADDRESS_OR_DIAGRAM	1	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05321	P912-E2096	f69v	f69v.3	air	OWNER_ADDRESS_OR_DIAGRAM	1	AIR	LAUFWEG	Ringlauf
P931-A05322	P912-E2097	f69v	f69v.3	oteody	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05323	P912-E2097	f69v	f69v.3	oteody	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05324	P912-E2097	f69v	f69v.3	oteody	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05325	P912-E2097	f69v	f69v.3	oteody	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05326	P912-E2098	f69v	f69v.3	ytyd	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05327	P912-E2098	f69v	f69v.3	ytyd	OWNER_ADDRESS_OR_DIAGRAM	2	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05328	P912-E2098	f69v	f69v.3	ytyd	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05329	P912-E2098	f69v	f69v.3	ytyd	OWNER_ADDRESS_OR_DIAGRAM	4	D_LABEL	D	lokales Bildzeichen
P931-A05330	P912-E2099	f69v	f69v.3	a	OWNER_ADDRESS_OR_DIAGRAM	1	A_ADDR	ADRESSE	lokale Bildadresse
P931-A05331	P912-E2100	f69v	f69v.3	dchy	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05332	P912-E2100	f69v	f69v.3	dchy	OWNER_ADDRESS_OR_DIAGRAM	2	Y	REFERENT	dieser Bildplatz
P931-A05333	P912-E2101	f69v	f69v.3	otoly	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05334	P912-E2101	f69v	f69v.3	otoly	OWNER_ADDRESS_OR_DIAGRAM	2	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05335	P912-E2101	f69v	f69v.3	otoly	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05336	P912-E2102	f69v	f69v.3	okeodal	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05337	P912-E2102	f69v	f69v.3	okeodal	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05338	P912-E2102	f69v	f69v.3	okeodal	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05339	P912-E2102	f69v	f69v.3	okeodal	OWNER_ADDRESS_OR_DIAGRAM	4	AL	ZIEL	Zielplatz
P931-A05340	P912-E2103	f69v	f69v.3	oteoarar	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05341	P912-E2103	f69v	f69v.3	oteoarar	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05342	P912-E2103	f69v	f69v.3	oteoarar	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05343	P912-E2103	f69v	f69v.3	oteoarar	OWNER_ADDRESS_OR_DIAGRAM	4	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05344	P912-E2103	f69v	f69v.3	oteoarar	OWNER_ADDRESS_OR_DIAGRAM	5	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05345	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	1	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05346	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05347	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	3	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05348	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	4	EE	GRAD_2	zweiter Grad
P931-A05349	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	5	S_ADDR	STERNADRESSE	Stern- oder s-Stelle
P931-A05350	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	6	E	GRAD_1	erster Grad
P931-A05351	P912-E2104	f69v	f69v.3	cheteeser	OWNER_ADDRESS_OR_DIAGRAM	7	R	MARKE	Zustandsmarke
P931-A05352	P912-E2105	f69v	f69v.3	dair	OWNER_ADDRESS_OR_DIAGRAM	1	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05353	P912-E2105	f69v	f69v.3	dair	OWNER_ADDRESS_OR_DIAGRAM	2	AIR	LAUFWEG	Ringlauf
P931-A05354	P912-E2106	f69v	f69v.3	chey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05355	P912-E2107	f69v	f69v.3	okody	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05356	P912-E2107	f69v	f69v.3	okody	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05357	P912-E2107	f69v	f69v.3	okody	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05358	P912-E2108	f69v	f69v.3	dal	OWNER_ADDRESS_OR_DIAGRAM	1	AL	ZIEL	Zielplatz
P931-A05359	P912-E2109	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05360	P912-E2109	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05361	P912-E2109	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05362	P912-E2110	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05363	P912-E2110	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05364	P912-E2110	f69v	f69v.3	oteey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05365	P912-E2111	f69v	f69v.4	okeey	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05366	P912-E2111	f69v	f69v.4	okeey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05367	P912-E2111	f69v	f69v.4	okeey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05368	P912-E2112	f69v	f69v.4	sar	OWNER_ADDRESS_OR_DIAGRAM	1	S	AUSWAHL	Bildklasse auswählen
P931-A05369	P912-E2112	f69v	f69v.4	sar	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05370	P912-E2113	f69v	f69v.5	okeo	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05371	P912-E2113	f69v	f69v.5	okeo	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05372	P912-E2113	f69v	f69v.5	okeo	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05373	P912-E2114	f69v	f69v.5	dy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05374	P912-E2115	f69v	f69v.6	ochoyk	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05375	P912-E2115	f69v	f69v.6	ochoyk	OWNER_ADDRESS_OR_DIAGRAM	2	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05376	P912-E2115	f69v	f69v.6	ochoyk	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05377	P912-E2115	f69v	f69v.6	ochoyk	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05378	P912-E2115	f69v	f69v.6	ochoyk	OWNER_ADDRESS_OR_DIAGRAM	5	K	ZUORDNUNG	Wert zuordnen
P931-A05379	P912-E2116	f69v	f69v.7	ykeey	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05380	P912-E2116	f69v	f69v.7	ykeey	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05381	P912-E2116	f69v	f69v.7	ykeey	OWNER_ADDRESS_OR_DIAGRAM	3	EE	GRAD_2	zweiter Grad
P931-A05382	P912-E2116	f69v	f69v.7	ykeey	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05383	P912-E2117	f69v	f69v.8	ytory	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05384	P912-E2117	f69v	f69v.8	ytory	OWNER_ADDRESS_OR_DIAGRAM	2	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05385	P912-E2117	f69v	f69v.8	ytory	OWNER_ADDRESS_OR_DIAGRAM	3	OR	EINTRAG	Eintragsklasse
P931-A05386	P912-E2117	f69v	f69v.8	ytory	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05387	P912-E2118	f69v	f69v.9	oeesy	OWNER_ADDRESS_OR_DIAGRAM	1	O	LAUF	Reihe aufrufen
P931-A05388	P912-E2118	f69v	f69v.9	oeesy	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05389	P912-E2118	f69v	f69v.9	oeesy	OWNER_ADDRESS_OR_DIAGRAM	3	S	AUSWAHL	Bildklasse auswählen
P931-A05390	P912-E2118	f69v	f69v.9	oeesy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05391	P912-E2119	f69v	f69v.10	ytody	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05392	P912-E2119	f69v	f69v.10	ytody	OWNER_ADDRESS_OR_DIAGRAM	2	T	EINSTELLUNG	Platz oder Wert einstellen
P931-A05393	P912-E2119	f69v	f69v.10	ytody	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05394	P912-E2119	f69v	f69v.10	ytody	OWNER_ADDRESS_OR_DIAGRAM	4	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05395	P912-E2120	f69v	f69v.11	okody	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05396	P912-E2120	f69v	f69v.11	okody	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05397	P912-E2120	f69v	f69v.11	okody	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05398	P912-E2121	f69v	f69v.12	otody	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05399	P912-E2121	f69v	f69v.12	otody	OWNER_ADDRESS_OR_DIAGRAM	2	O	LAUF	Reihe aufrufen
P931-A05400	P912-E2121	f69v	f69v.12	otody	OWNER_ADDRESS_OR_DIAGRAM	3	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05401	P912-E2122	f69v	f69v.13	okeal	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05402	P912-E2122	f69v	f69v.13	okeal	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05403	P912-E2122	f69v	f69v.13	okeal	OWNER_ADDRESS_OR_DIAGRAM	3	AL	ZIEL	Zielplatz
P931-A05404	P912-E2123	f69v	f69v.14	okeod	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05405	P912-E2123	f69v	f69v.14	okeod	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05406	P912-E2123	f69v	f69v.14	okeod	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05407	P912-E2123	f69v	f69v.14	okeod	OWNER_ADDRESS_OR_DIAGRAM	4	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05408	P912-E2124	f69v	f69v.15	oteeys	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05409	P912-E2124	f69v	f69v.15	oteeys	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05410	P912-E2124	f69v	f69v.15	oteeys	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05411	P912-E2124	f69v	f69v.15	oteeys	OWNER_ADDRESS_OR_DIAGRAM	4	S	AUSWAHL	Bildklasse auswählen
P931-A05412	P912-E2125	f69v	f69v.16	oteol	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05413	P912-E2125	f69v	f69v.16	oteol	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05414	P912-E2125	f69v	f69v.16	oteol	OWNER_ADDRESS_OR_DIAGRAM	3	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05415	P912-E2126	f69v	f69v.17	ykeydy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05416	P912-E2126	f69v	f69v.17	ykeydy	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05417	P912-E2126	f69v	f69v.17	ykeydy	OWNER_ADDRESS_OR_DIAGRAM	3	E	GRAD_1	erster Grad
P931-A05418	P912-E2126	f69v	f69v.17	ykeydy	OWNER_ADDRESS_OR_DIAGRAM	4	Y	REFERENT	dieser Bildplatz
P931-A05419	P912-E2126	f69v	f69v.17	ykeydy	OWNER_ADDRESS_OR_DIAGRAM	5	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05420	P912-E2127	f69v	f69v.18	okeod	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05421	P912-E2127	f69v	f69v.18	okeod	OWNER_ADDRESS_OR_DIAGRAM	2	E	GRAD_1	erster Grad
P931-A05422	P912-E2127	f69v	f69v.18	okeod	OWNER_ADDRESS_OR_DIAGRAM	3	O	LAUF	Reihe aufrufen
P931-A05423	P912-E2127	f69v	f69v.18	okeod	OWNER_ADDRESS_OR_DIAGRAM	4	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05424	P912-E2128	f69v	f69v.19	saral	OWNER_ADDRESS_OR_DIAGRAM	1	S	AUSWAHL	Bildklasse auswählen
P931-A05425	P912-E2128	f69v	f69v.19	saral	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05426	P912-E2128	f69v	f69v.19	saral	OWNER_ADDRESS_OR_DIAGRAM	3	AL	ZIEL	Zielplatz
P931-A05427	P912-E2129	f69v	f69v.20	saiir	OWNER_ADDRESS_OR_DIAGRAM	1	S	AUSWAHL	Bildklasse auswählen
P931-A05428	P912-E2129	f69v	f69v.20	saiir	OWNER_ADDRESS_OR_DIAGRAM	2	AIIN	SOLLWERT	verzeichneter Sollwert
P931-A05429	P912-E2129	f69v	f69v.20	saiir	OWNER_ADDRESS_OR_DIAGRAM	3	R	MARKE	Zustandsmarke
P931-A05430	P912-E2130	f69v	f69v.21	okolar	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05431	P912-E2130	f69v	f69v.21	okolar	OWNER_ADDRESS_OR_DIAGRAM	2	OL	FORTSETZUNG	dieselbe Reihe fortführen
P931-A05432	P912-E2130	f69v	f69v.21	okolar	OWNER_ADDRESS_OR_DIAGRAM	3	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05433	P912-E2131	f69v	f69v.22	ykeody	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
P931-A05434	P912-E2131	f69v	f69v.22	ykeody	OWNER_ADDRESS_OR_DIAGRAM	2	K	ZUORDNUNG	Wert zuordnen
P931-A05435	P912-E2131	f69v	f69v.22	ykeody	OWNER_ADDRESS_OR_DIAGRAM	3	E	GRAD_1	erster Grad
P931-A05436	P912-E2131	f69v	f69v.22	ykeody	OWNER_ADDRESS_OR_DIAGRAM	4	O	LAUF	Reihe aufrufen
P931-A05437	P912-E2131	f69v	f69v.22	ykeody	OWNER_ADDRESS_OR_DIAGRAM	5	DY	ABSCHLUSS	Bildeintrag schließen
P931-A05438	P912-E2132	f69v	f69v.23	sarydy	OWNER_ADDRESS_OR_DIAGRAM	1	S	AUSWAHL	Bildklasse auswählen
P931-A05439	P912-E2132	f69v	f69v.23	sarydy	OWNER_ADDRESS_OR_DIAGRAM	2	AR	QUELLE	Quell- oder Bezugsstelle
P931-A05440	P912-E2132	f69v	f69v.23	sarydy	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05441	P912-E2132	f69v	f69v.23	sarydy	OWNER_ADDRESS_OR_DIAGRAM	4	D_ADDR	UNTERADRESSE	Unterplatz
P931-A05442	P912-E2132	f69v	f69v.23	sarydy	OWNER_ADDRESS_OR_DIAGRAM	5	Y	REFERENT	dieser Bildplatz
P931-A05443	P912-E2133	f69v	f69v.24	otchy	OWNER_ADDRESS_OR_DIAGRAM	1	OT	NAECHSTER	nächster Bildplatz
P931-A05444	P912-E2133	f69v	f69v.24	otchy	OWNER_ADDRESS_OR_DIAGRAM	2	CH	AUSWAHL_ENTNAHME	Klasse oder Figur kennzeichnen
P931-A05445	P912-E2133	f69v	f69v.24	otchy	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05446	P912-E2134	f69v	f69v.25	okeey	OWNER_ADDRESS_OR_DIAGRAM	1	OK	AKTIVIEREN	Bildplatz aktivieren
P931-A05447	P912-E2134	f69v	f69v.25	okeey	OWNER_ADDRESS_OR_DIAGRAM	2	EE	GRAD_2	zweiter Grad
P931-A05448	P912-E2134	f69v	f69v.25	okeey	OWNER_ADDRESS_OR_DIAGRAM	3	Y	REFERENT	dieser Bildplatz
P931-A05449	P912-E2135	f69v	f69v.25	dy	OWNER_ADDRESS_OR_DIAGRAM	1	Y	REFERENT	dieser Bildplatz
