statement_id	record_unit_id	page	scribe_id	tuple_sequence	original_surface_sequence	scribe_surface_sequence	line_broken_copy	changed_token_count	current_minimal_card_reading_de	current_owner_reading_de	selected_source_vocabulary_de	current_controlled_unit_reading_de	semantic_policy	surface_change_may_change_meaning	legacy_rich_readback_status
B4-S012	B4	f83r	S1_BARE_MASTER	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der linken offenen Randstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S012	B4	f83r	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der linken offenen Randstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S012	B4	f83r	S3_S_LINE_SCRIBE	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der linken offenen Randstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S012	B4	f83r	S4_MIXED_COMPACT	de7321bface5628e35d6	lchedy	lchedy	lchedy	0	abführen; Schluss	Bei der linken offenen Randstation: abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S013	B4	f83r	S1_BARE_MASTER	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	qokol shedy	qokol cheedy	qokol cheedy	1	ansetzen + weiter; absetzen + kurz + Ende	Bei der linken offenen Randstation: ansetzen + weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S013	B4	f83r	S2_Q_CELL_SCRIBE	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	qokol shedy	qokol cheedy	qokol cheedy	1	ansetzen + weiter; absetzen + kurz + Ende	Bei der linken offenen Randstation: ansetzen + weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S013	B4	f83r	S3_S_LINE_SCRIBE	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	qokol shedy	qokol cheedy	qokol cheedy	1	ansetzen + weiter; absetzen + kurz + Ende	Bei der linken offenen Randstation: ansetzen + weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S013	B4	f83r	S4_MIXED_COMPACT	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	qokol shedy	qokol tedy	qokol tedy	1	ansetzen + weiter; absetzen + kurz + Ende	Bei der linken offenen Randstation: ansetzen + weiter; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S014	B4	f83r	S1_BARE_MASTER	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	or chey qockhey dairydy	chor chey qockhey dairydy	chor chey qockhey dairydy	1	Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende	Bei der linken offenen Randstation: Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S014	B4	f83r	S2_Q_CELL_SCRIBE	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	or chey qockhey dairydy	chor chey qockhey dairydy	chor chey qockhey dairydy	1	Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende	Bei der linken offenen Randstation: Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S014	B4	f83r	S3_S_LINE_SCRIBE	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	or chey qockhey dairydy	shor chey qockhey dairydy	shor chey qockhey / dairydy	1	Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende	Bei der linken offenen Randstation: Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S014	B4	f83r	S4_MIXED_COMPACT	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	or chey qockhey dairydy	shor y qockhey dairydy	shor y qockhey dairydy	2	Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende	Bei der linken offenen Randstation: Ansatz; dies; ansetzen + Durchlass + kurz + dies; Lauf + dies + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S015	B4	f83r	S1_BARE_MASTER	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	qokain shey kain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	3	ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss	Bei der rechten S-förmigen Mehrfachstation: ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S015	B4	f83r	S2_Q_CELL_SCRIBE	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	qokain shey kain chckhal solkey lchedy	qokain cheey chkain chckhal solkey lchedy	qokain cheey chkain chckhal solkey lchedy	2	ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss	Bei der rechten S-förmigen Mehrfachstation: ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S015	B4	f83r	S3_S_LINE_SCRIBE	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	qokain shey kain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	okain cheey chkain / chckhal solkey lchedy	3	ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss	Bei der rechten S-förmigen Mehrfachstation: ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S015	B4	f83r	S4_MIXED_COMPACT	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	qokain shey kain chckhal solkey lchedy	qokain shey kain chckhal solkey lchedy	qokain shey kain chckhal / solkey lchedy	0	ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss	Bei der rechten S-förmigen Mehrfachstation: ansetzen + Anteil; klarer Auszug; Anteil; Durchlass + Ziel; sammeln + kurz + dies; abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S016	B4	f83r	S1_BARE_MASTER	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	qolkain dal skar shedy	olkain al skar cheedy	olkain al skar cheedy	3	weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende	Bei der rechten S-förmigen Mehrfachstation: weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S016	B4	f83r	S2_Q_CELL_SCRIBE	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	qolkain dal skar shedy	qolkain al skar cheedy	qolkain al skar cheedy	2	weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende	Bei der rechten S-förmigen Mehrfachstation: weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S016	B4	f83r	S3_S_LINE_SCRIBE	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	qolkain dal skar shedy	olkain al skar shedy	olkain al skar / shedy	2	weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende	Bei der rechten S-förmigen Mehrfachstation: weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S016	B4	f83r	S4_MIXED_COMPACT	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	qolkain dal skar shedy	qolkain al skar tedy	qolkain al skar tedy	2	weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende	Bei der rechten S-förmigen Mehrfachstation: weiter + Anteil; Ziel; ausgießen + Quelle; absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S001	B5	f83r	S1_BARE_MASTER	601b77449028deed39de	otchdy	otchdy	otchdy	0	danach + umsetzen + Ende	Bei der linken offenen Randstation: danach + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S001	B5	f83r	S2_Q_CELL_SCRIBE	601b77449028deed39de	otchdy	otchdy	otchdy	0	danach + umsetzen + Ende	Bei der linken offenen Randstation: danach + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S001	B5	f83r	S3_S_LINE_SCRIBE	601b77449028deed39de	otchdy	otchdy	otchdy	0	danach + umsetzen + Ende	Bei der linken offenen Randstation: danach + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S001	B5	f83r	S4_MIXED_COMPACT	601b77449028deed39de	otchdy	otchdy	otchdy	0	danach + umsetzen + Ende	Bei der linken offenen Randstation: danach + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S002	B5	f83r	S1_BARE_MASTER	87411f84689b4f93a303	qokchdy	qokchdy	qokchdy	0	ansetzen + umsetzen + Ende	Bei der linken offenen Randstation: ansetzen + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S002	B5	f83r	S2_Q_CELL_SCRIBE	87411f84689b4f93a303	qokchdy	qokchdy	qokchdy	0	ansetzen + umsetzen + Ende	Bei der linken offenen Randstation: ansetzen + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S002	B5	f83r	S3_S_LINE_SCRIBE	87411f84689b4f93a303	qokchdy	qokchdy	qokchdy	0	ansetzen + umsetzen + Ende	Bei der linken offenen Randstation: ansetzen + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S002	B5	f83r	S4_MIXED_COMPACT	87411f84689b4f93a303	qokchdy	qokchdy	qokchdy	0	ansetzen + umsetzen + Ende	Bei der linken offenen Randstation: ansetzen + umsetzen + Ende.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S003	B5	f83r	S1_BARE_MASTER	abb23e5e6936b4147f76 dd0ecaf5e27d81befffc dcda95c81a5460feb191 8c97dfde96fbc78e3355 00d8ebe3c68294eeac39 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 fcc1deda9e24ec268eb0 6f7ff8287eddf4da9fdb	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal al cheol lol chdal aiin cheol daiiin chdy	shedal al cheol lol chdal aiin cheol daiiin chdy	3	absetzen + Ziel; Ziel; weiter; von dort weiterfuehren; umsetzen + Ziel; Sollwert; weiter; Stufe; umsetzen + dies	Bei der linken offenen Randstation: absetzen + Ziel; Ziel; weiter; von dort weiterfuehren; umsetzen + Ziel; Sollwert; weiter; Stufe; umsetzen + dies.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B5-S003	B5	f83r	S2_Q_CELL_SCRIBE	abb23e5e6936b4147f76 dd0ecaf5e27d81befffc dcda95c81a5460feb191 8c97dfde96fbc78e3355 00d8ebe3c68294eeac39 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 fcc1deda9e24ec268eb0 6f7ff8287eddf4da9fdb	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal al cheol lol chdal aiin cheol daiiin chdy	shedal al cheol lol chdal aiin cheol daiiin chdy	3	absetzen + Ziel; Ziel; weiter; von dort weiterfuehren; umsetzen + Ziel; Sollwert; weiter; Stufe; umsetzen + dies	Bei der linken offenen Randstation: absetzen + Ziel; Ziel; weiter; von dort weiterfuehren; umsetzen + Ziel; Sollwert; weiter; Stufe; umsetzen + dies.	Beckenstation; Öffnung; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Temperatur; Dauer; örtliche Stelle	Die Beckenstation an der Öffnung ansetzen. Waschflüssigkeit im Flüssigkeitslauf auf Temperatur bringen, für die Dauer an der örtlichen Stelle halten und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
