occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M03759	f76r	f76r.44	44	6	lkaiin	lka	2	3	III	T	B	2	1	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy
G626-M03760	f76r	f76r.44	44	9	otain	ota	1	2	II	T	B	2	1	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy
G626-M03761	f76r	f76r.45	45	5	okain	oka	1	2	II	T	B	2	1	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy
G626-M03762	f76r	f76r.45	45	7	qokaiin	qoka	2	3	III	T	B	2	1	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy
G626-M03763	f76r	f76r.46	46	1	dain	da	1	2	II	T	B	2	0	dain shear okedy otedy okedy lchedy chedy okar chedy otarain
G626-M03764	f76r	f76r.46	46	10	otarain	otara	1	2	II	T	B	2	0	dain shear okedy otedy okedy lchedy chedy okar chedy otarain
G626-M03765	f76r	f76r.47	47	1	dain	da	1	2	II	T	B	2	1	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky
G626-M03766	f76r	f76r.47	47	4	aiin	a	2	3	III	T	B	2	0	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky
G626-M03767	f76r	f76r.47	47	10	olain	ola	1	2	II	T	B	2	1	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky
G626-M03768	f76r	f76r.48	48	1	saiin	sa	2	3	III	T	B	2	1	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal
G626-M03769	f76r	f76r.48	48	5	okain	oka	1	2	II	T	B	2	1	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal
G626-M03770	f76r	f76r.48	48	6	ytain	yta	1	2	II	T	B	2	1	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal
G626-M03771	f76r	f76r.49	49	1	saiin	sa	2	3	III	T	B	2	0	saiin olaiin oky shol sain oky l kar chedy lkar al loral
G626-M03772	f76r	f76r.49	49	2	olaiin	ola	2	3	III	T	B	2	1	saiin olaiin oky shol sain oky l kar chedy lkar al loral
G626-M03773	f76r	f76r.49	49	5	sain	sa	1	2	II	T	B	2	1	saiin olaiin oky shol sain oky l kar chedy lkar al loral
G626-M03774	f76r	f76r.50	50	6	qokaiin	qoka	2	3	III	T	B	2	1	pchedy sal dol shdy olkedy qokaiin otal rory
G626-M03775	f76r	f76r.51	51	6	raiin	ra	2	3	III	T	B	2	1	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol
G626-M03776	f76r	f76r.52	52	9	otain	ota	1	2	II	T	B	2	1	olsheed qokedy qokeedy qokedy lkedy lsheedy okar shedy otain
G626-M03777	f76r	f76r.53	53	1	saiin	sa	2	3	III	T	B	2	1	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl
G626-M03778	f76r	f76r.54	54	4	qolaiin	qola	2	3	III	T	B	2	1	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y
G626-M03779	f76r	f76r.54	54	10	aiin	a	2	3	III	T	B	2	0	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y
G626-M03780	f76r	f76r.55	55	1	sain	sa	1	2	II	T	B	2	1	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor
G626-M03781	f76r	f76r.55	55	8	ldaiin	lda	2	3	III	T	B	2	1	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor
G626-M03782	f76r	f76r.56	56	1	qokaiin	qoka	2	3	III	T	B	2	1	qokaiin ol shedy qokeey or shdy
G626-M03783	f76v	f76v.3	3	4	chedaiin	cheda	2	3	III	B	B	2	1	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal
G626-M03784	f76v	f76v.4	4	4	daiin	da	2	3	III	B	B	2	1	salkeey sor shecthy daiin okor chpchedy chy oty olor otchy r alchl
G626-M03785	f76v	f76v.5	5	2	otain	ota	1	2	II	B	B	2	1	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg
G626-M03786	f76v	f76v.5	5	3	okain	oka	1	2	II	B	B	2	0	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg
G626-M03787	f76v	f76v.6	6	7	aiin	a	2	3	III	B	B	2	1	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy
G626-M03788	f76v	f76v.7	7	3	okaiin	oka	2	3	III	B	B	2	1	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da
G626-M03789	f76v	f76v.10	10	9	daiin	da	2	3	III	B	B	2	1	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy
G626-M03790	f76v	f76v.11	11	3	daiin	da	2	3	III	B	B	2	1	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam
G626-M03791	f76v	f76v.13	13	1	saiin	sa	2	3	III	B	B	2	1	saiin sheedy qol sheedy okeeedy qoteedy chedy qotedy oleeedy qoteedy lo
G626-M03792	f76v	f76v.17	17	3	shokaiin	shoka	2	3	III	B	B	2	0	sar olkeey shokaiin sheolol otedy qekchdy qoeeedy qokedy lkedy chdy
G626-M03793	f76v	f76v.18	18	8	daiin	da	2	3	III	B	B	2	1	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy
G626-M03794	f76v	f76v.23	23	10	saiin	sa	2	3	III	B	B	2	0	dchedy qokeedy qotchy qokol shedy shedy chedy olched shetey saiin
G626-M03795	f76v	f76v.26	26	2	qokaiin	qoka	2	3	III	B	B	2	1	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly
G626-M03796	f76v	f76v.26	26	4	daiin	da	2	3	III	B	B	2	1	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly
G626-M03797	f76v	f76v.27	27	1	daiin	da	2	3	III	B	B	2	1	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03798	f76v	f76v.27	27	4	saiin	sa	2	3	III	B	B	2	1	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03799	f76v	f76v.27	27	6	ain	a	1	2	II	B	B	2	1	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03800	f76v	f76v.27	27	8	ain	a	1	2	II	B	B	2	1	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03801	f76v	f76v.27	27	10	kan	ka	0	1	I	B	B	2	1	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03802	f76v	f76v.27	27	11	chlaiiin	chla	3	4	IV	B	B	2	0	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03803	f76v	f76v.28	28	1	saiin	sa	2	3	III	B	B	2	1	saiin sheckhy cheolchey qokedy sair sheckhy l keedy lchedy
G626-M03804	f76v	f76v.29	29	10	okaiin	oka	2	3	III	B	B	2	1	sar sheedy qokeedy qolkey lchdy schees shees al ches okaiin alaldy
G626-M03805	f76v	f76v.30	30	3	aiin	a	2	3	III	B	B	2	1	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan
G626-M03806	f76v	f76v.30	30	7	chkaiin	chka	2	3	III	B	B	2	0	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan
G626-M03807	f76v	f76v.30	30	11	lsan	lsa	0	1	I	B	B	2	1	tchedy lshees aiin chees tchy rshed chkaiin sheky shtal cheedy lsan
G626-M03808	f76v	f76v.31	31	2	shekaiiin	sheka	3	4	IV	B	B	2	1	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy
G626-M03809	f76v	f76v.31	31	4	aiiin	a	3	4	IV	B	B	2	1	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy
G626-M03810	f76v	f76v.31	31	7	okaiin	oka	2	3	III	B	B	2	1	sair shekaiiin shets aiiin shety otey okaiin otedy qotar chedy
G626-M03811	f76v	f76v.32	32	1	tain	ta	1	2	II	B	B	2	1	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty
G626-M03812	f76v	f76v.32	32	3	qotain	qota	1	2	II	B	B	2	1	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty
G626-M03813	f76v	f76v.32	32	5	qokaiin	qoka	2	3	III	B	B	2	1	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty
G626-M03814	f76v	f76v.32	32	7	taiin	ta	2	3	III	B	B	2	1	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty
G626-M03815	f76v	f76v.33	33	1	saiin	sa	2	3	III	B	B	2	1	saiin otaiin shckhedy
G626-M03816	f76v	f76v.33	33	2	otaiin	ota	2	3	III	B	B	2	1	saiin otaiin shckhedy
G626-M03817	f76v	f76v.34	34	1	sakaiin	saka	2	3	III	B	B	2	1	sakaiin okeedy chedy qotain cphey opcheey oty saiin otary
G626-M03818	f76v	f76v.34	34	4	qotain	qota	1	2	II	B	B	2	1	sakaiin okeedy chedy qotain cphey opcheey oty saiin otary
G626-M03819	f76v	f76v.34	34	8	saiin	sa	2	3	III	B	B	2	0	sakaiin okeedy chedy qotain cphey opcheey oty saiin otary
G626-M03820	f76v	f76v.35	35	8	saiin	sa	2	3	III	B	B	2	1	ychees alchedy qokeedy lshedy tolchedy lchedy qoky saiin olor
G626-M03821	f76v	f76v.36	36	1	daiin	da	2	3	III	B	B	2	1	daiin cheol teey lshety okeey qeedy
G626-M03822	f76v	f76v.37	37	10	saiin	sa	2	3	III	B	B	2	1	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy
G626-M03823	f76v	f76v.38	38	1	saiin	sa	2	3	III	B	B	2	1	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl
G626-M03824	f76v	f76v.38	38	6	saiiin	sa	3	4	IV	B	B	2	0	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl
G626-M03825	f76v	f76v.38	38	7	qokain	qoka	1	2	II	B	B	2	1	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl
G626-M03826	f76v	f76v.38	38	12	aiin	a	2	3	III	B	B	2	1	saiin chedy shedy qokeedy lol saiiin qokain chey r al r aiin dl
G626-M03827	f76v	f76v.39	39	3	qokaiin	qoka	2	3	III	B	B	2	1	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy
G626-M03828	f76v	f76v.39	39	6	san	sa	0	1	I	B	B	2	1	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy
G626-M03829	f76v	f76v.40	40	4	daiin	da	2	3	III	B	B	2	1	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin
G626-M03830	f76v	f76v.40	40	7	qokaiin	qoka	2	3	III	B	B	2	1	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin
G626-M03831	f76v	f76v.40	40	11	aiin	a	2	3	III	B	B	2	0	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin
G626-M03832	f76v	f76v.41	41	8	aiin	a	2	3	III	B	B	2	1	sol shey chedy qokedy chedy qol r aiin shedy
G626-M03833	f77r	f77r.10	10	4	qotaiin	qota	2	3	III	B	B	2	1	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal
G626-M03834	f77r	f77r.10	10	8	qokain	qoka	1	2	II	B	B	2	1	tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal
G626-M03835	f77r	f77r.11	11	2	qokaiin	qoka	2	3	III	B	B	2	1	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham
G626-M03836	f77r	f77r.12	12	4	chedaiin	cheda	2	3	III	B	B	2	0	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched
G626-M03837	f77r	f77r.12	12	6	shedaiin	sheda	2	3	III	B	B	2	1	solteedy qoteedy qodeedy chedaiin chedy shedaiin shealol ched
G626-M03838	f77r	f77r.14	14	2	sain	sa	1	2	II	B	B	2	1	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy
G626-M03839	f77r	f77r.14	14	5	qokaiin	qoka	2	3	III	B	B	2	1	sokcheey sain sheeol qoteedy qokaiin shedy qokeedy qotedy
G626-M03840	f77r	f77r.15	15	5	qokaiin	qoka	2	3	III	B	B	2	1	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol
G626-M03841	f77r	f77r.16	16	2	qotaiin	qota	2	3	III	B	B	2	1	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol
G626-M03842	f77r	f77r.16	16	4	qokaiin	qoka	2	3	III	B	B	2	1	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol
G626-M03843	f77r	f77r.17	17	6	saiin	sa	2	3	III	B	B	2	1	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol
G626-M03844	f77r	f77r.18	18	1	daiin	da	2	3	III	B	B	2	1	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin
G626-M03845	f77r	f77r.18	18	11	qotaiin	qota	2	3	III	B	B	2	1	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin
G626-M03846	f77r	f77r.19	19	8	laiin	la	2	3	III	B	B	2	1	qokeedy lchey lsheey qokeedy qokeedy qokar qokeey laiin chey
G626-M03847	f77r	f77r.20	20	1	qotain	qota	1	2	II	B	B	2	1	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy
G626-M03848	f77r	f77r.20	20	5	qokain	qoka	1	2	II	B	B	2	1	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy
G626-M03849	f77r	f77r.21	21	1	chedaiin	cheda	2	3	III	B	B	2	1	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny
G626-M03850	f77r	f77r.22	22	7	chedaiin	cheda	2	3	III	B	B	2	0	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky
G626-M03851	f77r	f77r.23	23	2	qokaiin	qoka	2	3	III	B	B	2	1	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal
G626-M03852	f77r	f77r.24	24	1	daiin	da	2	3	III	B	B	2	1	daiin dol shor cphey lfcheal shear qolchy
G626-M03853	f77r	f77r.26	26	3	qokaiin	qoka	2	3	III	B	B	2	1	qoteedy qokeedy qokaiin chcthy lchedy qokaly
G626-M03854	f77r	f77r.27	27	2	qokain	qoka	1	2	II	B	B	2	1	solchedy qokain okaiin shedy qokeedy qotedy
G626-M03855	f77r	f77r.27	27	3	okaiin	oka	2	3	III	B	B	2	1	solchedy qokain okaiin shedy qokeedy qotedy
G626-M03856	f77r	f77r.28	28	3	qokain	qoka	1	2	II	B	B	2	1	olchey qotey qokain olcheedy sar lom
G626-M03857	f77r	f77r.29	29	1	saiin	sa	2	3	III	B	B	2	1	saiin cheeol qokeedy qokeedy qotal
G626-M03858	f77r	f77r.30	30	1	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin chckhey sa iin qolkain cheeky lol
G626-M03859	f77r	f77r.30	30	5	qolkain	qolka	1	2	II	B	B	2	1	qokaiin chckhey sa iin qolkain cheeky lol
G626-M03860	f77r	f77r.31	31	1	qokain	qoka	1	2	II	B	B	2	1	qokain chckhy qokeey qotedy qotedy qotary
G626-M03861	f77r	f77r.32	32	2	ain	a	1	2	II	B	B	2	1	qor ain cheol ol chealor cheey qeteiiin dary
G626-M03862	f77r	f77r.33	33	1	daiin	da	2	3	III	B	B	2	1	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy
G626-M03863	f77r	f77r.34	34	1	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin
G626-M03864	f77r	f77r.34	34	5	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin
G626-M03865	f77r	f77r.34	34	6	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin
G626-M03866	f77r	f77r.34	34	8	raiin	ra	2	3	III	B	B	2	0	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin
G626-M03867	f77r	f77r.35	35	2	okaiin	oka	2	3	III	B	B	2	1	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy
G626-M03868	f77r	f77r.35	35	4	qokain	qoka	1	2	II	B	B	2	1	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy
G626-M03869	f77r	f77r.35	35	6	qokaiin	qoka	2	3	III	B	B	2	0	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy
G626-M03870	f77r	f77r.35	35	7	chedaiin	cheda	2	3	III	B	B	2	0	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy
G626-M03871	f77r	f77r.36	36	3	qotain	qota	1	2	II	B	B	2	1	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey
G626-M03872	f77r	f77r.37	37	1	teeolain	teeola	1	2	II	B	B	2	1	teeolain chey qoteedy qokain cheedy cheey lchedy
G626-M03873	f77r	f77r.37	37	4	qokain	qoka	1	2	II	B	B	2	1	teeolain chey qoteedy qokain cheedy cheey lchedy
G626-M03874	f77r	f77r.38	38	4	qokaiin	qoka	2	3	III	B	B	2	1	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol
G626-M03875	f77r	f77r.38	38	7	ltaiin	lta	2	3	III	B	B	2	1	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol
G626-M03876	f77r	f77r.39	39	1	olaiin	ola	2	3	III	B	B	2	1	olaiin cheey sheckhey lsheey qykaiin sheedy laiin
G626-M03877	f77r	f77r.39	39	5	qykaiin	qyka	2	3	III	B	B	2	1	olaiin cheey sheckhey lsheey qykaiin sheedy laiin
G626-M03878	f77r	f77r.39	39	7	laiin	la	2	3	III	B	B	2	1	olaiin cheey sheckhey lsheey qykaiin sheedy laiin
G626-M03879	f77r	f77r.40	40	1	daiiin	da	3	4	IV	B	B	2	1	daiiin ol eeedy okaiin sheeol qotaiin shody qoty
G626-M03880	f77r	f77r.40	40	4	okaiin	oka	2	3	III	B	B	2	1	daiiin ol eeedy okaiin sheeol qotaiin shody qoty
G626-M03881	f77r	f77r.40	40	6	qotaiin	qota	2	3	III	B	B	2	1	daiiin ol eeedy okaiin sheeol qotaiin shody qoty
G626-M03882	f77r	f77r.41	41	1	daiin	da	2	3	III	B	B	2	0	daiin sh qolchey qotedy qotal r ain chl s arol
G626-M03883	f77r	f77r.41	41	7	ain	a	1	2	II	B	B	2	0	daiin sh qolchey qotedy qotal r ain chl s arol
G626-M03884	f77r	f77r.42	42	7	aiin	a	2	3	III	B	B	2	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al
G626-M03885	f77r	f77r.43	43	5	qotaiin	qota	2	3	III	B	B	2	1	d chee ol cheedy qotaiin qoteedy qotedy raiin
G626-M03886	f77r	f77r.43	43	8	raiin	ra	2	3	III	B	B	2	1	d chee ol cheedy qotaiin qoteedy qotedy raiin
G626-M03887	f77r	f77r.45	45	1	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin ches lchear dal chr sl s ain ol raiin lod
G626-M03888	f77r	f77r.45	45	8	ain	a	1	2	II	B	B	2	1	qokaiin ches lchear dal chr sl s ain ol raiin lod
G626-M03889	f77r	f77r.45	45	10	raiin	ra	2	3	III	B	B	2	0	qokaiin ches lchear dal chr sl s ain ol raiin lod
G626-M03890	f77r	f77r.46	46	1	daiin	da	2	3	III	B	B	2	1	daiin chlchpsheey tal cheol dag as otey daiin
G626-M03891	f77r	f77r.46	46	8	daiin	da	2	3	III	B	B	2	1	daiin chlchpsheey tal cheol dag as otey daiin
G626-M03892	f77r	f77r.47	47	6	tain	ta	1	2	II	B	B	2	1	ysheey dal saiisol sal dalo tain dary dalo
G626-M03893	f77r	f77r.50	50	1	otolaiin	otola	2	3	III	B	B	2	0	otolaiin o
G626-M03894	f77v	f77v.1	1	1	okain	oka	1	2	II	B	B	2	1	okain y kal
G626-M03895	f77v	f77v.8	8	7	taiiin	ta	3	4	IV	B	B	2	1	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry
G626-M03896	f77v	f77v.10	10	2	alain	ala	1	2	II	B	B	2	0	tchedar alain checkhy sal shedy qokal chedy qokedy qol shedy lol
G626-M03897	f77v	f77v.15	15	2	kaiin	ka	2	3	III	B	B	2	1	qol kaiin shey
G626-M03898	f77v	f77v.16	16	2	daiin	da	2	3	III	B	B	2	1	tedal daiin okaiin shedy qokedy qokain otedy dasy
G626-M03899	f77v	f77v.16	16	3	okaiin	oka	2	3	III	B	B	2	1	tedal daiin okaiin shedy qokedy qokain otedy dasy
G626-M03900	f77v	f77v.16	16	6	qokain	qoka	1	2	II	B	B	2	1	tedal daiin okaiin shedy qokedy qokain otedy dasy
G626-M03901	f77v	f77v.17	17	6	daiin	da	2	3	III	B	B	2	1	olchedy qol shedy qokchedy qokeey daiin olol
G626-M03902	f77v	f77v.18	18	1	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin sheol ekedy qokey qokal dal daly
G626-M03903	f77v	f77v.19	19	1	qoraiin	qora	2	3	III	B	B	2	1	qoraiin shey qokaiin chal aiiin chedy qol
G626-M03904	f77v	f77v.19	19	3	qokaiin	qoka	2	3	III	B	B	2	1	qoraiin shey qokaiin chal aiiin chedy qol
G626-M03905	f77v	f77v.19	19	5	aiiin	a	3	4	IV	B	B	2	1	qoraiin shey qokaiin chal aiiin chedy qol
G626-M03906	f77v	f77v.20	20	1	daiin	da	2	3	III	B	B	2	1	daiin salchedy qokedy qokal shed keoly
G626-M03907	f77v	f77v.22	22	4	oqokain	oqoka	1	2	II	B	B	2	1	dalchey qol chedy oqokain olkaiin chckhy qokal dar
G626-M03908	f77v	f77v.22	22	5	olkaiin	olka	2	3	III	B	B	2	1	dalchey qol chedy oqokain olkaiin chckhy qokal dar
G626-M03909	f77v	f77v.23	23	5	doraiin	dora	2	3	III	B	B	2	1	qokal chees ol shedy doraiin ol qoky ches ol dal
G626-M03910	f77v	f77v.24	24	1	daiin	da	2	3	III	B	B	2	1	daiin sheekey qokeedy daiin dail qokedy qokedy rol
G626-M03911	f77v	f77v.24	24	4	daiin	da	2	3	III	B	B	2	1	daiin sheekey qokeedy daiin dail qokedy qokedy rol
G626-M03912	f77v	f77v.25	25	4	qokaiin	qoka	2	3	III	B	B	2	1	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral
G626-M03913	f77v	f77v.25	25	5	saiin	sa	2	3	III	B	B	2	1	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral
G626-M03914	f77v	f77v.27	27	2	qokain	qoka	1	2	II	B	B	2	1	tshedy qokain chedal fchedy cheky sain chedy qokain ol
G626-M03915	f77v	f77v.27	27	6	sain	sa	1	2	II	B	B	2	1	tshedy qokain chedal fchedy cheky sain chedy qokain ol
G626-M03916	f77v	f77v.27	27	8	qokain	qoka	1	2	II	B	B	2	1	tshedy qokain chedal fchedy cheky sain chedy qokain ol
G626-M03917	f77v	f77v.30	30	6	qokaiin	qoka	2	3	III	B	B	2	1	shey ol sheey qokedy lchedy qokaiin dal daiin chedy
G626-M03918	f77v	f77v.30	30	8	daiin	da	2	3	III	B	B	2	1	shey ol sheey qokedy lchedy qokaiin dal daiin chedy
G626-M03919	f77v	f77v.31	31	3	qokaiin	qoka	2	3	III	B	B	2	1	qoas shedy qokaiin shcthy qotedy rchr oltedy lchy
G626-M03920	f77v	f77v.32	32	4	qokaiin	qoka	2	3	III	B	B	2	1	ycheey qolshedy qokalchedy qokaiin checkhy qokal
G626-M03921	f77v	f77v.33	33	1	qokaiin	qoka	2	3	III	B	B	2	1	qokaiin cheky rar chedy qokal dar y qotal dal rain
G626-M03922	f77v	f77v.33	33	10	rain	ra	1	2	II	B	B	2	1	qokaiin cheky rar chedy qokal dar y qotal dal rain
G626-M03923	f77v	f77v.35	35	3	qokain	qoka	1	2	II	B	B	2	1	tchor sheey qokain qokain sheol qokeedy qokal dary
G626-M03924	f77v	f77v.35	35	4	qokain	qoka	1	2	II	B	B	2	1	tchor sheey qokain qokain sheol qokeedy qokal dary
G626-M03925	f77v	f77v.36	36	8	raiin	ra	2	3	III	B	B	2	0	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey
G626-M03926	f77v	f77v.37	37	4	qokain	qoka	1	2	II	B	B	2	1	schedy qotar sarolsheedy qokain cheey roiin daiin shey
G626-M03927	f77v	f77v.37	37	7	daiin	da	2	3	III	B	B	2	1	schedy qotar sarolsheedy qokain cheey roiin daiin shey
G626-M03928	f77v	f77v.38	38	4	qokain	qoka	1	2	II	B	B	2	0	toldal shedy qokedy qokain dolcheedy rolchedy qokedy
G626-M03929	f77v	f77v.40	40	5	qokaiin	qoka	2	3	III	B	B	2	1	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam
G626-M03930	f77v	f77v.40	40	6	saiin	sa	2	3	III	B	B	2	1	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam
G626-M03931	f77v	f77v.41	41	3	lkaiin	lka	2	3	III	B	B	2	1	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy
G626-M03932	f77v	f77v.41	41	7	chdain	chda	1	2	II	B	B	2	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy
G626-M03933	f77v	f77v.41	41	10	raiin	ra	2	3	III	B	B	2	1	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy
G626-M03934	f77v	f77v.42	42	5	cheolkaiin	cheolka	2	3	III	B	B	2	0	tcheey qokeey qokal lchedy cheolkaiin okol
G626-M03935	f78r	f78r.5	5	6	qokain	qoka	1	2	II	B	B	2	1	qckhedy cheky dol chedy qokedy qokain olkedy
G626-M03936	f78r	f78r.9	9	5	qokain	qoka	1	2	II	B	B	2	1	schedy keedy qokedy chckhd qokain chedy qotedy dy
G626-M03937	f78r	f78r.13	13	4	qokain	qoka	1	2	II	B	B	2	1	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy
G626-M03938	f78r	f78r.14	14	8	qokan	qoka	0	1	I	B	B	2	1	sor checkhy or chckhdy dol kedy qokededy qokan ol
G626-M03939	f78r	f78r.15	15	8	olkain	olka	1	2	II	B	B	2	1	dchckhedy qokchdy qokedy okedy dal or okeed olkain
G626-M03940	f78r	f78r.16	16	3	okain	oka	1	2	II	B	B	2	1	qokol oted okain ched ar alory
G626-M03941	f78r	f78r.18	18	4	qokain	qoka	1	2	II	B	B	2	1	o l chedy qokain dar ar okain
G626-M03942	f78r	f78r.18	18	7	okain	oka	1	2	II	B	B	2	1	o l chedy qokain dar ar okain
G626-M03943	f78r	f78r.19	19	3	aiin	a	2	3	III	B	B	2	1	y ches aiin okeedy qokain chl
G626-M03944	f78r	f78r.19	19	5	qokain	qoka	1	2	II	B	B	2	1	y ches aiin okeedy qokain chl
G626-M03945	f78r	f78r.21	21	2	qokain	qoka	1	2	II	B	B	2	1	lchedy qokain cheeky lokedy
G626-M03946	f78r	f78r.22	22	2	qokain	qoka	1	2	II	B	B	2	1	yched qokain daiin chckhdy lr
G626-M03947	f78r	f78r.22	22	3	daiin	da	2	3	III	B	B	2	1	yched qokain daiin chckhdy lr
G626-M03948	f78r	f78r.23	23	1	sain	sa	1	2	II	B	B	2	1	sain sheor olkchdy roiin okeedy
G626-M03949	f78r	f78r.25	25	3	lorain	lora	1	2	II	B	B	2	0	sokeedy keol lorain olkeey raiin
G626-M03950	f78r	f78r.25	25	5	raiin	ra	2	3	III	B	B	2	1	sokeedy keol lorain olkeey raiin
G626-M03951	f78r	f78r.26	26	7	ain	a	1	2	II	B	B	2	1	sol shey kary or shedy qeedar ain anl
G626-M03952	f78r	f78r.27	27	1	daiin	da	2	3	III	B	B	2	0	daiin chckhal daiil aldy
