gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0374	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.4	4	12	0.272727	MIDDLE	0	0	S	B	3	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	3	1	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0375	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f111v	f111	f111v.5	9	12	0.727273	MIDDLE	0	0	S	B	3	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	1	qokeey	HOT|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0376	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.21	2	15	0.071429	MIDDLE	0	0	S	B	3	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	0	2	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0377	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.26	8	11	0.700000	MIDDLE	0	0	S	B	3	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	1	okshey	HOT|MOIST|PREPARATION|MIDDLE_STAGE	L5 okshey=heiß-feuchter Ansatz in der Mitte des Grades [HOT|MOIST|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0378	24	qopchey	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.26	9	11	0.800000	MIDDLE	0	0	S	B	3	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0379	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f111v	f111	f111v.30	11	11	1.000000	LAST	0	1	S	B	3	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0380	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.34	7	11	0.600000	MIDDLE	0	0	S	B	3	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	5	3	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R4	0	1	teody	PREPARATION	L4 teody=kühle den Ansatz ab und schließe [PREPARATION;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0381	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.45	8	10	0.777778	MIDDLE	0	0	S	B	3	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	1	2	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0382	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f111v	f111	f111v.50	7	12	0.545455	MIDDLE	0	0	S	B	3	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	1	qoiiin	PREPARATION	L5 qoiiin=nimm Ansatz in Zubereitungsform IV [PREPARATION;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0383	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f112r	f112	f112r.20	1	11	0.000000	FIRST	0	0	S	B	3	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0384	12	ykedy	HOT|MIDDLE_STAGE|CLOSE|PASS	Arbeitshypothese: heiß/warm, Mittelstufe, Abschlussfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f112r	f112	f112r.25	5	11	0.400000	MIDDLE	0	0	S	B	3	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey	4	1	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R1	1	1	kedy	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	R1 kedy=heiß in der Mitte des Grades, abgeschlossen [HOT|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	1	2	erhitze hiervon bis zur Mittelstufe und schließe ab	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0385	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f112r	f112	f112r.27	4	8	0.428571	MIDDLE	0	0	S	B	3	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	2	2	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	3	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0386	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f112r	f112	f112r.27	6	8	0.714286	MIDDLE	0	0	S	B	3	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	4	0	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	3	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0387	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f112r	f112	f112r.27	7	8	0.857143	MIDDLE	0	0	S	B	3	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	4	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0388	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f112v	f112	f112v.2	7	9	0.750000	MIDDLE	0	0	S	B	3	oar oral okeeshy qokeey okain qokal okeol oty oraiin	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	3	qokeey|okeeshy|oraiin	HOT|MOIST|AMOUNT|PREPARATION|END_STAGE	L4 okeeshy=heißer, vollständig angefeuchteter Ansatz [HOT|MOIST|PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || L3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R2 oraiin=drei Portionen [AMOUNT;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0389	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f112v	f112	f112v.32	6	11	0.500000	MIDDLE	0	0	S	B	3	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	2	5	PRIOR_CLOSE_BEFORE_R3	RADIUS5_CENSORED	0	1	kar	HOT|PART|MATERIAL	R2 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0390	22	chdam	DRY|LEVEL_I|AMOUNT|PROCESS	Arbeitshypothese: trocken, Index/Stufe I, Mengen-/Maßfeld, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f112v	f112	f112v.34	8	8	1.000000	LAST	0	0	S	B	3	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	2	checkhol|chkaiin	HOT|DRY|MATERIAL|PREPARATION|LEVEL_III	L2 chkaiin=heiß-trocken, Grad III [HOT|DRY|LEVEL_III;W3_SOLID_WORKING_THEORY] || L1 checkhol=getrockneter Arzneikompositum-Grundstoff [DRY|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	ein Maß Trockendroge abmessen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0391	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f112v	f112	f112v.36	3	10	0.222222	MIDDLE	0	0	S	B	3	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	2	4	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0392	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.11	7	14	0.461538	MIDDLE	0	0	S	B	3	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	cholchey	DRY|MATERIAL|MIDDLE_STAGE	L5 cholchey=nachgetrocknete Droge, Mittelstufe [DRY|MATERIAL|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0393	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.12	4	10	0.333333	MIDDLE	0	0	S	B	3	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin	3	1	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0394	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f113r	f113	f113r.13	11	12	0.909091	MIDDLE	0	0	S	B	3	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0395	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f113r	f113	f113r.21	9	10	0.888889	MIDDLE	0	0	S	B	3	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody	0	1	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0396	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.23	11	11	1.000000	LAST	0	0	S	B	3	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0397	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f113r	f113	f113r.37	8	10	0.777778	MIDDLE	0	0	S	B	3	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal	1	0	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0398	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.44	4	4	1.000000	LAST	0	1	S	B	3	cheeky lkedy chedy lkaiin	1	0	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0399	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.46	3	10	0.222222	MIDDLE	0	0	S	B	3	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	3	oaiin|qokeeody|qokeey	HOT|AMOUNT|PREPARATION|END_STAGE	L2 oaiin=drei Ansatzportionen [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 qokeeody=vollständig ausgekochter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY] || R5 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0400	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f113r	f113	f113r.48	7	10	0.666667	MIDDLE	0	0	S	B	3	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	1	kaiin	HOT|LEVEL_III	R1 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0401	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113r	f113	f113r.50	4	10	0.333333	MIDDLE	0	0	S	B	3	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	qokeeody	PREPARATION|END_STAGE	R4 qokeeody=vollständig ausgekochter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0402	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f113v	f113	f113v.1	4	13	0.250000	MIDDLE	0	0	S	B	3	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	3	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0403	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f113v	f113	f113v.1	6	13	0.416667	MIDDLE	0	0	S	B	3	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	5	3	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R4	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	3	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0404	23	olchy	DRY|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f113v	f113	f113v.9	7	7	1.000000	LAST	0	1	S	B	3	dair ar okaiin chokaiin checkhol cholkaiin olchy	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	3	cholkaiin|checkhol|chokaiin	HOT|DRY|MATERIAL|PREPARATION|LEVEL_III	L3 chokaiin=Trockenansatz, heiß auf Stufe III [HOT|DRY|PREPARATION|LEVEL_III;W3_SOLID_WORKING_THEORY] || L2 checkhol=getrockneter Arzneikompositum-Grundstoff [DRY|MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING] || L1 cholkaiin=Trockengut, heiß im dritten Grad [HOT|DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge im Ansatz leicht getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0405	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113v	f113	f113v.16	5	12	0.363636	MIDDLE	0	0	S	B	3	daiin chl l keey lkaiin chdain qokain eor okalchedy qokar olkam ar	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	1	chl	DRY|PROCESS	L3 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	2	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0406	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f113v	f113	f113v.18	5	10	0.444444	MIDDLE	0	0	S	B	3	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	3	0	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0407	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f113v	f113	f113v.20	1	8	0.000000	FIRST	0	0	S	B	3	lkaiin chy chody otchar ar otary ol aiin	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0408	24	qopchey	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f113v	f113	f113v.25	6	12	0.454545	MIDDLE	0	0	S	B	3	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	1	cthol	MATERIAL	R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	3	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0409	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f113v	f113	f113v.29	12	13	0.916667	MIDDLE	0	0	S	B	3	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg	0	1	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0410	19	olar	LEVEL_I|PART|MATERIAL|PREPARATION	Arbeitshypothese: Index/Stufe I, Teil-/Fraktionsfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f113v	f113	f113v.32	7	9	0.750000	MIDDLE	0	0	S	B	3	sheo l keey qokain char ar olar aiiin okar	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	erste Holzrohstofffraktion im Ansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0411	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f113v	f113	f113v.35	2	6	0.200000	MIDDLE	0	0	S	B	3	qokaiin air lo r chedy otain	1	0	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0412	19	olar	LEVEL_I|PART|MATERIAL|PREPARATION	Arbeitshypothese: Index/Stufe I, Teil-/Fraktionsfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f113v	f113	f113v.43	9	12	0.727273	MIDDLE	0	0	S	B	3	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	4	3	STRICT_INITIAL_BEFORE_R5	LINE_EDGE_AFTER_R3	1	1	chkain	HOT|DRY|LEVEL_II	L1 chkain=trocken-heiß, Stufe II [HOT|DRY|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	erste Holzrohstofffraktion im Ansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
