unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U656	ASTRO	f69v	A3:G020	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ot	AR312	ASTRO_OWNER_VALUE_312	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.
U657	ASTRO	f69v	A3:G021	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
U658	ASTRO	f69v	A3:G022	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okedy	AR306	ASTRO_OWNER_VALUE_306	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.
U659	ASTRO	f69v	A3:G023	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chsdy	AR295	ASTRO_OWNER_VALUE_295	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.
U660	ASTRO	f69v	A3:G024	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeod	AR310	ASTRO_OWNER_VALUE_310	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.
U661	ASTRO	f69v	A3:G025	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
U662	ASTRO	f69v	A3:G026	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dy	AR301	ASTRO_OWNER_VALUE_301	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
U663	ASTRO	f69v	A3:G027	f69v.1	A3_LEFT_WHEEL_RING_TEXT	choaiin	AR293	ASTRO_OWNER_VALUE_293	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.
U664	ASTRO	f69v	A3:G028	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	AR305	ASTRO_OWNER_VALUE_305	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.
U665	ASTRO	f69v	A3:G029	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	AR305	ASTRO_OWNER_VALUE_305	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.
U666	ASTRO	f69v	A3:G030	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chol	AR294	ASTRO_OWNER_VALUE_294	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
U667	ASTRO	f69v	A3:G031	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chees	AR289	ASTRO_OWNER_VALUE_289	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.
U668	ASTRO	f69v	A3:G032	f69v.1	A3_LEFT_WHEEL_RING_TEXT	yto	AR321	ASTRO_OWNER_VALUE_321	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.
U669	ASTRO	f69v	A3:G033	f69v.1	A3_LEFT_WHEEL_RING_TEXT	odair	AR304	ASTRO_OWNER_VALUE_304	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.
U670	ASTRO	f69v	A3:G034	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oty	AR316	ASTRO_OWNER_VALUE_316	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.
U671	ASTRO	f69v	A3:G035	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oteeo	AR314	ASTRO_OWNER_VALUE_314	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.
U672	ASTRO	f69v	A3:G036	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dar	AR298	ASTRO_OWNER_VALUE_298	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F02_AR_SOURCE	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AR	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
U673	ASTRO	f69v	A3:G037	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	AR303	ASTRO_OWNER_VALUE_303	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT: Grundwert.
U674	ASTRO	f69v	A3:G038	f69v.1	A3_LEFT_WHEEL_RING_TEXT	eykeody	AR302	ASTRO_OWNER_VALUE_302	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.
U675	ASTRO	f69v	A3:G039	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dchor	AR299	ASTRO_OWNER_VALUE_299	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.
U676	ASTRO	f69v	A3:G040	f69v.1	A3_LEFT_WHEEL_RING_TEXT	char	AR288	ASTRO_OWNER_VALUE_288	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F02_AR_SOURCE	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AR	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
U677	ASTRO	f69v	A3:G041	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yka	AR346	ASTRO_OWNER_VALUE_346	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.
U678	ASTRO	f69v	A3:G042	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	AR332	ASTRO_OWNER_VALUE_332	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
U679	ASTRO	f69v	A3:G043	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	AR348	ASTRO_OWNER_VALUE_348	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.
U680	ASTRO	f69v	A3:G044	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	AR335	ASTRO_OWNER_VALUE_335	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F03_AL_TARGET	ZUM ZIEL	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AL	ZUM ZIEL	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.
U681	ASTRO	f69v	A3:G045	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykady	AR347	ASTRO_OWNER_VALUE_347	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.
U682	ASTRO	f69v	A3:G046	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	AR337	ASTRO_OWNER_VALUE_337	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.
U683	ASTRO	f69v	A3:G047	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheey	AR327	ASTRO_OWNER_VALUE_327	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F05_RELEASED_VALUE	FREIGEGEBENER WERT	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	CHEEY	FREIGEGEBENER WERT	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.
U684	ASTRO	f69v	A3:G048	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choly	AR333	ASTRO_OWNER_VALUE_333	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.
U685	ASTRO	f69v	A3:G049	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	AR349	ASTRO_OWNER_VALUE_349	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.
U686	ASTRO	f69v	A3:G050	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheo	AR328	ASTRO_OWNER_VALUE_328	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.
