statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
B4-S005	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lege das Tuch ein, setze um, setze länger an und schließe	M05>M06>M07>M09	S4_MIXED_COMPACT	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S006	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S1_BARE_MASTER	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S006	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S2_Q_CELL_SCRIBE	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S006	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S3_S_LINE_SCRIBE	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S006	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S4_MIXED_COMPACT	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S007	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S1_BARE_MASTER	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S007	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S2_Q_CELL_SCRIBE	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S007	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S3_S_LINE_SCRIBE	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S007	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Seih und schließe	M07>M09	S4_MIXED_COMPACT	d68bc8de3bcee09db23c	seihen; Schluss	shckhedy	shckhedy	shckhedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S008	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, waerme laenger, lass laenger ruhen, setze kurz an und schliesse.	M04>M07>M08>M07>M09	S1_BARE_MASTER	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	saiin cheeky sheey qokedy	aiin cheeky sheey qokedy	aiin cheeky sheey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S008	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, waerme laenger, lass laenger ruhen, setze kurz an und schliesse.	M04>M07>M08>M07>M09	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	saiin cheeky sheey qokedy	aiin cheeky sheey qokedy	aiin cheeky sheey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S008	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, waerme laenger, lass laenger ruhen, setze kurz an und schliesse.	M04>M07>M08>M07>M09	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	saiin cheeky sheey / qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S008	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, waerme laenger, lass laenger ruhen, setze kurz an und schliesse.	M04>M07>M08>M07>M09	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	Sollmaß -> länger wärmen -> laenger ruhen -> kurz ansetzen; Schluss	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S009	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass absetzen und schließe	M07>M09	S1_BARE_MASTER	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S009	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	cheedy	cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S009	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	shedy	shedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S009	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass absetzen und schließe	M07>M09	S4_MIXED_COMPACT	bc4f1f5c006c74a4d26d	absetzen; Schluss	shedy	shedy	shedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S010	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe weiter und schließe	M02>M09	S1_BARE_MASTER	1b1ffdd869fb1429ad03	fortsetzen; Schluss	oldy	oldy	oldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S010	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe weiter und schließe	M02>M09	S2_Q_CELL_SCRIBE	1b1ffdd869fb1429ad03	fortsetzen; Schluss	oldy	oldy	oldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S010	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe weiter und schließe	M02>M09	S3_S_LINE_SCRIBE	1b1ffdd869fb1429ad03	fortsetzen; Schluss	oldy	oldy	oldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S010	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe weiter und schließe	M02>M09	S4_MIXED_COMPACT	1b1ffdd869fb1429ad03	fortsetzen; Schluss	oldy	oldy	oldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S011	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, wärme kurz, führe länger fort, gib eine Portion zu, setze um, führe weiter, wasche nach und schließe	M04>M07>M04>M06>M02>M07>M09	S1_BARE_MASTER	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	saiin cheky okeeol okain chdy sol lkedy	aiin cheky okeeol okain chdy cheol lkedy	aiin cheky okeeol okain chdy cheol lkedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S011	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, wärme kurz, führe länger fort, gib eine Portion zu, setze um, führe weiter, wasche nach und schließe	M04>M07>M04>M06>M02>M07>M09	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	saiin cheky okeeol okain chdy sol lkedy	aiin cheky okeeol okain chdy cheol lkedy	aiin cheky okeeol okain chdy cheol lkedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S011	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, wärme kurz, führe länger fort, gib eine Portion zu, setze um, führe weiter, wasche nach und schließe	M04>M07>M04>M06>M02>M07>M09	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol okain chdy cheol lkedy	saiin cheky okeeol / okain chdy cheol / lkedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S011	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, wärme kurz, führe länger fort, gib eine Portion zu, setze um, führe weiter, wasche nach und schließe	M04>M07>M04>M06>M02>M07>M09	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	Sollmaß -> kurz wärmen -> länger fortführen -> eine Portion zugeben -> umsetzen -> fortsetzen -> nachwaschen	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol okain chdy ol lkedy	saiin cheky okeeol okain / chdy ol lkedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S012	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe ab und schließe	M06>M09	S1_BARE_MASTER	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S012	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S012	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe ab und schließe	M06>M09	S3_S_LINE_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S012	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe ab und schließe	M06>M09	S4_MIXED_COMPACT	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S013	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze die Fortsetzung ein, lass absetzen und schließe	M07>M09	S1_BARE_MASTER	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	qokol shedy	qokol cheedy	qokol cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S013	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze die Fortsetzung ein, lass absetzen und schließe	M07>M09	S2_Q_CELL_SCRIBE	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	qokol shedy	qokol cheedy	qokol cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S013	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze die Fortsetzung ein, lass absetzen und schließe	M07>M09	S3_S_LINE_SCRIBE	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	qokol shedy	qokol cheedy	qokol cheedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S013	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze die Fortsetzung ein, lass absetzen und schließe	M07>M09	S4_MIXED_COMPACT	232195d6ff2f326322f7 bc4f1f5c006c74a4d26d	Fortsetzung einsetzen -> absetzen; Schluss	qokol shedy	qokol tedy	qokol tedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S014	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Ansatz in einen kurzen Durchlauf, schliesse den Wasserlauf und beende den Schritt.	M03>M02>M06>M09	S1_BARE_MASTER	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	or chey qockhey dairydy	chor chey qockhey dairydy	chor chey qockhey dairydy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S014	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Ansatz in einen kurzen Durchlauf, schliesse den Wasserlauf und beende den Schritt.	M03>M02>M06>M09	S2_Q_CELL_SCRIBE	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	or chey qockhey dairydy	chor chey qockhey dairydy	chor chey qockhey dairydy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S014	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Ansatz in einen kurzen Durchlauf, schliesse den Wasserlauf und beende den Schritt.	M03>M02>M06>M09	S3_S_LINE_SCRIBE	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	or chey qockhey dairydy	shor chey qockhey dairydy	shor chey qockhey / dairydy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S014	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Ansatz in einen kurzen Durchlauf, schliesse den Wasserlauf und beende den Schritt.	M03>M02>M06>M09	S4_MIXED_COMPACT	7a4bb8136330ee4e6e56 b921a237be883a820352 ecce30bc8dcc400bf2c8 8aedd154964a78e555d6	Ansatz -> dieser Posten -> kurzen Durchlauf ansetzen -> Wasserlauf schliessen; Schluss	or chey qockhey dairydy	shor y qockhey dairydy	shor y qockhey dairydy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S015	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine Portion zu, nimm den Klarlauf, leite die Portion zur Zielstelle, sammle kurz, fuehre ab und schliesse.	M04>M08>M04>M06>M07>M06>M09	S1_BARE_MASTER	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	eine Portion zugeben -> Klarlauf -> eine Portion -> zur Zielstelle durchleiten -> kurz sammeln -> abführen; Schluss	qokain shey kain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S015	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine Portion zu, nimm den Klarlauf, leite die Portion zur Zielstelle, sammle kurz, fuehre ab und schliesse.	M04>M08>M04>M06>M07>M06>M09	S2_Q_CELL_SCRIBE	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	eine Portion zugeben -> Klarlauf -> eine Portion -> zur Zielstelle durchleiten -> kurz sammeln -> abführen; Schluss	qokain shey kain chckhal solkey lchedy	qokain cheey chkain chckhal solkey lchedy	qokain cheey chkain chckhal solkey lchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S015	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine Portion zu, nimm den Klarlauf, leite die Portion zur Zielstelle, sammle kurz, fuehre ab und schliesse.	M04>M08>M04>M06>M07>M06>M09	S3_S_LINE_SCRIBE	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	eine Portion zugeben -> Klarlauf -> eine Portion -> zur Zielstelle durchleiten -> kurz sammeln -> abführen; Schluss	qokain shey kain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	okain cheey chkain / chckhal solkey lchedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S015	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine Portion zu, nimm den Klarlauf, leite die Portion zur Zielstelle, sammle kurz, fuehre ab und schliesse.	M04>M08>M04>M06>M07>M06>M09	S4_MIXED_COMPACT	1645e612504fcef59ced b5df9126607030b95175 9da1b6ac2c929daea697 21ed2873b71e57269c08 42cdc187d5b9ffc60063 de7321bface5628e35d6	eine Portion zugeben -> Klarlauf -> eine Portion -> zur Zielstelle durchleiten -> kurz sammeln -> abführen; Schluss	qokain shey kain chckhal solkey lchedy	qokain shey kain chckhal solkey lchedy	qokain shey kain chckhal / solkey lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S016	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine weitere Portion dorthin, giesse sie von dort aus, lass absetzen und schliesse.	M04>M05>M06>M07>M09	S1_BARE_MASTER	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	weitere Portion -> dorthin -> von dort ausgiessen -> absetzen; Schluss	qolkain dal skar shedy	olkain al skar cheedy	olkain al skar cheedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S016	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine weitere Portion dorthin, giesse sie von dort aus, lass absetzen und schliesse.	M04>M05>M06>M07>M09	S2_Q_CELL_SCRIBE	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	weitere Portion -> dorthin -> von dort ausgiessen -> absetzen; Schluss	qolkain dal skar shedy	qolkain al skar cheedy	qolkain al skar cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S016	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine weitere Portion dorthin, giesse sie von dort aus, lass absetzen und schliesse.	M04>M05>M06>M07>M09	S3_S_LINE_SCRIBE	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	weitere Portion -> dorthin -> von dort ausgiessen -> absetzen; Schluss	qolkain dal skar shedy	olkain al skar shedy	olkain al skar / shedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S016	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Gib eine weitere Portion dorthin, giesse sie von dort aus, lass absetzen und schliesse.	M04>M05>M06>M07>M09	S4_MIXED_COMPACT	94df4847b7b16c98394a dd0ecaf5e27d81befffc 883a6708116c342cb10b bc4f1f5c006c74a4d26d	weitere Portion -> dorthin -> von dort ausgiessen -> absetzen; Schluss	qolkain dal skar shedy	qolkain al skar tedy	qolkain al skar tedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S001	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe die Folgeumsetzung aus und schließe	M06>M09	S1_BARE_MASTER	601b77449028deed39de	Folgeumsetzung; Schluss	otchdy	otchdy	otchdy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S001	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe die Folgeumsetzung aus und schließe	M06>M09	S2_Q_CELL_SCRIBE	601b77449028deed39de	Folgeumsetzung; Schluss	otchdy	otchdy	otchdy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S001	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe die Folgeumsetzung aus und schließe	M06>M09	S3_S_LINE_SCRIBE	601b77449028deed39de	Folgeumsetzung; Schluss	otchdy	otchdy	otchdy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S001	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Führe die Folgeumsetzung aus und schließe	M06>M09	S4_MIXED_COMPACT	601b77449028deed39de	Folgeumsetzung; Schluss	otchdy	otchdy	otchdy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S002	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um und schließe	M06>M09	S1_BARE_MASTER	87411f84689b4f93a303	umsetzen; Schluss	qokchdy	qokchdy	qokchdy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S002	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um und schließe	M06>M09	S2_Q_CELL_SCRIBE	87411f84689b4f93a303	umsetzen; Schluss	qokchdy	qokchdy	qokchdy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S002	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um und schließe	M06>M09	S3_S_LINE_SCRIBE	87411f84689b4f93a303	umsetzen; Schluss	qokchdy	qokchdy	qokchdy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S002	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um und schließe	M06>M09	S4_MIXED_COMPACT	87411f84689b4f93a303	umsetzen; Schluss	qokchdy	qokchdy	qokchdy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S003	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass dort absetzen, fuehre dorthin und weiter, fuehre von dort weiter, setze dort um, stelle das Sollmass ein und setze weiter um.	M07>M05>M02>M06>M04>M02>M04>M06	S1_BARE_MASTER	abb23e5e6936b4147f76 dd0ecaf5e27d81befffc dcda95c81a5460feb191 8c97dfde96fbc78e3355 00d8ebe3c68294eeac39 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 fcc1deda9e24ec268eb0 6f7ff8287eddf4da9fdb	dort absetzen -> dorthin -> fortsetzen -> von dort weiterfuehren -> dort umsetzen -> Sollmaß -> fortsetzen -> Öffnungsstufe -> umsetzen	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal al cheol lol chdal aiin cheol daiiin chdy	shedal al cheol lol chdal aiin cheol daiiin chdy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B5-S003	B5	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lass dort absetzen, fuehre dorthin und weiter, fuehre von dort weiter, setze dort um, stelle das Sollmass ein und setze weiter um.	M07>M05>M02>M06>M04>M02>M04>M06	S2_Q_CELL_SCRIBE	abb23e5e6936b4147f76 dd0ecaf5e27d81befffc dcda95c81a5460feb191 8c97dfde96fbc78e3355 00d8ebe3c68294eeac39 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 fcc1deda9e24ec268eb0 6f7ff8287eddf4da9fdb	dort absetzen -> dorthin -> fortsetzen -> von dort weiterfuehren -> dort umsetzen -> Sollmaß -> fortsetzen -> Öffnungsstufe -> umsetzen	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal al cheol lol chdal aiin cheol daiiin chdy	shedal al cheol lol chdal aiin cheol daiiin chdy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
