occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O2084	f8v	f8v.2	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	sar	sheaiin	MIDDLE	H	1	1	shcthal sar chor sheaiin shor chykchy otaiin y
G628-O2085	f8v	f8v.2	5	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	sheaiin	chykchy	MIDDLE	H	1	1	shcthal sar chor sheaiin shor chykchy otaiin y
G628-O2086	f8v	f8v.3	6	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chear	chaiin	MIDDLE	H	1	1	qody cheal sy chory chear shol chaiin shaiin dolas
G628-O2087	f8v	f8v.4	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dshol	dol	MIDDLE	H	1	1	dshol shol dol chean cthar shealy daiin chary
G628-O2088	f8v	f8v.5	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	chol	FIRST	H	1	1	chol chol dar otchar etaiin cthol dar
G628-O2089	f8v	f8v.5	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	dar	MIDDLE	H	1	1	chol chol dar otchar etaiin cthol dar
G628-O2090	f8v	f8v.7	2	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	sho	dar	MIDDLE	H	1	1	sho kchol dar shey cthar chotain ry
G628-O2091	f8v	f8v.8	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okcholksh	chol	MIDDLE	H	1	1	okcholksh chol chol chol cthaiin dain
G628-O2092	f8v	f8v.8	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	chol	MIDDLE	H	1	1	okcholksh chol chol chol cthaiin dain
G628-O2093	f8v	f8v.8	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	cthaiin	MIDDLE	H	1	1	okcholksh chol chol chol cthaiin dain
G628-O2094	f8v	f8v.9	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	orchl	FIRST	H	1	1	shol orchl chokchy chol cthor chaiin
G628-O2095	f8v	f8v.9	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chokchy	cthor	MIDDLE	H	1	1	shol orchl chokchy chol cthor chaiin
G628-O2096	f8v	f8v.13	1	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	otchar	FIRST	H	1	1	kchor otchar oky chokain keoky otorchy satar
G628-O2097	f8v	f8v.14	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	okol	FIRST	H	1	1	shor okol lokaiin shol kol char cthey tchy ckham
G628-O2098	f8v	f8v.14	2	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shor	lokaiin	MIDDLE	H	1	1	shor okol lokaiin shol kol char cthey tchy ckham
G628-O2099	f8v	f8v.14	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	lokaiin	kol	MIDDLE	H	1	1	shor okol lokaiin shol kol char cthey tchy ckham
G628-O2100	f8v	f8v.14	5	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shol	char	MIDDLE	H	1	1	shor okol lokaiin shol kol char cthey tchy ckham
G628-O2101	f8v	f8v.15	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	chol	FIRST	H	1	1	or chol chan chy chor cheain char cheeky chor ry
G628-O2102	f8v	f8v.15	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	or	chan	MIDDLE	H	1	1	or chol chan chy chor cheain char cheeky chor ry
G628-O2103	f8v	f8v.15	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chy	cheain	MIDDLE	H	1	1	or chol chan chy chor cheain char cheeky chor ry
G628-O2104	f8v	f8v.15	9	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	cheeky	ry	MIDDLE	H	1	1	or chol chan chy chor cheain char cheeky chor ry
G628-O2105	f8v	f8v.16	1	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	<START>	cheor	FIRST	H	1	1	chor cheor chear oteey dchor chodey cho raiin
G628-O2106	f90r1	f90r1.2	2	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	yshol	sheor	MIDDLE	H	1	1	yshol tor sheor qotchor qoky darala
G628-O2107	f90r1	f90r1.2	4	qotchor	qo	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	sheor	qoky	MIDDLE	H	1	1	yshol tor sheor qotchor qoky darala
G628-O2108	f90r1	f90r1.4	4	qokchor	qo	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	chocfhor	chockhy	MIDDLE	H	1	0	talchor chodaiin chocfhor qokchor chockhy okchod qofchol
G628-O2109	f90r1	f90r1.5	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	sho	okachey	MIDDLE	H	1	1	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady
G628-O2110	f90r1	f90r1.5	9	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	sheom	dchy	MIDDLE	H	1	0	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady
G628-O2111	f90r1	f90r1.6	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	otchol	FIRST	H	1	1	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy
G628-O2112	f90r1	f90r1.6	2	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	tol	shorydar	MIDDLE	H	1	1	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy
G628-O2113	f90r1	f90r1.6	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okeoschso	ytod	MIDDLE	H	1	1	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy
G628-O2114	f90r1	f90r1.7	6	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shko	oteey	MIDDLE	H	1	1	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod
G628-O2115	f90r1	f90r1.8	1	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	sheol	FIRST	H	1	1	kor sheol qodar oko ykeey qokeey qodar qokeed s choky
G628-O2116	f93r	f93r.2	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	s	chotom	MIDDLE	H	1	1	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol
G628-O2117	f93r	f93r.3	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	dal	schodchy	MIDDLE	H	1	1	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd
G628-O2118	f93r	f93r.4	7	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	s	ytchdg	MIDDLE	H	1	1	sol shotol qokchodal shody chotol s otol ytchdg
G628-O2119	f93r	f93r.5	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	chody	FIRST	H	1	1	ol chody cfhol dol qokol otodar chodain
G628-O2120	f93r	f93r.5	5	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	dol	otodar	MIDDLE	H	1	1	ol chody cfhol dol qokol otodar chodain
G628-O2121	f93r	f93r.6	2	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	tar	s	MIDDLE	H	1	1	tar otor s cho s chol sheoees
G628-O2122	f93r	f93r.6	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	s	sheoees	MIDDLE	H	1	1	tar otor s cho s chol sheoees
G628-O2123	f93r	f93r.7	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	shol	FIRST	H	1	1	shor shol ody cheodaiin s
G628-O2124	f93r	f93r.7	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shor	ody	MIDDLE	H	1	1	shor shol ody cheodaiin s
G628-O2125	f93r	f93r.12	1	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shey	FIRST	H	1	1	qokor shey okcheor sheodom
G628-O2126	f93r	f93r.13	3	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	qotchy	r	MIDDLE	H	1	1	shodaiin qotchy kchol r
G628-O2127	f93r	f93r.15	1	ochol	o	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	shodal	FIRST	H	1	1	ochol shodal dol cheodam
G628-O2128	f93r	f93r.16	2	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	choshy	chckhs	MIDDLE	H	1	1	choshy qokor chckhs
G628-O2129	f93r	f93r.19	1	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	shol	FIRST	H	1	1	tchor shol r sheoky
G628-O2130	f93r	f93r.19	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	tchor	r	MIDDLE	H	1	1	tchor shol r sheoky
G628-O2131	f93r	f93r.21	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dol	daiin	MIDDLE	H	1	1	dol shol daiin shcthy
G628-O2132	f93r	f93r.22	1	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	cthy	FIRST	H	1	1	kchor cthy chakal daiin
G628-O2133	f93r	f93r.23	2	okor	o	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	oain	shody	MIDDLE	H	1	1	oain okor shody teols
G628-O2134	f93r	f93r.27	1	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	cheo	FIRST	H	1	1	qokor cheo los ckheody
G628-O2135	f93r	f93r.31	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	chol	FIRST	H	1	1	ol chol cthol olchod
G628-O2136	f93r	f93r.31	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ol	cthol	MIDDLE	H	1	1	ol chol cthol olchod
G628-O2137	f93v	f93v.1	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	otchdal	shodaiin	MIDDLE	H	1	1	possheody qoteeo qoshocphy opchody opor opchy otchdal or shodaiin
G628-O2138	f93v	f93v.2	3	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	qotody	qocthody	MIDDLE	H	1	1	yteeody qotody qotchol qocthody ytey oky daiin dar cthog
G628-O2139	f93v	f93v.3	10	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	dair	<END>	LAST	H	1	1	dchos chody qockhol oky cheodaiin oty daiin otal dair okol
G628-O2140	f93v	f93v.4	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	sol	shdchy	MIDDLE	H	1	1	sol shol shdchy qokchol qokchody chol chol ykchy dar
G628-O2141	f93v	f93v.4	4	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	shdchy	qokchody	MIDDLE	H	1	1	sol shol shdchy qokchol qokchody chol chol ykchy dar
G628-O2142	f93v	f93v.4	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokchody	chol	MIDDLE	H	1	1	sol shol shdchy qokchol qokchody chol chol ykchy dar
G628-O2143	f93v	f93v.4	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	ykchy	MIDDLE	H	1	1	sol shol shdchy qokchol qokchody chol chol ykchy dar
G628-O2144	f93v	f93v.5	3	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	cthody	ckhol	MIDDLE	H	1	1	tshoky cthody qotchol ckhol dchog s olo oteo chodaiindy
G628-O2145	f94r	f94r.4	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	olkeedy	FIRST	H	3	1	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am
G628-O2146	f94r	f94r.4	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	olkeedy	kchdy	MIDDLE	H	3	0	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am
G628-O2147	f94r	f94r.4	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chedaiin	chol	MIDDLE	H	3	1	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am
G628-O2148	f94r	f94r.4	9	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	or	kar	MIDDLE	H	3	1	shor olkeedy ol kchdy cheedy kalchdy chedaiin or chol kar am
G628-O2149	f94r	f94r.7	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	kas	als	MIDDLE	H	3	1	pchedar oraiin cheor kas or als o xoy olkain am
G628-O2150	f94v	f94v.2	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	teedy	FIRST	H	3	1	ol teedy oteey qekeey oteey teedal ykeedy qotarain
G628-O2151	f94v	f94v.4	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	qokchdy	okchy	MIDDLE	H	3	1	dchdy otar otchy kedy qokchdy ol okchy
G628-O2152	f94v	f94v.5	7	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	chorchor	am	MIDDLE	H	3	1	tedain chedy qokshd okchdy qokeal chorchor tchor am
G628-O2153	f94v	f94v.6	3	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	lkeol	opchdy	MIDDLE	H	3	1	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty
G628-O2154	f94v	f94v.6	7	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	aral	otchy	MIDDLE	H	3	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty
G628-O2155	f94v	f94v.9	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ypchdair	s	MIDDLE	H	3	1	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly
G628-O2156	f94v	f94v.10	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	air	FIRST	H	3	1	ol air cheey okchaiin shy tararain otody qodar oteey dar
G628-O2157	f94v	f94v.11	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qoky	eedy	MIDDLE	H	3	1	todaiin shy qokar chetaiin chdy ykol qoky or eedy oky
G628-O2158	f95r1	f95r1.1	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ofaiin	oldaiin	MIDDLE	H	3	1	kshdor chepchdy ofaiin ol oldaiin opshol qokaiin oty odain
G628-O2159	f95r1	f95r1.2	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	chdy	FIRST	H	3	1	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan
G628-O2160	f95r1	f95r1.2	8	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chdy	chdy	MIDDLE	H	3	1	ol chdy chdy qokaiin shdy qokaiin chdy kol chdy qoty oky dan
G628-O2161	f95r1	f95r1.6	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	tchdor	chekchdy	MIDDLE	H	3	1	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy
G628-O2162	f95r1	f95r1.9	2	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	tchdy	chol	MIDDLE	H	3	1	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or
G628-O2163	f95r1	f95r1.9	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	tchor	tar	MIDDLE	H	3	1	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or
G628-O2164	f95r1	f95r1.9	6	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chdy	ykoldy	MIDDLE	H	3	1	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or
G628-O2165	f95r1	f95r1.9	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qotaiin	<END>	LAST	H	3	1	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or
G628-O2166	f95r1	f95r1.11	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ykaiin	chdy	MIDDLE	H	3	1	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal
G628-O2167	f95r1	f95r1.11	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chekain	dar	MIDDLE	H	3	1	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal
G628-O2168	f95r2	f95r2.1	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	kshedy	chdy	MIDDLE	H	3	1	kshedy or chdy dalfchy qodaiin chckhyfchy daraiin dalal
G628-O2169	f95r2	f95r2.2	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chkain	chckhy	MIDDLE	H	3	1	daiin shody chkain chol chckhy otain oty oteedy kar okam
G628-O2170	f95r2	f95r2.3	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	todaiin	chckhy	MIDDLE	H	3	1	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram
G628-O2171	f95r2	f95r2.3	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chckhy	chkar	MIDDLE	H	3	1	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram
G628-O2172	f95r2	f95r2.3	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chkar	otaiin	MIDDLE	H	3	1	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram
G628-O2173	f95r2	f95r2.4	3	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shody	or	MIDDLE	H	3	1	daiin shody tor or okain chckhey
G628-O2174	f95r2	f95r2.4	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	tor	okain	MIDDLE	H	3	1	daiin shody tor or okain chckhey
G628-O2175	f95r2	f95r2.6	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	olkor	shol	MIDDLE	H	3	1	y olkor ol shol qotar chdy chdy qokar okar qokar odaly
G628-O2176	f95r2	f95r2.6	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ol	qotar	MIDDLE	H	3	1	y olkor ol shol qotar chdy chdy qokar okar qokar odaly
G628-O2177	f95r2	f95r2.7	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	dol	eeedy	MIDDLE	H	3	1	dshedy otal qokal dol or eeedy okeedy okedyted otam
G628-O2178	f95r2	f95r2.9	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	okar	shsdy	MIDDLE	H	3	0	poiin okar qokol shsdy okar chdaiin olky
G628-O2179	f95v1	f95v1.2	2	tshor	BARE	tsh	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-feucht-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	okshy	qoksh	MIDDLE	H	3	1	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am
G628-O2180	f95v1	f95v1.6	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otchdy	shedar	MIDDLE	H	3	1	tshdal qokshy dchdy shedy dkshey chefar otchdy ol shedar chdam
G628-O2181	f95v1	f95v1.9	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	taiin	k	MIDDLE	H	3	1	tshey taiin ol k shol kshed qokeeod raiin qokeey qoko skchdy
G628-O2182	f95v1	f95v1.9	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	k	kshed	MIDDLE	H	3	0	tshey taiin ol k shol kshed qokeeod raiin qokeey qoko skchdy
G628-O2183	f95v1	f95v1.11	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qotches	aiin	MIDDLE	H	3	1	pshedar shedy kshedy qotches or aiin shekaiin otain tshes qokain
G628-O2184	f95v2	f95v2.1	8	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	qotedaiin	olsain	MIDDLE	H	3	1	tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain
G628-O2185	f95v2	f95v2.3	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	okar	aiin	MIDDLE	H	3	1	archytaiin shekoiin okar or aiin chckhy okal otain okalody
G628-O2186	f96r	f96r.1	1	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	cheeor	FIRST	H	1	1	tor cheeor ckheos olsheeosol cpheol cpheor chodar
G628-O2187	f96r	f96r.4	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	chor	FIRST	H	1	1	or chor chkchol chokchor s or sheockhy choly
G628-O2188	f96r	f96r.4	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	or	chkchol	MIDDLE	H	1	1	or chor chkchol chokchor s or sheockhy choly
G628-O2189	f96r	f96r.4	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	s	sheockhy	MIDDLE	H	1	1	or chor chkchol chokchor s or sheockhy choly
G628-O2190	f96r	f96r.5	4	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	cthey	sheor	MIDDLE	H	1	1	daiin chodaiin cthey tol sheor qokeol okol
G628-O2191	f96r	f96r.5	7	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qokeol	<END>	LAST	H	1	1	daiin chodaiin cthey tol sheor qokeol okol
G628-O2192	f96r	f96r.6	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ckheey	cholody	MIDDLE	H	1	1	lor ckheey chol cholody cheol ctheor sor
G628-O2193	f96r	f96r.7	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oiir	ckhor	MIDDLE	H	1	1	oiir or ckhor chkey ckhocthy or chockhy
