event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E2046	f69v	f69v.2	ykar	Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · QUELLE	DIES · WERT ZUORDNEN · BEZUGSPLATZ	dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2047	f69v	f69v.2	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL	ZIELPLATZ	Zielplatz
P912-E2048	f69v	f69v.2	ykady	Y+K+A_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · ORT · DIES	DIES · WERT ZUORDNEN · ORT · DIES	dieser Bildplatz; Wert zuordnen; lokale Bildadresse; dieser Bildplatz
P912-E2049	f69v	f69v.2	iokeeor	OK+EE+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · SATZ	STELLE AKTIVIEREN · LÄNGER · EINTRAGSSATZ	Bildplatz aktivieren; zweiter Grad; Eintragsklasse
P912-E2050	f69v	f69v.2	cheey	SH+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	Bezug festhalten; zweiter Grad; dieser Bildplatz
P912-E2051	f69v	f69v.2	choly	OL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN · DIES	FORTSETZEN · DIES	dieselbe Reihe fortführen; dieser Bildplatz
P912-E2052	f69v	f69v.2	ykeeal	Y+K+EE+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · LÄNGER · ZIEL	DIES · WERT ZUORDNEN · LÄNGER · ZIELPLATZ	dieser Bildplatz; Wert zuordnen; zweiter Grad; Zielplatz
P912-E2053	f69v	f69v.2	cheo	CHEO	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSZUG	AUSZUG	lokaler Eintrag
P912-E2054	f69v	f69v.2	oaram	O+AR+AM_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · QUELLE · INNEN	AUSFÜHREN · BEZUGSPLATZ · INNEN	Reihe aufrufen; Quell- oder Bezugsstelle; Innenplatz
P912-E2055	f69v	f69v.2	ockhy	O+CKH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · DURCHLASS · DIES	AUSFÜHREN · DURCHLASS · DIES	Reihe aufrufen; Verbindung oder Durchlass; dieser Bildplatz
P912-E2056	f69v	f69v.2	sheey	SH+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	Bezug festhalten; zweiter Grad; dieser Bildplatz
P912-E2057	f69v	f69v.2	aiin	AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SOLLWERT	TAFELWERT	verzeichneter Sollwert
P912-E2058	f69v	f69v.2	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2059	f69v	f69v.2	daiial	DA+IIN+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZWEIT · STUFE · ZIEL	ZWEIT · STUFE · ZIELPLATZ	zweite Bildstufe; Wertstufe; Zielplatz
P912-E2060	f69v	f69v.2	cheody	CHEO+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSZUG · DIES	AUSZUG · DIES	lokaler Eintrag; dieser Bildplatz
P912-E2061	f69v	f69v.2	cheal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL	ZIELPLATZ	Zielplatz
P912-E2062	f69v	f69v.2	yetey	Y+E+T+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · KURZ · EINSTELLEN · KURZ · DIES	DIES · KURZ · EINSTELLEN · KURZ · DIES	dieser Bildplatz; erster Grad; Platz oder Wert einstellen; erster Grad; dieser Bildplatz
P912-E2063	f69v	f69v.2	chear	CH+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · KURZ · QUELLE	WERT NEHMEN · KURZ · BEZUGSPLATZ	Klasse oder Figur kennzeichnen; erster Grad; Quell- oder Bezugsstelle
P912-E2064	f69v	f69v.2	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2065	f69v	f69v.2	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2066	f69v	f69v.2	ykey	Y+K+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · KURZ · DIES	DIES · WERT ZUORDNEN · KURZ · DIES	dieser Bildplatz; Wert zuordnen; erster Grad; dieser Bildplatz
P912-E2067	f69v	f69v.2	ch	CH	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN	WERT NEHMEN	Klasse oder Figur kennzeichnen
P912-E2068	f69v	f69v.2	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2069	f69v	f69v.2	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2070	f69v	f69v.2	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN	FORTSETZEN	dieselbe Reihe fortführen
P912-E2071	f69v	f69v.2	ykar	Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · QUELLE	DIES · WERT ZUORDNEN · BEZUGSPLATZ	dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2072	f69v	f69v.2	ol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN	FORTSETZEN	dieselbe Reihe fortführen
P912-E2073	f69v	f69v.2	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2074	f69v	f69v.2	ykeeody	Y+K+EE+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · LÄNGER · AUSFÜHREN · DIES	DIES · WERT ZUORDNEN · LÄNGER · AUSFÜHREN · DIES	dieser Bildplatz; Wert zuordnen; zweiter Grad; Reihe aufrufen; dieser Bildplatz
P912-E2075	f69v	f69v.2	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2076	f69v	f69v.2	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL	ZIELPLATZ	Zielplatz
P912-E2077	f69v	f69v.2	ody	O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · SCHLIESSEN	AUSFÜHREN · SCHLIESSEN	Reihe aufrufen; Bildeintrag schließen
P912-E2078	f69v	f69v.2	airchy	AIR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	LAUF · DIES	RINGLAUF · DIES	Ringlauf; dieser Bildplatz
P912-E2079	f69v	f69v.2	choky	OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · DIES	STELLE AKTIVIEREN · DIES	Bildplatz aktivieren; dieser Bildplatz
P912-E2080	f69v	f69v.2	ychey	Y+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · DIES	DIES · DIES	dieser Bildplatz; dieser Bildplatz
P912-E2081	f69v	f69v.2	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2082	f69v	f69v.3	doair	D_ADDR+O+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · AUSFÜHREN · LAUF	TEIL · AUSFÜHREN · RINGLAUF	Unterplatz; Reihe aufrufen; Ringlauf
P912-E2083	f69v	f69v.3	otaldal	OT+AL+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · ZIEL · ZIEL	DANACH · ZIELPLATZ · ZIELPLATZ	nächster Bildplatz; Zielplatz; Zielplatz
P912-E2084	f69v	f69v.3	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · LAUF	TEIL · RINGLAUF	Unterplatz; Ringlauf
P912-E2085	f69v	f69v.3	chdy	CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	UMSETZEN · DIES	UMSETZEN · DIES	zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E2086	f69v	f69v.3	otoar	OT+O+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · AUSFÜHREN · QUELLE	DANACH · AUSFÜHREN · BEZUGSPLATZ	nächster Bildplatz; Reihe aufrufen; Quell- oder Bezugsstelle
P912-E2087	f69v	f69v.3	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	QUELLE	BEZUGSPLATZ	Quell- oder Bezugsstelle
P912-E2088	f69v	f69v.3	chy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2089	f69v	f69v.3	qoteor	OT+E+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · KURZ · SATZ	DANACH · KURZ · EINTRAGSSATZ	nächster Bildplatz; erster Grad; Eintragsklasse
P912-E2090	f69v	f69v.3	cho	HO	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEILSTOFF	TEILSTOFF	Teil oder Mitglied der Bildklasse
P912-E2091	f69v	f69v.3	qotair	OT+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LAUF	DANACH · RINGLAUF	nächster Bildplatz; Ringlauf
P912-E2092	f69v	f69v.3	chda	CHD+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	UMSETZEN · ORT	UMSETZEN · ORT	zu Gegen- oder Folgeplatz wechseln; lokale Bildadresse
P912-E2093	f69v	f69v.3	oteeal	OT+EE+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LÄNGER · ZIEL	DANACH · LÄNGER · ZIELPLATZ	nächster Bildplatz; zweiter Grad; Zielplatz
P912-E2094	f69v	f69v.3	cheor	CHEO+R	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSZUG · MARKIEREN	AUSZUG · MARKIEREN	lokaler Eintrag; Zustandsmarke
P912-E2095	f69v	f69v.3	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	QUELLE	BEZUGSPLATZ	Quell- oder Bezugsstelle
P912-E2096	f69v	f69v.3	air	AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	LAUF	RINGLAUF	Ringlauf
P912-E2097	f69v	f69v.3	oteody	OT+E+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · KURZ · AUSFÜHREN · DIES	DANACH · KURZ · AUSFÜHREN · DIES	nächster Bildplatz; erster Grad; Reihe aufrufen; dieser Bildplatz
P912-E2098	f69v	f69v.3	ytyd	Y+T+Y+D_LABEL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · EINSTELLEN · DIES · RAND	DIES · EINSTELLEN · DIES · RAND	dieser Bildplatz; Platz oder Wert einstellen; dieser Bildplatz; Randmarke
P912-E2099	f69v	f69v.3	a	A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ORT	ORT	lokale Bildadresse
P912-E2100	f69v	f69v.3	dchy	D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · DIES	TEIL · DIES	Unterplatz; dieser Bildplatz
P912-E2101	f69v	f69v.3	otoly	OT+OL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · FORTSETZEN · DIES	DANACH · FORTSETZEN · DIES	nächster Bildplatz; dieselbe Reihe fortführen; dieser Bildplatz
P912-E2102	f69v	f69v.3	okeodal	OK+E+O+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · ZIEL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · ZIELPLATZ	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Zielplatz
P912-E2103	f69v	f69v.3	oteoarar	OT+E+O+AR+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · KURZ · AUSFÜHREN · QUELLE · QUELLE	DANACH · KURZ · AUSFÜHREN · BEZUGSPLATZ · BEZUGSPLATZ	nächster Bildplatz; erster Grad; Reihe aufrufen; Quell- oder Bezugsstelle; Quell- oder Bezugsstelle
P912-E2104	f69v	f69v.3	cheteeser	CH+E+T+EE+S_ADDR+E+R	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · KURZ · EINSTELLEN · LÄNGER · STERNORT · KURZ · MARKIEREN	WERT NEHMEN · KURZ · EINSTELLEN · LÄNGER · STERNSTELLE · KURZ · MARKIEREN	Klasse oder Figur kennzeichnen; erster Grad; Platz oder Wert einstellen; zweiter Grad; Stern- oder s-Stelle; erster Grad; Zustandsmarke
P912-E2105	f69v	f69v.3	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · LAUF	TEIL · RINGLAUF	Unterplatz; Ringlauf
P912-E2106	f69v	f69v.3	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2107	f69v	f69v.3	okody	OK+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · DIES	STELLE AKTIVIEREN · AUSFÜHREN · DIES	Bildplatz aktivieren; Reihe aufrufen; dieser Bildplatz
P912-E2108	f69v	f69v.3	dal	AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL	ZIELPLATZ	Zielplatz
P912-E2109	f69v	f69v.3	oteey	OT+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	nächster Bildplatz; zweiter Grad; dieser Bildplatz
P912-E2110	f69v	f69v.3	oteey	OT+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	nächster Bildplatz; zweiter Grad; dieser Bildplatz
P912-E2111	f69v	f69v.4	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · DIES	STELLE AKTIVIEREN · LÄNGER · DIES	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2112	f69v	f69v.4	sar	S+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSWÄHLEN · QUELLE	AUSWÄHLEN · BEZUGSPLATZ	Bildklasse auswählen; Quell- oder Bezugsstelle
P912-E2113	f69v	f69v.5	okeo	OK+E+O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN	STELLE AKTIVIEREN · KURZ · AUSFÜHREN	Bildplatz aktivieren; erster Grad; Reihe aufrufen
P912-E2114	f69v	f69v.5	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2115	f69v	f69v.6	ochoyk	O+CH+O+Y+K	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · NEHMEN · AUSFÜHREN · DIES · GEBEN	AUSFÜHREN · WERT NEHMEN · AUSFÜHREN · DIES · WERT ZUORDNEN	Reihe aufrufen; Klasse oder Figur kennzeichnen; Reihe aufrufen; dieser Bildplatz; Wert zuordnen
P912-E2116	f69v	f69v.7	ykeey	Y+K+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · LÄNGER · DIES	DIES · WERT ZUORDNEN · LÄNGER · DIES	dieser Bildplatz; Wert zuordnen; zweiter Grad; dieser Bildplatz
P912-E2117	f69v	f69v.8	ytory	Y+T+OR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · EINSTELLEN · SATZ · DIES	DIES · EINSTELLEN · EINTRAGSSATZ · DIES	dieser Bildplatz; Platz oder Wert einstellen; Eintragsklasse; dieser Bildplatz
P912-E2118	f69v	f69v.9	oeesy	O+EE+S+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · LÄNGER · AUSWÄHLEN · DIES	AUSFÜHREN · LÄNGER · AUSWÄHLEN · DIES	Reihe aufrufen; zweiter Grad; Bildklasse auswählen; dieser Bildplatz
P912-E2119	f69v	f69v.10	ytody	Y+T+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN	DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN	dieser Bildplatz; Platz oder Wert einstellen; Reihe aufrufen; Bildeintrag schließen
P912-E2120	f69v	f69v.11	okody	OK+O+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · DIES	STELLE AKTIVIEREN · AUSFÜHREN · DIES	Bildplatz aktivieren; Reihe aufrufen; dieser Bildplatz
P912-E2121	f69v	f69v.12	otody	OT+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · AUSFÜHREN · SCHLIESSEN	DANACH · AUSFÜHREN · SCHLIESSEN	nächster Bildplatz; Reihe aufrufen; Bildeintrag schließen
P912-E2122	f69v	f69v.13	okeal	OK+E+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · ZIEL	STELLE AKTIVIEREN · KURZ · ZIELPLATZ	Bildplatz aktivieren; erster Grad; Zielplatz
P912-E2123	f69v	f69v.14	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · TEIL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2124	f69v	f69v.15	oteeys	OT+EE+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LÄNGER · DIES · AUSWÄHLEN	DANACH · LÄNGER · DIES · AUSWÄHLEN	nächster Bildplatz; zweiter Grad; dieser Bildplatz; Bildklasse auswählen
P912-E2125	f69v	f69v.16	oteol	OT+E+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · KURZ · FORTSETZEN	DANACH · KURZ · FORTSETZEN	nächster Bildplatz; erster Grad; dieselbe Reihe fortführen
P912-E2126	f69v	f69v.17	ykeydy	Y+K+E+Y+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · KURZ · DIES · SCHLIESSEN	DIES · WERT ZUORDNEN · KURZ · DIES · SCHLIESSEN	dieser Bildplatz; Wert zuordnen; erster Grad; dieser Bildplatz; Bildeintrag schließen
P912-E2127	f69v	f69v.18	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · TEIL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2128	f69v	f69v.19	saral	S+AR+AL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSWÄHLEN · QUELLE · ZIEL	AUSWÄHLEN · BEZUGSPLATZ · ZIELPLATZ	Bildklasse auswählen; Quell- oder Bezugsstelle; Zielplatz
P912-E2129	f69v	f69v.20	saiir	S+AIIN+R	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSWÄHLEN · SOLLWERT · MARKIEREN	AUSWÄHLEN · TAFELWERT · MARKIEREN	Bildklasse auswählen; verzeichneter Sollwert; Zustandsmarke
P912-E2130	f69v	f69v.21	okolar	OK+OL+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · FORTSETZEN · QUELLE	STELLE AKTIVIEREN · FORTSETZEN · BEZUGSPLATZ	Bildplatz aktivieren; dieselbe Reihe fortführen; Quell- oder Bezugsstelle
P912-E2131	f69v	f69v.22	ykeody	Y+K+E+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · KURZ · AUSFÜHREN · SCHLIESSEN	DIES · WERT ZUORDNEN · KURZ · AUSFÜHREN · SCHLIESSEN	dieser Bildplatz; Wert zuordnen; erster Grad; Reihe aufrufen; Bildeintrag schließen
P912-E2132	f69v	f69v.23	sarydy	S+AR+Y+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSWÄHLEN · QUELLE · DIES · TEIL · DIES	AUSWÄHLEN · BEZUGSPLATZ · DIES · TEIL · DIES	Bildklasse auswählen; Quell- oder Bezugsstelle; dieser Bildplatz; Unterplatz; dieser Bildplatz
P912-E2133	f69v	f69v.24	otchy	OT+CH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · NEHMEN · DIES	DANACH · WERT NEHMEN · DIES	nächster Bildplatz; Klasse oder Figur kennzeichnen; dieser Bildplatz
P912-E2134	f69v	f69v.25	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · DIES	STELLE AKTIVIEREN · LÄNGER · DIES	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2135	f69v	f69v.25	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2136	f69v	f69v.26	okey	OK+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · DIES	STELLE AKTIVIEREN · KURZ · DIES	Bildplatz aktivieren; erster Grad; dieser Bildplatz
P912-E2137	f69v	f69v.26	d	D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL	TEIL	Unterplatz
P912-E2138	f69v	f69v.27	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · TEIL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2139	f69v	f69v.28	okodchy	OK+O+D_ADDR+CH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · TEIL · NEHMEN · DIES	STELLE AKTIVIEREN · AUSFÜHREN · TEIL · WERT NEHMEN · DIES	Bildplatz aktivieren; Reihe aufrufen; Unterplatz; Klasse oder Figur kennzeichnen; dieser Bildplatz
P912-E2140	f69v	f69v.29	okeody	OK+E+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · TEIL · DIES	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL · DIES	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2141	f69v	f69v.30	okcheys	OK+CH+E+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · NEHMEN · KURZ · DIES · AUSWÄHLEN	STELLE AKTIVIEREN · WERT NEHMEN · KURZ · DIES · AUSWÄHLEN	Bildplatz aktivieren; Klasse oder Figur kennzeichnen; erster Grad; dieser Bildplatz; Bildklasse auswählen
P912-E2142	f69v	f69v.31	oar	O+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · QUELLE	AUSFÜHREN · BEZUGSPLATZ	Reihe aufrufen; Quell- oder Bezugsstelle
P912-E2143	f69v	f69v.31	alys	AL+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL · DIES · AUSWÄHLEN	ZIELPLATZ · DIES · AUSWÄHLEN	Zielplatz; dieser Bildplatz; Bildklasse auswählen
P912-E2144	f70v	f70v1.1	dalalody	AL+AL+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	ZIEL · ZIEL · AUSFÜHREN · SCHLIESSEN	ZIELPLATZ · ZIELPLATZ · AUSFÜHREN · SCHLIESSEN	Zielplatz; Zielplatz; Reihe aufrufen; Bildeintrag schließen
P912-E2145	f70v	f70v1.1	oteoshey	OT+E+O+SH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · KURZ · AUSFÜHREN · HALTEN · KURZ · DIES	DANACH · KURZ · AUSFÜHREN · HALTEN · KURZ · DIES	nächster Bildplatz; erster Grad; Reihe aufrufen; Bezug festhalten; erster Grad; dieser Bildplatz
P912-E2146	f70v	f70v1.1	okoksheo	OK+OK+SH+E+O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · SETZEN · HALTEN · KURZ · AUSFÜHREN	STELLE AKTIVIEREN · STELLE AKTIVIEREN · HALTEN · KURZ · AUSFÜHREN	Bildplatz aktivieren; Bildplatz aktivieren; Bezug festhalten; erster Grad; Reihe aufrufen
P912-E2147	f70v	f70v1.1	shokey	SH+OK+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	HALTEN · SETZEN · KURZ · DIES	HALTEN · STELLE AKTIVIEREN · KURZ · DIES	Bezug festhalten; Bildplatz aktivieren; erster Grad; dieser Bildplatz
