length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	last_stream_ordinal	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	cascade_recovery_decision	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L14	14	G457-L14-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3919	3919	G407-E3920	READ	0	G407-E3920	READ	G407-E3920	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3945	3945	G407-E3946	READ	0	G407-E3946	READ	G407-E3947	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3965	3965	G407-E3966	READ	0	G407-E3966	READ	G407-E3966	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3989	3989	G407-E3990	READ	0	G407-E3990	READ	G407-E3990	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4014	4014	G407-E4015	READ	0	G407-E4015	READ	G407-E4015	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4040	4040	G407-E4041	READ	0	G407-E4041	READ	G407-E4042	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4085	4085	G407-E4086	READ	0	G407-E4086	READ	G407-E4087	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4137	4137	G407-E4138	READ	0	G407-E4138	READ	G407-E4139	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4163	4163	G407-E4164	READ	0	G407-E4164	READ	G407-E4164	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4213	4213	G407-E4214	READ	0	G407-E4214	READ	G407-E4214	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4257	4257	G407-E4258	READ	0	G407-E4258	READ	G407-E4264	6	NEXT_ISLAND_BEFORE_PARITY
L14	14	G457-L14-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4277	4277	G407-E4278	READ	0	G407-E4278	READ	G407-E4278	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4367	4367	G407-E4368	READ	0	G407-E4368	READ	G407-E4368	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4424	4424	G407-E4425	READ	0	G407-E4425	READ	G407-E4426	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L14	14	G457-L14-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4446	4446	G407-E4447	READ	0	G407-E4447	READ	G407-E4447	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0020	20	G407-E0021	READ	0	G407-E0021	READ	G407-E0022	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0149	149	G407-E0150	READ	0	G407-E0150	READ	G407-E0154	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0174	174	G407-E0175	READ	0	G407-E0175	READ	G407-E0176	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0251	251	G407-E0252	READ	0	G407-E0252	READ	G407-E0252	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0297	297	G407-E0298	READ	0	G407-E0298	READ	G407-E0298	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0337	337	G407-E0338	READ	0	G407-E0338	READ	G407-E0339	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0381	381	G407-E0382	READ	0	G407-E0382	READ	G407-E0382	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0474	474	G407-E0475	READ	0	G407-E0475	READ	G407-E0475	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0519	519	G407-E0520	READ	0	G407-E0520	READ	NONE	1	BANK_END_RESET_ISOLATES_DIVERGENCE
L15	15	G457-L15-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0538	538	G407-E0539	READ	0	G407-E0539	READ	G407-E0539	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0567	567	G407-E0568	READ	0	G407-E0568	READ	G407-E0568	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0588	588	G407-E0589	READ	0	G407-E0589	READ	G407-E0589	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0634	634	G407-E0635	READ	0	G407-E0635	READ	G407-E0635	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0684	684	G407-E0685	READ	0	G407-E0685	READ	G407-E0685	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0777	777	G407-E0778	READ	0	G407-E0778	READ	G407-E0778	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0823	823	G407-E0824	READ	0	G407-E0824	READ	G407-E0824	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0888	888	G407-E0889	READ	0	G407-E0889	READ	G407-E0889	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0924	924	G407-E0925	READ	0	G407-E0925	READ	G407-E0925	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1022	1022	G407-E1023	READ	0	G407-E1023	READ	G407-E1023	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1057	1057	G407-E1058	READ	0	G407-E1058	READ	G407-E1058	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1075	1075	G407-E1076	READ	0	G407-E1076	READ	G407-E1078	2	NEXT_ISLAND_BEFORE_PARITY
L15	15	G457-L15-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1092	1092	G407-E1093	READ	0	G407-E1093	READ	G407-E1095	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1116	1116	G407-E1117	READ	0	G407-E1117	READ	G407-E1118	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1174	1174	G407-E1175	READ	0	G407-E1175	READ	G407-E1175	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1233	1233	G407-E1234	READ	0	G407-E1234	READ	G407-E1236	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1275	1275	G407-E1276	READ	0	G407-E1276	READ	G407-E1276	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1386	1386	G407-E1387	READ	0	G407-E1387	READ	G407-E1388	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1456	1456	G407-E1457	READ	0	G407-E1457	READ	G407-E1457	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1635	1635	G407-E1636	READ	0	G407-E1636	READ	G407-E1638	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2700	2700	G407-E2701	READ	0	G407-E2701	READ	G407-E2701	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2734	2734	G407-E2735	READ	0	G407-E2735	READ	G407-E2735	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2752	2752	G407-E2753	READ	0	G407-E2753	READ	G407-E2756	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2857	2857	G407-E2858	READ	0	G407-E2858	READ	G407-E2858	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3032	3032	G407-E3033	READ	0	G407-E3033	READ	G407-E3033	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3362	3362	G407-E3363	READ	0	G407-E3363	READ	G407-E3367	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3450	3450	G407-E3451	READ	0	G407-E3451	READ	G407-E3451	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3546	3546	G407-E3547	READ	0	G407-E3547	READ	G407-E3549	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3794	3794	G407-E3795	READ	0	G407-E3795	READ	NONE	1	BANK_END_RESET_ISOLATES_DIVERGENCE
L15	15	G457-L15-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3820	3820	G407-E3821	READ	0	G407-E3821	READ	G407-E3821	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3875	3875	G407-E3876	READ	0	G407-E3876	READ	G407-E3877	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3920	3920	G407-E3921	READ	0	G407-E3921	READ	G407-E3921	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3946	3946	G407-E3947	READ	0	G407-E3947	READ	G407-E3947	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3966	3966	G407-E3967	READ	0	G407-E3967	READ	G407-E3967	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3990	3990	G407-E3991	READ	0	G407-E3991	READ	G407-E3991	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4015	4015	G407-E4016	READ	0	G407-E4016	READ	G407-E4016	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4041	4041	G407-E4042	READ	0	G407-E4042	READ	G407-E4042	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4086	4086	G407-E4087	READ	0	G407-E4087	READ	G407-E4087	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4138	4138	G407-E4139	READ	0	G407-E4139	READ	G407-E4139	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4164	4164	G407-E4165	READ	0	G407-E4165	READ	G407-E4165	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4214	4214	G407-E4215	READ	0	G407-E4215	READ	G407-E4215	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4258	4258	G407-E4259	READ	0	G407-E4259	READ	G407-E4264	5	NEXT_ISLAND_BEFORE_PARITY
L15	15	G457-L15-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4278	4278	G407-E4279	READ	0	G407-E4279	READ	G407-E4279	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4368	4368	G407-E4369	READ	0	G407-E4369	READ	G407-E4372	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4425	4425	G407-E4426	READ	0	G407-E4426	READ	G407-E4427	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L15	15	G457-L15-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4447	4447	G407-E4448	READ	0	G407-E4448	READ	G407-E4448	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0021	21	G407-E0022	READ	0	G407-E0022	READ	G407-E0022	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0150	150	G407-E0151	READ	0	G407-E0151	READ	G407-E0154	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0175	175	G407-E0176	READ	0	G407-E0176	READ	G407-E0176	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0252	252	G407-E0253	READ	0	G407-E0253	READ	G407-E0253	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0298	298	G407-E0299	READ	0	G407-E0299	READ	G407-E0299	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0338	338	G407-E0339	READ	0	G407-E0339	READ	G407-E0340	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0382	382	G407-E0383	READ	0	G407-E0383	READ	G407-E0383	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0475	475	G407-E0476	READ	0	G407-E0476	READ	G407-E0476	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0520	520	NONE	NO_SAME_STATEMENT_CARD	0	NO_SAME_STATEMENT_CARD	NOT_APPLICABLE	NONE	0	BANK_END_RESET_ISOLATES_DIVERGENCE
L16	16	G457-L16-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0539	539	G407-E0540	READ	0	G407-E0540	READ	G407-E0540	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0568	568	G407-E0569	READ	0	G407-E0569	READ	G407-E0569	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0589	589	G407-E0590	READ	0	G407-E0590	READ	G407-E0591	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0635	635	G407-E0636	READ	0	G407-E0636	READ	G407-E0636	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0685	685	G407-E0686	READ	0	G407-E0686	READ	G407-E0686	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0778	778	G407-E0779	READ	0	G407-E0779	READ	G407-E0779	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0824	824	G407-E0825	READ	0	G407-E0825	READ	G407-E0825	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0889	889	G407-E0890	READ	0	G407-E0890	READ	G407-E0890	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0925	925	G407-E0926	READ	0	G407-E0926	READ	G407-E0928	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1023	1023	G407-E1024	READ	0	G407-E1024	READ	G407-E1024	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1058	1058	NONE	NO_SAME_STATEMENT_CARD	0	NO_SAME_STATEMENT_CARD	NOT_APPLICABLE	NONE	0	BANK_END_RESET_ISOLATES_DIVERGENCE
L16	16	G457-L16-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1076	1076	G407-E1077	READ	0	G407-E1077	READ	G407-E1078	1	NEXT_ISLAND_BEFORE_PARITY
L16	16	G457-L16-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1093	1093	G407-E1094	READ	0	G407-E1094	READ	G407-E1095	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1117	1117	G407-E1118	READ	0	G407-E1118	READ	G407-E1118	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1175	1175	G407-E1176	READ	0	G407-E1176	READ	G407-E1178	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1234	1234	G407-E1235	READ	0	G407-E1235	READ	G407-E1236	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1276	1276	NONE	NO_SAME_STATEMENT_CARD	0	NO_SAME_STATEMENT_CARD	NOT_APPLICABLE	G407-E1277	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1387	1387	G407-E1388	READ	0	G407-E1388	READ	G407-E1388	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1457	1457	G407-E1458	READ	0	G407-E1458	READ	G407-E1458	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1636	1636	G407-E1637	READ	0	G407-E1637	READ	G407-E1638	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2701	2701	G407-E2702	READ	0	G407-E2702	READ	G407-E2702	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2735	2735	G407-E2736	READ	0	G407-E2736	READ	G407-E2736	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2753	2753	G407-E2754	READ	0	G407-E2754	READ	G407-E2756	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2858	2858	G407-E2859	READ	0	G407-E2859	READ	G407-E2859	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3033	3033	G407-E3034	READ	0	G407-E3034	READ	G407-E3034	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3363	3363	NONE	NO_SAME_STATEMENT_CARD	0	NO_SAME_STATEMENT_CARD	NOT_APPLICABLE	G407-E3367	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3451	3451	G407-E3452	READ	0	G407-E3452	READ	G407-E3452	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L16	16	G457-L16-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3547	3547	G407-E3548	READ	0	G407-E3548	READ	G407-E3549	2	STATE_PARITY_BEFORE_NEXT_ISLAND
