case	edition	page	leaf	bundle	writer	paragraphs	observed_heads	source_ids	status	reason	candidate_codes	cuts	rejected_cuts	duplicate_positions
355	IT2a	f112v	112	178	STAGE_PREFIX	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	tchor pchodain pchoraiin ycheol pchdaiin pchodain polor tchedor tchede	IT2a|f112v.11|G001;IT2a|f112v.15|G001;IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 6]]
356	IT2a	f112v	112	178	STAGE_SUFFIX	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	tchor pchodain pchoraiin ycheol pchdaiin pchodain polor tchedor tchede	IT2a|f112v.11|G001;IT2a|f112v.15|G001;IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 6]]
357	IT2a	f112v	112	179	STAGE_PREFIX	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	pchodain pchoraiin ycheol pchdaiin pchodain polor tchedor tchede teodarody	IT2a|f112v.15|G001;IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001;IT2a|f112v.39|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[1, 5]]
358	IT2a	f112v	112	179	STAGE_SUFFIX	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	pchodain pchoraiin ycheol pchdaiin pchodain polor tchedor tchede teodarody	IT2a|f112v.15|G001;IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001;IT2a|f112v.39|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[1, 5]]
359	IT2a	f112v	112	180	STAGE_PREFIX	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.47	pchoraiin ycheol pchdaiin pchodain polor tchedor tchede teodarody poly	IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001;IT2a|f112v.39|G001;IT2a|f112v.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
360	IT2a	f112v	112	180	STAGE_SUFFIX	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.24;f112v|f112v.25-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.47	pchoraiin ycheol pchdaiin pchodain polor tchedor tchede teodarody poly	IT2a|f112v.20|G001;IT2a|f112v.23|G001;IT2a|f112v.25|G001;IT2a|f112v.27|G001;IT2a|f112v.30|G001;IT2a|f112v.32|G001;IT2a|f112v.36|G001;IT2a|f112v.39|G001;IT2a|f112v.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
361	IT2a	f113r	113	181	STAGE_PREFIX	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	pchesfchy kcheeos pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair	IT2a|f113r.1|G001;IT2a|f113r.4|G001;IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	48	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 48}"	[]
362	IT2a	f113r	113	181	STAGE_SUFFIX	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	pchesfchy kcheeos pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair	IT2a|f113r.1|G001;IT2a|f113r.4|G001;IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	48	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 48}"	[]
363	IT2a	f113r	113	182	STAGE_PREFIX	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	kcheeos pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair tchol	IT2a|f113r.4|G001;IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
364	IT2a	f113r	113	182	STAGE_SUFFIX	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	kcheeos pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair tchol	IT2a|f113r.4|G001;IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
365	IT2a	f113r	113	183	STAGE_PREFIX	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair tchol folchear	IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
366	IT2a	f113r	113	183	STAGE_SUFFIX	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	pchosos pcheody folchor pcheoor kshoraiin tchoar pchodair tchol folchear	IT2a|f113r.8|G001;IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 41}"	[]
367	IT2a	f113r	113	184	STAGE_PREFIX	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	pcheody folchor pcheoor kshoraiin tchoar pchodair tchol folchear palshsar	IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	24	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 24}"	[]
368	IT2a	f113r	113	184	STAGE_SUFFIX	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	pcheody folchor pcheoor kshoraiin tchoar pchodair tchol folchear palshsar	IT2a|f113r.10|G001;IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	24	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 24}"	[]
369	IT2a	f113r	113	185	STAGE_PREFIX	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	folchor pcheoor kshoraiin tchoar pchodair tchol folchear palshsar tshedy	IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
370	IT2a	f113r	113	185	STAGE_SUFFIX	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38	folchor pcheoor kshoraiin tchoar pchodair tchol folchear palshsar tshedy	IT2a|f113r.13|G001;IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
371	IT2a	f113r	113	186	STAGE_PREFIX	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	pcheoor kshoraiin tchoar pchodair tchol folchear palshsar tshedy pcheockhy	IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
372	IT2a	f113r	113	186	STAGE_SUFFIX	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41	pcheoor kshoraiin tchoar pchodair tchol folchear palshsar tshedy pcheockhy	IT2a|f113r.16|G001;IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""SAME_STAGE_CODE"": 2, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 33}"	[]
373	IT2a	f113r	113	187	STAGE_PREFIX	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	kshoraiin tchoar pchodair tchol folchear palshsar tshedy pcheockhy pcheodaiin	IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001;IT2a|f113r.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
374	IT2a	f113r	113	187	STAGE_SUFFIX	f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44	kshoraiin tchoar pchodair tchol folchear palshsar tshedy pcheockhy pcheodaiin	IT2a|f113r.20|G001;IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001;IT2a|f113r.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
375	IT2a	f113r	113	188	STAGE_PREFIX	f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44;f113r|f113r.45-f113r.51	tchoar pchodair tchol folchear palshsar tshedy pcheockhy pcheodaiin tchodairos	IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001;IT2a|f113r.42|G001;IT2a|f113r.45|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	32	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 32}"	[]
376	IT2a	f113r	113	188	STAGE_SUFFIX	f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36;f113r|f113r.37-f113r.38;f113r|f113r.39-f113r.41;f113r|f113r.42-f113r.44;f113r|f113r.45-f113r.51	tchoar pchodair tchol folchear palshsar tshedy pcheockhy pcheodaiin tchodairos	IT2a|f113r.22|G001;IT2a|f113r.25|G001;IT2a|f113r.27|G001;IT2a|f113r.30|G001;IT2a|f113r.34|G001;IT2a|f113r.37|G001;IT2a|f113r.39|G001;IT2a|f113r.42|G001;IT2a|f113r.45|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	32	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 32}"	[]
377	IT2a	f113v	113	189	STAGE_PREFIX	f113v|f113v.1-f113v.3;f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32	folorarom fchoctheody fcheshd polaiin poraiin pychdar polaiin tokary paiir	IT2a|f113v.1|G001;IT2a|f113v.4|G001;IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[4, 7]]
378	IT2a	f113v	113	189	STAGE_SUFFIX	f113v|f113v.1-f113v.3;f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32	folorarom fchoctheody fcheshd polaiin poraiin pychdar polaiin tokary paiir	IT2a|f113v.1|G001;IT2a|f113v.4|G001;IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[4, 7]]
379	IT2a	f113v	113	190	STAGE_PREFIX	f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35	fchoctheody fcheshd polaiin poraiin pychdar polaiin tokary paiir polsaisy	IT2a|f113v.4|G001;IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[3, 6]]
380	IT2a	f113v	113	190	STAGE_SUFFIX	f113v|f113v.4-f113v.6;f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35	fchoctheody fcheshd polaiin poraiin pychdar polaiin tokary paiir polsaisy	IT2a|f113v.4|G001;IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[3, 6]]
381	IT2a	f113v	113	191	STAGE_PREFIX	f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37	fcheshd polaiin poraiin pychdar polaiin tokary paiir polsaisy ofaral	IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 5]]
382	IT2a	f113v	113	191	STAGE_SUFFIX	f113v|f113v.7-f113v.9;f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37	fcheshd polaiin poraiin pychdar polaiin tokary paiir polsaisy ofaral	IT2a|f113v.7|G001;IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 5]]
383	IT2a	f113v	113	192	STAGE_PREFIX	f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41	polaiin poraiin pychdar polaiin tokary paiir polsaisy ofaral pcholky	IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[1, 4]]
384	IT2a	f113v	113	192	STAGE_SUFFIX	f113v|f113v.10-f113v.12;f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41	polaiin poraiin pychdar polaiin tokary paiir polsaisy ofaral pcholky	IT2a|f113v.10|G001;IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[1, 4]]
385	IT2a	f113v	113	193	STAGE_PREFIX	f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44	poraiin pychdar polaiin tokary paiir polsaisy ofaral pcholky pol	IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001;IT2a|f113v.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
386	IT2a	f113v	113	193	STAGE_SUFFIX	f113v|f113v.13-f113v.17;f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44	poraiin pychdar polaiin tokary paiir polsaisy ofaral pcholky pol	IT2a|f113v.13|G001;IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001;IT2a|f113v.42|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	30	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 30}"	[]
387	IT2a	f113v	113	194	STAGE_PREFIX	f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44;f113v|f113v.45-f113v.46	pychdar polaiin tokary paiir polsaisy ofaral pcholky pol polaiin	IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001;IT2a|f113v.42|G001;IT2a|f113v.45|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 9]]
388	IT2a	f113v	113	194	STAGE_SUFFIX	f113v|f113v.18-f113v.20;f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44;f113v|f113v.45-f113v.46	pychdar polaiin tokary paiir polsaisy ofaral pcholky pol polaiin	IT2a|f113v.18|G001;IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001;IT2a|f113v.42|G001;IT2a|f113v.45|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[2, 9]]
389	IT2a	f113v	113	195	STAGE_PREFIX	f113v|f113v.21-f113v.24;f113v|f113v.25-f113v.27;f113v|f113v.28-f113v.32;f113v|f113v.33-f113v.35;f113v|f113v.36-f113v.37;f113v|f113v.38-f113v.41;f113v|f113v.42-f113v.44;f113v|f113v.45-f113v.46;f113v|f113v.47-f113v.49	polaiin tokary paiir polsaisy ofaral pcholky pol polaiin polaiin	IT2a|f113v.21|G001;IT2a|f113v.25|G001;IT2a|f113v.28|G001;IT2a|f113v.33|G001;IT2a|f113v.36|G001;IT2a|f113v.38|G001;IT2a|f113v.42|G001;IT2a|f113v.45|G001;IT2a|f113v.47|G001	CONTRADICTION	COMPLETE_HEADER_COLLISION	[]	0	{}	[[1, 8], [1, 9], [8, 9]]
