event_id	physical_page	locus	surface	component_recipe	component_slots	collapsed_slot_pattern	portable_atomic_reading_de	compact_layer
P912-E2171	f70v	f70v1.1	cheody	CHEO+Y	ACTION+REFERENT	ACTION>REFERENT	AUSZUG · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2172	f70v	f70v1.1	okchoteees	OK+CH+OT+EEE+S_ADDR	ACTION+ACTION+ORDER+GRADE+ARGUMENT	ACTION>ORDER>GRADE>ARGUMENT	SETZEN · NEHMEN · DANACH · VOLL · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2173	f70v	f70v1.1	oteeody	OT+EE+O+DY	ORDER+GRADE+ACTION+CLOSE	ORDER>GRADE>ACTION>CLOSE	DANACH · LÄNGER · AUSFÜHREN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2174	f70v	f70v1.1	cheokeo	CH+E+OK+E+O	ACTION+GRADE+ACTION+GRADE+ACTION	ACTION>GRADE>ACTION>GRADE>ACTION	NEHMEN · KURZ · SETZEN · KURZ · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2175	f70v	f70v1.1	otaiin	OT+AIIN	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2176	f70v	f70v1.1	shes	SH+E+S_ADDR	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	HALTEN · KURZ · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2177	f70v	f70v1.1	to	T+O	ACTION+ACTION	ACTION	EINSTELLEN · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2178	f70v	f70v1.1	ar	AR	ARGUMENT	ARGUMENT	QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2179	f70v	f70v1.1	oly	OL+Y	ORDER+REFERENT	ORDER>REFERENT	FORTSETZEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2180	f70v	f70v1.1	daly	AL+Y	ARGUMENT+REFERENT	ARGUMENT>REFERENT	ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2181	f70v	f70v1.1	sheal	SH+E+AL	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	HALTEN · KURZ · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2182	f70v	f70v1.2	otalchy	OT+AL+Y	ORDER+ARGUMENT+REFERENT	ORDER>ARGUMENT>REFERENT	DANACH · ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2183	f70v	f70v1.2	tar	T+AR	ACTION+ARGUMENT	ACTION>ARGUMENT	EINSTELLEN · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2184	f70v	f70v1.2	am	AM_ADDR	ARGUMENT	ARGUMENT	INNEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2185	f70v	f70v1.2	dy	Y	REFERENT	REFERENT	DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2186	f70v	f70v1.3	opchey	O+P+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	AUSFÜHREN · EINSETZEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2187	f70v	f70v1.3	sal	S+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2188	f70v	f70v1.4	otakaizan	OT+A_ADDR+K+AIN+Z_ADDR+AN	ORDER+ARGUMENT+ACTION+ARGUMENT+ARGUMENT+ARGUMENT	ORDER>ARGUMENT>ACTION>ARGUMENT	DANACH · ORT · GEBEN · EINHEIT · AUSSEN · ZUSATZ	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2189	f70v	f70v1.5	okalal	OK+AL+AL	ACTION+ARGUMENT+ARGUMENT	ACTION>ARGUMENT	SETZEN · ZIEL · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2190	f70v	f70v1.6	otaly	OT+AL+Y	ORDER+ARGUMENT+REFERENT	ORDER>ARGUMENT>REFERENT	DANACH · ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2191	f70v	f70v1.7	oalcheg	O+AL+CH+E+G_LABEL	ACTION+ARGUMENT+ACTION+GRADE+ARGUMENT	ACTION>ARGUMENT>ACTION>GRADE>ARGUMENT	AUSFÜHREN · ZIEL · NEHMEN · KURZ · PRÜFEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2192	f70v	f70v1.8	otchodals	OT+CH+O+AL+S_ADDR	ORDER+ACTION+ACTION+ARGUMENT+ARGUMENT	ORDER>ACTION>ARGUMENT	DANACH · NEHMEN · AUSFÜHREN · ZIEL · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2193	f70v	f70v1.9	okolshy	OK+OL+SH+Y	ACTION+ORDER+ACTION+REFERENT	ACTION>ORDER>ACTION>REFERENT	SETZEN · FORTSETZEN · HALTEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2194	f70v	f70v1.10	otshshdy	OT+SH+SH+DY	ORDER+ACTION+ACTION+CLOSE	ORDER>ACTION>CLOSE	DANACH · HALTEN · HALTEN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2195	f70v	f70v1.11	otal	OT+AL	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2196	f70v	f70v1.11	ypsharal	Y+P+SH+AR+AL	REFERENT+ACTION+ACTION+ARGUMENT+ARGUMENT	REFERENT>ACTION>ARGUMENT	DIES · EINSETZEN · HALTEN · QUELLE · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2197	f70v	f70v1.12	daiin	AIIN	ARGUMENT	ARGUMENT	SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2198	f70v	f70v1.12	okey	OK+E+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	SETZEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2199	f70v	f70v1.12	otodal	OT+O+AL	ORDER+ACTION+ARGUMENT	ORDER>ACTION>ARGUMENT	DANACH · AUSFÜHREN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2200	f70v	f70v1.12	cheokeeo	CH+E+OK+EE+O	ACTION+GRADE+ACTION+GRADE+ACTION	ACTION>GRADE>ACTION>GRADE>ACTION	NEHMEN · KURZ · SETZEN · LÄNGER · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2201	f70v	f70v1.12	okeodal	OK+E+O+AL	ACTION+GRADE+ACTION+ARGUMENT	ACTION>GRADE>ACTION>ARGUMENT	SETZEN · KURZ · AUSFÜHREN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2202	f70v	f70v1.12	shol	SH+OL	ACTION+ORDER	ACTION>ORDER	HALTEN · FORTSETZEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2203	f70v	f70v1.12	olaiin	OL+AIIN	ORDER+ARGUMENT	ORDER>ARGUMENT	FORTSETZEN · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2204	f70v	f70v1.12	saiin	S+AIIN	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2205	f70v	f70v1.12	sheo	SH+E+O	ACTION+GRADE+ACTION	ACTION>GRADE>ACTION	HALTEN · KURZ · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2206	f70v	f70v1.12	qokeeol	OK+EE+OL	ACTION+GRADE+ORDER	ACTION>GRADE>ORDER	SETZEN · LÄNGER · FORTSETZEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2207	f70v	f70v1.12	otchykey	OT+Y+K+E+Y	ORDER+REFERENT+ACTION+GRADE+REFERENT	ORDER>REFERENT>ACTION>GRADE>REFERENT	DANACH · DIES · GEBEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2208	f70v	f70v1.12	chekeal	CHK+E+AL	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	BEHANDELN · KURZ · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2209	f70v	f70v1.12	oteosaiin	OT+E+O+S_ADDR+AIIN	ORDER+GRADE+ACTION+ARGUMENT+ARGUMENT	ORDER>GRADE>ACTION>ARGUMENT	DANACH · KURZ · AUSFÜHREN · STERNORT · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2210	f70v	f70v1.12	chekey	CHK+E+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	BEHANDELN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2211	f70v	f70v1.12	okeolol	OK+E+OL+OL	ACTION+GRADE+ORDER+ORDER	ACTION>GRADE>ORDER	SETZEN · KURZ · FORTSETZEN · FORTSETZEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2212	f70v	f70v1.12	chees	SH+EE+S_ADDR	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	HALTEN · LÄNGER · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2213	f70v	f70v1.12	oeey	O+EE+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	AUSFÜHREN · LÄNGER · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2214	f70v	f70v1.12	opotey	O+P+O+T+E+Y	ACTION+ACTION+ACTION+ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	AUSFÜHREN · EINSETZEN · AUSFÜHREN · EINSTELLEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2215	f70v	f70v1.12	dal	AL	ARGUMENT	ARGUMENT	ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2216	f70v	f70v1.12	al	AL	ARGUMENT	ARGUMENT	ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2217	f70v	f70v1.12	s	S	ACTION	ACTION	AUSWÄHLEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2218	f70v	f70v1.12	otecheo	OT+E+CHEO	ORDER+GRADE+ACTION	ORDER>GRADE>ACTION	DANACH · KURZ · AUSZUG	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2219	f70v	f70v1.12	dal	AL	ARGUMENT	ARGUMENT	ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2220	f70v	f70v1.13	okoly	OK+OL+Y	ACTION+ORDER+REFERENT	ACTION>ORDER>REFERENT	SETZEN · FORTSETZEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2221	f70v	f70v1.14	otalaiin	OT+AL+AIIN	ORDER+ARGUMENT+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2222	f70v	f70v1.15	oteo	OT+E+O	ORDER+GRADE+ACTION	ORDER>GRADE>ACTION	DANACH · KURZ · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2223	f70v	f70v1.15	alals	AL+AL+S_ADDR	ARGUMENT+ARGUMENT+ARGUMENT	ARGUMENT	ZIEL · ZIEL · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2224	f70v	f70v1.15	araly	AR+AL+Y	ARGUMENT+ARGUMENT+REFERENT	ARGUMENT>REFERENT	QUELLE · ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2225	f70v	f70v1.16	oteoeey	OT+E+O+EE+Y	ORDER+GRADE+ACTION+GRADE+REFERENT	ORDER>GRADE>ACTION>GRADE>REFERENT	DANACH · KURZ · AUSFÜHREN · LÄNGER · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2226	f70v	f70v1.16	otal	OT+AL	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2227	f70v	f70v1.16	okealar	OK+E+AL+AR	ACTION+GRADE+ARGUMENT+ARGUMENT	ACTION>GRADE>ARGUMENT	SETZEN · KURZ · ZIEL · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2228	f70v	f70v1.17	otear	OT+E+AR	ORDER+GRADE+ARGUMENT	ORDER>GRADE>ARGUMENT	DANACH · KURZ · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2229	f70v	f70v1.17	araydy	AR+A_ADDR+Y+DY	ARGUMENT+ARGUMENT+REFERENT+CLOSE	ARGUMENT>REFERENT>CLOSE	QUELLE · ORT · DIES · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2230	f70v	f70v2.1	okcheo	OK+CHEO	ACTION+ACTION	ACTION	SETZEN · AUSZUG	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2231	f70v	f70v2.1	dar	D_ADDR+AR	ARGUMENT+ARGUMENT	ARGUMENT	TEIL · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2232	f70v	f70v2.1	otey	OT+E+Y	ORDER+GRADE+REFERENT	ORDER>GRADE>REFERENT	DANACH · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2233	f70v	f70v2.1	ykeey	Y+K+EE+Y	REFERENT+ACTION+GRADE+REFERENT	REFERENT>ACTION>GRADE>REFERENT	DIES · GEBEN · LÄNGER · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2234	f70v	f70v2.1	tchy	T+Y	ACTION+REFERENT	ACTION>REFERENT	EINSTELLEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2235	f70v	f70v2.1	otsheo	OT+SH+E+O	ORDER+ACTION+GRADE+ACTION	ORDER>ACTION>GRADE>ACTION	DANACH · HALTEN · KURZ · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2236	f70v	f70v2.1	oteotey	OT+E+O+T+E+Y	ORDER+GRADE+ACTION+ACTION+GRADE+REFERENT	ORDER>GRADE>ACTION>GRADE>REFERENT	DANACH · KURZ · AUSFÜHREN · EINSTELLEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2237	f70v	f70v2.1	shey	SH+E+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	HALTEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2238	f70v	f70v2.1	shecth	SH+E+CTH	ACTION+GRADE+ACTION	ACTION>GRADE>ACTION	HALTEN · KURZ · BEREIT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2239	f70v	f70v2.1	opcheoldair	O+P+CH+E+OL+D_ADDR+AIR	ACTION+ACTION+ACTION+GRADE+ORDER+ARGUMENT+ARGUMENT	ACTION>GRADE>ORDER>ARGUMENT	AUSFÜHREN · EINSETZEN · NEHMEN · KURZ · FORTSETZEN · TEIL · LAUF	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2240	f70v	f70v2.1	dateey	DA+T+EE+Y	GRADE+ACTION+GRADE+REFERENT	GRADE>ACTION>GRADE>REFERENT	ZWEIT · EINSTELLEN · LÄNGER · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2241	f70v	f70v2.1	sal	S+AL	ACTION+ARGUMENT	ACTION>ARGUMENT	AUSWÄHLEN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2242	f70v	f70v2.1	ody	O+DY	ACTION+CLOSE	ACTION>CLOSE	AUSFÜHREN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2243	f70v	f70v2.1	choteey	CH+OT+EE+Y	ACTION+ORDER+GRADE+REFERENT	ACTION>ORDER>GRADE>REFERENT	NEHMEN · DANACH · LÄNGER · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2244	f70v	f70v2.1	choeteedy	HO+E+T+EE+DY	ARGUMENT+GRADE+ACTION+GRADE+CLOSE	ARGUMENT>GRADE>ACTION>GRADE>CLOSE	TEILSTOFF · KURZ · EINSTELLEN · LÄNGER · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2245	f70v	f70v2.1	oteoteotsho	OT+E+O+T+E+O+T+SH+O	ORDER+GRADE+ACTION+ACTION+GRADE+ACTION+ACTION+ACTION+ACTION	ORDER>GRADE>ACTION>GRADE>ACTION	DANACH · KURZ · AUSFÜHREN · EINSTELLEN · KURZ · AUSFÜHREN · EINSTELLEN · HALTEN · AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2246	f70v	f70v2.1	yteos	Y+T+E+O+S_ADDR	REFERENT+ACTION+GRADE+ACTION+ARGUMENT	REFERENT>ACTION>GRADE>ACTION>ARGUMENT	DIES · EINSTELLEN · KURZ · AUSFÜHREN · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2247	f70v	f70v2.1	alain	AL+AIN	ARGUMENT+ARGUMENT	ARGUMENT	ZIEL · EINHEIT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2248	f70v	f70v2.1	sheodaly	SH+E+O+AL+Y	ACTION+GRADE+ACTION+ARGUMENT+REFERENT	ACTION>GRADE>ACTION>ARGUMENT>REFERENT	HALTEN · KURZ · AUSFÜHREN · ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2249	f70v	f70v2.1	o	O	ACTION	ACTION	AUSFÜHREN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2250	f70v	f70v2.1	aiin	AIIN	ARGUMENT	ARGUMENT	SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2251	f70v	f70v2.1	cholkal	OL+K+AL	ORDER+ACTION+ARGUMENT	ORDER>ACTION>ARGUMENT	FORTSETZEN · GEBEN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2252	f70v	f70v2.1	chokear	OK+E+AR	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	SETZEN · KURZ · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2253	f70v	f70v2.1	oteody	OT+E+O+Y	ORDER+GRADE+ACTION+REFERENT	ORDER>GRADE>ACTION>REFERENT	DANACH · KURZ · AUSFÜHREN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2254	f70v	f70v2.1	cholaiin	OL+AIIN	ORDER+ARGUMENT	ORDER>ARGUMENT	FORTSETZEN · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2255	f70v	f70v2.1	oteeoal	OT+EE+O+AL	ORDER+GRADE+ACTION+ARGUMENT	ORDER>GRADE>ACTION>ARGUMENT	DANACH · LÄNGER · AUSFÜHREN · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2256	f70v	f70v2.1	al	AL	ARGUMENT	ARGUMENT	ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2257	f70v	f70v2.1	sheeos	SH+EE+O+S_ADDR	ACTION+GRADE+ACTION+ARGUMENT	ACTION>GRADE>ACTION>ARGUMENT	HALTEN · LÄNGER · AUSFÜHREN · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2258	f70v	f70v2.1	okey	OK+E+Y	ACTION+GRADE+REFERENT	ACTION>GRADE>REFERENT	SETZEN · KURZ · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2259	f70v	f70v2.1	chol	OL	ORDER	ORDER	FORTSETZEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2260	f70v	f70v2.1	dy	Y	REFERENT	REFERENT	DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2261	f70v	f70v2.1	otees	OT+EE+S_ADDR	ORDER+GRADE+ARGUMENT	ORDER>GRADE>ARGUMENT	DANACH · LÄNGER · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2262	f70v	f70v2.1	cho	HO	ARGUMENT	ARGUMENT	TEILSTOFF	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2263	f70v	f70v2.1	s	S	ACTION	ACTION	AUSWÄHLEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2264	f70v	f70v2.1	olar	OL+AR	ORDER+ARGUMENT	ORDER>ARGUMENT	FORTSETZEN · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2265	f70v	f70v2.1	otoaiin	OT+O+AIIN	ORDER+ACTION+ARGUMENT	ORDER>ACTION>ARGUMENT	DANACH · AUSFÜHREN · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2266	f70v	f70v2.1	oteeody	OT+EE+O+DY	ORDER+GRADE+ACTION+CLOSE	ORDER>GRADE>ACTION>CLOSE	DANACH · LÄNGER · AUSFÜHREN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2267	f70v	f70v2.1	sos	S_ADDR+O+S_ADDR	ARGUMENT+ACTION+ARGUMENT	ARGUMENT>ACTION>ARGUMENT	STERNORT · AUSFÜHREN · STERNORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2268	f70v	f70v2.1	todaiin	T+O+AIIN	ACTION+ACTION+ARGUMENT	ACTION>ARGUMENT	EINSTELLEN · AUSFÜHREN · SOLLWERT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2269	f70v	f70v2.1	chokain	OK+AIN	ACTION+ARGUMENT	ACTION>ARGUMENT	SETZEN · EINHEIT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2270	f70v	f70v2.1	otalal	OT+AL+AL	ORDER+ARGUMENT+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2271	f70v	f70v2.1	oteeam	OT+EE+AM_ADDR	ORDER+GRADE+ARGUMENT	ORDER>GRADE>ARGUMENT	DANACH · LÄNGER · INNEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2272	f70v	f70v2.2	otalalg	OT+AL+AL+G_LABEL	ORDER+ARGUMENT+ARGUMENT+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL · ZIEL · PRÜFEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2273	f70v	f70v2.3	ykary	Y+K+AR+Y	REFERENT+ACTION+ARGUMENT+REFERENT	REFERENT>ACTION>ARGUMENT>REFERENT	DIES · GEBEN · QUELLE · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2274	f70v	f70v2.4	otar	OT+AR	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2275	f70v	f70v2.5	oty	OT+Y	ORDER+REFERENT	ORDER>REFERENT	DANACH · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2276	f70v	f70v2.6	oky	OK+Y	ACTION+REFERENT	ACTION>REFERENT	SETZEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2277	f70v	f70v2.6	ody	O+DY	ACTION+CLOSE	ACTION>CLOSE	AUSFÜHREN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2278	f70v	f70v2.7	oty	OT+Y	ORDER+REFERENT	ORDER>REFERENT	DANACH · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2279	f70v	f70v2.7	ar	AR	ARGUMENT	ARGUMENT	QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2280	f70v	f70v2.8	okala	OK+AL+A_ADDR	ACTION+ARGUMENT+ARGUMENT	ACTION>ARGUMENT	SETZEN · ZIEL · ORT	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2281	f70v	f70v2.9	otody	OT+O+DY	ORDER+ACTION+CLOSE	ORDER>ACTION>CLOSE	DANACH · AUSFÜHREN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2282	f70v	f70v2.10	otald	OT+AL+D_LABEL	ORDER+ARGUMENT+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL · RAND	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2283	f70v	f70v2.11	otaldar	OT+AL+D_ADDR+AR	ORDER+ARGUMENT+ARGUMENT+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL · TEIL · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2284	f70v	f70v2.12	okody	OK+O+Y	ACTION+ACTION+REFERENT	ACTION>REFERENT	SETZEN · AUSFÜHREN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2285	f70v	f70v2.13	opysam	O+P+Y+S_ADDR+AM_ADDR	ACTION+ACTION+REFERENT+ARGUMENT+ARGUMENT	ACTION>REFERENT>ARGUMENT	AUSFÜHREN · EINSETZEN · DIES · STERNORT · INNEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2286	f70v	f70v2.14	chy	Y	REFERENT	REFERENT	DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2287	f70v	f70v2.15	otaly	OT+AL+Y	ORDER+ARGUMENT+REFERENT	ORDER>ARGUMENT>REFERENT	DANACH · ZIEL · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2288	f70v	f70v2.16	otal	OT+AL	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · ZIEL	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2289	f70v	f70v2.16	arar	AR+AR	ARGUMENT+ARGUMENT	ARGUMENT	QUELLE · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2290	f70v	f70v2.17	otaldy	OT+AL+DY	ORDER+ARGUMENT+CLOSE	ORDER>ARGUMENT>CLOSE	DANACH · ZIEL · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2291	f70v	f70v2.18	okeoly	OK+E+OL+Y	ACTION+GRADE+ORDER+REFERENT	ACTION>GRADE>ORDER>REFERENT	SETZEN · KURZ · FORTSETZEN · DIES	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2292	f70v	f70v2.19	okydy	OK+Y+DY	ACTION+REFERENT+CLOSE	ACTION>REFERENT>CLOSE	SETZEN · DIES · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2293	f70v	f70v2.20	okees	OK+EE+S_LABEL	ACTION+GRADE+ARGUMENT	ACTION>GRADE>ARGUMENT	SETZEN · LÄNGER · RAHMEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2294	f70v	f70v2.21	daii	DA+IIN	GRADE+GRADE	GRADE	ZWEIT · STUFE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2295	f70v	f70v2.21	amdy	AM_ADDR+DY	ARGUMENT+CLOSE	ARGUMENT>CLOSE	INNEN · SCHLIESSEN	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2296	f70v	f70v2.21	otar	OT+AR	ORDER+ARGUMENT	ORDER>ARGUMENT	DANACH · QUELLE	LOCAL_NOMENCLATOR_OR_ADDRESS
P912-E2297	f70v	f70v2.21	am	AM_ADDR	ARGUMENT	ARGUMENT	INNEN	LOCAL_NOMENCLATOR_OR_ADDRESS
