neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N22511	S+CH+K+E+Y	S+K+CH+E+Y	ADJACENT_SWAP	2-3	CH>K	K>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22584	S+E+P+CH+Y	E+S+P+CH+Y	ADJACENT_SWAP	1-2	S>E	E>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f17r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>P	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22585	S+E+P+CH+Y	S+E+CH+P+Y	ADJACENT_SWAP	3-4	P>CH	CH>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22586	S+E+P+CH+Y	S+E+P+Y+CH	ADJACENT_SWAP	4-5	CH>Y	Y>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22587	S+E+P+CH+Y	S+P+E+CH+Y	ADJACENT_SWAP	2-3	E>P	P>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f17r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>P	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22640	S+EE+Y	EE+S+Y	ADJACENT_SWAP	1-2	S>EE	EE>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22641	S+EE+Y	S+Y+EE	ADJACENT_SWAP	2-3	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22682	S+K+AL	K+S+AL	ADJACENT_SWAP	1-2	S>K	K>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f83r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:K>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22683	S+K+AL	S+AL+K	ADJACENT_SWAP	2-3	K>AL	AL>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22730	S+K+CHD+DY	K+S+CHD+DY	ADJACENT_SWAP	1-2	S>K	K>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f95v	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:K>S|PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22731	S+K+CHD+DY	S+CHD+K+DY	ADJACENT_SWAP	2-3	K>CHD	CHD>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f95v	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CHD>K|PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22732	S+K+CHD+DY	S+K+DY+CHD	ADJACENT_SWAP	3-4	CHD>DY	DY>CHD	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22786	S+L	L+S	ADJACENT_SWAP	1-2	S>L	L>S	ORDER	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	2	2	2	f55v|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22819	S+O+CH+T+O+D_ADDR+Y	O+S+CH+T+O+D_ADDR+Y	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22820	S+O+CH+T+O+D_ADDR+Y	S+CH+O+T+O+D_ADDR+Y	ADJACENT_SWAP	2-3	O>CH	CH>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22821	S+O+CH+T+O+D_ADDR+Y	S+O+CH+O+T+D_ADDR+Y	ADJACENT_SWAP	4-5	T>O	O>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22822	S+O+CH+T+O+D_ADDR+Y	S+O+CH+T+D_ADDR+O+Y	ADJACENT_SWAP	5-6	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22823	S+O+CH+T+O+D_ADDR+Y	S+O+CH+T+O+Y+D_ADDR	ADJACENT_SWAP	6-7	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22824	S+O+CH+T+O+D_ADDR+Y	S+O+T+CH+O+D_ADDR+Y	ADJACENT_SWAP	3-4	CH>T	T>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f11r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22859	S+O+DA+R	O+S+DA+R	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f67r2|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22860	S+O+DA+R	S+DA+O+R	ADJACENT_SWAP	2-3	O>DA	DA>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f67r2|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22861	S+O+DA+R	S+O+R+DA	ADJACENT_SWAP	3-4	DA>R	R>DA	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f67r2|f77r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22882	S+O+EE+Y	O+S+EE+Y	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22883	S+O+EE+Y	S+EE+O+Y	ADJACENT_SWAP	2-3	O>EE	EE>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22884	S+O+EE+Y	S+O+Y+EE	ADJACENT_SWAP	3-4	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22902	S+O+IIN	O+S+IIN	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f1r|f76r|f81r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22903	S+O+IIN	S+IIN+O	ADJACENT_SWAP	2-3	O>IIN	IIN>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f1r|f76r|f81r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22915	S+O+LOCAL_CHAR_I+IIN	O+S+LOCAL_CHAR_I+IIN	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f83r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22916	S+O+LOCAL_CHAR_I+IIN	S+LOCAL_CHAR_I+O+IIN	ADJACENT_SWAP	2-3	O>LOCAL_CHAR_I	LOCAL_CHAR_I>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f83r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22917	S+O+LOCAL_CHAR_I+IIN	S+O+IIN+LOCAL_CHAR_I	ADJACENT_SWAP	3-4	LOCAL_CHAR_I>IIN	IIN>LOCAL_CHAR_I	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f83r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22930	S+O+M_LOCAL	O+S+M_LOCAL	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22931	S+O+M_LOCAL	S+M_LOCAL+O	ADJACENT_SWAP	2-3	O>M_LOCAL	M_LOCAL>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22943	S+O+SH+O	O+S+SH+O	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22944	S+O+SH+O	S+O+O+SH	ADJACENT_SWAP	3-4	SH>O	O>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22945	S+O+SH+O	S+SH+O+O	ADJACENT_SWAP	2-3	O>SH	SH>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22966	S+O+Y	O+S+Y	ADJACENT_SWAP	1-2	S>O	O>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22967	S+O+Y	S+Y+O	ADJACENT_SWAP	2-3	O>Y	Y>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22982	S+OK+CH+EE+Y	OK+S+CH+EE+Y	ADJACENT_SWAP	1-2	S>OK	OK>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f77r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N22983	S+OK+CH+EE+Y	S+CH+OK+EE+Y	ADJACENT_SWAP	2-3	OK>CH	CH>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f77r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N22984	S+OK+CH+EE+Y	S+OK+CH+Y+EE	ADJACENT_SWAP	4-5	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22985	S+OK+CH+EE+Y	S+OK+EE+CH+Y	ADJACENT_SWAP	3-4	CH>EE	EE>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23020	S+OK+E+O+D_ADDR+AIIN	OK+S+E+O+D_ADDR+AIIN	ADJACENT_SWAP	1-2	S>OK	OK>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f88v	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N23021	S+OK+E+O+D_ADDR+AIIN	S+E+OK+O+D_ADDR+AIIN	ADJACENT_SWAP	2-3	OK>E	E>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23022	S+OK+E+O+D_ADDR+AIIN	S+OK+E+D_ADDR+O+AIIN	ADJACENT_SWAP	4-5	O>D_ADDR	D_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23023	S+OK+E+O+D_ADDR+AIIN	S+OK+E+O+AIIN+D_ADDR	ADJACENT_SWAP	5-6	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23024	S+OK+E+O+D_ADDR+AIIN	S+OK+O+E+D_ADDR+AIIN	ADJACENT_SWAP	3-4	E>O	O>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23052	S+OK+EE+DY	OK+S+EE+DY	ADJACENT_SWAP	1-2	S>OK	OK>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f75r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N23053	S+OK+EE+DY	S+EE+OK+DY	ADJACENT_SWAP	2-3	OK>EE	EE>OK	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23054	S+OK+EE+DY	S+OK+DY+EE	ADJACENT_SWAP	3-4	EE>DY	DY>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23077	S+OL+AR+OL	OL+S+AR+OL	ADJACENT_SWAP	1-2	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23078	S+OL+AR+OL	S+AR+OL+OL	ADJACENT_SWAP	2-3	OL>AR	AR>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23079	S+OL+AR+OL	S+OL+OL+AR	ADJACENT_SWAP	3-4	AR>OL	OL>AR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23097	S+OL+CH+K+AL	OL+S+CH+K+AL	ADJACENT_SWAP	1-2	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23098	S+OL+CH+K+AL	S+CH+OL+K+AL	ADJACENT_SWAP	2-3	OL>CH	CH>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23099	S+OL+CH+K+AL	S+OL+CH+AL+K	ADJACENT_SWAP	4-5	K>AL	AL>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23100	S+OL+CH+K+AL	S+OL+K+CH+AL	ADJACENT_SWAP	3-4	CH>K	K>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23134	S+OL+CHD+Y	OL+S+CHD+Y	ADJACENT_SWAP	1-2	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	3	3	3	f76r|f77r|f83r	0	0	3	0	0	3	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N23135	S+OL+CHD+Y	S+CHD+OL+Y	ADJACENT_SWAP	2-3	OL>CHD	CHD>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	3	3	3	f76r|f77r|f83r	0	0	3	0	0	3	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N23136	S+OL+CHD+Y	S+OL+Y+CHD	ADJACENT_SWAP	3-4	CHD>Y	Y>CHD	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f76r|f77r|f83r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23161	S+OL+D_ADDR+Y	OL+S+D_ADDR+Y	ADJACENT_SWAP	1-2	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23162	S+OL+D_ADDR+Y	S+D_ADDR+OL+Y	ADJACENT_SWAP	2-3	OL>D_ADDR	D_ADDR>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23163	S+OL+D_ADDR+Y	S+OL+Y+D_ADDR	ADJACENT_SWAP	3-4	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23180	S+OL+SH+E	OL+S+SH+E	ADJACENT_SWAP	1-2	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23181	S+OL+SH+E	S+OL+E+SH	ADJACENT_SWAP	3-4	SH>E	E>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23182	S+OL+SH+E	S+SH+OL+E	ADJACENT_SWAP	2-3	OL>SH	SH>OL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23206	S+OR	OR+S	ADJACENT_SWAP	1-2	S>OR	OR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	9	9	7	f10r|f67r2|f72r|f75r|f76r|f81r|f83r	9	0	0	9	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23220	S+OR+AIIN+R	OR+S+AIIN+R	ADJACENT_SWAP	1-2	S>OR	OR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23221	S+OR+AIIN+R	S+AIIN+OR+R	ADJACENT_SWAP	2-3	OR>AIIN	AIIN>OR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N23222	S+OR+AIIN+R	S+OR+R+AIIN	ADJACENT_SWAP	3-4	AIIN>R	R>AIIN	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
