instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I1182	P915-C323	f83r	BIOLOGICAL	P912-E1663	P912-E1663	1	f83r.32	NO	qokey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I1183	P915-C323	f83r	BIOLOGICAL	P912-E1664	P912-E1665	2	f83r.33	NO	sy · s	Y | S	Diesen Posten prüfen.	ACTION_OR_LICENSED_CLOSE	S	Diesen Posten wählen.
P917-I1184	P915-C323	f83r	BIOLOGICAL	P912-E1666	P912-E1667	2	f83r.33	NO	aiin · sheekchy	AIIN | SH+EE+K+CH+Y	Nach Sollmaß diesen Posten länger halten, zugeben oder zuordnen und entnehmen.	ACTION_OR_LICENSED_CLOSE	SH>K>CH	Nach Sollmaß diesen Posten länger halten, zugeben und entnehmen.
P917-I1185	P915-C323	f83r	BIOLOGICAL	P912-E1668	P912-E1668	1	f83r.33	NO	qokey	OK+E+Y	Diesen Posten kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten kurz ansetzen.
P917-I1186	P915-C323	f83r	BIOLOGICAL	P912-E1669	P912-E1669	1	f83r.33	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I1187	P915-C323	f83r	BIOLOGICAL	P912-E1670	P912-E1670	1	f83r.34	NO	shky	SH+K+Y	Diesen Posten halten und zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	SH>K	Diesen Posten halten und zugeben.
P917-I1188	P915-C323	f83r	BIOLOGICAL	P912-E1671	P912-E1671	1	f83r.34	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1189	P915-C324	f83r	BIOLOGICAL	P912-E1672	P912-E1672	1	f83r.34	NO	dolshed	D_ADDR+OL+SHED	Weiter aus diesem Teil ruhen lassen.	ACTION_OR_LICENSED_CLOSE	SHED	Weiter aus diesem Teil absetzen.
P917-I1190	P915-C324	f83r	BIOLOGICAL	P912-E1673	P912-E1673	1	f83r.34	NO	qokchy	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1191	P915-C324	f83r	BIOLOGICAL	P912-E1674	P912-E1674	1	f83r.35	NO	saiin	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I1192	P915-C324	f83r	BIOLOGICAL	P912-E1675	P912-E1675	1	f83r.35	NO	cheky	CHK+E+Y	Diesen Posten kurz behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Diesen Posten kurz behandeln.
P917-I1193	P915-C324	f83r	BIOLOGICAL	P912-E1676	P912-E1676	1	f83r.35	NO	okeeol	OK+EE+OL	Weiter länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Weiter länger ansetzen.
P917-I1194	P915-C324	f83r	BIOLOGICAL	P912-E1677	P912-E1677	1	f83r.35	NO	okain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I1195	P915-C324	f83r	BIOLOGICAL	P912-E1678	P912-E1678	1	f83r.35	NO	chdy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1196	P915-C324	f83r	BIOLOGICAL	P912-E1679	P912-E1679	1	f83r.36	NO	sor	S+OR	Den Ansatz prüfen.	ACTION_OR_LICENSED_CLOSE	S	Den Ansatz wählen.
P917-I1197	P915-C324	f83r	BIOLOGICAL	P912-E1680	P912-E1682	3	f83r.36	NO	aiin · shy · shey	AIIN | Y | SH+E+Y	Nach Sollmaß diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Nach Sollmaß diesen Posten kurz halten.
P917-I1198	P915-C324	f83r	BIOLOGICAL	P912-E1683	P912-E1683	1	f83r.36	NO	lshedy	LSH+E+DY	Kurz spülen; fertig.	ACTION_OR_LICENSED_CLOSE	LSH	Kurz spülen; fertig.
P917-I1199	P915-C325	f83r	BIOLOGICAL	P912-E1684	P912-E1684	1	f83r.36	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1200	P915-C325	f83r	BIOLOGICAL	P912-E1685	P912-E1686	2	f83r.37	NO	sol · lkedy	OL | L+K+E+DY	Weiter kurz zugeben oder zuordnen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	K	Weiter kurz zugeben in den nächsten Lauf; fertig.
P917-I1201	P915-C326	f83r	BIOLOGICAL	P912-E1687	P912-E1687	1	f83r.37	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1202	P915-C327	f83r	BIOLOGICAL	P912-E1688	P912-E1688	1	f83r.37	NO	qokol	OK+OL	Weiter ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Weiter ansetzen.
P917-I1203	P915-C327	f83r	BIOLOGICAL	P912-E1689	P912-E1689	1	f83r.37	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1204	P915-C328	f83r	BIOLOGICAL	P912-E1690	P912-E1692	3	f83r.38	NO	or · chey · qockhey	OR | Y | O+CKH+E+Y	Den Ansatz und diesen Posten kurz bearbeiten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	O	Den Ansatz und diesen Posten kurz ausführen durch den Durchlass.
P917-I1205	P915-C328	f83r	BIOLOGICAL	P912-E1693	P912-E1693	1	f83r.38	NO	dairydy	AIR+Y+DY	Mit diesen Posten entlang des Laufs weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Diesen Posten entlang des Laufs weiterarbeiten; fertig.
P917-I1206	P915-C329	f83r	BIOLOGICAL	P912-E1694	P912-E1694	1	f83r.39	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I1207	P915-C329	f83r	BIOLOGICAL	P912-E1695	P912-E1695	1	f83r.39	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I1208	P915-C329	f83r	BIOLOGICAL	P912-E1696	P912-E1696	1	f83r.39	NO	kain	K+AIN	Als eine Portion zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Als eine Portion zugeben.
P917-I1209	P915-C329	f83r	BIOLOGICAL	P912-E1697	P912-E1697	1	f83r.39	NO	chckhal	CH+CKH+AL	Entnehmen durch den Durchlass zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CH	Entnehmen durch den Durchlass zur Ziel- oder Anschlussstelle.
P917-I1210	P915-C329	f83r	BIOLOGICAL	P912-E1698	P912-E1698	1	f83r.40	NO	solchedy	S+OL+CHD+Y	Weiter diesen Posten prüfen und umsetzen.	ACTION_OR_LICENSED_CLOSE	S>CHD	Weiter diesen Posten wählen und umsetzen.
P917-I1211	P915-C329	f83r	BIOLOGICAL	P912-E1699	P912-E1699	1	f83r.40	NO	olchedy	OL+CHD+DY	Weiter umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen; fertig.
P917-I1212	P915-C330	f83r	BIOLOGICAL	P912-E1700	P912-E1700	1	f83r.40	NO	chedaiin	CHD+AIIN	Nach Sollmaß umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Nach Sollmaß umsetzen.
P917-I1213	P915-C330	f83r	BIOLOGICAL	P912-E1701	P912-E1701	1	f83r.41	NO	solkey	SOLK+E+Y	Diesen Posten kurz an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Diesen Posten kurz auffangen.
P917-I1214	P915-C330	f83r	BIOLOGICAL	P912-E1702	P912-E1702	1	f83r.41	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1215	P915-C331	f83r	BIOLOGICAL	P912-E1703	P912-E1703	1	f83r.41	NO	qolkain	SOLK+AIN	Als eine Portion an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Als eine Portion auffangen.
P917-I1216	P915-C331	f83r	BIOLOGICAL	P912-E1704	P912-E1707	4	f83r.41|f83r.42	YES	dal · sol · ol · chcthdy	AL | OL | OL | CH+CTH+D_ADDR+Y	Weiter aus diesem Teil diesen Posten entnehmen und bis bereit führen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CH>CTH	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P917-I1217	P915-C331	f83r	BIOLOGICAL	P912-E1708	P912-E1709	2	f83r.42	NO	l · chedy	L | CHD+Y	Diesen Posten umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen in den nächsten Lauf.
P917-I1218	P915-C331	f83r	BIOLOGICAL	P912-E1710	P912-E1710	1	f83r.42	NO	lchdy	L+CHD+Y	Diesen Posten umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen in den nächsten Lauf.
P917-I1219	P915-C331	f83r	BIOLOGICAL	P912-E1711	P912-E1712	2	f83r.43	NO	daiin · sheol	AIIN | SH+E+OL	Weiter nach Sollmaß kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter nach Sollmaß kurz halten.
P917-I1220	P915-C331	f83r	BIOLOGICAL	P912-E1713	P912-E1713	1	f83r.43	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1221	P915-C331	f83r	BIOLOGICAL	P912-E1714	P912-E1715	2	f83r.43	NO	qotal · sar	OT+AL | S+AR	Danach von der Entnahmestelle prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S	Danach von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P917-I1222	P915-C331	f83r	BIOLOGICAL	P912-E1716	P912-E1716	1	f83r.44	NO	skar	K+AR	Von der Entnahmestelle zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Von der Entnahmestelle zugeben.
P917-I1223	P915-C331	f83r	BIOLOGICAL	P912-E1717	P912-E1717	1	f83r.44	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1224	P915-C332	f83r	BIOLOGICAL	P912-E1720	P912-E1720	1	f83r.47	NO	otchdy	OT+CHD+DY	Danach umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Danach umsetzen; fertig.
P917-I1225	P915-C333	f83r	BIOLOGICAL	P912-E1721	P912-E1721	1	f83r.47	NO	qokchdy	OK+CHD+DY	Ansetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I1226	P915-C334	f83r	BIOLOGICAL	P912-E1722	P912-E1722	1	f83r.47	NO	shedal	SHED+AL	Ruhen lassen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen zur Ziel- oder Anschlussstelle.
P917-I1227	P915-C334	f83r	BIOLOGICAL	P912-E1723	P912-E1726	4	f83r.48	NO	dal · cheol · lol · chdal	AL | CHEO+L | L+OL | CHD+AL	Weiter den Auszug umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter den Auszug umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf.
P917-I1228	P915-C334	f83r	BIOLOGICAL	P912-E1727	P912-E1730	4	f83r.48|f83r.49	YES	aiin · sol · daiiin · chedy	AIIN | OL | DA+IIN | CHD+Y	Weiter nach Sollmaß auf der zweiten Stufe auf der angegebenen Stufe diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter nach Sollmaß auf der zweiten Stufe auf der angegebenen Stufe diesen Posten umsetzen.
P917-I1229	P915-C335	f83r	BIOLOGICAL	P912-E1733	P912-E1733	1	f83r.52	NO	solkeey	SOLK+EE+Y	Diesen Posten länger an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Diesen Posten länger auffangen.
P917-I1230	P915-C335	f83r	BIOLOGICAL	P912-E1734	P912-E1734	1	f83r.52	NO	qekey	E+K+E+Y	Diesen Posten kurz zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten kurz zugeben.
P917-I1231	P915-C335	f83r	BIOLOGICAL	P912-E1735	P912-E1735	1	f83r.52	NO	raly	R+AL+Y	Diesen Posten den Zustand markieren zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R	Diesen Posten kennzeichnen zur Ziel- oder Anschlussstelle.
P917-I1232	P915-C335	f83r	BIOLOGICAL	P912-E1736	P912-E1737	2	f83r.52|f83r.53	YES	ol · solchkal	OL | S+OL+CHK+AL	Weiter prüfen und behandeln zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S>CHK	Weiter wählen und behandeln zur Ziel- oder Anschlussstelle.
P917-I1233	P915-C335	f83r	BIOLOGICAL	P912-E1738	P912-E1747	10	f83r.53|f83r.54|f83r.55	YES	cheol · qotar · ol · daiin · ol · dain · chey · ldalor · sol · rtain	CHEO+L | OT+AR | OL | AIIN | OL | AIN | Y | L+AL+OR | OL | R+T+AIN	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz den Zustand markieren und bearbeiten in den nächsten Lauf zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R>T	Danach weiter von der Entnahmestelle nach Sollmaß als eine Portion den Auszug, diesen Posten und den Ansatz kennzeichnen und einstellen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P917-I1234	P915-C335	f83r	BIOLOGICAL	P912-E1748	P912-E1748	1	f83r.55	NO	cthal	CTH+AL	Bis bereit führen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CTH	Bereitstellen zur Ziel- oder Anschlussstelle.
P917-I1235	P915-C336	f67r2	ZODIAC	P912-E1777	P912-E1777	1	f67r2.13	NO	opodchol	O+P+O+D_ADDR+OL	Weiter aus diesem Teil bearbeiten, einsetzen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	O>P>O	Weiter aus diesem Teil ausführen, einsetzen und ausführen.
P917-I1236	P915-C336	f67r2	ZODIAC	P912-E1778	P912-E1778	1	f67r2.13	NO	s	S	Prüfen.	ACTION_OR_LICENSED_CLOSE	S	Wählen.
P917-I1237	P915-C336	f67r2	ZODIAC	P912-E1779	P912-E1781	3	f67r2.13|f67r2.14	YES	ain · aldy · soeey	AIN | AL+D_ADDR+Y | S+O+EE+Y	Aus diesem Teil als eine Portion diesen Posten länger prüfen und bearbeiten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S>O	Aus diesem Teil als eine Portion diesen Posten länger wählen und ausführen zur Ziel- oder Anschlussstelle.
P917-I1238	P915-C336	f67r2	ZODIAC	P912-E1782	P912-E1782	1	f67r2.14	NO	doiin	D_ADDR+O+IIN	Aus diesem Teil auf der angegebenen Stufe bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil auf der angegebenen Stufe ausführen.
P917-I1239	P915-C336	f67r2	ZODIAC	P912-E1783	P912-E1783	1	f67r2.14	NO	oldy	OL+DY	Weiter weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter weiterarbeiten; fertig.
P917-I1240	P915-C337	f67r2	ZODIAC	P912-E1785	P912-E1785	1	f67r2.16	NO	odaeiin	O+DA+E+IIN	Auf der zweiten Stufe auf der angegebenen Stufe kurz bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Auf der zweiten Stufe auf der angegebenen Stufe kurz ausführen.
P917-I1241	P915-C337	f67r2	ZODIAC	P912-E1786	P912-E1786	1	f67r2.16	NO	okoes	OK+O+E+S	Kurz ansetzen, bearbeiten und prüfen.	ACTION_OR_LICENSED_CLOSE	OK>O>S	Kurz ansetzen, ausführen und wählen.
P917-I1242	P915-C337	f67r2	ZODIAC	P912-E1787	P912-E1787	1	f67r2.16	NO	oekain	O+E+K+AIN	Als eine Portion kurz bearbeiten und zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	O>K	Als eine Portion kurz ausführen und zugeben.
P917-I1243	P915-C337	f67r2	ZODIAC	P912-E1788	P912-E1790	3	f67r2.16|f67r2.17	YES	y · otchey · soraiir	Y | OT+Y | S+OR+AIIN+R	Danach nach Sollmaß diesen Posten und den Ansatz prüfen und den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	S>R	Danach nach Sollmaß diesen Posten und den Ansatz wählen und kennzeichnen.
P917-I1244	P915-C337	f67r2	ZODIAC	P912-E1791	P912-E1792	2	f67r2.17|f67r2.18	YES	dy · qopchy	Y | O+P+Y	Diesen Posten bearbeiten und einsetzen.	ACTION_OR_LICENSED_CLOSE	O>P	Diesen Posten ausführen und einsetzen.
P917-I1245	P915-C337	f67r2	ZODIAC	P912-E1793	P912-E1795	3	f67r2.18|f67r2.19	YES	daiin · dal · ydchos	AIIN | AL | Y+D_ADDR+CH+O+S	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, bearbeiten und prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CH>O>S	Aus diesem Teil nach Sollmaß diesen Posten entnehmen, ausführen und wählen zur Ziel- oder Anschlussstelle.
P917-I1246	P915-C337	f67r2	ZODIAC	P912-E1796	P912-E1799	4	f67r2.19|f67r2.20	YES	ain · ar · amy · chocfhy	AIN | AR | AM_ADDR+Y | CH+O+CFH+Y	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, bearbeiten und pressen oder trennen zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	CH>O>CFH	Von der Entnahmestelle als eine Portion diesen Posten entnehmen, ausführen und pressen zur Innenstelle.
P917-I1247	P915-C337	f67r2	ZODIAC	P912-E1800	P912-E1800	1	f67r2.20	NO	saral	S+AR+AL	Von der Entnahmestelle prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S	Von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P917-I1248	P915-C337	f67r2	ZODIAC	P912-E1801	P912-E1801	1	f67r2.21	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I1249	P915-C337	f67r2	ZODIAC	P912-E1802	P912-E1803	2	f67r2.21	NO	am · ar	AM_ADDR | AR	Von der Entnahmestelle zur Innenstelle weiterarbeiten.	CLAUSE_END_ELLIPSIS		Von der Entnahmestelle zur Innenstelle weiterarbeiten.
P917-I1250	P915-C338	f67r2	ZODIAC	P912-E1805	P912-E1805	1	f67r2.23	NO	oparchy	O+P+AR+CH+Y	Von der Entnahmestelle diesen Posten bearbeiten, einsetzen und entnehmen.	ACTION_OR_LICENSED_CLOSE	O>P>CH	Von der Entnahmestelle diesen Posten ausführen, einsetzen und entnehmen.
P917-I1251	P915-C338	f67r2	ZODIAC	P912-E1806	P912-E1806	1	f67r2.23	NO	salsain	S+AL+S+AIN	Als eine Portion prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S>S	Als eine Portion wählen zur Ziel- oder Anschlussstelle.
P917-I1252	P915-C338	f67r2	ZODIAC	P912-E1807	P912-E1807	1	f67r2.24	NO	sodar	S+O+DA+R	Auf der zweiten Stufe prüfen, bearbeiten und den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	S>O>R	Auf der zweiten Stufe wählen, ausführen und kennzeichnen.
P917-I1253	P915-C338	f67r2	ZODIAC	P912-E1808	P912-E1808	1	f67r2.24	NO	ofar	O+LOCAL_CHAR_F+AR	Von der Entnahmestelle bearbeiten mit f-Zeichen.	ACTION_OR_LICENSED_CLOSE	O	Von der Entnahmestelle ausführen mit f-Zeichen.
P917-I1254	P915-C338	f67r2	ZODIAC	P912-E1809	P912-E1811	3	f67r2.24|f67r2.25|f67r2.26	YES	ar · ydam · yteoor	AR | Y+DA+AM_ADDR | Y+T+E+O+OR	Von der Entnahmestelle auf der zweiten Stufe diesen Posten und den Ansatz kurz bearbeiten zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	T>O	Von der Entnahmestelle auf der zweiten Stufe diesen Posten und den Ansatz kurz einstellen und ausführen zur Innenstelle.
P917-I1255	P915-C338	f67r2	ZODIAC	P912-E1812	P912-E1812	1	f67r2.26	NO	yto	Y+T+O	Diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T>O	Diesen Posten einstellen und ausführen.
P917-I1256	P915-C338	f67r2	ZODIAC	P912-E1813	P912-E1813	1	f67r2.26	NO	ykor	Y+K+OR	Diesen Posten und den Ansatz zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten und den Ansatz zugeben.
P917-I1257	P915-C338	f67r2	ZODIAC	P912-E1814	P912-E1814	1	f67r2.27	NO	okeo	OK+E+O	Kurz ansetzen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	OK>O	Kurz ansetzen und ausführen.
P917-I1258	P915-C338	f67r2	ZODIAC	P912-E1815	P912-E1815	1	f67r2.27	NO	r	R	Den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen.
P917-I1259	P915-C338	f67r2	ZODIAC	P912-E1816	P912-E1817	2	f67r2.27	NO	aiin · am	AIIN | AM_ADDR	Nach Sollmaß zur Innenstelle weiterarbeiten.	CLAUSE_END_ELLIPSIS		Nach Sollmaß zur Innenstelle weiterarbeiten.
P917-I1260	P915-C339	f67r2	ZODIAC	P912-E1820	P912-E1820	1	f67r2.29	NO	ytody	Y+T+O+DY	Diesen Posten bearbeiten; fertig.	ACTION_OR_LICENSED_CLOSE	T>O	Diesen Posten einstellen und ausführen; fertig.
P917-I1261	P915-C340	f67r2	ZODIAC	P912-E1821	P912-E1821	1	f67r2.29	NO	saiin	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I1262	P915-C340	f67r2	ZODIAC	P912-E1822	P912-E1822	1	f67r2.30	NO	ochol	O+OL	Weiter bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Weiter ausführen.
P917-I1263	P915-C340	f67r2	ZODIAC	P912-E1823	P912-E1823	1	f67r2.30	NO	olol	OL+OL	Weiter weiterarbeiten.	CLAUSE_END_ELLIPSIS		Weiter weiterarbeiten.
P917-I1264	P915-C341	f67r2	ZODIAC	P912-E1825	P912-E1825	1	f67r2.32	NO	dosar	D_ADDR+O+S+AR	Aus diesem Teil von der Entnahmestelle bearbeiten und prüfen.	ACTION_OR_LICENSED_CLOSE	O>S	Aus diesem Teil von der Entnahmestelle ausführen und wählen.
P917-I1265	P915-C341	f67r2	ZODIAC	P912-E1826	P912-E1826	1	f67r2.32	NO	odas	O+DA+S	Auf der zweiten Stufe bearbeiten und prüfen.	ACTION_OR_LICENSED_CLOSE	O>S	Auf der zweiten Stufe ausführen und wählen.
P917-I1266	P915-C341	f67r2	ZODIAC	P912-E1827	P912-E1829	3	f67r2.32|f67r2.33	YES	air · alaiin · dokan	AIR | AL+AIIN | D_ADDR+OK+AN	Aus diesem Teil nach Sollmaß ansetzen entlang des Laufs zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil nach Sollmaß ansetzen entlang des Laufs zur Ziel- oder Anschlussstelle.
P917-I1267	P915-C341	f67r2	ZODIAC	P912-E1830	P912-E1830	1	f67r2.33	NO	oear	O+E+AR	Von der Entnahmestelle kurz bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Von der Entnahmestelle kurz ausführen.
P917-I1268	P915-C341	f67r2	ZODIAC	P912-E1831	P912-E1831	1	f67r2.33	NO	odal	O+DA+L	Auf der zweiten Stufe bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	O	Auf der zweiten Stufe ausführen in den nächsten Lauf.
P917-I1269	P915-C342	f67r2	ZODIAC	P912-E1834	P912-E1836	3	f67r2.35	NO	chol · giin · okol	OL | LOCAL_CHAR_G+IIN | OK+OL	Weiter auf der angegebenen Stufe ansetzen mit g-Zeichen.	ACTION_OR_LICENSED_CLOSE	OK	Weiter auf der angegebenen Stufe ansetzen mit g-Zeichen.
P917-I1270	P915-C342	f67r2	ZODIAC	P912-E1837	P912-E1837	1	f67r2.36	NO	ytor	Y+T+OR	Diesen Posten und den Ansatz bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten und den Ansatz einstellen.
P917-I1271	P915-C342	f67r2	ZODIAC	P912-E1838	P912-E1839	2	f67r2.36	NO	daiin · or	AIIN | OR	Nach Sollmaß mit den Ansatz weiterarbeiten.	CLAUSE_END_ELLIPSIS		Nach Sollmaß den Ansatz weiterarbeiten.
P917-I1272	P915-C343	f67r2	ZODIAC	P912-E1841	P912-E1841	1	f67r2.38	NO	otoldos	OT+OL+D_ADDR+O+S	Danach weiter aus diesem Teil bearbeiten und prüfen.	ACTION_OR_LICENSED_CLOSE	O>S	Danach weiter aus diesem Teil ausführen und wählen.
P917-I1273	P915-C343	f67r2	ZODIAC	P912-E1842	P912-E1842	1	f67r2.38	NO	octhole	O+CTH+OL+E	Weiter kurz bearbeiten und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	O>CTH	Weiter kurz ausführen und bereitstellen.
P917-I1274	P915-C343	f67r2	ZODIAC	P912-E1843	P912-E1843	1	f67r2.39	NO	sor	S+OR	Den Ansatz prüfen.	ACTION_OR_LICENSED_CLOSE	S	Den Ansatz wählen.
P917-I1275	P915-C343	f67r2	ZODIAC	P912-E1844	P912-E1844	1	f67r2.39	NO	chedaiin	CHD+AIIN	Nach Sollmaß umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Nach Sollmaß umsetzen.
P917-I1276	P915-C343	f67r2	ZODIAC	P912-E1845	P912-E1846	2	f67r2.39|f67r2.40	YES	dy · yteos	Y | Y+T+E+O+S_ADDR	Diesen Posten kurz bearbeiten zur bezeichneten s-Stelle.	ACTION_OR_LICENSED_CLOSE	T>O	Diesen Posten kurz einstellen und ausführen zur bezeichneten s-Stelle.
P917-I1277	P915-C343	f67r2	ZODIAC	P912-E1847	P912-E1847	1	f67r2.40	NO	oiin	O+IIN	Auf der angegebenen Stufe bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Auf der angegebenen Stufe ausführen.
P917-I1278	P915-C343	f67r2	ZODIAC	P912-E1848	P912-E1848	1	f67r2.40	NO	og	O+G_LABEL	Bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Ausführen.
