work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W679	U089	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S003	PROSE	f56r	E089	NOT_REQUIRED	kchey	PR073	MC122	diesen Posten kurz bearbeiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W680	U090	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S003	PROSE	f56r	E090	NOT_REQUIRED	qokokchy	PR154	MC015	erneut ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W681	U091	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S004	PROSE	f56r	E091	NOT_REQUIRED	okchy	PR106	MC103	Posten zur Weiterbearbeitung ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W682	U092	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S004	PROSE	f56r	E092	NOT_REQUIRED	chokcheo	PR039	MC006	Auszug zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W683	U093	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S004	PROSE	f56r	E093	NOT_REQUIRED	kchal	PR072	MC077	an der Zielstelle bearbeiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W684	U094	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S005	PROSE	f56r	E094	NOT_REQUIRED	sho	PR198	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W685	U095	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S005	PROSE	f56r	E095	NOT_REQUIRED	chokchy	PR040	MC103	Posten zur Weiterbearbeitung ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W686	U096	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S005	PROSE	f56r	E096	NOT_REQUIRED	kchoar	PR074	MC136	Auszug daraus	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W687	U097	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S005	PROSE	f56r	E097	NOT_REQUIRED	sotodan	PR212	MC068	danach anwenden	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W688	U098	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S006	PROSE	f56r	E098	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W689	U099	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S006	PROSE	f56r	E099	NOT_REQUIRED	keol	PR077	MC104	kurz weiterbearbeiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W690	U100	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S006	PROSE	f56r	E100	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W691	U229	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S001	PROSE	f83r	E229	NOT_REQUIRED	olkeedy	PR115	MC045	länger sammeln; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W692	U230	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S002	PROSE	f83r	E230	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W693	U231	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S002	PROSE	f83r	E231	NOT_REQUIRED	chkeedy	PR032	MC110	länger wärmen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W694	U232	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S003	PROSE	f83r	E232	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W695	U233	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S003	PROSE	f83r	E233	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W696	U234	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S003	PROSE	f83r	E234	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W697	U235	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S003	PROSE	f83r	E235	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W698	U236	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S004	PROSE	f83r	E236	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W699	U237	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S004	PROSE	f83r	E237	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W700	U238	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S004	PROSE	f83r	E238	NOT_REQUIRED	dar	PR059	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W701	U239	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S005	PROSE	f83r	E239	NOT_REQUIRED	schedy	PR180	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W702	U240	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S006	PROSE	f83r	E240	NOT_REQUIRED	chedchy	PR017	MC064	diesen Posten überführen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W703	U241	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S006	PROSE	f83r	E241	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W704	U242	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S006	PROSE	f83r	E242	NOT_REQUIRED	olchedy	PR112	MC028	weiterüberführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W705	U243	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S007	PROSE	f83r	E243	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W706	U244	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S007	PROSE	f83r	E244	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W707	U245	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S007	PROSE	f83r	E245	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W708	U246	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S008	PROSE	f83r	E246	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W709	U247	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S009	PROSE	f83r	E247	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W710	U248	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S010	PROSE	f83r	E248	NOT_REQUIRED	pchedal	PR134	MC126	Einlass	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W711	U249	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S010	PROSE	f83r	E249	NOT_REQUIRED	otedy	PR129	MC135	kurze Folge; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W712	U250	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S011	PROSE	f83r	E250	NOT_REQUIRED	shecthedchy	PR190	MC043	bereiten Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W713	U251	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S011	PROSE	f83r	E251	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W714	U252	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S011	PROSE	f83r	E252	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W715	U253	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S011	PROSE	f83r	E253	NOT_REQUIRED	chary	PR008	MC009	aus diesem Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W716	U254	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S012	PROSE	f83r	E254	NOT_REQUIRED	sor	PR210	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W717	U255	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S012	PROSE	f83r	E255	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W718	U256	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S013	PROSE	f83r	E256	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W719	U257	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S013	PROSE	f83r	E257	NOT_REQUIRED	chkain	PR031	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W720	U258	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S013	PROSE	f83r	E258	NOT_REQUIRED	shcthey	PR186	MC073	kurz bereithalten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W721	U259	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S013	PROSE	f83r	E259	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W722	U260	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S014	PROSE	f83r	E260	NOT_REQUIRED	okair	PR102	MC081	Wasser einlassen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W723	U261	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S014	PROSE	f83r	E261	NOT_REQUIRED	sheedy	PR194	MC003	länger absetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W724	U262	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S015	PROSE	f83r	E262	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W725	U263	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S016	PROSE	f83r	E263	NOT_REQUIRED	lo	PR090	MC030	abfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W726	U264	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S016	PROSE	f83r	E264	NOT_REQUIRED	qokchedy	PR146	MC005	angesetzten Inhalt überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W727	U265	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S017	PROSE	f83r	E265	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W728	U266	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S018	PROSE	f83r	E266	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W729	U267	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S019	PROSE	f83r	E267	NOT_REQUIRED	qokshedy	PR156	MC151	Absetzgang ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W730	U268	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S020	PROSE	f83r	E268	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W731	U269	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S020	PROSE	f83r	E269	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W732	U270	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E270	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W733	U271	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E271	NOT_REQUIRED	shcthy	PR187	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W734	U272	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E272	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W735	U273	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E273	NOT_REQUIRED	sy	PR214	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W736	U274	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E274	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W737	U275	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E275	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W738	U276	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E276	NOT_REQUIRED	shecthy	PR191	MC137	kurz bereit halten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W739	U277	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E277	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W740	U278	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E278	NOT_REQUIRED	tal	PR216	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W741	U279	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E279	NOT_REQUIRED	shcthy	PR187	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W742	U280	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S021	PROSE	f83r	E280	NOT_REQUIRED	dalchdy	PR057	MC031	dorthin umsetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W743	U281	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S022	PROSE	f83r	E281	NOT_REQUIRED	qotchedy	PR165	MC057	nächsten Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W744	U282	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S023	PROSE	f83r	E282	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W745	U283	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S024	PROSE	f83r	E283	NOT_REQUIRED	tchedy	PR218	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W746	U284	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S025	PROSE	f83r	E284	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W747	U285	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E285	NOT_REQUIRED	cheedar	PR020	MC042	von dort umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W748	U286	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E286	NOT_REQUIRED	chldaiin	PR034	MC144	Absetzmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W749	U287	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E287	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W750	U288	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E288	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W751	U289	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E289	NOT_REQUIRED	checthy	PR015	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W752	U290	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E290	NOT_REQUIRED	chealror	PR014	MC146	Ansatz von dort zur Zielstelle	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W753	U291	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S026	PROSE	f83r	E291	NOT_REQUIRED	solkeedy	PR206	MC045	länger sammeln; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W754	U292	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	HOW	5	1	B3	B3-S027	PROSE	f83r	E292	NOT_REQUIRED	qoteedy	PR170	MC173	lange Folge; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
