occurrence_id	held_form_id	form	opaque_head_id	eva_transcription_label	body	head_occupancy	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	single_token_line	previous_surface	next_surface	surface_line	all_readers_exact	split_normalized_all_readers	reader_status	pair_axis	selected_occurrence_role	structural_render_de	exploratory_body_candidate_de	exploratory_candidate_render_de	body_candidate_renderer_license	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-O0726	G737-F250	rsheedy	H3	r	sheedy	3	f83r	f83r.7	B	B	2	7	7	10	MIDDLE	0.666667	0	0	0	qol	qokedy	solshed lsheedy qeeedy qoky o qol rsheedy qokedy qoteedy qoteedy	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [rsheedy]	angefeuchtetes oder eingeweichtes Ergebnis, Form II	interner Bezug: [rsheedy] — Kandidat: angefeuchtetes oder eingeweichtes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0727	G737-F053	pchedal	H1	p	chedal	2	f83r	f83r.8	B	B	2	1	1	6	FIRST	0.000000	0	0	0	NONE	otedy	pchedal otedy shecthedchy qoky chedy chary	1	1	EXACT	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pchedal]	abgemessenes Trockenmaterial, Stufe I/Form I	Zeilen-/Recordöffner: [pchedal] — Kandidat: abgemessenes Trockenmaterial, Stufe I/Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0728	G737-F083	pchor	H1	p	chor	3	f83r	f83r.9	B	B	2	1	1	9	FIRST	0.000000	1	1	0	NONE	checphedy	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchor]	trockener Teil-/Portionsträger	Absatz-/Recordöffner: [pchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0729	G737-F251	lsheedy	H4	l	sheedy	3	f83r	f83r.9	B	B	2	4	4	9	MIDDLE	0.375000	1	0	0	qokedy	qokchdy	pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lsheedy]	angefeuchtetes oder eingeweichtes Ergebnis, Form II	internes Feld: [lsheedy] — Kandidat: angefeuchtetes oder eingeweichtes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0730	G737-F092	rchs	H3	r	chs	2	f83r	f83r.10	B	B	2	2	2	13	MIDDLE	0.083333	0	0	0	olkeey	cheeb	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [rchs]	trockene Grundform oder Trockenposten	interner Bezug: [rchs] — Kandidat: trockene Grundform oder Trockenposten	0	UNRESOLVED	UNRESOLVED	0
G737-O0731	G737-F106	skal	H2	s	kal	3	f83r	f83r.10	B	B	2	6	6	13	MIDDLE	0.416667	0	0	0	aiin	dain	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [skal]	erhitztes Material, Stufe I	H2-Ganzform oder internes Feld: [skal] — Kandidat: erhitztes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0732	G737-F129	lo	H4	l	o	3	f83r	f83r.11	B	B	2	10	10	10	LAST	1.000000	0	0	0	lchedy	NONE	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0733	G737-F099	ldar	H4	l	dar	2	f83r	f83r.13	B	B	2	10	10	10	LAST	1.000000	0	0	0	lchcphedy	NONE	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [ldar]	abgemessener Anteil, Stufe I	internes Feld: [ldar] — Kandidat: abgemessener Anteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0734	G737-F183	soldy	H2	s	oldy	3	f83r	f83r.18	B	B	2	9	9	9	LAST	1.000000	1	0	0	shdy	NONE	pdalshdy shocphedy otor shedy opshedy otshdy qokedol shdy soldy	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [soldy]	fertig aufbereitetes Materialergebnis	H2-Ganzform oder internes Feld: [soldy] — Kandidat: fertig aufbereitetes Materialergebnis	0	UNRESOLVED	UNRESOLVED	0
G737-O0735	G737-F011	sain	H2	s	ain	3	f83r	f83r.19	B	B	2	4	4	11	MIDDLE	0.300000	0	0	0	ockhey	ched	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sain]	Ordinal-/Wertstufe II	H2-Ganzform oder internes Feld: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0736	G737-F192	solkeedy	H2	s	olkeedy	3	f83r	f83r.20	B	B	2	1	1	9	FIRST	0.000000	0	0	0	NONE	qoteedy	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solkeedy]	erhitztes Materialergebnis, Form II	Posten-/Untereintragsform: [solkeedy] — Kandidat: erhitztes Materialergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0737	G737-F192	solkeedy	H2	s	olkeedy	3	f83r	f83r.21	B	B	2	1	1	10	FIRST	0.000000	0	0	0	NONE	qokedy	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solkeedy]	erhitztes Materialergebnis, Form II	Posten-/Untereintragsform: [solkeedy] — Kandidat: erhitztes Materialergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0738	G737-F052	schedair	H2	s	chedair	2	f83r	f83r.22	B	B	2	1	1	9	FIRST	0.000000	0	0	0	NONE	otchedy	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [schedair]	getrocknete Fraktion, Form I/Wert II	Posten-/Untereintragsform: [schedair] — Kandidat: getrocknete Fraktion, Form I/Wert II	0	UNRESOLVED	UNRESOLVED	0
G737-O0739	G737-F145	soiiin	H2	s	oiiin	3	f83r	f83r.24	B	B	2	1	1	6	FIRST	0.000000	0	0	0	NONE	checthy	soiiin checthy chety otaiin olsaly shedy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [soiiin]	Zubereitungsform: Index IV	Posten-/Untereintragsform: [soiiin] — Kandidat: Zubereitungsform: Index IV	0	UNRESOLVED	UNRESOLVED	0
G737-O0740	G737-F011	sain	H2	s	ain	3	f83r	f83r.33	B	B	2	6	6	6	LAST	1.000000	0	0	0	qokey	NONE	sy s aiin sheekchy qokey sain	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sain]	Ordinal-/Wertstufe II	H2-Ganzform oder internes Feld: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0741	G737-F109	skar	H2	s	kar	3	f83r	f83r.44	B	B	2	1	1	2	FIRST	0.000000	0	0	0	NONE	shedy	skar shedy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [skar]	erhitzte Teil-/Fraktionsstufe I	Posten-/Untereintragsform: [skar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0742	G737-F195	solkeey	H2	s	olkeey	3	f83r	f83r.52	B	B	2	1	1	4	FIRST	0.000000	1	1	0	NONE	qekey	solkeey qekey raly ol	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [solkeey]	erhitztes Material, Form II	Posten-/Untereintragsform: [solkeey] — Kandidat: erhitztes Material, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0743	G737-F021	raly	H3	r	aly	2	f83r	f83r.52	B	B	2	3	3	4	MIDDLE	0.666667	1	0	0	qekey	ol	solkeey qekey raly ol	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [raly]	Rohstoff-/Materialstufe I, Grundform	interner Bezug: [raly] — Kandidat: Rohstoff-/Materialstufe I, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0744	G737-F272	rtain	H3	r	tain	2	f83r	f83r.55	B	B	2	2	2	3	MIDDLE	0.500000	0	0	0	sol	cthal	sol rtain cthal	0	1	SPLIT_ONLY	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [rtain]	Kälte-/Abkühlindex II	interner Bezug: [rtain] — Kandidat: Kälte-/Abkühlindex II	0	UNRESOLVED	UNRESOLVED	0
G737-O0745	G737-F193	rolkeedy	H3	r	olkeedy	3	f83v	f83v.8	B	B	2	1	1	5	FIRST	0.000000	0	0	0	NONE	qokaiin	rolkeedy qokaiin okaiin ched okchey	1	1	EXACT	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [rolkeedy]	erhitztes Materialergebnis, Form II	H3-Ganzform oder Ausnahme: [rolkeedy] — Kandidat: erhitztes Materialergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0746	G737-F055	pchedar	H1	p	chedar	3	f83v	f83v.11	B	B	2	1	1	10	FIRST	0.000000	1	1	0	NONE	shedal	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchedar]	abgemessene Trockenfraktion I, Form I	Absatz-/Recordöffner: [pchedar] — Kandidat: abgemessene Trockenfraktion I, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0747	G737-F256	lsheg	H4	l	sheg	2	f83v	f83v.11	B	B	2	10	10	10	LAST	1.000000	1	0	0	qoky	NONE	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lsheg]	opaker feuchtbezogener Eintragsabschluss G	internes Feld: [lsheg] — Kandidat: opaker feuchtbezogener Eintragsabschluss G	0	UNRESOLVED	UNRESOLVED	0
G737-O0748	G737-F050	lched	H4	l	ched	3	f83v	f83v.13	B	B	2	4	4	13	MIDDLE	0.250000	0	0	0	qo	qolky	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lched]	getrocknetes Ergebnis, Mittel-/Schlussform	internes Feld: [lched] — Kandidat: getrocknetes Ergebnis, Mittel-/Schlussform	0	UNRESOLVED	UNRESOLVED	0
G737-O0749	G737-F205	lols	H4	l	ols	2	f83v	f83v.27	B	B	2	6	6	6	LAST	1.000000	0	0	0	cheeky	NONE	dsheol cheol shedy qokaiin cheeky lols	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lols]	Materialposten	internes Feld: [lols] — Kandidat: Materialposten	0	UNRESOLVED	UNRESOLVED	0
G737-O0750	G737-F139	sodair	H2	s	odair	2	f85r1	f85r1.1	T	B	2	10	10	11	MIDDLE	0.900000	1	0	0	shedy	shey	pdsheody shdol shey otchdy dshedy soeeedy dchefoey sair shedy sodair shey	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sodair]	Zubereitungsanteil oder -dosis, Stufe II	H2-Ganzform oder internes Feld: [sodair] — Kandidat: Zubereitungsanteil oder -dosis, Stufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0751	G737-F098	pdar	H1	p	dar	2	f85r1	f85r1.11	T	B	2	1	1	12	FIRST	0.000000	1	1	0	NONE	ol	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pdar]	abgemessener Anteil, Stufe I	Absatz-/Recordöffner: [pdar] — Kandidat: abgemessener Anteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0752	G737-F260	rsheodar	H3	r	sheodar	2	f85r1	f85r1.13	T	B	2	1	1	12	FIRST	0.000000	0	0	0	NONE	qocthy	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [rsheodar]	angefeuchtete Zubereitungsfraktion I	H3-Ganzform oder Ausnahme: [rsheodar] — Kandidat: angefeuchtete Zubereitungsfraktion I	0	UNRESOLVED	UNRESOLVED	0
G737-O0753	G737-F197	polky	H1	p	olky	3	f85r1	f85r1.17	T	B	2	1	1	10	FIRST	0.000000	1	1	0	NONE	shey	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [polky]	erhitztes Material, Grundform	Absatz-/Recordöffner: [polky] — Kandidat: erhitztes Material, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0754	G737-F038	pchdaiin	H1	p	chdaiin	2	f85r1	f85r1.23	T	B	2	1	1	11	FIRST	0.000000	1	1	0	NONE	shodaiin	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchdaiin]	Trockenresultat: Dosis oder Wert III	Absatz-/Recordöffner: [pchdaiin] — Kandidat: Trockenresultat: Dosis oder Wert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0755	G737-F011	sain	H2	s	ain	3	f85r2	f85r2.2	C	B	2	1	1	5	FIRST	0.000000	1	1	0	NONE	or	sain or or aiin opchdy	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0756	G737-F151	soiis	H2	s	oiis	2	f85r2	f85r2.11	C	B	2	1	1	4	FIRST	0.000000	0	0	0	NONE	aiin	soiis aiin shedaiin chokm	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [soiis]	UNKNOWN	Posten-/Untereintragsform: [soiis] — Kandidat: UNKNOWN	0	UNRESOLVED	UNRESOLVED	0
G737-O0757	G737-F217	sorain	H2	s	orain	3	f85r2	f85r2.12	C	B	2	4	4	4	LAST	1.000000	1	0	0	chey	NONE	otchs shedor chey sorain	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sorain]	Teil-/Portionsträger: Wert II	H2-Ganzform oder internes Feld: [sorain] — Kandidat: Teil-/Portionsträger: Wert II	0	UNRESOLVED	UNRESOLVED	0
G737-O0758	G737-F029	sary	H2	s	ary	2	f85r2	f85r2.18	C	B	2	5	5	5	LAST	1.000000	1	0	0	chdy	NONE	okees olaiin qokal chdy sary	1	1	EXACT	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [sary]	Teil-/Fraktionsstufe I, abgeschlossen	H2-Ganzform oder internes Feld: [sary] — Kandidat: Teil-/Fraktionsstufe I, abgeschlossen	0	UNRESOLVED	UNRESOLVED	0
G737-O0759	G737-F225	los	H4	l	os	2	f85r2	f85r2.22	C	B	2	1	1	8	FIRST	0.000000	0	0	0	NONE	ar	los ar shedy qokshey qosey or aiin og	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [los]	Zubereitungsposten	H4-Ganzform oder Ausnahme: [los] — Kandidat: Zubereitungsposten	0	UNRESOLVED	UNRESOLVED	0
G737-O0760	G737-F065	lcheol	H4	l	cheol	2	f85r2	f85r2.23	C	B	2	2	2	5	MIDDLE	0.250000	0	0	0	ol	chol	ol lcheol chol ol sheoly	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheol]	Trockenmaterial	internes Feld: [lcheol] — Kandidat: Trockenmaterial	0	UNRESOLVED	UNRESOLVED	0
G737-O0761	G737-F012	rain	H3	r	ain	3	f86v3	f86v3.2	C	B	2	1	1	8	FIRST	0.000000	0	0	0	NONE	ychedy	rain ychedy qoeeey otair cheody ytain qy kaiin	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [rain]	Ordinal-/Wertstufe II	H3-Ganzform oder Ausnahme: [rain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0762	G737-F011	sain	H2	s	ain	3	f86v3	f86v3.7	C	B	2	1	1	7	FIRST	0.000000	0	0	0	NONE	ytaiin	sain ytaiin ytapy odeeey dal dair ytam	1	1	EXACT	ENTRY_PAIR	LINE_ITEM_OR_SUBENTRY	Posten-/Untereintragsform: [sain]	Ordinal-/Wertstufe II	Posten-/Untereintragsform: [sain] — Kandidat: Ordinal-/Wertstufe II	0	UNRESOLVED	UNRESOLVED	0
G737-O0763	G737-F116	skeeody	H2	s	keeody	2	f86v3	f86v3.16	C	B	2	2	2	7	MIDDLE	0.166667	0	0	0	dcheody	qokshey	dcheody skeeody qokshey cheodain ykched sar aldy	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [skeeody]	vollständig erhitztes Zubereitungsergebnis	H2-Ganzform oder internes Feld: [skeeody] — Kandidat: vollständig erhitztes Zubereitungsergebnis	0	UNRESOLVED	UNRESOLVED	0
G737-O0764	G737-F111	lkar	H4	l	kar	3	f86v3	f86v3.20	C	B	2	8	8	9	MIDDLE	0.875000	0	0	0	chckhey	ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0765	G737-F094	pdaiin	H1	p	daiin	2	f86v5	f86v5.7	T	B	2	1	1	9	FIRST	0.000000	1	1	0	NONE	qoteedy	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pdaiin]	Dosis-/Wertslot III	Absatz-/Recordöffner: [pdaiin] — Kandidat: Dosis-/Wertslot III	0	UNRESOLVED	UNRESOLVED	0
G737-O0766	G737-F180	poldaiin	H1	p	oldaiin	2	f86v5	f86v5.18	T	B	2	1	1	11	FIRST	0.000000	1	1	0	NONE	shea	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [poldaiin]	Materialergebnis: Dosis oder Wert III	Absatz-/Recordöffner: [poldaiin] — Kandidat: Materialergebnis: Dosis oder Wert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0767	G737-F103	lkaiin	H4	l	kaiin	2	f86v5	f86v5.18	T	B	2	5	5	11	MIDDLE	0.400000	1	0	0	otcho	os	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0768	G737-F121	lkey	H4	l	key	2	f86v5	f86v5.21	T	B	2	11	11	11	LAST	1.000000	0	0	0	qotey	NONE	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkey]	erhitzte Form I	internes Feld: [lkey] — Kandidat: erhitzte Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0769	G737-F083	pchor	H1	p	chor	3	f86v5	f86v5.27	T	B	2	1	1	11	FIRST	0.000000	0	0	0	NONE	ypchor	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	1	1	EXACT	ENTRY_PAIR	LINE_OR_RECORD_OPENER	Zeilen-/Recordöffner: [pchor]	trockener Teil-/Portionsträger	Zeilen-/Recordöffner: [pchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0770	G737-F082	lchody	H4	l	chody	3	f86v5	f86v5.38	T	B	2	5	5	8	MIDDLE	0.571429	0	0	0	ytchey	ykar	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchody]	trocken aufbereitetes Ergebnis, Grundform	internes Feld: [lchody] — Kandidat: trocken aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0771	G737-F043	lchdol	H4	l	chdol	2	f86v6	f86v6.11	T	B	2	8	8	11	MIDDLE	0.700000	0	0	0	qoko	or	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchdol]	Trockenmaterial-Maßslot	internes Feld: [lchdol] — Kandidat: Trockenmaterial-Maßslot	0	UNRESOLVED	UNRESOLVED	0
G737-O0772	G737-F121	lkey	H4	l	key	2	f86v6	f86v6.14	T	B	2	8	8	12	MIDDLE	0.636364	0	0	0	chcfhy	okar	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkey]	erhitzte Form I	internes Feld: [lkey] — Kandidat: erhitzte Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0773	G737-F111	lkar	H4	l	kar	3	f86v6	f86v6.18	T	B	2	9	9	11	MIDDLE	0.800000	0	0	0	olkchey	otal	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0774	G737-F111	lkar	H4	l	kar	3	f86v6	f86v6.27	T	B	2	2	2	12	MIDDLE	0.090909	0	0	0	alshdr	dal	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0775	G737-F194	polkeey	H1	p	olkeey	3	f86v6	f86v6.30	T	B	2	1	1	9	FIRST	0.000000	1	1	0	NONE	tshed	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [polkeey]	erhitztes Material, Form II	Absatz-/Recordöffner: [polkeey] — Kandidat: erhitztes Material, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0776	G737-F129	lo	H4	l	o	3	f86v6	f86v6.33	T	B	2	8	8	13	MIDDLE	0.583333	0	0	0	ld	l	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0777	G737-F103	lkaiin	H4	l	kaiin	2	f86v6	f86v6.36	T	B	2	8	8	10	MIDDLE	0.777778	0	0	0	qokeey	olkaiin	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0778	G737-F239	lshar	H4	l	shar	2	f86v6	f86v6.37	T	B	2	1	1	11	FIRST	0.000000	0	0	0	NONE	okar	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lshar]	angefeuchtete Teil-/Fraktionsstufe I	H4-Ganzform oder Ausnahme: [lshar] — Kandidat: angefeuchtete Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0779	G737-F129	lo	H4	l	o	3	f86v6	f86v6.37	T	B	2	11	11	11	LAST	1.000000	0	0	0	octhear	NONE	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0780	G737-F103	lkaiin	H4	l	kaiin	2	f86v6	f86v6.38	T	B	2	9	9	10	MIDDLE	0.888889	0	0	0	qoedy	oltam	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0781	G737-F111	lkar	H4	l	kar	3	f86v6	f86v6.42	T	B	2	7	7	10	MIDDLE	0.666667	0	0	0	al	chdy	otaiin qokain otal otal lt al lkar chdy qotol qokain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
