occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	scope_mode	context_class	placement_class	attachment_class	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	working_gloss_de	working_render_de	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line
G660-T480	f85r1	f85r1.13	8	8	12	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	ol	aiin	ols	17	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	rsheodor qoctho kar okaiin ykeeeody qotal ol s aiin ol daldy shody	reodar qocth kar okaiin ykeeeody qotal ol s aiin ol al y shody
G660-T481	f85r1	f85r1.14	5	5	12	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	oteody	ar	oteodys	0	sar	62	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	daror sheedy keody oteody sar aiin cheedy otaiin dar al odaiiin	dar r sheedy keody oteo y s ar aiin cheedy otaiin ar al odaiiin
G660-T482	f85r1	f85r1.20	11	11	11	dy	P	EOS	T	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qokchdy	<EOS>	qokchdydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	pcheoy kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	pcheoykshe y qocph y qofol shdaldy dairar cheeteey otche y qokch y y
G660-T483	f85r1	f85r1.23	9	9	11	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	chol	qopar	choldy	8	dyqopar	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pchdaiin shodaiin shofshedy yteody ypar ches aiin chol dy qopar shetam	pch aiin shodaiin shopedy yteody yp r ches aiin chol dy qopar shetam
G660-T484	f85r1	f85r1.26	8	8	13	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	dar	aiin	dars	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdairor shshdar qopchedy opchdy qofchdy dar s ain chcphdy darordaiin	pchdair or shshdar qopchedy opchdy qofch y dar s aiin chcph y dar or daiin
G660-T485	f85r1	f85r1.29	6	6	13	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	or	cheey	ors	0	scheey	1	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees aiin olkeeody ors cheey qokchdy qotol okar otar otchy dkam	oees aiin olkeeody or s cheey qokch y qotol okar otar otchy okam
G660-T486	f85r1	f85r1.35	1	1	6	s	P	BOS	T	B	2	CONTEXT_SCOPED	S_BOS	NONE	RIGHT_SEED_HEAD	<BOS>	ar	NONE	0	sar	62	Samen-/Saatgutposten	Samen-/Saatgutposten:	Salzposten oder bloßer Rubrikkopf	0	0	1	0	s ar chedar olpchdy otol otchedy	sar chedar olpchdy otol otchedy	sar che ar olpchdy otol otche y
G660-T488	f86v3	f86v3.34	2	2	7	dy	P	MEDIAL	C	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	yteeo	chedy	yteeody	6	dychedy	2	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	yteeo dy chedy qokal yteey qokar am	yteeo dy chedy qokal yteey qotar am	yteeody chedy qokal yteey qotar am
G660-T489	f86v5	f86v5.28	10	10	14	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	teo	tey	teody	7	dytey	1	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	odaiin oal kar ar or ytdar qokeeey teodyteytar an ytarar	odaiin o al kar ar or ytdar qokeeey teodyteytar ytarar
G660-T490	f86v5	f86v5.32	3	3	12	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	ytchy	qotal	ytchydy	0	dyqotal	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin
G660-T491	f86v5	f86v5.35	10	10	11	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	qoody	aim	qoodys	0	saim	2	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey or aiin ytair ytaim otal shod qokchy qoody saim	ychey or aiin ytair ytaim otal shod qo kchy qoo y s aim
G660-T492	f86v5	f86v5.39	5	5	5	dy	P	EOS	T	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	octhy	<EOS>	octhydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	yteody chedy qoteey octhy dy	yteody chedy qoteey octhy dy	yteody chedy qoteey octhy y
G660-T494	f86v6	f86v6.28	14	14	14	dy	P	EOS	T	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	dytshy	<EOS>	dytshydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dytshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dy tshe y qotol dytshy dy
G660-T495	f86v6	f86v6.29	8	8	10	dy	P	MEDIAL	T	B	2	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	chedy	dal	chedydy	1	dydal	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykain chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin
G660-T498	f86v6	f86v6.7	12	12	15	s	P	MEDIAL	T	B	2	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	qokal	ar	qokals	1	sar	62	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	qokaiin y lche or or aiin ol or olkal or shedy qokal s ar orchey dy
G660-T499	f86v6	f86v6.7	15	15	15	dy	P	EOS	T	B	2	CONTEXT_SCOPED	DY_EOS	NONE	EOS	archey	<EOS>	archeydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	qokaiin y lche or or aiin ol or olkal or shedy qokal s ar orchey dy
G660-T500	f87r	f87r.13	5	5	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	qoeeeety	chody	qoeeeetys	0	schody	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	keor ckheey shody qoeeeety s chody daiin	keor ckheey shody qoeeeety schody daiin	keor ckheey shody qoeeeety s chody daiin
G660-T501	f87r	f87r.4	6	6	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	chcthody	odar	chcthodys	0	sodar	2	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	soraiin qockhos cheodor ckheokey chcthody s odar	soraiin qockhos cheodor ckheokey chcthody s odar	soraiin qockhos cheodor ckheokey chcthody s odar
G660-T502	f87r	f87r.5	6	6	9	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	chor	al	chors	0	sal	37	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	daiin ctheey ckheckhy cthody chor s al dar chor	daiin ctheey ckheckhy cthody chor sal dar chor	daiin ctheey ckheckhy cthody chor sal dar chor
G660-T504	f87v	f87v.12	5	5	8	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	cheoy	cheol	cheoys	0	scheol	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	ytcheoqo chos ckheos cheoy s cheol sal dain	ytcheo qy chos ckheos cheoy scheol sal dain	ytche q chos ckheor cheoy s cheol sal dain
G660-T505	f87v	f87v.2	4	4	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	qocthsy	dcheoky	qocthsys	0	sdcheoky	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	schey ctheey qocthsy s dcheoky s cth	schey ctheey qocthsy s dcheoky scth	schey ctheey qocthsy s cheoky s cth
G660-T506	f87v	f87v.2	6	6	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	dcheoky	cth	dcheokys	0	scth	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	schey ctheey qocthsy s dcheoky s cth	schey ctheey qocthsy s dcheoky scth	schey ctheey qocthsy s cheoky s cth
G660-T507	f88r	f88r.20	3	3	10	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	qokeey	chy	qokeeys	0	schy	2	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	dsheol qokeey s chy s aiin chor oteor aiin chosals	dsheol qokeey s chy saiin chor oteor aiin chosals	dsheol qokeey s chy s aiin chor oteor aiin chosals
G660-T508	f88r	f88r.20	5	5	10	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	chy	aiin	chys	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	dsheol qokeey s chy s aiin chor oteor aiin chosals	dsheol qokeey s chy saiin chor oteor aiin chosals	dsheol qokeey s chy s aiin chor oteor aiin chosals
G660-T509	f88r	f88r.26	6	6	7	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	poldy	okoldy	poldys	0	sokoldy	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	poeear sheoky olkeey cthol poldy s okoldy	poeeas sheoky olkeey cthol poldy s okoldy	poeear sheoky olkeey cthol pol y s okoldy
G660-T510	f88r	f88r.28	6	6	10	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	ckhey	or	ckheys	0	sor	43	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy
G660-T512	f88r	f88r.8	9	9	12	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	sar	aiin	sars	0	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	ral sheom keol chear shekor qokor daiin sar s aiin oky sam	sal sheom kol chear shekor qokor daiin sar raiin oky sam	sal sheom keol chear shekor qokor aiin sar s aiin oky sam
G660-T513	f88v	f88v.19	9	9	9	dy	P	EOS	P	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	oteody	<EOS>	oteodydy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	odoiin sheo ol qokeey olaiin cheody chocthey oteody dy	odaiin sheo ol qokeey ol aiin cheody chocthey oteody dy
G660-T514	f88v	f88v.9	4	4	9	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	y	aiin	ys	1	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	choeey keeod y s aiin chody okearcheol archeey sairal	choeey keeody s aiin chody okearcheol archeey rainal	choeey keeo y s aiin chody okear cheol ar cheey rairal
G660-T515	f89r1	f89r1.10	2	2	10	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	tdain	chol	tdains	0	schol	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	tdain s chol cheoky cheody qokar dal chor y daiin	tdain s chol cheoky cheody qokar dal chor ckhhy daiin	t ain s chol cheoky cheody qokar dal chor y daiin
G660-T516	f89r1	f89r1.16	11	11	11	dy	P	EOS	P	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	aiin	<EOS>	aiindy	1	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	om sheey qokey l daiin dalchom chy chol cheos aiin dy	om sheey qokey l daiin dal chom chekechy chol cheos aiin dy	om sheey qokey l aiin dal chom chy chol cheos aiin y
G660-T517	f89r1	f89r1.19	5	5	9	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	cheocphy	sheyr	cheocphys	0	ssheyr	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	pshol sheo qoay cheocphy s sheyr qokair ydam daly	pshol sheo oaithy cheoepey s sheor qokair y dam daly	pshol sheo qoay cheocphy s sheyr qokair ydam daly
G660-T518	f89r1	f89r1.9	2	2	9	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	yshor	oiiin	yshors	0	soiiin	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	yshor oiiin daiin qokeey daiin ckhol qokain cheamy	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy
G660-T519	f89v1	f89v1.11	2	2	10	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	osheokaiin	ain	osheokaiins	0	sain	60	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin sain ol shodain qokar ain chekal daiin dar	osheokaiin s ain ol sho ain qokar ain chekal aiin dar
G660-T520	f89v1	f89v1.7	5	5	11	dy	P	MEDIAL	P	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	ctho	qoor	cthody	13	dyqoor	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	0	0	1	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory
G660-T521	f89v1	f89v1.7	8	8	11	s	P	MEDIAL	P	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	shear	ol	shears	0	sol	57	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory
G660-T522	f8r	f8r.10	4	4	8	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	teeodan	cheocthy	teeodandy	0	dycheocthy	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	daiin cheey teeodan dy cheocthy oksheo dol dairg	daiin cheey teeodan dy cheocthy oksheo dol daird	daiin cheey teeodan dy cheocthy oksheo dol dairg
G660-T523	f8r	f8r.3	7	7	7	dy	P	EOS	H	A	1	CONTEXT_SCOPED	DY_EOS	NONE	EOS	chor	<EOS>	chordy	2	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	1	1	1	0	chodar shy sy chodaiin shokchy chor dy	chodar shy ry chodaiin shokchy chor dy	chodar shy sy chodaiin shokchy chor dy
G660-T524	f8r	f8r.5	5	5	11	dy	P	MEDIAL	H	A	1	CONTEXT_SCOPED	DY_MEDIAL	NONE	MEDIAL	cheeey	ky	cheeeydy	0	dyky	5	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	okchey do r cheeey dy ky scho chky ooaiin chy taiin	okchey do r cheeey dy ky scho chky ckooaiin chy taiin	okchey do r cheeey dy ky scho chky ooaiin ch taiin
G660-T526	f90r1	f90r1.3	3	3	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	shkeea	sary	shkeeas	0	ssary	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	dair shkeea s sary okar ykorshy lkaldy	dair shkeeo s sary okor ykarshy lkaldy	dair shkeeo s sary okar ykory lkaldy
G660-T527	f90r1	f90r1.8	9	9	10	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	qokeed	choky	qokeeds	0	schoky	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	kor sheol qodar oko ykeey qokeey qodar qokeed s choky
G660-T528	f93r	f93r.1	7	7	8	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	qotodain	oar	qotodains	0	soar	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	kodshol otolsheeos octhodaly opalepam oepchksheey qotodain s oar	kodshol otolsheeos octhodaly opalefom oepchksheey qotodain s oar	kodshol otolsheeos octhodaly opalefom oepchksheey qotodain s oar
G660-T529	f93r	f93r.11	3	3	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	oteol	odam	oteols	0	sodam	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	okeol oteol s odam sheo al sal	okeol oteol sodal sheo al sal	okeol oteol s odal sheo al sal
G660-T530	f93r	f93r.2	2	2	11	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	ycham	chol	ychams	0	schol	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol
G660-T531	f93r	f93r.2	7	7	11	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	LEFT_ATTACHED	sheo	oteodal	sheos	9	soteodal	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol
G660-T532	f93r	f93r.2	9	9	11	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	oteodal	ofchoshy	oteodals	0	sofchoshy	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	1	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol	ycham s chol chotom cthodar sheo s oteodal s ofchoshy cthoshol
G660-T534	f93r	f93r.24	4	4	4	s	P	EOS	H	A	1	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	teey	<EOS>	teeys	0	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	0	0	1	0	ychocthy chotey teey s	ychocthy chotey teeys	ychocthy chotey teeys
G660-T535	f93r	f93r.28	4	4	4	s	P	EOS	H	A	1	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	chodaiin	<EOS>	chodaiins	0	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	1	1	1	0	ychor odol chodaiin s	ychor odol cho daiin s	ychor odol chodaiin s
G660-T536	f93r	f93r.4	6	6	8	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	LEFT_ATTACHED	chotol	otol	chotols	1	sotol	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	sol shotol qokchodal shody chotol s otol ytchdg	sol shotol qokchodal shody chotols otol ykchdg	sol shotol qokcho al shody chotol s otol ykchdg
G660-T537	f93r	f93r.6	3	3	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	otor	cho	otors	0	scho	1	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	tar otor s cho s chol sheoees	tor otor s cho s chol sheoees	tor otor s cho s chol sheoees
G660-T538	f93r	f93r.6	5	5	7	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	cho	chol	chos	30	schol	3	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	tar otor s cho s chol sheoees	tor otor s cho s chol sheoees	tor otor s cho s chol sheoees
G660-T539	f93r	f93r.7	5	5	5	s	P	EOS	H	A	1	CONTEXT_SCOPED	S_EOS	NONE	LEFT_OR_SPECIES_RIVAL	cheodaiin	<EOS>	cheodaiins	0	NONE	0	Samen-/Saatgutposten	Samen-/Saatgutposten.	links gebundene Species-/Drogenart	1	1	1	0	shor shol ody cheodaiin s	shor shol ody cheodaiin s	shor shol ody cheo aiin s
G660-T540	f93r	f93r.8	4	4	5	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	RIGHT_HEAD	chodaiin	odar	chodaiins	0	sodar	2	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	lor sheeody chodaiin s odar	lor sheeody chodaiin sodar	lor sheeody chodaiin s odar
G660-T541	f93v	f93v.10	4	4	5	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	ckhy	cheeol	ckhys	0	scheeol	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	0	0	1	0	ychol chs ckhy s cheeol	ychol chs ckhy scheeol	ychol chs ckhy s cheeol
G660-T542	f93v	f93v.5	6	6	9	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	dchog	olo	dchogs	0	solo	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	tshoky cthody qotchol ckhol dchog s olo oteo chodaiindy	tshoky cthody qotchol ckhol dchog s olo oteoc chodaiindy	tshoky ctho y qotchol ckhol dchog s olo oteoc chodaiin dy
G660-T543	f93v	f93v.6	7	7	9	s	P	MEDIAL	H	A	1	CONTEXT_SCOPED	S_MEDIAL	NONE	UNRESOLVED_EXPLICIT_SEED_DEFAULT	cthody	dar	cthodys	0	sdar	0	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	ytchl ckhol qochocthy ctho chkeey cthody s dar sheyokam	ytchl ckhol qochoithy ctha chkeey cthody s dar sheqokam	ytchol ckhol qochocthy cth chkeey cthody s dar sheyokam
G660-T544	f94r	f94r.6	7	7	10	dy	P	MEDIAL	H	B	3	CONTEXT_SCOPED	DY_MEDIAL	NONE	LEFT_BOUND	dal	chckhaiin	daldy	19	dychckhaiin	0	Qualitäts-/Wertfeld geschlossen	;	eigenständige Arzneiform statt Feldschluss	1	1	1	0	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	saiin chaky qotchdy otaly che y dal dy chckhaiin chk qof
G660-T545	f94v	f94v.9	9	9	11	s	P	MEDIAL	H	B	3	CONTEXT_SCOPED	S_MEDIAL	NONE	BIDIRECTIONAL	ol	aiin	ols	17	saiin	109	Samen-/Saatgutposten	Samen-/Saatgutposten	links gebundene Species-/Drogenart	1	1	1	0	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokey otaiin y ypch air ol s aiin oly
G660-T546	f95r1	f95r1.6	10	10	10	dy	P	EOS	H	B	3	CONTEXT_SCOPED	DY_EOS	NONE	EOS	qofain	<EOS>	qofaindy	0	NONE	0	Qualitäts-/Wertfeld geschlossen	.	eigenständige Arzneiform statt Schlusszeichen	0	0	1	0	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy	tchdor or chekch y qokas chcthy qotchdy lshedy qo y qofain y
