page	locus	section	language	hand	target_occurrences	target_ordinals	target_surfaces	context_or_placement_classes	zl3b_line	v36_token_glosses_de	v37_token_glosses_de	v36_working_translation_de	v37_working_translation_de	v36_unknown_tokens	v37_unknown_tokens	v37_complete
f86v6	f86v6.7	T	B	2	2	12|15	s|dy	S_MEDIAL|DY_EOS	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	heiß, Grad III | hierzu: | [lchedor:?] | Drogenportion | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | [olkal:?] | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [s:?] | Drogenfraktion I | [archey:?] | [dy:?]	heiß, Grad III | hierzu: | [lchedor:?] | Drogenportion | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | [olkal:?] | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Samen-/Saatgutposten | Drogenfraktion I | [archey:?] | Qualitäts-/Wertfeld geschlossen	heiß, Grad III; hierzu: [lchedor:?]; Drogenportion; Menge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; [olkal:?]; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; [s:?]; Drogenfraktion I; [archey:?]; [dy:?]	heiß, Grad III; hierzu: [lchedor:?]; Drogenportion; Menge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; [olkal:?]; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; Samen-/Saatgutposten; Drogenfraktion I; [archey:?].	5	3	0
f87r	f87r.13	H	A	1	1	5	s	S_MEDIAL	keor ckheey shody qoeeeety s chody daiin	[keor:?] | Arzneikompositum am Gradende | [shody:?] | [qoeeeety:?] | [s:?] | [chody:?] | Grad-/Maßwert III	[keor:?] | Arzneikompositum am Gradende | [shody:?] | [qoeeeety:?] | Samen-/Saatgutposten | [chody:?] | Grad-/Maßwert III	[keor:?]; Arzneikompositum am Gradende; [shody:?]; [qoeeeety:?]; [s:?]; [chody:?]; Grad-/Maßwert III	[keor:?]; Arzneikompositum am Gradende; [shody:?]; [qoeeeety:?]; Samen-/Saatgutposten; [chody:?]; Grad-/Maßwert III	5	4	0
f87r	f87r.4	H	A	1	1	6	s	S_MEDIAL	soraiin qockhos cheodor ckheokey chcthody s odar	Samenportion III | [qockhos:?] | [cheodor:?] | [ckheokey:?] | [chcthody:?] | [s:?] | [odar:?]	Samenportion III | [qockhos:?] | [cheodor:?] | [ckheokey:?] | [chcthody:?] | Samen-/Saatgutposten | [odar:?]	Samenportion III; [qockhos:?]; [cheodor:?]; [ckheokey:?]; [chcthody:?]; [s:?]; [odar:?]	Samenportion III; [qockhos:?]; [cheodor:?]; [ckheokey:?]; [chcthody:?]; Samen-/Saatgutposten; [odar:?]	6	5	0
f87r	f87r.5	H	A	1	1	6	s	S_MEDIAL	daiin ctheey ckheckhy cthody chor s al dar chor	Grad-/Maßwert III | CTH-Drogenmaterial, Form II | [ckheckhy:?] | [cthody:?] | Pflanzen-/Reproduktionsteil | [s:?] | Rohstoffklasse I | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil	Grad-/Maßwert III | CTH-Drogenmaterial, Form II | [ckheckhy:?] | [cthody:?] | Pflanzen-/Reproduktionsteil | Samen-/Saatgutposten | Rohstoffklasse I | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil	Grad-/Maßwert III; CTH-Drogenmaterial, Form II; [ckheckhy:?]; [cthody:?]; Pflanzen-/Reproduktionsteil; [s:?]; Rohstoffklasse I; abgemessene Fraktion I; Pflanzen-/Reproduktionsteil	Grad-/Maßwert III; CTH-Drogenmaterial, Form II; [ckheckhy:?]; [cthody:?]; Pflanzen-/Reproduktionsteil; Samen-/Saatgutposten; Rohstoffklasse I; abgemessene Fraktion I; Pflanzen-/Reproduktionsteil	3	2	0
f87v	f87v.11	H	A	1	1	1	kchor	NONE	kchor ol cheeol qok odal lseeey keodam	[kchor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeol:?] | [qok:?] | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeol:?] | [qok:?] | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	[kchor:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheeol:?]; [qok:?]; abgemessene Rohstoffmenge I im Ansatz; [lseeey:?]; [keodam:?]	Drogenportion, heiß-trocken; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheeol:?]; [qok:?]; abgemessene Rohstoffmenge I im Ansatz; [lseeey:?]; [keodam:?]	5	4	0
f87v	f87v.12	H	A	1	1	5	s	S_MEDIAL	ytcheoqo chos ckheos cheoy s cheol sal dain	[ytcheoqo:?] | [chos:?] | [ckheos:?] | [cheoy:?] | [s:?] | trockener Drogenstoff | Saat-Rohstoff I | Grad-/Maßwert II	[ytcheoqo:?] | [chos:?] | [ckheos:?] | [cheoy:?] | Samen-/Saatgutposten | trockener Drogenstoff | Saat-Rohstoff I | Grad-/Maßwert II	[ytcheoqo:?]; [chos:?]; [ckheos:?]; [cheoy:?]; [s:?]; trockener Drogenstoff; Saat-Rohstoff I; Grad-/Maßwert II	[ytcheoqo:?]; [chos:?]; [ckheos:?]; [cheoy:?]; Samen-/Saatgutposten; trockener Drogenstoff; Saat-Rohstoff I; Grad-/Maßwert II	5	4	0
f87v	f87v.2	H	A	1	2	4|6	s|s	S_MEDIAL|S_MEDIAL	schey ctheey qocthsy s dcheoky s cth	Samen/Saatgut, trocken gebunden, Form I | CTH-Drogenmaterial, Form II | [qocthsy:?] | [s:?] | [dcheoky:?] | [s:?] | [cth:?]	Samen/Saatgut, trocken gebunden, Form I | CTH-Drogenmaterial, Form II | [qocthsy:?] | Samen-/Saatgutposten | [dcheoky:?] | Samen-/Saatgutposten | [cth:?]	Samen/Saatgut, trocken gebunden, Form I; CTH-Drogenmaterial, Form II; [qocthsy:?]; [s:?]; [dcheoky:?]; [s:?]; [cth:?]	Samen/Saatgut, trocken gebunden, Form I; CTH-Drogenmaterial, Form II; [qocthsy:?]; Samen-/Saatgutposten; [dcheoky:?]; Samen-/Saatgutposten; [cth:?]	5	3	0
f88r	f88r.20	P	A	1	2	3|5	s|s	S_MEDIAL|S_MEDIAL	dsheol qokeey s chy s aiin chor oteor aiin chosals	[dsheol:?] | heiß am Ende des Grades | [s:?] | trocken am Anfang des Grades | [s:?] | Menge III | Pflanzen-/Reproduktionsteil | [oteor:?] | Menge III | [chosals:?]	[dsheol:?] | heiß am Ende des Grades | Samen-/Saatgutposten | trocken am Anfang des Grades | Samen-/Saatgutposten | Menge III | Pflanzen-/Reproduktionsteil | [oteor:?] | Menge III | [chosals:?]	[dsheol:?]; heiß am Ende des Grades; [s:?]; trocken am Anfang des Grades; [s:?]; Menge III; Pflanzen-/Reproduktionsteil; [oteor:?]; Menge III; [chosals:?]	[dsheol:?]; heiß am Ende des Grades; Samen-/Saatgutposten; trocken am Anfang des Grades; Samen-/Saatgutposten; Menge III; Pflanzen-/Reproduktionsteil; [oteor:?]; Menge III; [chosals:?]	5	3	0
f88r	f88r.26	P	A	1	1	6	s	S_MEDIAL	poeear sheoky olkeey cthol poldy s okoldy	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | [olkeey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | [s:?] | [okoldy:?]	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | [olkeey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | Samen-/Saatgutposten | [okoldy:?]	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; [olkeey:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [poldy:?]; [s:?]; [okoldy:?]	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; [olkeey:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [poldy:?]; Samen-/Saatgutposten; [okoldy:?]	5	4	0
f88r	f88r.28	P	A	1	1	6	s	S_MEDIAL	ykar cheol chol chey ckhey s or shear ar alsy	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | [s:?] | Drogenportion | [shear:?] | Drogenfraktion I | [alsy:?]	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Samen-/Saatgutposten | Drogenportion | [shear:?] | Drogenfraktion I | [alsy:?]	[ykar:?]; trockener Drogenstoff; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; [s:?]; Drogenportion; [shear:?]; Drogenfraktion I; [alsy:?]	[ykar:?]; trockener Drogenstoff; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; Samen-/Saatgutposten; Drogenportion; [shear:?]; Drogenfraktion I; [alsy:?]	4	3	0
f88r	f88r.29	P	A	1	1	7	kchor	NONE	kor chey qokol cheol chody qokol kchor chol dal	heiße Drogenportion | trocken in der Mitte des Grades | [qokol:?] | trockener Drogenstoff | [chody:?] | [qokol:?] | [kchor:?] | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	heiße Drogenportion | trocken in der Mitte des Grades | [qokol:?] | trockener Drogenstoff | [chody:?] | [qokol:?] | Drogenportion, heiß-trocken | trocken; nominal trockenes Gut/Material | abgemessene Rohstoffmenge I	heiße Drogenportion; trocken in der Mitte des Grades; [qokol:?]; trockener Drogenstoff; [chody:?]; [qokol:?]; [kchor:?]; trocken; nominal trockenes Gut/Material; abgemessene Rohstoffmenge I	heiße Drogenportion; trocken in der Mitte des Grades; [qokol:?]; trockener Drogenstoff; [chody:?]; [qokol:?]; Drogenportion, heiß-trocken; trocken; nominal trockenes Gut/Material; abgemessene Rohstoffmenge I	4	3	0
f88r	f88r.8	P	A	1	1	9	s	S_MEDIAL	ral sheom keol chear shekor qokor daiin sar s aiin oky sam	Wurzelrohstoff I | [sheom:?] | heißer Drogenstoff | trockene Fraktion I | [shekor:?] | heiße Drogenportion | Menge/Portion III | Samenfraktion I | [s:?] | Menge III | heißer Ansatz am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I | [sheom:?] | heißer Drogenstoff | trockene Fraktion I | [shekor:?] | heiße Drogenportion | Menge/Portion III | Samenfraktion I | Samen-/Saatgutposten | Menge III | heißer Ansatz am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I; [sheom:?]; heißer Drogenstoff; trockene Fraktion I; [shekor:?]; heiße Drogenportion; Menge/Portion III; Samenfraktion I; [s:?]; Menge III; heißer Ansatz am Anfang des Grades; Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I; [sheom:?]; heißer Drogenstoff; trockene Fraktion I; [shekor:?]; heiße Drogenportion; Menge/Portion III; Samenfraktion I; Samen-/Saatgutposten; Menge III; heißer Ansatz am Anfang des Grades; Samen/Saatgut: Maß-/Einheitsform I	3	2	0
f88v	f88v.19	P	A	1	1	9	dy	DY_EOS	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	Zubereitungsdosis III | Feuchtzubereitung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [olaiin:?] | getrockneter Ansatz | [chocthey:?] | [oteody:?] | [dy:?]	Zubereitungsdosis III | Feuchtzubereitung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [olaiin:?] | getrockneter Ansatz | [chocthey:?] | [oteody:?] | Qualitäts-/Wertfeld geschlossen	Zubereitungsdosis III; Feuchtzubereitung; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Ende des Grades; [olaiin:?]; getrockneter Ansatz; [chocthey:?]; [oteody:?]; [dy:?]	Zubereitungsdosis III; Feuchtzubereitung; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Ende des Grades; [olaiin:?]; getrockneter Ansatz; [chocthey:?]; [oteody:?].	4	3	0
f88v	f88v.9	P	A	1	1	4	s	S_MEDIAL	choeey keeod y s aiin chody okearcheol archeey sairal	[choeey:?] | [keeod:?] | ; hierzu: | [s:?] | Menge III | [chody:?] | [okearcheol:?] | [archeey:?] | [sairal:?]	[choeey:?] | [keeod:?] | ; hierzu: | Samen-/Saatgutposten | Menge III | [chody:?] | [okearcheol:?] | [archeey:?] | [sairal:?]	[choeey:?]; [keeod:?]; hierzu: [s:?]; Menge III; [chody:?]; [okearcheol:?]; [archeey:?]; [sairal:?]	[choeey:?]; [keeod:?]; hierzu: Samen-/Saatgutposten; Menge III; [chody:?]; [okearcheol:?]; [archeey:?]; [sairal:?]	7	6	0
f89r1	f89r1.10	P	A	1	1	2	s	S_MEDIAL	tdain s chol cheoky cheody qokar dal chor y daiin	[tdain:?] | [s:?] | trocken; nominal trockenes Gut/Material | trocken angesetzte heiße Zubereitung am Gradanfang | getrockneter Ansatz | heiße Drogenfraktion I | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | ; hierzu: | Grad-/Maßwert III	[tdain:?] | Samen-/Saatgutposten | trocken; nominal trockenes Gut/Material | trocken angesetzte heiße Zubereitung am Gradanfang | getrockneter Ansatz | heiße Drogenfraktion I | abgemessene Rohstoffmenge I | Pflanzen-/Reproduktionsteil | ; hierzu: | Grad-/Maßwert III	[tdain:?]; [s:?]; trocken; nominal trockenes Gut/Material; trocken angesetzte heiße Zubereitung am Gradanfang; getrockneter Ansatz; heiße Drogenfraktion I; abgemessene Rohstoffmenge I; Pflanzen-/Reproduktionsteil; hierzu: Grad-/Maßwert III	[tdain:?]; Samen-/Saatgutposten; trocken; nominal trockenes Gut/Material; trocken angesetzte heiße Zubereitung am Gradanfang; getrockneter Ansatz; heiße Drogenfraktion I; abgemessene Rohstoffmenge I; Pflanzen-/Reproduktionsteil; hierzu: Grad-/Maßwert III	2	1	0
f89r1	f89r1.16	P	A	1	1	11	dy	DY_EOS	om sheey qokey l daiin dalchom chy chol cheos aiin dy	[om:?] | feucht am Ende des Grades | heiß in der Mitte des Grades | [l:?] | Grad-/Maßwert III | [dalchom:?] | trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | [cheos:?] | Menge III | [dy:?]	[om:?] | feucht am Ende des Grades | heiß in der Mitte des Grades | [l:?] | Grad-/Maßwert III | [dalchom:?] | trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | [cheos:?] | Menge III | Qualitäts-/Wertfeld geschlossen	[om:?]; feucht am Ende des Grades; heiß in der Mitte des Grades; [l:?]; Grad-/Maßwert III; [dalchom:?]; trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; [cheos:?]; Menge III; [dy:?]	[om:?]; feucht am Ende des Grades; heiß in der Mitte des Grades; [l:?]; Grad-/Maßwert III; [dalchom:?]; trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; [cheos:?]; Menge III.	5	4	0
f89r1	f89r1.19	P	A	1	1	5	s	S_MEDIAL	pshol sheo qoay cheocphy s sheyr qokair ydam daly	[pshol:?] | Feuchtzubereitung | [qoay:?] | [cheocphy:?] | [s:?] | [sheyr:?] | [qokair:?] | [ydam:?] | abgemessene Rohstoffmenge I, Grundform	[pshol:?] | Feuchtzubereitung | [qoay:?] | [cheocphy:?] | Samen-/Saatgutposten | [sheyr:?] | [qokair:?] | [ydam:?] | abgemessene Rohstoffmenge I, Grundform	[pshol:?]; Feuchtzubereitung; [qoay:?]; [cheocphy:?]; [s:?]; [sheyr:?]; [qokair:?]; [ydam:?]; abgemessene Rohstoffmenge I, Grundform	[pshol:?]; Feuchtzubereitung; [qoay:?]; [cheocphy:?]; Samen-/Saatgutposten; [sheyr:?]; [qokair:?]; [ydam:?]; abgemessene Rohstoffmenge I, Grundform	7	6	0
f89r1	f89r1.9	P	A	1	1	2	s	S_MEDIAL	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	[yshor:?] | [s:?] | [oiiin:?] | Grad-/Maßwert III | heiß am Ende des Grades | Grad-/Maßwert III | [ckhol:?] | heiß, Grad II | [cheamy:?]	[yshor:?] | Samen-/Saatgutposten | [oiiin:?] | Grad-/Maßwert III | heiß am Ende des Grades | Grad-/Maßwert III | [ckhol:?] | heiß, Grad II | [cheamy:?]	[yshor:?]; [s:?]; [oiiin:?]; Grad-/Maßwert III; heiß am Ende des Grades; Grad-/Maßwert III; [ckhol:?]; heiß, Grad II; [cheamy:?]	[yshor:?]; Samen-/Saatgutposten; [oiiin:?]; Grad-/Maßwert III; heiß am Ende des Grades; Grad-/Maßwert III; [ckhol:?]; heiß, Grad II; [cheamy:?]	5	4	0
f89v1	f89v1.11	P	A	1	1	2	s	S_MEDIAL	osheokaiin s ain ol shodain qokar ain chekal daiin dar	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Drogenfraktion I | Menge-/Klassenwert II | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | Grad-/Maßwert III | abgemessene Fraktion I	[osheokaiin:?]; [s:?]; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shodain:?]; heiße Drogenfraktion I; Menge-/Klassenwert II; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; Grad-/Maßwert III; abgemessene Fraktion I	[osheokaiin:?]; Samen-/Saatgutposten; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shodain:?]; heiße Drogenfraktion I; Menge-/Klassenwert II; Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang; Grad-/Maßwert III; abgemessene Fraktion I	3	2	0
f89v1	f89v1.7	P	A	1	2	5|8	dy|s	DY_MEDIAL|S_MEDIAL	qokey daiin cheey ctho dy qoor shear s ol chor chearory	heiß in der Mitte des Grades | Grad-/Maßwert III | trocken am Ende des Grades | [ctho:?] | [dy:?] | Drogenportion | [shear:?] | [s:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil | [chearory:?]	heiß in der Mitte des Grades | Grad-/Maßwert III | trocken am Ende des Grades | [ctho:?] | Qualitäts-/Wertfeld geschlossen | Drogenportion | [shear:?] | Samen-/Saatgutposten | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil | [chearory:?]	heiß in der Mitte des Grades; Grad-/Maßwert III; trocken am Ende des Grades; [ctho:?]; [dy:?]; Drogenportion; [shear:?]; [s:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Pflanzen-/Reproduktionsteil; [chearory:?]	heiß in der Mitte des Grades; Grad-/Maßwert III; trocken am Ende des Grades; [ctho:?]; Drogenportion; [shear:?]; Samen-/Saatgutposten; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Pflanzen-/Reproduktionsteil; [chearory:?]	5	3	0
f8r	f8r.10	H	A	1	1	4	dy	DY_MEDIAL	daiin cheey teeodan dy cheocthy oksheo dol dairg	Grad-/Maßwert III | trocken am Ende des Grades | [teeodan:?] | [dy:?] | attributiv trockene CTH-Drogenzubereitung | [oksheo:?] | Materialmaß | [dairg:?]	Grad-/Maßwert III | trocken am Ende des Grades | [teeodan:?] | Qualitäts-/Wertfeld geschlossen | attributiv trockene CTH-Drogenzubereitung | [oksheo:?] | Materialmaß | [dairg:?]	Grad-/Maßwert III; trocken am Ende des Grades; [teeodan:?]; [dy:?]; attributiv trockene CTH-Drogenzubereitung; [oksheo:?]; Materialmaß; [dairg:?]	Grad-/Maßwert III; trocken am Ende des Grades; [teeodan:?]; attributiv trockene CTH-Drogenzubereitung; [oksheo:?]; Materialmaß; [dairg:?]	4	3	0
f8r	f8r.3	H	A	1	1	7	dy	DY_EOS	chodar shy sy chodaiin shokchy chor dy	[chodar:?] | feucht am Anfang des Grades | Saatgut in Grundform | [chodaiin:?] | [shokchy:?] | Pflanzen-/Reproduktionsteil | [dy:?]	[chodar:?] | feucht am Anfang des Grades | Saatgut in Grundform | [chodaiin:?] | [shokchy:?] | Pflanzen-/Reproduktionsteil | Qualitäts-/Wertfeld geschlossen	[chodar:?]; feucht am Anfang des Grades; Saatgut in Grundform; [chodaiin:?]; [shokchy:?]; Pflanzen-/Reproduktionsteil; [dy:?]	[chodar:?]; feucht am Anfang des Grades; Saatgut in Grundform; [chodaiin:?]; [shokchy:?]; Pflanzen-/Reproduktionsteil.	4	3	0
f8r	f8r.5	H	A	1	1	5	dy	DY_MEDIAL	okchey do r cheeey dy ky scho chky ooaiin chy taiin	heiß-trockener Ansatz in der Mitte des Grades | [do:?] | [r:?] | [cheeey:?] | [dy:?] | heiß am Anfang des Grades | [scho:?] | [chky:?] | [ooaiin:?] | trocken am Anfang des Grades | kalt, Grad III	heiß-trockener Ansatz in der Mitte des Grades | [do:?] | [r:?] | [cheeey:?] | Qualitäts-/Wertfeld geschlossen | heiß am Anfang des Grades | [scho:?] | [chky:?] | [ooaiin:?] | trocken am Anfang des Grades | kalt, Grad III	heiß-trockener Ansatz in der Mitte des Grades; [do:?]; [r:?]; [cheeey:?]; [dy:?]; heiß am Anfang des Grades; [scho:?]; [chky:?]; [ooaiin:?]; trocken am Anfang des Grades; kalt, Grad III	heiß-trockener Ansatz in der Mitte des Grades; [do:?]; [r:?]; [cheeey:?]; heiß am Anfang des Grades; [scho:?]; [chky:?]; [ooaiin:?]; trocken am Anfang des Grades; kalt, Grad III	7	6	0
f8v	f8v.13	H	A	1	1	1	kchor	NONE	kchor otchar oky chokain keoky otorchy satar	[kchor:?] | [otchar:?] | heißer Ansatz am Anfang des Grades | [chokain:?] | [keoky:?] | [otorchy:?] | [satar:?]	Drogenportion, heiß-trocken | [otchar:?] | heißer Ansatz am Anfang des Grades | [chokain:?] | [keoky:?] | [otorchy:?] | [satar:?]	[kchor:?]; [otchar:?]; heißer Ansatz am Anfang des Grades; [chokain:?]; [keoky:?]; [otorchy:?]; [satar:?]	Drogenportion, heiß-trocken; [otchar:?]; heißer Ansatz am Anfang des Grades; [chokain:?]; [keoky:?]; [otorchy:?]; [satar:?]	6	5	0
f90r1	f90r1.3	H	A	1	1	3	s	S_MEDIAL	dair shkeea s sary okar ykorshy lkaldy	abgemessene Fraktion II | [shkeea:?] | [s:?] | [sary:?] | heiße Drogenfraktion I im Ansatz | [ykorshy:?] | [lkaldy:?]	abgemessene Fraktion II | [shkeea:?] | Samen-/Saatgutposten | [sary:?] | heiße Drogenfraktion I im Ansatz | [ykorshy:?] | [lkaldy:?]	abgemessene Fraktion II; [shkeea:?]; [s:?]; [sary:?]; heiße Drogenfraktion I im Ansatz; [ykorshy:?]; [lkaldy:?]	abgemessene Fraktion II; [shkeea:?]; Samen-/Saatgutposten; [sary:?]; heiße Drogenfraktion I im Ansatz; [ykorshy:?]; [lkaldy:?]	5	4	0
f90r1	f90r1.8	H	A	1	1	9	s	S_MEDIAL	kor sheol qodar oko ykeey qokeey qodar qokeed s choky	heiße Drogenportion | feuchtes Material | [qodar:?] | [oko:?] | [ykeey:?] | heiß am Ende des Grades | [qodar:?] | [qokeed:?] | [s:?] | heiß-trockene Zubereitung, Grundform	heiße Drogenportion | feuchtes Material | [qodar:?] | [oko:?] | [ykeey:?] | heiß am Ende des Grades | [qodar:?] | [qokeed:?] | Samen-/Saatgutposten | heiß-trockene Zubereitung, Grundform	heiße Drogenportion; feuchtes Material; [qodar:?]; [oko:?]; [ykeey:?]; heiß am Ende des Grades; [qodar:?]; [qokeed:?]; [s:?]; heiß-trockene Zubereitung, Grundform	heiße Drogenportion; feuchtes Material; [qodar:?]; [oko:?]; [ykeey:?]; heiß am Ende des Grades; [qodar:?]; [qokeed:?]; Samen-/Saatgutposten; heiß-trockene Zubereitung, Grundform	6	5	0
