unified_serial	section	page	unit_id	local_statement_or_locus	local_event_id	surface_display_only	reader_layer	portable_or_local_value_de	silent_owner_or_namespace	complete_local_instruction_de	section_role	handoff_status	exact_source_binding
622	ASTRO	f68r1	A2	f68r1.27	A2:G051	oiinar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
623	ASTRO	f68r1	A2	f68r1.28	A2:G052	okoldy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
624	ASTRO	f68r1	A2	f68r1.29	A2:G053	ykchdy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
625	ASTRO	f68r1	A2	f68r1.30	A2:G054	oeeody	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
626	ASTRO	f68r1	A2	f68r1.31	A2:G055	ocphy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
627	ASTRO	f68r1	A2	f68r1.32	A2:G056	okeeodal	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
628	ASTRO	f68r1	A2	f68r1.33	A2:G057	okshor	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
629	ASTRO	f68r1	A2	f68r1.34	A2:G058	osdaiin	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
630	ASTRO	f68r1	A2	f68r1.35	A2:G059	otochedy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
631	ASTRO	f68r1	A2	f68r1.36	A2:G060	dolchedy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im achtundzwanzig raeumliche Stern- oder Asterismusplaetze	F68_LOCAL_STAR_SLOT_NS	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
632	ASTRO	f68r1	A2	f68r1.37	A2:G061	oky	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im ungeloeste Zentrallegende	F68_CENTRAL_LEGEND_QUARANTINE_NS	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
633	ASTRO	f68r1	A2	f68r1.37	A2:G062	okchdy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im ungeloeste Zentrallegende	F68_CENTRAL_LEGEND_QUARANTINE_NS	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
634	ASTRO	f68r1	A2	f68r1.37	A2:G063	okardy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im ungeloeste Zentrallegende	F68_CENTRAL_LEGEND_QUARANTINE_NS	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
635	ASTRO	f68r1	A2	f68r1.37	A2:G064	qear	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im ungeloeste Zentrallegende	F68_CENTRAL_LEGEND_QUARANTINE_NS	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
636	ASTRO	f68r1	A2	f68r1.37	A2:G065	oygy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im ungeloeste Zentrallegende	F68_CENTRAL_LEGEND_QUARANTINE_NS	als lokalen Schluesselbereich behandeln, ohne ein einziges Seitenzentrum zu erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
637	ASTRO	f69v	A3	f69v.1	A3:G001	dair	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
638	ASTRO	f69v	A3	f69v.1	A3:G002	cheyky	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
639	ASTRO	f69v	A3	f69v.1	A3:G003	otaza	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
640	ASTRO	f69v	A3	f69v.1	A3:G004	sar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
641	ASTRO	f69v	A3	f69v.1	A3:G005	ar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
642	ASTRO	f69v	A3	f69v.1	A3:G006	chykar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
643	ASTRO	f69v	A3	f69v.1	A3:G007	okoirsh	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
644	ASTRO	f69v	A3	f69v.1	A3:G008	ar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
645	ASTRO	f69v	A3	f69v.1	A3:G009	chetody	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
646	ASTRO	f69v	A3	f69v.1	A3:G010	okeeos	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
647	ASTRO	f69v	A3	f69v.1	A3:G011	o	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
648	ASTRO	f69v	A3	f69v.1	A3:G012	tey	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
649	ASTRO	f69v	A3	f69v.1	A3:G013	otokeeey	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
650	ASTRO	f69v	A3	f69v.1	A3:G014	okeeody	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
651	ASTRO	f69v	A3	f69v.1	A3:G015	okeey	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
652	ASTRO	f69v	A3	f69v.1	A3:G016	doiir	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
653	ASTRO	f69v	A3	f69v.1	A3:G017	teeo	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
654	ASTRO	f69v	A3	f69v.1	A3:G018	y	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
655	ASTRO	f69v	A3	f69v.1	A3:G019	chey	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
656	ASTRO	f69v	A3	f69v.1	A3:G020	ot	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
657	ASTRO	f69v	A3	f69v.1	A3:G021	y	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
658	ASTRO	f69v	A3	f69v.1	A3:G022	okedy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
659	ASTRO	f69v	A3	f69v.1	A3:G023	chsdy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
660	ASTRO	f69v	A3	f69v.1	A3:G024	okeod	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
661	ASTRO	f69v	A3	f69v.1	A3:G025	y	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
662	ASTRO	f69v	A3	f69v.1	A3:G026	dy	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
663	ASTRO	f69v	A3	f69v.1	A3:G027	choaiin	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
664	ASTRO	f69v	A3	f69v.1	A3:G028	okar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
665	ASTRO	f69v	A3	f69v.1	A3:G029	okar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
666	ASTRO	f69v	A3	f69v.1	A3:G030	chol	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
667	ASTRO	f69v	A3	f69v.1	A3:G031	chees	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
668	ASTRO	f69v	A3	f69v.1	A3:G032	yto	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
669	ASTRO	f69v	A3	f69v.1	A3:G033	odair	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
670	ASTRO	f69v	A3	f69v.1	A3:G034	oty	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
671	ASTRO	f69v	A3	f69v.1	A3:G035	oteeo	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
672	ASTRO	f69v	A3	f69v.1	A3:G036	dar	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
673	ASTRO	f69v	A3	f69v.1	A3:G037	o	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
674	ASTRO	f69v	A3	f69v.1	A3:G038	eykeody	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
675	ASTRO	f69v	A3	f69v.1	A3:G039	dchor	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
676	ASTRO	f69v	A3	f69v.1	A3:G040	char	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im linkes Rad mit lokalem Achtundzwanziger-Inventar	F69_LEFT_WHEEL_NS	einen der 28 Bildplaetze lokal waehlen und die Ringrubrik desselben Rades konsultieren; keine Reihenfolge erfinden	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
677	ASTRO	f69v	A3	f69v.2	A3:G041	yka	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im mittleres Wolken-, Wellen- oder Himmelszustandsrad	F69_MIDDLE_WHEEL_NS	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
678	ASTRO	f69v	A3	f69v.2	A3:G042	chol	LOCAL_CELESTIAL_EXEMPLAR_LABEL	Etikettensegment im mittleres Wolken-, Wellen- oder Himmelszustandsrad	F69_MIDDLE_WHEEL_NS	einen Wetter- oder Himmelszustand als eigene Bedingung nachschlagen	OPTIONAL_CONDITION_OR_REFERENCE	OPTIONAL_WORKSHOP_USE__NO_WRITTEN_PROSE_POINTER	PASS591_ASTRO_INTERFACE
