unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U651	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G103	A3_RIGHT_WHEEL_RING_TEXT	chey	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U652	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G104	A3_RIGHT_WHEEL_RING_TEXT	okody	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U653	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G105	A3_RIGHT_WHEEL_RING_TEXT	dal	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U654	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G106	A3_RIGHT_WHEEL_RING_TEXT	oteey	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U655	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G107	A3_RIGHT_WHEEL_RING_TEXT	oteey	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U656	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.15	A1:G036	A1_LEFT_LOCAL_FIELD_15	dolchsody	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U657	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G037	A1_LEFT_LOCAL_FIELD_16	odaeiin	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U658	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G038	A1_LEFT_LOCAL_FIELD_16	okoes	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U659	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G039	A1_LEFT_LOCAL_FIELD_16	oekain	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U660	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G040	A1_LEFT_LOCAL_FIELD_16	y	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U661	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G041	A1_LEFT_LOCAL_FIELD_17	otchey	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U662	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G042	A1_LEFT_LOCAL_FIELD_17	soraiir	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U663	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G043	A1_LEFT_LOCAL_FIELD_17	dy	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U664	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G044	A1_LEFT_LOCAL_FIELD_18	qopchy	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U665	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G045	A1_LEFT_LOCAL_FIELD_18	daiin	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U666	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G046	A1_LEFT_LOCAL_FIELD_18	dal	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U667	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G047	A1_LEFT_LOCAL_FIELD_19	ydchos	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U668	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G048	A1_LEFT_LOCAL_FIELD_19	ain	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U669	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G049	A1_LEFT_LOCAL_FIELD_19	ar	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U670	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G050	A1_LEFT_LOCAL_FIELD_19	amy	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U671	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.20	A1:G051	A1_LEFT_LOCAL_FIELD_20	chocfhy	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U672	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.20	A1:G052	A1_LEFT_LOCAL_FIELD_20	saral	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U673	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G053	A1_LEFT_LOCAL_FIELD_21	sain	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U674	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G054	A1_LEFT_LOCAL_FIELD_21	am	A1_LEFT_LOCAL_FIELD_21: Aspektwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U675	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G055	A1_LEFT_LOCAL_FIELD_21	ar	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U676	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.22	A1:G056	A1_LEFT_LOCAL_FIELD_22	okal	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U677	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.23	A1:G057	A1_LEFT_LOCAL_FIELD_23	oparchy	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U678	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.23	A1:G058	A1_LEFT_LOCAL_FIELD_23	salsain	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U679	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.24	A1:G059	A1_LEFT_LOCAL_FIELD_24	sodar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U680	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.24	A1:G060	A1_LEFT_LOCAL_FIELD_24	ofar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U681	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.24	A1:G061	A1_LEFT_LOCAL_FIELD_24	ar	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U682	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.25	A1:G062	A1_LEFT_LOCAL_FIELD_25	ydam	A1_LEFT_LOCAL_FIELD_25: festgelegter Aspektwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U683	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.26	A1:G063	A1_LEFT_LOCAL_FIELD_26	yteoor	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U684	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.26	A1:G064	A1_LEFT_LOCAL_FIELD_26	yto	A1_LEFT_LOCAL_FIELD_26: aktueller Platz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U685	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.26	A1:G065	A1_LEFT_LOCAL_FIELD_26	ykor	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U686	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.27	A1:G066	A1_LEFT_LOCAL_FIELD_27	okeo	Sternplatz A1_LEFT_LOCAL_FIELD_27: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U687	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.27	A1:G067	A1_LEFT_LOCAL_FIELD_27	r	A1_LEFT_LOCAL_FIELD_27: Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U688	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.27	A1:G068	A1_LEFT_LOCAL_FIELD_27	aiin	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U689	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.27	A1:G069	A1_LEFT_LOCAL_FIELD_27	am	A1_LEFT_LOCAL_FIELD_27: Aspektwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U690	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.28	A1:G070	A1_LEFT_LOCAL_FIELD_28	okain	Sternplatz A1_LEFT_LOCAL_FIELD_28: einen gezaehlten Teilwert zugeben.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U691	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.28	A1:G071	A1_LEFT_LOCAL_FIELD_28	am	A1_LEFT_LOCAL_FIELD_28: Aspektwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U692	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.29	A1:G072	A1_LEFT_LOCAL_FIELD_29	ytody	A1_LEFT_LOCAL_FIELD_29: Platz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U693	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.29	A1:G073	A1_LEFT_LOCAL_FIELD_29	saiin	Sternplatz A1_LEFT_LOCAL_FIELD_29: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U694	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.30	A1:G074	A1_LEFT_LOCAL_FIELD_30	ochol	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest och.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U695	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.30	A1:G075	A1_LEFT_LOCAL_FIELD_30	olol	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen + im selben Ring, Band oder Satz fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U696	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.31	A1:G076	A1_LEFT_LOCAL_FIELD_31	opcholdy	Sternplatz A1_LEFT_LOCAL_FIELD_31: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch/dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U697	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.32	A1:G077	A1_LEFT_LOCAL_FIELD_32	dosar	Sternplatz A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dos.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U698	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.32	A1:G078	A1_LEFT_LOCAL_FIELD_32	odas	A1_LEFT_LOCAL_FIELD_32: fester Nebenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U699	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.32	A1:G079	A1_LEFT_LOCAL_FIELD_32	air	Sternplatz A1_LEFT_LOCAL_FIELD_32: Himmels-, Ring- oder Zeigerlauf.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U700	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.32	A1:G080	A1_LEFT_LOCAL_FIELD_32	alaiin	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U701	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.33	A1:G081	A1_LEFT_LOCAL_FIELD_33	dokan	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U702	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.33	A1:G082	A1_LEFT_LOCAL_FIELD_33	oear	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U703	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.33	A1:G083	A1_LEFT_LOCAL_FIELD_33	odal	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U704	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.34	A1:G084	A1_LEFT_LOCAL_FIELD_34	ofar	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U705	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.34	A1:G085	A1_LEFT_LOCAL_FIELD_34	oeoldan	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U706	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.35	A1:G086	A1_LEFT_LOCAL_FIELD_35	chol	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U707	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.35	A1:G087	A1_LEFT_LOCAL_FIELD_35	giin	Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U708	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.35	A1:G088	A1_LEFT_LOCAL_FIELD_35	okol	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U709	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.36	A1:G089	A1_LEFT_LOCAL_FIELD_36	ytor	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U710	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.36	A1:G090	A1_LEFT_LOCAL_FIELD_36	daiin	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U711	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.36	A1:G091	A1_LEFT_LOCAL_FIELD_36	or	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U712	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.37	A1:G092	A1_LEFT_LOCAL_FIELD_37	ytoaiin	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U713	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.38	A1:G093	A1_LEFT_LOCAL_FIELD_38	otoldos	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U714	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.38	A1:G094	A1_LEFT_LOCAL_FIELD_38	octhole	Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U715	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.39	A1:G095	A1_LEFT_LOCAL_FIELD_39	sor	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U716	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.39	A1:G096	A1_LEFT_LOCAL_FIELD_39	chedaiin	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U717	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.39	A1:G097	A1_LEFT_LOCAL_FIELD_39	dy	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U718	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.40	A1:G098	A1_LEFT_LOCAL_FIELD_40	yteos	A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U719	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.40	A1:G099	A1_LEFT_LOCAL_FIELD_40	oiin	Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U720	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.40	A1:G100	A1_LEFT_LOCAL_FIELD_40	og	A1_LEFT_LOCAL_FIELD_40: Grundgrad.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U721	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.41	A1:G101	A1_LEFT_LOCAL_FIELD_41	ytoeopchey	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U722	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.41	A1:G102	A1_LEFT_LOCAL_FIELD_41	chekody	A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U723	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.42	A1:G103	A1_LEFT_LOCAL_FIELD_42	sosho	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U724	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.42	A1:G104	A1_LEFT_LOCAL_FIELD_42	chos	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U725	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.42	A1:G105	A1_LEFT_LOCAL_FIELD_42	ockhy	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
