unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P03:RAW_PAIRED:G807-P0335	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0335	f88r	f88r	P	A	1	1	qokeol	17	2	4	17	15	aiin=2|chor=1|chosals=1|chy=1|cphol=1|dsheol=1|koay=1|oldy=1|orchor=1|otchol=1|oteor=1|pcheoly=1|qokeey=1|s=2|salsaly=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0336	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0336	f88r	f88r	P	A	1	0	qokol	13	2	3	12	12	chear=1|chol=1|cthol=1|dar=1|dol=1|okoldy=1|olkeey=1|poeear=1|poldy=1|qoekeor=1|s=1|sheoky=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0340	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0340	f89r1	f89r	P	A	1	1	qokeol	38	4	5	38	33	cheamy=1|chedy=1|cheody=1|cheoky=1|chepy=1|chockhy=1|chodaiin=1|chol=1|chor=1|ckhol=1|daiin=3|dal=3|daldaiin=1|dar=1|dshody=1|oiiin=1|okor=1|oldain=1|qoar=1|qocthy=1|qokain=1|qokar=1|qokeey=1|qokeody=1|qokod=1|qopcholy=1|s=2|shar=1|sheeos=1|sheey=1|tdain=1|y=1|yshor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0343	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0343	f89v1	f89v	P	A	1	0	qokol	19	3	4	19	18	cfhey=1|cheoky=1|chodair=1|choky=1|daiin=2|koldal=1|octhody=1|odaiin=1|ofcheol=1|oldaiin=1|opolsy=1|orarol=1|otarokar=1|qokar=1|qopol=1|qoy=1|sfal=1|shockhey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0344	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0344	f89v1	f89v	P	A	1	0	qokol	49	5	5	49	43	a=1|chdy=1|cheody=1|cheyty=1|chody=1|ckhy=1|cphey=1|cthody=1|cthol=1|daiin=3|dal=1|dalchy=1|daldaldy=1|daldy=2|dalshdy=1|daram=1|dcheo=1|dolchey=1|fcheody=1|keor=1|ochy=1|odal=1|oiir=1|okeol=1|okeor=1|okoaiin=1|okol=3|olkaycthy=1|or=1|qokeody=1|qotchy=1|sal=1|sar=1|shekey=1|shoky=1|shol=1|sholckhy=1|shos=1|tosheo=1|ycheo=1|ykeey=2|ykol=1|ytey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0346	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0346	f93r	f93r	H	A	1	0	qokol	126	28	6	126	97	al=1|chakal=1|chckhs=1|cheo=1|cheodaiin=1|cheodam=1|cho=2|chodaiin=2|chokal=1|chol=2|cholchecthody=1|choshy=1|chotar=1|chotey=1|chotol=1|chotom=1|chr=1|ckheody=1|ckhos=1|ctho=1|cthocthol=1|cthodar=1|cthol=2|cthosg=1|cthoshol=1|cthy=1|daiin=2|dain=1|dol=3|kchol=1|kchor=1|kodshol=1|l=1|lor=1|los=1|oain=1|oar=1|ocheodaiin=1|ochol=1|octhodaly=1|odam=1|odar=1|odol=1|ody=1|oepchksheey=1|ofchoshy=1|okcheod=1|okcheody=1|okcheor=1|okeol=1|okor=1|olkees=1|opalepam=1|osos=1|oteodal=1|oteol=1|otol=1|otolsheeos=1|otor=1|qokcho=1|qokchodal=1|qokor=3|qotchy=1|qotodain=1|r=2|s=12|sal=1|schos=1|shcthy=1|sheeody=1|sheo=2|sheodom=1|sheoees=1|sheoky=1|shey=1|shodaiin=3|shodal=1|shodam=1|shody=4|shol=3|shor=1|shotol=1|sol=1|sor=1|tar=1|tcheo=1|tchor=1|tchos=1|teey=1|teols=1|ycham=1|ychey=1|ychockhy=1|ychocthy=1|ychor=1|ysaiin=1|ytchdg=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0354	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0354	f95r2	f95r	H	B	3	0	qokol	24	3	4	23	20	chckhey=1|chckhy=1|chckhyfchy=1|chdy=1|chkain=1|chol=1|daiin=2|dalal=1|dalfchy=1|daraiin=1|kar=1|kshedy=1|okain=1|or=2|otain=1|oteedy=1|oty=1|qodaiin=1|shody=2|tor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0361	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0361	f96r	f96r	H	A	1	1	qokeol	62	10	5	62	57	aiin=1|cheeor=1|cheody=1|chkchol=1|chkey=1|cho=1|chockhy=1|chodar=1|chodol=1|chokchor=1|chokey=1|chol=1|choly=1|chopcho=1|chor=1|chos=1|ckheody=1|ckheos=1|ckhocthy=1|ckhor=1|cpheol=1|cpheor=1|cthey=1|cthody=1|daiin=1|dory=1|keody=1|odal=1|oiir=1|olsheeosol=1|or=4|otchodol=1|otchodor=1|oteeor=1|oteey=1|oteodsho=1|oty=1|qokchod=1|qokeeey=1|qokeeody=1|qokeody=1|qotchos=1|s=2|secheeol=1|sheo=1|sheockhy=1|sheol=2|shockhy=1|shocthody=1|shodol=1|shokocfhy=1|teol=1|toaiin=1|todar=1|tor=1|ykeor=1|ytol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0364	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0364	f99r	f99r	P	A	1	0	qokol	26	3	4	26	20	chees=1|ckheol=1|ckhey=1|ckhol=1|ctheol=1|daiin=1|dald=1|dar=1|dsheol=1|kodaiin=1|okeey=2|okeol=4|opchey=1|opsho=1|otchor=1|oteoefol=1|qokey=1|qoky=1|qotol=2|sheol=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0367	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0367	f99v	f99v	P	A	1	1	qokeol	15	2	3	15	15	cheols=1|dain=1|ockhey=1|ok=1|okol=1|okoraiin=1|oleees=1|oloiram=1|oteey=1|qkoldy=1|qokor=1|qoy=1|s=1|shocthy=1|sol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0371	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0371	f100r	f100r	P	A	1	1	qokeol	25	3	4	25	25	cho=1|chol=1|choos=1|chor=1|cthey=1|da=1|daiin=1|dareu=1|dcheor=1|deeomchol=1|dsheor=1|oteey=1|oto=1|pcheol=1|qocpheeckhy=1|qokeeody=1|qokeeol=1|qokeey=1|rorarydaiin=1|s=1|sheey=1|sheod=1|shodol=1|shol=1|ykeeodain=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0372	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0372	f100r	f100r	P	A	1	1	qokeol	21	2	4	21	18	alcfhy=1|aseso=1|chol=2|choldaiin=1|chor=1|cphol=2|fchod=1|folshody=1|keey=1|qockhol=1|qotees=1|shey=1|sho=1|shol=2|soiin=1|y=1|ycheol=1|ykeeam=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0373	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0373	f100v	f100v	P	A	1	1	qokeol	31	4	4	31	29	ar=1|chckhey=1|cheky=1|cheokeos=1|ches=1|chey=1|chockhy=1|chocthey=1|chol=1|choor=1|chor=1|chory=1|ckhoor=1|daiin=2|deey=1|du=1|dy=1|eeoseeo=1|keody=1|okeol=2|okeor=1|oteey=1|qokomo=1|qoteody=1|s=1|sain=1|sheeo=1|sheocphy=1|ykeeol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0374	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0374	f102r1	f102r	P	A	1	0	qokol	18	3	4	18	18	chkeeody=1|cpheodar=1|ctheoly=1|daiin=1|daraiiin=1|dsheody=1|kod=1|loiiin=1|okeeoy=1|okodaiin=1|oldy=1|oteeor=1|polaiin=1|qokcheololain=1|qoteol=1|shocthy=1|sholdaiin=1|ykeeol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0375	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0375	f102r1	f102r	P	A	1	1	qokeol	25	3	4	25	24	chofol=1|chol=2|chopy=1|cthedy=1|daiin=1|dal=1|dcheo=1|dol=1|doleodaiin=1|doly=1|okeody=1|oleeol=1|oteol=1|pshodaiin=1|qockhy=1|qokeodol=1|qoorar=1|qoteol=1|sheey=1|shockhey=1|sholdy=1|sol=1|ycheol=1|ykeeol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0376	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0376	f102r1	f102r	P	A	1	1	qokeol	36	4	5	36	33	aral=1|arody=1|chockhy=1|chol=1|chordam=1|chos=1|daiin=1|daor=1|ddor=1|doeey=1|doeoear=1|dor=2|dy=1|dykeor=1|keeol=1|oeeaiin=1|okeol=1|okol=1|oldaiin=1|oly=1|or=2|os=1|qokeo=1|qokeody=1|qoteol=1|s=2|sheey=1|shey=1|sody=1|soraiin=1|ydar=1|ykeey=1|ykeeykam=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0380	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0380	f102v2	f102v	P	A	1	1	qokeol	71	8	6	71	59	aiiin=1|al=1|ar=1|cheekey=1|cheey=2|chekeey=1|cheor=2|chey=1|chos=2|ckheey=1|ckhy=1|ctheor=1|cthey=1|dar=1|deear=1|eeey=1|eeos=1|keeeos=1|kor=1|ky=1|o=2|odiy=1|oeeor=1|okaraiin=1|okchol=1|okeeo=1|okeeor=2|okeey=2|okeoroly=1|okey=4|oldeey=1|opaiin=1|or=1|orain=1|oteey=1|pcheady=1|pydchy=1|qoeeey=1|qoekeey=1|qokeey=1|qokeod=1|qokeor=3|qokeos=1|rain=1|s=1|sal=1|sar=1|sheeody=1|sheey=1|sheockhey=1|sheshe=1|sho=2|sor=1|sorshey=1|tchor=1|ykeear=1|ykeey=1|ykory=1|yotaiin=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0383	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0383	f103r	f103r	S	B	3	1	qokeol	27	2	4	27	25	adchey=1|ar=1|cheal=1|chedy=1|daroal=1|dy=1|l=1|lkaiin=1|lkeor=1|lo=1|ltdy=1|ofeeo=1|okechy=1|okeedaram=1|okeey=1|okey=2|olkechdy=1|otaiin=1|oteeos=1|otey=1|qoisal=1|qotar=1|rain=1|shedy=1|shey=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0386	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0386	f103r	f103r	S	B	3	1	qokeol	19	2	4	19	16	chedy=1|chey=1|lkar=1|lkldy=1|lr=1|okaiin=1|okaral=1|olor=1|oteol=1|qokaiin=3|qokain=1|qoy=1|shckhy=1|shedy=1|shey=2|ychain=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0413	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0413	f104r	f104r	S	B	3	0	qokol	35	3	5	32	30	aiin=1|ar=1|chedy=1|cheeo=1|cheeody=1|dain=1|dchodees=1|lkar=1|lkeedy=1|lkeody=1|lsheedy=1|o=1|ockhedy=1|odaiin=1|odar=1|odr=1|okar=2|otain=1|otar=1|otchdy=1|otchedy=1|qodain=2|qokaiin=1|qokal=1|qokar=1|qokeedy=1|qotain=1|shedy=1|sheos=1|y=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0427	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0427	f104v	f104v	S	B	3	0	qokol	23	2	4	23	23	air=1|chedy=1|cheedy=1|cheeo=1|cheeody=1|cheeool=1|cheos=1|chotedy=1|lchey=1|lo=1|ls=1|okain=1|otaiin=1|oteedy=1|qoeky=1|qokaiin=1|qotchedy=1|qotedor=1|qoteedy=1|qoteeo=1|shol=1|tchodls=1|ykeedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0430	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0430	f104v	f104v	S	B	3	0	qokol	19	2	4	19	18	aiin=1|chekal=1|chodain=1|chol=1|cholkshedy=1|chpcheor=1|fchor=1|ols=1|pcheor=1|qokaiin=1|qokchy=1|qokeey=1|qotched=1|qotol=1|sheedy=2|sho=1|shokchey=1|yshor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0459	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0459	f106r	f106r	S	B	3	1	qokeol	28	3	4	28	27	aiin=1|ar=1|arojy=1|char=1|checkhy=1|cheees=1|cheeky=1|lchedy=1|lchorom=1|lkeo=1|okaiin=1|okchedy=1|olched=1|olkeeedy=1|or=1|pcheodair=1|qoiin=1|qokam=2|qokeechy=1|qokeo=1|qokeod=1|qokor=1|qopchdy=1|sheol=1|sholfchdy=1|ychedy=1|ysheor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0480	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0480	f106v	f106v	S	B	3	0	qokol	15	2	3	15	14	chol=2|okarol=1|okshy=1|qokaiin=1|qokar=1|qokchy=1|qopshedy=1|sar=1|shar=1|shdykairylam=1|shedy=1|sheol=1|shey=1|tshod=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0493	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0493	f107r	f107r	S	B	3	1	qokeol	14	2	3	14	13	aiiin=1|chodaiin=2|daiin=1|lldy=1|lshedy=1|okaiiin=1|okair=1|qokal=1|qotalal=1|r=1|shar=1|shoy=1|yksheol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0504	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0504	f107v	f107v	S	B	3	0	qokol	19	2	4	19	17	aty=1|chokedy=1|kedy=1|lkaiin=1|lkal=1|qokaiin=2|qokain=1|qokair=1|qokedy=1|qoky=1|saiin=1|shedy=1|shey=2|shodaiin=1|tain=1|tar=1|y=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0507	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0507	f107v	f107v	S	B	3	0	qokol	16	2	4	16	16	air=1|alol=1|chdar=1|cheody=1|chol=1|chpal=1|dar=1|kalkal=1|okaiin=1|olaiin=1|olkal=1|opalkam=1|or=1|palar=1|pcholkal=1|qopchedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0513	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0513	f107v	f107v	S	B	3	0	qokol	16	2	4	16	16	aiily=1|aiin=1|cheary=1|cheor=1|chokeey=1|lor=1|oain=1|odaiin=1|okaiin=1|okain=1|okoiin=1|olkaiin=1|qokaiii=1|qokey=1|raiin=1|y=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0521	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0521	f108r	f108r	S	B	3	0	qokol	27	3	4	25	24	chdy=1|chedy=2|chey=1|cholcheey=1|chtal=1|dain=1|dalkar=1|dchedy=1|fcheokair=1|kedy=1|laiin=1|ofar=1|okain=1|okedaiin=1|okedy=1|okeedar=1|okeedy=1|okol=1|otedy=1|qokeed=1|qokeedy=1|raiin=1|shchy=1|tedam=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0540	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0540	f111r	f111r	S	B	3	1	qokeol	73	7	6	73	60	al=2|chckhedy=1|chckhy=1|chcthedy=1|cheamar=1|chedain=1|chedy=2|cheefy=1|cheeol=1|cheody=1|chol=1|daiin=2|dain=1|dched=1|kain=1|kechedy=1|kedy=1|keedy=1|keeol=1|keey=1|key=1|l=5|lainal=1|lchedy=1|lfchedy=1|lkedar=1|lkeedy=1|lkeeedy=1|ltain=1|ltedy=1|okain=1|okeal=1|okechedy=1|okedain=1|okedy=1|okeedy=2|okeeo=1|okeey=1|opchedal=1|otaral=1|oteain=1|otedy=2|oteeolkeey=1|pchal=1|pchedy=1|polal=1|pykeor=1|qofchedy=1|qokechdy=1|qokechy=1|qokeeal=1|qokeedy=2|qokeey=3|qokeokedy=1|qopchey=1|raiin=1|saiin=2|shedal=1|shok=1|ycheey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0544	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0544	f111v	f111v	S	B	3	1	qokeol	168	15	7	168	122	aiin=2|ain=3|air=2|al=1|alam=1|alchedar=1|alkain=1|alkeedym=1|alo=1|am=1|ar=2|as=1|chan=1|char=1|chckheal=1|chckhy=1|chctham=1|chcthar=1|chd=1|cheal=2|chear=2|checkhy=1|chedkain=1|chedy=7|cheey=1|cheo=1|cheodain=1|cheok=1|cheokain=1|cheolkeey=1|chetain=1|chey=2|chkal=1|chokedair=1|chol=1|chy=1|daiin=1|dain=2|kaiin=1|kedy=1|koshey=1|kshartar=1|l=2|lchal=2|lcheey=1|ldy=1|lkain=2|lkam=1|lkeeey=1|lkeey=2|lkey=1|lol=1|lor=1|lshedy=1|lshey=1|okaiin=1|okain=1|okalchey=1|okchor=1|okeal=1|okear=1|okedy=1|okeeey=1|okeeo=1|okeey=1|olsheey=1|opcheodair=1|otaim=1|otain=3|otar=1|otedy=2|oteedaiin=1|oteedy=2|oteey=1|qear=1|qo=1|qokaiin=3|qokain=8|qokal=2|qokar=2|qokedar=1|qokeey=3|qokey=1|qokl=1|qokshedy=1|qoksheo=1|qoky=1|qol=1|qotain=4|qoteal=1|qotedy=1|qoteol=1|ralchy=1|rar=1|saiin=2|sair=1|shain=1|shalg=1|shar=1|shckhey=1|shckhy=1|shcthey=1|shcthy=2|she=1|shear=1|shed=1|shedaitain=1|shedal=2|shedy=1|sheear=1|sheey=2|sheo=1|sheokain=1|shey=4|sho=1|shykaiin=1|soiin=1|solkain=1|tain=1|tair=1|y=1|ychear=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0591	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0591	f113r	f113r	S	B	3	1	qokeol	63	6	5	62	52	aiin=1|airody=1|al=1|ar=1|araiinol=1|cheeey=1|cheeody=2|cheeos=1|cheo=1|cheokeeas=1|chey=2|chkal=1|cholkeedy=1|chos=1|chtaiir=1|kar=1|kcheey=1|kches=1|keechey=1|l=1|lcho=1|lkaiin=2|lkchey=1|lkeeey=1|loary=1|oaiin=1|okaiin=2|okain=1|okalal=1|okeeey=1|okeey=1|olkal=1|opchey=1|or=1|oram=1|otain=2|oteedy=1|qokaiin=3|qokeeody=2|qokeey=2|qotaiin=1|qotody=1|qotor=1|r=1|sain=1|shedy=1|sheol=2|tchedy=1|tchodairos=1|tedy=1|y=1|ykeeol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0624	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0624	f114v	f114v	S	B	3	0	qokol	15	2	3	15	14	alchedy=1|chcphedy=1|cheo=1|chos=1|ckhor=1|oaiir=1|ofcheds=1|okary=1|qokchedy=1|qopchedy=2|qotaiin=1|sheoal=1|shody=1|tsheodar=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0626	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0626	f114v	f114v	S	B	3	0	qokol	18	2	4	18	18	aral=1|chdaiin=1|cheeo=1|chockhy=1|chy=1|dain=1|dair=1|olkedy=1|otcheodaiin=1|otechy=1|otedal=1|qokaiin=1|qokchdy=1|qokedy=1|qotchey=1|shod=1|ychedar=1|ykedckhy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0638	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0638	f115r	f115r	S	B	@	1	qokeol	32	3	5	32	28	chdor=1|checthy=1|chedy=2|cheedy=2|cheey=2|cheodain=1|choar=1|chody=1|chsho=1|dar=1|dchey=1|keeey=1|keey=1|ldy=1|lkam=1|lol=1|okchdar=1|psheody=1|qepchey=1|qokchedy=1|qokcho=1|qokeeey=1|qokeeody=1|qokeod=1|qotchedy=1|s=1|tchdy=1|y=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0644	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0644	f115r	f115r	S	B	@	0	qokol	27	3	4	27	24	aloky=1|ar=2|cheor=1|chols=1|chotar=1|dain=1|dchedy=1|dcheo=1|dcheos=1|kody=1|oiin=1|olchdy=1|orar=1|otar=2|qokain=1|qokchedy=2|qokeedy=1|qoor=1|qotchedy=1|shedar=1|sheol=1|shody=1|y=1|ytar=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0005	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0005	f3r	f3r	H	A	1	0	qokol	37	8	5	34	29	chag=1|cho=1|chol=3|cholcthom=1|chom=1|chor=4|cthol=1|cthom=1|cthy=1|dago=1|daiin=1|daimg=1|dam=1|damo=1|ochor=1|oky=1|otaldam=1|otchol=1|qocheor=1|qodaiin=1|qopal=1|qotcham=1|schey=1|shom=1|tsheos=1|ycheor=1|ychtaiin=1|ydar=1|ysheor=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0037	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0037	f10v	f10v	H	A	1	0	qokol	16	2	4	16	14	chol=1|daiin=3|dain=1|ky=1|qokchy=1|qotchey=1|qotchy=1|qotchytor=1|qotor=1|sho=1|shoiin=1|shy=1|ykeey=1|ytor=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0043	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0043	f13v	f13v	H	A	1	0	qokol	22	4	4	22	20	chey=1|chtoiin=1|chy=1|cthody=1|daiin=1|kchod=1|koair=1|l=1|o=1|oaiin=1|octhos=1|okos=1|okshy=1|otchy=3|otol=1|qo=1|qokchy=1|qokod=1|qoky=1|s=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0056	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0056	f17r	f17r	H	A	1	0	qokol	14	2	3	14	14	cheteg=1|cho=1|chor=1|cphaldy=1|cphor=1|cthey=1|cthy=1|dair=1|qody=1|qof=1|qokcheor=1|shor=1|tsho=1|ychekchy=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0061	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0061	f18v	f18v	H	A	1	0	qokol	61	9	5	60	54	ar=1|chkchy=1|chor=1|chy=1|cphoy=1|daiir=1|dair=1|dar=1|daror=1|dchal=1|dchy=1|ddy=1|doky=1|dom=1|dshy=1|dy=1|g=1|kchy=1|oaiin=1|okchor=1|okshy=1|or=1|orshy=1|otchdal=1|otchy=1|qoeees=1|qokam=1|qokay=1|qokchy=4|qokeees=1|qokshy=1|qoky=2|qol=1|qotchol=1|qotchy=2|qotor=1|s=2|sh=1|shor=1|shy=1|told=1|tolol=1|ychoees=1|ydl=1|ykam=1|ykar=1|ykcho=1|ykchy=1|yko=1|ykol=1|ytdg=1|ytol=1|ytor=1|ytshy=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0071	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0071	f21r	f21r	H	A	1	1	qokeol	21	3	4	21	20	cheor=1|cho=1|chokeody=1|chol=1|chosy=1|cthain=1|cthor=1|daiin=2|o=1|okeoaiin=1|otol=1|pchofychy=1|qocthey=1|qokoiin=1|qotcheol=1|shoeor=1|shy=1|tolchory=1|tolosheey=1|ykeey=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0077	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0077	f22r	f22r	H	A	1	0	qokol	23	3	4	23	22	cthy=1|daiin=2|dain=1|dchchy=1|dchol=1|dchor=1|doiin=1|dol=1|dy=1|kchy=1|odchaiin=1|okain=1|okchy=1|oky=1|or=1|otoldy=1|qockhy=1|qokchy=1|yckhody=1|ydaiin=1|ykol=1|yty=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0079	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0079	f22v	f22v	H	A	1	0	qokol	39	10	5	39	33	chkoldy=1|chocthy=1|chol=1|chor=1|chory=1|cthy=2|daiin=4|daldalol=1|dory=1|dy=1|fshor=1|okchain=1|okshor=1|olshly=1|or=1|otaiin=2|oty=1|qokchol=1|qokchy=2|qotchy=1|s=1|saiinchy=1|sho=1|shody=1|shol=1|shotoly=1|shy=1|sokaiin=1|tchol=1|tchor=1|ychky=1|ychor=1|ytal=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0084	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0084	f23v	f23v	H	A	1	0	qokol	24	3	4	24	24	ar=1|chees=1|chol=1|chy=1|ctho=1|daiin=1|dal=1|dar=1|dor=1|g=1|kshol=1|l=1|okol=1|oldar=1|oloiir=1|olsar=1|or=1|otol=1|otshor=1|otshy=1|qoto=1|shkshy=1|shor=1|tshol=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0085	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0085	f24r	f24r	H	A	1	1	qokeol	79	15	6	78	64	am=1|cfhar=1|char=2|chckhaly=1|chees=1|cheey=1|cheoiees=1|cheor=2|chey=1|cho=1|chol=3|chor=1|chorly=1|chotaiin=1|chtar=1|ckham=1|ckhy=2|cthal=2|cthar=1|cthe=1|cthoj=1|cthol=1|cthy=1|da=1|daiin=1|dal=3|dam=1|dol=1|dy=1|eeor=1|kar=1|keom=1|kol=1|odaiin=2|okaial=1|okeal=1|okeem=1|okol=1|oky=2|or=1|otacphy=1|q=1|qod=1|qodaiy=1|qodar=1|qodol=1|qokain=1|qokchy=1|qor=2|qotaiin=1|qotar=1|qotchy=1|r=1|s=3|sam=1|sar=1|sham=2|shom=1|sshey=1|tod=1|tol=1|ycheol=1|ycthar=1|yol=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0095	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0095	f28r	f28r	H	A	1	0	qokol	60	8	5	60	50	chakod=1|chocphy=1|chodaiin=1|choky=1|chotchy=2|choty=1|chtol=1|chy=1|ctheol=1|cthody=1|cthol=4|daiin=3|dar=1|dchar=1|deaiin=1|deey=1|dly=1|dol=1|dsho=1|dshor=1|dy=1|kchoror=1|kol=1|ldy=1|okchey=1|okoy=1|oksho=1|opchol=1|oschotshl=1|otaiin=1|otchol=1|otchor=2|otol=2|otoldy=1|otor=1|otorchy=1|pchodar=1|qo=1|qotchaiin=1|qoty=1|sho=2|shockhy=1|shocthy=1|shod=1|shol=1|shor=2|tchodar=1|y=1|ytchol=1|yteol=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0141	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0141	f40r	f40r	H	B	2	0	qokol	38	4	5	37	32	a=1|aiir=1|am=1|ar=1|chckhd=1|chdy=2|chedy=1|chekaiin=1|dar=1|kaiin=1|kar=1|ky=1|lshedy=1|o=2|okar=2|okas=1|okedy=1|okolchy=1|oky=1|or=2|oraiin=1|otor=1|qokal=1|qokam=1|qokar=2|ralos=1|shok=1|shy=1|tor=1|yaiin=1|ycheey=1|ykchey=1	1	1	0
G807-P03:STABLE_PAIRED:G807-P0143	G807-P03	STABLE_PAIRED	qokeol	qokol	G807-P0143	f40v	f40v	H	B	2	0	qokol	22	6	4	21	19	ain=1|air=1|ch=1|chckhy=1|chefaiin=1|daiin=1|okaiin=3|okar=1|oldy=1|oly=1|oraiin=1|pchedain=1|qokaiin=1|s=1|solaiin=1|taraiin=1|tchedy=1|tchkaiin=1|ycheekeey=1	1	1	0
