occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0681	f80v	f80v.4	6	6	8	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qol	shey	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qokedy qokar qokain chedy qol qol shey qoly	qokedy qokar qokain chedy qol qol shectyhy qoly	qokedy qokar qokain chedy qol qol shey qoly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; gib Vorstehendes hinzu; gib Folgendes hinzu: feucht in der Mitte des Grades; [qoly:?]	1	0
G662-T0682	f80v	f80v.42	5	5	11	shar	P	MEDIAL	B	B	2	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olkal	shedy	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	0	pol ol aiin olkal shar shedy qokol chdy ldol dar al	pol al aiin olkal shar shedy qokol chdy ldol dar al	pol ol aiin olkal shar shedy qokol ch y ldol d r al	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverstoff; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; [olkal:?]; angefeuchtete Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; erhitze Folgendes: trocken am Anfang des Grades, abgeschlossen; [ldol:?]; abgemessene Fraktion I; Rohstoffklasse I	1	0
G662-T0683	f80v	f80v.42	7	7	11	qokol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	shedy	chdy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	pol ol aiin olkal shar shedy qokol chdy ldol dar al	pol al aiin olkal shar shedy qokol chdy ldol dar al	pol ol aiin olkal shar shedy qokol ch y ldol d r al	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverstoff; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; [olkal:?]; angefeuchtete Drogenfraktion I; feucht in der Mitte des Grades, abgeschlossen; erhitze Folgendes: trocken am Anfang des Grades, abgeschlossen; [ldol:?]; abgemessene Fraktion I; Rohstoffklasse I	1	0
G662-T0684	f80v	f80v.43	4	4	8	shar	P	MEDIAL	B	B	2	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shkain	okshey	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	0	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar okshey dalar shokal dy	sor ain shkain shar ok ey dal ar shokal dy	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; Menge-/Klassenwert II; [shkain:?]; angefeuchtete Drogenfraktion I; heiß-feuchter Ansatz in der Mitte des Grades; [dalar:?]; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang.	1	0
G662-T0685	f80v	f80v.6	3	3	9	pcheol	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kedy	kain	getrockneter Pulverstoff	getrockneter Pulverstoff	P_POWDER+CHEOL_DRY_MATERIAL	Pulver aus Trockendroge	1	1	1	0	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	tcheol ke y pcheol kain shedy qokaiin otey qokedy chedy	[pcheol:?]	getrockneter Pulverstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt-trockener Drogenstoff; heiß in der Mitte des Grades, abgeschlossen; getrockneter Pulverstoff; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalter Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	1	0
G662-T0686	f80v	f80v.7	3	3	8	qokol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	tchey	shedy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	1	polshol tchey qokol shedy qotshey saly kchey stolpchy	polshol tchey qokol shedy qotshey saly kchey stolpchy	polshol tchey qokol shedy qotshey saly kchey stolpchy	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[polshol:?]; kalt und trocken in der Mitte des Grades; erhitze Folgendes: feucht in der Mitte des Grades, abgeschlossen; kalt und feucht in der Mitte des Grades; [saly:?]; heiß und trocken in der Mitte des Grades; [stolpchy:?]	1	0
G662-T0687	f80v	f80v.9	2	2	11	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	tchdy	tol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly	tchdy qol tol tal taldain chcthy qokal dol checthy qokal ly	tchdy qol tol tal tal dain chcthy qokal d l checthy qokal ly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und trocken am Anfang des Grades, abgeschlossen; gib Folgendes hinzu: kalt; nominal kaltes Gut/Material; Rohstoffklasse I, kalt am Gradanfang; [taldain:?]; Arzneikompositum: trocken, Gradanfang; Rohstoffklasse I, heiß am Gradanfang; Materialmaß; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Rohstoffklasse I, heiß am Gradanfang; rohes Drogenholz	1	0
G662-T0688	f81r	f81r.1	7	7	7	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	ofshdy	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	0	polchoy qokedy shol opchedy olpchedy ofshdy oly	polchey qokedy shol opchedy olpchedy ofshdy oly	polchoy qoked ol opched olpchedy ofsh y oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[polchoy:?]; heiß in der Mitte des Grades, abgeschlossen; feucht; nominal feuchtes Gut/Material; [opchedy:?]; [olpchedy:?]; [ofshdy:?]; seihe Vorstehendes ab.	1	0
G662-T0689	f81r	f81r.11	2	2	4	olkedy	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olsheol	sheckhedy	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	1	1	1	0	olsheol olkedy sheckhedy oltedy	olsheol olkedy sheckhedy oltedy	ol eol olkedy eckhedy oltedy	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olsheol:?]; erhitzte Drogenbasis, fertig; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; [oltedy:?]	1	0
G662-T0690	f81r	f81r.13	4	4	6	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qotedy	chedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	dchol shedy qotedy qol chedy chetyry	dchol shedy qotedy qol chedy chety ry	dchol ed qoted qol ched chetyry	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Maß trockenen Materials; feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; [chetyry:?]	1	0
G662-T0691	f81r	f81r.2	4	4	8	qokol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	alched	chol	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	dchey lshl alched qokol chol otar chedy oky	dchey lshl olched qokol chol otar chedy oky	chey lshl alched qokol chol otar chedy oky	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchey:?]; [lshl:?]; [alched:?]; erhitze Folgendes: trocken; nominal trockenes Gut/Material; kalte Drogenfraktion I im Ansatz; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz am Anfang des Grades	1	0
G662-T0692	f81r	f81r.20	2	2	7	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qopchedy	chedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qopchedy qol chedy qokeey odaiin rain daly	qopchedy qol chedy qokeey odaiin rain daly	qopchedy qol chedy qokeey odaiin rain aly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qopchedy:?]; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; Zubereitungsdosis III; [rain:?]; abgemessene Rohstoffmenge I, Grundform	1	0
G662-T0693	f81r	f81r.22	3	3	9	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	chedy	ol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	1	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoffklasse I, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [chedar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; seihe Vorstehendes ab.	1	0
G662-T0694	f81r	f81r.22	9	9	9	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	ol	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	1	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	qotal chedy qol ol daiin ol chedar ol oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoffklasse I, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [chedar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; seihe Vorstehendes ab.	1	0
G662-T0695	f81r	f81r.24	7	7	7	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	otedy	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	0	par ody shecphy cheol qotaldar otedy oly	parody shecphy cheol qotal dar otedy oly	par ody shecphy cheol qotal ar otedy oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverfraktion I; [ody:?]; [shecphy:?]; trockener Drogenstoff; [qotaldar:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; seihe Vorstehendes ab.	1	0
G662-T0696	f81r	f81r.25	3	3	8	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	shedy	otain	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	sar shedy qol otain okair okal chedy dy	sar shedy qol otain okais okal chedy dy	s r shedy qol otain okair okal chedy dy	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenfraktion I; feucht in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: kalt im Zubereitungsrahmen, Grad II; [okair:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; trocken in der Mitte des Grades, abgeschlossen.	1	0
G662-T0697	f81r	f81r.26	4	4	7	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	oteol	sheor	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol shear shedy qcthdys	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrocknetes Pulver; heiß in der Mitte des Grades; [oteol:?]; gib Folgendes hinzu: feuchter Drogenteil; feucht in der Mitte des Grades, abgeschlossen; [qcthdys:?]	1	0
G662-T0698	f81r	f81r.27	4	4	6	olkedy	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokedy	dol	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	1	1	1	0	sol chedy qokedy olkedy dol qokchedy	sal chedy qokedy olkedy dol qokchedy	s l che y qoke y olkedy dol qokchedy	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; erhitzte Drogenbasis, fertig; Materialmaß; heiß und trocken in der Mitte des Grades, abgeschlossen	1	0
G662-T0699	f81r	f81r.31	7	7	11	olkedy	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shy	ches	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	1	1	1	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lche y she shy olkedy ches ar or oraiiin	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenmaterial/Saatgut; feucht in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Drogenholz; feucht in der Mitte des Grades, abgeschlossen; feucht am Anfang des Grades; erhitzte Drogenbasis, fertig; trockenes Drogenmaterial, Mittelstufe; Drogenfraktion I; Drogenportion; [oraiiin:?]	1	0
G662-T0700	f81r	f81r.4	1	1	7	dchedy	P	BOS	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qokain	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	1	1	1	1	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Rohstoffklasse I	1	0
G662-T0701	f81r	f81r.5	1	1	9	qol	P	BOS	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	<BOS>	cheol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qol cheol okeey ol ol olaiin ol or ain	qol cheol okeey ol ol ol aiin ol orain	qol cheol okeey ol ol ol aiin ol or ain	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	gib Folgendes hinzu: trockener Drogenstoff; heißer Ansatz am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [olaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; Menge-/Klassenwert II	1	0
G662-T0702	f81r	f81r.8	6	6	6	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	oteey	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	0	pchedy qokeey oty qotey oteey oly	pchedy qokeey oty qotey oteey oly	pche y qokeey oty qotey oteey oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrocknetes Pulver; heiß am Ende des Grades; kalter Ansatz am Anfang des Grades; kalt in der Mitte des Grades; kalter Ansatz am Ende des Grades; seihe Vorstehendes ab.	1	0
G662-T0703	f81v	f81v.12	1	1	9	qol	P	BOS	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	<BOS>	ol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	gib Folgendes hinzu: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [ytedy:?]; [chetedy:?]; [lkedey:?]; [ytedy:?]	1	0
G662-T0704	f81v	f81v.2	3	3	12	kair	P	MEDIAL	B	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okaiin	okal	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; heiße Drogenfraktion II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Samenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad II; heißes Drogenmaterial, Grad II; Rohstoffklasse I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzelstoff; Rohstoffmaß	1	0
G662-T0705	f81v	f81v.21	8	8	9	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	lchedal	otar	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	lsho qokey lshedy lshedy chedy qolky lchedal qol otar	lsho qokey lshedy lshe y chedy qolky lchedal qol otar	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lsho:?]; heiß in der Mitte des Grades; eingeweichtes Drogenholz; eingeweichtes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; [qolky:?]; [lchedal:?]; gib Folgendes hinzu: kalte Drogenfraktion I im Ansatz	1	0
G662-T0706	f81v	f81v.22	2	2	8	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qokal	oiin	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qokal qol oiin cheey dal lchedy chedy salchtedytar	qokal qol oiin cheey dal lohedy shedy sal chtedytar	qokal qol oiin chee dal lchedy chedy salchtedytar	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoffklasse I, heiß am Gradanfang; gib Folgendes hinzu: Zubereitungsform III; trocken am Ende des Grades; abgemessene Rohstoffmenge I; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; [salchtedytar:?]	1	0
G662-T0707	f81v	f81v.23	7	7	9	dchedy	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoky	rol	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	1	1	1	0	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy	shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy	shol qekchy ykaiin olkain e y qoky dchedy rol ol cthdy	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht; nominal feuchtes Gut/Material; [qetchy:?]; [ykaiin:?]; heißes Drogenmaterial, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; abgemessene Trockendroge, fertig; Wurzelstoff; [olcthdy:?]	1	0
G662-T0708	f81v	f81v.24	5	5	10	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	okeey	cheedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okche y qokal okeey qol chee y sal teol dchd ly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ytey:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heißer Ansatz am Ende des Grades; gib Folgendes hinzu: trocken am Ende des Grades, abgeschlossen; Saat-Rohstoff I; [teol:?]; [dchdy:?]; rohes Drogenholz	1	0
