occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G662-T0785	f86v6	f86v6.28	13	dytshy	MEDIAL	1	1	0	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dytshedy qotol dytshy dy	qokaiin qokar okar qotar lor qokchdy dar shey dy tshe y qotol dytshy dy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0786	f86v6	f86v6.29	1	dchedy	BOS	1	1	0	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykain chedy dy dal shdaiin	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0787	f86v6	f86v6.31	5	olkchdy	MEDIAL	1	1	0	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	dair chepy qokaiin olkar olkchdy okaral dar olkchey otytam orom	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0788	f86v6	f86v6.34	10	oro	MEDIAL	1	1	0	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0789	f86v6	f86v6.40	7	qokol	MEDIAL	1	1	0	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daiin ar qotal tsh y otar shcthdy qokol chotal kar olkar alky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0790	f86v6	f86v6.43	2	choty	MEDIAL	1	1	1	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan	reader agreement conditions confidence only; it does not identify plaintext
G662-T0791	f86v6	f86v6.9	5	qokol	MEDIAL	1	1	0	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0792	f87r	f87r.3	1	tchor	BOS	0	0	0	tchor oteedy ykeey ody keos sheekchey saiidy	tchos oteedy ykeey ctheody keos shee kchey saiidy	tchos oteedy yteey ody keos sheekchey saiidy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0793	f87v	f87v.8	3	qo	MEDIAL	1	1	0	shoeey cthey qo cthodol yteodaiin sheol	shoeey cthey qo cthodol yteodain sheol	shoeey cthey qo cthodol yteodaiin sheol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0794	f88r	f88r.18	6	oldy	MEDIAL	1	1	0	koay cphol orchor pcheoly otchol oldy salsaly	koaiphhy cphol orchor pcheoly otchol oldy sal saly	koay cphol or chor pcheoly otchol oldy salsaly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0795	f88r	f88r.27	1	qokol	BOS	1	1	0	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey r aiin oldal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0796	f88r	f88r.27	3	qokol	MEDIAL	1	1	0	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey r aiin oldal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0797	f88r	f88r.27	4	qokol	MEDIAL	1	1	0	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey r aiin oldal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0798	f88r	f88r.29	3	qokol	MEDIAL	1	1	0	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol chos chol al	reader agreement conditions confidence only; it does not identify plaintext
G662-T0799	f88r	f88r.29	6	qokol	MEDIAL	1	1	0	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol chos chol al	reader agreement conditions confidence only; it does not identify plaintext
G662-T0800	f89r1	f89r1.22	1	ycheeo	BOS	0	0	0	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	ysheeo r sheol qockhedy yty sheody qotol chead chey dal	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0801	f89r1	f89r1.4	1	otoldy	ONLY	1	1	1	otoldy	otoldy	otoldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0802	f89r1	f89r1.6	2	shar	MEDIAL	1	1	1	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	reader agreement conditions confidence only; it does not identify plaintext
G662-T0803	f89r1	f89r1.8	3	qodaiin	MEDIAL	1	1	0	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam	qokeol chol qodaiin chol cheody qokechy aiin ctheody dam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0804	f89v1	f89v1.10	5	qokol	MEDIAL	1	1	0	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0805	f89v1	f89v1.18	1	qokol	BOS	1	1	0	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	qokol cheol qokol dal chol dam qoeey saiin ols chokaiin	qokol sheol qokol dal chol dam qoeey saiin ls chokaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0806	f89v1	f89v1.18	3	qokol	MEDIAL	1	1	0	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	qokol cheol qokol dal chol dam qoeey saiin ols chokaiin	qokol sheol qokol dal chol dam qoeey saiin ls chokaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0807	f89v1	f89v1.19	2	a	MEDIAL	1	1	0	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	sar a daiin ckhey qotchy okol ycheo cthody okol olkeeycthy	sar a aiin ckhy qotchy okol ycheo cthody okol olkaycthy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0808	f89v1	f89v1.20	7	choldy	EOS	0	0	0	sol chey okchol sair daiin okal choldy	sol chey okchol sair daiin okal choldy	sol chey okchol sair daiin okalchol y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0809	f89v1	f89v1.6	3	qokol	MEDIAL	1	1	0	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain teey otar cthol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0810	f89v1	f89v1.7	4	ctho	MEDIAL	0	0	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory	qokey daiin cheey cthody qoor sheor sol chor cheor ory	qokeo daiin cheey ctho dy qoor she r s ol chor che rory	reader agreement conditions confidence only; it does not identify plaintext
G662-T0811	f8r	f8r.11	8	choty	MEDIAL	1	1	0	shol cheodaiin daiin do y tchody chot choty otariin	shol cheodaiin daiin do ytchody chot choty otariin	shol cheodaiin daiin do ytchody chot choty otariin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0812	f8r	f8r.12	1	qo	BOS	0	0	0	qo chodaiin shotokody chotol	qochodaiin shotokody chotol	qochodaiin shotokody chotol	reader agreement conditions confidence only; it does not identify plaintext
G662-T0813	f8r	f8r.14	2	ey	MEDIAL	0	0	0	o ey shol chofydy sho chey kshey lody cholal	ctho cthey shol chofydy sho chey kshey lody cholal	o ey shol chofydy sho chey kshey lody cholal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0814	f8r	f8r.17	2	dchy	MEDIAL	1	1	0	chol dchy qokar chl aiin chean y char chaiin	chol dchy qokar chl aiin chean cky char chaiin	chol dchy qokar chl aiin chean y char chaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0815	f8r	f8r.17	4	chl	MEDIAL	1	1	0	chol dchy qokar chl aiin chean y char chaiin	chol dchy qokar chl aiin chean cky char chaiin	chol dchy qokar chl aiin chean y char chaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0816	f8r	f8r.2	7	dchy	MEDIAL	1	1	1	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al	reader agreement conditions confidence only; it does not identify plaintext
G662-T0817	f8r	f8r.9	6	dsheey	MEDIAL	1	1	0	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	tchoep sho pcheey pchey ofchey dsheey shol daiin shor	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	reader agreement conditions confidence only; it does not identify plaintext
G662-T0818	f90r1	f90r1.5	10	dchy	MEDIAL	1	1	0	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ytor ckhy lpychol sho ol okachey s sheom keol dchy dasady	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	reader agreement conditions confidence only; it does not identify plaintext
G662-T0819	f90r1	f90r1.7	6	qokol	MEDIAL	1	1	0	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod	dol chos qocthy qokcho shko qokol oteey chofy ykeody qokod	dar chos qocthy qokcho shko qokol oteey chofy ykeo y qokod	reader agreement conditions confidence only; it does not identify plaintext
G662-T0820	f93r	f93r.19	1	tchor	BOS	1	1	0	tchor shol r sheoky	tchor shol s sheoky	tchor shol s sheoky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0821	f93r	f93r.27	3	los	MEDIAL	1	1	1	qokor cheo los ckheody	qokor cheo los ckheody	qokor cheo los ckheody	reader agreement conditions confidence only; it does not identify plaintext
G662-T0822	f93r	f93r.29	3	ctho	MEDIAL	1	1	0	dain cho ctho cthosg	dain ckcho ctho cthosm	dain cho ctho cthos g	reader agreement conditions confidence only; it does not identify plaintext
G662-T0823	f93r	f93r.5	5	qokol	MEDIAL	1	1	1	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	ol chody cfhol dol qokol otodar chodain	reader agreement conditions confidence only; it does not identify plaintext
G662-T0824	f93r	f93r.6	7	sheoees	EOS	1	1	0	tar otor s cho s chol sheoees	tor otor s cho s chol sheoees	tor otor s cho s chol sheoees	reader agreement conditions confidence only; it does not identify plaintext
G662-T0825	f93v	f93v.6	4	ctho	MEDIAL	0	0	0	ytchl ckhol qochocthy ctho chkeey cthody s dar sheyokam	ytchl ckhol qochoithy ctha chkeey cthody s dar sheqokam	ytchol ckhol qochocthy cth chkeey cthody s dar sheyokam	reader agreement conditions confidence only; it does not identify plaintext
G662-T0826	f93v	f93v.9	7	oly	MEDIAL	1	1	0	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar ar	reader agreement conditions confidence only; it does not identify plaintext
G662-T0827	f94v	f94v.5	7	tchor	MEDIAL	1	1	0	tedain chedy qokshd okchdy qokeal chorchor tchor am	tedain chedy qokshd okchdy qokeal chorchor tchor am	te ain chedy qokshd okchdy qokeal chorchor tchor am	reader agreement conditions confidence only; it does not identify plaintext
G662-T0828	f94v	f94v.6	1	ycheeo	BOS	1	1	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	reader agreement conditions confidence only; it does not identify plaintext
G662-T0829	f94v	f94v.6	4	opchdy	MEDIAL	1	1	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	reader agreement conditions confidence only; it does not identify plaintext
G662-T0830	f94v	f94v.6	6	aral	MEDIAL	1	1	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	ycheeo lkeol otar opchdy qotar aral otor otchy tady oty	reader agreement conditions confidence only; it does not identify plaintext
G662-T0831	f94v	f94v.9	11	oly	EOS	1	1	0	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ytar okedy okeedy qokey otaiin y ypch air ol s aiin oly	reader agreement conditions confidence only; it does not identify plaintext
G662-T0832	f95r1	f95r1.9	2	tchor	MEDIAL	1	1	0	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or	tchdy tchor chol tar chdy okol ykol y olkeedy qotaiin or	reader agreement conditions confidence only; it does not identify plaintext
G662-T0833	f95r2	f95r2.1	5	qodaiin	MEDIAL	0	1	0	kshedy or chdy dalfchy qodaiin chckhyfchy daraiin dalal	kshedy or chdy dalfchy qodaiin chckhyfchy daraiin dalal	kshe y or ch y dalfchy qo daiin chckhyfchy araiin dalal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0834	f95r2	f95r2.3	4	qokol	MEDIAL	1	1	0	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	todaiin chor chckhy qokol chkar ol otaiin ofar okain aram	to aiin chor chckhy qokol chkar ol otaiin ofar okain aram	reader agreement conditions confidence only; it does not identify plaintext
G662-T0835	f95r2	f95r2.9	3	qokol	MEDIAL	0	0	0	poiin okar qokol shsdy okar chdaiin olky	poiin okar qokol shsdy okor chdaiin olky	poiin okar qok l shs y okar chdaiin olky	reader agreement conditions confidence only; it does not identify plaintext
G662-T0836	f95v1	f95v1.12	5	olkchdy	MEDIAL	1	1	0	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	sho tshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	reader agreement conditions confidence only; it does not identify plaintext
G662-T0837	f95v1	f95v1.8	3	qodaiin	MEDIAL	1	1	0	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	chody sheos qodaiin fchodaiin chtal dar oke y okche y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0838	f95v2	f95v2.4	4	shar	MEDIAL	0	0	0	daiin olkain qokan shar shekydy dain alkain okalaiin s	daiin olkain qokan shar shekydy dain alkain okal aiin s	daiin olkain qokan ar shekydy dain alkain okal aiin s	reader agreement conditions confidence only; it does not identify plaintext
G662-T0839	f96r	f96r.7	4	chkey	MEDIAL	1	1	1	oiir or ckhor chkey ckhocthy or chockhy	oiir or ckhor chkey ckhocthy or chockhy	oiir or ckhor chkey ckhocthy or chockhy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0840	f96r	f96r.8	4	qokeeey	MEDIAL	1	1	0	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol daiin	ykeor secheeol sheol qokeeey chol aiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0841	f99r	f99r.14	1	otoldy	ONLY	0	0	0	otoldy	otoldy	otal y	reader agreement conditions confidence only; it does not identify plaintext
G662-T0842	f99r	f99r.30	3	qokol	MEDIAL	1	1	0	tol cheody qokol okoly okoldy qokoly qokal okchol qokold	tol cheody qokol okoly okoldy qokoly qokal okchol qokold	tol cheody qokol okoly okol y qokoly qok l okchol qokold	reader agreement conditions confidence only; it does not identify plaintext
G662-T0843	f99r	f99r.37	2	cheyet	EOS	0	0	0	r cheyet	rchey ot	scheyet	reader agreement conditions confidence only; it does not identify plaintext
G662-T0844	f99r	f99r.41	3	ey	MEDIAL	0	0	0	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory	tsheeor cpheol ckey pchol ckhey ypchol chor choly qotocthey qkory	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory	reader agreement conditions confidence only; it does not identify plaintext
G662-T0845	f99r	f99r.42	4	qokeeey	MEDIAL	1	1	0	sol sheol keshey qokeeey chs chey dalchey ctheey daiin cheom	sol sheol keshey qokeeey chs chey dolchey ctheey daiin cheom	sol sheol keshey qokeeey chs chey dolchey ctheey aiin cheom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0846	f99r	f99r.43	5	oldy	MEDIAL	1	1	0	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin ols	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin ols	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin ls	reader agreement conditions confidence only; it does not identify plaintext
G662-T0847	f99r	f99r.51	2	ey	MEDIAL	0	0	0	yshaiin ey octhey dy daiin okor okeey shsh	yshain ykhey octhey dy daiin okor okeey shcty sh	yshaiin ey cthey dy aiin okor okeey shsh	reader agreement conditions confidence only; it does not identify plaintext
G662-T0848	f99v	f99v.11	2	choty	MEDIAL	1	1	0	okoiin choty qokchol qokeol okoldy qoldy toly daiin	okoiin choty qokchol qokeol okoldy qkholdy toly daiin	okoiin choty qokchol qokeol okoldy q ldy t ly daiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0849	f99v	f99v.2	1	otoldy	ONLY	1	1	1	otoldy	otoldy	otoldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0850	f99v	f99v.22	4	keeol	MEDIAL	0	0	0	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	doiin otey okeeol saiin okeol qokeol ctheol qokeol dy qokaiin	daiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	reader agreement conditions confidence only; it does not identify plaintext
G662-T0851	f99v	f99v.23	4	qokol	MEDIAL	1	1	1	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	reader agreement conditions confidence only; it does not identify plaintext
G662-T0852	f99v	f99v.24	6	oldy	EOS	1	1	0	shokeeey cholshey okol qokey okeodal oldy	shokeeey chol shey okol qokey okeodal oldy	sho keeey cholshey okol qokey okeodal oldy	reader agreement conditions confidence only; it does not identify plaintext
G662-T0853	f99v	f99v.34	6	qokol	MEDIAL	1	1	0	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin dol dam	yaiin ol ol olaiin qockhey qokol olshy qokeeor or aiin dol am	reader agreement conditions confidence only; it does not identify plaintext
