overlay_id	page	locus	token_ordinal	surface	reading_id	current_layer	dispatch_scope	active_position_id	old_v99r4_meaning_de	new_v99r5_spoken_render_de	formal_stage_sequence	workflow_closure	modality_class	renderer_mode	inherited_v48_gloss_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	historical_confirmation	component_relation_credit	token_retained	ordinal_retained
G732-P1764	f76v	f76v.8	6	okeedy	okeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heißer Ansatz am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 94 exakte ZL3b-Vorkommen auf 46 Seiten und 90 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1765	f76v	f76v.8	8	okeedy	okeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heißer Ansatz am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 94 exakte ZL3b-Vorkommen auf 46 Seiten und 90 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1766	f76v	f76v.9	7	cheedy	cheedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	END	CLOSED	TROCKEN	SINGLE_DIRECT	trocken am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 29 Seiten und 54 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1767	f77r	f77r.10	5	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1768	f77r	f77r.11	1	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1769	f77r	f77r.12	2	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1770	f77r	f77r.13	5	tedy	tedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 31 exakte ZL3b-Vorkommen auf 26 Seiten und 30 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1771	f77r	f77r.14	4	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1772	f77r	f77r.14	8	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1773	f77r	f77r.17	1	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1774	f77r	f77r.17	2	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1775	f77r	f77r.18	2	cheedy	cheedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	END	CLOSED	TROCKEN	SINGLE_DIRECT	trocken am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 29 Seiten und 54 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1776	f77r	f77r.18	8	sheckhedy	sheckhedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	bis zur Mittelstufe angefeuchtetes Arzneikompositum, abgeschlossen	MIDDLE	CLOSED	FEUCHT	SINGLE_DIRECT	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1777	f77r	f77r.18	10	cheedy	cheedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	END	CLOSED	TROCKEN	SINGLE_DIRECT	trocken am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 29 Seiten und 54 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1778	f77r	f77r.19	7	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1779	f77r	f77r.20	2	sheal	sheal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I, feucht in der Gradmitte	Rohstoffklasse I, bis zur Mittelstufe angefeuchtet	MIDDLE	OPEN	FEUCHT	SINGLE_DIRECT	Rohstoffklasse I, feucht in der Gradmitte	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 14 exakte ZL3b-Vorkommen auf 12 Seiten und 14 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1780	f77r	f77r.20	4	qoteey	qoteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades	vollständig abgekühlt	END	OPEN	KALT	SINGLE_DIRECT	kalt am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 40 exakte ZL3b-Vorkommen auf 28 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1781	f77r	f77r.20	7	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1782	f77r	f77r.20	8	dalchedy	dalchedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	abgemessener Rohstoff I, bis zur Mittelstufe getrocknet, abgeschlossen	MIDDLE	CLOSED	TROCKEN	SINGLE_DIRECT	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen	68	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1783	f77r	f77r.21	5	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1784	f77r	f77r.22	1	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1785	f77r	f77r.22	10	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1786	f77r	f77r.23	1	sheoky	sheoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	feucht angesetzte heiße Zubereitung am Gradanfang	feucht angesetzte heiße Zubereitung, Anfangsstufe	BEGIN	OPEN	FEUCHT>HEISS	MIXED_NEUTRAL_STAGE	feucht angesetzte heiße Zubereitung am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1787	f77r	f77r.26	1	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1788	f77r	f77r.27	6	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1789	f77r	f77r.28	2	qotey	qotey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt	MIDDLE	OPEN	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 24 exakte ZL3b-Vorkommen auf 20 Seiten und 24 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1790	f77r	f77r.29	5	qotal	qotal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	BEGIN	OPEN	KALT	SINGLE_DIRECT	Rohstoffklasse I, kalt am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 36 Seiten und 56 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1791	f77r	f77r.30	2	chckhey	chckhey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Arzneikompositum: trocken, Gradmitte	Arzneikompositum: bis zur Mittelstufe getrocknet	MIDDLE	OPEN	TROCKEN	SINGLE_DIRECT	Arzneikompositum: trocken, Gradmitte	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 26 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1792	f77r	f77r.30	6	cheeky	cheeky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Gradende, dann heiß am Gradanfang	vollständig getrocknet, dann leicht erhitzt	END>BEGIN	OPEN	TROCKEN>HEISS	CLAUSE_LOCAL_MULTI_STAGE	trocken am Gradende, dann heiß am Gradanfang	76	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke STRONG_FAMILY_COMPOSITION und Scope KNOWN_EXACT_WHOLE; 23 exakte ZL3b-Vorkommen auf 22 Seiten und 23 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1793	f77r	f77r.31	3	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1794	f77r	f77r.31	4	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1795	f77r	f77r.31	5	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1796	f77r	f77r.33	4	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heiß am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1797	f77r	f77r.37	3	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	CLOSED	KALT	SINGLE_DIRECT	kalt am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1798	f77r	f77r.37	5	cheedy	cheedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	END	CLOSED	TROCKEN	SINGLE_DIRECT	trocken am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 29 Seiten und 54 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1799	f77r	f77r.39	3	sheckhey	sheckhey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	feuchtes Arzneikompositum in der Gradmitte	bis zur Mittelstufe angefeuchtetes Arzneikompositum	MIDDLE	OPEN	FEUCHT	SINGLE_DIRECT	feuchtes Arzneikompositum in der Gradmitte	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1800	f77r	f77r.41	4	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P1801	f77r	f77r.41	5	qotal	qotal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	BEGIN	OPEN	KALT	SINGLE_DIRECT	Rohstoffklasse I, kalt am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 36 Seiten und 56 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
