page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f85r1	f85r1.13	T	B	2	12	3	0	1	1	0	6	qotal	qotal#GLOBAL	BEGIN|OPEN	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	[rsheodar:?] | [qocthy:?] | heiße Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I, abgeschlossen | vollständig eingeweichter Ansatz	[rsheodar:?] | [qocthy:?] | heiße Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | Rohstoffklasse I, leicht abgekühlt | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I, abgeschlossen | vollständig eingeweichter Ansatz	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	[rsheodar:?]; [qocthy:?]; heiße Drogenfraktion I; heiß, Grad III, im Ansatzrahmen; [ykeeeody:?]; Rohstoffklasse I, kalt am Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; Menge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Rohstoffmenge I, abgeschlossen; vollständig eingeweichter Ansatz	[rsheodar:?]; [qocthy:?]; heiße Drogenfraktion I; heiß, Grad III, im Ansatzrahmen; [ykeeeody:?]; Rohstoffklasse I, leicht abgekühlt; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Samen-/Saatgutposten; Menge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Rohstoffmenge I, abgeschlossen; vollständig eingeweichter Ansatz	11	1
f85r1	f85r1.14	T	B	2	12	4	0	1	1	0	8	cheedy	cheedy#GLOBAL	END|CLOSED	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | Samen-/Saatgutposten | Drogenfraktion I | Menge III | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | Rohstoffklasse I | [odaiiin:?]	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | Samen-/Saatgutposten | Drogenfraktion I | Menge III | vollständig getrocknet, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | Rohstoffklasse I | [odaiiin:?]	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	[daror:?]; feucht am Ende des Grades, abgeschlossen; [keody:?]; [oteody:?]; Samen-/Saatgutposten; Drogenfraktion I; Menge III; trocken am Ende des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; abgemessene Fraktion I; Rohstoffklasse I; [odaiiin:?]	[daror:?]; feucht am Ende des Grades, abgeschlossen; [keody:?]; [oteody:?]; Samen-/Saatgutposten; Drogenfraktion I; Menge III; vollständig getrocknet, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; abgemessene Fraktion I; Rohstoffklasse I; [odaiiin:?]	11	1
f85r1	f85r1.15	T	B	2	12	4	0	1	1	0	7	sheokey	sheokey#GLOBAL	MIDDLE|OPEN	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I | Rohstoffmaß | feucht angesetzte heiße Zubereitung in der Gradmitte | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | abgemessene Rohstoffmenge I | [olky:?]	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I | Rohstoffmaß | feucht angesetzte heiße Zubereitung, Mittelstufe | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | abgemessene Rohstoffmenge I | [olky:?]	feucht angesetzte heiße Zubereitung in der Gradmitte	feucht angesetzte heiße Zubereitung, Mittelstufe	[qokeeodaiin:?]; trocken in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Rohstoffklasse I; Rohstoffmaß; feucht angesetzte heiße Zubereitung in der Gradmitte; [cheokaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [keeo:?]; abgemessene Rohstoffmenge I; [olky:?]	[qokeeodaiin:?]; trocken in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Rohstoffklasse I; Rohstoffmaß; feucht angesetzte heiße Zubereitung, Mittelstufe; [cheokaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [keeo:?]; abgemessene Rohstoffmenge I; [olky:?]	11	1
f85r1	f85r1.18	T	B	2	10	0	1	1	1	0	8	qokshey	qokshey#GLOBAL	MIDDLE|OPEN	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	Holzdrogenansatz vollständig erhitzt | kalt-trockener Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | Qualitätsgrad III | trocken am Anfang des Grades | getrocknete Arzneikompositum-Fraktion auf Mittelstufe | kalt-feuchter Ansatz in der Mitte des Grades | heiß und feucht in der Mitte des Grades | Samen/Saatgut, getrocknete Kurz-/Kompaktform | Dosis I	Holzdrogenansatz vollständig erhitzt | kalt-trockener Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | Qualitätsgrad III | trocken am Anfang des Grades | getrocknete Arzneikompositum-Fraktion auf Mittelstufe | kalt-feuchter Ansatz in der Mitte des Grades | heiß und feucht, Mittelstufe | Samen/Saatgut, getrocknete Kurz-/Kompaktform | Dosis I	heiß und feucht in der Mitte des Grades	heiß und feucht, Mittelstufe	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; Qualitätsgrad III; trocken am Anfang des Grades; getrocknete Arzneikompositum-Fraktion auf Mittelstufe; kalt-feuchter Ansatz in der Mitte des Grades; heiß und feucht in der Mitte des Grades; Samen/Saatgut, getrocknete Kurz-/Kompaktform; Dosis I	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; Qualitätsgrad III; trocken am Anfang des Grades; getrocknete Arzneikompositum-Fraktion auf Mittelstufe; kalt-feuchter Ansatz in der Mitte des Grades; heiß und feucht, Mittelstufe; Samen/Saatgut, getrocknete Kurz-/Kompaktform; Dosis I	9	1
f85r1	f85r1.19	T	B	2	5	0	1	3	3	0	1|2|3	okchy|okchdy|otchedy	okchy#GLOBAL|okchdy#GLOBAL|otchedy#GLOBAL	BEGIN|OPEN | BEGIN|CLOSED | MIDDLE|CLOSED	okchy okchdy otchedy dam lam	heiß-trockener Ansatz am Anfang des Grades | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Dosis I | Drogenholz: Maß-/Einheitsform I	heiß-trockener Ansatz, Anfangsstufe | heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen | kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen | Dosis I | Drogenholz: Maß-/Einheitsform I	heiß-trockener Ansatz am Anfang des Grades | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe | heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen | kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	heiß-trockener Ansatz am Anfang des Grades; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Dosis I; Drogenholz: Maß-/Einheitsform I	heiß-trockener Ansatz, Anfangsstufe; heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen; kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen; Dosis I; Drogenholz: Maß-/Einheitsform I	2	1
f85r1	f85r1.20	T	B	2	11	5	0	2	2	0	3|9	kshedy|otchedy	kshedy#GLOBAL|otchedy#GLOBAL	MIDDLE|CLOSED | MIDDLE|CLOSED	pcheo y kshedy qocphdy qofol shdaldy dairar cheeteey otchedy qokchdy dy	trockene Pulverzubereitung/Trockenansatz | hierzu: | heiß und feucht in der Mitte des Grades, abgeschlossen | [qocphdy:?] | [qofol:?] | [shdaldy:?] | [dairar:?] | [cheeteey:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	trockene Pulverzubereitung/Trockenansatz | hierzu: | heiß und feucht, Mittelstufe erreicht; abgeschlossen | [qocphdy:?] | [qofol:?] | [shdaldy:?] | [dairar:?] | [cheeteey:?] | kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	heiß und feucht, Mittelstufe erreicht; abgeschlossen | kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	trockene Pulverzubereitung/Trockenansatz; hierzu: heiß und feucht in der Mitte des Grades, abgeschlossen; [qocphdy:?]; [qofol:?]; [shdaldy:?]; [dairar:?]; [cheeteey:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; Qualitäts-/Wertfeld geschlossen	trockene Pulverzubereitung/Trockenansatz; hierzu: heiß und feucht, Mittelstufe erreicht; abgeschlossen; [qocphdy:?]; [qofol:?]; [shdaldy:?]; [dairar:?]; [cheeteey:?]; kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; Qualitäts-/Wertfeld geschlossen	9	1
f85r1	f85r1.24	T	B	2	10	2	0	2	2	0	2|4	ykeedy|cheedy	ykeedy#GLOBAL|cheedy#GLOBAL	END|CLOSED | END|CLOSED	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	[tedair:?] | Eintrag: heiß am Gradende, abgeschlossen | Grad-/Maßwert II | trocken am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | [sheekeey:?] | heiß in der Mitte des Grades, abgeschlossen | Holzdroge im Ansatz fertig getrocknet	[tedair:?] | Eintrag: vollständig erhitzt, abgeschlossen | Grad-/Maßwert II | vollständig getrocknet, abgeschlossen | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | [sheekeey:?] | heiß in der Mitte des Grades, abgeschlossen | Holzdroge im Ansatz fertig getrocknet	Eintrag: heiß am Gradende, abgeschlossen | trocken am Ende des Grades, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen | vollständig getrocknet, abgeschlossen	[tedair:?]; Eintrag: heiß am Gradende, abgeschlossen; Grad-/Maßwert II; trocken am Ende des Grades, abgeschlossen; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; [sheekeey:?]; heiß in der Mitte des Grades, abgeschlossen; Holzdroge im Ansatz fertig getrocknet	[tedair:?]; Eintrag: vollständig erhitzt, abgeschlossen; Grad-/Maßwert II; vollständig getrocknet, abgeschlossen; heiße Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I im Ansatz; [sheekeey:?]; heiß in der Mitte des Grades, abgeschlossen; Holzdroge im Ansatz fertig getrocknet	8	1
f85r1	f85r1.28	T	B	2	11	5	0	1	1	0	3	okchdy	okchdy#GLOBAL	BEGIN|CLOSED	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	[kchedar:?] | [yteol:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [qekedy:?] | kalte Drogenportion im Ansatz | eine Portion Ansatz abmessen | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | [otechdy:?] | abgemessene Rohstoffmenge I | [cphedy:?]	[kchedar:?] | [yteol:?] | heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen | [qekedy:?] | kalte Drogenportion im Ansatz | eine Portion Ansatz abmessen | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | [otechdy:?] | abgemessene Rohstoffmenge I | [cphedy:?]	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	[kchedar:?]; [yteol:?]; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; [qekedy:?]; kalte Drogenportion im Ansatz; eine Portion Ansatz abmessen; Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; [otechdy:?]; abgemessene Rohstoffmenge I; [cphedy:?]	[kchedar:?]; [yteol:?]; heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen; [qekedy:?]; kalte Drogenportion im Ansatz; eine Portion Ansatz abmessen; Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; [otechdy:?]; abgemessene Rohstoffmenge I; [cphedy:?]	10	1
f85r1	f85r1.3	T	B	2	11	4	0	1	1	0	6	qotedy	qotedy#GLOBAL	MIDDLE|CLOSED	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	[tarar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opcheey:?] | [ykdair:?] | trocken am Anfang des Grades | kalt in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | [otedam:?]	[tarar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opcheey:?] | [ykdair:?] | trocken am Anfang des Grades | bis zur Mittelstufe abgekühlt, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | [otedam:?]	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	[tarar:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opcheey:?]; [ykdair:?]; trocken am Anfang des Grades; kalt in der Mitte des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; trockener Drogenstoff; Samen/Saatgut, Typ/Charge III; [otedam:?]	[tarar:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opcheey:?]; [ykdair:?]; trocken am Anfang des Grades; bis zur Mittelstufe abgekühlt, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; trockener Drogenstoff; Samen/Saatgut, Typ/Charge III; [otedam:?]	10	1
f85r1	f85r1.32	T	B	2	12	2	0	1	1	0	5	qotchdy	qotchdy#GLOBAL	BEGIN|CLOSED	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	[ytor:?] | trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades, abgeschlossen | kalten Ansatz fertigstellen | kalt und trocken am Anfang des Grades, abgeschlossen | kalt-trockener Zubereitungsstoff | vollständig getrocknete Kräutermischung | Drogenportion | [eeodaiin:?] | Drogenportion | Rohdrogenfraktion I | heißes Material [terminal-M]	[ytor:?] | trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades, abgeschlossen | kalten Ansatz fertigstellen | kalt und trocken, Anfangsstufe erreicht; abgeschlossen | kalt-trockener Zubereitungsstoff | vollständig getrocknete Kräutermischung | Drogenportion | [eeodaiin:?] | Drogenportion | Rohdrogenfraktion I | heißes Material [terminal-M]	kalt und trocken am Anfang des Grades, abgeschlossen	kalt und trocken, Anfangsstufe erreicht; abgeschlossen	[ytor:?]; trocken; nominal trockenes Gut/Material; feucht am Anfang des Grades, abgeschlossen; kalten Ansatz fertigstellen; kalt und trocken am Anfang des Grades, abgeschlossen; kalt-trockener Zubereitungsstoff; vollständig getrocknete Kräutermischung; Drogenportion; [eeodaiin:?]; Drogenportion; Rohdrogenfraktion I; heißes Material [terminal-M]	[ytor:?]; trocken; nominal trockenes Gut/Material; feucht am Anfang des Grades, abgeschlossen; kalten Ansatz fertigstellen; kalt und trocken, Anfangsstufe erreicht; abgeschlossen; kalt-trockener Zubereitungsstoff; vollständig getrocknete Kräutermischung; Drogenportion; [eeodaiin:?]; Drogenportion; Rohdrogenfraktion I; heißes Material [terminal-M]	11	1
f85r1	f85r1.34	T	B	2	10	4	0	1	1	0	2	ksheey	ksheey#GLOBAL	END|OPEN	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	[ysheedy:?] | heiß und feucht am Ende des Grades | heiße Drogenportion | Drogenportion | Trockenansatz abschließen | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [qotody:?] | heiße Drogenfraktion I | [shty:?] | [otarar:?]	[ysheedy:?] | heiß und feucht, Endstufe | heiße Drogenportion | Drogenportion | Trockenansatz abschließen | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [qotody:?] | heiße Drogenfraktion I | [shty:?] | [otarar:?]	heiß und feucht am Ende des Grades	heiß und feucht, Endstufe	[ysheedy:?]; heiß und feucht am Ende des Grades; heiße Drogenportion; Drogenportion; Trockenansatz abschließen; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; [qotody:?]; heiße Drogenfraktion I; [shty:?]; [otarar:?]	[ysheedy:?]; heiß und feucht, Endstufe; heiße Drogenportion; Drogenportion; Trockenansatz abschließen; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; [qotody:?]; heiße Drogenfraktion I; [shty:?]; [otarar:?]	9	1
f85r1	f85r1.35	T	B	2	6	0	1	1	1	0	6	otchedy	otchedy#GLOBAL	MIDDLE|CLOSED	s ar chedar olpchdy otol otchedy	Samen-/Saatgutposten | Drogenfraktion I | abgemessene Trockenfraktion I, Mittelstufe | fertiges Trockenpulver aus Holzdroge im Ansatz | kaltes Zubereitungsgut | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	Samen-/Saatgutposten | Drogenfraktion I | abgemessene Trockenfraktion I, Mittelstufe | fertiges Trockenpulver aus Holzdroge im Ansatz | kaltes Zubereitungsgut | kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	Samen-/Saatgutposten; Drogenfraktion I; abgemessene Trockenfraktion I, Mittelstufe; fertiges Trockenpulver aus Holzdroge im Ansatz; kaltes Zubereitungsgut; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	Samen-/Saatgutposten; Drogenfraktion I; abgemessene Trockenfraktion I, Mittelstufe; fertiges Trockenpulver aus Holzdroge im Ansatz; kaltes Zubereitungsgut; kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	5	1
f85r1	f85r1.5	T	B	2	10	0	1	4	4	0	2|7|8|9	kchedy|okchy|kedy|tedy	kchedy#GLOBAL|okchy#GLOBAL|kedy#GLOBAL|tedy#GLOBAL	MIDDLE|CLOSED | BEGIN|OPEN | MIDDLE|CLOSED | MIDDLE|CLOSED	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	kalt und trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | Qualitätsgrad III | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Portion III | Holzdroge im Ansatz vollständig eingeweicht | heiß-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | ein Maß kalte Droge	kalt und trocken in der Mitte des Grades, abgeschlossen | heiß und trocken, Mittelstufe erreicht; abgeschlossen | Qualitätsgrad III | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Portion III | Holzdroge im Ansatz vollständig eingeweicht | heiß-trockener Ansatz, Anfangsstufe | bis zur Mittelstufe erhitzt, abgeschlossen | bis zur Mittelstufe abgekühlt, abgeschlossen | ein Maß kalte Droge	heiß und trocken in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen	heiß und trocken, Mittelstufe erreicht; abgeschlossen | heiß-trockener Ansatz, Anfangsstufe | bis zur Mittelstufe erhitzt, abgeschlossen | bis zur Mittelstufe abgekühlt, abgeschlossen	kalt und trocken in der Mitte des Grades, abgeschlossen; heiß und trocken in der Mitte des Grades, abgeschlossen; Qualitätsgrad III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Portion III; Holzdroge im Ansatz vollständig eingeweicht; heiß-trockener Ansatz am Anfang des Grades; heiß in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; ein Maß kalte Droge	kalt und trocken in der Mitte des Grades, abgeschlossen; heiß und trocken, Mittelstufe erreicht; abgeschlossen; Qualitätsgrad III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Portion III; Holzdroge im Ansatz vollständig eingeweicht; heiß-trockener Ansatz, Anfangsstufe; bis zur Mittelstufe erhitzt, abgeschlossen; bis zur Mittelstufe abgekühlt, abgeschlossen; ein Maß kalte Droge	6	1
f85r1	f85r1.6	T	B	2	7	0	1	1	1	0	4	qokeey	qokeey#GLOBAL	END|OPEN	roraiin shey pchey qokeey chor ol shedy	Wurzelportion III | feucht in der Mitte des Grades | Pulver, trocken gebunden, Form I | heiß am Ende des Grades | Pflanzen-/Reproduktionsteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen	Wurzelportion III | feucht in der Mitte des Grades | Pulver, trocken gebunden, Form I | vollständig erhitzt | Pflanzen-/Reproduktionsteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen	heiß am Ende des Grades	vollständig erhitzt	Wurzelportion III; feucht in der Mitte des Grades; Pulver, trocken gebunden, Form I; heiß am Ende des Grades; Pflanzen-/Reproduktionsteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen	Wurzelportion III; feucht in der Mitte des Grades; Pulver, trocken gebunden, Form I; vollständig erhitzt; Pflanzen-/Reproduktionsteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen	6	1
