audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A08-038	8	shy	f29v	f29v.1	H	A	1	8	MIDDLE	cthy	cho	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin	kooiin shor chetchy olals shytchy cth y shy cho shy daiin	kooiin shor chetchy ol als shytchy cthyshy cho shy daiin	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	9	0.444444	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chetchy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | [shy:?] | [cho:?] | [shy:?] | Grad-/Maßwert III	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chetchy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | feucht, Grundform | [cho:?] | feucht, Grundform | Grad-/Maßwert III	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-039	8	shy	f29v	f29v.1	H	A	1	10	MIDDLE	cho	daiin	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin	kooiin shor chetchy olals shytchy cth y shy cho shy daiin	kooiin shor chetchy ol als shytchy cthyshy cho shy daiin	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	9	0.444444	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chetchy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | [shy:?] | [cho:?] | [shy:?] | Grad-/Maßwert III	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chetchy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | feucht, Grundform | [cho:?] | feucht, Grundform | Grad-/Maßwert III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-040	8	shy	f29v	f29v.5	H	A	1	6	LAST	chshy	<EOS>	tochon chain shan shoty chshy shy	tochon chain shan shoty chshy shy	tochon chain shan oty chshy shy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	5	0.400000	[tochon:?] | trocken, Grad II | feucht, Grad I | [shoty:?] | [chshy:?] | [shy:?]	[tochon:?] | trocken, Grad II | feucht, Grad I | [shoty:?] | [chshy:?] | feucht, Grundform	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-041	8	shy	f2v	f2v.5	H	A	1	2	MIDDLE	kchor	daiiin	kchor shy daiiin chm s shey dor chol daiin	kchor shy daiiin chckhoy s shey dor chol daiin	kchor shy daiiin chm sshey dor chol daiin	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	8	0.500000	[kchor:?] | [shy:?] | Grad-/Maßwert IV | [chm:?] | [s:?] | feucht, attributiv gebunden | [dor:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	[kchor:?] | feucht, Grundform | Grad-/Maßwert IV | [chm:?] | [s:?] | feucht, attributiv gebunden | [dor:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-042	8	shy	f30r	f30r.13	H	A	1	4	MIDDLE	chear	keey	chodaiin chtchey chear shy keey	chodaiin chtchey chear shy keey	chodaiin chtchey che r shykeey	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	4	0.250000	[chodaiin:?] | [chtchey:?] | trockene Fraktion I | [shy:?] | [keey:?]	[chodaiin:?] | [chtchey:?] | trockene Fraktion I | feucht, Grundform | [keey:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-043	8	shy	f32r	f32r.18	H	A	1	3	LAST	sho	<EOS>	doiin sho shy	doiin sho shy	doiin shoshy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	2	1.000000	Zubereitungsmaß, Form III | feuchter Ansatz | [shy:?]	Zubereitungsmaß, Form III | feuchter Ansatz | feucht, Grundform	READER_SPLIT_OR_FUSION|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-044	8	shy	f32v	f32v.5	H	A	1	3	MIDDLE	daiin	chor	chokchy daiin shy chor qo kaiin dain dchol dosg	chokchy daiin shy chor qo kaiin dain dchol dorg	chokchy daiin shy chor qo kaiin dain dchol dorg	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	8	0.625000	[chokchy:?] | Grad-/Maßwert III | [shy:?] | Pflanzen-/Reproduktionsteil | [qo:?] | heiß, Grad III | Grad-/Maßwert II | Maß trockenen Materials | [dosg:?]	[chokchy:?] | Grad-/Maßwert III | feucht, Grundform | Pflanzen-/Reproduktionsteil | [qo:?] | heiß, Grad III | Grad-/Maßwert II | Maß trockenen Materials | [dosg:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-045	8	shy	f34r	f34r.4	H	B	2	5	MIDDLE	aiin	chckhy	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy	ytedy daiin chey aiin shy chckhy oltchedy otedy dam checthy	yte y daiin chey aiin shy chckhy oltchedy ote y am checthy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	9	0.444444	[ytedy:?] | Grad-/Maßwert III | [chey:?] | Menge III | [shy:?] | [chckhy:?] | [oltchedy:?] | gekühlter Ansatz | [dam:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	[ytedy:?] | Grad-/Maßwert III | [chey:?] | Menge III | feucht, Grundform | [chckhy:?] | [oltchedy:?] | gekühlter Ansatz | [dam:?] | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-046	8	shy	f35v	f35v.14	H	A	1	2	MIDDLE	tcheain	tar	tcheain shy tar dain	tcheain shy tar dain	tcheain shy tar dain	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	3	0.333333	[tcheain:?] | [shy:?] | [tar:?] | Grad-/Maßwert II	[tcheain:?] | feucht, Grundform | [tar:?] | Grad-/Maßwert II	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-047	8	shy	f35v	f35v.20	H	A	1	2	MIDDLE	sodaiin	dchy	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	4	0.500000	Samen/Saatgutzubereitung, Dosis III | [shy:?] | [dchy:?] | [ckhy:?] | Grad-/Maßwert I	Samen/Saatgutzubereitung, Dosis III | feucht, Grundform | [dchy:?] | [ckhy:?] | Grad-/Maßwert I	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-048	8	shy	f37r	f37r.10	H	A	1	6	MIDDLE	chy	daiin	qoto o kchochor dchor chy shy daiin ychey kol daiir	qoto okchochor dchor chy daiin ychey kol daiir	qoto okchochor dchor chy shy daiin ychey kol daiir	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	9	0.333333	[qoto:?] | [o:?] | [kchochor:?] | [dchor:?] | trocken, Grundform | [shy:?] | Grad-/Maßwert III | [ychey:?] | heiß; nominal heißes Gut/Material | [daiir:?]	[qoto:?] | [o:?] | [kchochor:?] | [dchor:?] | trocken, Grundform | feucht, Grundform | Grad-/Maßwert III | [ychey:?] | heiß; nominal heißes Gut/Material | [daiir:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-049	8	shy	f37r	f37r.3	H	A	1	2	MIDDLE	qo	qokaiin	qo shy qokaiin cthol dy ckhor oky dy	qoshy qokaiin cthol dy ckhor oky dy	qo shy qokaiin ctholdy ckhor oky dy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	[qo:?] | [shy:?] | heiß, Grad III | [cthol:?] | [dy:?] | [ckhor:?] | [oky:?] | [dy:?]	[qo:?] | feucht, Grundform | heiß, Grad III | [cthol:?] | [dy:?] | [ckhor:?] | [oky:?] | [dy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-050	8	shy	f37v	f37v.3	H	A	1	2	MIDDLE	qokchon	chon	qokchon shy chon daiin dy	qokchon shy chon daiin dy	qotchon shy chon aiin dy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	4	0.250000	[qokchon:?] | [shy:?] | [chon:?] | Grad-/Maßwert III | [dy:?]	[qokchon:?] | feucht, Grundform | [chon:?] | Grad-/Maßwert III | [dy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-051	8	shy	f39v	f39v.2	H	B	2	2	MIDDLE	sor	kar	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	sor shy kor chol qoty kchdy olky dor chdy ykar olkedaiin ody dy	sor shy kar chol qoty kch y olky dar chdy ykar olke aiin ody dy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	12	0.250000	Samenportion | [shy:?] | [kar:?] | trocken; nominal trockenes Gut/Material | kalt, Grundform | [kchdy:?] | [olky:?] | [dar:?] | [chdy:?] | [ykar:?] | [olkedaiin:?] | [ody:?] | [dy:?]	Samenportion | feucht, Grundform | [kar:?] | trocken; nominal trockenes Gut/Material | kalt, Grundform | [kchdy:?] | [olky:?] | [dar:?] | [chdy:?] | [ykar:?] | [olkedaiin:?] | [ody:?] | [dy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-052	8	shy	f40r	f40r.3	H	B	2	1	FIRST	<BOS>	qokal	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam	shy qokal chdy chckhd otor aiis oky okolchy qokar okam	y qokal ch y chckh otor aiir oky okolchy qokar okam	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	10	0.200000	[shy:?] | heiße Substanz | [chdy:?] | [chckhd:?] | [otor:?] | [aiir:?] | [o:?] | [ky:?] | [okolchy:?] | heiße Portion | [okam:?]	feucht, Grundform | heiße Substanz | [chdy:?] | [chckhd:?] | [otor:?] | [aiir:?] | [o:?] | [ky:?] | [okolchy:?] | heiße Portion | [okam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-053	8	shy	f42r	f42r.18	H	A	1	4	MIDDLE	otaiin	kshes	qody cthochy otaiin shy kshes chorain	qody cthochy otaiin shy kshes chor ain	qody cthochy otaiin shy kshes chorain	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	5	0.400000	[qody:?] | [cthochy:?] | kalt im Zubereitungsrahmen, Grad III | [shy:?] | [kshes:?] | Blüten-/Pflanzenteil, Menge/Klasse II	[qody:?] | [cthochy:?] | kalt im Zubereitungsrahmen, Grad III | feucht, Grundform | [kshes:?] | Blüten-/Pflanzenteil, Menge/Klasse II	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-054	8	shy	f43r	f43r.3	H	B	2	6	MIDDLE	ody	olor	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	yty yty oty she ody shy olor ytchy kaiin chky qotydy dar aiin ykam	yty yty oty she ody shy olor ytchdy kaiin chky qoty y ar iin ykam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	13	0.384615	[yty:?] | [yty:?] | kalter Ansatz, Grundform | feucht, attributiv gebunden | [ody:?] | [shy:?] | Zutat | [yteedy:?] | heiß, Grad III | [chky:?] | [qotydy:?] | [dar:?] | Menge III | [ykam:?]	[yty:?] | [yty:?] | kalter Ansatz, Grundform | feucht, attributiv gebunden | [ody:?] | feucht, Grundform | Zutat | [yteedy:?] | heiß, Grad III | [chky:?] | [qotydy:?] | [dar:?] | Menge III | [ykam:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-055	8	shy	f43r	f43r.8	H	B	2	4	MIDDLE	cheody	qoiiin	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin eeeky che y dain shy ykol r taiin ol	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	10	0.500000	[ytchedy:?] | getrockneter Zustand | getrockneter Ansatz | [shy:?] | [qoiiin:?] | [sheeeky:?] | getrockneter Zustand | Grad-/Maßwert II | [shy:?] | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	[ytchedy:?] | getrockneter Zustand | getrockneter Ansatz | feucht, Grundform | [qoiiin:?] | [sheeeky:?] | getrockneter Zustand | Grad-/Maßwert II | feucht, Grundform | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-056	8	shy	f43r	f43r.8	H	B	2	9	MIDDLE	dain	ykolor	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old	ytchedy chedy cheody shy qoiiin eeeky che y dain shy ykol r taiin ol	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	10	0.500000	[ytchedy:?] | getrockneter Zustand | getrockneter Ansatz | [shy:?] | [qoiiin:?] | [sheeeky:?] | getrockneter Zustand | Grad-/Maßwert II | [shy:?] | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	[ytchedy:?] | getrockneter Zustand | getrockneter Ansatz | feucht, Grundform | [qoiiin:?] | [sheeeky:?] | getrockneter Zustand | Grad-/Maßwert II | feucht, Grundform | [ykolor:?] | kalt im Zubereitungsrahmen, Grad III | [old:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-057	8	shy	f43v	f43v.4	H	B	2	5	MIDDLE	ain	qocthedy	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	9	0.222222	[dey:?] | [ykeedy:?] | [chees:?] | Menge-/Klassenwert II | [shy:?] | [qocthedy:?] | [chey:?] | heiße Portion | [checkhy:?] | [okam:?]	[dey:?] | [ykeedy:?] | [chees:?] | Menge-/Klassenwert II | feucht, Grundform | [qocthedy:?] | [chey:?] | heiße Portion | [checkhy:?] | [okam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-058	8	shy	f44r	f44r.1	H	A	1	5	MIDDLE	ypsholy	otoloaiin	tshodpy oray koees ypsholy shy otoloaiin	tshodpy oracphy koees ypsholy shy otoloaiin	tshodpy oracphy koees ypsholy shy otoloaiin	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	0	5	0.000000	[tshodpy:?] | [oray:?] | [koees:?] | [ypsholy:?] | [shy:?] | [otoloaiin:?]	[tshodpy:?] | [oray:?] | [koees:?] | [ypsholy:?] | feucht, Grundform | [otoloaiin:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-059	8	shy	f44r	f44r.6	H	A	1	4	MIDDLE	tchol	o	dshor y tchol shy o cheekchy qotchy otchy dar	dshor ytchol shy o ocheeky qotchy otchy dar	dshor ytchol shy o cheekchy qotchy otchy dar	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	8	0.125000	[dshor:?] | [y:?] | [tchol:?] | [shy:?] | [o:?] | [cheekchy:?] | kalt-trocken | [otchy:?] | [dar:?]	[dshor:?] | [y:?] | [tchol:?] | feucht, Grundform | [o:?] | [cheekchy:?] | kalt-trocken | [otchy:?] | [dar:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-060	8	shy	f45v	f45v.4	H	A	1	6	LAST	dair	<EOS>	okchy qockhy dain dail dair shy	okchy qockhy dain dail dair shy	okchy qockhy dain dail dair shy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	5	0.200000	[okchy:?] | [qockhy:?] | Grad-/Maßwert II | [dail:?] | [dair:?] | [shy:?]	[okchy:?] | [qockhy:?] | Grad-/Maßwert II | [dail:?] | [dair:?] | feucht, Grundform	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-061	8	shy	f46r	f46r.10	H	B	2	2	MIDDLE	tchey	chkal	tchey shy chkal chd qokdy shdy adoldy olaiir sheol	tchey shy chkal chd qokdy shdy aloldy olaiir sheol	tchey shy chkal chd qok y shdy aloldy olaiir sheol	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	8	0.125000	[tchey:?] | [shy:?] | [chkal:?] | [chd:?] | [qokdy:?] | [shdy:?] | [adoldy:?] | [olaiir:?] | feuchtes Material	[tchey:?] | feucht, Grundform | [chkal:?] | [chd:?] | [qokdy:?] | [shdy:?] | [adoldy:?] | [olaiir:?] | feuchtes Material	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-062	8	shy	f46r	f46r.8	H	B	2	4	MIDDLE	chckhy	shdy	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	dsheol chy chckhy sh sh y chky chody cthdy s cheos chey	0	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	10	0.100000	[dsheol:?] | trocken, Grundform | [chckhy:?] | [shy:?] | [shdy:?] | [chky:?] | [chody:?] | [cthdy:?] | [s:?] | [cheos:?] | [chey:?]	[dsheol:?] | trocken, Grundform | [chckhy:?] | feucht, Grundform | [shdy:?] | [chky:?] | [chody:?] | [cthdy:?] | [s:?] | [cheos:?] | [chey:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-063	8	shy	f46v	f46v.3	H	B	2	6	MIDDLE	okalshdy	qokar	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	ytchey keody chockhdy chotal okalshdy shdy qokar oty qoty shedy chedy dam	ytchey keody chockh y chotal okalsh y sh y qokar oty qoty she y che y dam	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	11	0.363636	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | [shy:?] | heiße Portion | kalter Ansatz, Grundform | kalt, Grundform | [shedy:?] | getrockneter Zustand | [dam:?]	[ytchey:?] | [keody:?] | [chockhdy:?] | [chotal:?] | [okalshdy:?] | feucht, Grundform | heiße Portion | kalter Ansatz, Grundform | kalt, Grundform | [shedy:?] | getrockneter Zustand | [dam:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-064	8	shy	f47r	f47r.10	H	A	1	1	FIRST	<BOS>	otcho	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	8	0.125000	[shy:?] | [otcho:?] | [keey:?] | [tor:?] | [chey:?] | [otchy:?] | [tchol:?] | Qualitätsgrad II | [dam:?]	feucht, Grundform | [otcho:?] | [keey:?] | [tor:?] | [chey:?] | [otchy:?] | [tchol:?] | Qualitätsgrad II | [dam:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-065	8	shy	f47v	f47v.2	H	A	1	2	MIDDLE	dsheey	cphy	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	0	6	0.000000	[dsheey:?] | [shy:?] | [cphy:?] | [otchey:?] | [daiidy:?] | [chory:?] | [daiiy:?]	[dsheey:?] | feucht, Grundform | [cphy:?] | [otchey:?] | [daiidy:?] | [chory:?] | [daiiy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-066	8	shy	f47v	f47v.5	H	A	1	5	MIDDLE	ody	sy	dsholy shees chor ody shy sy sary	dsholy shees chor ody shy sy sary	dsholy shees chor ody shy sy sary	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	6	0.333333	[dsholy:?] | [shees:?] | Pflanzen-/Reproduktionsteil | [ody:?] | [shy:?] | Saatgut in Grundform | [sary:?]	[dsholy:?] | [shees:?] | Pflanzen-/Reproduktionsteil | [ody:?] | feucht, Grundform | Saatgut in Grundform | [sary:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-067	8	shy	f49r	f49r.10	H	A	1	6	LAST	shor	<EOS>	sho r choiin shor shor shy	sho r choiin shor shor shy	sho r choiin shor shorshy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	5	0.800000	feuchter Ansatz | [r:?] | trockene Zubereitungsform III | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | [shy:?]	feuchter Ansatz | [r:?] | trockene Zubereitungsform III | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | feucht, Grundform	READER_SPLIT_OR_FUSION|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-068	8	shy	f52v	f52v.2	H	A	1	5	MIDDLE	daiir	kor	ytchey chol ctho daiir shy kor ese chor chy dam	ytchey chol cthodaiis shy kor esechor chy dam	ytchey chol cthodaiir shy kor ese chor chy dam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	9	0.333333	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | [daiir:?] | [shy:?] | [kor:?] | [ese:?] | Pflanzen-/Reproduktionsteil | trocken, Grundform | [dam:?]	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | [daiir:?] | feucht, Grundform | [kor:?] | [ese:?] | Pflanzen-/Reproduktionsteil | trocken, Grundform | [dam:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-069	8	shy	f56r	f56r.11	H	A	1	1	FIRST	<BOS>	kcheey	shy kcheey daiin cthol chos chokor	shy kcheey daiin cthol chor chokor	shykcheey daiin cthol chor chokor	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	5	0.200000	[shy:?] | [kcheey:?] | Grad-/Maßwert III | [cthol:?] | [chos:?] | [chokor:?]	feucht, Grundform | [kcheey:?] | Grad-/Maßwert III | [cthol:?] | [chos:?] | [chokor:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-070	8	shy	f56v	f56v.10	H	A	1	4	MIDDLE	ksho	ytol	ol kchy ksho shy ytol chotor y dy	ol kchy ksho shy ytol chotor ydy	olkchy ksho shy ytol chotor ydy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kchy:?] | [ksho:?] | [shy:?] | [ytol:?] | [chotor:?] | [y:?] | [dy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kchy:?] | [ksho:?] | feucht, Grundform | [ytol:?] | [chotor:?] | [y:?] | [dy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-071	8	shy	f6v	f6v.12	H	A	1	2	MIDDLE	ytchos	qokam	ytchos shy qokam cthy	ytchos shy qokam cthy	ytchos shy qokam cthy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	3	0.333333	[ytchos:?] | [shy:?] | [qokam:?] | CTH-Drogenmaterial	[ytchos:?] | feucht, Grundform | [qokam:?] | CTH-Drogenmaterial	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
