event_id	physical_page	source_page	locus	token_index	register	surface	component_recipe	source_slot_sequence	component_spoken_sequence_de	licensed_close	source_reading_de
P912-E1655	f83r	f83r	f83r.30	5	BIOLOGICAL	saii	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Station prüfen; nach Sollmaß
P912-E1656	f83r	f83r	f83r.31	1	BIOLOGICAL	techedy	T+E+CHD+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	bearbeiten/markieren; kurz; umsetzen; diesen Posten	NO	den Abschnitt bedienen; kurz; den Posten umsetzen; diesen Posten
P912-E1657	f83r	f83r	f83r.31	2	BIOLOGICAL	qotchedy	OT+CHD+DY	ORDER_CALL>ACTION>CLOSE	danach; umsetzen; Schritt schließen	YES	danach; den Posten umsetzen; den Schritt schließen
P912-E1658	f83r	f83r	f83r.31	3	BIOLOGICAL	okeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1659	f83r	f83r	f83r.31	4	BIOLOGICAL	ldy	L+DY	TARGET_PATH>CLOSE	weiterleiten; Schritt schließen	YES	weiterleiten; den Schritt schließen
P912-E1660	f83r	f83r	f83r.32	1	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1661	f83r	f83r	f83r.32	2	BIOLOGICAL	qokchedy	OK+CHD+Y	ACTION>ACTION>OWNER_CONTENT	ansetzen; umsetzen; diesen Posten	NO	die Station ansetzen; den Posten umsetzen; diesen Posten
P912-E1662	f83r	f83r	f83r.32	3	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1663	f83r	f83r	f83r.32	4	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E1664	f83r	f83r	f83r.33	1	BIOLOGICAL	sy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1665	f83r	f83r	f83r.33	2	BIOLOGICAL	s	S	ACTION	dann/prüfen	NO	die Station prüfen
P912-E1666	f83r	f83r	f83r.33	3	BIOLOGICAL	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1667	f83r	f83r	f83r.33	4	BIOLOGICAL	sheekchy	SH+EE+K+CH+Y	ACTION>GRADE_STATE>ACTION>ACTION>OWNER_CONTENT	halten; länger; zugeben/zuordnen; entnehmen/ablesen; diesen Posten	NO	den Posten halten; länger; den Posten einsetzen; den Posten abnehmen; diesen Posten
P912-E1668	f83r	f83r	f83r.33	5	BIOLOGICAL	qokey	OK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; kurz; diesen Posten	NO	die Station ansetzen; kurz; diesen Posten
P912-E1669	f83r	f83r	f83r.33	6	BIOLOGICAL	sain	S+AIN	ACTION>QUANTITY_INDEX	dann/prüfen; eine Portion	NO	die Station prüfen; eine Portion
P912-E1670	f83r	f83r	f83r.34	1	BIOLOGICAL	shky	SH+K+Y	ACTION>ACTION>OWNER_CONTENT	halten; zugeben/zuordnen; diesen Posten	NO	den Posten halten; den Posten einsetzen; diesen Posten
P912-E1671	f83r	f83r	f83r.34	2	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1672	f83r	f83r	f83r.34	3	BIOLOGICAL	dolshed	D_ADDR+OL+SHED	SOURCE_REFERENCE>ORDER_CALL>ACTION	aus dem Teilfeld; weiter; ruhen/halten	NO	an der Teiladresse; fortsetzen; an der Station halten
P912-E1673	f83r	f83r	f83r.34	4	BIOLOGICAL	qokchy	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E1674	f83r	f83r	f83r.35	1	BIOLOGICAL	saiin	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Station prüfen; nach Sollmaß
P912-E1675	f83r	f83r	f83r.35	2	BIOLOGICAL	cheky	CHK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	behandeln; kurz; diesen Posten	NO	den Stationszustand behandeln; kurz; diesen Posten
P912-E1676	f83r	f83r	f83r.35	3	BIOLOGICAL	okeeol	OK+EE+OL	ACTION>GRADE_STATE>ORDER_CALL	ansetzen; länger; weiter	NO	die Station ansetzen; länger; fortsetzen
P912-E1677	f83r	f83r	f83r.35	4	BIOLOGICAL	okain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E1678	f83r	f83r	f83r.35	5	BIOLOGICAL	chdy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1679	f83r	f83r	f83r.36	1	BIOLOGICAL	sor	S+OR	ACTION>OWNER_CONTENT	dann/prüfen; den Ansatz/Inhalt	NO	die Station prüfen; mit dem Arbeitsansatz
P912-E1680	f83r	f83r	f83r.36	2	BIOLOGICAL	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1681	f83r	f83r	f83r.36	3	BIOLOGICAL	shy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1682	f83r	f83r	f83r.36	4	BIOLOGICAL	shey	SH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; kurz; diesen Posten	NO	den Posten halten; kurz; diesen Posten
P912-E1683	f83r	f83r	f83r.36	5	BIOLOGICAL	lshedy	LSH+E+DY	ACTION>GRADE_STATE>CLOSE	waschen/spülen; kurz; Schritt schließen	YES	die Station spülen; kurz; den Schritt schließen
P912-E1684	f83r	f83r	f83r.36	6	BIOLOGICAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E1685	f83r	f83r	f83r.37	1	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1686	f83r	f83r	f83r.37	2	BIOLOGICAL	lkedy	L+K+E+DY	TARGET_PATH>ACTION>GRADE_STATE>CLOSE	weiterleiten; zugeben/zuordnen; kurz; Schritt schließen	YES	weiterleiten; den Posten einsetzen; kurz; den Schritt schließen
P912-E1687	f83r	f83r	f83r.37	3	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1688	f83r	f83r	f83r.37	4	BIOLOGICAL	qokol	OK+OL	ACTION>ORDER_CALL	ansetzen; weiter	NO	die Station ansetzen; fortsetzen
P912-E1689	f83r	f83r	f83r.37	5	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1690	f83r	f83r	f83r.38	1	BIOLOGICAL	or	OR	OWNER_CONTENT	den Ansatz/Inhalt	NO	mit dem Arbeitsansatz
P912-E1691	f83r	f83r	f83r.38	2	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1692	f83r	f83r	f83r.38	3	BIOLOGICAL	qockhey	O+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	den Gang ausführen; durch den Durchlass; kurz; diesen Posten	NO	den Stationsgang ausführen; durch den Durchlass; kurz; diesen Posten
P912-E1693	f83r	f83r	f83r.38	4	BIOLOGICAL	dairydy	AIR+Y+DY	TARGET_PATH>OWNER_CONTENT>CLOSE	entlang des Laufs; diesen Posten; Schritt schließen	YES	entlang des Laufs; diesen Posten; den Schritt schließen
P912-E1694	f83r	f83r	f83r.39	1	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E1695	f83r	f83r	f83r.39	2	BIOLOGICAL	shey	SH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; kurz; diesen Posten	NO	den Posten halten; kurz; diesen Posten
P912-E1696	f83r	f83r	f83r.39	3	BIOLOGICAL	kain	K+AIN	ACTION>QUANTITY_INDEX	zugeben/zuordnen; eine Portion	NO	den Posten einsetzen; eine Portion
P912-E1697	f83r	f83r	f83r.39	4	BIOLOGICAL	chckhal	CH+CKH+AL	ACTION>TARGET_PATH>TARGET_PATH	entnehmen/ablesen; durch den Durchlass; zur Zielstelle	NO	den Posten abnehmen; durch den Durchlass; zur Zielstelle
P912-E1698	f83r	f83r	f83r.40	1	BIOLOGICAL	solchedy	S+OL+CHD+Y	ACTION>ORDER_CALL>ACTION>OWNER_CONTENT	dann/prüfen; weiter; umsetzen; diesen Posten	NO	die Station prüfen; fortsetzen; den Posten umsetzen; diesen Posten
P912-E1699	f83r	f83r	f83r.40	2	BIOLOGICAL	olchedy	OL+CHD+DY	ORDER_CALL>ACTION>CLOSE	weiter; umsetzen; Schritt schließen	YES	fortsetzen; den Posten umsetzen; den Schritt schließen
P912-E1700	f83r	f83r	f83r.40	3	BIOLOGICAL	chedaiin	CHD+AIIN	ACTION>QUANTITY_INDEX	umsetzen; nach Sollmaß	NO	den Posten umsetzen; nach Sollmaß
P912-E1701	f83r	f83r	f83r.41	1	BIOLOGICAL	solkey	SOLK+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	sammeln; kurz; diesen Posten	NO	an der Auffangstelle sammeln; kurz; diesen Posten
P912-E1702	f83r	f83r	f83r.41	2	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1703	f83r	f83r	f83r.41	3	BIOLOGICAL	qolkain	SOLK+AIN	ACTION>QUANTITY_INDEX	sammeln; eine Portion	NO	an der Auffangstelle sammeln; eine Portion
P912-E1704	f83r	f83r	f83r.41	4	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1705	f83r	f83r	f83r.42	1	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1706	f83r	f83r	f83r.42	2	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1707	f83r	f83r	f83r.42	3	BIOLOGICAL	chcthdy	CH+CTH+D_ADDR+Y	ACTION>ACTION>SOURCE_REFERENCE>OWNER_CONTENT	entnehmen/ablesen; den Status prüfen; aus dem Teilfeld; diesen Posten	NO	den Posten abnehmen; den Stationsstatus prüfen; an der Teiladresse; diesen Posten
P912-E1708	f83r	f83r	f83r.42	4	BIOLOGICAL	l	L	TARGET_PATH	weiterleiten	NO	weiterleiten
P912-E1709	f83r	f83r	f83r.42	5	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1710	f83r	f83r	f83r.42	6	BIOLOGICAL	lchdy	L+CHD+Y	TARGET_PATH>ACTION>OWNER_CONTENT	weiterleiten; umsetzen; diesen Posten	NO	weiterleiten; den Posten umsetzen; diesen Posten
P912-E1711	f83r	f83r	f83r.43	1	BIOLOGICAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1712	f83r	f83r	f83r.43	2	BIOLOGICAL	sheol	SH+E+OL	ACTION>GRADE_STATE>ORDER_CALL	halten; kurz; weiter	NO	den Posten halten; kurz; fortsetzen
P912-E1713	f83r	f83r	f83r.43	3	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1714	f83r	f83r	f83r.43	4	BIOLOGICAL	qotal	OT+AL	ORDER_CALL>TARGET_PATH	danach; zur Zielstelle	NO	danach; zur Zielstelle
P912-E1715	f83r	f83r	f83r.43	5	BIOLOGICAL	sar	S+AR	ACTION>SOURCE_REFERENCE	dann/prüfen; von der Quellstelle	NO	die Station prüfen; von der Quellstelle
P912-E1716	f83r	f83r	f83r.44	1	BIOLOGICAL	skar	K+AR	ACTION>SOURCE_REFERENCE	zugeben/zuordnen; von der Quellstelle	NO	den Posten einsetzen; von der Quellstelle
P912-E1717	f83r	f83r	f83r.44	2	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1720	f83r	f83r	f83r.47	1	BIOLOGICAL	otchdy	OT+CHD+DY	ORDER_CALL>ACTION>CLOSE	danach; umsetzen; Schritt schließen	YES	danach; den Posten umsetzen; den Schritt schließen
P912-E1721	f83r	f83r	f83r.47	2	BIOLOGICAL	qokchdy	OK+CHD+DY	ACTION>ACTION>CLOSE	ansetzen; umsetzen; Schritt schließen	YES	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E1722	f83r	f83r	f83r.47	3	BIOLOGICAL	shedal	SHED+AL	ACTION>TARGET_PATH	ruhen/halten; zur Zielstelle	NO	an der Station halten; zur Zielstelle
P912-E1723	f83r	f83r	f83r.48	1	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1724	f83r	f83r	f83r.48	2	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1725	f83r	f83r	f83r.48	3	BIOLOGICAL	lol	L+OL	TARGET_PATH>ORDER_CALL	weiterleiten; weiter	NO	weiterleiten; fortsetzen
P912-E1726	f83r	f83r	f83r.48	4	BIOLOGICAL	chdal	CHD+AL	ACTION>TARGET_PATH	umsetzen; zur Zielstelle	NO	den Posten umsetzen; zur Zielstelle
P912-E1727	f83r	f83r	f83r.48	5	BIOLOGICAL	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1728	f83r	f83r	f83r.49	1	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1729	f83r	f83r	f83r.49	2	BIOLOGICAL	daiiin	DA+IIN	QUANTITY_INDEX>QUANTITY_INDEX	auf der zweiten Stufe; auf der Stufe	NO	auf der zweiten Stufe; auf der Stufe
P912-E1730	f83r	f83r	f83r.49	3	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1733	f83r	f83r	f83r.52	1	BIOLOGICAL	solkeey	SOLK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	sammeln; länger; diesen Posten	NO	an der Auffangstelle sammeln; länger; diesen Posten
P912-E1734	f83r	f83r	f83r.52	2	BIOLOGICAL	qekey	E+K+E+Y	GRADE_STATE>ACTION>GRADE_STATE>OWNER_CONTENT	kurz; zugeben/zuordnen; kurz; diesen Posten	NO	kurz; den Posten einsetzen; kurz; diesen Posten
P912-E1735	f83r	f83r	f83r.52	3	BIOLOGICAL	raly	R+AL+Y	ACTION>TARGET_PATH>OWNER_CONTENT	den Zustand markieren; zur Zielstelle; diesen Posten	NO	den Zustand markieren; zur Zielstelle; diesen Posten
P912-E1736	f83r	f83r	f83r.52	4	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1737	f83r	f83r	f83r.53	1	BIOLOGICAL	solchkal	S+OL+CHK+AL	ACTION>ORDER_CALL>ACTION>TARGET_PATH	dann/prüfen; weiter; behandeln; zur Zielstelle	NO	die Station prüfen; fortsetzen; den Stationszustand behandeln; zur Zielstelle
P912-E1738	f83r	f83r	f83r.53	2	BIOLOGICAL	cheol	CHEO+L	OWNER_CONTENT>TARGET_PATH	den Auszug/Eintrag; weiterleiten	NO	den Arbeitsinhalt verwenden; weiterleiten
P912-E1739	f83r	f83r	f83r.53	3	BIOLOGICAL	qotar	OT+AR	ORDER_CALL>SOURCE_REFERENCE	danach; von der Quellstelle	NO	danach; von der Quellstelle
P912-E1740	f83r	f83r	f83r.53	4	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1741	f83r	f83r	f83r.54	1	BIOLOGICAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1742	f83r	f83r	f83r.54	2	BIOLOGICAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1743	f83r	f83r	f83r.54	3	BIOLOGICAL	dain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E1744	f83r	f83r	f83r.54	4	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1745	f83r	f83r	f83r.54	5	BIOLOGICAL	ldalor	L+AL+OR	TARGET_PATH>TARGET_PATH>OWNER_CONTENT	weiterleiten; zur Zielstelle; den Ansatz/Inhalt	NO	weiterleiten; zur Zielstelle; mit dem Arbeitsansatz
P912-E1746	f83r	f83r	f83r.55	1	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1747	f83r	f83r	f83r.55	2	BIOLOGICAL	rtain	R+T+AIN	ACTION>ACTION>QUANTITY_INDEX	den Zustand markieren; bearbeiten/markieren; eine Portion	NO	den Zustand markieren; den Abschnitt bedienen; eine Portion
P912-E1748	f83r	f83r	f83r.55	3	BIOLOGICAL	cthal	CTH+AL	ACTION>TARGET_PATH	den Status prüfen; zur Zielstelle	NO	den Stationsstatus prüfen; zur Zielstelle
P912-E1777	f67r2	f67r2	f67r2.13	1	ZODIAC	opodchol	O+P+O+D_ADDR+OL	ACTION>ACTION>ACTION>SOURCE_REFERENCE>ORDER_CALL	den Gang ausführen; einsetzen/beginnen; den Gang ausführen; aus dem Teilfeld; weiter	NO	den Ringgang lesen; den Eintrag beginnen; den Ringgang lesen; an der Teiladresse; fortsetzen
P912-E1778	f67r2	f67r2	f67r2.13	2	ZODIAC	s	S	ACTION	dann/prüfen	NO	die Sternkennung lesen
P912-E1779	f67r2	f67r2	f67r2.13	3	ZODIAC	ain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E1780	f67r2	f67r2	f67r2.13	4	ZODIAC	aldy	AL+D_ADDR+Y	TARGET_PATH>SOURCE_REFERENCE>OWNER_CONTENT	zur Zielstelle; aus dem Teilfeld; diesen Posten	NO	zur Zielstelle; an der Teiladresse; diesen Posten
P912-E1781	f67r2	f67r2	f67r2.14	1	ZODIAC	soeey	S+O+EE+Y	ACTION>ACTION>GRADE_STATE>OWNER_CONTENT	dann/prüfen; den Gang ausführen; länger; diesen Posten	NO	die Sternkennung lesen; den Ringgang lesen; länger; diesen Posten
P912-E1782	f67r2	f67r2	f67r2.14	2	ZODIAC	doiin	D_ADDR+O+IIN	SOURCE_REFERENCE>ACTION>QUANTITY_INDEX	aus dem Teilfeld; den Gang ausführen; auf der Stufe	NO	an der Teiladresse; den Ringgang lesen; auf der Stufe
P912-E1783	f67r2	f67r2	f67r2.14	3	ZODIAC	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E1785	f67r2	f67r2	f67r2.16	1	ZODIAC	odaeiin	O+DA+E+IIN	ACTION>QUANTITY_INDEX>GRADE_STATE>QUANTITY_INDEX	den Gang ausführen; auf der zweiten Stufe; kurz; auf der Stufe	NO	den Ringgang lesen; auf der zweiten Stufe; kurz; auf der Stufe
P912-E1786	f67r2	f67r2	f67r2.16	2	ZODIAC	okoes	OK+O+E+S	ACTION>ACTION>GRADE_STATE>ACTION	ansetzen; den Gang ausführen; kurz; dann/prüfen	NO	die Ringstelle setzen; den Ringgang lesen; kurz; die Sternkennung lesen
P912-E1787	f67r2	f67r2	f67r2.16	3	ZODIAC	oekain	O+E+K+AIN	ACTION>GRADE_STATE>ACTION>QUANTITY_INDEX	den Gang ausführen; kurz; zugeben/zuordnen; eine Portion	NO	den Ringgang lesen; kurz; den Wert zuordnen; eine Portion
P912-E1788	f67r2	f67r2	f67r2.16	4	ZODIAC	y	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1789	f67r2	f67r2	f67r2.17	1	ZODIAC	otchey	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E1790	f67r2	f67r2	f67r2.17	2	ZODIAC	soraiir	S+OR+AIIN+R	ACTION>OWNER_CONTENT>QUANTITY_INDEX>ACTION	dann/prüfen; den Ansatz/Inhalt; nach Sollmaß; den Zustand markieren	NO	die Sternkennung lesen; mit dem lokalen Eintrag; nach Sollmaß; den Kennungszustand markieren
P912-E1791	f67r2	f67r2	f67r2.17	3	ZODIAC	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1792	f67r2	f67r2	f67r2.18	1	ZODIAC	qopchy	O+P+Y	ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; diesen Posten	NO	den Ringgang lesen; den Eintrag beginnen; diesen Posten
P912-E1793	f67r2	f67r2	f67r2.18	2	ZODIAC	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1794	f67r2	f67r2	f67r2.18	3	ZODIAC	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1795	f67r2	f67r2	f67r2.19	1	ZODIAC	ydchos	Y+D_ADDR+CH+O+S	OWNER_CONTENT>SOURCE_REFERENCE>ACTION>ACTION>ACTION	diesen Posten; aus dem Teilfeld; entnehmen/ablesen; den Gang ausführen; dann/prüfen	NO	diesen Posten; an der Teiladresse; die Kennung ablesen; den Ringgang lesen; die Sternkennung lesen
P912-E1796	f67r2	f67r2	f67r2.19	2	ZODIAC	ain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E1797	f67r2	f67r2	f67r2.19	3	ZODIAC	ar	AR	SOURCE_REFERENCE	von der Quellstelle	NO	von der Quellstelle
P912-E1798	f67r2	f67r2	f67r2.19	4	ZODIAC	amy	AM_ADDR+Y	TARGET_PATH>OWNER_CONTENT	zum Gegen-/Innenfeld; diesen Posten	NO	am Gegen-/Innenfeld; diesen Posten
P912-E1799	f67r2	f67r2	f67r2.20	1	ZODIAC	chocfhy	CH+O+CFH+Y	ACTION>ACTION>ACTION>OWNER_CONTENT	entnehmen/ablesen; den Gang ausführen; pressen/trennen; diesen Posten	NO	die Kennung ablesen; den Ringgang lesen; die Trennkennung lesen; diesen Posten
P912-E1800	f67r2	f67r2	f67r2.20	2	ZODIAC	saral	S+AR+AL	ACTION>SOURCE_REFERENCE>TARGET_PATH	dann/prüfen; von der Quellstelle; zur Zielstelle	NO	die Sternkennung lesen; von der Quellstelle; zur Zielstelle
P912-E1801	f67r2	f67r2	f67r2.21	1	ZODIAC	sain	S+AIN	ACTION>QUANTITY_INDEX	dann/prüfen; eine Portion	NO	die Sternkennung lesen; eine Portion
P912-E1802	f67r2	f67r2	f67r2.21	2	ZODIAC	am	AM_ADDR	TARGET_PATH	zum Gegen-/Innenfeld	NO	am Gegen-/Innenfeld
P912-E1803	f67r2	f67r2	f67r2.21	3	ZODIAC	ar	AR	SOURCE_REFERENCE	von der Quellstelle	NO	von der Quellstelle
P912-E1805	f67r2	f67r2	f67r2.23	1	ZODIAC	oparchy	O+P+AR+CH+Y	ACTION>ACTION>SOURCE_REFERENCE>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; von der Quellstelle; entnehmen/ablesen; diesen Posten	NO	den Ringgang lesen; den Eintrag beginnen; von der Quellstelle; die Kennung ablesen; diesen Posten
P912-E1806	f67r2	f67r2	f67r2.23	2	ZODIAC	salsain	S+AL+S+AIN	ACTION>TARGET_PATH>ACTION>QUANTITY_INDEX	dann/prüfen; zur Zielstelle; dann/prüfen; eine Portion	NO	die Sternkennung lesen; zur Zielstelle; die Sternkennung lesen; eine Portion
P912-E1807	f67r2	f67r2	f67r2.24	1	ZODIAC	sodar	S+O+DA+R	ACTION>ACTION>QUANTITY_INDEX>ACTION	dann/prüfen; den Gang ausführen; auf der zweiten Stufe; den Zustand markieren	NO	die Sternkennung lesen; den Ringgang lesen; auf der zweiten Stufe; den Kennungszustand markieren
P912-E1808	f67r2	f67r2	f67r2.24	2	ZODIAC	ofar	O+LOCAL_CHAR_F+AR	ACTION>LOCAL_DETAIL>SOURCE_REFERENCE	den Gang ausführen; mit lokalem F-Zeichen; von der Quellstelle	NO	den Ringgang lesen; mit lokalem F-Kennzeichen; von der Quellstelle
P912-E1809	f67r2	f67r2	f67r2.24	3	ZODIAC	ar	AR	SOURCE_REFERENCE	von der Quellstelle	NO	von der Quellstelle
P912-E1810	f67r2	f67r2	f67r2.25	1	ZODIAC	ydam	Y+DA+AM_ADDR	OWNER_CONTENT>QUANTITY_INDEX>TARGET_PATH	diesen Posten; auf der zweiten Stufe; zum Gegen-/Innenfeld	NO	diesen Posten; auf der zweiten Stufe; am Gegen-/Innenfeld
P912-E1811	f67r2	f67r2	f67r2.26	1	ZODIAC	yteoor	Y+T+E+O+OR	OWNER_CONTENT>ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	diesen Posten; bearbeiten/markieren; kurz; den Gang ausführen; den Ansatz/Inhalt	NO	diesen Posten; die Stelle markieren; kurz; den Ringgang lesen; mit dem lokalen Eintrag
P912-E1812	f67r2	f67r2	f67r2.26	2	ZODIAC	yto	Y+T+O	OWNER_CONTENT>ACTION>ACTION	diesen Posten; bearbeiten/markieren; den Gang ausführen	NO	diesen Posten; die Stelle markieren; den Ringgang lesen
P912-E1813	f67r2	f67r2	f67r2.26	3	ZODIAC	ykor	Y+K+OR	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; den Ansatz/Inhalt	NO	diesen Posten; den Wert zuordnen; mit dem lokalen Eintrag
P912-E1814	f67r2	f67r2	f67r2.27	1	ZODIAC	okeo	OK+E+O	ACTION>GRADE_STATE>ACTION	ansetzen; kurz; den Gang ausführen	NO	die Ringstelle setzen; kurz; den Ringgang lesen
P912-E1815	f67r2	f67r2	f67r2.27	2	ZODIAC	r	R	ACTION	den Zustand markieren	NO	den Kennungszustand markieren
P912-E1816	f67r2	f67r2	f67r2.27	3	ZODIAC	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E1817	f67r2	f67r2	f67r2.27	4	ZODIAC	am	AM_ADDR	TARGET_PATH	zum Gegen-/Innenfeld	NO	am Gegen-/Innenfeld
P912-E1820	f67r2	f67r2	f67r2.29	1	ZODIAC	ytody	Y+T+O+DY	OWNER_CONTENT>ACTION>ACTION>CLOSE	diesen Posten; bearbeiten/markieren; den Gang ausführen; Schritt schließen	YES	diesen Posten; die Stelle markieren; den Ringgang lesen; den Schritt schließen
P912-E1821	f67r2	f67r2	f67r2.29	2	ZODIAC	saiin	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Sternkennung lesen; nach Sollmaß
P912-E1822	f67r2	f67r2	f67r2.30	1	ZODIAC	ochol	O+OL	ACTION>ORDER_CALL	den Gang ausführen; weiter	NO	den Ringgang lesen; fortsetzen
P912-E1823	f67r2	f67r2	f67r2.30	2	ZODIAC	olol	OL+OL	ORDER_CALL>ORDER_CALL	weiter; weiter	NO	fortsetzen; fortsetzen
