case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
5952	2976	IT2a	f36v	36	f36v|f36v.1-f36v.4	FULL	32	160	UNKNOWN_SOURCE	0	0
5953	2976	IT2a	f36v	36	f36v|f36v.1-f36v.4	DELTA	32	160	UNKNOWN_SOURCE	0	0
5954	2977	IT2a	f36v	36	f36v|f36v.5-f36v.14	FULL	39	183	CONTRADICTED_RECORD_COUNT	0	0
5955	2977	IT2a	f36v	36	f36v|f36v.5-f36v.14	DELTA	39	183	CONTRADICTED_RECORD_COUNT	0	0
5956	2978	IT2a	f36v	36	f36v|f36v.1-f36v.4;f36v|f36v.5-f36v.14	FULL	71	343	UNKNOWN_SOURCE	0	0
5957	2978	IT2a	f36v	36	f36v|f36v.1-f36v.4;f36v|f36v.5-f36v.14	DELTA	71	343	UNKNOWN_SOURCE	0	0
5958	2979	IT2a	f37r	37	f37r|f37r.1-f37r.3	FULL	24	116	CONTRADICTED_RECORD_COUNT	0	0
5959	2979	IT2a	f37r	37	f37r|f37r.1-f37r.3	DELTA	24	116	CONTRADICTED_RECORD_COUNT	0	0
5960	2980	IT2a	f37r	37	f37r|f37r.4-f37r.7	FULL	23	110	UNKNOWN_SOURCE	0	0
5961	2980	IT2a	f37r	37	f37r|f37r.4-f37r.7	DELTA	23	110	UNKNOWN_SOURCE	0	0
5962	2981	IT2a	f37r	37	f37r|f37r.8-f37r.11	FULL	30	146	UNKNOWN_SOURCE	0	0
5963	2981	IT2a	f37r	37	f37r|f37r.8-f37r.11	DELTA	30	146	UNKNOWN_SOURCE	0	0
5964	2982	IT2a	f37r	37	f37r|f37r.1-f37r.3;f37r|f37r.4-f37r.7	FULL	47	226	UNKNOWN_SOURCE	0	0
5965	2982	IT2a	f37r	37	f37r|f37r.1-f37r.3;f37r|f37r.4-f37r.7	DELTA	47	226	UNKNOWN_SOURCE	0	0
5966	2983	IT2a	f37r	37	f37r|f37r.4-f37r.7;f37r|f37r.8-f37r.11	FULL	53	256	UNKNOWN_SOURCE	0	0
5967	2983	IT2a	f37r	37	f37r|f37r.4-f37r.7;f37r|f37r.8-f37r.11	DELTA	53	256	UNKNOWN_SOURCE	0	0
5968	2984	IT2a	f37r	37	f37r|f37r.1-f37r.3;f37r|f37r.4-f37r.7;f37r|f37r.8-f37r.11	FULL	77	372	UNKNOWN_SOURCE	0	0
5969	2984	IT2a	f37r	37	f37r|f37r.1-f37r.3;f37r|f37r.4-f37r.7;f37r|f37r.8-f37r.11	DELTA	77	372	UNKNOWN_SOURCE	0	0
5970	2985	IT2a	f37v	37	f37v|f37v.1-f37v.7	FULL	30	149	CONTRADICTED_RECORD_COUNT	0	0
5971	2985	IT2a	f37v	37	f37v|f37v.1-f37v.7	DELTA	30	149	CONTRADICTED_RECORD_COUNT	0	0
5972	2986	IT2a	f37v	37	f37v|f37v.8-f37v.13	FULL	23	119	UNKNOWN_SOURCE	0	0
5973	2986	IT2a	f37v	37	f37v|f37v.8-f37v.13	DELTA	23	119	UNKNOWN_SOURCE	0	0
5974	2987	IT2a	f37v	37	f37v|f37v.14-f37v.23	FULL	35	192	CONTRADICTED_RECORD_COUNT	0	0
5975	2987	IT2a	f37v	37	f37v|f37v.14-f37v.23	DELTA	35	192	CONTRADICTED_RECORD_COUNT	0	0
5976	2988	IT2a	f37v	37	f37v|f37v.1-f37v.7;f37v|f37v.8-f37v.13	FULL	53	268	UNKNOWN_SOURCE	0	0
5977	2988	IT2a	f37v	37	f37v|f37v.1-f37v.7;f37v|f37v.8-f37v.13	DELTA	53	268	UNKNOWN_SOURCE	0	0
5978	2989	IT2a	f37v	37	f37v|f37v.8-f37v.13;f37v|f37v.14-f37v.23	FULL	58	311	UNKNOWN_SOURCE	0	0
5979	2989	IT2a	f37v	37	f37v|f37v.8-f37v.13;f37v|f37v.14-f37v.23	DELTA	58	311	UNKNOWN_SOURCE	0	0
5980	2990	IT2a	f37v	37	f37v|f37v.1-f37v.7;f37v|f37v.8-f37v.13;f37v|f37v.14-f37v.23	FULL	88	460	UNKNOWN_SOURCE	0	0
5981	2990	IT2a	f37v	37	f37v|f37v.1-f37v.7;f37v|f37v.8-f37v.13;f37v|f37v.14-f37v.23	DELTA	88	460	UNKNOWN_SOURCE	0	0
5982	2991	IT2a	f38r	38	f38r|f38r.1-f38r.6	FULL	41	197	UNKNOWN_SOURCE	0	0
5983	2991	IT2a	f38r	38	f38r|f38r.1-f38r.6	DELTA	41	197	UNKNOWN_SOURCE	0	0
5984	2992	IT2a	f38v	38	f38v|f38v.1-f38v.8	FULL	66	270	UNKNOWN_SOURCE	0	0
5985	2992	IT2a	f38v	38	f38v|f38v.1-f38v.8	DELTA	66	270	UNKNOWN_SOURCE	0	0
5986	2993	IT2a	f39r	39	f39r|f39r.1-f39r.5	FULL	49	247	CONTRADICTED_RECORD_COUNT	0	0
5987	2993	IT2a	f39r	39	f39r|f39r.1-f39r.5	DELTA	49	247	CONTRADICTED_RECORD_COUNT	0	0
5988	2994	IT2a	f39r	39	f39r|f39r.6-f39r.9	FULL	37	202	CONTRADICTED_RECORD_COUNT	0	0
5989	2994	IT2a	f39r	39	f39r|f39r.6-f39r.9	DELTA	37	202	CONTRADICTED_RECORD_COUNT	0	0
5990	2995	IT2a	f39r	39	f39r|f39r.10-f39r.15	FULL	63	296	CONTRADICTED_RECORD_COUNT	0	0
5991	2995	IT2a	f39r	39	f39r|f39r.10-f39r.15	DELTA	63	296	CONTRADICTED_RECORD_COUNT	0	0
5992	2996	IT2a	f39r	39	f39r|f39r.16-f39r.16	FULL	5	24	UNKNOWN_SOURCE	0	0
5993	2996	IT2a	f39r	39	f39r|f39r.16-f39r.16	DELTA	5	24	UNKNOWN_SOURCE	0	0
5994	2997	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9	FULL	86	449	CONTRADICTED_RECORD_COUNT	0	0
5995	2997	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9	DELTA	86	449	CONTRADICTED_RECORD_COUNT	0	0
5996	2998	IT2a	f39r	39	f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15	FULL	100	498	CONTRADICTED_RECORD_COUNT	0	0
5997	2998	IT2a	f39r	39	f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15	DELTA	100	498	CONTRADICTED_RECORD_COUNT	0	0
5998	2999	IT2a	f39r	39	f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	FULL	68	320	UNKNOWN_SOURCE	0	0
5999	2999	IT2a	f39r	39	f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	DELTA	68	320	UNKNOWN_SOURCE	0	0
6000	3000	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15	FULL	149	745	CONTRADICTED_MINIMUM_CHARACTERS	0	0
6001	3000	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15	DELTA	149	745	CONTRADICTED_MINIMUM_CHARACTERS	0	0
6002	3001	IT2a	f39r	39	f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	FULL	105	522	UNKNOWN_SOURCE	0	0
6003	3001	IT2a	f39r	39	f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	DELTA	105	522	UNKNOWN_SOURCE	0	0
6004	3002	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	FULL	154	769	UNKNOWN_SOURCE	0	0
6005	3002	IT2a	f39r	39	f39r|f39r.1-f39r.5;f39r|f39r.6-f39r.9;f39r|f39r.10-f39r.15;f39r|f39r.16-f39r.16	DELTA	154	769	UNKNOWN_SOURCE	0	0
6006	3003	IT2a	f39v	39	f39v|f39v.1-f39v.6	FULL	71	312	CONTRADICTED_RECORD_COUNT	0	0
6007	3003	IT2a	f39v	39	f39v|f39v.1-f39v.6	DELTA	71	312	CONTRADICTED_RECORD_COUNT	0	0
6008	3004	IT2a	f39v	39	f39v|f39v.7-f39v.14	FULL	71	312	UNKNOWN_SOURCE	0	0
6009	3004	IT2a	f39v	39	f39v|f39v.7-f39v.14	DELTA	71	312	UNKNOWN_SOURCE	0	0
6010	3005	IT2a	f39v	39	f39v|f39v.1-f39v.6;f39v|f39v.7-f39v.14	FULL	142	624	UNKNOWN_SOURCE	0	0
6011	3005	IT2a	f39v	39	f39v|f39v.1-f39v.6;f39v|f39v.7-f39v.14	DELTA	142	624	UNKNOWN_SOURCE	0	0
6012	3006	IT2a	f3r	3	f3r|f3r.1-f3r.10	FULL	49	226	UNKNOWN_SOURCE	0	0
6013	3006	IT2a	f3r	3	f3r|f3r.1-f3r.10	DELTA	49	226	UNKNOWN_SOURCE	0	0
6014	3007	IT2a	f3r	3	f3r|f3r.11-f3r.14	FULL	19	105	CONTRADICTED_RECORD_COUNT	0	0
6015	3007	IT2a	f3r	3	f3r|f3r.11-f3r.14	DELTA	19	105	CONTRADICTED_RECORD_COUNT	0	0
6016	3008	IT2a	f3r	3	f3r|f3r.15-f3r.17	FULL	23	111	UNKNOWN_SOURCE	0	0
6017	3008	IT2a	f3r	3	f3r|f3r.15-f3r.17	DELTA	23	111	UNKNOWN_SOURCE	0	0
6018	3009	IT2a	f3r	3	f3r|f3r.18-f3r.20	FULL	24	121	UNKNOWN_SOURCE	0	0
6019	3009	IT2a	f3r	3	f3r|f3r.18-f3r.20	DELTA	24	121	UNKNOWN_SOURCE	0	0
6020	3010	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14	FULL	68	331	UNKNOWN_SOURCE	0	0
6021	3010	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14	DELTA	68	331	UNKNOWN_SOURCE	0	0
6022	3011	IT2a	f3r	3	f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17	FULL	42	216	UNKNOWN_SOURCE	0	0
6023	3011	IT2a	f3r	3	f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17	DELTA	42	216	UNKNOWN_SOURCE	0	0
6024	3012	IT2a	f3r	3	f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	FULL	47	232	UNKNOWN_SOURCE	0	0
6025	3012	IT2a	f3r	3	f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	DELTA	47	232	UNKNOWN_SOURCE	0	0
6026	3013	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17	FULL	91	442	UNKNOWN_SOURCE	0	0
6027	3013	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17	DELTA	91	442	UNKNOWN_SOURCE	0	0
6028	3014	IT2a	f3r	3	f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	FULL	66	337	UNKNOWN_SOURCE	0	0
6029	3014	IT2a	f3r	3	f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	DELTA	66	337	UNKNOWN_SOURCE	0	0
6030	3015	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	FULL	115	563	UNKNOWN_SOURCE	0	0
6031	3015	IT2a	f3r	3	f3r|f3r.1-f3r.10;f3r|f3r.11-f3r.14;f3r|f3r.15-f3r.17;f3r|f3r.18-f3r.20	DELTA	115	563	UNKNOWN_SOURCE	0	0
6032	3016	IT2a	f3v	3	f3v|f3v.1-f3v.6	FULL	41	180	CONTRADICTED_RECORD_COUNT	0	0
6033	3016	IT2a	f3v	3	f3v|f3v.1-f3v.6	DELTA	41	180	CONTRADICTED_RECORD_COUNT	0	0
6034	3017	IT2a	f3v	3	f3v|f3v.7-f3v.14	FULL	42	206	CONTRADICTED_RECORD_COUNT	0	0
6035	3017	IT2a	f3v	3	f3v|f3v.7-f3v.14	DELTA	42	206	CONTRADICTED_RECORD_COUNT	0	0
6036	3018	IT2a	f3v	3	f3v|f3v.1-f3v.6;f3v|f3v.7-f3v.14	FULL	83	386	CONTRADICTED_RECORD_COUNT	0	0
6037	3018	IT2a	f3v	3	f3v|f3v.1-f3v.6;f3v|f3v.7-f3v.14	DELTA	83	386	CONTRADICTED_RECORD_COUNT	0	0
6038	3019	IT2a	f40r	40	f40r|f40r.1-f40r.7	FULL	65	286	UNKNOWN_SOURCE	0	0
6039	3019	IT2a	f40r	40	f40r|f40r.1-f40r.7	DELTA	65	286	UNKNOWN_SOURCE	0	0
6040	3020	IT2a	f40r	40	f40r|f40r.8-f40r.11	FULL	32	144	UNKNOWN_SOURCE	0	0
6041	3020	IT2a	f40r	40	f40r|f40r.8-f40r.11	DELTA	32	144	UNKNOWN_SOURCE	0	0
6042	3021	IT2a	f40r	40	f40r|f40r.1-f40r.7;f40r|f40r.8-f40r.11	FULL	97	430	UNKNOWN_SOURCE	0	0
6043	3021	IT2a	f40r	40	f40r|f40r.1-f40r.7;f40r|f40r.8-f40r.11	DELTA	97	430	UNKNOWN_SOURCE	0	0
6044	3022	IT2a	f40v	40	f40v|f40v.1-f40v.12	FULL	50	248	CONTRADICTED_RECORD_COUNT	0	0
6045	3022	IT2a	f40v	40	f40v|f40v.1-f40v.12	DELTA	50	248	CONTRADICTED_RECORD_COUNT	0	0
6046	3023	IT2a	f40v	40	f40v|f40v.13-f40v.18	FULL	52	237	UNKNOWN_SOURCE	0	0
6047	3023	IT2a	f40v	40	f40v|f40v.13-f40v.18	DELTA	52	237	UNKNOWN_SOURCE	0	0
6048	3024	IT2a	f40v	40	f40v|f40v.19-f40v.19	FULL	4	22	CONTRADICTED_RECORD_COUNT	0	0
6049	3024	IT2a	f40v	40	f40v|f40v.19-f40v.19	DELTA	4	22	CONTRADICTED_RECORD_COUNT	0	0
6050	3025	IT2a	f40v	40	f40v|f40v.1-f40v.12;f40v|f40v.13-f40v.18	FULL	102	485	UNKNOWN_SOURCE	0	0
6051	3025	IT2a	f40v	40	f40v|f40v.1-f40v.12;f40v|f40v.13-f40v.18	DELTA	102	485	UNKNOWN_SOURCE	0	0
6052	3026	IT2a	f40v	40	f40v|f40v.13-f40v.18;f40v|f40v.19-f40v.19	FULL	56	259	UNKNOWN_SOURCE	0	0
6053	3026	IT2a	f40v	40	f40v|f40v.13-f40v.18;f40v|f40v.19-f40v.19	DELTA	56	259	UNKNOWN_SOURCE	0	0
6054	3027	IT2a	f40v	40	f40v|f40v.1-f40v.12;f40v|f40v.13-f40v.18;f40v|f40v.19-f40v.19	FULL	106	507	UNKNOWN_SOURCE	0	0
6055	3027	IT2a	f40v	40	f40v|f40v.1-f40v.12;f40v|f40v.13-f40v.18;f40v|f40v.19-f40v.19	DELTA	106	507	UNKNOWN_SOURCE	0	0
6056	3028	IT2a	f41r	41	f41r|f41r.1-f41r.5	FULL	47	252	UNKNOWN_SOURCE	0	0
6057	3028	IT2a	f41r	41	f41r|f41r.1-f41r.5	DELTA	47	252	UNKNOWN_SOURCE	0	0
6058	3029	IT2a	f41r	41	f41r|f41r.6-f41r.11	FULL	51	286	UNKNOWN_SOURCE	0	0
6059	3029	IT2a	f41r	41	f41r|f41r.6-f41r.11	DELTA	51	286	UNKNOWN_SOURCE	0	0
6060	3030	IT2a	f41r	41	f41r|f41r.1-f41r.5;f41r|f41r.6-f41r.11	FULL	98	538	UNKNOWN_SOURCE	0	0
6061	3030	IT2a	f41r	41	f41r|f41r.1-f41r.5;f41r|f41r.6-f41r.11	DELTA	98	538	UNKNOWN_SOURCE	0	0
6062	3031	IT2a	f41v	41	f41v|f41v.2-f41v.8	FULL	67	346	UNKNOWN_SOURCE	0	0
6063	3031	IT2a	f41v	41	f41v|f41v.2-f41v.8	DELTA	67	346	UNKNOWN_SOURCE	0	0
6064	3032	IT2a	f42r	42	f42r|f42r.1-f42r.5	FULL	26	141	CONTRADICTED_RECORD_COUNT	0	0
6065	3032	IT2a	f42r	42	f42r|f42r.1-f42r.5	DELTA	26	141	CONTRADICTED_RECORD_COUNT	0	0
6066	3033	IT2a	f42r	42	f42r|f42r.6-f42r.6	FULL	2	10	CONTRADICTED_RECORD_COUNT	0	0
6067	3033	IT2a	f42r	42	f42r|f42r.6-f42r.6	DELTA	2	10	CONTRADICTED_RECORD_COUNT	0	0
6068	3034	IT2a	f42r	42	f42r|f42r.7-f42r.14	FULL	60	282	UNKNOWN_SOURCE	0	0
6069	3034	IT2a	f42r	42	f42r|f42r.7-f42r.14	DELTA	60	282	UNKNOWN_SOURCE	0	0
6070	3035	IT2a	f42r	42	f42r|f42r.15-f42r.15	FULL	3	18	CONTRADICTED_RECORD_COUNT	0	0
6071	3035	IT2a	f42r	42	f42r|f42r.15-f42r.15	DELTA	3	18	CONTRADICTED_RECORD_COUNT	0	0
6072	3036	IT2a	f42r	42	f42r|f42r.16-f42r.22	FULL	47	218	UNKNOWN_SOURCE	0	0
6073	3036	IT2a	f42r	42	f42r|f42r.16-f42r.22	DELTA	47	218	UNKNOWN_SOURCE	0	0
6074	3037	IT2a	f42r	42	f42r|f42r.23-f42r.23	FULL	3	19	CONTRADICTED_RECORD_COUNT	0	0
6075	3037	IT2a	f42r	42	f42r|f42r.23-f42r.23	DELTA	3	19	CONTRADICTED_RECORD_COUNT	0	0
6076	3038	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6	FULL	28	151	CONTRADICTED_RECORD_COUNT	0	0
6077	3038	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6	DELTA	28	151	CONTRADICTED_RECORD_COUNT	0	0
6078	3039	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14	FULL	62	292	UNKNOWN_SOURCE	0	0
6079	3039	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14	DELTA	62	292	UNKNOWN_SOURCE	0	0
6080	3040	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	FULL	63	300	UNKNOWN_SOURCE	0	0
6081	3040	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	DELTA	63	300	UNKNOWN_SOURCE	0	0
6082	3041	IT2a	f42r	42	f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	FULL	50	236	UNKNOWN_SOURCE	0	0
6083	3041	IT2a	f42r	42	f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	DELTA	50	236	UNKNOWN_SOURCE	0	0
6084	3042	IT2a	f42r	42	f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	FULL	50	237	UNKNOWN_SOURCE	0	0
6085	3042	IT2a	f42r	42	f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	DELTA	50	237	UNKNOWN_SOURCE	0	0
6086	3043	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14	FULL	88	433	UNKNOWN_SOURCE	0	0
6087	3043	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14	DELTA	88	433	UNKNOWN_SOURCE	0	0
6088	3044	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	FULL	65	310	UNKNOWN_SOURCE	0	0
6089	3044	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	DELTA	65	310	UNKNOWN_SOURCE	0	0
6090	3045	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	FULL	110	518	UNKNOWN_SOURCE	0	0
6091	3045	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	DELTA	110	518	UNKNOWN_SOURCE	0	0
6092	3046	IT2a	f42r	42	f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	FULL	53	255	UNKNOWN_SOURCE	0	0
6093	3046	IT2a	f42r	42	f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	DELTA	53	255	UNKNOWN_SOURCE	0	0
6094	3047	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	FULL	91	451	UNKNOWN_SOURCE	0	0
6095	3047	IT2a	f42r	42	f42r|f42r.1-f42r.5;f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15	DELTA	91	451	UNKNOWN_SOURCE	0	0
6096	3048	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	FULL	112	528	UNKNOWN_SOURCE	0	0
6097	3048	IT2a	f42r	42	f42r|f42r.6-f42r.6;f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22	DELTA	112	528	UNKNOWN_SOURCE	0	0
6098	3049	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	FULL	113	537	UNKNOWN_SOURCE	0	0
6099	3049	IT2a	f42r	42	f42r|f42r.7-f42r.14;f42r|f42r.15-f42r.15;f42r|f42r.16-f42r.22;f42r|f42r.23-f42r.23	DELTA	113	537	UNKNOWN_SOURCE	0	0
6100	3050	IT2a	f42v	42	f42v|f42v.1-f42v.8	FULL	56	257	UNKNOWN_SOURCE	0	0
6101	3050	IT2a	f42v	42	f42v|f42v.1-f42v.8	DELTA	56	257	UNKNOWN_SOURCE	0	0
6102	3051	IT2a	f42v	42	f42v|f42v.9-f42v.16	FULL	57	260	UNKNOWN_SOURCE	0	0
6103	3051	IT2a	f42v	42	f42v|f42v.9-f42v.16	DELTA	57	260	UNKNOWN_SOURCE	0	0
6104	3052	IT2a	f42v	42	f42v|f42v.1-f42v.8;f42v|f42v.9-f42v.16	FULL	113	517	UNKNOWN_SOURCE	0	0
6105	3052	IT2a	f42v	42	f42v|f42v.1-f42v.8;f42v|f42v.9-f42v.16	DELTA	113	517	UNKNOWN_SOURCE	0	0
6106	3053	IT2a	f43r	43	f43r|f43r.1-f43r.6	FULL	66	311	UNKNOWN_SOURCE	0	0
6107	3053	IT2a	f43r	43	f43r|f43r.1-f43r.6	DELTA	66	311	UNKNOWN_SOURCE	0	0
6108	3054	IT2a	f43r	43	f43r|f43r.7-f43r.9	FULL	29	147	CONTRADICTED_RECORD_COUNT	0	0
6109	3054	IT2a	f43r	43	f43r|f43r.7-f43r.9	DELTA	29	147	CONTRADICTED_RECORD_COUNT	0	0
6110	3055	IT2a	f43r	43	f43r|f43r.10-f43r.14	FULL	57	297	CONTRADICTED_RECORD_COUNT	0	0
6111	3055	IT2a	f43r	43	f43r|f43r.10-f43r.14	DELTA	57	297	CONTRADICTED_RECORD_COUNT	0	0
6112	3056	IT2a	f43r	43	f43r|f43r.1-f43r.6;f43r|f43r.7-f43r.9	FULL	95	458	UNKNOWN_SOURCE	0	0
6113	3056	IT2a	f43r	43	f43r|f43r.1-f43r.6;f43r|f43r.7-f43r.9	DELTA	95	458	UNKNOWN_SOURCE	0	0
6114	3057	IT2a	f43r	43	f43r|f43r.7-f43r.9;f43r|f43r.10-f43r.14	FULL	86	444	CONTRADICTED_RECORD_COUNT	0	0
6115	3057	IT2a	f43r	43	f43r|f43r.7-f43r.9;f43r|f43r.10-f43r.14	DELTA	86	444	CONTRADICTED_RECORD_COUNT	0	0
6116	3058	IT2a	f43r	43	f43r|f43r.1-f43r.6;f43r|f43r.7-f43r.9;f43r|f43r.10-f43r.14	FULL	152	755	UNKNOWN_SOURCE	0	0
6117	3058	IT2a	f43r	43	f43r|f43r.1-f43r.6;f43r|f43r.7-f43r.9;f43r|f43r.10-f43r.14	DELTA	152	755	UNKNOWN_SOURCE	0	0
6118	3059	IT2a	f43v	43	f43v|f43v.1-f43v.5	FULL	50	245	CONTRADICTED_RECORD_COUNT	0	0
6119	3059	IT2a	f43v	43	f43v|f43v.1-f43v.5	DELTA	50	245	CONTRADICTED_RECORD_COUNT	0	0
6120	3060	IT2a	f43v	43	f43v|f43v.6-f43v.9	FULL	32	177	CONTRADICTED_RECORD_COUNT	0	0
6121	3060	IT2a	f43v	43	f43v|f43v.6-f43v.9	DELTA	32	177	CONTRADICTED_RECORD_COUNT	0	0
6122	3061	IT2a	f43v	43	f43v|f43v.10-f43v.16	FULL	72	340	UNKNOWN_SOURCE	0	0
6123	3061	IT2a	f43v	43	f43v|f43v.10-f43v.16	DELTA	72	340	UNKNOWN_SOURCE	0	0
6124	3062	IT2a	f43v	43	f43v|f43v.1-f43v.5;f43v|f43v.6-f43v.9	FULL	82	422	CONTRADICTED_RECORD_COUNT	0	0
6125	3062	IT2a	f43v	43	f43v|f43v.1-f43v.5;f43v|f43v.6-f43v.9	DELTA	82	422	CONTRADICTED_RECORD_COUNT	0	0
6126	3063	IT2a	f43v	43	f43v|f43v.6-f43v.9;f43v|f43v.10-f43v.16	FULL	104	517	UNKNOWN_SOURCE	0	0
6127	3063	IT2a	f43v	43	f43v|f43v.6-f43v.9;f43v|f43v.10-f43v.16	DELTA	104	517	UNKNOWN_SOURCE	0	0
6128	3064	IT2a	f43v	43	f43v|f43v.1-f43v.5;f43v|f43v.6-f43v.9;f43v|f43v.10-f43v.16	FULL	154	762	UNKNOWN_SOURCE	0	0
6129	3064	IT2a	f43v	43	f43v|f43v.1-f43v.5;f43v|f43v.6-f43v.9;f43v|f43v.10-f43v.16	DELTA	154	762	UNKNOWN_SOURCE	0	0
6130	3065	IT2a	f44r	44	f44r|f44r.1-f44r.4	FULL	26	133	CONTRADICTED_RECORD_COUNT	0	0
6131	3065	IT2a	f44r	44	f44r|f44r.1-f44r.4	DELTA	26	133	CONTRADICTED_RECORD_COUNT	0	0
6132	3066	IT2a	f44r	44	f44r|f44r.5-f44r.7	FULL	22	101	CONTRADICTED_RECORD_COUNT	0	0
6133	3066	IT2a	f44r	44	f44r|f44r.5-f44r.7	DELTA	22	101	CONTRADICTED_RECORD_COUNT	0	0
6134	3067	IT2a	f44r	44	f44r|f44r.8-f44r.11	FULL	27	129	CONTRADICTED_RECORD_COUNT	0	0
6135	3067	IT2a	f44r	44	f44r|f44r.8-f44r.11	DELTA	27	129	CONTRADICTED_RECORD_COUNT	0	0
6136	3068	IT2a	f44r	44	f44r|f44r.1-f44r.4;f44r|f44r.5-f44r.7	FULL	48	234	CONTRADICTED_RECORD_COUNT	0	0
6137	3068	IT2a	f44r	44	f44r|f44r.1-f44r.4;f44r|f44r.5-f44r.7	DELTA	48	234	CONTRADICTED_RECORD_COUNT	0	0
6138	3069	IT2a	f44r	44	f44r|f44r.5-f44r.7;f44r|f44r.8-f44r.11	FULL	49	230	CONTRADICTED_RECORD_COUNT	0	0
6139	3069	IT2a	f44r	44	f44r|f44r.5-f44r.7;f44r|f44r.8-f44r.11	DELTA	49	230	CONTRADICTED_RECORD_COUNT	0	0
6140	3070	IT2a	f44r	44	f44r|f44r.1-f44r.4;f44r|f44r.5-f44r.7;f44r|f44r.8-f44r.11	FULL	75	363	CONTRADICTED_RECORD_COUNT	0	0
