edition_event_ordinal	navigation_event_id	event_id	cohort	statement_id	card_ordinal_in_statement	physical_page	register	owner_class_or_role	owner_id	owner_de	locus	surface	gdt515_navigation_recipe	final_context_recipe	recipe_relation_to_gdt515	portable_or_controlled_trace_de	state_status	selected_reading_layer	state_replay_status	outer_template_id	structural_template_id	selected_working_clause_de	owner_bound_control_clause_de	selected_equals_owner_bound	state_atom_alignment	source_context_layer	source_recipe_roundtrip	guard
4963	G515-R4963	G515-E0433	CURRENT4_GDT539	G515-S048	8	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	dor	D_ADDR+OR	D_ADDR+OR	SAME	[hier: D-Adresse] → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz halte die Eintragseinheit fest; an der bezeichneten Stelle.	Im laufenden Satz halte die Eintragseinheit fest; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4964	G515-R4964	G515-E0434	CURRENT4_GDT539	G515-S048	9	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Halte die Einheit; auf Grad I; abschließen.	Halte die Eintragseinheit [wie zuvor] fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4965	G515-R4965	G515-E0435	CURRENT4_GDT539	G515-S049	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	okar	OK+AR	OK+AR	SAME	setzen → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage ein; von der Ausgangszeile.	Trage ein; von der Ausgangszeile.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4966	G515-R4966	G515-E0436	CURRENT4_GDT539	G515-S049	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T002	Halte; auf Grad I; abschließen.	Halte fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4967	G515-R4967	G515-E0437	CURRENT4_GDT539	G515-S050	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	kcheody	K+CH+E+O+Y	K+CH+E+O+D_ADDR+Y	LATER_CONTEXT_REPAIR	geben → nehmen → [Grad I] → [Ausführung] → [hier: D-Adresse] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4968	G515-R4968	G515-E0438	CURRENT4_GDT539	G515-S050	2	f66r	SOURCE_SECTION_T	LOCAL_NAME_WITH_FUNCTION_SHELL_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	chxar	CH+LOCAL_NAME_CORE_X+AR	CH+LOCAL_X+AR	LATER_CONTEXT_REPAIR	nehmen → [lokaler X-Zeichen-/Namenskern] → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; mit dem lokalen X-Zeichen-/Namenskern.	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; mit dem lokalen X-Zeichen-/Namenskern.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4969	G515-R4969	G515-E0439	CURRENT4_GDT539	G515-S050	3	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	daly	AL+Y	AL+Y	SAME	Zielort → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz entnimm den laufenden Eintrag; zur Zielspalte.	Im laufenden Satz entnimm den laufenden Eintrag; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4970	G515-R4970	G515-E0440	CURRENT4_GDT539	G515-S050	4	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	fchdar	LOCAL_CHAR_F+CHD+AR	LOCAL_CHAR_F+CHD+AR	SAME	[hier: f-Kennmarke] → bearbeiten → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	Bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4971	G515-R4971	G515-E0441	CURRENT4_GDT539	G515-S050	5	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	cheor	CH+E+O+R	CH+E+O+R	SAME	nehmen → [Grad I] → [Ausführung] → markieren.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag [wie zuvor] und kennzeichne den laufenden Eintrag [wie zuvor]; auf Grad I und zur Ausführung.	Entnimm den laufenden Eintrag [wie zuvor] und kennzeichne den laufenden Eintrag [wie zuvor]; auf Grad I und zur Ausführung.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4972	G515-R4972	G515-E0442	CURRENT4_GDT539	G515-S050	6	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	aly	AL+Y	AL+Y	SAME	Zielort → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz kennzeichne den laufenden Eintrag; zur Zielspalte.	Im laufenden Satz kennzeichne den laufenden Eintrag; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4973	G515-R4973	G515-E0443	CURRENT4_GDT539	G515-S050	7	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.65	ry	R+Y	R+Y	SAME	markieren → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Kennzeichne den laufenden Eintrag.	Kennzeichne den laufenden Eintrag.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4974	G515-R4974	G515-E0444	CURRENT4_GDT539	G515-S050	8	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	shor	SH+OR	SH+OR	SAME	halten → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte die Eintragseinheit fest.	Halte die Eintragseinheit fest.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4975	G515-R4975	G515-E0445	CURRENT4_GDT539	G515-S050	9	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	shckheody	SH+CH+K+E+O+DY	SH+CH+K+E+O+DY	SAME	halten → nehmen → geben → [Grad I] → [Ausführung] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T042	Halte die Einheit und nimm die Einheit und gib die Einheit; auf Grad I; zur Ausführung; abschließen.	Halte die Eintragseinheit [wie zuvor] fest, entnimm die Eintragseinheit [wie zuvor] und ordne die Eintragseinheit [wie zuvor] zu; auf Grad I und zur Ausführung; schließe den Schritt.	NO	1:SH=halten | 2:CH=nehmen | 3:K=geben | 4:E=auf Grad I | 5:O=zur Ausführung | 6:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4976	G515-R4976	G515-E0446	CURRENT4_GDT539	G515-S051	1	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	dal	AL	AL	SAME	Zielort.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Zur Zielspalte.	Zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4977	G515-R4977	G515-E0447	CURRENT4_GDT539	G515-S051	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T002	Halte; auf Grad I; abschließen.	Halte fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4978	G515-R4978	G515-E0448	CURRENT4_GDT539	G515-S052	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	qokor	OK+OR	OK+OR	SAME	setzen → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage die Eintragseinheit ein.	Trage die Eintragseinheit ein.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4979	G515-R4979	G515-E0449	CURRENT4_GDT539	G515-S052	2	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	al	AL	AL	SAME	Zielort.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz trage die Eintragseinheit [wie zuvor] ein; zur Zielspalte.	Im laufenden Satz trage die Eintragseinheit [wie zuvor] ein; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4980	G515-R4980	G515-E0450	CURRENT4_GDT539	G515-S052	3	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.66	shes	SH+E+S	SH+E+S	SAME	halten → [Grad I] → wählen.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte die Eintragseinheit [wie zuvor] fest und wähle die Eintragseinheit [wie zuvor]; auf Grad I.	Halte die Eintragseinheit [wie zuvor] fest und wähle die Eintragseinheit [wie zuvor]; auf Grad I.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4981	G515-R4981	G515-E0451	CURRENT4_GDT539	G515-S053	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	psheody	P+SH+E+O+D_ADDR+Y	P+SH+E+O+D_ADDR+Y	SAME	einsetzen → halten → [Grad I] → [Ausführung] → [hier: D-Adresse] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze den laufenden Eintrag ein und halte den laufenden Eintrag fest; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	Setze den laufenden Eintrag ein und halte den laufenden Eintrag fest; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4982	G515-R4982	G515-E0452	CURRENT4_GDT539	G515-S053	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	cfhol	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	SAME	nehmen → [hier: f-Kennmarke] → fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T068	Weiter: nimm den Posten; hier.	Entnimm den laufenden Eintrag [wie zuvor]; an der bezeichneten Stelle; führe fort.	NO	1:CH=nehmen | 2:LOCAL_CHAR_F=hier | 3:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4983	G515-R4983	G515-E0453	CURRENT4_GDT539	G515-S053	3	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	shofol	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL	SAME	halten → [Ausführung] → [hier: f-Kennmarke] → fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T062	Weiter: halte den Posten; zur Ausführung; hier.	Halte den laufenden Eintrag [wie zuvor] fest; zur Ausführung; an der bezeichneten Stelle; führe fort.	NO	1:SH=halten | 2:O=zur Ausführung | 3:LOCAL_CHAR_F=hier | 4:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4984	G515-R4984	G515-E0454	CURRENT4_GDT539	G515-S053	4	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	okeody	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	SAME	setzen → [Grad I] → [Ausführung] → [hier: D-Adresse] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage den laufenden Eintrag ein; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	Trage den laufenden Eintrag ein; auf Grad I und zur Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4985	G515-R4985	G515-E0455	CURRENT4_GDT539	G515-S053	5	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	qokaldy	OK+AL+Y	OK+AL+Y	SAME	setzen → Zielort → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage den laufenden Eintrag ein; zur Zielspalte.	Trage den laufenden Eintrag ein; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4986	G515-R4986	G515-E0456	CURRENT4_GDT539	G515-S053	6	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	ytarody	Y+T+AR+O+DY	Y+T+AR+O+DY	SAME	Posten → einstellen → Ausgang → [Ausführung] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T025	Stelle den Posten ein; vom Ausgang; zur Ausführung; abschließen.	Lege den laufenden Eintrag fest; von der Ausgangszeile; zur Ausführung; schließe den Schritt.	NO	1:Y=den Posten | 2:T=einstellen | 3:AR=vom Ausgang | 4:O=zur Ausführung | 5:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4987	G515-R4987	G515-E0457	CURRENT4_GDT539	G515-S054	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T002	Halte; auf Grad I; abschließen.	Halte fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4988	G515-R4988	G515-E0458	CURRENT4_GDT539	G515-S055	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T002	Halte; auf Grad I; abschließen.	Halte fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4989	G515-R4989	G515-E0459	CURRENT4_GDT539	G515-S056	1	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.67	dair	D_ADDR+AIR	D_ADDR+AIR	SAME	[hier: D-Adresse] → Bahn.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entlang der Lesebahn; an der bezeichneten Stelle.	Entlang der Lesebahn; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4990	G515-R4990	G515-E0460	CURRENT4_GDT539	G515-S056	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	sair	S+AIR	S+AIR	SAME	wählen → Bahn.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle; entlang der Lesebahn.	Wähle; entlang der Lesebahn.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4991	G515-R4991	G515-E0461	CURRENT4_GDT539	G515-S056	3	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	ol	OL	OL	SAME	fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T054	Weiter: wähle.	Im laufenden Satz wähle; führe fort.	NO	1:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4992	G515-R4992	G515-E0462	CURRENT4_GDT539	G515-S056	4	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	daiin	AIIN	AIIN	SAME	Wert.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz wähle den Kennwert.	Im laufenden Satz wähle den Kennwert.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4993	G515-R4993	G515-E0463	CURRENT4_GDT539	G515-S056	5	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	daiin	AIIN	AIIN	SAME	Wert.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz wähle den Kennwert.	Im laufenden Satz wähle den Kennwert.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4994	G515-R4994	G515-E0464	CURRENT4_GDT539	G515-S056	6	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	dal	AL	AL	SAME	Zielort.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz wähle den Kennwert [wie zuvor]; zur Zielspalte.	Im laufenden Satz wähle den Kennwert [wie zuvor]; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4995	G515-R4995	G515-E0465	CURRENT4_GDT539	G515-S056	7	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	dol	D_ADDR+OL	D_ADDR+OL	SAME	[hier: D-Adresse] → fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T068	Weiter: wähle den Wert; hier.	Im laufenden Satz wähle den Kennwert [wie zuvor]; an der bezeichneten Stelle; führe fort.	NO	1:D_ADDR=hier | 2:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4996	G515-R4996	G515-E0466	CURRENT4_GDT539	G515-S056	8	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_04	sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer	f66r.68	cheody	CH+E+O+Y	CH+E+O+Y	SAME	nehmen → [Grad I] → [Ausführung] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag; auf Grad I und zur Ausführung.	Entnimm den laufenden Eintrag; auf Grad I und zur Ausführung.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
