source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P1003-E0417	f88v	f88v	PHARMA	f88v.4	4065	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	arody	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0418	f88v	f88v	PHARMA	f88v.5	4066	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	otokol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0458	f88v	f88v	PHARMA	f88v.11	4106	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	otoram	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0459	f88v	f88v	PHARMA	f88v.12	4107	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	otora	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0460	f88v	f88v	PHARMA	f88v.13	4108	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	cheosdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0461	f88v	f88v	PHARMA	f88v.14	4109	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	okaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0554	f88v	f88v	PHARMA	f88v.27	4202	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	daramdal	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0555	f88v	f88v	PHARMA	f88v.28	4203	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otydary	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0556	f88v	f88v	PHARMA	f88v.29	4204	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otdordy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0557	f88v	f88v	PHARMA	f88v.30	4205	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	dararda	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1038	f89r	f89r1	PHARMA	f89r1.1	4206	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	okchshy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1039	f89r	f89r1	PHARMA	f89r1.2	4207	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	qkol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1040	f89r	f89r1	PHARMA	f89r1.3	4208	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	oldam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1041	f89r	f89r1	PHARMA	f89r1.4	4209	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	otoldy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1042	f89r	f89r1	PHARMA	f89r1.5	4210	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	ararchodaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1090	f89r	f89r1	PHARMA	f89r1.11	4258	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ykyd	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1091	f89r	f89r1	PHARMA	f89r1.12	4259	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	chol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1092	f89r	f89r1	PHARMA	f89r1.12	4260	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	ches	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1093	f89r	f89r1	PHARMA	f89r1.13	4261	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	otorain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1094	f89r	f89r1	PHARMA	f89r1.14	4262	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	okaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1095	f89r	f89r1	PHARMA	f89r1.14	4263	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	dan	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe B	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1175	f89r	f89r1	PHARMA	f89r1.24	4343	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	ykocfhy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1176	f89r	f89r1	PHARMA	f89r1.25	4344	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	saldam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1177	f89r	f89r1	PHARMA	f89r1.26	4345	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	sydarary	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1178	f89r	f89r1	PHARMA	f89r1.27	4346	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	yddy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe C	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1179	f89r	f89r2	PHARMA	f89r2.1	4347	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	odory	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1180	f89r	f89r2	PHARMA	f89r2.2	4348	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	doly	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1181	f89r	f89r2	PHARMA	f89r2.3	4349	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	opchosam	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1182	f89r	f89r2	PHARMA	f89r2.4	4350	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	saloiinsheol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1183	f89r	f89r2	PHARMA	f89r2.5	4351	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	opcheor	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe D	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1228	f89r	f89r2	PHARMA	f89r2.9	4396	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	otold	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1229	f89r	f89r2	PHARMA	f89r2.9	4397	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	y	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1230	f89r	f89r2	PHARMA	f89r2.10	4398	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	okol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1231	f89r	f89r2	PHARMA	f89r2.10	4399	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	shol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1232	f89r	f89r2	PHARMA	f89r2.10	4400	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	dy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1233	f89r	f89r2	PHARMA	f89r2.11	4401	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	opchoroiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe E	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1296	f89r	f89r2	PHARMA	f89r2.16	4464	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	korainy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1297	f89r	f89r2	PHARMA	f89r2.17	4465	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	sodar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1298	f89r	f89r2	PHARMA	f89r2.18	4466	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	cheys	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1299	f89r	f89r2	PHARMA	f89r2.19	4467	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	cheody	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1300	f89r	f89r2	PHARMA	f89r2.20	4468	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	oporain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1301	f89r	f89r2	PHARMA	f89r2.21	4469	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	okshdchos	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1408	f89r	f89r2	PHARMA	f89r2.29	4576	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	okain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1409	f89r	f89r2	PHARMA	f89r2.30	4577	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	yorain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1410	f89r	f89r2	PHARMA	f89r2.31	4578	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	ofakal	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1411	f89r	f89r2	PHARMA	f89r2.32	4579	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	otalsy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1412	f89r	f89r2	PHARMA	f89r2.33	4580	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	ytarem	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E1413	f89r	f89r2	PHARMA	f89r2.34	4581	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	otolarol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0254	f66r	f66r	SOURCE_SECTION_T	f66r.1	254	sichtbare Randkennungszone von f66r	rary	R+AR+Y	MARKIEREN · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0255	f66r	f66r	SOURCE_SECTION_T	f66r.2	255	sichtbare Randkennungszone von f66r	rals	R+AL+S	MARKIEREN · ZIELORT · WÄHLEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [R:FORMSPUR=MARKIEREN] · [AL:FORMSPUR=ZIELORT] · [S:FORMSPUR=WÄHLEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0256	f66r	f66r	SOURCE_SECTION_T	f66r.3	256	sichtbare Randkennungszone von f66r	qor	OR	EINHEIT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OR:FORMSPUR=EINHEIT]	MARGINAL_LABEL_CARD	EXACT_CURRENT_RUNNING_RECIPE	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0257	f66r	f66r	SOURCE_SECTION_T	f66r.4	257	sichtbare Randkennungszone von f66r	dary	DA+R+Y	[DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [DA:FORMSPUR=ZWEITE STUFE] · [R:FORMSPUR=MARKIEREN] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	EXACT_CURRENT_RUNNING_RECIPE	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0258	f66r	f66r	SOURCE_SECTION_T	f66r.5	258	sichtbare Randkennungszone von f66r	ykeol	Y+K+E+OL	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [E:FORMSPUR=GRAD I] · [OL:FORMSPUR=FORTSETZEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0259	f66r	f66r	SOURCE_SECTION_T	f66r.6	259	sichtbare Randkennungszone von f66r	saly	S+AL+Y	WÄHLEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0260	f66r	f66r	SOURCE_SECTION_T	f66r.7	260	sichtbare Randkennungszone von f66r	salf	S+AL+LOCAL_CHAR_F	WÄHLEN · ZIELORT · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AL:FORMSPUR=ZIELORT] · [LOCAL_CHAR_F:FORMSPUR=HIER]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0261	f66r	f66r	SOURCE_SECTION_T	f66r.8	261	sichtbare Randkennungszone von f66r	fary	LOCAL_CHAR_F+AR+Y	[LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [LOCAL_CHAR_F:FORMSPUR=HIER] · [AR:FORMSPUR=AUSGANG] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0262	f66r	f66r	SOURCE_SECTION_T	f66r.9	262	sichtbare Randkennungszone von f66r	qotesy	OT+E+S+Y	DANACH · [E:STEUERUNG=GRAD I] · WÄHLEN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OT:FORMSPUR=DANACH] · [E:FORMSPUR=GRAD I] · [S:FORMSPUR=WÄHLEN] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	NEW_VISIBLE_COMPOSITION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0263	f66r	f66r	SOURCE_SECTION_T	f66r.10	263	sichtbare Randkennungszone von f66r	ykaly	Y+K+AL+Y	POSTEN · GEBEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	EXACT_GDT405_LOCK	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0264	f66r	f66r	SOURCE_SECTION_T	f66r.11	264	sichtbare Randkennungszone von f66r	doly	D_ADDR+OL+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [D_ADDR:FORMSPUR=HIER] · [OL:FORMSPUR=FORTSETZEN] · [Y:FORMSPUR=POSTEN]	MARGINAL_LABEL_CARD	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0265	f66r	f66r	SOURCE_SECTION_T	f66r.12	265	sichtbare Randkennungszone von f66r	saiin	S+AIIN	WÄHLEN · WERT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [S:FORMSPUR=WÄHLEN] · [AIIN:FORMSPUR=WERT]	MARGINAL_LABEL_CARD	EXACT_CURRENT_RUNNING_RECIPE	LOCAL_ONLY
GDT515_SECOND_RANDOM4_LOCAL	G515-E0266	f66r	f66r	SOURCE_SECTION_T	f66r.13	266	sichtbare Randkennungszone von f66r	qokal	OK+AL	SETZEN · ZIELORT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OK:FORMSPUR=SETZEN] · [AL:FORMSPUR=ZIELORT]	MARGINAL_LABEL_CARD	EXACT_GDT405_LOCK	LOCAL_ONLY
