gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0328	sholfordaiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	HALTEN · FORTSETZEN · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · EINHEIT · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · FORTSETZEN · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · EINHEIT · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0329	shor	5	f20v|f4r|f66r	P/0	ORDERED_INSTRUCTION_CARD	SH+OR	HALTEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · EINHEIT || ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · EINHEIT || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · EINHEIT || ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: HALTEN · EINHEIT	EXACT_GDT405_LOCK	GREEN	12	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0330	shos	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	SH+O+S	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0331	shso	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	SH+S+O	HALTEN · WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: HALTEN · WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0332	shtchy	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	SH+T+CH+Y	HALTEN · EINSTELLEN · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · EINSTELLEN · NEHMEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0333	shy	1	f20v	P/0	COORDINATE_OR_CATALOGUE_CARD	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN	EXACT_GDT405_LOCK	GREEN	15	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0334	shyshol	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	SH+Y+SH+OL	HALTEN · POSTEN · HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · POSTEN · HALTEN · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0335	shytchy	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	SH+Y+T+CH+Y	HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0336	soaiin	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	S+O+AIIN	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0337	soiin	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	S+O+IIN	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0338	sos	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	S+O+S	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	GREEN	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0339	sshedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	S+SH+E+DY	WÄHLEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: WÄHLEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0340	t	2	f66r	L/0	MARGINAL_SIGN_CARD	T	EINSTELLEN	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [T:FORMSPUR=EINSTELLEN]	EXACT_CURRENT_RUNNING_RECIPE	LOCAL	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0341	tcheo	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	T+CH+E+O	EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0342	tchy	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	T+Y	EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSTELLEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0343	tey	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	T+E+Y	EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0344	tocpheey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	T+O+CH+P+EE+Y	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0345	todeeey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	T+O+D_ADDR+EEE+Y	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [EEE:STEUERUNG=GRAD III] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · [EEE:STEUERUNG=GRAD III] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0346	tol	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	T+OL	EINSTELLEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: EINSTELLEN · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	4	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0347	tolchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	T+OL+CHD+DY	EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · FORTSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0348	tolshy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	T+OL+SH+Y	EINSTELLEN · FORTSETZEN · HALTEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: EINSTELLEN · FORTSETZEN · HALTEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0349	tosheo	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	T+O+SH+E+O	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0350	tshokeody	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	T+SH+OK+E+O+D_ADDR+Y	EINSTELLEN · HALTEN · SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: EINSTELLEN · HALTEN · SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0351	tshol	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	T+SH+OL	EINSTELLEN · HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: EINSTELLEN · HALTEN · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0352	tydy	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	T+Y+DY	EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0353	x	3	f66r	L/0	MARGINAL_SIGN_CARD	LOCAL_SIGN_X	[LOCAL_SIGN_X:LOKALSTRUKTUR=LOKALE X-KENNMARKENFORM]	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOCAL_SIGN_X:LOKALSTRUKTUR=LOKALE X-KENNMARKENFORM]	NEW_OWNER_LOCAL_SIGN	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0354	y	5	f66r	L/0|P/0	COORDINATE_OR_CATALOGUE_CARD|MARGINAL_SIGN_CARD	Y	POSTEN	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [Y:FORMSPUR=POSTEN] || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: POSTEN	EXACT_GDT405_LOCK	GREEN|LOCAL	39	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0355	yches	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+CH+E+S	POSTEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0356	ydaiin	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	Y+D_ADDR+AIIN	POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	EXACT_GDT405_LOCK	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0357	ykady	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+A_ADDR+DY	POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER] · [DY:STEUERUNG=SCHLUSS]	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	AMBER	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0358	ykaly	1	f66r	L/0	MARGINAL_LABEL_CARD	Y+K+AL+Y	POSTEN · GEBEN · ZIELORT · POSTEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [AL:FORMSPUR=ZIELORT] · [Y:FORMSPUR=POSTEN]	EXACT_GDT405_LOCK	LOCAL	1	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0359	ykchdy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+CHD+Y	POSTEN · GEBEN · BEARBEITEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · BEARBEITEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0360	ykchy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	Y+K+Y	POSTEN · GEBEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: POSTEN · GEBEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0361	ykedy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+E+DY	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0362	ykeedar	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+EE+D_ADDR+AR	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0363	ykeedy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+EE+D_ADDR+Y	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0364	ykeeody	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+EE+O+DY	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	GREEN	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0365	ykees	1	f66r	L/x	LATE_ADDITION_CARD	Y+K+EE+S	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	KARTE IM GETRENNTEN SPAETEN NACHTRAG BEI separater spaeter unterer Nachtrag mit kleiner Zeichnung: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [EE:FORMSPUR=GRAD II] · [S:FORMSPUR=WÄHLEN]	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	LOCAL	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0366	ykeey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+EE+Y	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0367	ykeol	1	f66r	L/0	MARGINAL_LABEL_CARD	Y+K+E+OL	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [Y:FORMSPUR=POSTEN] · [K:FORMSPUR=GEBEN] · [E:FORMSPUR=GRAD I] · [OL:FORMSPUR=FORTSETZEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0368	ykesho	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+E+SH+O	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0369	ykoiin	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	Y+K+O+IIN	POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0370	ykol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+OL	POSTEN · GEBEN · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0371	ykshedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+K+SH+E+DY	POSTEN · GEBEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0372	ypches	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+P+CH+E+S	POSTEN · EINSETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · EINSETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0373	yshedair	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	Y+SH+E+D_ADDR+AIR	POSTEN · HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: POSTEN · HALTEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0374	ysheeod	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+SH+EE+O+D_ADDR	POSTEN · HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0375	ytarody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	Y+T+AR+O+DY	POSTEN · EINSTELLEN · AUSGANG · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: POSTEN · EINSTELLEN · AUSGANG · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
