global_group_ordinal	global_group_id	group_kind	source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	source_statement_id	owner_de	surface	component_recipe	literal_core_reading_de	surface_status	admission_color	source_local_role
5008	G407-G5008	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1330	f89r	f89r2	PHARMA	f89r2.23	4498	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheo	CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5009	G407-G5009	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1331	f89r	f89r2	PHARMA	f89r2.23	4499	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheky	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5010	G407-G5010	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1332	f89r	f89r2	PHARMA	f89r2.24	4500	P1009-S627	Gefäß-/Pflanzenteilgruppe F	yokeeol	Y+OK+EE+OL	AKTIVER POSTEN · SETZEN · GRAD II · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5011	G407-G5011	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1333	f89r	f89r2	PHARMA	f89r2.24	4501	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheol	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5012	G407-G5012	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1334	f89r	f89r2	PHARMA	f89r2.24	4502	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5013	G407-G5013	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1335	f89r	f89r2	PHARMA	f89r2.24	4503	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5014	G407-G5014	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1336	f89r	f89r2	PHARMA	f89r2.24	4504	P1009-S627	Gefäß-/Pflanzenteilgruppe F	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5015	G407-G5015	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1337	f89r	f89r2	PHARMA	f89r2.24	4505	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheokor	OK+E+OR	SETZEN · GRAD I · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5016	G407-G5016	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1338	f89r	f89r2	PHARMA	f89r2.24	4506	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5017	G407-G5017	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1339	f89r	f89r2	PHARMA	f89r2.24	4507	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ky	K+Y	GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5018	G407-G5018	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1340	f89r	f89r2	PHARMA	f89r2.24	4508	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5019	G407-G5019	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1341	f89r	f89r2	PHARMA	f89r2.24	4509	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5020	G407-G5020	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1342	f89r	f89r2	PHARMA	f89r2.24	4510	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5021	G407-G5021	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1343	f89r	f89r2	PHARMA	f89r2.24	4511	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5022	G407-G5022	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1344	f89r	f89r2	PHARMA	f89r2.24	4512	P1009-S627	Gefäß-/Pflanzenteilgruppe F	saiin	S+AIIN	WÄHLEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5023	G407-G5023	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1345	f89r	f89r2	PHARMA	f89r2.24	4513	P1009-S627	Gefäß-/Pflanzenteilgruppe F	oteos	OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5024	G407-G5024	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1346	f89r	f89r2	PHARMA	f89r2.25	4514	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5025	G407-G5025	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1347	f89r	f89r2	PHARMA	f89r2.25	4515	P1009-S627	Gefäß-/Pflanzenteilgruppe F	dal	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5026	G407-G5026	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1348	f89r	f89r2	PHARMA	f89r2.25	4516	P1009-S627	Gefäß-/Pflanzenteilgruppe F	sheol	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5027	G407-G5027	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1349	f89r	f89r2	PHARMA	f89r2.25	4517	P1009-S627	Gefäß-/Pflanzenteilgruppe F	s	S	WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5028	G407-G5028	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1350	f89r	f89r2	PHARMA	f89r2.25	4518	P1009-S627	Gefäß-/Pflanzenteilgruppe F	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5029	G407-G5029	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1351	f89r	f89r2	PHARMA	f89r2.25	4519	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qocheey	CARRIER_Q+O+CH+EE+Y	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5030	G407-G5030	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1352	f89r	f89r2	PHARMA	f89r2.25	4520	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiiin	DA+IIN	ZWEITE STUFE · STUFE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5031	G407-G5031	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1353	f89r	f89r2	PHARMA	f89r2.25	4521	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeeyl	OK+EE+Y+L	SETZEN · GRAD II · AKTIVER POSTEN · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5032	G407-G5032	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1354	f89r	f89r2	PHARMA	f89r2.25	4522	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeody	OK+E+O+D_ADDR+Y	SETZEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5033	G407-G5033	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1355	f89r	f89r2	PHARMA	f89r2.25	4523	P1009-S627	Gefäß-/Pflanzenteilgruppe F	chol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5034	G407-G5034	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1356	f89r	f89r2	PHARMA	f89r2.25	4524	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheol	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5035	G407-G5035	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1357	f89r	f89r2	PHARMA	f89r2.25	4525	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ykeo	Y+K+E+O	AKTIVER POSTEN · GEBEN · GRAD I · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5036	G407-G5036	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1358	f89r	f89r2	PHARMA	f89r2.25	4526	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qo	O	AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5037	G407-G5037	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1359	f89r	f89r2	PHARMA	f89r2.25	4527	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5038	G407-G5038	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1360	f89r	f89r2	PHARMA	f89r2.25	4528	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheo	CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5039	G407-G5039	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1361	f89r	f89r2	PHARMA	f89r2.25	4529	P1009-S627	Gefäß-/Pflanzenteilgruppe F	loiiin	L+O+IIN	VERBINDUNG · AUSFÜHRUNG · STUFE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5040	G407-G5040	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1362	f89r	f89r2	PHARMA	f89r2.25	4530	P1009-S627	Gefäß-/Pflanzenteilgruppe F	doigom	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	HIER · AUSFÜHRUNG · VARIANTE · VARIANTE · AUSFÜHRUNG · HIER	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5041	G407-G5041	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1363	f89r	f89r2	PHARMA	f89r2.26	4531	P1009-S627	Gefäß-/Pflanzenteilgruppe F	scheor	S+CH+E+O+R	WÄHLEN · NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5042	G407-G5042	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1364	f89r	f89r2	PHARMA	f89r2.26	4532	P1009-S627	Gefäß-/Pflanzenteilgruppe F	sy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5043	G407-G5043	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1365	f89r	f89r2	PHARMA	f89r2.26	4533	P1009-S627	Gefäß-/Pflanzenteilgruppe F	sorcheey	OR+Y	EINHEIT · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5044	G407-G5044	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1366	f89r	f89r2	PHARMA	f89r2.26	4534	P1009-S627	Gefäß-/Pflanzenteilgruppe F	dol	D_ADDR+OL	HIER · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5045	G407-G5045	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1367	f89r	f89r2	PHARMA	f89r2.26	4535	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheor	CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5046	G407-G5046	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1368	f89r	f89r2	PHARMA	f89r2.26	4536	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5047	G407-G5047	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1369	f89r	f89r2	PHARMA	f89r2.26	4537	P1009-S627	Gefäß-/Pflanzenteilgruppe F	keey	K+EE+Y	GEBEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5048	G407-G5048	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1370	f89r	f89r2	PHARMA	f89r2.26	4538	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5049	G407-G5049	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1371	f89r	f89r2	PHARMA	f89r2.26	4539	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5050	G407-G5050	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1372	f89r	f89r2	PHARMA	f89r2.26	4540	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ycheary	CH+E+AR	NEHMEN · GRAD I · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5051	G407-G5051	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1373	f89r	f89r2	PHARMA	f89r2.26	4541	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5052	G407-G5052	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1374	f89r	f89r2	PHARMA	f89r2.26	4542	P1009-S627	Gefäß-/Pflanzenteilgruppe F	keeokechy	K+EE+O+K+E+CH+Y	GEBEN · GRAD II · AUSFÜHRUNG · GEBEN · GRAD I · NEHMEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5053	G407-G5053	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1375	f89r	f89r2	PHARMA	f89r2.26	4543	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cthey	CH+T+E+Y	NEHMEN · EINSTELLEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5054	G407-G5054	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1376	f89r	f89r2	PHARMA	f89r2.26	4544	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5055	G407-G5055	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1377	f89r	f89r2	PHARMA	f89r2.26	4545	P1009-S627	Gefäß-/Pflanzenteilgruppe F	dy	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5056	G407-G5056	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1378	f89r	f89r2	PHARMA	f89r2.27	4546	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokol	OK+OL	SETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5057	G407-G5057	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1379	f89r	f89r2	PHARMA	f89r2.27	4547	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheor	CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5058	G407-G5058	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1380	f89r	f89r2	PHARMA	f89r2.27	4548	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okoiin	OK+O+IIN	SETZEN · AUSFÜHRUNG · STUFE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5059	G407-G5059	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1381	f89r	f89r2	PHARMA	f89r2.27	4549	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okeoy	OK+E+O+Y	SETZEN · GRAD I · AUSFÜHRUNG · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5060	G407-G5060	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1382	f89r	f89r2	PHARMA	f89r2.27	4550	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qoeey	O+EE+Y	AUSFÜHRUNG · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5061	G407-G5061	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1383	f89r	f89r2	PHARMA	f89r2.27	4551	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheor	CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5062	G407-G5062	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1384	f89r	f89r2	PHARMA	f89r2.27	4552	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5063	G407-G5063	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1385	f89r	f89r2	PHARMA	f89r2.27	4553	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qokeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5064	G407-G5064	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1386	f89r	f89r2	PHARMA	f89r2.27	4554	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheal	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5065	G407-G5065	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1387	f89r	f89r2	PHARMA	f89r2.27	4555	P1009-S627	Gefäß-/Pflanzenteilgruppe F	s	S	WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5066	G407-G5066	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1388	f89r	f89r2	PHARMA	f89r2.27	4556	P1009-S627	Gefäß-/Pflanzenteilgruppe F	aiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5067	G407-G5067	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1389	f89r	f89r2	PHARMA	f89r2.27	4557	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ocheol	O+CH+E+O+L	AUSFÜHRUNG · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5068	G407-G5068	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1390	f89r	f89r2	PHARMA	f89r2.27	4558	P1009-S627	Gefäß-/Pflanzenteilgruppe F	soiiin	S+O+LOCAL_CHAR_I+IIN	WÄHLEN · AUSFÜHRUNG · VARIANTE · STUFE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5069	G407-G5069	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1391	f89r	f89r2	PHARMA	f89r2.27	4559	P1009-S627	Gefäß-/Pflanzenteilgruppe F	dair	D_ADDR+AIR	HIER · LAUF	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5070	G407-G5070	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1392	f89r	f89r2	PHARMA	f89r2.27	4560	P1009-S627	Gefäß-/Pflanzenteilgruppe F	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5071	G407-G5071	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1393	f89r	f89r2	PHARMA	f89r2.27	4561	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5072	G407-G5072	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1394	f89r	f89r2	PHARMA	f89r2.28	4562	P1009-S627	Gefäß-/Pflanzenteilgruppe F	o	O	AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5073	G407-G5073	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1395	f89r	f89r2	PHARMA	f89r2.28	4563	P1009-S627	Gefäß-/Pflanzenteilgruppe F	r	R	MARKIEREN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5074	G407-G5074	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1396	f89r	f89r2	PHARMA	f89r2.28	4564	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ain	AIN	ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5075	G407-G5075	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1397	f89r	f89r2	PHARMA	f89r2.28	4565	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ar	AR	AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5076	G407-G5076	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1398	f89r	f89r2	PHARMA	f89r2.28	4566	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ain	AIN	ANTEIL	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5077	G407-G5077	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1399	f89r	f89r2	PHARMA	f89r2.28	4567	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5078	G407-G5078	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1400	f89r	f89r2	PHARMA	f89r2.28	4568	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5079	G407-G5079	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1401	f89r	f89r2	PHARMA	f89r2.28	4569	P1009-S627	Gefäß-/Pflanzenteilgruppe F	qoaiin	CARRIER_Q+O+AIIN	BEGINNMARKER · AUSFÜHRUNG · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5080	G407-G5080	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1402	f89r	f89r2	PHARMA	f89r2.28	4570	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5081	G407-G5081	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1403	f89r	f89r2	PHARMA	f89r2.28	4571	P1009-S627	Gefäß-/Pflanzenteilgruppe F	chkaiin	CH+K+AIIN	NEHMEN · GEBEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5082	G407-G5082	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1404	f89r	f89r2	PHARMA	f89r2.28	4572	P1009-S627	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5083	G407-G5083	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1405	f89r	f89r2	PHARMA	f89r2.28	4573	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okar	OK+AR	SETZEN · AUSGANG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5084	G407-G5084	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1406	f89r	f89r2	PHARMA	f89r2.28	4574	P1009-S627	Gefäß-/Pflanzenteilgruppe F	dair	D_ADDR+AIR	HIER · LAUF	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5085	G407-G5085	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1407	f89r	f89r2	PHARMA	f89r2.28	4575	P1009-S627	Gefäß-/Pflanzenteilgruppe F	ydair	Y+D_ADDR+AIR	AKTIVER POSTEN · HIER · LAUF	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5086	G407-G5086	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1408	f89r	f89r2	PHARMA	f89r2.29	4576	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	okain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
5087	G407-G5087	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1409	f89r	f89r2	PHARMA	f89r2.30	4577	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	yorain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
5088	G407-G5088	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1410	f89r	f89r2	PHARMA	f89r2.31	4578	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	ofakal	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
5089	G407-G5089	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1411	f89r	f89r2	PHARMA	f89r2.32	4579	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe G	otalsy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
