event_serial	page	locus	record	record_unit_id	field_id	field_ordinal_in_locus	event_index_in_locus	event_index_in_record	surface	joint_tuple_id	formal_formula_opaque	FORMAL_VALUE	terminal_status	strict_control_prompt	V59_R1_MNEMONIC	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V60_R2_WORD_CLASS	V60_R2_DECISION	V60_R2_CONFIDENCE
289	f83r	f83r.16	1	B3	F098	3	7	61	checthy	e0b630cb1b5df5e7105b	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	BEREIT?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist	absetzen und klären [lokaler B3-Musterbogenschritt 61/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	ZUSTANDSADJEKTIV_ODER_TEMPORALPRAEDIKAT	KEEP	.48
290	f83r	f83r.16	1	B3	F098	3	8	62	chealror	d788d8d72d41b25a3c71	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	bis der Strom klar wird	absetzen und klären [lokaler B3-Musterbogenschritt 62/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
291	f83r	f83r.20	1	B3	F099	1	1	63	solkeedy	3b70942557b3a40e8030	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse die Flüssigkeit sich setzen und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 63/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
292	f83r	f83r.20	1	B3	F100	2	2	64	qoteedy	ff178343c18e287ce3b7	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	binde es auf die Stelle und beende den Schritt	absetzen und klären [lokaler B3-Musterbogenschritt 64/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
293	f83r	f83r.20	1	B3	F101	3	3	65	qokeey	0275fbf14e07935b0a45	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	WARM?	WARM?	BIO_LOCAL_ONLY	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	absetzen und klären [lokaler B3-Musterbogenschritt 65/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	TEMPERATURADJEKTIV	KEEP	.52
294	f83r	f83r.20	1	B3	F101	3	4	66	qokedy	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	SPÜLEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	spüle die bezeichnete Stelle einmal und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 66/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.31
295	f83r	f83r.20	1	B3	F102	4	5	67	sol	dcda95c81a5460feb191	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNKNOWN	UNKNOWN	Mit der vorigen Zubereitung weiter	Zyklus wiederholen [lokaler B3-Musterbogenschritt 67/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
296	f83r	f83r.20	1	B3	F102	4	6	68	cheeety	9247e38d29c79a0d2fa5	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	nach der ersten Spülung	Zyklus wiederholen [lokaler B3-Musterbogenschritt 68/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
297	f83r	f83r.20	1	B3	F102	4	7	69	qokedy	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	SPÜLEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	spüle die bezeichnete Stelle einmal und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 69/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.31
298	f83r	f83r.20	1	B3	F103	5	8	70	qoky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	VERWENDEN?	VERWENDEN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Die aktive Portion verwenden	Zyklus wiederholen [lokaler B3-Musterbogenschritt 70/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	VERB_INFINITIV_ODER_IMPERATIV	KEEP	.60
299	f83r	f83r.20	1	B3	F103	5	9	71	saiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	MASS?	MASS?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Ein vorgeschriebenes Maß	Zyklus wiederholen [lokaler B3-Musterbogenschritt 71/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	SUBSTANTIV_ODER_MASS_SIGLE	KEEP	.58
300	f83r	f83r.22	1	B3	F104	1	1	72	schedair	b154ff779abe5f196c80	OPAQUE_PAYLOAD + <ARG_AIR>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	ziehe die klare Flüssigkeit ab	Zyklus wiederholen [lokaler B3-Musterbogenschritt 72/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
301	f83r	f83r.22	1	B3	F104	1	2	73	otchedy	4de12cf322dfb76ded1e	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	mische zu gleichen Teilen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 73/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
302	f83r	f83r.22	1	B3	F105	2	3	74	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 74/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
303	f83r	f83r.22	1	B3	F106	3	4	75	chedain	d784b2abcaf1a3703de2	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	beginne die Spülung	Zyklus wiederholen [lokaler B3-Musterbogenschritt 75/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
304	f83r	f83r.22	1	B3	F106	3	5	76	chedy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 76/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
305	f83r	f83r.22	1	B3	F106	3	6	77	qotedaiin	1779decef17481ec2853	FRAME_OT(OPAQUE_PAYLOAD + <ARG_AIIN>)	FRAME_OT	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	das breite Gefäß	Zyklus wiederholen [lokaler B3-Musterbogenschritt 77/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
306	f83r	f83r.22	1	B3	F106	3	7	78	otaiin	54d0e228ca346110af05	MARK(<ARG_AIIN>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	für dieselbe Dauer wie zuvor	Zyklus wiederholen [lokaler B3-Musterbogenschritt 78/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
307	f83r	f83r.22	1	B3	F106	3	8	79	otedy	c45ebac60774620561e2	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Klarheit ziehen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 79/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
308	f83r	f83r.22	1	B3	F107	4	9	80	ldy	04a3877f0fc81b7597c9	CLOSE(LINK)	LINK_ACTIVE_STATE+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	ziehe es ab und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 80/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
309	f83r	f83r.24	1	B3	F108	1	1	81	soiiin	2c82523794dcb7d2b343	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	bis es klar ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 81/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
310	f83r	f83r.24	1	B3	F108	1	2	82	checthy	e0b630cb1b5df5e7105b	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	BEREIT?	BEREIT?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist	Zyklus wiederholen [lokaler B3-Musterbogenschritt 82/86; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	ZUSTANDSADJEKTIV_ODER_TEMPORALPRAEDIKAT	KEEP	.48
311	f83r	f83r.24	1	B3	F108	1	3	83	chety	80ebbbbf238eee9f0aef	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	Gleichmäßig bearbeiten	Zyklus wiederholen [lokaler B3-Musterbogenschritt 83/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
312	f83r	f83r.24	1	B3	F108	1	4	84	otaiin	54d0e228ca346110af05	MARK(<ARG_AIIN>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	für dieselbe Dauer wie zuvor	Zyklus wiederholen [lokaler B3-Musterbogenschritt 84/86; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
313	f83r	f83r.24	1	B3	F108	1	5	85	olsaly	7811a7daff25d476e28d	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	das untere Becken	Zyklus wiederholen [lokaler B3-Musterbogenschritt 85/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
314	f83r	f83r.24	1	B3	F108	1	6	86	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	Zyklus wiederholen [lokaler B3-Musterbogenschritt 86/86; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
315	f83r	f83r.25	2	B4	F109	1	1	1	qokeedy	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 1/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
316	f83r	f83r.25	2	B4	F110	2	2	2	qolchey	e2eb77ca9d9e1a8ba29a	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	fülle danach das Gefäß	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 2/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
317	f83r	f83r.25	2	B4	F110	2	3	3	qokeey	0275fbf14e07935b0a45	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	WARM?	WARM?	BIO_LOCAL_ONLY	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 3/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	TEMPERATURADJEKTIV	KEEP	.52
318	f83r	f83r.25	2	B4	F110	2	4	4	qokedy	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	SPÜLEN?	BIO_LOCAL_ONLY_CLOSE_CONFOUNDED	spüle die bezeichnete Stelle einmal und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 4/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	HANDLUNGSVERB_IN_TERMINALFORMEL	KEEP	.31
319	f83r	f83r.25	2	B4	F111	3	5	5	chedy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 5/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
320	f83r	f83r.25	2	B4	F111	3	6	6	otal	90bcf0a9ec0ef56399e6	MARK(<ARG_AL>)	MARK_OPAQUE_REFERENCE	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	zum unteren Ablauf hin	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 6/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
321	f83r	f83r.26	2	B4	F112	1	1	7	otchey	faf321940aed922846a9	FRAME_OT(OPAQUE_PAYLOAD)	FRAME_OT	NONCLOSE	NONE	TEIL?	NIMM?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Nimm den bezeichneten Anteil	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 7/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	REZEPTIMPERATIV	REVISE	.44
322	f83r	f83r.26	2	B4	F112	1	2	8	qokeey	0275fbf14e07935b0a45	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	WARM?	WARM?	BIO_LOCAL_ONLY	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 8/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	TEMPERATURADJEKTIV	KEEP	.52
323	f83r	f83r.26	2	B4	F112	1	3	9	qoky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	VERWENDEN?	VERWENDEN?	EXPLORATORY_SHARED_EXACT_CARD_MNEMONIC	Die aktive Portion verwenden	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 9/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_EXACT_CARD_COMPETITION	VERB_INFINITIV_ODER_IMPERATIV	KEEP	.60
324	f83r	f83r.26	2	B4	F112	1	4	10	tol	dcda95c81a5460feb191	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	UNKNOWN	UNKNOWN	Mit der vorigen Zubereitung weiter	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 10/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
325	f83r	f83r.26	2	B4	F112	1	5	11	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	lasse es bis zur Bereitschaft stehen und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 11/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
326	f83r	f83r.26	2	B4	F113	2	6	12	qokylddy	eb2e4bc143f623ee03ac	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	UNKNOWN	UNKNOWN	binde es auf die Stelle und beende den Schritt	bezeichneten Lauf warm reinigen [lokaler B4-Musterbogenschritt 12/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
327	f83r	f83r.27	2	B4	F114	1	1	13	dain	53cd0637c6820ba5e91f	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	durch ein Tuch	Rückstand filtern [lokaler B4-Musterbogenschritt 13/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
328	f83r	f83r.27	2	B4	F114	1	2	14	chedy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	UNKNOWN	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	Rückstand filtern [lokaler B4-Musterbogenschritt 14/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R2_UNCHANGED	NOT_TARGETED	UNCHANGED_NOT_TARGETED	NOT_TARGETED
